actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
171,PT00M32.90S,2025-11-01T02:37:39.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.463206307490145,49.01960784313725,1610612743,18,26,2025-11-01T02:39:31Z,1670000,False,5.0,46.0,1,left,J. Valančiūnas turnaround Hook (2 PTS) (P. Watson 1 AST),"[202685, 1631212]",1610612743.0,DEN,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,,,,,,,2.0,P. Watson,1631212.0,1.0,,
174,PT00M30.90S,2025-11-01T02:45:16.9Z,1,REGULAR,3pt,Jump Shot,[],201950,67.09921156373193,62.5,1610612757,18,26,2025-11-01T02:45:30Z,1700000,False,62.0,257.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
175,PT00M30.90S,2025-11-01T02:45:16.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,18,26,2025-11-01T02:45:30Z,1710000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT00M12.90S,2025-11-01T02:54:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628971,7.703679369250986,95.83333333333334,1610612743,18,26,2025-11-01T02:54:53Z,1730000,False,-229.0,20.0,1,left,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
179,PT00M10.90S,2025-11-01T02:54:48.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,18,26,2025-11-01T02:54:48Z,1740000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
180,PT00M04.20S,2025-11-01T02:54:56.3Z,1,REGULAR,foul,personal,[],1631212,,,1610612757,18,26,2025-11-01T02:55:07Z,1750000,False,,,0,,P. Watson take personal FOUL (1 PF),"[1631212, 1631101]",1610612743.0,DEN,take,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628159.0,1.0,0.0,Sharpe,1631101.0,,,,,,,
182,PT00M04.20S,2025-11-01T02:55:05.2Z,1,REGULAR,substitution,out,[],202685,,,1610612757,18,26,2025-11-01T02:55:09Z,1770000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M04.20S,2025-11-01T02:55:05.2Z,1,REGULAR,substitution,in,[],203932,,,1610612757,18,26,2025-11-01T02:55:09Z,1780000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M04.20S,2025-11-01T02:55:16.1Z,1,REGULAR,substitution,out,[],1641712,,,1610612757,18,26,2025-11-01T02:55:23Z,1790000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M04.20S,2025-11-01T02:55:16.1Z,1,REGULAR,substitution,out,[],1631200,,,1610612757,18,26,2025-11-01T02:55:23Z,1800000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT00M04.20S,2025-11-01T02:55:16.1Z,1,REGULAR,substitution,in,[],203924,,,1610612757,18,26,2025-11-01T02:55:23Z,1810000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M04.20S,2025-11-01T02:55:16.1Z,1,REGULAR,substitution,in,[],1630166,,,1610612757,18,26,2025-11-01T02:55:23Z,1820000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M00.40S,2025-11-01T02:55:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.11760840998686,50.49019607843137,1610612757,18,26,2025-11-01T02:55:46Z,1830000,False,2.0,12.0,1,right,MISS J. Holiday driving reverse Layup - blocked,"[201950, 1628971]",1610612757.0,POR,driving reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,Brown,1628971.0,,,,,,,,,,,,
189,PT00M00.40S,2025-11-01T02:55:35.3Z,1,REGULAR,block,,[],1628971,,,1610612757,18,26,2025-11-01T02:55:37Z,1840000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT00M00.40S,2025-11-01T02:55:35.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,18,26,2025-11-01T02:55:46Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,188.0,,,,,,,,,,,,,,,,,
191,PT00M00.00S,2025-11-01T02:55:44.2Z,1,REGULAR,period,end,[],0,,,1610612757,18,26,2025-11-01T02:55:44Z,1860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-11-01T02:56:54.2Z,2,REGULAR,substitution,out,['startperiod'],1642270,,,1610612757,18,26,2025-11-01T02:57:50Z,1870000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-11-01T02:56:54.2Z,2,REGULAR,substitution,out,['startperiod'],203932,,,1610612757,18,26,2025-11-01T02:57:50Z,1880000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-11-01T02:56:54.2Z,2,REGULAR,substitution,in,['startperiod'],1641739,,,1610612757,18,26,2025-11-01T02:57:50Z,1890000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-11-01T02:56:54.2Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612757,18,26,2025-11-01T02:57:50Z,1900000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-11-01T02:58:14.5Z,2,REGULAR,period,start,[],0,,,1610612743,18,26,2025-11-01T02:58:14Z,1910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M38.00S,2025-11-01T02:58:36.3Z,2,REGULAR,2pt,Jump Shot,[],202685,8.360709592641262,66.17647058823529,1610612743,18,28,2025-11-01T02:58:41Z,1920000,False,-81.0,26.0,1,left,J. Valančiūnas 8' turnaround fadeaway Jump Shot (4 PTS),[202685],1610612743.0,DEN,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,8.5,Made,,,,,,,,,,,,,4.0,,,,,
198,PT11M25.00S,2025-11-01T02:58:50.0Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612757,18,28,2025-11-01T02:58:56Z,1930000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Avdija 2 FT),"[202685, 1630166]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,1628159.0,1.0,1.0,Avdija,1630166.0,,,,,,,
200,PT11M25.00S,2025-11-01T02:59:09.2Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,18,28,2025-11-01T02:59:27Z,1950000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT11M25.00S,2025-11-01T02:59:09.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,18,28,2025-11-01T02:59:27Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,
202,PT11M25.00S,2025-11-01T02:59:09.2Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,18,28,2025-11-01T02:59:27Z,1970000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT11M22.00S,2025-11-01T02:59:12.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,18,28,2025-11-01T02:59:27Z,1980000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
204,PT11M15.00S,2025-11-01T02:59:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,4.681340341655716,48.529411764705884,1610612743,18,30,2025-11-01T02:59:38Z,1990000,False,7.0,-8.0,1,left,J. Murray driving finger roll Layup (7 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,,,7.0,,,,,
205,PT11M07.00S,2025-11-01T02:59:41.8Z,2,REGULAR,3pt,Jump Shot,[],1631101,82.9993429697766,94.36274509803921,1610612757,21,30,2025-11-01T02:59:46Z,2000000,False,222.0,107.0,1,right,S. Sharpe 24' 3PT step back (7 PTS) (J. Holiday 3 AST),"[1631101, 201950]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.64,Made,,,,,,,,,,,,,7.0,J. Holiday,201950.0,3.0,,
207,PT10M54.00S,2025-11-01T02:59:55.3Z,2,REGULAR,3pt,Jump Shot,[],203501,26.363337713534822,13.970588235294118,1610612743,21,30,2025-11-01T02:59:58Z,2020000,False,180.0,195.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
208,PT10M53.00S,2025-11-01T02:59:56.3Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,21,30,2025-11-01T02:59:58Z,2030000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT10M47.00S,2025-11-01T03:00:02.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,70.12155059132719,77.45098039215686,1610612757,24,30,2025-11-01T03:01:09Z,2040000,False,137.0,228.0,1,right,T. Camara 26' 3PT running pullup (5 PTS),[1641739],1610612757.0,POR,running pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.65,Made,,,,,,,,,,,,,5.0,,,,,
210,PT10M33.00S,2025-11-01T03:00:18.0Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612743,24,30,2025-11-01T03:00:24Z,2050000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Murray 2 FT),"[201950, 1627750]",1610612757.0,POR,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628159.0,1.0,0.0,Murray,1627750.0,,,,,,,
212,PT10M33.00S,2025-11-01T03:00:45.2Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,24,31,2025-11-01T03:00:45Z,2070000,False,,,0,,J. Murray Free Throw 1 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
213,PT10M33.00S,2025-11-01T03:01:05.9Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,24,32,2025-11-01T03:01:05Z,2080000,False,,,0,,J. Murray Free Throw 2 of 2 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
214,PT10M20.00S,2025-11-01T03:01:20.1Z,2,REGULAR,turnover,out-of-bounds,[],1641739,,,1610612757,24,32,2025-11-01T03:01:28Z,2090000,False,,,0,,T. Camara bad pass out-of-bounds TURNOVER (1 TO),[1641739],1610612757.0,POR,bad pass,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,,,,,,,,,1628159.0,,,,,1.0,,,,,,
215,PT10M04.00S,2025-11-01T03:02:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631212,7.5722733245729295,95.09803921568627,1610612743,24,32,2025-11-01T03:02:22Z,2100000,False,-225.0,19.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,22.63,Missed,,,,,,,,,,,,,,,,,,
216,PT10M02.00S,2025-11-01T03:02:19.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,24,32,2025-11-01T03:02:19Z,2110000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,,,
217,PT09M56.00S,2025-11-01T03:02:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.30026281208936,50.73529411764706,1610612757,26,32,2025-11-01T03:02:32Z,2120000,False,4.0,1.0,1,right,J. Holiday reverse Layup (2 PTS) (D. Avdija 1 AST),"[201950, 1630166]",1610612757.0,POR,reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,,,,,,,2.0,D. Avdija,1630166.0,1.0,,
219,PT09M43.00S,2025-11-01T03:02:40.0Z,2,REGULAR,turnover,out-of-bounds,[],1631212,,,1610612743,26,32,2025-11-01T03:02:44Z,2140000,False,,,0,,P. Watson lost ball out-of-bounds TURNOVER (1 TO),[1631212],1610612743.0,DEN,lost ball,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2534.0,,,,,1.0,,,,,,
220,PT09M30.00S,2025-11-01T03:02:55.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,78.79434954007884,61.274509803921575,1610612757,26,32,2025-11-01T03:03:01Z,2150000,False,56.0,147.0,1,right,MISS J. Grant 15' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,15.73,Missed,,,,,,,,,,,,,,,,,,
221,PT09M28.00S,2025-11-01T03:02:57.5Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,26,32,2025-11-01T03:03:01Z,2160000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT09M21.00S,2025-11-01T03:03:05.8Z,2,REGULAR,2pt,Jump Shot,[],1627750,18.873193166885677,75.49019607843137,1610612743,26,34,2025-11-01T03:03:09Z,2170000,False,-127.0,125.0,1,left,J. Murray 17' pullup Jump Shot (11 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,17.85,Made,,,,,,,,,,,,,11.0,,,,,
223,PT09M07.00S,2025-11-01T03:03:21.6Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612757,26,34,2025-11-01T03:03:34Z,2180000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Avdija 2 FT),"[202685, 1630166]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,1628159.0,2.0,1.0,Avdija,1630166.0,,,,,,,
225,PT09M07.00S,2025-11-01T03:03:45.5Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,27,34,2025-11-01T03:03:45Z,2200000,False,,,0,,D. Avdija Free Throw 1 of 2 (6 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
226,PT09M07.00S,2025-11-01T03:03:52.4Z,2,REGULAR,substitution,out,[],201950,,,1610612757,27,34,2025-11-01T03:03:54Z,2210000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M07.00S,2025-11-01T03:03:52.4Z,2,REGULAR,substitution,in,[],1631104,,,1610612757,27,34,2025-11-01T03:03:54Z,2220000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M07.00S,2025-11-01T03:04:07.9Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,28,34,2025-11-01T03:04:07Z,2230000,False,,,0,,D. Avdija Free Throw 2 of 2 (7 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
229,PT08M47.00S,2025-11-01T03:04:30.3Z,2,REGULAR,2pt,Jump Shot,[],202685,8.623521681997373,83.33333333333334,1610612743,28,34,2025-11-01T03:05:29Z,2240000,False,-167.0,29.0,1,left,MISS J. Valančiūnas 16' Jump Shot,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left,16.91,Missed,,,,,,,,,,,,,,,,,,
230,PT08M45.00S,2025-11-01T03:04:32.3Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,28,34,2025-11-01T03:04:35Z,2250000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,229.0,3.0,2.0,1.0,,,,,,,,,,,,,,
231,PT08M40.00S,2025-11-01T03:04:37.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,71.82982917214193,75.98039215686273,1610612757,31,34,2025-11-01T03:04:59Z,2260000,False,130.0,212.0,1,right,S. Sharpe 24' 3PT running pullup (10 PTS) (D. Avdija 2 AST),"[1631101, 1630166]",1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,,,,,,,,,10.0,D. Avdija,1630166.0,2.0,,
233,PT08M40.00S,2025-11-01T03:04:42.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,31,34,2025-11-01T03:04:42Z,2280000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M40.00S,2025-11-01T03:05:56.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612743,31,34,2025-11-01T03:07:13Z,2290000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M40.00S,2025-11-01T03:05:56.2Z,2,REGULAR,substitution,out,[],203501,,,1610612743,31,34,2025-11-01T03:07:13Z,2300000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M40.00S,2025-11-01T03:05:56.2Z,2,REGULAR,substitution,out,[],202685,,,1610612743,31,34,2025-11-01T03:07:13Z,2310000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M40.00S,2025-11-01T03:05:56.2Z,2,REGULAR,substitution,in,[],1641871,,,1610612743,31,34,2025-11-01T03:07:13Z,2320000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M40.00S,2025-11-01T03:05:56.2Z,2,REGULAR,substitution,in,[],203999,,,1610612743,31,34,2025-11-01T03:07:13Z,2330000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M40.00S,2025-11-01T03:05:56.2Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,31,34,2025-11-01T03:07:13Z,2340000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M25.00S,2025-11-01T03:08:11.5Z,2,REGULAR,2pt,Jump Shot,[],1627750,24.917871222076215,62.254901960784316,1610612743,31,36,2025-11-01T03:08:57Z,2360000,False,-61.0,182.0,1,left,J. Murray 19' step back Jump Shot (13 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,19.18,Made,,,,,,,,,,,,,13.0,,,,,
242,PT07M59.00S,2025-11-01T03:08:37.7Z,2,REGULAR,2pt,Jump Shot,[],1631104,95.0886990801577,7.598039215686274,1610612757,31,36,2025-11-01T03:08:43Z,2370000,False,-212.0,-6.0,1,right,MISS B. Wesley 21' Jump Shot,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Left,21.21,Missed,,,,,,,,,,,,,,,,,,
243,PT07M56.00S,2025-11-01T03:08:40.7Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,31,36,2025-11-01T03:08:43Z,2380000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left,,,242.0,4.0,4.0,0.0,,,,,,,,,,,,,,
244,PT07M54.00S,2025-11-01T03:08:44.3Z,2,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612743,31,36,2025-11-01T03:08:51Z,2390000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Brown 2 FT),"[1631101, 1628971]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,1628481.0,1.0,0.0,Brown,1628971.0,,,,,,,
246,PT07M54.00S,2025-11-01T03:09:19.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612743,31,37,2025-11-01T03:09:30Z,2410000,False,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
247,PT07M54.00S,2025-11-01T03:09:19.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612743,31,37,2025-11-01T03:09:30Z,2420000,False,,,0,,MISS B. Brown Free Throw 2 of 2,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
248,PT07M52.00S,2025-11-01T03:09:21.8Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,31,37,2025-11-01T03:09:30Z,2430000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,247.0,2.0,2.0,0.0,,,,,,,,,,,,,,
249,PT07M42.00S,2025-11-01T03:09:39.2Z,2,REGULAR,3pt,Jump Shot,[],1631101,67.23061760840999,49.01960784313725,1610612757,31,37,2025-11-01T03:09:43Z,2440000,False,-5.0,256.0,1,right,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
250,PT07M38.00S,2025-11-01T03:09:43.2Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,31,37,2025-11-01T03:09:43Z,2450000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,249.0,2.0,2.0,0.0,,,,,,,,,,,,,,
251,PT07M35.00S,2025-11-01T03:09:46.0Z,2,REGULAR,turnover,bad pass,[],1631128,,,1610612743,31,37,2025-11-01T03:09:49Z,2460000,False,,,0,,C. Braun bad pass TURNOVER (2 TO),"[1631128, 1631104]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,,,,,Wesley,1631104.0
252,PT07M35.00S,2025-11-01T03:09:46.0Z,2,REGULAR,steal,,[],1631104,,,1610612757,31,37,2025-11-01T03:09:47Z,2470000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
253,PT07M30.00S,2025-11-01T03:09:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631104,93.24901445466492,50.73529411764706,1610612757,33,37,2025-11-01T03:09:56Z,2480000,False,4.0,11.0,1,right,B. Wesley running Layup (3 PTS),[1631104],1610612757.0,POR,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,,,,3.0,,,,,
254,PT07M07.00S,2025-11-01T03:10:14.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,5.995400788436268,50.245098039215684,1610612743,33,39,2025-11-01T03:10:18Z,2490000,False,-1.0,4.0,1,left,P. Watson cutting DUNK (4 PTS) (N. Jokić 4 AST),"[1631212, 203999]",1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,,,,,,4.0,N. Jokić,203999.0,4.0,,
256,PT06M54.00S,2025-11-01T03:10:26.4Z,2,REGULAR,turnover,bad pass,[],203924,,,1610612757,33,39,2025-11-01T03:10:30Z,2510000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1631212]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Watson,1631212.0
