actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT05M15.00S,2025-04-08T23:23:27.6Z,1,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612739,13,13,2025-04-08T23:25:35Z,855000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Allen 2 FT),"[1631207, 1628386]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,1.0,0.0,Allen,1628386.0,,,,,
88,PT05M15.00S,2025-04-08T23:23:50.6Z,1,REGULAR,substitution,out,[],1630188,,,1610612739,13,13,2025-04-08T23:23:55Z,870000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M15.00S,2025-04-08T23:23:50.6Z,1,REGULAR,substitution,out,[],1630172,,,1610612739,13,13,2025-04-08T23:23:55Z,880000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M15.00S,2025-04-08T23:23:50.6Z,1,REGULAR,substitution,in,[],1628380,,,1610612739,13,13,2025-04-08T23:23:55Z,890000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2025-04-08T23:23:50.6Z,1,REGULAR,substitution,in,[],1641763,,,1610612739,13,13,2025-04-08T23:23:55Z,900000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M15.00S,2025-04-08T23:24:02.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,13,13,2025-04-08T23:25:35Z,910000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT05M15.00S,2025-04-08T23:24:02.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,13,13,2025-04-08T23:24:02Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,
94,PT05M15.00S,2025-04-08T23:24:02.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,13,13,2025-04-08T23:25:35Z,930000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M11.00S,2025-04-08T23:24:06.6Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612741,13,13,2025-04-08T23:24:12Z,940000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT05M04.00S,2025-04-08T23:24:16.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631207,91.27792378449409,53.18627450980392,1610612741,13,13,2025-04-08T23:24:30Z,950000,False,16.0,29.0,1,right,MISS D. Terry driving floating Shot,[1631207],1610612741.0,CHI,driving floating,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
98,PT05M00.00S,2025-04-08T23:24:20.2Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,13,13,2025-04-08T23:24:30Z,970000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT04M54.00S,2025-04-08T23:24:26.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,13.354139290407357,57.35294117647059,1610612739,15,13,2025-04-08T23:24:40Z,980000,False,-37.0,73.0,1,left,T. Jerome 8' driving floating Jump Shot (2 PTS) (D. Hunter 1 AST),"[1629660, 1629631]",1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,8.18,Made,,,,,2.0,,,,,,,,,D. Hunter,1629631.0,1.0,,
100,PT04M40.00S,2025-04-08T23:24:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,91.40932982917214,51.470588235294116,1610612741,15,13,2025-04-08T23:32:02Z,990000,False,7.0,28.0,1,right,MISS J. Phillips cutting Layup - blocked,"[1641763, 1628386]",1610612741.0,CHI,cutting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
318,PT04M40.00S,2025-04-08T23:24:41.9Z,1,REGULAR,block,,[],1628386,,,1610612741,15,13,2025-04-09T00:13:26Z,1000000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M39.00S,2025-04-08T23:24:42.9Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612741,15,13,2025-04-08T23:32:02Z,1010000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,100.0,1.0,0.0,1.0,,,,,,,,,,,,,,
148,PT04M39.00S,2025-04-08T23:24:45.1Z,1,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612741,15,13,2025-04-08T23:31:50Z,1015000,False,,,0,,Z. Collins lost ball out-of-bounds TURNOVER (1 TO),[1628380],1610612741.0,CHI,lost ball,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,2534.0,,,,,,,,,
104,PT04M29.00S,2025-04-08T23:25:00.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,13.61695137976347,59.55882352941176,1610612739,17,13,2025-04-08T23:31:50Z,1030000,False,-48.0,75.0,1,left,T. Jerome 8' driving floating Jump Shot (4 PTS),[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Left,8.94,Made,,,,,4.0,,,,,,,,,,,,,
105,PT04M19.00S,2025-04-08T23:25:10.0Z,1,REGULAR,3pt,Jump Shot,[],1628380,66.83639947437582,51.225490196078425,1610612741,17,13,2025-04-08T23:25:15Z,1040000,False,6.0,259.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
106,PT04M19.00S,2025-04-08T23:25:10.0Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,17,13,2025-04-08T23:25:15Z,1050000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT04M10.00S,2025-04-08T23:25:19.7Z,1,REGULAR,turnover,bad pass,[],1629660,,,1610612739,17,13,2025-04-08T23:25:27Z,1060000,False,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1628975]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Carter,1628975.0,,,,,,,,,,
108,PT04M10.00S,2025-04-08T23:25:19.7Z,1,REGULAR,steal,,[],1628975,,,1610612741,17,13,2025-04-08T23:25:21Z,1070000,False,,,0,,J. Carter STEAL (2 STL),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
109,PT04M07.00S,2025-04-08T23:25:22.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628975,72.22404730617609,81.12745098039215,1610612741,17,13,2025-04-08T23:31:45Z,1080000,False,156.0,209.0,1,right,MISS J. Carter 26' running pullup 3PT,[1628975],1610612741.0,CHI,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
110,PT04M04.00S,2025-04-08T23:25:25.8Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612741,17,13,2025-04-08T23:31:45Z,1090000,False,,,0,,Z. Collins REBOUND (Off:2 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,109.0,2.0,0.0,2.0,,,,,,,,,,,,,,
111,PT04M02.00S,2025-04-08T23:25:27.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641824,72.09264126149803,18.38235294117647,1610612741,17,13,2025-04-08T23:25:34Z,1100000,False,-158.0,210.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
112,PT03M58.00S,2025-04-08T23:25:31.6Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612741,17,13,2025-04-08T23:25:34Z,1110000,False,,,0,,Z. Collins REBOUND (Off:3 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,111.0,3.0,0.0,3.0,,,,,,,,,,,,,,
164,PT03M58.00S,2025-04-08T23:25:32.6Z,1,REGULAR,turnover,lost ball,[],1628380,,,1610612741,17,13,2025-04-08T23:34:50Z,1115000,False,,,0,,Z. Collins lost ball TURNOVER (2 TO),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,,
113,PT03M58.00S,2025-04-08T23:25:37.7Z,1,REGULAR,foul,personal,[],1628380,,,1610612739,17,13,2025-04-08T23:34:50Z,1120000,False,,,0,,Z. Collins loose ball personal FOUL (1 PF),"[1628380, 1630241]",1610612741.0,CHI,loose ball,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,1.0,0.0,Merrill,1630241.0,,,,,
116,PT03M58.00S,2025-04-08T23:25:47.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,17,13,2025-04-08T23:25:37Z,1150000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M58.00S,2025-04-08T23:25:47.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,17,13,2025-04-08T23:25:37Z,1160000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M58.00S,2025-04-08T23:25:47.7Z,1,REGULAR,substitution,out,[],1631207,,,1610612739,17,13,2025-04-08T23:25:37Z,1170000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M58.00S,2025-04-08T23:25:47.7Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,17,13,2025-04-08T23:25:37Z,1180000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M58.00S,2025-04-08T23:25:47.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,17,13,2025-04-08T23:25:37Z,1190000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M58.00S,2025-04-08T23:25:47.7Z,1,REGULAR,substitution,in,[],1629659,,,1610612739,17,13,2025-04-08T23:25:37Z,1200000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M46.00S,2025-04-08T23:26:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,9.149145860709593,50.98039215686274,1610612739,17,13,2025-04-08T23:25:37Z,1210000,False,-5.0,34.0,1,left,MISS E. Mobley driving Layup - blocked,"[1630596, 1641763]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,Phillips,1641763.0
123,PT03M46.00S,2025-04-08T23:26:11.6Z,1,REGULAR,block,,[],1641763,,,1610612739,17,13,2025-04-08T23:26:14Z,1220000,False,,,0,,J. Phillips BLOCK (1 BLK),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT03M45.00S,2025-04-08T23:26:12.6Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,17,13,2025-04-08T23:26:16Z,1230000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,,
125,PT03M45.00S,2025-04-08T23:26:16.4Z,1,REGULAR,foul,personal,[],1628380,,,1610612739,17,13,2025-04-08T23:26:25Z,1240000,False,,,0,,Z. Collins personal FOUL (2 PF),"[1628380, 1630596]",1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,Mobley,1630596.0,,,,,
127,PT03M38.00S,2025-04-08T23:26:41.0Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1630596,23.209592641261498,88.48039215686273,1610612739,20,13,2025-04-08T23:25:37Z,1260000,False,-192.0,166.0,1,left,E. Mobley 25' 3PT  (8 PTS) (T. Jerome 1 AST),"[1630596, 1629660]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,25.39,Made,,,,,8.0,,,,,,,,,T. Jerome,1629660.0,1.0,,
129,PT03M11.00S,2025-04-08T23:27:07.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,87.20433639947439,35.049019607843135,1610612741,20,13,2025-04-08T23:27:12Z,1280000,False,-75.0,68.0,1,right,MISS Z. Collins 10' turnaround Hook,[1628380],1610612741.0,CHI,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,10.1,Missed,,,,,,,,,,,,,,,,,,
130,PT03M09.00S,2025-04-08T23:27:09.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,13,2025-04-08T23:27:12Z,1290000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,129.0,4.0,3.0,1.0,,,,,,,,,,,,,,
132,PT03M00.00S,2025-04-08T23:27:23.1Z,1,REGULAR,substitution,out,[],1628975,,,1610612739,20,13,2025-04-08T23:27:34Z,1310000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M00.00S,2025-04-08T23:27:23.1Z,1,REGULAR,substitution,out,[],1641824,,,1610612739,20,13,2025-04-08T23:27:34Z,1320000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M00.00S,2025-04-08T23:27:23.1Z,1,REGULAR,substitution,in,[],1642443,,,1610612739,20,13,2025-04-08T23:27:34Z,1330000,False,,,0,,SUB in: J. Young,[1642443],1610612741.0,CHI,,,,Young,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M00.00S,2025-04-08T23:27:23.1Z,1,REGULAR,substitution,in,[],1630604,,,1610612739,20,13,2025-04-08T23:27:34Z,1340000,False,,,0,,SUB in: E. Liddell,[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M55.00S,2025-04-08T23:27:46.5Z,1,REGULAR,2pt,Jump Shot,[],1630596,4.02431011826544,65.93137254901961,1610612739,20,13,2025-04-08T23:27:51Z,1350000,False,-80.0,-15.0,1,left,MISS E. Mobley 8' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,Mid-Range,0-8 Center,8.1,Missed,,,,,,,,,,,,,,,,,,
137,PT02M53.00S,2025-04-08T23:27:48.5Z,1,REGULAR,rebound,defensive,[],1642443,,,1610612741,20,13,2025-04-08T23:27:51Z,1360000,False,,,0,,J. Young REBOUND (Off:0 Def:1),[1642443],1610612741.0,CHI,,,,Young,J. Young,,,,,Mid-Range,0-8 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT02M50.00S,2025-04-08T23:27:51.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641763,92.59198423127464,4.166666666666666,1610612741,20,13,2025-04-08T23:27:58Z,1370000,False,-229.0,17.0,1,right,MISS J. Phillips running 3PT,[1641763],1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
139,PT02M48.00S,2025-04-08T23:27:53.5Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,20,13,2025-04-08T23:27:58Z,1380000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT02M34.00S,2025-04-08T23:28:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629660,35.8245729303548,35.049019607843135,1610612739,23,13,2025-04-08T23:28:11Z,1390000,False,75.0,284.0,1,left,T. Jerome 29' 3PT  (7 PTS) (D. Hunter 2 AST),"[1629660, 1629631]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,29.4,Made,,,,,7.0,,,,,,,,,D. Hunter,1629631.0,2.0,,
142,PT02M25.00S,2025-04-08T23:28:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629659,77.34888304862024,12.009803921568627,1610612741,23,16,2025-04-08T23:28:21Z,1410000,False,-190.0,160.0,1,right,T. Horton-Tucker 24' 3PT pullup (3 PTS),[1629659],1610612741.0,CHI,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,3.0,,,,,,,,,,,,,
143,PT02M14.00S,2025-04-08T23:28:27.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629631,8.886333771353483,62.254901960784316,1610612739,23,16,2025-04-08T23:37:52Z,1420000,False,-61.0,31.0,1,left,MISS D. Hunter 6' turnaround Hook,[1629631],1610612739.0,CLE,turnaround,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
144,PT02M12.00S,2025-04-08T23:28:29.5Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,23,16,2025-04-08T23:28:32Z,1430000,False,,,0,,Z. Collins REBOUND (Off:3 Def:1),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,143.0,4.0,1.0,3.0,,,,,,,,,,,,,,
145,PT02M06.00S,2025-04-08T23:28:35.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642443,92.46057818659659,48.03921568627451,1610612741,23,18,2025-04-08T23:38:21Z,1440000,False,-10.0,18.0,1,right,J. Young running Layup (2 PTS),[1642443],1610612741.0,CHI,running,,,Young,J. Young,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,2.0,,,,,,,,,,,,,
146,PT02M05.00S,2025-04-08T23:28:44.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,23,18,2025-04-08T23:28:44Z,1450000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M49.00S,2025-04-08T23:32:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,8.360709592641262,45.588235294117645,1610612739,25,18,2025-04-08T23:32:40Z,1460000,False,22.0,26.0,1,left,D. Hunter turnaround Jump Shot (2 PTS) (T. Jerome 2 AST),"[1629631, 1629660]",1610612739.0,CLE,turnaround,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,2.0,,,,,,,,,T. Jerome,1629660.0,2.0,,
151,PT01M32.00S,2025-04-08T23:32:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,88.38699080157687,41.66666666666667,1610612741,25,20,2025-04-08T23:32:52Z,1480000,False,-42.0,57.0,1,right,T. Horton-Tucker 7' turnaround fadeaway Jump Shot (5 PTS) (J. Phillips 1 AST),"[1629659, 1641763]",1610612741.0,CHI,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,5.0,,,,,,,,,J. Phillips,1641763.0,1.0,,
153,PT01M25.00S,2025-04-08T23:32:56.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612739,25,20,2025-04-08T23:33:04Z,1500000,False,,,0,,J. Phillips personal FOUL (1 PF) (Hunter 2 FT),"[1641763, 1629631]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1627964.0,1.0,0.0,Hunter,1629631.0,,,,,
155,PT01M25.00S,2025-04-08T23:33:27.1Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,25,20,2025-04-08T23:33:52Z,1520000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT01M25.00S,2025-04-08T23:33:27.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,25,20,2025-04-08T23:33:52Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
157,PT01M25.00S,2025-04-08T23:33:27.1Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,25,20,2025-04-08T23:33:52Z,1540000,False,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT01M21.00S,2025-04-08T23:33:31.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,25,20,2025-04-08T23:33:52Z,1550000,False,,,0,,Z. Collins REBOUND (Off:3 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,157.0,5.0,2.0,3.0,,,,,,,,,,,,,,
160,PT01M04.00S,2025-04-08T23:34:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642443,92.59198423127464,47.30392156862745,1610612741,25,22,2025-04-08T23:40:02Z,1560000,False,-13.0,17.0,1,right,J. Young driving Layup (4 PTS),[1642443],1610612741.0,CHI,driving,,,Young,J. Young,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,4.0,,,,,,,,,,,,,
161,PT00M45.90S,2025-04-08T23:34:23.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,12.565703022339028,46.32352941176471,1610612739,25,22,2025-04-08T23:34:29Z,1570000,False,18.0,66.0,1,left,MISS E. Mobley 6' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
162,PT00M43.90S,2025-04-08T23:34:25.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,25,22,2025-04-08T23:34:29Z,1580000,False,,,0,,Z. Collins REBOUND (Off:3 Def:3),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,161.0,6.0,3.0,3.0,,,,,,,,,,,,,,
163,PT00M24.00S,2025-04-08T23:34:45.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630604,88.38699080157687,59.80392156862745,1610612741,25,24,2025-04-08T23:34:51Z,1590000,False,49.0,57.0,1,right,E. Liddell 7' fadeaway Jump Shot (2 PTS),[1630604],1610612741.0,CHI,fadeaway,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,,,,,2.0,,,,,,,,,,,,,
166,PT00M04.70S,2025-04-08T23:35:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,5.469776609724048,63.48039215686274,1610612739,25,24,2025-04-08T23:40:37Z,1610000,False,-67.0,-1.0,1,left,MISS T. Jerome 6' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
167,PT00M01.70S,2025-04-08T23:35:30.5Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,25,24,2025-04-08T23:40:37Z,1620000,False,,,0,,Z. Collins REBOUND (Off:3 Def:4),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,166.0,7.0,4.0,3.0,,,,,,,,,,,,,,
168,PT00M00.00S,2025-04-08T23:35:35.9Z,1,REGULAR,period,end,[],0,,,1610612741,25,24,2025-04-08T23:35:35Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-04-08T23:38:14.2Z,2,REGULAR,period,start,[],0,,,1610612739,25,24,2025-04-08T23:38:14Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M48.00S,2025-04-08T23:38:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.652431011826544,52.94117647058824,1610612739,27,24,2025-04-08T23:38:30Z,1650000,False,-15.0,10.0,1,left,E. Mobley driving Layup (10 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,10.0,,,,,,,,,,,,,
