actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
31,PT10M12.00S,2025-04-06T22:14:08.8Z,1,REGULAR,3pt,Jump Shot,[],203897,13.485545335085414,3.1862745098039214,1610612758,3,5,2025-04-06T22:14:12Z,310000,False,234.0,74.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,24.56,Missed,,,,,,,,,,,,,,,,,,
32,PT10M10.00S,2025-04-06T22:14:10.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,5,2025-04-06T22:14:12Z,320000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,
33,PT09M57.00S,2025-04-06T22:14:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.69448094612353,47.05882352941176,1610612739,5,5,2025-04-06T22:14:31Z,330000,False,-15.0,-3.0,1,right,D. Garland driving Layup (2 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,2.0,,,,,,,,
35,PT09M35.00S,2025-04-06T22:14:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612758,5,5,2025-04-06T22:14:58Z,350000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628386, 201942]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2004.0,1.0,0.0,DeRozan,201942.0
37,PT09M35.00S,2025-04-06T22:15:10.2Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,5,6,2025-04-06T22:15:10Z,370000,False,,,0,,D. DeRozan Free Throw 1 of 2 (1 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
38,PT09M35.00S,2025-04-06T22:15:24.8Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,5,7,2025-04-06T22:15:24Z,380000,False,,,0,,D. DeRozan Free Throw 2 of 2 (2 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
39,PT09M22.00S,2025-04-06T22:15:39.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.51182654402102,50.49019607843137,1610612739,7,7,2025-04-06T22:15:43Z,390000,False,2.0,8.0,1,right,E. Mobley cutting DUNK (2 PTS) (J. Allen 2 AST),"[1630596, 1628386]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,2.0,J. Allen,1628386.0,2.0,,,,,
41,PT09M03.00S,2025-04-06T22:15:57.3Z,1,REGULAR,3pt,Jump Shot,[],1626168,5.863994743758213,94.85294117647058,1610612758,7,7,2025-04-06T22:16:01Z,410000,False,-224.0,3.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
42,PT09M01.00S,2025-04-06T22:15:59.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,7,7,2025-04-06T22:16:01Z,420000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT08M48.00S,2025-04-06T22:16:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.51182654402102,49.50980392156863,1610612739,9,7,2025-04-06T22:16:26Z,430000,False,-2.0,8.0,1,right,J. Allen cutting Layup (2 PTS) (M. Strus 1 AST),"[1628386, 1629622]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,2.0,M. Strus,1629622.0,1.0,,,,,
45,PT08M34.00S,2025-04-06T22:16:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,52.69607843137255,1610612758,9,9,2025-04-06T22:16:31Z,450000,False,-13.0,6.0,1,left,D. Sabonis driving Layup (4 PTS) (Z. LaVine 1 AST),"[1627734, 203897]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,4.0,Z. LaVine,203897.0,1.0,,,,,
47,PT08M20.00S,2025-04-06T22:16:41.9Z,1,REGULAR,3pt,Jump Shot,[],1630596,93.9060446780552,94.85294117647058,1610612739,9,9,2025-04-06T22:16:47Z,470000,False,224.0,5.0,1,right,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
48,PT08M16.00S,2025-04-06T22:16:45.9Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,9,9,2025-04-06T22:16:47Z,480000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,
49,PT08M14.00S,2025-04-06T22:16:47.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,72.7496714848883,21.568627450980394,1610612739,12,9,2025-04-06T22:16:52Z,490000,False,-142.0,204.0,1,right,D. Mitchell 24' 3PT  (4 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.84,Made,,,,,,,,,,4.0,D. Garland,1629636.0,1.0,,,,,
51,PT07M57.00S,2025-04-06T22:17:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.915243101182654,50.73529411764706,1610612758,12,11,2025-04-06T22:17:13Z,510000,False,-4.0,13.0,1,left,D. Sabonis driving Layup (6 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,6.0,,,,,,,,
53,PT07M57.00S,2025-04-06T22:17:08.8Z,1,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612758,12,11,2025-04-06T22:17:17Z,530000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1628386, 1627734]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Sabonis,1627734.0
55,PT07M57.00S,2025-04-06T22:17:44.4Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,12,12,2025-04-06T22:17:44Z,550000,False,,,0,,D. Sabonis Free Throw 1 of 1 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
56,PT07M47.00S,2025-04-06T22:17:56.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.77463863337714,50.0,1610612739,14,12,2025-04-06T22:18:42Z,560000,False,0.0,6.0,1,right,E. Mobley cutting DUNK (4 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,,4.0,D. Garland,1629636.0,2.0,,,,,
58,PT07M33.00S,2025-04-06T22:18:09.9Z,1,REGULAR,2pt,Jump Shot,[],201942,7.835085413929041,27.696078431372552,1610612758,14,12,2025-04-06T22:18:16Z,580000,False,112.0,21.0,1,left,MISS D. DeRozan 11' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,11.35,Missed,,,,,,,,,,,,,,,,,,
59,PT07M30.00S,2025-04-06T22:18:12.9Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,14,12,2025-04-06T22:18:16Z,590000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,
60,PT07M27.00S,2025-04-06T22:18:18.5Z,1,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612739,14,12,2025-04-06T22:18:28Z,600000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1626168, 1628378]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Mitchell,1628378.0
62,PT07M27.00S,2025-04-06T22:18:44.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612739,15,12,2025-04-06T22:18:44Z,620000,False,,,0,,D. Mitchell Free Throw 1 of 2 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
63,PT07M27.00S,2025-04-06T22:19:04.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612739,16,12,2025-04-06T22:19:04Z,630000,False,,,0,,D. Mitchell Free Throw 2 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
64,PT07M03.00S,2025-04-06T22:19:31.1Z,1,REGULAR,3pt,Jump Shot,[],203897,11.251642575558476,95.83333333333334,1610612758,16,15,2025-04-06T22:19:35Z,640000,False,-229.0,53.0,1,left,Z. LaVine 3PT  (3 PTS) (D. DeRozan 2 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,,,,,,3.0,D. DeRozan,201942.0,2.0,,,,,
66,PT07M03.00S,2025-04-06T22:19:38.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,16,15,2025-04-06T22:19:38Z,660000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M03.00S,2025-04-06T22:19:40.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,16,15,2025-04-06T22:22:34Z,670000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M03.00S,2025-04-06T22:19:40.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,16,15,2025-04-06T22:22:34Z,680000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M03.00S,2025-04-06T22:19:40.0Z,1,REGULAR,substitution,in,[],1629660,,,1610612739,16,15,2025-04-06T22:22:34Z,690000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M03.00S,2025-04-06T22:19:40.0Z,1,REGULAR,substitution,in,[],1629631,,,1610612739,16,15,2025-04-06T22:22:34Z,700000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M52.00S,2025-04-06T22:23:07.1Z,1,REGULAR,foul,personal,[],1631165,,,1610612739,16,15,2025-04-06T22:25:35Z,710000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1628386]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Allen,1628386.0
75,PT06M45.00S,2025-04-06T22:25:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.11760840998686,50.245098039215684,1610612739,18,15,2025-04-06T22:25:41Z,750000,False,1.0,12.0,1,right,M. Strus cutting Layup (4 PTS) (D. Garland 3 AST),"[1629622, 1629636]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,4.0,D. Garland,1629636.0,3.0,,,,,
77,PT06M20.00S,2025-04-06T22:25:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.389618922470433,50.245098039215684,1610612758,18,17,2025-04-06T22:25:54Z,770000,False,-1.0,8.0,1,left,D. DeRozan driving Layup (4 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,4.0,,,,,,,,
78,PT06M13.00S,2025-04-06T22:25:56.0Z,1,REGULAR,3pt,Jump Shot,[],1629631,76.03482260183968,12.5,1610612739,21,17,2025-04-06T22:26:00Z,780000,False,-188.0,173.0,1,right,D. Hunter 25' 3PT  (3 PTS) (T. Jerome 1 AST),"[1629631, 1629660]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,,,,3.0,T. Jerome,1629660.0,1.0,,,,,
81,PT05M54.00S,2025-04-06T22:26:16.0Z,1,REGULAR,3pt,Jump Shot,[],203897,3.1537450722733245,1.9837622549019607,1610612758,21,17,2025-04-06T22:26:29Z,810000,False,240.0,-23.0,1,left,MISS Z. LaVine 24' step back 3PT,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
82,PT05M50.00S,2025-04-06T22:26:20.0Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,21,17,2025-04-06T22:26:29Z,820000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,
83,PT05M49.00S,2025-04-06T22:26:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,6.521024967148489,51.225490196078425,1610612758,21,17,2025-04-06T22:26:34Z,830000,False,-6.0,9.0,1,left,MISS D. Sabonis putback Layup,[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2025-04-06T22:26:23.0Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,21,17,2025-04-06T22:26:23Z,840000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,
85,PT05M40.00S,2025-04-06T22:26:28.9Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.59592641261499,79.90196078431373,1610612739,21,17,2025-04-06T22:29:43Z,850000,False,150.0,233.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
86,PT05M37.00S,2025-04-06T22:26:31.9Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,21,17,2025-04-06T22:26:37Z,860000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,
87,PT05M35.00S,2025-04-06T22:26:34.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631165,6.521024967148489,50.0,1610612758,21,19,2025-04-06T22:26:43Z,870000,False,0.0,9.0,1,left,K. Ellis running DUNK (2 PTS) (T. Lyles 1 AST),"[1631165, 1626168]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,2.0,T. Lyles,1626168.0,1.0,,,,,
89,PT05M18.00S,2025-04-06T22:26:51.9Z,1,REGULAR,3pt,Jump Shot,[],1629631,94.43166885676742,4.411764705882353,1610612739,21,19,2025-04-06T22:26:55Z,890000,False,-228.0,0.0,1,right,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
90,PT05M15.00S,2025-04-06T22:26:54.9Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,21,19,2025-04-06T22:26:55Z,900000,False,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,89.0,3.0,1.0,2.0,,,,,,,,,,,,
91,PT05M13.00S,2025-04-06T22:26:57.2Z,1,REGULAR,turnover,bad pass,[],1628386,,,1610612739,21,19,2025-04-06T22:27:02Z,910000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1631165]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Ellis,1631165.0,,,,,,,,,
92,PT05M13.00S,2025-04-06T22:26:57.2Z,1,REGULAR,steal,,[],1631165,,,1610612758,21,19,2025-04-06T22:26:58Z,920000,False,,,0,,K. Ellis STEAL (2 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
93,PT05M09.00S,2025-04-06T22:27:01.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,7.046649145860711,50.73529411764706,1610612758,21,21,2025-04-06T22:27:07Z,930000,False,-4.0,14.0,1,left,Z. LaVine running alley-oop DUNK (5 PTS) (K. Ellis 2 AST),"[203897, 1631165]",1610612758.0,SAC,running alley-oop,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,,,5.0,K. Ellis,1631165.0,2.0,,,,,
