actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
177,PT08M53.00S,2025-04-02T23:46:41.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612739,33,46,2025-04-02T23:49:37Z,1750000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M42.00S,2025-04-02T23:50:24.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630171,93.38042049934296,50.0,1610612739,35,46,2025-04-02T23:50:28Z,1760000,False,0.0,10.0,1,right,I. Okoro cutting DUNK (5 PTS) (E. Mobley 1 AST),"[1630171, 1630596]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,5.0,,E. Mobley,1630596.0,1.0,,,,
180,PT08M24.00S,2025-04-02T23:50:42.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,16.63929040735874,96.07843137254902,1610612752,35,49,2025-04-02T23:50:46Z,1780000,False,-230.0,104.0,1,left,O. Anunoby 25' 3PT  (14 PTS) (T. Kolek 2 AST),"[1628384, 1642278]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.27,Made,,,,,,,,,,14.0,,T. Kolek,1642278.0,2.0,,,,
182,PT08M12.00S,2025-04-02T23:50:53.8Z,2,REGULAR,3pt,Jump Shot,[],1630596,69.46452036793693,68.62745098039215,1610612739,35,49,2025-04-02T23:51:48Z,1800000,False,93.0,235.0,1,right,MISS E. Mobley 25' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
183,PT08M10.00S,2025-04-02T23:50:55.8Z,2,REGULAR,rebound,offensive,[],1630241,,,1610612739,35,49,2025-04-02T23:50:59Z,1810000,False,,,0,,S. Merrill REBOUND (Off:1 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,182.0,2.0,1.0,1.0,,,,,,,,,,,,,,
184,PT08M05.00S,2025-04-02T23:51:01.2Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,35,49,2025-04-03T00:02:03Z,1820000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1642278]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,2.0,,,,,,Kolek,1642278.0
185,PT08M05.00S,2025-04-02T23:51:01.2Z,2,REGULAR,steal,,[],1642278,,,1610612752,35,49,2025-04-03T00:02:03Z,1830000,False,,,0,,T. Kolek STEAL (1 STL),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
186,PT08M02.00S,2025-04-02T23:51:04.9Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612752,35,49,2025-04-03T00:02:11Z,1840000,False,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 1630171]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,,,,,,Okoro,1630171.0
187,PT08M02.00S,2025-04-02T23:51:04.9Z,2,REGULAR,steal,,[],1630171,,,1610612739,35,49,2025-04-03T00:02:11Z,1850000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
188,PT08M00.00S,2025-04-02T23:51:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,93.77463863337714,50.49019607843137,1610612739,37,49,2025-04-02T23:54:02Z,1860000,False,2.0,6.0,1,right,E. Mobley driving Layup (2 PTS) (I. Okoro 2 AST),"[1630596, 1630171]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,2.0,,I. Okoro,1630171.0,2.0,,,,
190,PT08M00.00S,2025-04-02T23:51:23.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,37,49,2025-04-02T23:56:59Z,1880000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
191,PT07M45.00S,2025-04-02T23:51:34.7Z,2,REGULAR,3pt,Jump Shot,[],1642278,28.86005256241787,16.911764705882355,1610612752,37,49,2025-04-02T23:51:38Z,1890000,False,165.0,219.0,1,left,MISS T. Kolek 27' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
192,PT07M43.00S,2025-04-02T23:51:36.7Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,37,49,2025-04-02T23:51:38Z,1900000,False,,,0,,S. Merrill REBOUND (Off:1 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,191.0,3.0,2.0,1.0,,,,,,,,,,,,,,
193,PT07M34.00S,2025-04-02T23:51:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,89.70105124835742,43.872549019607845,1610612739,39,49,2025-04-02T23:51:59Z,1910000,False,-31.0,44.0,1,right,E. Mobley driving Layup (4 PTS) (S. Merrill 2 AST),"[1630596, 1630241]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,,,,,,,,,,4.0,,S. Merrill,1630241.0,2.0,,,,
195,PT07M20.00S,2025-04-02T23:52:00.8Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,39,49,2025-04-02T23:52:04Z,1930000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1629750]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Green,1629750.0
196,PT07M20.00S,2025-04-02T23:52:00.8Z,2,REGULAR,steal,,[],1629750,,,1610612739,39,49,2025-04-02T23:52:02Z,1940000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT07M11.00S,2025-04-02T23:52:09.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,71.43561103810775,20.098039215686274,1610612739,39,49,2025-04-02T23:52:20Z,1950000,False,-150.0,216.0,1,right,MISS J. Green 26' 3PT,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
198,PT07M07.00S,2025-04-02T23:52:13.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,39,49,2025-04-02T23:52:20Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,197.0,,,,,,,,,,,,,,,,,
200,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,39,49,2025-04-02T23:52:40Z,1980000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,39,49,2025-04-02T23:52:40Z,1990000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,39,49,2025-04-02T23:52:40Z,2000000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,39,49,2025-04-02T23:52:40Z,2010000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,39,49,2025-04-02T23:52:40Z,2020000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,39,49,2025-04-02T23:52:40Z,2030000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,in,[],1641854,,,1610612739,39,49,2025-04-02T23:52:40Z,2040000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M07.00S,2025-04-02T23:52:22.9Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,39,49,2025-04-02T23:52:40Z,2050000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M07.00S,2025-04-02T23:52:48.8Z,2,REGULAR,foul,personal,[],1626157,,,1610612739,39,49,2025-04-02T23:53:21Z,2060000,False,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 1628386]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
210,PT06M56.00S,2025-04-02T23:53:14.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629750,81.2910643889619,94.6078431372549,1610612739,39,49,2025-04-02T23:53:18Z,2080000,False,223.0,123.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
211,PT06M54.00S,2025-04-02T23:53:16.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,39,49,2025-04-02T23:53:18Z,2090000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,210.0,5.0,5.0,0.0,,,,,,,,,,,,,,
212,PT06M44.00S,2025-04-02T23:53:27.6Z,2,REGULAR,3pt,Jump Shot,[],1642278,27.283180026281208,76.9607843137255,1610612752,39,49,2025-04-02T23:53:33Z,2100000,False,-135.0,204.0,1,left,MISS T. Kolek 24' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,24.45,Missed,,,,,,,,,,,,,,,,,,
213,PT06M42.00S,2025-04-02T23:53:29.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,39,49,2025-04-02T23:53:33Z,2110000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,212.0,,,,,,,,,,,,,,,,,
215,PT06M27.00S,2025-04-02T23:53:51.8Z,2,REGULAR,2pt,Jump Shot,[],1629636,85.89027595269383,32.84313725490196,1610612739,39,49,2025-04-02T23:53:55Z,2130000,False,-86.0,80.0,1,right,MISS D. Garland 11' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,11.74,Missed,,,,,,,,,,,,,,,,,,
216,PT06M26.00S,2025-04-02T23:53:52.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,39,49,2025-04-02T23:53:55Z,2140000,False,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,215.0,6.0,6.0,0.0,,,,,,,,,,,,,,
217,PT06M21.00S,2025-04-02T23:53:58.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628404,5.863994743758213,50.0,1610612752,39,51,2025-04-02T23:54:08Z,2150000,False,0.0,3.0,1,left,J. Hart running DUNK (12 PTS) (O. Anunoby 5 AST),"[1628404, 1628384]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,,,12.0,,O. Anunoby,1628384.0,5.0,,,,
219,PT06M05.00S,2025-04-02T23:54:14.0Z,2,REGULAR,3pt,Jump Shot,[],1629622,77.34888304862024,10.53921568627451,1610612739,39,51,2025-04-02T23:54:17Z,2170000,False,-197.0,160.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
220,PT06M03.00S,2025-04-02T23:54:16.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,39,51,2025-04-02T23:54:17Z,2180000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,219.0,3.0,2.0,1.0,,,,,,,,,,,,,,
221,PT05M58.00S,2025-04-02T23:54:25.7Z,2,REGULAR,foul,personal,[],1629636,,,1610612752,39,51,2025-04-02T23:55:06Z,2190000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1628404]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
223,PT05M58.00S,2025-04-02T23:54:44.5Z,2,REGULAR,substitution,out,[],1642278,,,1610612752,39,51,2025-04-02T23:54:52Z,2210000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M58.00S,2025-04-02T23:54:44.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612752,39,51,2025-04-02T23:54:52Z,2220000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M58.00S,2025-04-02T23:54:44.5Z,2,REGULAR,substitution,in,[],1626153,,,1610612752,39,51,2025-04-02T23:54:52Z,2230000,False,,,0,,SUB in: D. Wright,[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M58.00S,2025-04-02T23:54:44.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,39,51,2025-04-02T23:54:52Z,2240000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M43.00S,2025-04-02T23:55:10.8Z,2,REGULAR,foul,offensive,[],1626157,,,1610612752,39,51,2025-04-02T23:55:17Z,2250000,False,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1628386]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,2.0,0.0,Allen,1628386.0,,,,,,,,,
229,PT05M43.00S,2025-04-02T23:55:10.8Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,39,51,2025-04-02T23:55:10Z,2270000,False,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,,,,,,4.0,,,,,,,
230,PT05M31.00S,2025-04-02T23:55:30.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,79.84559789750328,43.38235294117647,1610612739,41,51,2025-04-02T23:55:33Z,2280000,False,-33.0,137.0,1,right,D. Garland 14' driving floating Jump Shot (7 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,14.09,Made,,,,,,,,,,7.0,,,,,,,,
231,PT05M19.00S,2025-04-02T23:55:42.3Z,2,REGULAR,3pt,Jump Shot,[],1628969,4.418528252299605,96.07843137254902,1610612752,41,51,2025-04-02T23:55:47Z,2290000,False,-230.0,-11.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
232,PT05M15.00S,2025-04-02T23:55:46.2Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,41,51,2025-04-02T23:55:46Z,2300000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,
233,PT05M03.00S,2025-04-02T23:55:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,6.258212877792378,45.83333333333333,1610612752,41,53,2025-04-02T23:56:04Z,2310000,False,21.0,6.0,1,left,O. Anunoby driving finger roll Layup (16 PTS),[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,16.0,,,,,,,,
234,PT04M49.00S,2025-04-02T23:56:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,92.9862023653088,47.05882352941176,1610612739,41,53,2025-04-02T23:56:15Z,2320000,False,-15.0,13.0,1,right,MISS J. Green Layup,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
235,PT04M47.00S,2025-04-02T23:56:14.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,41,53,2025-04-02T23:56:15Z,2330000,False,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,234.0,7.0,7.0,0.0,,,,,,,,,,,,,,
236,PT04M43.00S,2025-04-02T23:56:22.4Z,2,REGULAR,foul,personal,[],1629750,,,1610612752,41,53,2025-04-02T23:56:28Z,2340000,False,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1628404]",1610612739.0,CLE,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,1627963.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
238,PT04M30.00S,2025-04-02T23:56:50.2Z,2,REGULAR,3pt,Jump Shot,[],1628384,9.411957950065702,2.2058823529411766,1610612752,41,56,2025-04-02T23:56:54Z,2360000,False,239.0,36.0,1,left,O. Anunoby 24' 3PT step back (19 PTS) (J. Hart 2 AST),"[1628384, 1628404]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,24.17,Made,,,,,,,,,,19.0,,J. Hart,1628404.0,2.0,,,,
240,PT04M18.00S,2025-04-02T23:57:03.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.77463863337714,48.77450980392157,1610612739,43,56,2025-04-02T23:57:07Z,2380000,False,-6.0,6.0,1,right,J. Allen cutting DUNK (4 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,4.0,,D. Garland,1629636.0,2.0,,,,
242,PT04M03.00S,2025-04-02T23:57:16.6Z,2,REGULAR,3pt,Jump Shot,[],1628384,32.276609724047304,12.990196078431374,1610612752,43,56,2025-04-02T23:57:20Z,2400000,False,185.0,251.0,1,left,MISS O. Anunoby 31' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,31.17,Missed,,,,,,,,,,,,,,,,,,
243,PT04M00.00S,2025-04-02T23:57:19.6Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612752,43,56,2025-04-02T23:57:20Z,2410000,False,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,242.0,1.0,0.0,1.0,,,,,,,,,,,,,,
244,PT03M58.00S,2025-04-02T23:57:21.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,5.601182654402102,49.754901960784316,1610612752,43,58,2025-04-02T23:57:27Z,2420000,False,1.0,0.0,1,left,D. Wright tip Layup (7 PTS),[1626153],1610612752.0,NYK,tip,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,,,7.0,,,,,,,,
245,PT03M42.00S,2025-04-02T23:57:37.7Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,43,58,2025-04-02T23:57:42Z,2430000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1628404]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,,,Hart,1628404.0
246,PT03M42.00S,2025-04-02T23:57:37.7Z,2,REGULAR,steal,,[],1628404,,,1610612752,43,58,2025-04-02T23:57:40Z,2440000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
247,PT03M38.00S,2025-04-02T23:57:44.1Z,2,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,43,58,2025-04-02T23:57:49Z,2450000,False,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (1 TO),[1628384],1610612752.0,NYK,bad pass,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,,,,,,1.0,,,,,,,
248,PT03M38.00S,2025-04-02T23:58:00.9Z,2,REGULAR,substitution,out,[],1629750,,,1610612739,43,58,2025-04-02T23:58:03Z,2460000,False,,,0,,SUB out: J. Green,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M38.00S,2025-04-02T23:58:00.9Z,2,REGULAR,substitution,in,[],1629631,,,1610612739,43,58,2025-04-02T23:58:03Z,2470000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M31.00S,2025-04-02T23:58:17.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,69.72733245729303,76.47058823529412,1610612739,43,58,2025-04-02T23:58:21Z,2480000,False,132.0,232.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
251,PT03M29.00S,2025-04-02T23:58:19.9Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,43,58,2025-04-02T23:58:19Z,2490000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,250.0,3.0,2.0,1.0,,,,,,,,,,,,,,
252,PT03M28.00S,2025-04-02T23:58:22.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,82.52299605781866,48.42984068627451,1610612739,43,58,2025-04-03T00:00:50Z,2500000,False,-8.0,112.0,1,right,MISS J. Allen 11' putback Layup,[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,11.21,Missed,,,,,,,,,,,,,,,,,,
253,PT03M27.00S,2025-04-02T23:58:23.1Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,43,58,2025-04-03T00:00:50Z,2510000,False,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,252.0,4.0,2.0,2.0,,,,,,,,,,,,,,
254,PT03M25.00S,2025-04-02T23:58:25.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628386,94.40999984741211,50.0,1610612739,45,58,2025-04-03T00:01:29Z,2520000,False,0.0,0.0,1,right,J. Allen tip Layup (6 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,6.0,,,,,,,,
255,PT03M05.00S,2025-04-02T23:58:46.6Z,2,REGULAR,foul,offensive,[],1626157,,,1610612752,45,58,2025-04-03T00:01:00Z,2530000,False,,,0,,K. Towns offensive FOUL (3 PF),"[1626157, 1628386]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,3.0,0.0,Allen,1628386.0,,,,,,,,,
257,PT03M05.00S,2025-04-02T23:58:46.6Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,45,58,2025-04-02T23:58:46Z,2550000,False,,,0,,K. Towns offensive foul TURNOVER (5 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,5.0,,,,,,,
258,PT03M05.00S,2025-04-02T23:58:54.2Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,45,58,2025-04-02T23:59:08Z,2560000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M05.00S,2025-04-02T23:58:54.2Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,45,58,2025-04-02T23:59:08Z,2570000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M05.00S,2025-04-02T23:58:54.2Z,2,REGULAR,substitution,out,[],1626157,,,1610612739,45,58,2025-04-02T23:59:08Z,2580000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M05.00S,2025-04-02T23:58:54.2Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,45,58,2025-04-02T23:59:08Z,2590000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
