actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT11M55.00S,2025-02-22T00:43:00.2Z,2,REGULAR,turnover,offensive foul,[],1629631,,,1610612739,41,29,2025-02-22T00:43:00Z,1650000,False,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,204059.0,1.0,,,,,,,,,,,
170,PT11M40.00S,2025-02-22T00:43:27.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,8.229303547963205,29.411764705882355,1610612752,41,31,2025-02-22T00:43:43Z,1660000,False,103.0,25.0,1,left,K. Towns 10' driving floating Jump Shot (9 PTS) (C. Payne 1 AST),"[1626157, 1626166]",1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,10.59,Made,9.0,,,,,,,,,C. Payne,1626166.0,1.0,,,,,,
172,PT11M22.00S,2025-02-22T00:43:45.3Z,2,REGULAR,2pt,Jump Shot,[],1628378,83.26215505913272,32.35294117647059,1610612739,43,31,2025-02-22T00:43:51Z,1680000,False,-88.0,105.0,1,right,D. Mitchell 13' driving floating Jump Shot (9 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,13.7,Made,9.0,,,,,,,,,,,,,,,,,
173,PT11M12.00S,2025-02-22T00:43:55.0Z,2,REGULAR,3pt,Jump Shot,[],1626157,36.87582128777924,72.79411764705883,1610612752,43,34,2025-02-22T00:43:59Z,1690000,False,-114.0,294.0,1,left,K. Towns 31' 3PT  (12 PTS) (C. Payne 2 AST),"[1626157, 1626166]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,31.54,Made,12.0,,,,,,,,,C. Payne,1626166.0,2.0,,,,,,
175,PT10M59.00S,2025-02-22T00:44:07.5Z,2,REGULAR,3pt,Jump Shot,[],1630596,68.28186596583443,72.30392156862744,1610612739,46,34,2025-02-22T00:44:12Z,1710000,False,112.0,246.0,1,right,E. Mobley 26' 3PT  (13 PTS) (D. Mitchell 3 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,26.98,Made,13.0,,,,,,,,,D. Mitchell,1628378.0,3.0,,,,,,
177,PT10M37.00S,2025-02-22T00:44:30.5Z,2,REGULAR,turnover,lost ball,[],1629013,,,1610612752,46,34,2025-02-22T00:44:35Z,1730000,False,,,0,,L. Shamet lost ball TURNOVER (1 TO),"[1629013, 1629660]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Jerome,1629660.0,,,,,,,,,
178,PT10M37.00S,2025-02-22T00:44:30.5Z,2,REGULAR,steal,,[],1629660,,,1610612739,46,34,2025-02-22T00:44:33Z,1740000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT10M28.00S,2025-02-22T00:44:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,94.1688567674113,51.470588235294116,1610612739,48,34,2025-02-22T00:44:49Z,1750000,False,7.0,2.0,1,right,D. Mitchell driving Layup (11 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.77,Made,11.0,,,,,,,,,,,,,,,,,
180,PT10M28.00S,2025-02-22T00:44:48.5Z,2,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612739,48,34,2025-02-22T00:45:02Z,1760000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1629013, 1628378]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,,,,,,,,,1.0,0.0,Mitchell,1628378.0
182,PT10M28.00S,2025-02-22T00:45:14.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628378,,,1610612739,48,34,2025-02-22T00:45:16Z,1780000,False,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
183,PT10M26.00S,2025-02-22T00:45:16.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,48,34,2025-02-22T00:45:16Z,1790000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,182.0,3.0,2.0,1.0,,,,,,,,,,,,,
184,PT10M15.00S,2025-02-22T00:45:27.0Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612752,48,34,2025-02-22T00:45:31Z,1800000,False,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 1630596]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Mobley,1630596.0,,,,,,,,,
185,PT10M15.00S,2025-02-22T00:45:27.0Z,2,REGULAR,steal,,[],1630596,,,1610612739,48,34,2025-02-22T00:49:04Z,1810000,False,,,0,,E. Mobley STEAL (3 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M06.00S,2025-02-22T00:45:36.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,91.27792378449409,37.5,1610612739,48,34,2025-02-22T00:45:53Z,1820000,False,-62.0,29.0,1,right,MISS T. Jerome 6' driving floating Shot - blocked,"[1629660, 1626157]",1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,Towns,1626157.0,,,,
187,PT10M06.00S,2025-02-22T00:45:36.4Z,2,REGULAR,block,,[],1626157,,,1610612739,48,34,2025-02-22T00:48:09Z,1830000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT10M04.00S,2025-02-22T00:45:38.4Z,2,REGULAR,rebound,offensive,[],1629660,,,1610612739,48,34,2025-02-22T00:45:53Z,1840000,False,,,0,,T. Jerome REBOUND (Off:1 Def:1),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,186.0,2.0,1.0,1.0,,,,,,,,,,,,,
189,PT09M59.00S,2025-02-22T00:45:42.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,89.17542706964521,3.6764705882352944,1610612739,48,34,2025-02-22T00:45:55Z,1850000,False,-232.0,49.0,1,right,MISS D. Mitchell 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
190,PT09M56.00S,2025-02-22T00:45:45.3Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,48,34,2025-02-22T00:45:55Z,1860000,False,,,0,,M. McBride REBOUND (Off:0 Def:3),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,189.0,3.0,3.0,0.0,,,,,,,,,,,,,
191,PT09M52.00S,2025-02-22T00:45:49.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,7.440867279894875,50.0,1610612752,48,36,2025-02-22T00:48:49Z,1870000,False,0.0,17.0,1,left,O. Anunoby cutting DUNK (2 PTS) (C. Payne 3 AST),"[1628384, 1626166]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.74,Made,2.0,,,,,,,,,C. Payne,1626166.0,3.0,,,,,,
193,PT09M41.00S,2025-02-22T00:46:01.4Z,2,REGULAR,3pt,Jump Shot,[],1629631,72.35545335085413,79.41176470588235,1610612739,51,36,2025-02-22T00:46:09Z,1890000,False,147.0,207.0,1,right,D. Hunter 25' 3PT  (8 PTS) (D. Mitchell 4 AST),"[1629631, 1628378]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.43,Made,8.0,,,,,,,,,D. Mitchell,1628378.0,4.0,,,,,,
195,PT09M15.00S,2025-02-22T00:46:27.4Z,2,REGULAR,2pt,Jump Shot,[],1626166,6.915243101182654,32.35294117647059,1610612752,51,36,2025-02-22T00:46:33Z,1910000,False,88.0,13.0,1,left,MISS C. Payne 8' driving floating Shot,[1626166],1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,8.91,Missed,,,,,,,,,,,,,,,,,,
196,PT09M13.00S,2025-02-22T00:46:29.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,51,36,2025-02-22T00:46:33Z,1920000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,
197,PT09M06.00S,2025-02-22T00:46:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,84.70762155059133,59.068627450980394,1610612739,53,36,2025-02-22T00:46:40Z,1930000,False,45.0,91.0,1,right,D. Mitchell 10' driving floating Jump Shot (13 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,10.18,Made,13.0,,,,,,,,,,,,,,,,,
198,PT08M51.00S,2025-02-22T00:46:54.5Z,2,REGULAR,foul,personal,[],1630596,,,1610612752,53,36,2025-02-22T00:47:11Z,1940000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 1626157]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628481.0,,,,,,,,,1.0,0.0,Towns,1626157.0
200,PT08M51.00S,2025-02-22T00:47:02.5Z,2,REGULAR,substitution,out,[],1629660,,,1610612752,53,36,2025-02-22T00:47:13Z,1960000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M51.00S,2025-02-22T00:47:02.5Z,2,REGULAR,substitution,in,[],1630171,,,1610612752,53,36,2025-02-22T00:47:13Z,1970000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M41.00S,2025-02-22T00:47:30.6Z,2,REGULAR,3pt,Jump Shot,[],1626166,6.1268068331143235,0.24509803921568626,1610612752,53,36,2025-02-22T00:47:34Z,1980000,False,249.0,5.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Right Corner 3,24+ Right,24.89,Missed,,,,,,,,,,,,,,,,,,
203,PT08M37.00S,2025-02-22T00:47:34.6Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,53,36,2025-02-22T00:53:00Z,1990000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,
204,PT08M29.00S,2025-02-22T00:47:42.8Z,2,REGULAR,2pt,Jump Shot,[],1629631,90.48948751642575,17.647058823529413,1610612739,55,36,2025-02-22T00:47:57Z,2000000,False,-162.0,37.0,1,right,D. Hunter 16' step back Jump Shot (10 PTS) (D. Wade 1 AST),"[1629631, 1629731]",1610612739.0,CLE,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left,16.6,Made,10.0,,,,,,,,,D. Wade,1629731.0,1.0,,,,,,
206,PT08M21.00S,2025-02-22T00:47:58.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,55,36,2025-02-22T00:47:58Z,2020000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M21.00S,2025-02-22T00:48:12.3Z,2,REGULAR,substitution,out,[],1629013,,,1610612752,55,36,2025-02-22T00:51:09Z,2030000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M21.00S,2025-02-22T00:48:12.3Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,55,36,2025-02-22T00:51:09Z,2040000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M06.00S,2025-02-22T00:51:35.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.806176084099869,49.01960784313725,1610612752,55,38,2025-02-22T00:51:54Z,2050000,False,5.0,40.0,1,left,K. Towns turnaround Hook (14 PTS),[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,4.0,Made,14.0,,,,,,,,,,,,,,,,,
210,PT07M59.00S,2025-02-22T00:51:46.8Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612739,55,38,2025-02-22T01:01:12Z,2060000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1628969, 1628378]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,,,,,,,,204059.0,,,,,,,,,1.0,0.0,Mitchell,1628378.0
212,PT07M59.00S,2025-02-22T00:52:15.7Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,56,38,2025-02-22T01:01:34Z,2080000,False,,,0,,D. Mitchell Free Throw 1 of 2 (14 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
213,PT07M59.00S,2025-02-22T00:52:39.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612739,56,38,2025-02-22T00:52:42Z,2090000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M59.00S,2025-02-22T00:52:39.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612739,56,38,2025-02-22T00:52:42Z,2100000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M59.00S,2025-02-22T00:52:15.7Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,57,38,2025-02-22T01:01:34Z,2110000,False,,,0,,D. Mitchell Free Throw 2 of 2 (15 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
216,PT07M49.00S,2025-02-22T00:52:59.2Z,2,REGULAR,3pt,Jump Shot,[],1628384,21.76412614980289,89.70588235294117,1610612752,57,41,2025-02-22T00:53:07Z,2120000,False,-199.0,152.0,1,left,O. Anunoby 25' 3PT  (5 PTS) (J. Brunson 3 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.01,Made,5.0,,,,,,,,,J. Brunson,1628973.0,3.0,,,,,,
218,PT07M34.00S,2025-02-22T00:53:14.7Z,2,REGULAR,2pt,Jump Shot,[],1629631,79.05716162943496,65.19607843137256,1610612739,57,41,2025-02-22T00:53:21Z,2140000,False,76.0,144.0,1,right,MISS D. Hunter 16' pullup Shot,[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,16.32,Missed,,,,,,,,,,,,,,,,,,
219,PT07M32.00S,2025-02-22T00:53:16.9Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,57,41,2025-02-22T00:53:16Z,2150000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,218.0,2.0,1.0,1.0,,,,,,,,,,,,,
220,PT07M26.00S,2025-02-22T00:53:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,93.51182654402102,51.71568627450981,1610612739,59,41,2025-02-22T00:53:27Z,2160000,False,9.0,8.0,1,right,I. Okoro cutting Layup (2 PTS) (D. Mitchell 5 AST),"[1630171, 1628378]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,,,,,,,,,D. Mitchell,1628378.0,5.0,,,,,,
222,PT07M08.00S,2025-02-22T00:53:40.8Z,2,REGULAR,2pt,Jump Shot,[],1626157,8.09789750328515,70.83333333333334,1610612752,59,41,2025-02-22T00:53:46Z,2180000,False,-104.0,24.0,1,left,MISS K. Towns 10' turnaround fadeaway Shot,[1626157],1610612752.0,NYK,turnaround fadeaway,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,10.68,Missed,,,,,,,,,,,,,,,,,,
223,PT07M06.00S,2025-02-22T00:53:42.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,59,41,2025-02-22T00:53:46Z,2190000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,222.0,3.0,2.0,1.0,,,,,,,,,,,,,
224,PT06M58.00S,2025-02-22T00:53:50.7Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,59,41,2025-02-22T00:53:56Z,2200000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1628973]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,
225,PT06M58.00S,2025-02-22T00:53:50.7Z,2,REGULAR,steal,,[],1628973,,,1610612752,59,41,2025-02-22T00:53:53Z,2210000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
226,PT06M54.00S,2025-02-22T00:53:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.652431011826544,49.26470588235294,1610612752,59,43,2025-02-22T00:54:02Z,2220000,False,4.0,10.0,1,left,M. Bridges running Layup (4 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.07,Made,4.0,,,,,,,,,K. Towns,1626157.0,2.0,,,,,,
230,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,59,43,2025-02-22T00:54:43Z,2260000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,out,[],1629631,,,1610612739,59,43,2025-02-22T00:54:43Z,2270000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,59,43,2025-02-22T00:54:43Z,2280000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,out,[],1626157,,,1610612739,59,43,2025-02-22T00:54:43Z,2290000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,59,43,2025-02-22T00:54:43Z,2300000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,59,43,2025-02-22T00:54:43Z,2310000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,59,43,2025-02-22T00:54:43Z,2320000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M44.00S,2025-02-22T00:54:27.9Z,2,REGULAR,substitution,in,[],1630173,,,1610612739,59,43,2025-02-22T00:54:43Z,2330000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M33.00S,2025-02-22T00:55:12.0Z,2,REGULAR,3pt,Jump Shot,[],1630171,79.84559789750328,92.15686274509804,1610612739,59,43,2025-02-22T00:55:49Z,2340000,False,211.0,137.0,1,right,MISS I. Okoro 25' pullup 3PT,[1630171],1610612739.0,CLE,pullup,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
239,PT06M30.00S,2025-02-22T00:55:15.0Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,59,43,2025-02-22T00:55:15Z,2350000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,
241,PT06M30.00S,2025-02-22T00:55:27.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612739,59,43,2025-02-22T00:55:32Z,2370000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M30.00S,2025-02-22T00:55:27.2Z,2,REGULAR,substitution,in,[],1630574,,,1610612739,59,43,2025-02-22T00:55:32Z,2380000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M23.00S,2025-02-22T00:56:18.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629636,79.45137976346912,47.30392156862745,1610612739,59,43,2025-02-22T00:56:22Z,2400000,False,-13.0,141.0,1,right,MISS D. Garland 14' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,14.13,Missed,,,,,,,,,,,,,,,,,,
245,PT06M21.00S,2025-02-22T00:56:20.9Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,59,43,2025-02-22T00:56:22Z,2410000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,
246,PT06M08.00S,2025-02-22T00:56:34.1Z,2,REGULAR,2pt,Jump Shot,[],1628969,9.937582128777924,66.91176470588235,1610612752,59,43,2025-02-22T00:56:42Z,2420000,False,-85.0,41.0,1,left,MISS M. Bridges 9' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,9.4,Missed,,,,,,,,,,,,,,,,,,
247,PT06M05.00S,2025-02-22T00:56:37.1Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,59,43,2025-02-22T00:56:42Z,2430000,False,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,,
248,PT05M47.00S,2025-02-22T00:56:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612739,59,43,2025-02-22T00:57:05Z,2440000,False,,,0,,A. Hukporti shooting personal FOUL (3 PF) (Garland 2 FT),"[1630574, 1629636]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,,,,,,,,3.0,0.0,Garland,1629636.0
250,PT05M47.00S,2025-02-22T00:57:28.9Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,60,43,2025-02-22T00:57:28Z,2460000,False,,,0,,D. Garland Free Throw 1 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
251,PT05M47.00S,2025-02-22T00:57:29.6Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,60,43,2025-02-22T00:57:38Z,2470000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M47.00S,2025-02-22T00:57:29.6Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,60,43,2025-02-22T00:57:38Z,2480000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M47.00S,2025-02-22T00:57:51.8Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,61,43,2025-02-22T00:57:51Z,2490000,False,,,0,,D. Garland Free Throw 2 of 2 (5 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
254,PT05M29.00S,2025-02-22T00:58:14.6Z,2,REGULAR,3pt,Jump Shot,[],1628973,28.728646517739815,26.225490196078432,1610612752,61,43,2025-02-22T00:58:27Z,2500000,False,119.0,218.0,1,left,MISS J. Brunson 24' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
255,PT05M26.00S,2025-02-22T00:58:17.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,61,43,2025-02-22T00:58:21Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,254.0,,,,,,,,,,,,,,,,
