actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,in,[],1630283,,,1610612742,27,9,2025-02-02T20:54:42Z,840000,False,,,0,,SUB in: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,in,[],1630230,,,1610612742,27,9,2025-02-02T20:54:42Z,850000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M45.00S,2025-02-02T20:51:44.2Z,1,REGULAR,substitution,in,[],1629656,,,1610612742,27,9,2025-02-02T20:54:42Z,860000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M31.00S,2025-02-02T20:55:05.2Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612742,27,9,2025-02-02T20:55:14Z,870000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1629636, 203915]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,202026.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,
89,PT05M31.00S,2025-02-02T20:55:25.9Z,1,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,27,9,2025-02-02T20:55:25Z,890000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT05M31.00S,2025-02-02T20:55:25.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,27,9,2025-02-02T20:55:25Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,
91,PT05M31.00S,2025-02-02T20:55:39.5Z,1,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,27,10,2025-02-02T20:55:39Z,910000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (1 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
92,PT05M20.00S,2025-02-02T20:55:52.2Z,1,REGULAR,3pt,Jump Shot,[],1627777,68.67608409986859,70.09803921568627,1610612739,30,10,2025-02-02T20:55:57Z,920000,False,100.0,242.0,1,right,G. Niang 26' 3PT  (3 PTS) (D. Garland 4 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,,,,,3.0,,,,D. Garland,1629636.0,4.0,,
94,PT05M05.00S,2025-02-02T20:56:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.011169513797633,39.950980392156865,1610612742,30,10,2025-02-02T20:56:16Z,940000,False,50.0,79.0,1,left,MISS N. Marshall 9' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,9.38,Missed,,,,,,,,,,,,,,,,,,
95,PT05M03.00S,2025-02-02T20:56:08.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,30,10,2025-02-02T20:56:16Z,950000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,94.0,4.0,4.0,0.0,,,,,,,,,,,,,,
96,PT04M52.00S,2025-02-02T20:56:20.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.32917214191852,50.98039215686274,1610612739,32,10,2025-02-02T20:56:24Z,960000,False,5.0,20.0,1,right,J. Allen DUNK (6 PTS) (G. Niang 1 AST),"[1628386, 1627777]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,,6.0,,,,G. Niang,1627777.0,1.0,,
98,PT04M38.00S,2025-02-02T20:56:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.623521681997373,50.98039215686274,1610612742,32,10,2025-02-02T20:56:46Z,980000,False,-5.0,29.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
99,PT04M36.00S,2025-02-02T20:56:36.1Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,32,10,2025-02-02T20:56:46Z,990000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,
100,PT04M32.00S,2025-02-02T20:56:40.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629636,87.20433639947439,48.529411764705884,1610612739,34,10,2025-02-02T20:57:18Z,1000000,False,-7.0,68.0,1,right,D. Garland 6' driving floating Jump Shot (13 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,,,,13.0,,,,,,,,
101,PT04M18.00S,2025-02-02T20:56:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,28.33442838370565,74.01960784313727,1610612742,34,13,2025-02-02T20:56:57Z,1010000,False,-120.0,214.0,1,left,Q. Grimes 24' 3PT  (3 PTS) (N. Marshall 1 AST),"[1629656, 1630230]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.52,Made,,,,,,,,,,3.0,,,,N. Marshall,1630230.0,1.0,,
103,PT03M54.00S,2025-02-02T20:57:17.2Z,1,REGULAR,3pt,Jump Shot,[],1629660,75.77201051248358,13.480392156862745,1610612739,34,13,2025-02-02T20:57:24Z,1030000,False,-183.0,175.0,1,right,MISS T. Jerome 25' step back 3PT,[1629660],1610612739.0,CLE,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
104,PT03M51.00S,2025-02-02T20:57:20.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,34,13,2025-02-02T20:57:24Z,1040000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M43.00S,2025-02-02T20:57:28.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630283,6.389618922470433,49.50980392156863,1610612742,34,15,2025-02-02T20:57:33Z,1050000,False,2.0,8.0,1,left,K. Kelley alley-oop DUNK (4 PTS) (S. Dinwiddie 1 AST),"[1630283, 203915]",1610612742.0,DAL,alley-oop,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,4.0,,,,S. Dinwiddie,203915.0,1.0,,
107,PT03M43.00S,2025-02-02T20:57:34.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612739,34,15,2025-02-02T20:57:34Z,1070000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M43.00S,2025-02-02T20:58:38.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,34,15,2025-02-02T20:59:05Z,1080000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2025-02-02T20:58:38.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,34,15,2025-02-02T20:59:05Z,1090000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M43.00S,2025-02-02T20:58:38.1Z,1,REGULAR,substitution,out,[],203915,,,1610612739,34,15,2025-02-02T20:59:05Z,1100000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2025-02-02T20:58:38.1Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,34,15,2025-02-02T20:59:05Z,1110000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M43.00S,2025-02-02T20:58:38.1Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,34,15,2025-02-02T20:59:05Z,1120000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M43.00S,2025-02-02T20:58:38.1Z,1,REGULAR,substitution,in,[],1630702,,,1610612739,34,15,2025-02-02T20:59:05Z,1130000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2025-02-02T20:59:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.72339027595268,50.73529411764706,1610612739,36,15,2025-02-02T20:59:28Z,1140000,False,4.0,16.0,1,right,G. Niang cutting Layup (5 PTS) (C. LeVert 1 AST),"[1627777, 1627747]",1610612739.0,CLE,cutting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,,,,5.0,,,,C. LeVert,1627747.0,1.0,,
116,PT03M14.00S,2025-02-02T20:59:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,17.821944809461236,39.950980392156865,1610612742,36,17,2025-02-02T20:59:43Z,1160000,False,50.0,115.0,1,left,J. Hardy 12' turnaround Jump Shot (2 PTS),[1630702],1610612742.0,DAL,turnaround,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,12.55,Made,,,,,,,,,,2.0,,,,,,,,
117,PT02M55.00S,2025-02-02T20:59:56.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.49605781865965,36.51960784313725,1610612739,36,17,2025-02-02T21:00:01Z,1170000,False,-67.0,84.0,1,right,MISS E. Mobley 10' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,10.75,Missed,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2025-02-02T20:59:58.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,36,17,2025-02-02T21:00:01Z,1180000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
119,PT02M46.00S,2025-02-02T21:00:09.0Z,1,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612742,36,17,2025-02-02T21:00:16Z,1190000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Marshall 2 FT),"[1629660, 1630230]",1610612739.0,CLE,shooting,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,
121,PT02M46.00S,2025-02-02T21:00:31.5Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,36,18,2025-02-02T21:00:31Z,1210000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
122,PT02M46.00S,2025-02-02T21:00:35.2Z,1,REGULAR,substitution,out,[],1630556,,,1610612742,36,18,2025-02-02T21:00:39Z,1220000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M46.00S,2025-02-02T21:00:35.2Z,1,REGULAR,substitution,in,[],1630314,,,1610612742,36,18,2025-02-02T21:00:39Z,1230000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M46.00S,2025-02-02T21:00:54.0Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,36,19,2025-02-02T21:00:54Z,1240000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
125,PT02M33.00S,2025-02-02T21:01:09.7Z,1,REGULAR,foul,personal,['2freethrow'],1630283,,,1610612739,36,19,2025-02-02T21:01:17Z,1250000,False,,,0,,K. Kelley shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630283, 1630596]",1610612742.0,DAL,shooting,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
127,PT02M33.00S,2025-02-02T21:01:35.7Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,36,19,2025-02-02T21:01:35Z,1270000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT02M33.00S,2025-02-02T21:01:35.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,36,19,2025-02-02T21:01:35Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2025-02-02T21:01:50.1Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,37,19,2025-02-02T21:01:50Z,1290000,False,,,0,,E. Mobley Free Throw 2 of 2 (6 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
130,PT02M21.00S,2025-02-02T21:02:02.9Z,1,REGULAR,3pt,Jump Shot,[],1630230,3.3672798948751645,96.56862745098039,1610612742,37,19,2025-02-02T21:02:08Z,1300000,False,-233.0,-21.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
131,PT02M18.00S,2025-02-02T21:02:05.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,37,19,2025-02-02T21:02:08Z,1310000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,130.0,3.0,3.0,0.0,,,,,,,,,,,,,,
132,PT02M14.00S,2025-02-02T21:02:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,93.77463863337714,52.20588235294118,1610612739,37,19,2025-02-02T21:02:17Z,1320000,False,11.0,6.0,1,right,MISS E. Mobley running Layup,[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
133,PT02M13.00S,2025-02-02T21:02:12.5Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,37,19,2025-02-02T21:02:41Z,1330000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT02M03.00S,2025-02-02T21:02:22.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,10.200394218134035,96.56862745098039,1610612742,37,19,2025-02-02T21:02:26Z,1340000,False,-233.0,43.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
135,PT02M00.00S,2025-02-02T21:02:25.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,37,19,2025-02-02T21:02:26Z,1350000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,134.0,4.0,4.0,0.0,,,,,,,,,,,,,,
136,PT01M56.00S,2025-02-02T21:02:33.8Z,1,REGULAR,foul,personal,[],1630230,,,1610612739,37,19,2025-02-02T21:02:45Z,1360000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1628378]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,203593.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
138,PT01M56.00S,2025-02-02T21:02:43.8Z,1,REGULAR,substitution,out,[],1630283,,,1610612739,37,19,2025-02-02T21:02:49Z,1380000,False,,,0,,SUB out: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M56.00S,2025-02-02T21:02:43.8Z,1,REGULAR,substitution,in,[],1641765,,,1610612739,37,19,2025-02-02T21:02:49Z,1390000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M49.00S,2025-02-02T21:03:10.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612739,37,19,2025-02-02T21:03:20Z,1400000,False,,,0,,Q. Grimes personal FOUL (1 PF) (Mobley 2 FT),"[1629656, 1630596]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
142,PT01M49.00S,2025-02-02T21:03:27.5Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,38,19,2025-02-02T21:03:27Z,1420000,False,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
143,PT01M49.00S,2025-02-02T21:03:42.3Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,39,19,2025-02-02T21:03:42Z,1430000,False,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
144,PT01M26.00S,2025-02-02T21:04:06.7Z,1,REGULAR,3pt,Jump Shot,[],1630702,39.10972404730618,50.0,1610612742,39,19,2025-02-02T21:04:12Z,1440000,False,0.0,315.0,1,left,MISS J. Hardy 31' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,31.51,Missed,,,,,,,,,,,,,,,,,,
145,PT01M23.00S,2025-02-02T21:04:09.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,39,19,2025-02-02T21:04:12Z,1450000,False,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,144.0,5.0,5.0,0.0,,,,,,,,,,,,,,
146,PT01M17.00S,2025-02-02T21:04:15.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,94.03745072273325,49.754901960784316,1610612739,41,19,2025-02-02T21:04:57Z,1460000,False,-1.0,4.0,1,right,D. Mitchell running finger roll Layup (6 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,6.0,,,,,,,,
147,PT01M09.00S,2025-02-02T21:04:26.8Z,1,REGULAR,foul,personal,[],1627747,,,1610612742,41,19,2025-02-02T21:04:34Z,1470000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1629656]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,
149,PT00M55.00S,2025-02-02T21:04:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.1268068331143235,50.98039215686274,1610612742,41,19,2025-02-02T21:05:49Z,1490000,False,-5.0,5.0,1,left,MISS N. Marshall driving Layup - blocked,"[1630230, 1630596]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
150,PT00M55.00S,2025-02-02T21:04:54.0Z,1,REGULAR,block,,[],1630596,,,1610612742,41,19,2025-02-02T21:04:57Z,1500000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M51.40S,2025-02-02T21:04:57.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,41,19,2025-02-02T21:05:00Z,1510000,False,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,149.0,6.0,6.0,0.0,,,,,,,,,,,,,,
152,PT00M48.10S,2025-02-02T21:05:01.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,85.62746386333771,94.6078431372549,1610612739,44,19,2025-02-02T21:05:08Z,1520000,False,223.0,83.0,1,right,T. Jerome 3PT running (3 PTS) (C. LeVert 2 AST),"[1629660, 1627747]",1610612739.0,CLE,running,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,,,,,,3.0,,,,C. LeVert,1627747.0,2.0,,
154,PT00M41.00S,2025-02-02T21:05:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629656,28.597240473061763,75.98039215686273,1610612742,44,19,2025-02-02T21:05:17Z,1540000,False,-130.0,216.0,1,left,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
155,PT00M38.10S,2025-02-02T21:05:14.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,44,19,2025-02-02T21:05:17Z,1550000,False,,,0,,E. Mobley REBOUND (Off:0 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,154.0,7.0,7.0,0.0,,,,,,,,,,,,,,
156,PT00M32.20S,2025-02-02T21:05:20.5Z,1,REGULAR,3pt,Jump Shot,[],1627777,92.85479632063075,3.6764705882352944,1610612739,47,19,2025-02-02T21:06:43Z,1560000,False,-232.0,15.0,1,right,G. Niang 3PT  (8 PTS) (T. Jerome 1 AST),"[1627777, 1629660]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.21,Made,,,,,,,,,,8.0,,,,T. Jerome,1629660.0,1.0,,
158,PT00M17.60S,2025-02-02T21:05:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,7.5722733245729295,49.754901960784316,1610612742,47,19,2025-02-02T21:07:17Z,1580000,False,1.0,19.0,1,left,MISS B. Williams driving finger roll Layup,[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
159,PT00M15.70S,2025-02-02T21:05:43.3Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,47,19,2025-02-02T21:07:17Z,1590000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M03.60S,2025-02-02T21:05:55.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,66.83639947437582,42.40196078431372,1610612739,50,19,2025-02-02T21:06:01Z,1600000,False,-38.0,259.0,1,right,D. Mitchell 26' 3PT step back (9 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.2,Made,,,,,,,,,,9.0,,,,,,,,
161,PT00M00.00S,2025-02-02T21:06:09.1Z,1,REGULAR,period,end,[],0,,,1610612742,50,19,2025-02-02T21:06:09Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-02T21:06:35.6Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612742,50,19,2025-02-02T21:08:55Z,1620000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-02T21:06:35.6Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612742,50,19,2025-02-02T21:08:55Z,1630000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-02T21:06:35.6Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612742,50,19,2025-02-02T21:08:55Z,1640000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-02T21:06:35.6Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,50,19,2025-02-02T21:08:55Z,1650000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-02T21:06:35.6Z,2,REGULAR,substitution,out,['startperiod'],1641765,,,1610612742,50,19,2025-02-02T21:08:55Z,1660000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-02T21:06:35.6Z,2,REGULAR,substitution,in,['startperiod'],1630241,,,1610612742,50,19,2025-02-02T21:08:55Z,1670000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
