actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT04M34.00S,2024-11-01T23:29:34.0Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,14,2024-11-01T23:56:00Z,850000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,
87,PT04M30.00S,2024-11-01T23:29:39.2Z,1,REGULAR,foul,personal,[],1630241,,,1610612753,22,14,2024-11-01T23:29:44Z,860000,False,,,0,,S. Merrill personal FOUL (2 PF),"[1630241, 1630175]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Left,,,,,,,204059.0,,,,,,,,2.0,0.0,Anthony,1630175.0,,
89,PT04M30.00S,2024-11-01T23:29:44.9Z,1,REGULAR,substitution,out,[],1629731,,,1610612753,22,14,2024-11-01T23:29:53Z,880000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M30.00S,2024-11-01T23:29:44.9Z,1,REGULAR,substitution,in,[],1627777,,,1610612753,22,14,2024-11-01T23:29:53Z,890000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2024-11-01T23:30:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.623521681997373,51.470588235294116,1610612753,22,14,2024-11-01T23:30:42Z,900000,False,-7.0,29.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
92,PT04M22.00S,2024-11-01T23:30:07.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,14,2024-11-01T23:30:42Z,910000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,91.0,4.0,4.0,0.0,,,,,,,,
93,PT04M15.00S,2024-11-01T23:30:12.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627777,93.51182654402102,51.470588235294116,1610612739,24,14,2024-11-01T23:31:04Z,920000,False,7.0,8.0,1,right,G. Niang running Layup (2 PTS) (D. Garland 1 AST),"[1627777, 1629636]",1610612739.0,CLE,running,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
95,PT04M07.00S,2024-11-01T23:30:23.0Z,1,REGULAR,foul,personal,[],1627747,,,1610612753,24,14,2024-11-01T23:30:30Z,940000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1630175]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,1627529.0,,,,,,,,1.0,0.0,Anthony,1630175.0,,
97,PT04M07.00S,2024-11-01T23:30:31.5Z,1,REGULAR,substitution,out,[],203484,,,1610612753,24,14,2024-11-01T23:30:40Z,960000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M07.00S,2024-11-01T23:30:31.5Z,1,REGULAR,substitution,in,[],203914,,,1610612753,24,14,2024-11-01T23:30:40Z,970000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M50.00S,2024-11-01T23:30:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,6.1268068331143235,51.225490196078425,1610612753,24,16,2024-11-01T23:31:02Z,980000,False,-6.0,5.0,1,left,T. da Silva cutting Layup (2 PTS) (A. Black 3 AST),"[1641783, 1641710]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,A. Black,1641710.0,3.0,,,,,,,,,,,,,,
101,PT03M38.00S,2024-11-01T23:31:10.5Z,1,REGULAR,3pt,Jump Shot,[],1627747,79.71419185282524,93.87254901960785,1610612739,24,16,2024-11-01T23:32:00Z,1000000,False,219.0,138.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
102,PT03M35.00S,2024-11-01T23:31:13.5Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,24,16,2024-11-01T23:31:14Z,1010000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,
103,PT03M16.00S,2024-11-01T23:31:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.863994743758213,50.0,1610612753,24,16,2024-11-01T23:31:35Z,1020000,False,0.0,3.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
104,PT03M14.00S,2024-11-01T23:31:33.2Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,24,16,2024-11-01T23:31:35Z,1030000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT03M08.00S,2024-11-01T23:31:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.72339027595268,51.225490196078425,1610612739,26,16,2024-11-01T23:31:44Z,1040000,False,6.0,16.0,1,right,C. LeVert cutting Layup (2 PTS) (D. Garland 2 AST),"[1627747, 1629636]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
107,PT02M51.00S,2024-11-01T23:31:56.5Z,1,REGULAR,2pt,Jump Shot,[],1630175,5.075558475689881,80.14705882352942,1610612753,26,16,2024-11-01T23:32:41Z,1060000,False,-151.0,-5.0,1,left,MISS C. Anthony 15' step back Shot,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,15.08,Missed,,,,,,,,,,,,,,,,,,
108,PT02M48.00S,2024-11-01T23:31:59.5Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,26,16,2024-11-01T23:32:00Z,1070000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,
109,PT02M42.00S,2024-11-01T23:32:05.3Z,1,REGULAR,3pt,Jump Shot,[],1627747,71.96123521681997,79.41176470588235,1610612739,29,16,2024-11-01T23:32:11Z,1080000,False,147.0,211.0,1,right,C. LeVert 25' 3PT step back (5 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.73,Made,5.0,,,,,,,,,,,,,,,,,
110,PT02M42.00S,2024-11-01T23:32:11.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,29,16,2024-11-01T23:32:11Z,1090000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,out,[],1629636,,,1610612753,29,16,2024-11-01T23:34:53Z,1100000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,out,[],1628386,,,1610612753,29,16,2024-11-01T23:34:53Z,1110000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,29,16,2024-11-01T23:34:53Z,1120000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,out,[],1629021,,,1610612753,29,16,2024-11-01T23:34:53Z,1130000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,in,[],1628378,,,1610612753,29,16,2024-11-01T23:34:53Z,1140000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,in,[],1630596,,,1610612753,29,16,2024-11-01T23:34:53Z,1150000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,29,16,2024-11-01T23:34:53Z,1160000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M42.00S,2024-11-01T23:32:21.2Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,29,16,2024-11-01T23:34:53Z,1170000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M17.00S,2024-11-01T23:35:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,10.85742444152431,37.99019607843137,1610612753,29,16,2024-11-01T23:36:03Z,1180000,False,60.0,50.0,1,left,MISS C. Anthony 7' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2024-11-01T23:36:02.0Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,29,16,2024-11-01T23:36:03Z,1190000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,
121,PT02M10.00S,2024-11-01T23:36:05.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,93.24901445466492,52.94117647058824,1610612739,31,16,2024-11-02T00:15:00Z,1200000,False,15.0,11.0,1,right,D. Mitchell running Layup (13 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.84,Made,13.0,,,,,,,,,,,,,,,,,
122,PT01M43.00S,2024-11-01T23:36:31.6Z,1,REGULAR,3pt,Jump Shot,[],1628371,7.30946123521682,2.450980392156863,1610612753,31,16,2024-11-01T23:36:37Z,1210000,False,238.0,16.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,,,
123,PT01M41.00S,2024-11-01T23:36:33.6Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,31,16,2024-11-01T23:36:37Z,1220000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
124,PT01M29.00S,2024-11-01T23:36:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,93.24901445466492,50.0,1610612739,31,16,2024-11-01T23:36:52Z,1230000,False,0.0,11.0,1,right,MISS G. Niang driving finger roll Layup - blocked,"[1627777, 1628371]",1610612739.0,CLE,driving finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,Isaac,1628371.0
125,PT01M29.00S,2024-11-01T23:36:46.5Z,1,REGULAR,block,,[],1628371,,,1610612739,31,16,2024-11-01T23:36:49Z,1240000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M24.00S,2024-11-01T23:36:51.5Z,1,REGULAR,rebound,defensive,[],1641724,,,1610612753,31,16,2024-11-01T23:36:52Z,1250000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,
127,PT01M19.00S,2024-11-01T23:36:56.0Z,1,REGULAR,3pt,Jump Shot,[],203914,30.436925098554536,12.745098039215685,1610612753,31,16,2024-11-01T23:37:17Z,1260000,False,186.0,234.0,1,left,MISS G. Harris 29' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,29.88,Missed,,,,,,,,,,,,,,,,,,
128,PT01M16.00S,2024-11-01T23:36:59.0Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,31,16,2024-11-01T23:37:03Z,1270000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,
129,PT01M14.00S,2024-11-01T23:37:05.1Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612739,31,16,2024-11-01T23:37:16Z,1280000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (LeVert 2 FT),"[1630175, 1627747]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,,,,,,,1.0,0.0,LeVert,1627747.0,,
131,PT01M14.00S,2024-11-01T23:37:31.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627747,,,1610612739,31,16,2024-11-01T23:38:21Z,1300000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M14.00S,2024-11-01T23:37:31.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,31,16,2024-11-01T23:38:21Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,
133,PT01M14.00S,2024-11-01T23:37:32.8Z,1,REGULAR,substitution,out,[],1641783,,,1610612739,31,16,2024-11-01T23:37:47Z,1320000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M14.00S,2024-11-01T23:37:32.8Z,1,REGULAR,substitution,out,[],1630175,,,1610612739,31,16,2024-11-01T23:37:47Z,1330000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M14.00S,2024-11-01T23:37:32.8Z,1,REGULAR,substitution,in,[],1630591,,,1610612739,31,16,2024-11-01T23:37:47Z,1340000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M14.00S,2024-11-01T23:37:32.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612739,31,16,2024-11-01T23:37:47Z,1350000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M14.00S,2024-11-01T23:37:31.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627747,,,1610612739,32,16,2024-11-01T23:38:21Z,1360000,False,,,0,,C. LeVert Free Throw 2 of 2 (6 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
138,PT00M58.90S,2024-11-01T23:38:11.4Z,1,REGULAR,3pt,Jump Shot,[],203914,6.652431011826544,96.81372549019608,1610612753,32,16,2024-11-01T23:38:15Z,1370000,False,-234.0,10.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
139,PT00M56.60S,2024-11-01T23:38:13.7Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,32,16,2024-11-01T23:38:13Z,1380000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,
140,PT00M55.30S,2024-11-01T23:38:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,93.24901445466492,50.73529411764706,1610612739,34,16,2024-11-01T23:38:21Z,1390000,False,4.0,11.0,1,right,C. LeVert running Layup (8 PTS) (G. Niang 1 AST),"[1627747, 1627777]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.16,Made,8.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,,,
142,PT00M34.70S,2024-11-01T23:38:37.9Z,1,REGULAR,3pt,Jump Shot,[],1641724,32.802233902759525,46.07843137254902,1610612753,34,16,2024-11-01T23:38:42Z,1410000,False,20.0,256.0,1,left,MISS J. Howard 25' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
143,PT00M31.10S,2024-11-01T23:38:41.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,34,16,2024-11-01T23:38:42Z,1420000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,,,,,,142.0,3.0,3.0,0.0,,,,,,,,
144,PT00M08.30S,2024-11-01T23:39:04.2Z,1,REGULAR,3pt,Jump Shot,[],1627747,93.77463863337714,97.05882352941177,1610612739,34,16,2024-11-01T23:39:07Z,1430000,False,235.0,6.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
145,PT00M05.80S,2024-11-01T23:39:06.7Z,1,REGULAR,rebound,defensive,[],1641724,,,1610612753,34,16,2024-11-01T23:39:06Z,1440000,False,,,0,,J. Howard REBOUND (Off:0 Def:2),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Right Corner 3,24+ Right,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,
146,PT00M00.00S,2024-11-01T23:39:12.6Z,1,REGULAR,3pt,Jump Shot,[],1628371,20.05584756898817,91.66666666666666,1610612753,34,16,2024-11-01T23:39:22Z,1450000,False,-208.0,136.0,1,left,MISS J. Isaac 24' pullup 3PT,[1628371],1610612753.0,ORL,pullup,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2024-11-01T23:39:21.1Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,34,16,2024-11-01T23:39:21Z,1460000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,
148,PT00M00.00S,2024-11-01T23:39:26.3Z,1,REGULAR,period,end,[],0,,,1610612739,34,16,2024-11-01T23:39:26Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-11-01T23:40:17.2Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,34,16,2024-11-01T23:42:29Z,1480000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-11-01T23:40:17.2Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,34,16,2024-11-01T23:42:29Z,1490000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-11-01T23:42:50.7Z,2,REGULAR,period,start,[],0,,,1610612753,34,16,2024-11-01T23:42:50Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M38.00S,2024-11-01T23:43:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.1268068331143235,52.20588235294118,1610612753,34,18,2024-11-01T23:43:29Z,1510000,False,-11.0,5.0,1,left,F. Wagner driving finger roll Layup (6 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.21,Made,6.0,,,,,,,,,,,,,,,,,
153,PT11M32.00S,2024-11-01T23:43:17.8Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,34,18,2024-11-01T23:43:21Z,1520000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1628371]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Isaac,1628371.0,,,,,,
154,PT11M32.00S,2024-11-01T23:43:17.8Z,2,REGULAR,steal,,[],1628371,,,1610612753,34,18,2024-11-01T23:43:20Z,1530000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT11M23.00S,2024-11-01T23:43:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203914,7.046649145860711,47.794117647058826,1610612753,34,18,2024-11-01T23:44:46Z,1540000,False,11.0,14.0,1,left,MISS G. Harris driving finger roll Layup,[203914],1610612753.0,ORL,driving finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
156,PT11M23.00S,2024-11-01T23:43:30.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,34,18,2024-11-01T23:43:43Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,155.0,,,,,,,,,,,
157,PT11M23.00S,2024-11-01T23:43:36.8Z,2,REGULAR,turnover,traveling,[],203914,,,1610612753,34,18,2024-11-01T23:43:48Z,1560000,False,,,0,,G. Harris traveling TURNOVER (1 TO),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,,,,,,,,,,,,
158,PT10M56.00S,2024-11-01T23:44:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,94.43166885676742,95.83333333333334,1610612739,34,18,2024-11-01T23:44:16Z,1570000,False,229.0,0.0,1,right,MISS D. Mitchell fadeaway 3PT,[1628378],1610612739.0,CLE,fadeaway,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
159,PT10M53.00S,2024-11-01T23:44:11.4Z,2,REGULAR,rebound,defensive,[],1641724,,,1610612753,34,18,2024-11-01T23:44:11Z,1580000,False,,,0,,J. Howard REBOUND (Off:0 Def:3),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Right Corner 3,24+ Right,,,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,
160,PT10M49.00S,2024-11-01T23:44:15.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,32.670827858081466,31.61764705882353,1610612753,34,18,2024-11-01T23:45:17Z,1590000,False,92.0,255.0,1,left,MISS J. Suggs 27' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
161,PT10M46.00S,2024-11-01T23:44:18.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,34,18,2024-11-01T23:44:21Z,1600000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,160.0,3.0,2.0,1.0,,,,,,,,
162,PT10M32.00S,2024-11-01T23:44:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,93.24901445466492,64.70588235294117,1610612739,36,18,2024-11-01T23:44:43Z,1610000,False,74.0,11.0,1,right,D. Mitchell 7' driving floating Jump Shot (15 PTS) (E. Mobley 2 AST),"[1628378, 1630596]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,15.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,
164,PT10M17.00S,2024-11-01T23:44:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.046649145860711,50.98039215686274,1610612753,36,18,2024-11-01T23:44:53Z,1630000,False,-5.0,14.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
165,PT10M14.00S,2024-11-01T23:44:50.7Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,36,18,2024-11-01T23:44:50Z,1640000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,
