actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT11M37.00S,2024-11-16T01:07:52.3Z,2,REGULAR,2pt,Jump Shot,[],1629632,78.53153745072274,51.225490196078425,1610612741,49,36,2024-11-16T01:07:57Z,1750000,False,6.0,149.0,1,right,C. White 14' turnaround fadeaway Jump Shot (10 PTS),[1629632],1610612741.0,CHI,turnaround fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Center,14.94,Made,10.0,,,,,,,,,,,,,,,,,
177,PT11M23.00S,2024-11-16T01:08:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202684,5.863994743758213,50.49019607843137,1610612739,51,36,2024-11-16T01:08:47Z,1760000,False,-2.0,3.0,1,left,T. Thompson Layup (2 PTS) (C. LeVert 2 AST),"[202684, 1627747]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,0.36,Made,2.0,,,,,C. LeVert,1627747.0,2.0,,,,,,,,,,
179,PT11M23.00S,2024-11-16T01:08:11.2Z,2,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612739,51,36,2024-11-16T01:08:18Z,1780000,False,,,0,,J. Giddey shooting personal FOUL (3 PF) (Thompson 1 FT),"[1630581, 202684]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Thompson,202684.0
181,PT11M23.00S,2024-11-16T01:08:24.9Z,2,REGULAR,substitution,out,[],1630581,,,1610612739,51,36,2024-11-16T01:08:47Z,1800000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M23.00S,2024-11-16T01:08:24.9Z,2,REGULAR,substitution,in,[],1630245,,,1610612739,51,36,2024-11-16T01:08:47Z,1810000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M23.00S,2024-11-16T01:08:46.6Z,2,REGULAR,freethrow,1 of 1,[],202684,,,1610612739,51,36,2024-11-16T01:08:48Z,1820000,False,,,0,,MISS T. Thompson Free Throw 1 of 1,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT11M21.00S,2024-11-16T01:08:48.6Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,51,36,2024-11-16T01:08:48Z,1830000,False,,,0,,J. Phillips REBOUND (Off:0 Def:2),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,
185,PT11M09.00S,2024-11-16T01:08:59.6Z,2,REGULAR,3pt,Jump Shot,[],1641763,75.1149802890933,13.23529411764706,1610612741,51,36,2024-11-16T01:09:05Z,1840000,False,-184.0,181.0,1,right,MISS J. Phillips 25' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
186,PT11M07.00S,2024-11-16T01:09:01.6Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,51,36,2024-11-16T01:09:05Z,1850000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,
187,PT10M59.00S,2024-11-16T01:09:09.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,22.815374507227332,13.725490196078432,1610612739,51,36,2024-11-16T01:09:55Z,1860000,False,181.0,162.0,1,left,MISS D. Wade 24' running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,24.32,Missed,,,,,,,,,,,,,,,,,,
188,PT10M56.00S,2024-11-16T01:09:12.4Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,51,36,2024-11-16T01:09:12Z,1870000,False,,,0,,J. Phillips REBOUND (Off:0 Def:3),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,,
189,PT10M54.00S,2024-11-16T01:09:15.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,69.72733245729303,78.67647058823529,1610612741,51,36,2024-11-16T01:10:18Z,1880000,False,143.0,232.0,1,right,MISS C. White 27' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
190,PT10M51.00S,2024-11-16T01:09:18.8Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,51,36,2024-11-16T01:10:18Z,1890000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,189.0,3.0,3.0,0.0,,,,,,,,,,,,,
191,PT10M44.00S,2024-11-16T01:09:25.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.61957950065703,23.774509803921568,1610612739,54,36,2024-11-16T01:10:38Z,1900000,False,131.0,245.0,1,left,D. Mitchell 27' 3PT running (14 PTS) (C. LeVert 3 AST),"[1628378, 1627747]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,27.76,Made,14.0,,,,,C. LeVert,1627747.0,3.0,,,,,,,,,,
193,PT10M44.00S,2024-11-16T01:09:34.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,54,36,2024-11-16T01:09:34Z,1920000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M30.00S,2024-11-16T01:12:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,89.43823915900131,55.392156862745104,1610612741,54,38,2024-11-16T01:12:47Z,1930000,False,27.0,47.0,1,right,A. Dosunmu driving floating Jump Shot (5 PTS),[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,5.0,,,,,,,,,,,,,,,,,
195,PT10M16.00S,2024-11-16T01:12:47.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,6.783837056504599,94.85294117647058,1610612739,57,38,2024-11-16T01:12:51Z,1940000,False,-224.0,11.0,1,left,D. Mitchell 3PT  (17 PTS) (C. LeVert 4 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,22.46,Made,17.0,,,,,C. LeVert,1627747.0,4.0,,,,,,,,,,
197,PT10M11.00S,2024-11-16T01:12:56.0Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612741,57,38,2024-11-16T01:13:05Z,1960000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Phillips 2 FT),"[1627747, 1641763]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Phillips,1641763.0
199,PT10M11.00S,2024-11-16T01:13:20.5Z,2,REGULAR,freethrow,1 of 2,[],1641763,,,1610612741,57,38,2024-11-16T01:13:20Z,1980000,False,,,0,,MISS J. Phillips Free Throw 1 of 2,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT10M11.00S,2024-11-16T01:13:20.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,57,38,2024-11-16T01:13:20Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,
201,PT10M11.00S,2024-11-16T01:13:21.5Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,57,38,2024-11-16T01:13:34Z,2000000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M11.00S,2024-11-16T01:13:21.5Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,57,38,2024-11-16T01:13:34Z,2010000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M11.00S,2024-11-16T01:13:42.6Z,2,REGULAR,freethrow,2 of 2,[],1641763,,,1610612741,57,39,2024-11-16T01:13:42Z,2020000,False,,,0,,J. Phillips Free Throw 2 of 2 (1 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
204,PT10M00.00S,2024-11-16T01:13:58.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,26.363337713534822,78.67647058823529,1610612739,57,39,2024-11-16T01:14:19Z,2030000,False,-143.0,195.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.23,Missed,,,,,,,,,,,,,,,,,,
205,PT09M58.00S,2024-11-16T01:14:00.0Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,57,39,2024-11-16T01:14:19Z,2040000,False,,,0,,J. Phillips REBOUND (Off:0 Def:4),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,,,,204.0,4.0,4.0,0.0,,,,,,,,,,,,,
206,PT09M53.00S,2024-11-16T01:14:02.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630188,93.24901445466492,51.225490196078425,1610612741,57,41,2024-11-16T01:14:10Z,2050000,False,6.0,11.0,1,right,J. Smith running DUNK (2 PTS) (C. White 2 AST),"[1630188, 1629632]",1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,,,,,C. White,1629632.0,2.0,,,,,,,,,,
208,PT09M53.00S,2024-11-16T01:14:10.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,57,41,2024-11-16T01:14:10Z,2070000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M53.00S,2024-11-16T01:16:02.4Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,57,41,2024-11-16T01:16:29Z,2080000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M53.00S,2024-11-16T01:16:02.4Z,2,REGULAR,substitution,out,[],1641763,,,1610612739,57,41,2024-11-16T01:16:29Z,2090000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M53.00S,2024-11-16T01:16:02.4Z,2,REGULAR,substitution,in,[],1641854,,,1610612739,57,41,2024-11-16T01:16:29Z,2100000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M53.00S,2024-11-16T01:16:02.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612739,57,41,2024-11-16T01:16:29Z,2110000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M46.00S,2024-11-16T01:17:11.0Z,2,REGULAR,foul,offensive,[],202684,,,1610612739,57,41,2024-11-16T01:17:33Z,2120000,False,,,0,,T. Thompson offensive FOUL (1 PF),"[202684, 1629632]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,White,1629632.0
215,PT09M46.00S,2024-11-16T01:17:11.0Z,2,REGULAR,turnover,offensive foul,[],202684,,,1610612739,57,41,2024-11-16T01:17:11Z,2140000,False,,,0,,T. Thompson offensive foul TURNOVER (1 TO),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,201245.0,,,,
216,PT09M38.00S,2024-11-16T01:17:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630245,93.11760840998686,51.9607843137255,1610612741,57,43,2024-11-16T01:17:47Z,2150000,False,10.0,12.0,1,right,A. Dosunmu driving finger roll Layup (7 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.56,Made,7.0,,,,,,,,,,,,,,,,,
217,PT09M38.00S,2024-11-16T01:17:36.4Z,2,REGULAR,violation,defensive goaltending,[],202684,,,1610612741,57,43,2024-11-16T01:17:59Z,2160000,False,,,0,,T. Thompson defensive goaltending VIOLATION,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,201245.0,,,,
218,PT09M22.00S,2024-11-16T01:17:49.6Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612739,57,43,2024-11-16T01:17:55Z,2170000,False,,,0,,C. White shooting personal FOUL (3 PF) (LeVert 2 FT),"[1629632, 1627747]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,3.0,0.0,LeVert,1627747.0
220,PT09M22.00S,2024-11-16T01:18:14.7Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,58,43,2024-11-16T01:18:14Z,2190000,False,,,0,,C. LeVert Free Throw 1 of 2 (4 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
221,PT09M22.00S,2024-11-16T01:18:15.3Z,2,REGULAR,substitution,out,[],1629632,,,1610612739,58,43,2024-11-16T01:18:20Z,2200000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M22.00S,2024-11-16T01:18:15.3Z,2,REGULAR,substitution,in,[],1631207,,,1610612739,58,43,2024-11-16T01:18:20Z,2210000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M22.00S,2024-11-16T01:18:28.9Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,59,43,2024-11-16T01:18:29Z,2220000,False,,,0,,C. LeVert Free Throw 2 of 2 (5 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
224,PT09M05.00S,2024-11-16T01:18:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630245,75.64060446780552,87.99019607843137,1610612741,59,43,2024-11-16T01:18:53Z,2230000,False,190.0,176.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
225,PT09M02.00S,2024-11-16T01:18:49.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,59,43,2024-11-16T01:19:12Z,2240000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,224.0,4.0,4.0,0.0,,,,,,,,,,,,,
226,PT08M57.00S,2024-11-16T01:18:56.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,6.1268068331143235,50.73529411764706,1610612739,59,43,2024-11-16T01:19:29Z,2250000,False,-4.0,5.0,1,left,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
227,PT08M55.00S,2024-11-16T01:18:58.7Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,59,43,2024-11-16T01:19:29Z,2260000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,226.0,1.0,1.0,0.0,,,,,,,,,,,,,
228,PT08M49.00S,2024-11-16T01:19:03.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,71.96123521681997,19.11764705882353,1610612741,59,43,2024-11-16T01:20:35Z,2270000,False,-154.0,211.0,1,right,MISS J. Smith 26' running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
229,PT08M47.00S,2024-11-16T01:19:05.2Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,59,43,2024-11-16T01:20:50Z,2280000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,,
230,PT08M38.00S,2024-11-16T01:19:16.3Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,59,43,2024-11-16T01:19:22Z,2290000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (2 TO),[1627747],1610612739.0,CLE,bad pass,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,201245.0,,,,
231,PT08M38.00S,2024-11-16T01:19:22.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,59,43,2024-11-16T01:19:40Z,2300000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M38.00S,2024-11-16T01:19:22.4Z,2,REGULAR,substitution,in,[],203897,,,1610612741,59,43,2024-11-16T01:19:40Z,2310000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M18.00S,2024-11-16T01:19:57.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630172,93.24901445466492,51.225490196078425,1610612741,59,45,2024-11-16T01:21:25Z,2320000,False,6.0,11.0,1,right,P. Williams driving finger roll Layup (9 PTS) (Z. LaVine 3 AST),"[1630172, 203897]",1610612741.0,CHI,driving finger roll,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.26,Made,9.0,,,,,Z. LaVine,203897.0,3.0,,,,,,,,,,
235,PT07M58.00S,2024-11-16T01:20:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629660,6.783837056504599,49.754901960784316,1610612739,61,45,2024-11-16T01:22:13Z,2340000,False,1.0,11.0,1,left,T. Jerome driving reverse Layup (7 PTS),[1629660],1610612739.0,CLE,driving reverse,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,1.14,Made,7.0,,,,,,,,,,,,,,,,,
254,PT07M58.00S,2024-11-16T01:20:30.9Z,2,REGULAR,violation,defensive goaltending,[],1630188,,,1610612739,61,45,2024-11-16T01:22:13Z,2345000,False,,,0,,J. Smith defensive goaltending VIOLATION,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2024-11-16T01:20:42.2Z,2,REGULAR,3pt,Jump Shot,[],1631207,74.72076215505913,12.5,1610612741,61,48,2024-11-16T01:20:47Z,2350000,False,-188.0,185.0,1,right,D. Terry 26' 3PT  (3 PTS) (Z. LaVine 4 AST),"[1631207, 203897]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,26.35,Made,3.0,,,,,Z. LaVine,203897.0,4.0,,,,,,,,,,
238,PT07M36.00S,2024-11-16T01:20:55.5Z,2,REGULAR,3pt,Jump Shot,[],1629660,22.421156373193167,12.009803921568627,1610612739,61,48,2024-11-16T01:22:48Z,2370000,False,190.0,158.0,1,left,MISS T. Jerome 24' 3PT,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
239,PT07M34.00S,2024-11-16T01:20:57.5Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,61,48,2024-11-16T01:22:48Z,2380000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,,
240,PT07M28.00S,2024-11-16T01:21:04.9Z,2,REGULAR,foul,personal,[],1641854,,,1610612741,61,48,2024-11-16T01:21:19Z,2390000,False,,,0,,C. Porter Jr. personal FOUL (1 PF),"[1641854, 203897]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,LaVine,203897.0
242,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,out,[],1629660,,,1610612741,61,48,2024-11-16T01:21:34Z,2410000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,out,[],202684,,,1610612741,61,48,2024-11-16T01:21:34Z,2420000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,out,[],1628378,,,1610612741,61,48,2024-11-16T01:21:34Z,2430000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,61,48,2024-11-16T01:21:34Z,2440000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612741,61,48,2024-11-16T01:21:34Z,2450000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612741,61,48,2024-11-16T01:21:34Z,2460000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612741,61,48,2024-11-16T01:21:34Z,2470000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M28.00S,2024-11-16T01:21:18.3Z,2,REGULAR,substitution,in,[],202696,,,1610612741,61,48,2024-11-16T01:21:34Z,2480000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M12.00S,2024-11-16T01:21:46.3Z,2,REGULAR,3pt,Jump Shot,[],202696,77.08607095926413,88.72549019607843,1610612741,61,51,2024-11-16T01:21:51Z,2490000,False,194.0,163.0,1,right,N. Vučević 25' 3PT  (14 PTS) (P. Williams 4 AST),"[202696, 1630172]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,25.3,Made,14.0,,,,,P. Williams,1630172.0,4.0,,,,,,,,,,
252,PT06M55.00S,2024-11-16T01:22:03.1Z,2,REGULAR,3pt,Jump Shot,[],1627747,14.668199737187912,95.83333333333334,1610612739,64,51,2024-11-16T01:22:07Z,2510000,False,-229.0,85.0,1,left,C. LeVert 24' 3PT  (8 PTS) (C. Porter Jr. 1 AST),"[1627747, 1641854]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,24.46,Made,8.0,,,,,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,
255,PT06M44.00S,2024-11-16T01:22:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,93.51182654402102,51.470588235294116,1610612741,64,53,2024-11-16T01:22:18Z,2530000,False,7.0,8.0,1,right,D. Terry cutting Layup (5 PTS) (P. Williams 5 AST),"[1631207, 1630172]",1610612741.0,CHI,cutting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1.13,Made,5.0,,,,,P. Williams,1630172.0,5.0,,,,,,,,,,
257,PT06M25.00S,2024-11-16T01:22:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,6.521024967148489,51.470588235294116,1610612739,64,53,2024-11-16T01:24:02Z,2550000,False,-7.0,9.0,1,left,MISS C. Porter Jr. driving Layup,[1641854],1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
258,PT06M24.00S,2024-11-16T01:22:35.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,64,53,2024-11-16T01:24:25Z,2560000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,257.0,3.0,3.0,0.0,,,,,,,,,,,,,
260,PT06M07.00S,2024-11-16T01:22:51.3Z,2,REGULAR,3pt,Jump Shot,[],1641824,84.57621550591328,3.431372549019608,1610612741,64,56,2024-11-16T01:22:54Z,2580000,False,-233.0,92.0,1,right,M. Buzelis 25' 3PT  (3 PTS) (D. Terry 1 AST),"[1641824, 1631207]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left,25.05,Made,3.0,,,,,D. Terry,1631207.0,1.0,,,,,,,,,,
