actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT09M51.00S,2024-11-05T00:29:37.4Z,2,REGULAR,substitution,out,[],1641748,,,1610612739,38,34,2024-11-05T00:29:44Z,1720000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M51.00S,2024-11-05T00:29:37.4Z,2,REGULAR,substitution,in,[],1629018,,,1610612739,38,34,2024-11-05T00:29:44Z,1730000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M33.00S,2024-11-05T00:30:05.4Z,2,REGULAR,2pt,Jump Shot,[],1630596,88.64980289093299,66.17647058823529,1610612739,40,34,2024-11-05T00:30:11Z,1740000,False,81.0,54.0,1,right,E. Mobley 9' driving floating bank Jump Shot (9 PTS),[1630596],1610612739.0,CLE,driving floating bank,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,9.74,Made,,,,,9.0,,,,,,,,,,,,,
177,PT09M20.00S,2024-11-05T00:30:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.835085413929041,49.01960784313725,1610612749,40,34,2024-11-05T00:34:21Z,1750000,False,5.0,21.0,1,left,MISS D. Wright driving Layup - blocked,"[1626153, 1630596]",1610612749.0,MIL,driving,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
178,PT09M20.00S,2024-11-05T00:30:21.1Z,2,REGULAR,block,,[],1630596,,,1610612749,40,34,2024-11-05T00:30:23Z,1760000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT09M18.00S,2024-11-05T00:30:23.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,40,34,2024-11-05T00:34:21Z,1770000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,177.0,3.0,3.0,0.0,,,,,,,,,,,,,,
180,PT09M13.00S,2024-11-05T00:30:27.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,92.59198423127464,51.71568627450981,1610612739,42,34,2024-11-05T00:34:32Z,1780000,False,9.0,17.0,1,right,E. Mobley running DUNK (11 PTS),[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,11.0,,,,,,,,,,,,,
181,PT08M56.00S,2024-11-05T00:30:46.4Z,2,REGULAR,foul,personal,[],1627777,,,1610612749,42,34,2024-11-05T00:30:54Z,1790000,False,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 1626171]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,202007.0,,,,,2.0,0.0,Portis,1626171.0,,,,
183,PT08M56.00S,2024-11-05T00:30:56.7Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,42,34,2024-11-05T00:31:01Z,1810000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M56.00S,2024-11-05T00:30:56.7Z,2,REGULAR,substitution,in,[],1627752,,,1610612749,42,34,2024-11-05T00:31:01Z,1820000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M44.00S,2024-11-05T00:31:21.2Z,2,REGULAR,2pt,Jump Shot,[],1629018,14.536793692509855,71.07843137254902,1610612749,42,36,2024-11-05T00:31:25Z,1830000,False,-105.0,84.0,1,left,G. Trent Jr. 13' fadeaway Jump Shot (2 PTS),[1629018],1610612749.0,MIL,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,13.48,Made,,,,,2.0,,,,,,,,,,,,,
187,PT08M33.00S,2024-11-05T00:31:33.0Z,2,REGULAR,3pt,Jump Shot,[],1630596,70.38436268068331,73.77450980392157,1610612739,45,36,2024-11-05T00:31:37Z,1850000,False,119.0,226.0,1,right,E. Mobley 25' 3PT  (14 PTS) (T. Jerome 1 AST),"[1630596, 1629660]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.53,Made,,,,,14.0,,,T. Jerome,1629660.0,1.0,,,,,,,,
189,PT08M16.00S,2024-11-05T00:31:52.9Z,2,REGULAR,foul,personal,[],1627777,,,1610612749,45,36,2024-11-05T00:32:04Z,1870000,False,,,0,,G. Niang personal FOUL (3 PF),"[1627777, 1626171]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1830.0,,,,,3.0,0.0,Portis,1626171.0,,,,
191,PT08M16.00S,2024-11-05T00:32:04.0Z,2,REGULAR,substitution,out,[],1629660,,,1610612749,45,36,2024-11-05T00:32:14Z,1890000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M16.00S,2024-11-05T00:32:04.0Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,45,36,2024-11-05T00:32:14Z,1900000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M16.00S,2024-11-05T00:32:04.0Z,2,REGULAR,substitution,in,[],1631247,,,1610612749,45,36,2024-11-05T00:32:14Z,1910000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M16.00S,2024-11-05T00:32:04.0Z,2,REGULAR,substitution,in,[],201572,,,1610612749,45,36,2024-11-05T00:32:14Z,1920000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M05.00S,2024-11-05T00:32:31.4Z,2,REGULAR,2pt,Jump Shot,[],1629018,13.354139290407357,27.696078431372552,1610612749,45,36,2024-11-05T00:37:01Z,1930000,False,112.0,73.0,1,left,MISS G. Trent Jr. 13' pullup Shot,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,13.33,Missed,,,,,,,,,,,,,,,,,,
196,PT08M02.00S,2024-11-05T00:32:34.4Z,2,REGULAR,rebound,defensive,[],1631247,,,1610612739,45,36,2024-11-05T00:37:01Z,1940000,False,,,0,,L. Travers REBOUND (Off:0 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Mid-Range,8-16 Right,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT07M55.00S,2024-11-05T00:32:45.1Z,2,REGULAR,foul,personal,[],1629018,,,1610612739,45,36,2024-11-05T00:32:53Z,1950000,False,,,0,,G. Trent Jr. personal FOUL (2 PF),"[1629018, 1628378]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,,,,,2.0,0.0,Mitchell,1628378.0,,,,
199,PT07M55.00S,2024-11-05T00:32:52.1Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,45,36,2024-11-05T00:32:57Z,1970000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M55.00S,2024-11-05T00:32:52.1Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,45,36,2024-11-05T00:32:57Z,1980000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M44.00S,2024-11-05T00:33:17.6Z,2,REGULAR,3pt,Jump Shot,[],1630241,73.66951379763469,82.1078431372549,1610612739,48,36,2024-11-05T00:33:45Z,1990000,False,161.0,195.0,1,right,S. Merrill 25' 3PT  (5 PTS) (E. Mobley 1 AST),"[1630241, 1630596]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,25.26,Made,,,,,5.0,,,E. Mobley,1630596.0,1.0,,,,,,,,
203,PT07M37.00S,2024-11-05T00:33:37.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,48,36,2024-11-05T00:33:37Z,2010000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M37.00S,2024-11-05T00:35:06.4Z,2,REGULAR,substitution,out,[],1626153,,,1610612749,48,36,2024-11-05T00:36:07Z,2020000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M37.00S,2024-11-05T00:35:06.4Z,2,REGULAR,substitution,in,[],203081,,,1610612749,48,36,2024-11-05T00:36:07Z,2030000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M22.00S,2024-11-05T00:36:37.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,9.017739816031538,56.86274509803921,1610612749,48,38,2024-11-05T00:38:09Z,2040000,False,-34.0,32.0,1,left,B. Portis driving Hook (7 PTS) (T. Prince 1 AST),"[1626171, 1627752]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,,,,,7.0,,,T. Prince,1627752.0,1.0,,,,,,,,
208,PT07M10.00S,2024-11-05T00:36:49.1Z,2,REGULAR,turnover,lost ball,[],1641854,,,1610612739,48,38,2024-11-05T00:36:59Z,2060000,False,,,0,,C. Porter Jr. lost ball TURNOVER (1 TO),"[1641854, 201572]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,Lopez,201572.0,,
209,PT07M10.00S,2024-11-05T00:36:49.1Z,2,REGULAR,steal,,[],201572,,,1610612749,48,38,2024-11-05T00:36:50Z,2070000,False,,,0,,B. Lopez STEAL (2 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT07M06.00S,2024-11-05T00:36:55.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626171,7.440867279894875,51.225490196078425,1610612749,48,38,2024-11-05T00:41:19Z,2080000,False,-6.0,17.0,1,left,MISS B. Portis running reverse Layup,[1626171],1610612749.0,MIL,running reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
211,PT07M04.00S,2024-11-05T00:36:57.5Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,48,38,2024-11-05T00:41:19Z,2090000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,210.0,4.0,3.0,1.0,,,,,,,,,,,,,,
212,PT07M04.00S,2024-11-05T00:36:58.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,5.590000152587891,50.0,1610612749,48,38,2024-11-05T00:41:27Z,2100000,False,0.0,0.0,1,left,MISS B. Portis tip Layup - blocked,"[1626171, 1630596]",1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
220,PT07M04.00S,2024-11-05T00:36:58.6Z,2,REGULAR,block,,[],1630596,,,1610612749,48,38,2024-11-05T00:39:57Z,2105000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT07M03.00S,2024-11-05T00:36:59.6Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,48,38,2024-11-05T00:41:27Z,2110000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,212.0,5.0,3.0,2.0,,,,,,,,,,,,,,
214,PT07M02.00S,2024-11-05T00:37:02.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,5.590000152587891,50.0,1610612749,48,40,2024-11-05T00:41:32Z,2120000,False,0.0,0.0,1,left,B. Portis putback Layup (9 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
215,PT06M46.00S,2024-11-05T00:37:14.1Z,2,REGULAR,2pt,Jump Shot,[],1628378,77.4802890932983,45.09803921568628,1610612739,48,40,2024-11-05T00:37:17Z,2130000,False,-25.0,159.0,1,right,MISS D. Mitchell 16' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,16.11,Missed,,,,,,,,,,,,,,,,,,
216,PT06M43.00S,2024-11-05T00:37:16.3Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,48,40,2024-11-05T00:37:16Z,2140000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,,
217,PT06M32.00S,2024-11-05T00:37:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.1268068331143235,50.98039215686274,1610612749,48,42,2024-11-05T00:37:35Z,2150000,False,-5.0,5.0,1,left,B. Lopez reverse Layup (6 PTS) (G. Trent Jr. 1 AST),"[201572, 1629018]",1610612749.0,MIL,reverse,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,6.0,,,G. Trent Jr.,1629018.0,1.0,,,,,,,,
219,PT06M32.00S,2024-11-05T00:37:34.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,48,42,2024-11-05T00:37:34Z,2170000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M32.00S,2024-11-05T00:37:40.6Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,48,42,2024-11-05T00:40:25Z,2180000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M32.00S,2024-11-05T00:37:40.6Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,48,42,2024-11-05T00:40:25Z,2190000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M32.00S,2024-11-05T00:37:40.6Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,48,42,2024-11-05T00:40:25Z,2200000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M32.00S,2024-11-05T00:37:40.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,48,42,2024-11-05T00:40:25Z,2210000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M32.00S,2024-11-05T00:37:40.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,48,42,2024-11-05T00:40:25Z,2220000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M32.00S,2024-11-05T00:37:40.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,48,42,2024-11-05T00:40:25Z,2230000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M20.00S,2024-11-05T00:40:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,88.78120893561103,52.94117647058824,1610612739,50,42,2024-11-05T00:40:37Z,2240000,False,15.0,53.0,1,right,D. Garland driving floating Jump Shot (14 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,14.0,,,J. Allen,1628386.0,2.0,,,,,,,,
229,PT06M04.00S,2024-11-05T00:40:52.3Z,2,REGULAR,foul,personal,[],1631247,,,1610612749,50,42,2024-11-05T00:41:21Z,2260000,False,,,0,,L. Travers personal FOUL (1 PF),"[1631247, 1626171]",1610612739.0,CLE,,,,Travers,L. Travers,,,,,Above the Break 3,24+ Left Center,,,,,,,,202007.0,,,,,1.0,0.0,Portis,1626171.0,,,,
231,PT05M54.00S,2024-11-05T00:41:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.338370565045992,50.73529411764706,1610612749,50,44,2024-11-05T00:41:24Z,2280000,False,-4.0,-2.0,1,left,B. Portis cutting Layup (11 PTS) (D. Lillard 3 AST),"[1626171, 203081]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,11.0,,,D. Lillard,203081.0,3.0,,,,,,,,
233,PT05M38.00S,2024-11-05T00:41:36.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,81.68528252299606,43.872549019607845,1610612739,52,44,2024-11-05T00:41:41Z,2300000,False,-31.0,120.0,1,right,J. Allen 12' floating Jump Shot (4 PTS) (I. Okoro 2 AST),"[1628386, 1630171]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,12.35,Made,,,,,4.0,,,I. Okoro,1630171.0,2.0,,,,,,,,
235,PT05M32.00S,2024-11-05T00:41:49.0Z,2,REGULAR,foul,personal,[],1631247,,,1610612749,52,44,2024-11-05T00:42:11Z,2320000,False,,,0,,L. Travers personal FOUL (2 PF),"[1631247, 1626171]",1610612739.0,CLE,,,,Travers,L. Travers,,,,,Mid-Range,16-24 Left Center,,,,,,,,1830.0,,,,,2.0,0.0,Portis,1626171.0,,,,
237,PT05M25.00S,2024-11-05T00:42:07.9Z,2,REGULAR,3pt,Jump Shot,[],203081,34.37910643889619,53.92156862745098,1610612749,52,44,2024-11-05T00:42:13Z,2340000,False,-20.0,271.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.14,Missed,,,,,,,,,,,,,,,,,,
238,PT05M24.00S,2024-11-05T00:42:08.9Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,52,44,2024-11-05T00:43:41Z,2350000,False,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,237.0,4.0,3.0,1.0,,,,,,,,,,,,,,
239,PT05M24.00S,2024-11-05T00:42:13.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,52,46,2024-11-05T00:43:46Z,2360000,False,0.0,0.0,1,left,B. Lopez tip Layup (8 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,8.0,,,,,,,,,,,,,
240,PT05M10.00S,2024-11-05T00:42:22.5Z,2,REGULAR,3pt,Jump Shot,[],1629636,69.33311432325887,72.79411764705883,1610612739,55,46,2024-11-05T00:44:06Z,2370000,False,114.0,236.0,1,right,D. Garland 26' 3PT pullup (17 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,17.0,,,J. Allen,1628386.0,3.0,,,,,,,,
242,PT04M48.00S,2024-11-05T00:42:48.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631247,,,1610612749,55,46,2024-11-05T00:43:02Z,2390000,False,,,0,,L. Travers shooting personal FOUL (3 PF) (Trent Jr. 2 FT),"[1631247, 1629018]",1610612739.0,CLE,shooting,,,Travers,L. Travers,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1626301.0,,,,,3.0,0.0,Trent Jr.,1629018.0,,,,
244,PT04M48.00S,2024-11-05T00:43:12.2Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612749,55,47,2024-11-05T00:43:12Z,2410000,False,,,0,,G. Trent Jr. Free Throw 1 of 2 (3 PTS),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
245,PT04M48.00S,2024-11-05T00:43:13.0Z,2,REGULAR,substitution,out,[],1631247,,,1610612749,55,47,2024-11-05T00:43:21Z,2420000,False,,,0,,SUB out: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M48.00S,2024-11-05T00:43:13.0Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,55,47,2024-11-05T00:43:21Z,2430000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M48.00S,2024-11-05T00:43:13.0Z,2,REGULAR,substitution,in,[],1627777,,,1610612749,55,47,2024-11-05T00:43:21Z,2440000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M48.00S,2024-11-05T00:43:13.0Z,2,REGULAR,substitution,in,[],1641748,,,1610612749,55,47,2024-11-05T00:43:21Z,2450000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M48.00S,2024-11-05T00:43:30.1Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612749,55,48,2024-11-05T00:43:30Z,2460000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (4 PTS),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
250,PT04M35.00S,2024-11-05T00:43:49.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.03745072273325,50.245098039215684,1610612739,57,48,2024-11-05T00:43:54Z,2470000,False,1.0,4.0,1,right,J. Allen alley-oop DUNK (6 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,6.0,,,D. Garland,1629636.0,4.0,,,,,,,,
252,PT04M25.00S,2024-11-05T00:43:59.9Z,2,REGULAR,3pt,Jump Shot,[],1629018,21.23850197109067,7.8431372549019605,1610612749,57,48,2024-11-05T00:45:10Z,2490000,False,211.0,147.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
253,PT04M23.00S,2024-11-05T00:44:01.9Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,57,48,2024-11-05T00:45:10Z,2500000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,252.0,1.0,1.0,0.0,,,,,,,,,,,,,,
254,PT04M15.00S,2024-11-05T00:44:10.9Z,2,REGULAR,2pt,Jump Shot,[],1628386,75.1149802890933,61.76470588235294,1610612739,57,48,2024-11-05T00:45:37Z,2510000,False,59.0,181.0,1,right,MISS J. Allen 19' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,19.07,Missed,,,,,,,,,,,,,,,,,,
255,PT04M14.00S,2024-11-05T00:44:11.9Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,57,48,2024-11-05T00:45:37Z,2520000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,254.0,1.0,0.0,1.0,,,,,,,,,,,,,,
256,PT04M12.00S,2024-11-05T00:44:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,94.1688567674113,50.73529411764706,1610612739,59,48,2024-11-05T00:45:42Z,2530000,False,4.0,2.0,1,right,I. Okoro putback Layup (2 PTS),[1630171],1610612739.0,CLE,putback,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,,,,,,,,,,,,,
257,PT03M56.00S,2024-11-05T00:44:28.6Z,2,REGULAR,turnover,bad pass,[],1641748,,,1610612749,59,48,2024-11-05T00:44:52Z,2540000,False,,,0,,A. Jackson Jr. bad pass TURNOVER (1 TO),"[1641748, 1630171]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,Okoro,1630171.0,,
258,PT03M56.00S,2024-11-05T00:44:28.6Z,2,REGULAR,steal,,[],1630171,,,1610612739,59,48,2024-11-05T00:44:31Z,2550000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
259,PT03M53.00S,2024-11-05T00:44:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,94.69448094612353,50.0,1610612739,61,48,2024-11-05T00:44:58Z,2560000,False,0.0,-3.0,1,right,D. Garland running Layup (19 PTS) (S. Merrill 1 AST),"[1629636, 1630241]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,19.0,,,S. Merrill,1630241.0,1.0,,,,,,,,
