actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId,blockPlayerName,blockPersonId
79,PT05M20.00S,2024-12-22T01:21:26.0Z,1,REGULAR,foul,personal,['1freethrow'],203083,,,1610612739,12,17,2024-12-22T01:22:00Z,790000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Allen 1 FT),"[203083, 1628386]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Drummond,A. Drummond,,,,,,,,,2002.0,,,,1.0,0.0,Allen,1628386.0,,,
81,PT05M20.00S,2024-12-22T01:21:49.3Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628386,,,1610612739,12,17,2024-12-22T01:21:49Z,810000,False,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,,,,,,,Missed,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
82,PT05M16.00S,2024-12-22T01:21:52.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,12,17,2024-12-22T01:21:52Z,820000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,,,,,,,,Drummond,A. Drummond,81.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
83,PT05M07.00S,2024-12-22T01:22:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.258212877792378,48.77450980392157,1610612755,12,19,2024-12-22T01:22:16Z,830000,False,6.0,6.0,1,left,K. Oubre Jr. driving Layup (5 PTS),[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,0.88,Made,Oubre Jr.,K. Oubre Jr.,,,,,5.0,,,,,,,,,,,,,,
84,PT05M07.00S,2024-12-22T01:22:10.3Z,1,REGULAR,foul,personal,['1freethrow'],1630241,,,1610612755,12,19,2024-12-22T01:22:19Z,840000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630241, 1626162]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Merrill,S. Merrill,,,,,,,,,1146.0,,,,1.0,0.0,Oubre Jr.,1626162.0,,,
86,PT05M07.00S,2024-12-22T01:22:22.2Z,1,REGULAR,substitution,out,[],203083,,,1610612755,12,19,2024-12-22T01:26:16Z,860000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
87,PT05M07.00S,2024-12-22T01:22:22.2Z,1,REGULAR,substitution,in,[],1641741,,,1610612755,12,19,2024-12-22T01:26:16Z,870000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,
88,PT05M07.00S,2024-12-22T01:22:42.5Z,1,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,12,20,2024-12-22T01:22:42Z,880000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (6 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,Oubre Jr.,K. Oubre Jr.,,,,,6.0,,,,,,,,,,,,,,
89,PT04M51.00S,2024-12-22T01:23:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.51182654402102,50.98039215686274,1610612739,14,20,2024-12-22T01:23:07Z,890000,False,5.0,8.0,1,right,J. Allen cutting Layup (4 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,0.98,Made,Allen,J. Allen,,,,,4.0,,,,,C. LeVert,1627747.0,1.0,,,,,,,
91,PT04M31.00S,2024-12-22T01:23:25.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,14,20,2024-12-22T01:23:25Z,910000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2024-12-22T01:26:29.0Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612755,14,20,2024-12-22T01:26:39Z,920000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Council IV 2 FT),"[1627777, 1641741]",1610612739.0,CLE,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Niang,G. Niang,,,,,,,,,2002.0,,,,1.0,0.0,Council IV,1641741.0,,,
94,PT04M21.00S,2024-12-22T01:26:54.9Z,1,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,14,21,2024-12-22T01:26:54Z,940000,False,,,0,,R. Council IV Free Throw 1 of 2 (1 PTS),[1641741],1610612755.0,PHI,,,,,,,,,,Made,Council IV,R. Council IV,,,,,1.0,,,,,,,,,,,,,,
95,PT04M21.00S,2024-12-22T01:27:12.6Z,1,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,14,22,2024-12-22T01:27:12Z,950000,False,,,0,,R. Council IV Free Throw 2 of 2 (2 PTS),[1641741],1610612755.0,PHI,,,,,,,,,,Made,Council IV,R. Council IV,,,,,2.0,,,,,,,,,,,,,,
96,PT04M11.00S,2024-12-22T01:27:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,93.64323258869908,50.98039215686274,1610612739,14,22,2024-12-22T01:27:35Z,960000,False,5.0,7.0,1,right,MISS G. Niang driving reverse Layup,[1627777],1610612739.0,CLE,driving reverse,,,,,,Restricted Area,0-8 Center,0.88,Missed,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
97,PT04M08.00S,2024-12-22T01:27:29.2Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,14,22,2024-12-22T01:27:35Z,970000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Yabusele,G. Yabusele,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
98,PT04M03.00S,2024-12-22T01:27:33.9Z,1,REGULAR,3pt,Jump Shot,[],1630178,37.13863337713535,58.08823529411765,1610612755,14,25,2024-12-22T01:27:43Z,980000,False,-40.0,297.0,1,left,T. Maxey 29' 3PT step back (11 PTS),[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,29.93,Made,Maxey,T. Maxey,,,,,11.0,,,,,,,,,,,,,,
99,PT03M51.00S,2024-12-22T01:27:45.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,69.85873850197109,24.509803921568626,1610612739,17,25,2024-12-22T01:27:50Z,990000,False,-127.0,231.0,1,right,G. Niang 26' 3PT  (3 PTS) (D. Garland 2 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,26.37,Made,Niang,G. Niang,,,,,3.0,,,,,D. Garland,1629636.0,2.0,,,,,,,
101,PT03M28.00S,2024-12-22T01:28:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.258212877792378,50.0,1610612755,17,25,2024-12-22T01:28:14Z,1010000,False,0.0,6.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,0.63,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
102,PT03M26.00S,2024-12-22T01:28:10.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,25,2024-12-22T01:28:14Z,1020000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Allen,J. Allen,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
103,PT03M22.00S,2024-12-22T01:28:15.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,70.25295663600527,80.3921568627451,1610612739,17,25,2024-12-22T01:28:22Z,1030000,False,152.0,227.0,1,right,MISS D. Garland 27' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,,,,Above the Break 3,24+ Right Center,27.33,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
104,PT03M19.00S,2024-12-22T01:28:17.9Z,1,REGULAR,rebound,offensive,[],1629636,,,1610612739,17,25,2024-12-22T01:28:17Z,1040000,False,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Garland,D. Garland,103.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
105,PT03M14.00S,2024-12-22T01:28:23.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,82.47371879106439,4.6568627450980395,1610612739,17,25,2024-12-22T01:28:29Z,1050000,False,-227.0,112.0,1,right,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,25.29,Missed,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,
106,PT03M12.00S,2024-12-22T01:28:25.1Z,1,REGULAR,rebound,offensive,[],1630241,,,1610612739,17,25,2024-12-22T01:28:29Z,1060000,False,,,0,,S. Merrill REBOUND (Off:1 Def:0),[1630241],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Merrill,S. Merrill,105.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
107,PT03M10.00S,2024-12-22T01:28:27.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,94.56307490144546,3.431372549019608,1610612739,17,25,2024-12-22T01:28:32Z,1070000,False,-233.0,-1.0,1,right,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,23.28,Missed,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,
108,PT03M10.00S,2024-12-22T01:28:27.3Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,17,25,2024-12-22T01:28:32Z,1080000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,Council IV,R. Council IV,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
109,PT03M05.00S,2024-12-22T01:28:36.3Z,1,REGULAR,turnover,out-of-bounds,[],1641741,,,1610612755,17,25,2024-12-22T01:28:46Z,1090000,False,,,0,,R. Council IV lost ball out-of-bounds TURNOVER (1 TO),[1641741],1610612755.0,PHI,lost ball,,,,,,Mid-Range,8-16 Right,,,Council IV,R. Council IV,,,,,,1.0,,,1146.0,,,,,,,,,,
110,PT03M05.00S,2024-12-22T01:28:44.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,17,25,2024-12-22T01:29:00Z,1100000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2024-12-22T01:28:44.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,17,25,2024-12-22T01:29:00Z,1110000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2024-12-22T01:28:44.0Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,17,25,2024-12-22T01:29:00Z,1120000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2024-12-22T01:28:44.0Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,17,25,2024-12-22T01:29:00Z,1130000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2024-12-22T01:29:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,94.03745072273325,49.01960784313725,1610612739,19,25,2024-12-22T01:29:13Z,1140000,False,-5.0,4.0,1,right,D. Mitchell driving Layup (7 PTS) (E. Mobley 2 AST),"[1628378, 1630596]",1610612739.0,CLE,driving,,,,,,Restricted Area,0-8 Center,0.6,Made,Mitchell,D. Mitchell,,,,,7.0,,,,,E. Mobley,1630596.0,2.0,,,,,,,
116,PT02M30.00S,2024-12-22T01:29:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,7.178055190538765,46.81372549019608,1610612755,19,27,2024-12-22T01:29:39Z,1160000,False,16.0,15.0,1,left,C. Martin driving reverse Layup (2 PTS),[1628997],1610612755.0,PHI,driving reverse,,,,,,Restricted Area,0-8 Center,2.19,Made,Martin,C. Martin,,,,,2.0,,,,,,,,,,,,,,
117,PT02M23.00S,2024-12-22T01:29:37.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,75.77201051248358,86.51960784313727,1610612739,22,27,2024-12-22T01:29:44Z,1170000,False,183.0,175.0,1,right,D. Mitchell 25' 3PT pullup (10 PTS),[1628378],1610612739.0,CLE,pullup,,,,,,Above the Break 3,24+ Right Center,25.31,Made,Mitchell,D. Mitchell,,,,,10.0,,,,,,,,,,,,,,
118,PT02M03.00S,2024-12-22T01:29:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,14.668199737187912,56.372549019607845,1610612755,22,27,2024-12-22T01:30:05Z,1180000,False,-32.0,85.0,1,left,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
119,PT02M01.00S,2024-12-22T01:29:59.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,22,27,2024-12-22T01:30:05Z,1190000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,Mobley,E. Mobley,118.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
120,PT01M58.00S,2024-12-22T01:30:03.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,94.69448094612353,2.696078431372549,1610612739,25,27,2024-12-22T01:30:11Z,1200000,False,-237.0,-3.0,1,right,C. LeVert 3PT running (3 PTS) (D. Mitchell 1 AST),"[1627747, 1628378]",1610612739.0,CLE,running,,,,,,Left Corner 3,24+ Left,23.65,Made,LeVert,C. LeVert,,,,,3.0,,,,,D. Mitchell,1628378.0,1.0,,,,,,,
122,PT01M32.00S,2024-12-22T01:30:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,12.697109067017081,40.68627450980392,1610612755,25,27,2024-12-22T01:30:34Z,1220000,False,47.0,67.0,1,left,MISS C. Martin 8' turnaround fadeaway Shot,[1628997],1610612755.0,PHI,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,8.15,Missed,Martin,C. Martin,,,,,,,,,,,,,,,,,,,
123,PT01M30.00S,2024-12-22T01:30:30.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,25,27,2024-12-22T01:30:34Z,1230000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Right,,,Mitchell,D. Mitchell,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
124,PT01M29.00S,2024-12-22T01:30:33.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628378,94.03745072273325,50.245098039215684,1610612739,27,27,2024-12-22T01:30:43Z,1240000,False,1.0,4.0,1,right,D. Mitchell running DUNK (12 PTS),[1628378],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,0.37,Made,Mitchell,D. Mitchell,,,,,12.0,,,,,,,,,,,,,,
125,PT01M29.00S,2024-12-22T01:30:41.4Z,1,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612739,27,27,2024-12-22T01:31:02Z,1250000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1628997, 1628378]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Martin,C. Martin,,,,,,,,,2002.0,,,,1.0,0.0,Mitchell,1628378.0,,,
127,PT01M29.00S,2024-12-22T01:30:54.6Z,1,REGULAR,substitution,out,[],1626162,,,1610612739,27,27,2024-12-22T01:31:00Z,1270000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
128,PT01M29.00S,2024-12-22T01:30:54.6Z,1,REGULAR,substitution,in,[],202331,,,1610612739,27,27,2024-12-22T01:31:00Z,1280000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
129,PT01M29.00S,2024-12-22T01:31:12.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628378,,,1610612739,28,27,2024-12-22T01:31:12Z,1290000,False,,,0,,D. Mitchell Free Throw 1 of 1 (13 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,13.0,,,,,,,,,,,,,,
130,PT01M11.00S,2024-12-22T01:31:39.5Z,1,REGULAR,foul,personal,[],1627777,,,1610612755,28,27,2024-12-22T01:31:56Z,1300000,False,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 202331]",1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Center,,,Niang,G. Niang,,,,,,,,,1146.0,,,,2.0,0.0,George,202331.0,,,
132,PT01M01.00S,2024-12-22T01:32:21.0Z,1,REGULAR,2pt,Jump Shot,[],202331,5.206964520367937,25.735294117647058,1610612755,28,29,2024-12-22T01:32:27Z,1320000,False,121.0,-4.0,1,left,P. George 12' step back Jump Shot (6 PTS),[202331],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Right,12.14,Made,George,P. George,,,,,6.0,,,,,,,,,,,,,,
133,PT00M52.50S,2024-12-22T01:32:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,61.18593955321945,43.38235294117647,1610612739,28,29,2024-12-22T01:32:35Z,1330000,False,-33.0,312.0,1,right,MISS D. Mitchell 31' 3PT,[1628378],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,31.41,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
134,PT00M49.30S,2024-12-22T01:32:32.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,28,29,2024-12-22T01:32:35Z,1340000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,George,P. George,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT00M40.20S,2024-12-22T01:32:44.7Z,1,REGULAR,turnover,out-of-bounds,[],1627824,,,1610612755,28,29,2024-12-22T01:32:53Z,1350000,False,,,0,,G. Yabusele bad pass out-of-bounds TURNOVER (1 TO),[1627824],1610612755.0,PHI,bad pass,,,,,,Mid-Range,8-16 Right,,,Yabusele,G. Yabusele,,,,,,1.0,,,2002.0,,,,,,,,,,
136,PT00M31.40S,2024-12-22T01:33:04.9Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,28,29,2024-12-22T01:33:10Z,1360000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1628997]",1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left Center,,,LeVert,C. LeVert,,,,,,1.0,Martin,1628997.0,,,,,,,,,,,
137,PT00M31.40S,2024-12-22T01:33:04.9Z,1,REGULAR,steal,,[],1628997,,,1610612755,28,29,2024-12-22T01:33:06Z,1370000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,
138,PT00M25.30S,2024-12-22T01:33:11.0Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612755,28,29,2024-12-22T01:34:12Z,1380000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1630596]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,George,P. George,,,,,,1.0,Mobley,1630596.0,,,,,,,,,,,
139,PT00M25.30S,2024-12-22T01:33:11.0Z,1,REGULAR,steal,,[],1630596,,,1610612739,28,29,2024-12-22T01:33:12Z,1390000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,,,,Mid-Range,8-16 Right,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
140,PT00M22.60S,2024-12-22T01:33:14.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,93.11760840998686,51.9607843137255,1610612739,30,29,2024-12-22T01:33:21Z,1400000,False,10.0,12.0,1,right,C. LeVert running DUNK (5 PTS) (E. Mobley 3 AST),"[1627747, 1630596]",1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,1.56,Made,LeVert,C. LeVert,,,,,5.0,,,,,E. Mobley,1630596.0,3.0,,,,,,,
142,PT00M05.50S,2024-12-22T01:33:41.7Z,1,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612755,30,29,2024-12-22T01:34:27Z,1420000,False,,,0,,G. Niang defensive-3-second technical FOUL (1 Tech),[1627777],1610612739.0,CLE,defensive-3-second,,,,,,,,,,Niang,G. Niang,,,,,,,,,1146.0,,,,2.0,1.0,,,,,
143,PT00M05.50S,2024-12-22T01:34:01.5Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,30,30,2024-12-22T01:34:01Z,1430000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (12 PTS),[1630178],1610612755.0,PHI,technical,,,,,,,,,Made,Maxey,T. Maxey,,,,,12.0,,,,,,,,,,,,,,
144,PT00M05.50S,2024-12-22T01:34:02.5Z,1,REGULAR,substitution,out,[],1627777,,,1610612755,30,30,2024-12-22T01:34:10Z,1440000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
145,PT00M05.50S,2024-12-22T01:34:02.5Z,1,REGULAR,substitution,in,[],1629731,,,1610612755,30,30,2024-12-22T01:34:10Z,1450000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,,,,,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2024-12-22T01:34:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,19.793035479632064,5.392156862745098,1610612755,30,30,2024-12-22T01:34:42Z,1460000,False,223.0,134.0,1,left,MISS T. Maxey 26' fadeaway 3PT,[1630178],1610612755.0,PHI,fadeaway,,,,,,Above the Break 3,24+ Right Center,26.0,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2024-12-22T01:34:34.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,30,30,2024-12-22T01:34:42Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,,146.0,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2024-12-22T01:34:48.6Z,1,REGULAR,period,end,[],0,,,1610612755,30,30,2024-12-22T01:34:48Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612755,30,30,2024-12-22T01:37:17Z,1500000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,,,,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612755,30,30,2024-12-22T01:37:17Z,1510000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,,,,,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,30,30,2024-12-22T01:37:17Z,1520000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,out,['startperiod'],1641741,,,1610612755,30,30,2024-12-22T01:37:17Z,1530000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,in,['startperiod'],1629660,,,1610612755,30,30,2024-12-22T01:37:17Z,1540000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,,,,,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612755,30,30,2024-12-22T01:37:17Z,1550000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,in,['startperiod'],200768,,,1610612755,30,30,2024-12-22T01:37:17Z,1560000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-22T01:34:54.6Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612755,30,30,2024-12-22T01:37:17Z,1570000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-12-22T01:37:34.0Z,2,REGULAR,period,start,[],0,,,1610612739,30,30,2024-12-22T01:37:34Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2024-12-22T01:37:44.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.11760840998686,50.49019607843137,1610612739,32,30,2024-12-22T01:37:51Z,1590000,False,2.0,12.0,1,right,E. Mobley alley-oop DUNK (2 PTS) (T. Jerome 1 AST),"[1630596, 1629660]",1610612739.0,CLE,alley-oop,,,,,,Restricted Area,0-8 Center,1.25,Made,Mobley,E. Mobley,,,,,2.0,,,,,T. Jerome,1629660.0,1.0,,,,,,,
161,PT11M24.00S,2024-12-22T01:38:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630231,5.995400788436268,3.9215686274509802,1610612755,32,33,2024-12-22T01:38:14Z,1610000,False,230.0,4.0,1,left,K. Martin 3PT  (5 PTS) (C. Martin 1 AST),"[1630231, 1628997]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.04,Made,Martin,K. Martin,,,,,5.0,,,,,C. Martin,1628997.0,1.0,,,,,,,
