actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
166,PT11M35.00S,2024-11-21T01:09:39.0Z,2,REGULAR,rebound,defensive,[],1641810,,,1610612740,29,24,2024-11-21T01:11:48Z,1620000,False,,,0,,A. Reeves REBOUND (Off:0 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT11M32.00S,2024-11-21T01:09:45.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641998,93.11760840998686,52.94117647058824,1610612740,29,24,2024-11-21T01:12:22Z,1630000,False,15.0,12.0,1,right,MISS T. Jemison III running Layup - blocked,"[1641998, 1630596]",1610612740.0,NOP,running,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
168,PT11M32.00S,2024-11-21T01:09:45.1Z,2,REGULAR,block,,[],1630596,,,1610612740,29,24,2024-11-21T01:09:48Z,1640000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT11M29.00S,2024-11-21T01:09:48.1Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,29,24,2024-11-21T01:12:22Z,1650000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,
170,PT11M19.00S,2024-11-21T01:09:52.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642281,5.995400788436268,49.01960784313725,1610612739,31,24,2024-11-21T01:09:58Z,1660000,False,5.0,4.0,1,left,J. Tyson running Layup (7 PTS) (G. Niang 2 AST),"[1642281, 1627777]",1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,7.0,,,,,G. Niang,1627777.0,2.0,,,,,,
172,PT11M06.00S,2024-11-21T01:10:09.0Z,2,REGULAR,foul,personal,[],1642281,,,1610612740,31,24,2024-11-21T01:10:16Z,1680000,False,,,0,,J. Tyson personal FOUL (2 PF),"[1642281, 1629750]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628480.0,,,,,,,2.0,0.0,Green,1629750.0,,
174,PT11M06.00S,2024-11-21T01:10:14.8Z,2,REGULAR,substitution,out,[],1641998,,,1610612740,31,24,2024-11-21T01:10:26Z,1700000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M06.00S,2024-11-21T01:10:14.8Z,2,REGULAR,substitution,in,[],1631255,,,1610612740,31,24,2024-11-21T01:10:26Z,1710000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M00.00S,2024-11-21T01:10:38.4Z,2,REGULAR,3pt,Jump Shot,[],1641810,73.53810775295663,10.784313725490197,1610612740,31,27,2024-11-21T01:10:46Z,1720000,False,-196.0,196.0,1,right,A. Reeves 27' 3PT  (9 PTS) (E. Payton 4 AST),"[1641810, 203901]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,27.74,Made,,,,,9.0,,,,,E. Payton,203901.0,4.0,,,,,,
178,PT10M46.00S,2024-11-21T01:10:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,6.1268068331143235,50.49019607843137,1610612739,33,27,2024-11-21T01:11:00Z,1740000,False,-2.0,5.0,1,left,C. Porter Jr. driving finger roll Layup (2 PTS),[1641854],1610612739.0,CLE,driving finger roll,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,2.0,,,,,,,,,,,,,
179,PT10M27.00S,2024-11-21T01:11:14.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641810,92.06636005256242,52.20588235294118,1610612740,33,27,2024-11-21T01:13:29Z,1750000,False,11.0,22.0,1,right,MISS A. Reeves driving Hook,[1641810],1610612740.0,NOP,driving,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
180,PT10M26.00S,2024-11-21T01:11:15.0Z,2,REGULAR,rebound,offensive,[],1641810,,,1610612740,33,27,2024-11-21T01:13:29Z,1760000,False,,,0,,A. Reeves REBOUND (Off:1 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,179.0,2.0,1.0,1.0,,,,,,,,,,,,,,
181,PT10M24.00S,2024-11-21T01:11:17.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641810,94.40999984741211,50.0,1610612740,33,29,2024-11-21T01:13:33Z,1770000,False,0.0,0.0,1,right,A. Reeves tip Layup (11 PTS),[1641810],1610612740.0,NOP,tip,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,11.0,,,,,,,,,,,,,
182,PT10M08.00S,2024-11-21T01:11:30.6Z,2,REGULAR,3pt,Jump Shot,[],1627777,6.258212877792378,2.941176470588235,1610612739,36,29,2024-11-21T01:11:33Z,1780000,False,235.0,6.0,1,left,G. Niang 3PT  (3 PTS) (C. Porter Jr. 3 AST),"[1627777, 1641854]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,3.0,,,,,C. Porter Jr.,1641854.0,3.0,,,,,,
184,PT09M45.00S,2024-11-21T01:11:53.9Z,2,REGULAR,3pt,Jump Shot,[],1629750,93.24901445466492,2.941176470588235,1610612740,36,32,2024-11-21T01:11:58Z,1800000,False,-235.0,11.0,1,right,J. Green 3PT  (5 PTS) (J. Cain 1 AST),"[1629750, 1631288]",1610612740.0,NOP,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,5.0,,,,,J. Cain,1631288.0,1.0,,,,,,
186,PT09M20.00S,2024-11-21T01:12:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.091327201051248,49.01960784313725,1610612739,38,32,2024-11-21T01:12:21Z,1820000,False,5.0,71.0,1,left,D. Mitchell 7' driving floating Jump Shot (7 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,,,,,7.0,,,,,,,,,,,,,
187,PT09M03.00S,2024-11-21T01:12:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,84.57621550591328,50.0,1610612740,38,34,2024-11-21T01:12:41Z,1830000,False,0.0,92.0,1,right,E. Payton 9' driving floating Jump Shot (4 PTS),[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,9.25,Made,,,,,4.0,,,,,,,,,,,,,
188,PT08M51.00S,2024-11-21T01:12:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,5.469776609724048,50.73529411764706,1610612739,38,34,2024-11-21T01:16:26Z,1840000,False,-4.0,-1.0,1,left,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.39,Missed,,,,,,,,,,,,,,,,,,
190,PT08M51.00S,2024-11-21T01:12:46.9Z,2,REGULAR,rebound,offensive,[],1642281,,,1610612739,38,34,2024-11-21T01:12:56Z,1860000,False,,,0,,J. Tyson REBOUND (Off:2 Def:0),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,188.0,2.0,0.0,2.0,,,,,,,,,,,,,,
191,PT08M49.00S,2024-11-21T01:12:56.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642281,5.590000152587891,50.0,1610612739,40,34,2024-11-21T01:16:09Z,1870000,False,0.0,0.0,1,left,J. Tyson tip Layup (9 PTS),[1642281],1610612739.0,CLE,tip,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
192,PT08M36.00S,2024-11-21T01:13:04.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,92.06636005256242,63.23529411764706,1610612740,40,34,2024-11-21T01:17:03Z,1880000,False,66.0,22.0,1,right,MISS E. Payton 6' driving floating bank Shot,[203901],1610612740.0,NOP,driving floating bank,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,,,,,,,,,,,,,,
193,PT08M34.00S,2024-11-21T01:13:06.9Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612740,40,34,2024-11-21T01:17:03Z,1890000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,
194,PT08M33.00S,2024-11-21T01:13:09.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629750,94.40999984741211,50.0,1610612740,40,36,2024-11-21T01:17:08Z,1900000,False,0.0,0.0,1,right,J. Green tip DUNK (7 PTS),[1629750],1610612740.0,NOP,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
195,PT08M18.00S,2024-11-21T01:13:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.863994743758213,47.794117647058826,1610612739,42,36,2024-11-21T01:14:23Z,1910000,False,11.0,3.0,1,left,D. Mitchell driving finger roll Layup (9 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,9.0,,,,,,,,,,,,,
196,PT08M04.00S,2024-11-21T01:13:34.5Z,2,REGULAR,turnover,bad pass,[],203901,,,1610612740,42,36,2024-11-21T01:13:39Z,1920000,False,,,0,,E. Payton bad pass TURNOVER (4 TO),"[203901, 1641854]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,4.0,Porter Jr.,1641854.0,,,,,,,,,
197,PT08M04.00S,2024-11-21T01:13:34.5Z,2,REGULAR,steal,,[],1641854,,,1610612739,42,36,2024-11-21T01:13:36Z,1930000,False,,,0,,C. Porter Jr. STEAL (1 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
198,PT08M00.00S,2024-11-21T01:13:39.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630596,6.258212877792378,48.28431372549019,1610612739,44,36,2024-11-21T01:13:49Z,1940000,False,9.0,6.0,1,left,E. Mobley running DUNK (7 PTS) (C. Porter Jr. 4 AST),"[1630596, 1641854]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,7.0,,,,,C. Porter Jr.,1641854.0,4.0,,,,,,
200,PT08M00.00S,2024-11-21T01:13:47.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,44,36,2024-11-21T01:13:47Z,1960000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,out,[],1630596,,,1610612740,44,36,2024-11-21T01:16:30Z,1970000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,out,[],1641854,,,1610612740,44,36,2024-11-21T01:16:30Z,1980000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,out,[],1627777,,,1610612740,44,36,2024-11-21T01:16:30Z,1990000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,out,[],203901,,,1610612740,44,36,2024-11-21T01:16:30Z,2000000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,in,[],202684,,,1610612740,44,36,2024-11-21T01:16:30Z,2010000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,in,[],1629660,,,1610612740,44,36,2024-11-21T01:16:30Z,2020000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,in,[],1631247,,,1610612740,44,36,2024-11-21T01:16:30Z,2030000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M00.00S,2024-11-21T01:15:41.7Z,2,REGULAR,substitution,in,[],1630527,,,1610612740,44,36,2024-11-21T01:16:30Z,2040000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M42.00S,2024-11-21T01:16:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,86.81011826544021,53.431372549019606,1610612740,44,36,2024-11-21T01:17:58Z,2050000,False,17.0,71.0,1,right,MISS A. Reeves 7' driving floating Shot,[1641810],1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
210,PT07M40.00S,2024-11-21T01:16:58.2Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,44,36,2024-11-21T01:17:58Z,2060000,False,,,0,,J. Tyson REBOUND (Off:2 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,209.0,3.0,1.0,2.0,,,,,,,,,,,,,,
211,PT07M29.00S,2024-11-21T01:17:08.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,9.280551905387648,63.725490196078425,1610612739,44,36,2024-11-21T01:19:17Z,2070000,False,-69.0,35.0,1,left,MISS T. Jerome 7' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
212,PT07M27.00S,2024-11-21T01:17:10.3Z,2,REGULAR,rebound,offensive,[],1642281,,,1610612739,44,36,2024-11-21T01:19:17Z,2080000,False,,,0,,J. Tyson REBOUND (Off:3 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,211.0,4.0,1.0,3.0,,,,,,,,,,,,,,
213,PT07M23.00S,2024-11-21T01:17:14.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629660,28.991458607095925,74.01960784313727,1610612739,47,36,2024-11-21T01:19:20Z,2090000,False,-120.0,220.0,1,left,T. Jerome 25' 3PT  (10 PTS) (J. Tyson 1 AST),"[1629660, 1642281]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,10.0,,,,,J. Tyson,1642281.0,1.0,,,,,,
215,PT07M06.00S,2024-11-21T01:17:33.7Z,2,REGULAR,foul,personal,[],202684,,,1610612740,47,36,2024-11-21T01:20:00Z,2110000,False,,,0,,T. Thompson personal FOUL (1 PF),"[202684, 1630527]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,1662.0,,,,,,,1.0,0.0,Boston Jr.,1630527.0,,
217,PT07M06.00S,2024-11-21T01:17:42.5Z,2,REGULAR,substitution,out,[],1629750,,,1610612740,47,36,2024-11-21T01:17:46Z,2130000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M06.00S,2024-11-21T01:17:42.5Z,2,REGULAR,substitution,in,[],1630526,,,1610612740,47,36,2024-11-21T01:17:46Z,2140000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M56.00S,2024-11-21T01:18:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,93.11760840998686,50.245098039215684,1610612740,47,38,2024-11-21T01:20:25Z,2160000,False,1.0,12.0,1,right,A. Reeves driving finger roll Layup (13 PTS),[1641810],1610612740.0,NOP,driving finger roll,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,13.0,,,,,,,,,,,,,
221,PT06M44.00S,2024-11-21T01:18:28.4Z,2,REGULAR,turnover,bad pass,[],1629660,,,1610612739,47,38,2024-11-21T01:21:28Z,2170000,False,,,0,,T. Jerome bad pass TURNOVER (2 TO),"[1629660, 1630526]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,Robinson-Earl,1630526.0,,,,,,,,,
222,PT06M44.00S,2024-11-21T01:18:28.4Z,2,REGULAR,steal,,[],1630526,,,1610612740,47,38,2024-11-21T01:18:30Z,2180000,False,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
223,PT06M35.00S,2024-11-21T01:18:34.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630526,95.0886990801577,3.1862745098039214,1610612740,47,41,2024-11-21T01:21:51Z,2190000,False,-234.0,-6.0,1,right,J. Robinson-Earl 3PT running (7 PTS) (J. Cain 2 AST),"[1630526, 1631288]",1610612740.0,NOP,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,7.0,,,,,J. Cain,1631288.0,2.0,,,,,,
225,PT06M13.00S,2024-11-21T01:18:55.9Z,2,REGULAR,turnover,bad pass,[],1631247,,,1610612739,47,41,2024-11-21T01:19:00Z,2210000,False,,,0,,L. Travers bad pass TURNOVER (1 TO),"[1631247, 1631255]",1610612739.0,CLE,,,,Travers,L. Travers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Matković,1631255.0,,,,,,,,,
226,PT06M13.00S,2024-11-21T01:18:55.9Z,2,REGULAR,steal,,[],1631255,,,1610612740,47,41,2024-11-21T01:18:58Z,2220000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT05M54.00S,2024-11-21T01:19:15.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,66.83639947437582,60.78431372549019,1610612740,47,41,2024-11-21T01:19:22Z,2230000,False,54.0,259.0,1,right,MISS J. Robinson-Earl 26' step back 3PT,[1630526],1610612740.0,NOP,step back,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
228,PT05M52.00S,2024-11-21T01:19:17.2Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,47,41,2024-11-21T01:23:08Z,2240000,False,,,0,,K. Matković REBOUND (Off:1 Def:0),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,227.0,1.0,0.0,1.0,,,,,,,,,,,,,,
229,PT05M44.00S,2024-11-21T01:19:25.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630526,94.69448094612353,97.05882352941177,1610612740,47,41,2024-11-21T01:19:29Z,2250000,False,235.0,-3.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
230,PT05M42.00S,2024-11-21T01:19:27.0Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,47,41,2024-11-21T01:23:33Z,2260000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Right Corner 3,24+ Right,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
231,PT05M31.00S,2024-11-21T01:19:38.7Z,2,REGULAR,3pt,Jump Shot,[],1629660,20.45006570302234,6.862745098039216,1610612739,50,41,2024-11-21T01:19:44Z,2270000,False,216.0,140.0,1,left,T. Jerome 25' 3PT pullup (13 PTS),[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,25.7,Made,,,,,13.0,,,,,,,,,,,,,
232,PT05M21.00S,2024-11-21T01:19:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,90.48948751642575,40.68627450980392,1610612740,50,41,2024-11-21T01:26:37Z,2280000,False,-47.0,37.0,1,right,MISS B. Boston Jr. driving floating Shot,[1630527],1610612740.0,NOP,driving floating,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
233,PT05M20.00S,2024-11-21T01:19:50.8Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612740,50,41,2024-11-21T01:26:37Z,2290000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:1),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,,
234,PT05M20.00S,2024-11-21T01:19:54.9Z,2,REGULAR,foul,personal,['2freethrow'],202684,,,1610612740,50,41,2024-11-21T01:20:00Z,2300000,False,,,0,,T. Thompson shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[202684, 1630527]",1610612739.0,CLE,shooting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,2.0,0.0,Boston Jr.,1630527.0,,
236,PT05M20.00S,2024-11-21T01:20:14.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630527,,,1610612740,50,42,2024-11-21T01:20:14Z,2320000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (3 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
237,PT05M20.00S,2024-11-21T01:20:15.2Z,2,REGULAR,substitution,out,[],1628378,,,1610612740,50,42,2024-11-21T01:20:23Z,2330000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M20.00S,2024-11-21T01:20:15.2Z,2,REGULAR,substitution,out,[],1631288,,,1610612740,50,42,2024-11-21T01:20:23Z,2340000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M20.00S,2024-11-21T01:20:15.2Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,50,42,2024-11-21T01:20:23Z,2350000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M20.00S,2024-11-21T01:20:15.2Z,2,REGULAR,substitution,in,[],1641854,,,1610612740,50,42,2024-11-21T01:20:23Z,2360000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M20.00S,2024-11-21T01:20:15.2Z,2,REGULAR,substitution,in,[],1629750,,,1610612740,50,42,2024-11-21T01:20:23Z,2370000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M20.00S,2024-11-21T01:20:15.2Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,50,42,2024-11-21T01:20:23Z,2380000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M20.00S,2024-11-21T01:20:38.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630527,,,1610612740,50,43,2024-11-21T01:20:38Z,2390000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (4 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
244,PT05M01.00S,2024-11-21T01:20:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629660,26.62614980289093,78.67647058823529,1610612739,53,43,2024-11-21T01:21:02Z,2400000,False,-143.0,198.0,1,left,T. Jerome 24' 3PT step back (16 PTS) (T. Thompson 1 AST),"[1629660, 202684]",1610612739.0,CLE,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,24.43,Made,,,,,16.0,,,,,T. Thompson,202684.0,1.0,,,,,,
246,PT04M43.00S,2024-11-21T01:21:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,91.93495400788436,58.57843137254902,1610612740,53,43,2024-11-21T01:27:29Z,2420000,False,43.0,23.0,1,right,MISS J. Green driving Layup,[1629750],1610612740.0,NOP,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
247,PT04M42.00S,2024-11-21T01:21:20.1Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,53,43,2024-11-21T01:28:18Z,2430000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,5.0,3.0,2.0,,,,,,,,,,,,,,
