actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT04M54.00S,2026-03-15T19:53:00.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629023,5.590000152587891,50.0,1610612742,16,26,2026-03-15T19:56:04Z,850000,False,0.0,0.0,1,left,MISS P. Washington tip Layup,[1629023],1610612742.0,DAL,tip,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
86,PT04M54.00S,2026-03-15T19:53:00.8Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,16,26,2026-03-15T19:56:04Z,860000,False,,,0,,P. Washington REBOUND (Off:3 Def:0),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,85.0,3.0,0.0,3.0,,,,,,
88,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,out,[],1629731,,,1610612742,16,26,2026-03-15T19:53:25Z,880000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,out,[],1642948,,,1610612742,16,26,2026-03-15T19:53:25Z,890000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,16,26,2026-03-15T19:53:25Z,900000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,16,26,2026-03-15T19:53:25Z,910000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,in,[],1629622,,,1610612742,16,26,2026-03-15T19:53:25Z,920000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,in,[],1630314,,,1610612742,16,26,2026-03-15T19:53:25Z,930000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,16,26,2026-03-15T19:53:25Z,940000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2026-03-15T19:53:09.8Z,1,REGULAR,substitution,in,[],203114,,,1610612742,16,26,2026-03-15T19:53:25Z,950000,False,,,0,,SUB in: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M47.00S,2026-03-15T19:53:33.0Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612742,16,26,2026-03-15T19:53:40Z,960000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 201935]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,1.0,Harden,201935.0,,,,,,,,,,,,,,,,,
97,PT04M47.00S,2026-03-15T19:53:33.0Z,1,REGULAR,steal,,[],201935,,,1610612739,16,26,2026-03-15T19:53:35Z,970000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2026-03-15T19:53:54.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,73.40670170827858,17.892156862745097,1610612739,19,26,2026-03-15T19:53:58Z,980000,False,-161.0,197.0,1,right,M. Strus 25' 3PT  (3 PTS) (J. Harden 2 AST),"[1629622, 201935]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.45,Made,,,,,3.0,J. Harden,201935.0,2.0,,
100,PT04M08.00S,2026-03-15T19:54:10.7Z,1,REGULAR,3pt,Jump Shot,[],1628963,27.54599211563732,78.18627450980392,1610612742,19,26,2026-03-15T19:54:16Z,1000000,False,-141.0,206.0,1,left,MISS M. Bagley III 24' 3PT,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.99,Missed,,,,,,,,,,
101,PT04M05.00S,2026-03-15T19:54:13.7Z,1,REGULAR,rebound,defensive,[],201935,,,1610612739,19,26,2026-03-15T19:54:16Z,1010000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,
102,PT03M46.00S,2026-03-15T19:54:34.0Z,1,REGULAR,3pt,Jump Shot,[],201935,68.01905387647832,26.225490196078432,1610612739,19,26,2026-03-15T19:54:37Z,1020000,False,-119.0,248.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.51,Missed,,,,,,,,,,
103,PT03M43.00S,2026-03-15T19:54:36.1Z,1,REGULAR,rebound,offensive,[],1631165,,,1610612739,19,26,2026-03-15T19:54:36Z,1030000,False,,,0,,K. Ellis REBOUND (Off:1 Def:0),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,102.0,1.0,0.0,1.0,,,,,,
104,PT03M38.00S,2026-03-15T19:54:42.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,71.56701708278581,14.950980392156863,1610612739,22,26,2026-03-15T19:54:46Z,1040000,False,-175.0,215.0,1,right,M. Strus 27' 3PT  (6 PTS) (D. Schröder 1 AST),"[1629622, 203471]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.72,Made,,,,,6.0,D. Schröder,203471.0,1.0,,
106,PT03M38.00S,2026-03-15T19:54:49.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,22,26,2026-03-15T19:54:49Z,1060000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,out,[],201935,,,1610612742,22,26,2026-03-15T19:57:32Z,1070000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612742,22,26,2026-03-15T19:57:32Z,1080000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,out,[],1631165,,,1610612742,22,26,2026-03-15T19:57:32Z,1090000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,22,26,2026-03-15T19:57:32Z,1100000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,in,[],1628418,,,1610612742,22,26,2026-03-15T19:57:32Z,1110000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,in,[],1641772,,,1610612742,22,26,2026-03-15T19:57:32Z,1120000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,in,[],1628378,,,1610612742,22,26,2026-03-15T19:57:32Z,1130000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M38.00S,2026-03-15T19:54:57.1Z,1,REGULAR,substitution,in,[],1642967,,,1610612742,22,26,2026-03-15T19:57:32Z,1140000,False,,,0,,SUB in: J. Poulakidas,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M26.00S,2026-03-15T19:57:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.863994743758213,51.71568627450981,1610612742,22,28,2026-03-15T19:58:05Z,1150000,False,-9.0,3.0,1,left,B. Williams driving finger roll Layup (2 PTS),[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,0.9,Made,,,,,2.0,,,,,
119,PT03M11.00S,2026-03-15T19:58:13.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.20433639947439,46.07843137254902,1610612739,24,28,2026-03-15T19:58:16Z,1160000,False,-20.0,68.0,1,right,D. Mitchell 7' driving floating Jump Shot (7 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.06,Made,,,,,7.0,,,,,
120,PT02M59.00S,2026-03-15T19:58:25.9Z,1,REGULAR,3pt,Jump Shot,[],203114,19.004599211563733,5.88235294117647,1610612742,24,28,2026-03-15T19:58:30Z,1170000,False,221.0,126.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.41,Missed,,,,,,,,,,
121,PT02M55.00S,2026-03-15T19:58:29.9Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,24,28,2026-03-15T19:58:30Z,1180000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,
122,PT02M51.00S,2026-03-15T19:58:34.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,69.46452036793693,28.186274509803923,1610612739,27,28,2026-03-15T19:58:45Z,1190000,False,-109.0,235.0,1,right,M. Strus 25' 3PT running pullup (9 PTS),[1629622],1610612739.0,CLE,running pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.86,Made,,,,,9.0,,,,,
123,PT02M26.00S,2026-03-15T19:58:59.8Z,1,REGULAR,2pt,Jump Shot,[],203114,5.995400788436268,70.34313725490196,1610612742,27,28,2026-03-15T19:59:04Z,1200000,False,-102.0,4.0,1,left,MISS K. Middleton 10' driving floating Shot,[203114],1610612742.0,DAL,driving floating,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,10.18,Missed,,,,,,,,,,
124,PT02M24.00S,2026-03-15T19:59:01.8Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612739,27,28,2026-03-15T19:59:04Z,1210000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,
125,PT02M07.00S,2026-03-15T19:59:18.1Z,1,REGULAR,2pt,Jump Shot,[],203471,92.59198423127464,68.62745098039215,1610612739,27,28,2026-03-15T19:59:21Z,1220000,False,93.0,17.0,1,right,MISS D. Schröder 9' driving floating Shot,[203471],1610612739.0,CLE,driving floating,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,,,,,,,,,9.47,Missed,,,,,,,,,,
126,PT02M05.00S,2026-03-15T19:59:20.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612742,27,28,2026-03-15T19:59:21Z,1230000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,
127,PT02M03.00S,2026-03-15T19:59:25.4Z,1,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612742,27,28,2026-03-15T19:59:33Z,1240000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Martin 2 FT),"[1628418, 1628997]",1610612739.0,CLE,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,1628954.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,,,
129,PT02M03.00S,2026-03-15T19:59:57.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628997,,,1610612742,27,29,2026-03-15T19:59:57Z,1260000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
130,PT02M03.00S,2026-03-15T19:59:59.9Z,1,REGULAR,substitution,out,[],1628963,,,1610612742,27,29,2026-03-15T20:00:03Z,1270000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2026-03-15T19:59:59.9Z,1,REGULAR,substitution,in,[],203939,,,1610612742,27,29,2026-03-15T20:00:03Z,1280000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2026-03-15T20:00:14.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612742,27,30,2026-03-15T20:00:14Z,1290000,False,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
133,PT01M47.00S,2026-03-15T20:00:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.40932982917214,62.254901960784316,1610612739,29,30,2026-03-15T20:00:42Z,1300000,False,61.0,28.0,1,right,D. Mitchell 6' driving finger roll Layup (9 PTS) (D. Schröder 2 AST),"[1628378, 203471]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.75,Made,,,,,9.0,D. Schröder,203471.0,2.0,,
135,PT01M36.00S,2026-03-15T20:00:46.1Z,1,REGULAR,foul,personal,[],1641772,,,1610612742,29,30,2026-03-15T20:00:56Z,1320000,False,,,0,,N. Tomlin personal FOUL (1 PF),"[1641772, 203114]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Right Center,,,,101283.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,,,
137,PT01M25.00S,2026-03-15T20:01:15.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,24.78646517739816,85.04901960784314,1610612742,29,33,2026-03-15T20:01:20Z,1340000,False,-175.0,180.0,1,left,C. Martin 25' 3PT  (5 PTS) (B. Williams 1 AST),"[1628997, 1630314]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.15,Made,,,,,5.0,B. Williams,1630314.0,1.0,,
139,PT01M15.00S,2026-03-15T20:01:31.6Z,1,REGULAR,foul,personal,[],1642967,,,1610612739,29,33,2026-03-15T20:01:53Z,1360000,False,,,0,,J. Poulakidas personal FOUL (1 PF),"[1642967, 203471]",1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,Above the Break 3,24+ Right Center,,,,204059.0,1.0,0.0,Schröder,203471.0,,,,,,,,,,,,
141,PT01M01.00S,2026-03-15T20:02:03.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,67.7562417871222,59.068627450980394,1610612739,29,33,2026-03-15T20:02:08Z,1380000,False,45.0,251.0,1,right,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,25.47,Missed,,,,,,,,,,
142,PT00M58.90S,2026-03-15T20:02:05.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,29,33,2026-03-15T20:02:08Z,1390000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,
143,PT00M51.50S,2026-03-15T20:02:14.1Z,1,REGULAR,turnover,bad pass,[],1628997,,,1610612742,29,33,2026-03-15T20:02:17Z,1400000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1641772]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.0,Tomlin,1641772.0,,,,,,,,,,,,,,,,,
144,PT00M51.50S,2026-03-15T20:02:14.1Z,1,REGULAR,steal,,[],1641772,,,1610612739,29,33,2026-03-15T20:02:16Z,1410000,False,,,0,,N. Tomlin STEAL (1 STL),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M27.10S,2026-03-15T20:03:09.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628418,81.2910643889619,19.362745098039216,1610612739,31,33,2026-03-15T20:05:47Z,1430000,False,-153.0,123.0,1,right,T. Bryant 19' bank Jump Shot (2 PTS) (D. Schröder 3 AST),"[1628418, 203471]",1610612739.0,CLE,bank,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,19.67,Made,,,,,2.0,D. Schröder,203471.0,3.0,,
149,PT00M06.10S,2026-03-15T20:03:47.5Z,1,REGULAR,3pt,Jump Shot,[],1642967,20.18725361366623,8.57843137254902,1610612742,31,33,2026-03-15T20:03:54Z,1460000,False,207.0,137.0,1,left,MISS J. Poulakidas 24' 3PT,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.85,Missed,,,,,,,,,,
150,PT00M04.10S,2026-03-15T20:03:49.6Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,31,33,2026-03-15T20:03:49Z,1470000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,149.0,1.0,0.0,1.0,,,,,,
151,PT00M01.60S,2026-03-15T20:03:52.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642967,19.136005256241788,44.85294117647059,1610612742,31,35,2026-03-15T20:03:57Z,1480000,False,26.0,127.0,1,left,J. Poulakidas 13' pullup Jump Shot (2 PTS) (D. Powell 1 AST),"[1642967, 203939]",1610612742.0,DAL,pullup,,,Poulakidas,J. Poulakidas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,13.0,Made,,,,,2.0,D. Powell,203939.0,1.0,,
153,PT00M00.00S,2026-03-15T20:03:59.9Z,1,REGULAR,heave,,[],0,,,1610612739,31,35,2026-03-15T20:06:30Z,1500000,False,,,0,,CLE Heave,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,79.18,,,,,,,,,,,
154,PT00M00.00S,2026-03-15T20:03:59.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,31,35,2026-03-15T20:06:30Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,153.0,,,,,,,,,
155,PT00M00.00S,2026-03-15T20:04:04.1Z,1,REGULAR,period,end,[],0,,,1610612739,31,35,2026-03-15T20:04:04Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,out,['startperiod'],1629622,,,1610612739,31,35,2026-03-15T20:06:46Z,1530000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,out,['startperiod'],1641772,,,1610612739,31,35,2026-03-15T20:06:46Z,1540000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612739,31,35,2026-03-15T20:06:46Z,1550000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612739,31,35,2026-03-15T20:06:46Z,1560000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,out,['startperiod'],203939,,,1610612739,31,35,2026-03-15T20:06:46Z,1570000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,31,35,2026-03-15T20:06:46Z,1580000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,31,35,2026-03-15T20:06:46Z,1590000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612739,31,35,2026-03-15T20:06:46Z,1600000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,in,['startperiod'],1642948,,,1610612739,31,35,2026-03-15T20:06:46Z,1610000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-03-15T20:04:15.8Z,2,REGULAR,substitution,in,['startperiod'],1642843,,,1610612739,31,35,2026-03-15T20:06:46Z,1620000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-03-15T20:06:53.7Z,2,REGULAR,period,start,[],0,,,1610612742,31,35,2026-03-15T20:06:53Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M52.00S,2026-03-15T20:07:03.8Z,2,REGULAR,violation,kicked ball,[],203471,,,1610612742,31,35,2026-03-15T20:07:09Z,1640000,False,,,0,,D. Schröder kicked ball VIOLATION,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,
168,PT11M36.00S,2026-03-15T20:07:29.6Z,2,REGULAR,3pt,Jump Shot,[],1642948,17.821944809461236,94.36274509803921,1610612742,31,35,2026-03-15T20:07:34Z,1650000,False,-222.0,115.0,1,left,MISS R. Nembhard 24' step back 3PT,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.98,Missed,,,,,,,,,,
169,PT11M34.00S,2026-03-15T20:07:31.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,31,35,2026-03-15T20:07:34Z,1660000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,
170,PT11M20.00S,2026-03-15T20:07:45.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.03745072273325,51.225490196078425,1610612739,33,35,2026-03-15T20:08:10Z,1670000,False,6.0,4.0,1,right,E. Mobley driving DUNK (2 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,0.7,Made,,,,,2.0,,,,,
171,PT11M07.00S,2026-03-15T20:07:58.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,5.469776609724048,95.58823529411765,1610612742,33,38,2026-03-15T20:08:03Z,1680000,False,-228.0,-1.0,1,left,P. Washington 3PT  (12 PTS) (K. Middleton 1 AST),"[1629023, 203114]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,,,22.79,Made,,,,,12.0,K. Middleton,203114.0,1.0,,
173,PT10M45.00S,2026-03-15T20:08:24.4Z,2,REGULAR,foul,personal,[],1642948,,,1610612739,33,38,2026-03-15T20:08:31Z,1700000,False,,,0,,R. Nembhard personal FOUL (1 PF),"[1642948, 1630596]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,
175,PT10M45.00S,2026-03-15T20:08:29.7Z,2,REGULAR,substitution,out,[],1642967,,,1610612739,33,38,2026-03-15T20:08:33Z,1720000,False,,,0,,SUB out: J. Poulakidas,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,,,,,,,,,,,,,,,,,
