actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
269,PT07M08.00S,2025-11-09T01:57:49.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642281,5.732588699080158,50.73529411764706,1610612739,37,48,2025-11-09T01:58:01Z,2640000,False,-4.0,1.0,1,left,MISS J. Tyson driving DUNK - blocked,"[1642281, 1630188]",1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.4,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
270,PT07M08.00S,2025-11-09T01:57:49.1Z,2,REGULAR,block,,[],1630188,,,1610612739,37,48,2025-11-09T01:57:54Z,2650000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT07M08.00S,2025-11-09T01:57:49.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,37,48,2025-11-09T01:58:01Z,2660000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,269.0,3.0,3.0,0.0,,,,,,
272,PT06M57.00S,2025-11-09T01:58:14.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628386,,,1610612741,37,48,2025-11-09T01:58:27Z,2670000,False,,,0,,J. Allen defensive-3-second technical FOUL (1 Tech),[1628386],1610612739.0,CLE,defensive-3-second,,,Allen,J. Allen,,,,,,,,,,,,,1662.0,,,,,,,,1.0,1.0,,,,
273,PT06M57.00S,2025-11-09T01:58:27.9Z,2,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,37,49,2025-11-09T01:58:27Z,2680000,False,,,0,,J. Giddey technical Free Throw 1 of 1 (9 PTS),[1630581],1610612741.0,CHI,technical,,,Giddey,J. Giddey,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
274,PT06M43.00S,2025-11-09T01:58:56.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,70.64717477003943,76.22549019607843,1610612741,37,52,2025-11-09T02:03:10Z,2690000,False,131.0,223.0,1,right,K. Huerter 25' 3PT pullup (6 PTS) (J. Smith 3 AST),"[1628989, 1630188]",1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.9,Made,6.0,J. Smith,1630188.0,3.0,,,,,,,,,,,,,,
276,PT06M24.00S,2025-11-09T01:59:15.9Z,2,REGULAR,3pt,Jump Shot,[],1628366,32.276609724047304,34.068627450980394,1610612739,37,52,2025-11-09T01:59:20Z,2710000,False,80.0,251.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
277,PT06M21.00S,2025-11-09T01:59:18.9Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,37,52,2025-11-09T01:59:20Z,2720000,False,,,0,,J. Smith REBOUND (Off:0 Def:7),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,276.0,7.0,7.0,0.0,,,,,,
278,PT06M10.00S,2025-11-09T01:59:30.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,86.28449408672799,96.32352941176471,1610612741,37,52,2025-11-09T01:59:36Z,2730000,False,232.0,76.0,1,right,MISS K. Huerter 24' step back 3PT,[1628989],1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,24.39,Missed,,,,,,,,,,,,,,,,,,
279,PT06M06.00S,2025-11-09T01:59:34.0Z,2,REGULAR,rebound,offensive,[],1641763,,,1610612741,37,52,2025-11-09T01:59:36Z,2740000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,,,,,,,,,278.0,1.0,0.0,1.0,,,,,,
280,PT05M56.00S,2025-11-09T01:59:45.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,97.89750328515112,47.81709558823529,1610612741,37,52,2025-11-09T02:04:48Z,2750000,False,-11.0,-33.0,1,right,MISS J. Giddey driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
281,PT05M54.00S,2025-11-09T01:59:47.4Z,2,REGULAR,rebound,offensive,[],1641763,,,1610612741,37,52,2025-11-09T02:04:48Z,2760000,False,,,0,,J. Phillips REBOUND (Off:2 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,280.0,2.0,0.0,2.0,,,,,,
282,PT05M54.00S,2025-11-09T01:59:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641763,92.32917214191852,48.529411764705884,1610612741,37,52,2025-11-09T02:05:07Z,2770000,False,-7.0,20.0,1,right,MISS J. Phillips putback Layup - blocked,"[1641763, 1628386]",1610612741.0,CHI,putback,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
283,PT05M54.00S,2025-11-09T01:59:51.6Z,2,REGULAR,block,,[],1628386,,,1610612741,37,52,2025-11-09T02:20:00Z,2780000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT05M53.00S,2025-11-09T01:59:52.6Z,2,REGULAR,rebound,offensive,[],1641763,,,1610612741,37,52,2025-11-09T02:05:07Z,2790000,False,,,0,,J. Phillips REBOUND (Off:3 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,282.0,3.0,0.0,3.0,,,,,,
285,PT05M40.00S,2025-11-09T02:00:51.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,37,52,2025-11-09T02:01:51Z,2800000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,202056.0,,,,,,,,,,,,,
287,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,37,52,2025-11-09T02:01:11Z,2810000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,out,[],1630581,,,1610612739,37,52,2025-11-09T02:01:11Z,2820000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,out,[],1628989,,,1610612739,37,52,2025-11-09T02:01:11Z,2830000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612739,37,52,2025-11-09T02:01:11Z,2840000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,in,[],1629631,,,1610612739,37,52,2025-11-09T02:01:11Z,2850000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,in,[],1630200,,,1610612739,37,52,2025-11-09T02:01:11Z,2860000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612739,37,52,2025-11-09T02:01:11Z,2870000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M40.00S,2025-11-09T02:00:57.3Z,2,REGULAR,substitution,in,[],202696,,,1610612739,37,52,2025-11-09T02:01:11Z,2880000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M26.00S,2025-11-09T02:01:24.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,12.828515111695138,47.794117647058826,1610612739,39,52,2025-11-09T02:01:34Z,2890000,False,11.0,68.0,1,left,D. Hunter 6' turnaround Jump Shot (10 PTS),[1629631],1610612739.0,CLE,turnaround,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,10.0,,,,,,,,,,,,,,,,,
296,PT05M26.00S,2025-11-09T02:01:28.0Z,2,REGULAR,foul,personal,['1freethrow'],1641763,,,1610612739,39,52,2025-11-09T02:01:34Z,2900000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Hunter 1 FT),"[1641763, 1629631]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,,,,,,,,1.0,0.0,Hunter,1629631.0,,
298,PT05M26.00S,2025-11-09T02:01:45.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629631,,,1610612739,40,52,2025-11-09T02:01:45Z,2920000,False,,,0,,D. Hunter Free Throw 1 of 1 (11 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
299,PT05M10.00S,2025-11-09T02:02:03.7Z,2,REGULAR,3pt,Jump Shot,[],1630171,91.14651773981603,2.941176470588235,1610612741,40,55,2025-11-09T02:02:07Z,2930000,False,-235.0,31.0,1,right,I. Okoro 3PT  (6 PTS) (T. Jones 2 AST),"[1630171, 1630200]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.73,Made,6.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
301,PT04M53.00S,2025-11-09T02:02:20.4Z,2,REGULAR,3pt,Jump Shot,[],1642878,32.53942181340342,22.794117647058822,1610612739,43,55,2025-11-09T02:02:25Z,2950000,False,136.0,253.0,1,left,T. Proctor 28' 3PT  (3 PTS) (S. Merrill 5 AST),"[1642878, 1630241]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,28.76,Made,3.0,S. Merrill,1630241.0,5.0,,,,,,,,,,,,,,
303,PT04M33.00S,2025-11-09T02:02:39.7Z,2,REGULAR,3pt,Jump Shot,[],1630245,90.09526938239159,94.6078431372549,1610612741,43,58,2025-11-09T02:02:43Z,2970000,False,223.0,41.0,1,right,A. Dosunmu 3PT  (10 PTS) (T. Jones 3 AST),"[1630245, 1630200]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.67,Made,10.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
305,PT04M18.00S,2025-11-09T02:02:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.046649145860711,52.20588235294118,1610612739,43,58,2025-11-09T02:03:00Z,2990000,False,-11.0,14.0,1,left,MISS J. Allen cutting finger roll Layup,[1628386],1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
306,PT04M15.00S,2025-11-09T02:02:58.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612741,43,58,2025-11-09T02:03:00Z,3000000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,305.0,3.0,2.0,1.0,,,,,,
307,PT03M55.00S,2025-11-09T02:03:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,95.48291721419186,51.71568627450981,1610612741,43,58,2025-11-09T02:03:23Z,3010000,False,9.0,-10.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
308,PT03M53.00S,2025-11-09T02:03:20.2Z,2,REGULAR,rebound,defensive,[],1642878,,,1610612739,43,58,2025-11-09T02:03:28Z,3020000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,307.0,1.0,1.0,0.0,,,,,,
309,PT03M46.00S,2025-11-09T02:03:27.8Z,2,REGULAR,3pt,Jump Shot,[],1642878,31.750985545335087,37.5,1610612739,46,58,2025-11-09T02:03:31Z,3030000,False,62.0,246.0,1,left,T. Proctor 25' 3PT  (6 PTS) (S. Merrill 6 AST),"[1642878, 1630241]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Center,25.38,Made,6.0,S. Merrill,1630241.0,6.0,,,,,,,,,,,,,,
312,PT03M38.00S,2025-11-09T02:03:40.3Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,46,58,2025-11-09T02:03:56Z,3060000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M38.00S,2025-11-09T02:03:40.3Z,2,REGULAR,substitution,out,[],1642878,,,1610612741,46,58,2025-11-09T02:03:56Z,3070000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M38.00S,2025-11-09T02:03:40.3Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,46,58,2025-11-09T02:03:56Z,3080000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M38.00S,2025-11-09T02:03:40.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612741,46,58,2025-11-09T02:03:56Z,3090000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M38.00S,2025-11-09T02:03:40.3Z,2,REGULAR,substitution,in,[],1630596,,,1610612741,46,58,2025-11-09T02:03:56Z,3100000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M38.00S,2025-11-09T02:03:40.3Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,46,58,2025-11-09T02:03:56Z,3110000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M38.00S,2025-11-09T02:04:03.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,46,58,2025-11-09T02:04:03Z,3120000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M38.00S,2025-11-09T02:04:16.8Z,2,REGULAR,substitution,out,[],1628386,,,1610612741,46,58,2025-11-09T02:06:41Z,3130000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M38.00S,2025-11-09T02:04:16.8Z,2,REGULAR,substitution,in,[],1642878,,,1610612741,46,58,2025-11-09T02:06:41Z,3140000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M33.00S,2025-11-09T02:06:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630171,79.58278580814718,91.91176470588235,1610612741,46,61,2025-11-09T02:07:02Z,3150000,False,210.0,139.0,1,right,I. Okoro 25' 3PT  (9 PTS) (N. Vučević 1 AST),"[1630171, 202696]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.17,Made,9.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
323,PT03M23.00S,2025-11-09T02:07:07.9Z,2,REGULAR,3pt,Jump Shot,[],1630241,25.312089356110377,9.068627450980392,1610612739,49,61,2025-11-09T02:07:11Z,3170000,False,205.0,185.0,1,left,S. Merrill 27' 3PT  (3 PTS) (D. Mitchell 5 AST),"[1630241, 1628378]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,27.62,Made,3.0,D. Mitchell,1628378.0,5.0,,,,,,,,,,,,,,
325,PT03M04.00S,2025-11-09T02:07:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.77463863337714,49.26470588235294,1610612741,49,63,2025-11-09T02:07:32Z,3190000,False,-4.0,6.0,1,right,T. Jones driving Layup (4 PTS) (I. Okoro 2 AST),"[1630200, 1630171]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,,,,
327,PT02M51.00S,2025-11-09T02:07:39.6Z,2,REGULAR,turnover,bad pass,[],1630241,,,1610612739,49,63,2025-11-09T02:07:43Z,3210000,False,,,0,,S. Merrill bad pass TURNOVER (1 TO),"[1630241, 202696]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,Vučević,202696.0,,,,,,,,,,
328,PT02M51.00S,2025-11-09T02:07:39.6Z,2,REGULAR,steal,,[],202696,,,1610612741,49,63,2025-11-09T02:07:41Z,3220000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
329,PT02M46.00S,2025-11-09T02:07:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642878,,,1610612741,49,63,2025-11-09T02:07:53Z,3230000,False,,,0,,T. Proctor personal FOUL (2 PF) (Jones 2 FT),"[1642878, 1630200]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Mid-Range,16-24 Right Center,,,,,,,1662.0,,,,,,,,2.0,0.0,Jones,1630200.0,,
331,PT02M46.00S,2025-11-09T02:08:15.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630200,,,1610612741,49,63,2025-11-09T02:08:15Z,3250000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT02M46.00S,2025-11-09T02:08:15.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,49,63,2025-11-09T02:08:15Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,
333,PT02M46.00S,2025-11-09T02:08:16.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,49,63,2025-11-09T02:08:20Z,3270000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M46.00S,2025-11-09T02:08:16.4Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,49,63,2025-11-09T02:08:20Z,3280000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M46.00S,2025-11-09T02:08:31.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630200,,,1610612741,49,64,2025-11-09T02:08:31Z,3290000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
336,PT02M27.00S,2025-11-09T02:08:54.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,27.414586070959263,75.0,1610612739,49,64,2025-11-09T02:09:00Z,3300000,False,-125.0,205.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.03,Missed,,,,,,,,,,,,,,,,,,
337,PT02M25.00S,2025-11-09T02:08:56.1Z,2,REGULAR,rebound,offensive,[],1630241,,,1610612739,49,64,2025-11-09T02:08:56Z,3310000,False,,,0,,S. Merrill REBOUND (Off:1 Def:0),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,336.0,1.0,0.0,1.0,,,,,,
338,PT02M19.00S,2025-11-09T02:09:02.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642878,22.28975032851511,90.19607843137256,1610612739,49,64,2025-11-09T02:09:12Z,3320000,False,-201.0,157.0,1,left,MISS T. Proctor 25' 3PT,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
339,PT02M18.00S,2025-11-09T02:09:03.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,49,64,2025-11-09T02:09:12Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,338.0,,,,,,,,,
340,PT02M18.00S,2025-11-09T02:09:14.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612741,49,64,2025-11-09T02:09:23Z,3340000,False,,,0,,D. Mitchell loose ball personal FOUL (1 PF) (Okoro 2 FT),"[1628378, 1630171]",1610612739.0,CLE,loose ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,1662.0,,,,,,,,1.0,0.0,Okoro,1630171.0,,
342,PT02M18.00S,2025-11-09T02:09:35.4Z,2,REGULAR,freethrow,1 of 2,[],1630171,,,1610612741,49,65,2025-11-09T02:09:35Z,3360000,False,,,0,,I. Okoro Free Throw 1 of 2 (10 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
343,PT02M18.00S,2025-11-09T02:09:54.0Z,2,REGULAR,freethrow,2 of 2,[],1630171,,,1610612741,49,66,2025-11-09T02:09:54Z,3370000,False,,,0,,I. Okoro Free Throw 2 of 2 (11 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
344,PT02M06.00S,2025-11-09T02:10:14.7Z,2,REGULAR,foul,personal,[],1641824,,,1610612739,49,66,2025-11-09T02:10:21Z,3380000,False,,,0,,M. Buzelis personal FOUL (1 PF),"[1641824, 1629631]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,,1662.0,,,,,,,,1.0,0.0,Hunter,1629631.0,,
346,PT02M06.00S,2025-11-09T02:10:21.0Z,2,REGULAR,substitution,out,[],1642878,,,1610612739,49,66,2025-11-09T02:10:28Z,3400000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M06.00S,2025-11-09T02:10:21.0Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,49,66,2025-11-09T02:10:28Z,3410000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M53.00S,2025-11-09T02:10:51.9Z,2,REGULAR,3pt,Jump Shot,[],1629631,31.750985545335087,63.23529411764706,1610612739,52,66,2025-11-09T02:11:00Z,3420000,False,-66.0,246.0,1,left,D. Hunter 25' 3PT pullup (14 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.48,Made,14.0,,,,,,,,,,,,,,,,,
349,PT01M53.00S,2025-11-09T02:10:57.2Z,2,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612739,52,66,2025-11-09T02:11:03Z,3430000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Hunter 1 FT),"[1641824, 1629631]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,1662.0,,,,,,,,2.0,0.0,Hunter,1629631.0,,
351,PT01M53.00S,2025-11-09T02:11:18.7Z,2,REGULAR,freethrow,1 of 1,[],1629631,,,1610612739,52,66,2025-11-09T02:11:27Z,3450000,False,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT01M48.00S,2025-11-09T02:11:23.7Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,52,66,2025-11-09T02:12:44Z,3460000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,351.0,2.0,1.0,1.0,,,,,,
353,PT01M46.00S,2025-11-09T02:11:25.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,20.18725361366623,91.42156862745098,1610612739,52,66,2025-11-09T02:11:29Z,3470000,False,-207.0,137.0,1,left,MISS S. Merrill 24' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
354,PT01M42.00S,2025-11-09T02:11:28.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,52,66,2025-11-09T02:11:28Z,3480000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,353.0,1.0,1.0,0.0,,,,,,
