actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT05M02.00S,2025-11-23T23:24:51.3Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612739,12,20,2025-11-23T23:24:57Z,870000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Mobley 2 FT),"[1627826, 1630596]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,1.0,0.0,Mobley,1630596.0,,,,,,,,
89,PT05M02.00S,2025-11-23T23:25:38.0Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,12,20,2025-11-23T23:25:43Z,890000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT05M02.00S,2025-11-23T23:25:38.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,12,20,2025-11-23T23:25:43Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2025-11-23T23:25:38.0Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,12,20,2025-11-23T23:25:43Z,910000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
92,PT04M56.00S,2025-11-23T23:25:44.0Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,12,20,2025-11-23T23:25:43Z,920000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M50.00S,2025-11-23T23:25:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,82.60512483574244,61.274509803921575,1610612746,12,20,2025-11-23T23:25:55Z,930000,False,56.0,111.0,1,right,MISS K. Leonard 12' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.45,Missed,,,,,,,,,,,,,,,,,,
94,PT04M42.00S,2025-11-23T23:25:55.6Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,12,20,2025-11-23T23:25:55Z,940000,False,,,0,,I. Zubac REBOUND (Off:3 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,93.0,4.0,1.0,3.0,,,,,,,,,,,,,,
95,PT04M42.00S,2025-11-23T23:25:54.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,12,20,2025-11-23T23:26:13Z,950000,False,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
96,PT04M41.00S,2025-11-23T23:25:55.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,12,20,2025-11-23T23:26:13Z,960000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M39.00S,2025-11-23T23:25:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,11.908672798948752,51.225490196078425,1610612739,14,20,2025-11-23T23:26:16Z,970000,False,-6.0,59.0,1,left,D. Garland driving finger roll Layup (2 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,,,,,2.0,,,,,,,,,,,,,
98,PT04M19.00S,2025-11-23T23:26:18.1Z,1,REGULAR,3pt,Jump Shot,[],201935,66.70499342969777,40.931372549019606,1610612746,14,20,2025-11-23T23:26:27Z,980000,False,-45.0,260.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
99,PT04M13.00S,2025-11-23T23:26:24.1Z,1,REGULAR,rebound,defensive,[],1641772,,,1610612739,14,20,2025-11-23T23:26:27Z,990000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT04M11.00S,2025-11-23T23:26:30.7Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,14,20,2025-11-23T23:26:38Z,1000000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,,,,,1.0,,,,
101,PT04M02.00S,2025-11-23T23:26:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,93.51182654402102,47.30392156862745,1610612746,14,20,2025-11-23T23:27:00Z,1010000,False,-13.0,8.0,1,right,MISS J. Collins driving reverse Layup,[1628381],1610612746.0,LAC,driving reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2025-11-23T23:26:58.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,14,20,2025-11-23T23:26:58Z,1020000,False,,,0,,I. Zubac REBOUND (Off:4 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,101.0,5.0,1.0,4.0,,,,,,,,,,,,,,
103,PT03M59.00S,2025-11-23T23:26:58.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,93.51182654402102,52.20588235294118,1610612746,14,22,2025-11-23T23:27:11Z,1030000,False,11.0,8.0,1,right,I. Zubac putback DUNK (6 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,6.0,,,,,,,,,,,,,
104,PT03M44.00S,2025-11-23T23:27:13.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.521024967148489,51.470588235294116,1610612739,16,22,2025-11-23T23:27:19Z,1040000,False,-7.0,9.0,1,left,E. Mobley cutting DUNK (2 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,2.0,,,,,,D. Garland,1629636.0,5.0,,,,,
106,PT03M44.00S,2025-11-23T23:27:21.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,16,22,2025-11-23T23:27:21Z,1060000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2025-11-23T23:29:19.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612746,16,22,2025-11-23T23:30:18Z,1070000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2025-11-23T23:29:19.5Z,1,REGULAR,substitution,out,[],202695,,,1610612746,16,22,2025-11-23T23:30:18Z,1080000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2025-11-23T23:29:19.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,16,22,2025-11-23T23:30:18Z,1090000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M44.00S,2025-11-23T23:29:19.5Z,1,REGULAR,substitution,in,[],1628378,,,1610612746,16,22,2025-11-23T23:30:18Z,1100000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M44.00S,2025-11-23T23:29:19.5Z,1,REGULAR,substitution,in,[],1642920,,,1610612746,16,22,2025-11-23T23:30:18Z,1110000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M44.00S,2025-11-23T23:29:19.5Z,1,REGULAR,substitution,in,[],201572,,,1610612746,16,22,2025-11-23T23:30:18Z,1120000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M22.00S,2025-11-23T23:30:53.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,83.13074901445466,55.14705882352941,1610612746,16,22,2025-11-23T23:31:00Z,1130000,False,26.0,106.0,1,right,MISS J. Collins 10' driving floating bank Shot - blocked,"[1628381, 1641772]",1610612746.0,LAC,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,Tomlin,1641772.0,,
173,PT03M22.00S,2025-11-23T23:30:53.4Z,1,REGULAR,block,,[],1641772,,,1610612746,16,22,2025-11-23T23:42:42Z,1135000,False,,,0,,N. Tomlin BLOCK (1 BLK),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M19.00S,2025-11-23T23:30:56.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,16,22,2025-11-23T23:31:00Z,1140000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,
115,PT03M17.00S,2025-11-23T23:30:57.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,27.414586070959263,75.49019607843137,1610612739,16,22,2025-11-23T23:31:15Z,1150000,False,-127.0,205.0,1,left,MISS D. Wade 24' running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,24.16,Missed,,,,,,,,,,,,,,,,,,
116,PT03M13.00S,2025-11-23T23:31:01.9Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,16,22,2025-11-23T23:31:15Z,1160000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,115.0,2.0,1.0,1.0,,,,,,,,,,,,,,
117,PT03M09.00S,2025-11-23T23:31:07.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,20.45006570302234,55.14705882352941,1610612739,18,22,2025-11-23T23:31:35Z,1170000,False,-26.0,140.0,1,left,D. Mitchell 14' pullup Jump Shot (7 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,14.2,Made,,,,,7.0,,,,,,,,,,,,,
118,PT02M42.00S,2025-11-23T23:31:33.4Z,1,REGULAR,3pt,Jump Shot,[],201935,66.70499342969777,48.28431372549019,1610612746,18,22,2025-11-23T23:32:11Z,1180000,False,-9.0,260.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2025-11-23T23:31:37.4Z,1,REGULAR,rebound,defensive,[],1642878,,,1610612739,18,22,2025-11-23T23:31:38Z,1190000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M32.00S,2025-11-23T23:31:47.0Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,18,22,2025-11-23T23:31:57Z,1200000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,1662.0,,,,,,,,2.0,,,,
121,PT02M32.00S,2025-11-23T23:31:52.1Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,18,22,2025-11-23T23:32:01Z,1210000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M32.00S,2025-11-23T23:31:52.1Z,1,REGULAR,substitution,in,[],201587,,,1610612746,18,22,2025-11-23T23:32:01Z,1220000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2025-11-23T23:32:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612746,18,22,2025-11-23T23:32:27Z,1230000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Harden 2 FT),"[1629731, 201935]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,1.0,0.0,Harden,201935.0,,,,,,,,
125,PT02M15.00S,2025-11-23T23:32:53.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612746,18,23,2025-11-23T23:32:53Z,1250000,False,,,0,,J. Harden Free Throw 1 of 2 (9 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
126,PT02M15.00S,2025-11-23T23:32:55.0Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,18,23,2025-11-23T23:33:00Z,1260000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M15.00S,2025-11-23T23:32:55.0Z,1,REGULAR,substitution,in,[],101108,,,1610612746,18,23,2025-11-23T23:33:00Z,1270000,False,,,0,,SUB in: C. Paul,[101108],1610612746.0,LAC,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M15.00S,2025-11-23T23:33:38.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612746,18,24,2025-11-23T23:33:38Z,1280000,False,,,0,,J. Harden Free Throw 2 of 2 (10 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
129,PT01M59.00S,2025-11-23T23:33:56.6Z,1,REGULAR,turnover,lost ball,[],1629731,,,1610612739,18,24,2025-11-23T23:34:01Z,1290000,False,,,0,,D. Wade lost ball TURNOVER (1 TO),"[1629731, 1642920]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Sanders,1642920.0
130,PT01M59.00S,2025-11-23T23:33:56.6Z,1,REGULAR,steal,,[],1642920,,,1610612746,18,24,2025-11-23T23:34:00Z,1300000,False,,,0,,K. Sanders STEAL (1 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT01M54.00S,2025-11-23T23:34:01.7Z,1,REGULAR,turnover,lost ball,[],1642920,,,1610612746,18,24,2025-11-23T23:34:07Z,1310000,False,,,0,,K. Sanders lost ball TURNOVER (1 TO),"[1642920, 1641772]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Tomlin,1641772.0
132,PT01M54.00S,2025-11-23T23:34:01.7Z,1,REGULAR,steal,,[],1641772,,,1610612739,18,24,2025-11-23T23:34:42Z,1320000,False,,,0,,N. Tomlin STEAL (1 STL),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT01M48.00S,2025-11-23T23:34:07.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,11.514454664914586,3.6764705882352944,1610612739,18,24,2025-11-23T23:35:09Z,1330000,False,232.0,56.0,1,left,MISS D. Mitchell running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
134,PT01M47.00S,2025-11-23T23:34:08.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,18,24,2025-11-23T23:34:18Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,133.0,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2025-11-23T23:34:48.9Z,1,REGULAR,3pt,Jump Shot,[],201935,74.06373193166885,84.80392156862744,1610612746,18,24,2025-11-23T23:34:55Z,1360000,False,174.0,191.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
137,PT01M20.00S,2025-11-23T23:34:53.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,18,24,2025-11-23T23:34:55Z,1370000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,136.0,3.0,3.0,0.0,,,,,,,,,,,,,,
138,PT01M06.00S,2025-11-23T23:35:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,15.850854139290407,47.794117647058826,1610612739,20,24,2025-11-23T23:35:12Z,1380000,False,11.0,96.0,1,left,D. Mitchell 9' driving floating Jump Shot (9 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.71,Made,,,,,9.0,,,,,,,,,,,,,
139,PT00M52.10S,2025-11-23T23:35:21.7Z,1,REGULAR,3pt,Jump Shot,[],201935,64.60249671484888,23.52941176470588,1610612746,20,24,2025-11-23T23:36:09Z,1390000,False,-132.0,280.0,1,right,MISS J. Harden 30' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,30.99,Missed,,,,,,,,,,,,,,,,,,
140,PT00M49.50S,2025-11-23T23:35:24.3Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,20,24,2025-11-23T23:35:26Z,1400000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT00M41.90S,2025-11-23T23:35:34.4Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612739,20,24,2025-11-23T23:35:42Z,1410000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Proctor 2 FT),"[201935, 1642878]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627964.0,1.0,0.0,Proctor,1642878.0,,,,,,,,
143,PT00M41.90S,2025-11-23T23:35:55.6Z,1,REGULAR,freethrow,1 of 2,[],1642878,,,1610612739,21,24,2025-11-23T23:35:55Z,1430000,False,,,0,,T. Proctor Free Throw 1 of 2 (1 PTS),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
144,PT00M41.90S,2025-11-23T23:36:07.6Z,1,REGULAR,freethrow,2 of 2,[],1642878,,,1610612739,22,24,2025-11-23T23:36:07Z,1440000,False,,,0,,T. Proctor Free Throw 2 of 2 (2 PTS),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
145,PT00M33.40S,2025-11-23T23:36:21.0Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612746,22,24,2025-11-23T23:36:27Z,1450000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629731]",1610612746.0,LAC,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,,,Wade,1629731.0
146,PT00M33.40S,2025-11-23T23:36:21.0Z,1,REGULAR,steal,,[],1629731,,,1610612739,22,24,2025-11-23T23:36:24Z,1460000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M29.10S,2025-11-23T23:36:25.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641772,5.732588699080158,49.754901960784316,1610612739,24,24,2025-11-23T23:36:35Z,1470000,False,1.0,1.0,1,left,N. Tomlin running DUNK (4 PTS) (D. Wade 1 AST),"[1641772, 1629731]",1610612739.0,CLE,running,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,4.0,,,,,,D. Wade,1629731.0,1.0,,,,,
149,PT00M09.00S,2025-11-23T23:36:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.46057818659659,49.01960784313725,1610612746,24,24,2025-11-23T23:37:23Z,1490000,False,-5.0,18.0,1,right,MISS J. Harden driving finger roll Layup - blocked,"[201935, 1641772]",1610612746.0,LAC,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,Tomlin,1641772.0,,
150,PT00M09.00S,2025-11-23T23:36:49.9Z,1,REGULAR,block,,[],1641772,,,1610612746,24,24,2025-11-23T23:36:54Z,1500000,False,,,0,,N. Tomlin BLOCK (2 BLK),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M04.00S,2025-11-23T23:36:54.9Z,1,REGULAR,rebound,defensive,[],1642878,,,1610612739,24,24,2025-11-23T23:36:55Z,1510000,False,,,0,,T. Proctor REBOUND (Off:0 Def:2),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT00M01.90S,2025-11-23T23:36:57.1Z,1,REGULAR,3pt,Jump Shot,[],1642878,24.52365308804205,14.215686274509803,1610612739,27,24,2025-11-23T23:39:38Z,1520000,False,179.0,178.0,1,left,T. Proctor 25' 3PT  (5 PTS) (D. Mitchell 1 AST),"[1642878, 1628378]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,25.24,Made,,,,,5.0,,,,,,D. Mitchell,1628378.0,1.0,,,,,
156,PT00M00.00S,2025-11-23T23:37:11.7Z,1,REGULAR,period,end,[],0,,,1610612746,27,24,2025-11-23T23:37:11Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-11-23T23:38:31.2Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612746,27,24,2025-11-23T23:39:40Z,1570000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-11-23T23:38:31.2Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,27,24,2025-11-23T23:39:40Z,1580000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-11-23T23:38:31.2Z,2,REGULAR,substitution,in,['startperiod'],1629631,,,1610612746,27,24,2025-11-23T23:39:40Z,1590000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-11-23T23:38:31.2Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,27,24,2025-11-23T23:39:40Z,1600000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-11-23T23:39:45.4Z,2,REGULAR,period,start,[],0,,,1610612746,27,24,2025-11-23T23:39:45Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M48.00S,2025-11-23T23:39:57.9Z,2,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,27,24,2025-11-23T23:40:06Z,1620000,False,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,,,,,,,,1.0,,,,
163,PT11M36.00S,2025-11-23T23:40:12.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642878,29.6484888304862,75.0,1610612739,30,24,2025-11-23T23:40:16Z,1630000,False,-125.0,226.0,1,left,T. Proctor 25' 3PT  (8 PTS) (E. Mobley 1 AST),"[1642878, 1630596]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,8.0,,,,,,E. Mobley,1630596.0,1.0,,,,,
165,PT11M17.00S,2025-11-23T23:40:30.9Z,2,REGULAR,foul,personal,[],1629631,,,1610612746,30,24,2025-11-23T23:41:00Z,1650000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 202695]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627534.0,1.0,0.0,Leonard,202695.0,,,,,,,,
169,PT11M12.00S,2025-11-23T23:41:20.7Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612746,30,24,2025-11-23T23:41:34Z,1690000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Leonard 2 FT),"[1630596, 202695]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,2.0,0.0,Leonard,202695.0,,,,,,,,
172,PT11M12.00S,2025-11-23T23:41:27.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,30,24,2025-11-24T00:01:06Z,1697500,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
