actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
176,PT12M00.00S,2026-03-09T23:41:33.6Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,26,20,2026-03-09T23:43:34Z,1730000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-09T23:43:43.4Z,2,REGULAR,period,start,[],0,,,1610612755,26,20,2026-03-09T23:43:43Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M41.00S,2026-03-09T23:44:02.0Z,2,REGULAR,3pt,Jump Shot,[],1631207,4.5499342969776615,95.83333333333334,1610612755,26,20,2026-03-09T23:44:11Z,1750000,False,-229.0,-10.0,1,left,MISS D. Terry 3PT,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
179,PT11M40.00S,2026-03-09T23:44:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,20,2026-03-09T23:44:10Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,178.0,,,,,,,,,,,,,,,,,
181,PT11M27.00S,2026-03-09T23:44:36.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642348,17.559132720105126,37.254901960784316,1610612755,26,22,2026-03-09T23:45:14Z,1780000,False,64.0,113.0,1,left,J. Edwards 12' fadeaway Jump Shot (2 PTS),[1642348],1610612755.0,PHI,fadeaway,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,12.94,Made,,,,,2.0,,,,,,,,,,,,,
182,PT11M15.00S,2026-03-09T23:44:49.5Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612739,26,22,2026-03-09T23:44:57Z,1790000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Mitchell 2 FT),"[203083, 1628378]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,200832.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,
184,PT11M15.00S,2026-03-09T23:45:20.0Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,27,22,2026-03-09T23:45:20Z,1810000,False,,,0,,D. Mitchell Free Throw 1 of 2 (3 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
185,PT11M15.00S,2026-03-09T23:45:40.3Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,28,22,2026-03-09T23:45:40Z,1820000,False,,,0,,D. Mitchell Free Throw 2 of 2 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
186,PT10M58.00S,2026-03-09T23:45:59.7Z,2,REGULAR,3pt,Jump Shot,[],1642348,25.57490144546649,10.784313725490197,1610612755,28,25,2026-03-09T23:46:04Z,1830000,False,196.0,188.0,1,left,J. Edwards 27' 3PT pullup (5 PTS) (T. Martin 1 AST),"[1642348, 1631213]",1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,27.16,Made,,,,,5.0,,,,,,,,,T. Martin,1631213.0,1.0,,
189,PT10M43.00S,2026-03-09T23:46:18.7Z,2,REGULAR,substitution,out,[],203471,,,1610612739,28,25,2026-03-09T23:46:36Z,1860000,False,,,0,,SUB out: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M43.00S,2026-03-09T23:46:18.7Z,2,REGULAR,substitution,in,[],1631165,,,1610612739,28,25,2026-03-09T23:46:36Z,1870000,False,,,0,,SUB in: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M33.00S,2026-03-09T23:46:53.9Z,2,REGULAR,foul,personal,[],1642348,,,1610612739,28,25,2026-03-09T23:47:00Z,1880000,False,,,0,,J. Edwards personal FOUL (1 PF),"[1642348, 1630596]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1627519.0,1.0,0.0,Mobley,1630596.0,,,,,,,,
193,PT10M24.00S,2026-03-09T23:47:24.3Z,2,REGULAR,3pt,Jump Shot,[],1642281,91.80354796320631,96.07843137254902,1610612739,28,25,2026-03-09T23:47:29Z,1900000,False,230.0,25.0,1,right,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
194,PT10M21.00S,2026-03-09T23:47:27.3Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,28,25,2026-03-09T23:47:29Z,1910000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT10M13.00S,2026-03-09T23:47:35.6Z,2,REGULAR,turnover,lost ball,[],1631213,,,1610612755,28,25,2026-03-09T23:48:12Z,1920000,False,,,0,,T. Martin lost ball TURNOVER (1 TO),"[1631213, 1631165]",1610612755.0,PHI,,,,Martin,T. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,,,,Ellis,1631165.0
196,PT10M13.00S,2026-03-09T23:47:35.6Z,2,REGULAR,steal,,[],1631165,,,1610612739,28,25,2026-03-09T23:47:39Z,1930000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
197,PT10M06.00S,2026-03-09T23:47:45.8Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612739,28,25,2026-03-09T23:48:03Z,1940000,False,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1626162, 1628378]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200832.0,3.0,0.0,Mitchell,1628378.0,,,,,,,,
199,PT10M06.00S,2026-03-09T23:48:23.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,29,25,2026-03-09T23:48:23Z,1960000,False,,,0,,D. Mitchell Free Throw 1 of 2 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
200,PT10M06.00S,2026-03-09T23:48:25.0Z,2,REGULAR,substitution,out,[],1628418,,,1610612739,29,25,2026-03-09T23:48:37Z,1970000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M06.00S,2026-03-09T23:48:25.0Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,29,25,2026-03-09T23:48:37Z,1980000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M06.00S,2026-03-09T23:48:25.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612739,29,25,2026-03-09T23:48:37Z,1990000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M06.00S,2026-03-09T23:48:25.0Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,29,25,2026-03-09T23:48:37Z,2000000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M06.00S,2026-03-09T23:48:25.0Z,2,REGULAR,substitution,in,[],1641854,,,1610612739,29,25,2026-03-09T23:48:37Z,2010000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M06.00S,2026-03-09T23:48:25.0Z,2,REGULAR,substitution,in,[],1630699,,,1610612739,29,25,2026-03-09T23:48:37Z,2020000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M06.00S,2026-03-09T23:48:53.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,30,25,2026-03-09T23:48:53Z,2030000,False,,,0,,D. Mitchell Free Throw 2 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
207,PT09M57.00S,2026-03-09T23:49:05.0Z,2,REGULAR,turnover,bad pass,[],1631213,,,1610612755,30,25,2026-03-09T23:49:12Z,2040000,False,,,0,,T. Martin bad pass TURNOVER (2 TO),"[1631213, 1628378]",1610612755.0,PHI,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,,,,Mitchell,1628378.0
208,PT09M57.00S,2026-03-09T23:49:05.0Z,2,REGULAR,steal,,[],1628378,,,1610612739,30,25,2026-03-09T23:49:07Z,2050000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M54.00S,2026-03-09T23:49:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,94.69448094612353,48.529411764705884,1610612739,32,25,2026-03-09T23:49:18Z,2060000,False,-7.0,-3.0,1,right,D. Mitchell running Layup (8 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,8.0,,,,,,,,,,,,,
210,PT09M54.00S,2026-03-09T23:49:14.8Z,2,REGULAR,foul,personal,['1freethrow'],1630699,,,1610612739,32,25,2026-03-09T23:49:32Z,2070000,False,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630699, 1628378]",1610612755.0,PHI,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,1151.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,
212,PT09M54.00S,2026-03-09T23:49:26.1Z,2,REGULAR,substitution,out,[],1631213,,,1610612739,32,25,2026-03-09T23:49:31Z,2090000,False,,,0,,SUB out: T. Martin,[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M54.00S,2026-03-09T23:49:26.1Z,2,REGULAR,substitution,in,[],1626166,,,1610612739,32,25,2026-03-09T23:49:31Z,2100000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M54.00S,2026-03-09T23:49:46.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628378,,,1610612739,33,25,2026-03-09T23:49:46Z,2110000,False,,,0,,D. Mitchell Free Throw 1 of 1 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
215,PT09M43.00S,2026-03-09T23:50:01.1Z,2,REGULAR,turnover,out-of-bounds,[],1630699,,,1610612755,33,25,2026-03-09T23:50:15Z,2120000,False,,,0,,M. Beauchamp bad pass out-of-bounds TURNOVER (1 TO),[1630699],1610612755.0,PHI,bad pass,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Right,,,,,,,,1151.0,,,,,,,1.0,,,,,
216,PT09M21.00S,2026-03-09T23:50:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,93.51182654402102,50.73529411764706,1610612739,35,25,2026-03-09T23:50:33Z,2130000,False,4.0,8.0,1,right,D. Mitchell driving Layup (11 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,11.0,,,,,,,,,,,,,
217,PT09M21.00S,2026-03-09T23:50:35.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,35,25,2026-03-09T23:50:35Z,2140000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,out,[],203083,,,1610612755,35,25,2026-03-09T23:53:06Z,2150000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,out,[],1642348,,,1610612755,35,25,2026-03-09T23:53:06Z,2160000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,out,[],1631207,,,1610612755,35,25,2026-03-09T23:53:06Z,2170000,False,,,0,,SUB out: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,out,[],1630699,,,1610612755,35,25,2026-03-09T23:53:06Z,2180000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,in,[],1629656,,,1610612755,35,25,2026-03-09T23:53:06Z,2190000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,in,[],1630570,,,1610612755,35,25,2026-03-09T23:53:06Z,2200000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,in,[],1631230,,,1610612755,35,25,2026-03-09T23:53:06Z,2210000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M21.00S,2026-03-09T23:50:42.6Z,2,REGULAR,substitution,in,[],1641737,,,1610612755,35,25,2026-03-09T23:53:06Z,2220000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M15.00S,2026-03-09T23:53:31.8Z,2,REGULAR,foul,personal,[],1629731,,,1610612755,35,25,2026-03-09T23:53:37Z,2230000,False,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1631230]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,,1151.0,1.0,0.0,Barlow,1631230.0,,,,,,,,
229,PT09M05.00S,2026-03-09T23:53:53.7Z,2,REGULAR,3pt,Jump Shot,[],1626166,24.26084099868594,85.7843137254902,1610612755,35,25,2026-03-09T23:53:58Z,2250000,False,-179.0,176.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
230,PT09M02.00S,2026-03-09T23:53:56.7Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,35,25,2026-03-09T23:53:58Z,2260000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
231,PT08M54.00S,2026-03-09T23:54:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,92.72339027595268,50.98039215686274,1610612739,35,25,2026-03-09T23:54:10Z,2270000,False,5.0,16.0,1,right,MISS C. Porter Jr. driving Layup,[1641854],1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
232,PT08M53.00S,2026-03-09T23:54:05.7Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,35,25,2026-03-09T23:54:05Z,2280000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,
233,PT08M51.00S,2026-03-09T23:54:07.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,78.40013140604468,8.57843137254902,1610612739,38,25,2026-03-09T23:54:15Z,2290000,False,-207.0,151.0,1,right,D. Wade 25' 3PT  (3 PTS) (D. Mitchell 3 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.6,Made,,,,,3.0,,,,,,,,,D. Mitchell,1628378.0,3.0,,
235,PT08M37.00S,2026-03-09T23:54:21.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,6.521024967148489,47.30392156862745,1610612755,38,27,2026-03-09T23:54:26Z,2310000,False,13.0,9.0,1,left,A. Bona cutting DUNK (2 PTS) (C. Payne 2 AST),"[1641737, 1626166]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,2.0,,,,,,,,,C. Payne,1626166.0,2.0,,
237,PT08M24.00S,2026-03-09T23:54:33.6Z,2,REGULAR,3pt,Jump Shot,[],1629731,83.26215505913272,3.431372549019608,1610612739,38,27,2026-03-09T23:54:38Z,2330000,False,-233.0,105.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
238,PT08M22.00S,2026-03-09T23:54:35.6Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612739,38,27,2026-03-09T23:57:41Z,2340000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,237.0,2.0,1.0,1.0,,,,,,,,,,,,,,
239,PT08M16.00S,2026-03-09T23:54:43.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,84.31340341655716,95.09803921568627,1610612739,41,27,2026-03-09T23:54:48Z,2350000,False,225.0,95.0,1,right,K. Ellis 24' 3PT  (6 PTS) (D. Wade 1 AST),"[1631165, 1629731]",1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,24.47,Made,,,,,6.0,,,,,,,,,D. Wade,1629731.0,1.0,,
241,PT08M02.00S,2026-03-09T23:54:56.3Z,2,REGULAR,3pt,Jump Shot,[],1626166,27.94021024967148,11.519607843137255,1610612755,41,27,2026-03-09T23:55:01Z,2370000,False,192.0,210.0,1,left,MISS C. Payne 28' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,28.49,Missed,,,,,,,,,,,,,,,,,,
242,PT08M00.00S,2026-03-09T23:54:58.3Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,41,27,2026-03-09T23:55:01Z,2380000,False,,,0,,D. Wade REBOUND (Off:2 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,241.0,3.0,1.0,2.0,,,,,,,,,,,,,,
243,PT07M49.00S,2026-03-09T23:55:09.7Z,2,REGULAR,3pt,Jump Shot,[],1630596,70.77858081471747,78.67647058823529,1610612739,41,27,2026-03-09T23:55:13Z,2390000,False,143.0,222.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
244,PT07M46.00S,2026-03-09T23:55:12.7Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,41,27,2026-03-09T23:55:13Z,2400000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT07M33.00S,2026-03-09T23:55:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,5.863994743758213,49.754901960784316,1610612755,41,29,2026-03-09T23:55:30Z,2410000,False,1.0,3.0,1,left,A. Bona cutting Layup (4 PTS) (Q. Grimes 1 AST),"[1641737, 1629656]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,4.0,,,,,,,,,Q. Grimes,1629656.0,1.0,,
247,PT07M19.00S,2026-03-09T23:55:39.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628378,88.64980289093299,52.69607843137255,1610612739,41,29,2026-03-09T23:55:43Z,2430000,False,13.0,54.0,1,right,MISS D. Mitchell driving Hook,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
248,PT07M17.00S,2026-03-09T23:55:41.3Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,41,29,2026-03-09T23:55:43Z,2440000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,,
249,PT07M08.00S,2026-03-09T23:55:54.7Z,2,REGULAR,foul,offensive,[],1631230,,,1610612755,41,29,2026-03-09T23:56:03Z,2450000,False,,,0,,D. Barlow offensive FOUL (1 PF),"[1631230, 1631165]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,,,,1151.0,1.0,0.0,Ellis,1631165.0,,,,,,,,
251,PT07M08.00S,2026-03-09T23:55:54.7Z,2,REGULAR,turnover,offensive foul,[],1631230,,,1610612755,41,29,2026-03-09T23:55:54Z,2470000,False,,,0,,D. Barlow offensive foul TURNOVER (1 TO),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,,,,1151.0,,,,,,,1.0,,,,,
252,PT07M08.00S,2026-03-09T23:56:00.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,41,29,2026-03-09T23:56:10Z,2480000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M08.00S,2026-03-09T23:56:00.9Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,41,29,2026-03-09T23:56:10Z,2490000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M08.00S,2026-03-09T23:56:00.9Z,2,REGULAR,substitution,in,[],201935,,,1610612739,41,29,2026-03-09T23:56:10Z,2500000,False,,,0,,SUB in: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M08.00S,2026-03-09T23:56:00.9Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,41,29,2026-03-09T23:56:10Z,2510000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M46.00S,2026-03-09T23:56:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642281,93.24901445466492,50.49019607843137,1610612739,41,29,2026-03-09T23:59:12Z,2520000,False,2.0,11.0,1,right,MISS J. Tyson driving reverse Layup,[1642281],1610612739.0,CLE,driving reverse,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
257,PT06M44.00S,2026-03-09T23:56:42.6Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,41,29,2026-03-09T23:56:45Z,2530000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,,,
258,PT06M39.00S,2026-03-09T23:56:47.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630570,10.33180026281209,47.549019607843135,1610612755,41,31,2026-03-10T00:00:28Z,2540000,False,12.0,45.0,1,left,T. Watford running pullup Jump Shot (2 PTS) (C. Payne 3 AST),"[1630570, 1626166]",1610612755.0,PHI,running pullup,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,2.0,,,,,,,,,C. Payne,1626166.0,3.0,,
261,PT06M21.00S,2026-03-09T23:57:11.8Z,2,REGULAR,substitution,out,[],1631230,,,1610612739,41,31,2026-03-09T23:57:17Z,2570000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M21.00S,2026-03-09T23:57:11.8Z,2,REGULAR,substitution,in,[],1642348,,,1610612739,41,31,2026-03-09T23:57:17Z,2580000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M09.00S,2026-03-09T23:57:48.2Z,2,REGULAR,3pt,Jump Shot,[],201935,80.76544021024968,92.40196078431373,1610612739,44,31,2026-03-09T23:57:53Z,2590000,False,212.0,128.0,1,right,J. Harden 24' 3PT step back (10 PTS),[201935],1610612739.0,CLE,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,24.78,Made,,,,,10.0,,,,,,,,,,,,,
