actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
191,PT11M45.00S,2025-11-22T00:46:36.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,33,31,2025-11-22T00:46:43Z,1910000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,190.0,,,,,,,,,,,
193,PT11M27.00S,2025-11-22T00:46:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.601182654402102,51.470588235294116,1610612739,35,31,2025-11-22T00:47:05Z,1930000,False,-7.0,0.0,1,left,D. Mitchell driving Layup (7 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.74,Made,7.0,,,,,,,,,,,,,,,,,
194,PT11M03.00S,2025-11-22T00:47:30.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,35,31,2025-11-22T00:47:37Z,1940000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,1151.0,,,,,,,,,,,,,,,,
195,PT10M51.00S,2025-11-22T00:47:54.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641854,11.383048620236531,56.372549019607845,1610612739,37,31,2025-11-22T00:47:58Z,1950000,False,-32.0,55.0,1,left,C. Porter Jr. 6' pullup Jump Shot (2 PTS) (E. Mobley 1 AST),"[1641854, 1630596]",1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,2.0,,,,,,,,,,,,,E. Mobley,1630596.0,1.0,,
197,PT10M41.00S,2025-11-22T00:48:04.5Z,2,REGULAR,3pt,Jump Shot,[],1629726,94.43166885676742,97.30392156862744,1610612754,37,31,2025-11-22T00:48:09Z,1970000,False,237.0,0.0,1,right,MISS G. Mathews 3PT,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
198,PT10M38.00S,2025-11-22T00:48:07.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,37,31,2025-11-22T00:48:09Z,1980000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,
199,PT10M31.00S,2025-11-22T00:48:17.3Z,2,REGULAR,foul,personal,[],1641716,,,1610612739,37,31,2025-11-22T00:48:27Z,1990000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 1641854]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,1193.0,2.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,
201,PT10M31.00S,2025-11-22T00:48:32.1Z,2,REGULAR,substitution,out,[],1641716,,,1610612739,37,31,2025-11-22T00:48:44Z,2010000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M31.00S,2025-11-22T00:48:32.1Z,2,REGULAR,substitution,in,[],1631097,,,1610612739,37,31,2025-11-22T00:48:44Z,2020000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M21.00S,2025-11-22T00:49:07.5Z,2,REGULAR,2pt,Jump Shot,[],1628378,10.33180026281209,29.166666666666668,1610612739,39,31,2025-11-22T00:49:13Z,2030000,False,104.0,45.0,1,left,D. Mitchell 11' turnaround fadeaway Jump Shot (9 PTS),[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,11.33,Made,9.0,,,,,,,,,,,,,,,,,
204,PT10M07.00S,2025-11-22T00:49:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.77463863337714,49.754901960784316,1610612754,39,33,2025-11-22T00:49:25Z,2040000,False,-1.0,6.0,1,right,T. McConnell driving Layup (2 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,,,,,,,,,,,,,,,,,
205,PT09M57.00S,2025-11-22T00:49:33.6Z,2,REGULAR,foul,personal,[],204456,,,1610612739,39,33,2025-11-22T00:49:56Z,2050000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1641854]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,1.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,
207,PT09M50.00S,2025-11-22T00:50:20.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641772,8.09789750328515,50.0,1610612739,39,33,2025-11-22T00:57:12Z,2070000,False,0.0,24.0,1,left,MISS N. Tomlin cutting DUNK - blocked,"[1641772, 1630643]",1610612739.0,CLE,cutting,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
208,PT09M50.00S,2025-11-22T00:50:20.8Z,2,REGULAR,block,,[],1630643,,,1610612739,39,33,2025-11-22T00:50:23Z,2080000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M47.00S,2025-11-22T00:50:23.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,39,33,2025-11-22T00:50:44Z,2090000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,207.0,4.0,4.0,0.0,,,,,,,,
210,PT09M41.00S,2025-11-22T00:50:30.7Z,2,REGULAR,3pt,Jump Shot,[],204456,73.40670170827858,81.86274509803921,1610612754,39,36,2025-11-22T00:57:03Z,2100000,False,159.0,197.0,1,right,T. McConnell 25' 3PT  (5 PTS) (P. Siakam 2 AST),"[204456, 1627783]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,25.37,Made,5.0,,,,,,,,,,,,,P. Siakam,1627783.0,2.0,,
212,PT09M30.00S,2025-11-22T00:50:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,14.536793692509855,45.34313725490196,1610612739,41,36,2025-11-22T00:57:32Z,2120000,False,23.0,84.0,1,left,J. Tyson 8' floating Jump Shot (6 PTS) (E. Mobley 2 AST),"[1642281, 1630596]",1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,8.73,Made,6.0,,,,,,,,,,,,,E. Mobley,1630596.0,2.0,,
214,PT09M10.00S,2025-11-22T00:51:04.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,92.32917214191852,66.91176470588235,1610612754,41,38,2025-11-22T00:51:24Z,2140000,False,85.0,20.0,1,right,P. Siakam 8' driving floating Jump Shot (10 PTS) (B. Mathurin 1 AST),"[1627783, 1631097]",1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,8.68,Made,10.0,,,,,,,,,,,,,B. Mathurin,1631097.0,1.0,,
216,PT09M10.00S,2025-11-22T00:51:07.8Z,2,REGULAR,foul,personal,['1freethrow'],1642281,,,1610612754,41,38,2025-11-22T00:51:14Z,2160000,False,,,0,,J. Tyson shooting personal FOUL (2 PF) (Siakam 1 FT),"[1642281, 1627783]",1610612739.0,CLE,shooting,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
218,PT09M10.00S,2025-11-22T00:51:17.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612754,41,38,2025-11-22T00:51:25Z,2180000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M10.00S,2025-11-22T00:51:17.2Z,2,REGULAR,substitution,in,[],1626204,,,1610612754,41,38,2025-11-22T00:51:25Z,2190000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M10.00S,2025-11-22T00:51:43.3Z,2,REGULAR,freethrow,1 of 1,[],1627783,,,1610612754,41,39,2025-11-22T00:51:43Z,2200000,False,,,0,,P. Siakam Free Throw 1 of 1 (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
221,PT08M59.00S,2025-11-22T00:51:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,6.652431011826544,50.73529411764706,1610612739,41,39,2025-11-22T00:52:04Z,2210000,False,-4.0,10.0,1,left,MISS C. Porter Jr. driving reverse Layup - blocked,"[1641854, 1630643]",1610612739.0,CLE,driving reverse,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
222,PT08M59.00S,2025-11-22T00:51:56.1Z,2,REGULAR,block,,[],1630643,,,1610612739,41,39,2025-11-22T00:51:59Z,2220000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M57.00S,2025-11-22T00:51:58.1Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612754,41,39,2025-11-22T00:52:04Z,2230000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,
224,PT08M54.00S,2025-11-22T00:52:01.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.51182654402102,51.225490196078425,1610612754,41,41,2025-11-22T00:52:08Z,2240000,False,6.0,8.0,1,right,P. Siakam running Layup (13 PTS) (T. McConnell 3 AST),"[1627783, 204456]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.05,Made,13.0,,,,,,,,,,,,,T. McConnell,204456.0,3.0,,
226,PT08M42.00S,2025-11-22T00:52:14.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641772,11.514454664914586,49.01960784313725,1610612739,41,41,2025-11-22T00:52:17Z,2260000,False,5.0,56.0,1,left,MISS N. Tomlin Hook,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
227,PT08M40.00S,2025-11-22T00:52:16.3Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,41,41,2025-11-22T00:52:17Z,2270000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,
228,PT08M37.00S,2025-11-22T00:52:19.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,94.56307490144546,96.07843137254902,1610612754,41,41,2025-11-22T00:52:25Z,2280000,False,230.0,-1.0,1,right,MISS G. Mathews running 3PT,[1629726],1610612754.0,IND,running,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
229,PT08M33.00S,2025-11-22T00:52:23.5Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,41,41,2025-11-22T00:52:25Z,2290000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,
230,PT08M20.00S,2025-11-22T00:52:36.0Z,2,REGULAR,2pt,Jump Shot,[],1628378,4.681340341655716,75.49019607843137,1610612739,41,41,2025-11-22T00:52:40Z,2300000,False,-127.0,-8.0,1,left,MISS D. Mitchell 12' turnaround fadeaway Shot,[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,12.78,Missed,,,,,,,,,,,,,,,,,,
231,PT08M18.00S,2025-11-22T00:52:38.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,41,41,2025-11-22T00:52:40Z,2310000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,230.0,5.0,5.0,0.0,,,,,,,,
232,PT08M02.00S,2025-11-22T00:52:53.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,71.30420499342969,15.931372549019606,1610612754,41,41,2025-11-22T00:52:57Z,2320000,False,-170.0,217.0,1,right,MISS B. Mathurin 27' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
233,PT08M01.00S,2025-11-22T00:52:54.5Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612739,41,41,2025-11-22T00:53:19Z,2330000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,
234,PT07M55.00S,2025-11-22T00:53:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,5.995400788436268,47.05882352941176,1610612739,43,41,2025-11-22T01:03:18Z,2340000,False,15.0,4.0,1,left,N. Tomlin Layup (2 PTS) (D. Mitchell 2 AST),"[1641772, 1628378]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,,,,,,,,,,,,,D. Mitchell,1628378.0,2.0,,
236,PT07M35.00S,2025-11-22T00:53:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630643,85.10183968462549,47.30392156862745,1610612754,43,41,2025-11-22T00:53:32Z,2360000,False,-13.0,88.0,1,right,MISS J. Huff 8' turnaround Shot,[1630643],1610612754.0,IND,turnaround,,,Huff,J. Huff,,,,,In The Paint (Non-RA),8-16 Center,8.85,Missed,,,,,,,,,,,,,,,,,,
237,PT07M35.00S,2025-11-22T00:53:21.6Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,43,41,2025-11-22T00:53:32Z,2370000,False,,,0,,J. Tyson REBOUND (Off:0 Def:3),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,
238,PT07M20.00S,2025-11-22T00:53:36.8Z,2,REGULAR,3pt,Jump Shot,[],1641772,5.995400788436268,95.58823529411765,1610612739,43,41,2025-11-22T00:53:40Z,2380000,False,-228.0,4.0,1,left,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2025-11-22T00:53:39.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,43,41,2025-11-22T00:53:40Z,2390000,False,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,,,238.0,6.0,6.0,0.0,,,,,,,,
240,PT07M08.00S,2025-11-22T00:53:48.0Z,2,REGULAR,3pt,Jump Shot,[],1630643,67.36202365308804,77.20588235294117,1610612754,43,41,2025-11-22T00:53:51Z,2400000,False,136.0,254.0,1,right,MISS J. Huff 28' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,28.84,Missed,,,,,,,,,,,,,,,,,,
241,PT07M05.00S,2025-11-22T00:53:51.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,43,41,2025-11-22T00:53:51Z,2410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,
242,PT07M02.00S,2025-11-22T00:53:59.2Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612739,43,41,2025-11-22T00:54:14Z,2420000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1627783, 1628378]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
244,PT07M02.00S,2025-11-22T00:54:33.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612739,44,41,2025-11-22T00:55:21Z,2440000,False,,,0,,D. Mitchell Free Throw 1 of 2 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
245,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,44,41,2025-11-22T00:55:03Z,2450000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,out,[],204456,,,1610612739,44,41,2025-11-22T00:55:03Z,2460000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,out,[],1629726,,,1610612739,44,41,2025-11-22T00:55:03Z,2470000,False,,,0,,SUB out: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,out,[],1627783,,,1610612739,44,41,2025-11-22T00:55:03Z,2480000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,44,41,2025-11-22T00:55:03Z,2490000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,in,[],1629614,,,1610612739,44,41,2025-11-22T00:55:03Z,2500000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,in,[],1630526,,,1610612739,44,41,2025-11-22T00:55:03Z,2510000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M02.00S,2025-11-22T00:54:36.0Z,2,REGULAR,substitution,in,[],1641716,,,1610612739,44,41,2025-11-22T00:55:03Z,2520000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M02.00S,2025-11-22T00:54:33.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612739,44,41,2025-11-22T00:55:21Z,2530000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT06M59.00S,2025-11-22T00:54:36.9Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612754,44,41,2025-11-22T00:55:21Z,2540000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,
255,PT06M49.00S,2025-11-22T00:55:34.3Z,2,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612754,44,41,2025-11-22T00:55:48Z,2550000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1628378, 1631097]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,200832.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
257,PT06M49.00S,2025-11-22T00:55:56.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,44,41,2025-11-22T00:55:56Z,2570000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M49.00S,2025-11-22T00:56:01.1Z,2,REGULAR,substitution,out,[],1641772,,,1610612754,44,41,2025-11-22T00:58:51Z,2580000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M49.00S,2025-11-22T00:56:01.1Z,2,REGULAR,substitution,out,[],1628378,,,1610612754,44,41,2025-11-22T00:58:51Z,2590000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M49.00S,2025-11-22T00:56:01.1Z,2,REGULAR,substitution,in,[],1629631,,,1610612754,44,41,2025-11-22T00:58:51Z,2600000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M49.00S,2025-11-22T00:56:01.1Z,2,REGULAR,substitution,in,[],1628366,,,1610612754,44,41,2025-11-22T00:58:51Z,2610000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M49.00S,2025-11-22T00:59:19.4Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,44,42,2025-11-22T00:59:19Z,2620000,False,,,0,,B. Mathurin Free Throw 1 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
263,PT06M49.00S,2025-11-22T00:59:40.1Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,44,43,2025-11-22T00:59:40Z,2630000,False,,,0,,B. Mathurin Free Throw 2 of 2 (7 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
264,PT06M32.00S,2025-11-22T00:59:58.4Z,2,REGULAR,3pt,Jump Shot,[],1628366,22.026938239159,9.803921568627452,1610612739,44,43,2025-11-22T01:00:01Z,2640000,False,201.0,155.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
265,PT06M29.00S,2025-11-22T01:00:01.4Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,44,43,2025-11-22T01:00:01Z,2650000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,
266,PT06M15.00S,2025-11-22T01:00:17.9Z,2,REGULAR,turnover,out-of-bounds,[],1630526,,,1610612754,44,43,2025-11-22T01:00:23Z,2660000,False,,,0,,J. Robinson-Earl bad pass out-of-bounds TURNOVER (1 TO),[1630526],1610612754.0,IND,bad pass,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,200832.0,,,,,,,,,1.0,,,,,,,
267,PT05M58.00S,2025-11-22T01:00:44.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,20.71287779237845,25.245098039215684,1610612739,44,43,2025-11-22T01:00:47Z,2670000,False,124.0,142.0,1,left,MISS D. Garland 18' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,18.85,Missed,,,,,,,,,,,,,,,,,,
268,PT05M56.00S,2025-11-22T01:00:46.1Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,44,43,2025-11-22T01:00:47Z,2680000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,267.0,3.0,3.0,0.0,,,,,,,,
269,PT05M51.00S,2025-11-22T01:00:57.8Z,2,REGULAR,foul,offensive,[],1630643,,,1610612754,44,43,2025-11-22T01:01:07Z,2690000,False,,,0,,J. Huff offensive FOUL (1 PF),"[1630643, 1629631]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Right,,,,1193.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
271,PT05M51.00S,2025-11-22T01:00:57.8Z,2,REGULAR,turnover,offensive foul,[],1630643,,,1610612754,44,43,2025-11-22T01:00:57Z,2710000,False,,,0,,J. Huff offensive foul TURNOVER (1 TO),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Right,,,,1193.0,,,,,,,,,1.0,,,,,,,
272,PT05M37.00S,2025-11-22T01:01:23.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,21.76412614980289,29.166666666666668,1610612739,44,43,2025-11-22T01:01:27Z,2720000,False,104.0,152.0,1,left,MISS D. Hunter 18' pullup Shot,[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,18.44,Missed,,,,,,,,,,,,,,,,,,
273,PT05M35.00S,2025-11-22T01:01:25.3Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,44,43,2025-11-22T01:01:27Z,2730000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Right Center,,,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,
