actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
173,PT09M17.00S,2026-01-10T18:44:19.5Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612750,35,42,2026-01-10T18:44:19Z,1720000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Right,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,
174,PT09M02.00S,2026-01-10T18:44:34.0Z,2,REGULAR,2pt,Jump Shot,[],1630538,91.80354796320631,72.05882352941177,1610612750,35,42,2026-01-10T18:44:38Z,1730000,False,110.0,25.0,1,right,MISS B. Hyland 11' fadeaway Shot,[1630538],1610612750.0,MIN,fadeaway,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,11.3,Missed,,,,,,,,,,,,,,,,,
175,PT09M01.00S,2026-01-10T18:44:35.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,35,42,2026-01-10T18:44:35Z,1740000,False,,,0,,R. Gobert REBOUND (Off:3 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,174.0,5.0,2.0,3.0,,,,,,,,,,,,,
176,PT08M56.00S,2026-01-10T18:44:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630538,94.82588699080158,49.26470588235294,1610612750,35,44,2026-01-10T18:50:07Z,1750000,False,-4.0,-4.0,1,right,B. Hyland driving reverse Layup (7 PTS),[1630538],1610612750.0,MIN,driving reverse,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,0.54,Made,,,,,7.0,,,,,,,,,,,,
178,PT08M41.00S,2026-01-10T18:44:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,12.171484888304862,42.40196078431372,1610612739,35,44,2026-01-10T18:45:01Z,1770000,False,38.0,62.0,1,left,MISS E. Mobley 7' turnaround Shot - blocked,"[1630596, 203497]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,7.26,Missed,,,,,,,,,,,,,Gobert,203497.0,,,
179,PT08M41.00S,2026-01-10T18:44:55.9Z,2,REGULAR,block,,[],203497,,,1610612739,35,44,2026-01-10T18:44:59Z,1780000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT08M37.00S,2026-01-10T18:44:59.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,35,44,2026-01-10T18:45:01Z,1790000,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,178.0,6.0,3.0,3.0,,,,,,,,,,,,,
181,PT08M32.00S,2026-01-10T18:45:04.6Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612750,35,44,2026-01-10T18:45:08Z,1800000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1628378]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
182,PT08M32.00S,2026-01-10T18:45:04.6Z,2,REGULAR,steal,,[],1628378,,,1610612739,35,44,2026-01-10T18:45:06Z,1810000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
183,PT08M27.00S,2026-01-10T18:45:10.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641854,15.719448094612352,40.68627450980392,1610612739,35,44,2026-01-10T18:46:47Z,1820000,False,47.0,95.0,1,left,MISS C. Porter Jr. 10' turnaround fadeaway Shot - blocked,"[1641854, 1629675]",1610612739.0,CLE,turnaround fadeaway,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,10.61,Missed,,,,,,,,,,,,,Reid,1629675.0,,,
184,PT08M27.00S,2026-01-10T18:45:10.1Z,2,REGULAR,block,,[],1629675,,,1610612739,35,44,2026-01-10T18:45:12Z,1830000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
185,PT08M23.00S,2026-01-10T18:45:14.1Z,2,REGULAR,rebound,offensive,[],1641854,,,1610612739,35,44,2026-01-10T18:45:17Z,1840000,False,,,0,,C. Porter Jr. REBOUND (Off:2 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,183.0,3.0,1.0,2.0,,,,,,,,,,,,,
186,PT08M18.00S,2026-01-10T18:45:18.2Z,2,REGULAR,turnover,lost ball,[],1641854,,,1610612739,35,44,2026-01-10T18:45:22Z,1850000,False,,,0,,C. Porter Jr. lost ball TURNOVER (1 TO),"[1641854, 1628978]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
187,PT08M18.00S,2026-01-10T18:45:18.2Z,2,REGULAR,steal,,[],1628978,,,1610612750,35,44,2026-01-10T18:45:20Z,1860000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT08M13.00S,2026-01-10T18:45:23.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629675,90.09526938239159,3.6764705882352944,1610612750,35,47,2026-01-10T18:50:58Z,1870000,False,-232.0,41.0,1,right,N. Reid 3PT running (7 PTS) (B. Hyland 4 AST),"[1629675, 1630538]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,23.51,Made,,,,,7.0,B. Hyland,1630538.0,4.0,,,,,,,,,
190,PT08M13.00S,2026-01-10T18:45:29.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,35,47,2026-01-10T18:45:29Z,1890000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,35,47,2026-01-10T18:48:48Z,1900000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,35,47,2026-01-10T18:48:48Z,1910000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,out,[],1629631,,,1610612739,35,47,2026-01-10T18:48:48Z,1920000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,35,47,2026-01-10T18:48:48Z,1930000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,out,[],1641740,,,1610612739,35,47,2026-01-10T18:48:48Z,1940000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,35,47,2026-01-10T18:48:48Z,1950000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,35,47,2026-01-10T18:48:48Z,1960000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,35,47,2026-01-10T18:48:48Z,1970000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,35,47,2026-01-10T18:48:48Z,1980000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M13.00S,2026-01-10T18:45:42.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612739,35,47,2026-01-10T18:48:48Z,1990000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M52.00S,2026-01-10T18:49:16.7Z,2,REGULAR,2pt,Jump Shot,[],1642281,8.360709592641262,33.82352941176471,1610612739,37,47,2026-01-10T18:49:21Z,2000000,False,81.0,26.0,1,left,J. Tyson 8' driving floating bank Jump Shot (10 PTS) (J. Allen 2 AST),"[1642281, 1628386]",1610612739.0,CLE,driving floating bank,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Right,,8.5,Made,,,,,10.0,J. Allen,1628386.0,2.0,,,,,,,,,
203,PT07M31.00S,2026-01-10T18:49:37.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,80.23981603153744,6.372549019607843,1610612750,37,47,2026-01-10T18:49:42Z,2020000,False,-218.0,133.0,1,right,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,25.56,Missed,,,,,,,,,,,,,,,,,
204,PT07M29.00S,2026-01-10T18:49:39.2Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,37,47,2026-01-10T18:49:42Z,2030000,False,,,0,,J. Tyson REBOUND (Off:0 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,,
205,PT07M21.00S,2026-01-10T18:49:49.8Z,2,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612739,37,47,2026-01-10T18:49:56Z,2040000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Merrill 3 FT),"[1630183, 1630241]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,1628171.0,,,,,,,,,,,3.0,0.0,Merrill,1630241.0,,,,,
207,PT07M21.00S,2026-01-10T18:50:19.1Z,2,REGULAR,freethrow,1 of 3,[],1630241,,,1610612739,38,47,2026-01-10T18:50:19Z,2060000,False,,,0,,S. Merrill Free Throw 1 of 3 (1 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
208,PT07M21.00S,2026-01-10T18:50:33.4Z,2,REGULAR,freethrow,2 of 3,[],1630241,,,1610612739,39,47,2026-01-10T18:50:33Z,2070000,False,,,0,,S. Merrill Free Throw 2 of 3 (2 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
209,PT07M21.00S,2026-01-10T18:50:36.4Z,2,REGULAR,substitution,out,[],1630183,,,1610612739,39,47,2026-01-10T18:50:39Z,2080000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M21.00S,2026-01-10T18:50:36.4Z,2,REGULAR,substitution,in,[],1630162,,,1610612739,39,47,2026-01-10T18:50:39Z,2090000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M21.00S,2026-01-10T18:50:54.0Z,2,REGULAR,freethrow,3 of 3,[],1630241,,,1610612739,40,47,2026-01-10T18:50:54Z,2100000,False,,,0,,S. Merrill Free Throw 3 of 3 (3 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
212,PT07M08.00S,2026-01-10T18:51:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,93.24901445466492,55.88235294117647,1610612750,40,47,2026-01-10T18:51:12Z,2110000,False,29.0,11.0,1,right,MISS N. Reid turnaround bank Shot,[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,3.14,Missed,,,,,,,,,,,,,,,,,
213,PT07M05.00S,2026-01-10T18:51:10.4Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,40,47,2026-01-10T18:51:10Z,2120000,False,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,212.0,3.0,1.0,2.0,,,,,,,,,,,,,
214,PT07M01.00S,2026-01-10T18:51:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,71.96123521681997,80.3921568627451,1610612750,40,47,2026-01-10T18:54:15Z,2130000,False,152.0,211.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,26.01,Missed,,,,,,,,,,,,,,,,,
215,PT06M58.00S,2026-01-10T18:51:17.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,40,47,2026-01-10T18:51:21Z,2140000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,214.0,,,,,,,,,,,,,,,,
217,PT06M47.00S,2026-01-10T18:51:34.3Z,2,REGULAR,2pt,Jump Shot,[],1629636,29.6484888304862,60.5392156862745,1610612739,42,47,2026-01-10T18:51:38Z,2160000,False,-53.0,226.0,1,left,D. Garland 23' pullup Jump Shot (4 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,23.23,Made,,,,,4.0,,,,,,,,,,,,
218,PT06M24.00S,2026-01-10T18:51:59.7Z,2,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612750,42,47,2026-01-10T18:52:06Z,2170000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (2 TO),[1628978],1610612750.0,MIN,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,1628171.0,,,,,,,,,,,,,,,,,2.0,,
219,PT06M24.00S,2026-01-10T18:52:04.3Z,2,REGULAR,substitution,out,[],1628978,,,1610612739,42,47,2026-01-10T18:52:17Z,2180000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M24.00S,2026-01-10T18:52:04.3Z,2,REGULAR,substitution,out,[],1629675,,,1610612739,42,47,2026-01-10T18:52:17Z,2190000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M24.00S,2026-01-10T18:52:04.3Z,2,REGULAR,substitution,in,[],203944,,,1610612739,42,47,2026-01-10T18:52:17Z,2200000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M24.00S,2026-01-10T18:52:04.3Z,2,REGULAR,substitution,in,[],204060,,,1610612739,42,47,2026-01-10T18:52:17Z,2210000,False,,,0,,SUB in: J. Ingles,[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M15.00S,2026-01-10T18:52:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,29.6484888304862,70.34313725490196,1610612739,42,47,2026-01-10T18:52:35Z,2220000,False,-102.0,226.0,1,left,MISS D. Garland 24' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,24.8,Missed,,,,,,,,,,,,,,,,,
224,PT06M13.00S,2026-01-10T18:52:34.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,42,47,2026-01-10T18:52:34Z,2230000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,
225,PT06M08.00S,2026-01-10T18:52:45.0Z,2,REGULAR,foul,personal,[],1630241,,,1610612750,42,47,2026-01-10T18:52:53Z,2240000,False,,,0,,S. Merrill personal FOUL (2 PF),"[1630241, 204060]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,1627962.0,,,,,,,,,,,2.0,0.0,Ingles,204060.0,,,,,
227,PT06M00.00S,2026-01-10T18:53:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,90.3580814717477,39.950980392156865,1610612750,42,47,2026-01-10T18:53:25Z,2260000,False,-50.0,38.0,1,right,MISS A. Edwards 6' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,6.3,Missed,,,,,,,,,,,,,,,,,
228,PT06M00.00S,2026-01-10T18:53:20.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,42,47,2026-01-10T18:53:20Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,227.0,,,,,,,,,,,,,,,,
229,PT06M00.00S,2026-01-10T18:53:21.7Z,2,REGULAR,foul,personal,[],203497,,,1610612739,42,47,2026-01-10T18:53:31Z,2280000,False,,,0,,R. Gobert loose ball personal FOUL (1 PF),"[203497, 1642281]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,1.0,0.0,Tyson,1642281.0,,,,,
231,PT05M52.00S,2026-01-10T18:53:42.2Z,2,REGULAR,turnover,bad pass,[],1642281,,,1610612739,42,47,2026-01-10T18:53:46Z,2300000,False,,,0,,J. Tyson bad pass TURNOVER (1 TO),"[1642281, 204060]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Ingles,204060.0
232,PT05M52.00S,2026-01-10T18:53:42.2Z,2,REGULAR,steal,,[],204060,,,1610612750,42,47,2026-01-10T18:53:44Z,2310000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
233,PT05M47.00S,2026-01-10T18:53:47.2Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,42,47,2026-01-10T18:53:52Z,2320000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1630241]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Merrill,1630241.0
234,PT05M47.00S,2026-01-10T18:53:47.2Z,2,REGULAR,steal,,[],1630241,,,1610612739,42,47,2026-01-10T18:53:50Z,2330000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
235,PT05M33.00S,2026-01-10T18:54:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,5.206964520367937,50.49019607843137,1610612739,44,47,2026-01-10T18:56:32Z,2340000,False,-2.0,-4.0,1,left,D. Garland driving finger roll Layup (6 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,0.44,Made,,,,,6.0,,,,,,,,,,,,
236,PT05M13.00S,2026-01-10T18:54:24.0Z,2,REGULAR,foul,personal,[],1641772,,,1610612750,44,47,2026-01-10T18:54:29Z,2350000,False,,,0,,N. Tomlin personal FOUL (1 PF),"[1641772, 1630538]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,16-24 Left Center,1628171.0,,,,,,,,,,,1.0,0.0,Hyland,1630538.0,,,,,
238,PT05M01.00S,2026-01-10T18:54:51.8Z,2,REGULAR,3pt,Jump Shot,[],204060,92.24704336399473,95.61121323529412,1610612750,44,50,2026-01-10T18:55:35Z,2370000,False,228.0,20.0,1,right,J. Ingles 3PT  (3 PTS) (B. Hyland 5 AST),"[204060, 1630538]",1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,22.9,Made,,,,,3.0,B. Hyland,1630538.0,5.0,,,,,,,,,
240,PT04M51.00S,2026-01-10T18:55:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,7.046649145860711,49.01960784313725,1610612739,44,50,2026-01-10T18:57:51Z,2390000,False,5.0,14.0,1,left,MISS J. Tyson driving Layup - blocked,"[1642281, 203497]",1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,1.45,Missed,,,,,,,,,,,,,Gobert,203497.0,,,
241,PT04M51.00S,2026-01-10T18:55:03.6Z,2,REGULAR,block,,[],203497,,,1610612739,44,50,2026-01-10T18:55:05Z,2400000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT04M50.00S,2026-01-10T18:55:04.6Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,44,50,2026-01-10T18:57:51Z,2410000,False,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,240.0,6.0,3.0,3.0,,,,,,,,,,,,,
243,PT04M43.00S,2026-01-10T18:55:10.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,7.046649145860711,48.529411764705884,1610612739,44,50,2026-01-10T19:22:31Z,2420000,False,7.0,14.0,1,left,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,1.56,Missed,,,,,,,,,,,,,,,,,
244,PT04M42.00S,2026-01-10T18:55:11.9Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,44,50,2026-01-10T19:22:31Z,2430000,False,,,0,,J. Allen REBOUND (Off:4 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,243.0,7.0,3.0,4.0,,,,,,,,,,,,,
245,PT04M41.00S,2026-01-10T18:55:15.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612739,44,50,2026-01-10T18:55:22Z,2440000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Allen 2 FT),"[203497, 1628386]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,,,
247,PT04M41.00S,2026-01-10T18:55:40.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,45,50,2026-01-10T18:55:40Z,2460000,False,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
248,PT04M41.00S,2026-01-10T18:55:45.6Z,2,REGULAR,substitution,out,[],1630538,,,1610612739,45,50,2026-01-10T18:55:48Z,2470000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M41.00S,2026-01-10T18:55:45.6Z,2,REGULAR,substitution,in,[],1628978,,,1610612739,45,50,2026-01-10T18:55:48Z,2480000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M41.00S,2026-01-10T18:56:06.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,46,50,2026-01-10T18:56:06Z,2490000,False,,,0,,J. Allen Free Throw 2 of 2 (6 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
251,PT04M15.00S,2026-01-10T18:56:36.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,77.4802890932983,7.107843137254902,1610612750,46,53,2026-01-10T18:56:39Z,2500000,False,-214.0,159.0,1,right,A. Edwards 26' 3PT pullup (9 PTS) (J. Randle 2 AST),"[1630162, 203944]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,26.71,Made,,,,,9.0,J. Randle,203944.0,2.0,,,,,,,,,
253,PT04M08.00S,2026-01-10T18:56:46.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612739,46,53,2026-01-10T18:57:02Z,2520000,False,,,0,,J. Ingles personal FOUL (1 PF) (Allen 2 FT),"[204060, 1628386]",1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,1627962.0,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,,,
255,PT04M08.00S,2026-01-10T18:57:27.6Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,46,53,2026-01-10T18:57:27Z,2540000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
