actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
398,PT09M41.00S,2025-10-26T23:40:45.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,70,57,2025-10-26T23:40:45Z,3910000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,15.0,,,,,,
428,PT09M41.00S,2025-10-26T23:40:45.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,70,57,2025-10-26T23:45:58Z,3915000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
429,PT09M41.00S,2025-10-26T23:40:45.0Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,70,57,2025-10-26T23:45:58Z,3917500,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,428.0,6.0,5.0,1.0,,,,,,,,,
399,PT09M40.00S,2025-10-26T23:41:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612749,70,57,2025-10-26T23:41:32Z,3920000,False,,,0,,S. Merrill shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630241, 203507]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,1627524.0,Mid-Range,8-16 Right,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
401,PT09M40.00S,2025-10-26T23:41:41.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,70,58,2025-10-26T23:45:58Z,3940000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,16.0,,,,,,
402,PT09M40.00S,2025-10-26T23:42:03.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,70,59,2025-10-26T23:45:58Z,3950000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,17.0,,,,,,
403,PT09M23.00S,2025-10-26T23:42:23.3Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,70,59,2025-10-26T23:42:27Z,3960000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1629018]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,3.0,Trent Jr.,1629018.0
404,PT09M23.00S,2025-10-26T23:42:23.3Z,3,REGULAR,steal,,[],1629018,,,1610612749,70,59,2025-10-26T23:42:26Z,3970000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
405,PT09M11.00S,2025-10-26T23:42:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631157,92.32917214191852,51.470588235294116,1610612749,70,61,2025-10-26T23:42:40Z,3980000,False,7.0,20.0,1,right,R. Rollins cutting Layup (8 PTS) (G. Antetokounmpo 6 AST),"[1631157, 203507]",1610612749.0,MIL,cutting,,,Rollins,R. Rollins,,,,,,Restricted Area,0-8 Center,,,,,2.1,Made,,,,,,,8.0,G. Antetokounmpo,203507.0,6.0,,,
407,PT09M03.00S,2025-10-26T23:42:43.7Z,3,REGULAR,2pt,Jump Shot,[],1628378,18.74178712220762,32.35294117647059,1610612739,72,61,2025-10-26T23:42:48Z,4000000,False,88.0,124.0,1,left,D. Mitchell 15' driving floating Jump Shot (13 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Right,,,,,15.19,Made,,,,,,,13.0,,,,,,
408,PT08M52.00S,2025-10-26T23:42:57.5Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612749,72,61,2025-10-26T23:43:02Z,4010000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630596, 203507]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1148.0,In The Paint (Non-RA),0-8 Center,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
410,PT08M52.00S,2025-10-26T23:43:32.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,72,61,2025-10-26T23:43:57Z,4030000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
411,PT08M52.00S,2025-10-26T23:43:32.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,72,61,2025-10-26T23:43:57Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,
412,PT08M52.00S,2025-10-26T23:43:32.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,72,61,2025-10-26T23:43:57Z,4050000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
413,PT08M48.00S,2025-10-26T23:43:36.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,72,61,2025-10-26T23:43:57Z,4060000,False,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,412.0,9.0,7.0,2.0,,,,,,,,,
414,PT08M39.00S,2025-10-26T23:44:06.1Z,3,REGULAR,3pt,Jump Shot,[],1630596,31.750985545335087,37.745098039215684,1610612739,75,61,2025-10-26T23:44:10Z,4070000,False,61.0,246.0,1,left,E. Mobley 25' 3PT  (11 PTS) (D. Hunter 1 AST),"[1630596, 1629631]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Above the Break 3,24+ Center,,,,,25.35,Made,,,,,,,11.0,D. Hunter,1629631.0,1.0,,,
416,PT08M25.00S,2025-10-26T23:44:20.2Z,3,REGULAR,3pt,Jump Shot,[],1626167,69.07030223390277,71.07843137254902,1610612749,75,61,2025-10-26T23:44:31Z,4090000,False,105.0,238.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Right Center,,,,,26.05,Missed,,,,,,,,,,,,,
417,PT08M21.00S,2025-10-26T23:44:24.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,75,61,2025-10-26T23:44:31Z,4100000,False,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Above the Break 3,24+ Right Center,,,,,,,416.0,10.0,8.0,2.0,,,,,,,,,
418,PT08M14.00S,2025-10-26T23:44:31.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,17.559132720105126,49.754901960784316,1610612739,75,61,2025-10-26T23:44:38Z,4110000,False,1.0,113.0,1,left,MISS J. Allen 11' Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.26,Missed,,,,,,,,,,,,,
419,PT08M12.00S,2025-10-26T23:44:33.4Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,75,61,2025-10-26T23:44:38Z,4120000,False,,,0,,R. Rollins REBOUND (Off:1 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,418.0,3.0,2.0,1.0,,,,,,,,,
421,PT07M54.00S,2025-10-26T23:45:05.9Z,3,REGULAR,turnover,bad pass,[],1631157,,,1610612749,75,61,2025-10-26T23:45:10Z,4140000,False,,,0,,R. Rollins bad pass TURNOVER (2 TO),"[1631157, 1628386]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,2.0,Allen,1628386.0
422,PT07M54.00S,2025-10-26T23:45:05.9Z,3,REGULAR,steal,,[],1628386,,,1610612739,75,61,2025-10-26T23:45:08Z,4150000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
423,PT07M47.00S,2025-10-26T23:45:14.9Z,3,REGULAR,foul,personal,['3freethrow'],1629018,,,1610612739,75,61,2025-10-26T23:45:21Z,4160000,False,,,0,,G. Trent Jr. shooting personal FOUL (4 PF) (Hunter 3 FT),"[1629018, 1629631]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,1627524.0,Above the Break 3,24+ Right Center,4.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
425,PT07M47.00S,2025-10-26T23:45:41.5Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1629631,,,1610612739,76,61,2025-10-26T23:45:41Z,4180000,False,,,0,,D. Hunter Free Throw 1 of 3 (10 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,Made,,,,,,,10.0,,,,,,
426,PT07M47.00S,2025-10-26T23:45:57.5Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1629631,,,1610612739,76,61,2025-10-26T23:45:57Z,4190000,False,,,0,,MISS D. Hunter Free Throw 2 of 3,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
427,PT07M47.00S,2025-10-26T23:45:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,76,61,2025-10-26T23:45:57Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,
430,PT07M47.00S,2025-10-26T23:45:58.4Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,76,61,2025-10-26T23:46:08Z,4210000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M47.00S,2025-10-26T23:45:58.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,76,61,2025-10-26T23:46:08Z,4220000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M47.00S,2025-10-26T23:45:58.4Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,76,61,2025-10-26T23:46:08Z,4230000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M47.00S,2025-10-26T23:45:58.4Z,3,REGULAR,substitution,in,[],1628366,,,1610612739,76,61,2025-10-26T23:46:08Z,4240000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M47.00S,2025-10-26T23:46:17.5Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1629631,,,1610612739,77,61,2025-10-26T23:46:17Z,4250000,False,,,0,,D. Hunter Free Throw 3 of 3 (11 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,Made,,,,,,,11.0,,,,,,
435,PT07M37.00S,2025-10-26T23:46:30.7Z,3,REGULAR,foul,personal,[],1629731,,,1610612749,77,61,2025-10-26T23:46:45Z,4260000,False,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1626167]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,1628484.0,Above the Break 3,24+ Center,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
437,PT07M28.00S,2025-10-26T23:46:58.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,64.99671484888306,67.40196078431373,1610612749,77,61,2025-10-26T23:47:01Z,4280000,False,87.0,277.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Center,,,,,28.99,Missed,,,,,,,,,,,,,
438,PT07M26.00S,2025-10-26T23:47:00.0Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,77,61,2025-10-26T23:47:01Z,4290000,False,,,0,,S. Merrill REBOUND (Off:1 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Center,,,,,,,437.0,2.0,1.0,1.0,,,,,,,,,
439,PT07M19.00S,2025-10-26T23:47:07.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,34.773324572930356,46.81372549019608,1610612739,77,61,2025-10-26T23:47:12Z,4300000,False,16.0,274.0,1,left,MISS S. Merrill 27' running pullup 3PT,[1630241],1610612739.0,CLE,running pullup,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Center,,,,,27.49,Missed,,,,,,,,,,,,,
440,PT07M16.00S,2025-10-26T23:47:10.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,77,61,2025-10-26T23:47:12Z,4310000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Center,,,,,,,439.0,2.0,1.0,1.0,,,,,,,,,
441,PT07M07.00S,2025-10-26T23:47:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,86.81011826544021,40.931372549019606,1610612749,77,61,2025-10-26T23:47:34Z,4320000,False,-45.0,71.0,1,right,MISS G. Antetokounmpo 8' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.46,Missed,,,,,,,,,,,,,
442,PT07M05.00S,2025-10-26T23:47:21.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,77,61,2025-10-26T23:47:34Z,4330000,False,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,441.0,5.0,5.0,0.0,,,,,,,,,
443,PT06M56.00S,2025-10-26T23:47:30.2Z,3,REGULAR,3pt,Jump Shot,[],1630596,29.517082785808146,24.754901960784316,1610612739,77,61,2025-10-26T23:47:37Z,4340000,False,126.0,225.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Above the Break 3,24+ Right Center,,,,,25.8,Missed,,,,,,,,,,,,,
444,PT06M56.00S,2025-10-26T23:47:30.2Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,77,61,2025-10-26T23:47:37Z,4350000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Above the Break 3,24+ Right Center,,,,,,,443.0,6.0,5.0,1.0,,,,,,,,,
445,PT06M54.00S,2025-10-26T23:47:36.8Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612739,77,61,2025-10-26T23:47:44Z,4360000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Mobley 2 FT),"[1626167, 1630596]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,1627524.0,Restricted Area,0-8 Center,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
447,PT06M54.00S,2025-10-26T23:47:57.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,78,61,2025-10-26T23:47:57Z,4380000,False,,,0,,E. Mobley Free Throw 1 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,,,12.0,,,,,,
448,PT06M54.00S,2025-10-26T23:47:57.6Z,3,REGULAR,substitution,out,[],1630241,,,1610612739,78,61,2025-10-26T23:48:03Z,4390000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M54.00S,2025-10-26T23:47:57.6Z,3,REGULAR,substitution,in,[],1642281,,,1610612739,78,61,2025-10-26T23:48:03Z,4400000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M54.00S,2025-10-26T23:48:16.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,79,61,2025-10-26T23:48:16Z,4410000,False,,,0,,E. Mobley Free Throw 2 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,,,13.0,,,,,,
451,PT06M32.00S,2025-10-26T23:48:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.72339027595268,50.49019607843137,1610612749,79,63,2025-10-26T23:48:45Z,4420000,False,2.0,16.0,1,right,G. Antetokounmpo finger roll Layup (19 PTS) (A. Green 1 AST),"[203507, 1631260]",1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,,,,,1.61,Made,,,,,,,19.0,A. Green,1631260.0,1.0,,,
453,PT06M24.00S,2025-10-26T23:48:51.0Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612739,79,63,2025-10-26T23:48:59Z,4440000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Mobley 2 FT),"[203507, 1630596]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,1148.0,In The Paint (Non-RA),0-8 Center,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
455,PT06M24.00S,2025-10-26T23:49:13.2Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,80,63,2025-10-26T23:49:13Z,4460000,False,,,0,,E. Mobley Free Throw 1 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,,,14.0,,,,,,
456,PT06M24.00S,2025-10-26T23:49:29.6Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,81,63,2025-10-26T23:49:29Z,4470000,False,,,0,,E. Mobley Free Throw 2 of 2 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,,,15.0,,,,,,
457,PT06M00.00S,2025-10-26T23:49:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631260,92.19776609724047,51.225490196078425,1610612749,81,65,2025-10-26T23:50:08Z,4480000,False,6.0,21.0,1,right,A. Green cutting Layup (14 PTS) (R. Rollins 5 AST),"[1631260, 1631157]",1610612749.0,MIL,cutting,,,Green,A. Green,,,,,,Restricted Area,0-8 Center,,,,,2.17,Made,,,,,,,14.0,R. Rollins,1631157.0,5.0,,,
459,PT05M44.00S,2025-10-26T23:50:16.1Z,3,REGULAR,2pt,Jump Shot,[],1629631,7.703679369250986,28.676470588235293,1610612739,81,65,2025-10-26T23:50:19Z,4500000,False,107.0,20.0,1,left,MISS D. Hunter 10' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Right,,,,,10.84,Missed,,,,,,,,,,,,,
460,PT05M42.00S,2025-10-26T23:50:18.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,81,65,2025-10-26T23:50:19Z,4510000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Mid-Range,8-16 Right,,,,,,,459.0,3.0,2.0,1.0,,,,,,,,,
461,PT05M38.00S,2025-10-26T23:50:25.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612749,81,65,2025-10-26T23:50:34Z,4520000,False,,,0,,E. Mobley shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1630596, 203507]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1148.0,Restricted Area,0-8 Center,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
463,PT05M38.00S,2025-10-26T23:51:03.1Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,81,66,2025-10-26T23:51:03Z,4540000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,20.0,,,,,,
464,PT05M38.00S,2025-10-26T23:51:03.8Z,3,REGULAR,substitution,out,[],1630596,,,1610612749,81,66,2025-10-26T23:51:12Z,4550000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M38.00S,2025-10-26T23:51:03.8Z,3,REGULAR,substitution,out,[],1629018,,,1610612749,81,66,2025-10-26T23:51:12Z,4560000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M38.00S,2025-10-26T23:51:03.8Z,3,REGULAR,substitution,in,[],1626204,,,1610612749,81,66,2025-10-26T23:51:12Z,4570000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M38.00S,2025-10-26T23:51:03.8Z,3,REGULAR,substitution,in,[],1627752,,,1610612749,81,66,2025-10-26T23:51:12Z,4580000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M38.00S,2025-10-26T23:51:03.1Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,81,66,2025-10-26T23:51:45Z,4590000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
469,PT05M34.00S,2025-10-26T23:51:07.1Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612739,81,66,2025-10-26T23:51:45Z,4600000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,468.0,2.0,2.0,0.0,,,,,,,,,
471,PT05M29.00S,2025-10-26T23:51:56.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612739,81,66,2025-10-26T23:52:01Z,4620000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M29.00S,2025-10-26T23:51:56.6Z,3,REGULAR,substitution,in,[],1626171,,,1610612739,81,66,2025-10-26T23:52:01Z,4630000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M22.00S,2025-10-26T23:52:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629731,14.799605781865965,2.696078431372549,1610612739,81,66,2025-10-26T23:52:24Z,4640000,False,237.0,87.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Right Corner 3,24+ Right,,,,,25.19,Missed,,,,,,,,,,,,,
474,PT05M20.00S,2025-10-26T23:52:21.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,81,66,2025-10-26T23:52:24Z,4650000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Right Corner 3,24+ Right,,,,,,,473.0,7.0,6.0,1.0,,,,,,,,,
475,PT05M12.00S,2025-10-26T23:52:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.72339027595268,47.794117647058826,1610612749,81,68,2025-10-26T23:52:33Z,4660000,False,-11.0,16.0,1,right,G. Antetokounmpo driving finger roll Layup (22 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,,,,,1.93,Made,,,,,,,22.0,,,,,,
476,PT04M52.00S,2025-10-26T23:52:49.1Z,3,REGULAR,2pt,Jump Shot,[],1629631,4.5499342969776615,66.66666666666666,1610612739,81,68,2025-10-26T23:52:53Z,4670000,False,-83.0,-10.0,1,left,MISS D. Hunter 8' fadeaway Shot,[1629631],1610612739.0,CLE,fadeaway,,,Hunter,D. Hunter,,,,,,Mid-Range,8-16 Left,,,,,8.39,Missed,,,,,,,,,,,,,
477,PT04M50.00S,2025-10-26T23:52:51.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,81,68,2025-10-26T23:52:53Z,4680000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,8-16 Left,,,,,,,476.0,8.0,7.0,1.0,,,,,,,,,
478,PT04M47.00S,2025-10-26T23:52:54.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,94.1688567674113,52.20588235294118,1610612749,81,70,2025-10-26T23:53:02Z,4690000,False,11.0,2.0,1,right,G. Antetokounmpo running Layup (24 PTS) (A. Green 2 AST),"[203507, 1631260]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,,,,,1.12,Made,,,,,,,24.0,A. Green,1631260.0,2.0,,,
480,PT04M47.00S,2025-10-26T23:53:02.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,81,70,2025-10-26T23:53:02Z,4710000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M47.00S,2025-10-26T23:53:05.1Z,3,REGULAR,substitution,out,[],1629631,,,1610612739,81,70,2025-10-26T23:55:47Z,4720000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M47.00S,2025-10-26T23:53:05.1Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,81,70,2025-10-26T23:55:47Z,4730000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
