actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
166,PT00M24.80S,2026-01-13T00:36:49.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612762,20,34,2026-01-13T00:36:50Z,1660000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,
167,PT00M09.70S,2026-01-13T00:37:04.8Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,20,34,2026-01-13T00:37:09Z,1670000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1642281]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Tyson,1642281.0,,,,,
168,PT00M09.70S,2026-01-13T00:37:04.8Z,1,REGULAR,steal,,[],1642281,,,1610612739,20,34,2026-01-13T00:37:08Z,1680000,False,,,0,,J. Tyson STEAL (2 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
169,PT00M06.50S,2026-01-13T00:37:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,6.783837056504599,53.431372549019606,1610612739,22,34,2026-01-13T00:37:14Z,1690000,False,-17.0,11.0,1,left,D. Mitchell running Layup (5 PTS) (D. Hunter 2 AST),"[1628378, 1629631]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.06,,,,,,,,D. Hunter,1629631.0,2.0,,
171,PT00M00.60S,2026-01-13T00:37:15.4Z,1,REGULAR,3pt,Jump Shot,[],201567,59.477660972404735,46.81372549019608,1610612762,22,34,2026-01-13T00:44:09Z,1710000,False,-16.0,328.0,1,right,MISS K. Love 32' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,Missed,,32.88,,,,,,,,,,,,
172,PT00M00.60S,2026-01-13T00:37:15.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,22,34,2026-01-13T00:37:20Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,171.0,,,,,,,,,,,
173,PT00M00.00S,2026-01-13T00:37:22.7Z,1,REGULAR,period,end,[],0,,,1610612762,22,34,2026-01-13T00:37:22Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-13T00:37:52.4Z,2,REGULAR,substitution,out,['startperiod'],1641854,,,1610612762,22,34,2026-01-13T00:39:54Z,1740000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-13T00:37:52.4Z,2,REGULAR,substitution,out,['startperiod'],1642281,,,1610612762,22,34,2026-01-13T00:39:54Z,1750000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-13T00:37:52.4Z,2,REGULAR,substitution,out,['startperiod'],1641729,,,1610612762,22,34,2026-01-13T00:39:54Z,1760000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-13T00:37:52.4Z,2,REGULAR,substitution,in,['startperiod'],1630241,,,1610612762,22,34,2026-01-13T00:39:54Z,1770000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-13T00:37:52.4Z,2,REGULAR,substitution,in,['startperiod'],1641772,,,1610612762,22,34,2026-01-13T00:39:54Z,1780000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-13T00:37:52.4Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612762,22,34,2026-01-13T00:39:54Z,1790000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-13T00:40:13.2Z,2,REGULAR,period,start,[],0,,,1610612739,22,34,2026-01-13T00:40:13Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M52.00S,2026-01-13T00:40:23.5Z,2,REGULAR,foul,personal,[],1642268,,,1610612739,22,34,2026-01-13T00:40:29Z,1810000,False,,,0,,I. Collier personal FOUL (1 PF),"[1642268, 1630241]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,1628481.0,1.0,0.0,Merrill,1630241.0,,,,,,,,,,,,,,,
183,PT11M46.00S,2026-01-13T00:40:54.5Z,2,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,22,34,2026-01-13T00:41:00Z,1830000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (2 TO),[1629631],1610612739.0,CLE,bad pass,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,201638.0,,,,,,,,,,,,2.0,,,,,,,
184,PT11M35.00S,2026-01-13T00:41:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642268,91.80354796320631,51.71568627450981,1610612762,22,36,2026-01-13T00:45:14Z,1840000,False,9.0,25.0,1,right,I. Collier driving finger roll Layup (5 PTS),[1642268],1610612762.0,UTA,driving finger roll,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.6,,,,,,,,,,,,
185,PT11M29.00S,2026-01-13T00:41:20.5Z,2,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612739,22,36,2026-01-13T00:41:31Z,1850000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1629004, 1628378]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
187,PT11M29.00S,2026-01-13T00:41:49.9Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,23,36,2026-01-13T00:41:49Z,1870000,False,,,0,,D. Mitchell Free Throw 1 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
188,PT11M29.00S,2026-01-13T00:42:08.6Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,24,36,2026-01-13T00:42:08Z,1880000,False,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
189,PT11M16.00S,2026-01-13T00:42:26.5Z,2,REGULAR,turnover,out-of-bounds,[],201567,,,1610612762,24,36,2026-01-13T00:42:35Z,1890000,False,,,0,,K. Love lost ball out-of-bounds TURNOVER (2 TO),[201567],1610612762.0,UTA,lost ball,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,1628481.0,,,,,,,,,,,,2.0,,,,,,,
190,PT11M05.00S,2026-01-13T00:42:46.5Z,2,REGULAR,foul,personal,[],1629004,,,1610612739,24,36,2026-01-13T00:42:57Z,1900000,False,,,0,,S. Mykhailiuk personal FOUL (2 PF),"[1629004, 1630241]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,201638.0,2.0,0.0,Merrill,1630241.0,,,,,,,,,,,,,,,
192,PT11M05.00S,2026-01-13T00:43:04.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,24,36,2026-01-13T00:43:04Z,1920000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M56.00S,2026-01-13T00:46:45.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641772,6.258212877792378,50.49019607843137,1610612739,26,36,2026-01-13T00:46:52Z,1950000,False,-2.0,6.0,1,left,N. Tomlin cutting DUNK (2 PTS) (E. Mobley 1 AST),"[1641772, 1630596]",1610612739.0,CLE,cutting,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.68,,,,,,,,E. Mobley,1630596.0,1.0,,
197,PT10M32.00S,2026-01-13T00:47:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,85.89027595269383,41.42156862745098,1610612762,26,38,2026-01-13T00:47:13Z,1970000,False,-43.0,80.0,1,right,K. Filipowski 9' turnaround Jump Shot (4 PTS) (S. Mykhailiuk 2 AST),"[1642271, 1629004]",1610612762.0,UTA,turnaround,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,9.09,,,,,,,,S. Mykhailiuk,1629004.0,2.0,,
199,PT10M23.00S,2026-01-13T00:47:19.8Z,2,REGULAR,3pt,Jump Shot,[],1641772,5.338370565045992,3.6764705882352944,1610612739,26,38,2026-01-13T00:47:23Z,1990000,False,232.0,-2.0,1,left,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.16,,,,,,,,,,,,
200,PT10M20.00S,2026-01-13T00:47:22.2Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,26,38,2026-01-13T00:47:22Z,2000000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,199.0,1.0,0.0,1.0,,,,,,,,
201,PT10M17.00S,2026-01-13T00:47:25.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641772,6.521024967148489,50.49019607843137,1610612739,28,38,2026-01-13T00:47:29Z,2010000,False,-2.0,9.0,1,left,N. Tomlin driving Layup (4 PTS) (E. Mobley 2 AST),"[1641772, 1630596]",1610612739.0,CLE,driving,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.91,,,,,,,,E. Mobley,1630596.0,2.0,,
203,PT10M04.00S,2026-01-13T00:47:38.3Z,2,REGULAR,3pt,Jump Shot,[],1628374,87.46714848883047,96.07843137254902,1610612762,28,41,2026-01-13T00:47:41Z,2030000,False,230.0,65.0,1,right,L. Markkanen 3PT  (9 PTS) (I. Collier 2 AST),"[1628374, 1642268]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,,,Made,9.0,23.95,,,,,,,,I. Collier,1642268.0,2.0,,
205,PT09M48.00S,2026-01-13T00:47:54.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,6.389618922470433,96.56862745098039,1610612739,31,41,2026-01-13T00:47:58Z,2050000,False,-233.0,8.0,1,left,D. Mitchell 3PT  (10 PTS) (E. Mobley 3 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,23.29,,,,,,,,E. Mobley,1630596.0,3.0,,
207,PT09M32.00S,2026-01-13T00:48:09.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,88.91261498028909,37.00980392156863,1610612762,31,41,2026-01-13T00:48:14Z,2070000,False,-65.0,52.0,1,right,MISS L. Markkanen 8' turnaround Hook,[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,8.31,,,,,,,,,,,,
208,PT09M32.00S,2026-01-13T00:48:09.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,31,41,2026-01-13T00:48:14Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,207.0,,,,,,,,,,,
210,PT09M32.00S,2026-01-13T00:48:18.2Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,31,41,2026-01-13T00:48:31Z,2100000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M32.00S,2026-01-13T00:48:18.2Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,31,41,2026-01-13T00:48:31Z,2110000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M32.00S,2026-01-13T00:48:18.2Z,2,REGULAR,substitution,in,[],1642846,,,1610612762,31,41,2026-01-13T00:48:31Z,2120000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M32.00S,2026-01-13T00:48:18.2Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,31,41,2026-01-13T00:48:31Z,2130000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M17.00S,2026-01-13T00:48:59.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641718,92.85479632063075,14.705882352941178,1610612762,31,41,2026-01-13T00:49:04Z,2140000,False,-176.0,15.0,1,right,MISS K. George 17' turnaround fadeaway Shot,[1641718],1610612762.0,UTA,turnaround fadeaway,,,George,K. George,,,,,Mid-Range,16-24 Left,,,,,,Missed,,17.71,,,,,,,,,,,,
215,PT09M13.00S,2026-01-13T00:49:03.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,31,41,2026-01-13T00:49:03Z,2150000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,
216,PT09M08.00S,2026-01-13T00:49:09.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.750985545335087,64.95098039215686,1610612739,34,41,2026-01-13T00:49:17Z,2160000,False,-75.0,246.0,1,left,D. Mitchell 25' 3PT running pullup (13 PTS) (S. Merrill 1 AST),"[1628378, 1630241]",1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Made,13.0,25.71,,,,,,,,S. Merrill,1630241.0,1.0,,
218,PT09M08.00S,2026-01-13T00:49:16.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,34,41,2026-01-13T00:49:16Z,2180000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M53.00S,2026-01-13T00:52:33.9Z,2,REGULAR,3pt,Jump Shot,[],1629004,95.48291721419186,96.07843137254902,1610612762,34,41,2026-01-13T00:52:37Z,2190000,False,230.0,-10.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.06,,,,,,,,,,,,
220,PT08M50.00S,2026-01-13T00:52:36.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,34,41,2026-01-13T00:52:36Z,2200000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,219.0,3.0,2.0,1.0,,,,,,,,
221,PT08M42.00S,2026-01-13T00:52:48.2Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612739,34,41,2026-01-13T00:52:57Z,2210000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Mobley 2 FT),"[201567, 1630596]",1610612762.0,UTA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1628481.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
223,PT08M42.00S,2026-01-13T00:53:10.9Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,35,41,2026-01-13T00:53:10Z,2230000,False,,,0,,E. Mobley Free Throw 1 of 2 (1 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
224,PT08M42.00S,2026-01-13T00:53:26.9Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,36,41,2026-01-13T00:53:26Z,2240000,False,,,0,,E. Mobley Free Throw 2 of 2 (2 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
225,PT08M30.00S,2026-01-13T00:53:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,94.03745072273325,52.94117647058824,1610612762,36,43,2026-01-13T00:53:46Z,2250000,False,15.0,4.0,1,right,L. Markkanen driving Layup (11 PTS) (K. George 4 AST),"[1628374, 1641718]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.51,,,,,,,,K. George,1641718.0,4.0,,
227,PT08M30.00S,2026-01-13T00:53:44.6Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612762,36,43,2026-01-13T00:53:58Z,2270000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1630596, 1628374]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1628481.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,
229,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,out,[],1630596,,,1610612762,36,43,2026-01-13T00:54:14Z,2290000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,out,[],1629631,,,1610612762,36,43,2026-01-13T00:54:14Z,2300000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,out,[],1628378,,,1610612762,36,43,2026-01-13T00:54:14Z,2310000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,out,[],201567,,,1610612762,36,43,2026-01-13T00:54:14Z,2320000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,in,[],1629636,,,1610612762,36,43,2026-01-13T00:54:14Z,2330000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,in,[],1642281,,,1610612762,36,43,2026-01-13T00:54:14Z,2340000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,in,[],1628386,,,1610612762,36,43,2026-01-13T00:54:14Z,2350000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M30.00S,2026-01-13T00:54:00.7Z,2,REGULAR,substitution,in,[],203994,,,1610612762,36,43,2026-01-13T00:54:14Z,2360000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M30.00S,2026-01-13T00:54:22.7Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,36,44,2026-01-13T00:54:22Z,2370000,False,,,0,,L. Markkanen Free Throw 1 of 1 (12 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
238,PT08M12.00S,2026-01-13T00:54:42.6Z,2,REGULAR,turnover,lost ball,[],1628386,,,1610612739,36,44,2026-01-13T00:54:46Z,2380000,False,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 1641718]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,George,1641718.0,,,,,
239,PT08M12.00S,2026-01-13T00:54:42.6Z,2,REGULAR,steal,,[],1641718,,,1610612762,36,44,2026-01-13T00:54:44Z,2390000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
240,PT08M07.00S,2026-01-13T00:54:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,92.9862023653088,50.49019607843137,1610612762,36,46,2026-01-13T00:55:00Z,2400000,False,2.0,13.0,1,right,L. Markkanen running finger roll Layup (14 PTS) (K. George 5 AST),"[1628374, 1641718]",1610612762.0,UTA,running finger roll,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.36,,,,,,,,K. George,1641718.0,5.0,,
242,PT07M45.00S,2026-01-13T00:55:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630241,12.565703022339028,48.28431372549019,1610612739,38,46,2026-01-13T00:55:13Z,2420000,False,9.0,66.0,1,left,S. Merrill 6' driving floating bank Jump Shot (2 PTS),[1630241],1610612739.0,CLE,driving floating bank,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.62,,,,,,,,,,,,
243,PT07M38.00S,2026-01-13T00:55:20.1Z,2,REGULAR,turnover,traveling,[],1628374,,,1610612762,38,46,2026-01-13T00:55:24Z,2430000,False,,,0,,L. Markkanen traveling TURNOVER (1 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,1.0,,,,,,,
244,PT07M38.00S,2026-01-13T00:55:28.6Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,38,46,2026-01-13T00:55:35Z,2440000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M38.00S,2026-01-13T00:55:28.6Z,2,REGULAR,substitution,in,[],1641729,,,1610612739,38,46,2026-01-13T00:55:35Z,2450000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M25.00S,2026-01-13T00:55:49.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641772,5.469776609724048,3.9215686274509802,1610612739,41,46,2026-01-13T00:55:54Z,2460000,False,230.0,-1.0,1,left,N. Tomlin 3PT  (7 PTS) (D. Garland 5 AST),"[1641772, 1629636]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Right Corner 3,24+ Right,,,,,,Made,7.0,23.04,,,,,,,,D. Garland,1629636.0,5.0,,
248,PT07M13.00S,2026-01-13T00:56:03.6Z,2,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612762,41,46,2026-01-13T00:56:13Z,2480000,False,,,0,,S. Merrill shooting personal FOUL (2 PF) (George 2 FT),"[1630241, 1641718]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right,201638.0,2.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
250,PT07M13.00S,2026-01-13T00:56:29.4Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,41,47,2026-01-13T00:56:29Z,2500000,False,,,0,,K. George Free Throw 1 of 2 (6 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
251,PT07M13.00S,2026-01-13T00:56:30.7Z,2,REGULAR,substitution,out,[],1630241,,,1610612762,41,47,2026-01-13T00:56:35Z,2510000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M13.00S,2026-01-13T00:56:30.7Z,2,REGULAR,substitution,in,[],1641854,,,1610612762,41,47,2026-01-13T00:56:35Z,2520000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M13.00S,2026-01-13T00:56:52.4Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,41,48,2026-01-13T00:56:52Z,2530000,False,,,0,,K. George Free Throw 2 of 2 (7 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
254,PT07M03.00S,2026-01-13T00:57:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.863994743758213,48.77450980392157,1610612739,43,48,2026-01-13T00:57:10Z,2540000,False,6.0,3.0,1,left,D. Garland cutting finger roll Layup (5 PTS) (N. Tomlin 1 AST),"[1629636, 1641772]",1610612739.0,CLE,cutting finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.66,,,,,,,,N. Tomlin,1641772.0,1.0,,
256,PT06M50.00S,2026-01-13T00:57:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.72339027595268,51.225490196078425,1610612762,43,48,2026-01-13T00:58:10Z,2560000,False,6.0,16.0,1,right,MISS J. Nurkić driving Layup,[203994],1610612762.0,UTA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.7,,,,,,,,,,,,
