actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT03M56.00S,2026-01-27T00:30:01.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612753,20,22,2026-01-27T00:30:02Z,850000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT03M50.00S,2026-01-27T00:30:07.2Z,1,REGULAR,3pt,Jump Shot,[],1641710,27.283180026281208,78.92156862745098,1610612753,20,22,2026-01-27T00:30:11Z,860000,False,-145.0,204.0,1,left,MISS A. Black 25' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
87,PT03M47.00S,2026-01-27T00:30:10.2Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,20,22,2026-01-27T00:30:11Z,870000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT03M42.00S,2026-01-27T00:30:15.0Z,1,REGULAR,turnover,lost ball,[],1641772,,,1610612739,20,22,2026-01-27T00:30:20Z,880000,False,,,0,,N. Tomlin lost ball TURNOVER (1 TO),"[1641772, 1641710]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Black,1641710.0,,,,,,
89,PT03M42.00S,2026-01-27T00:30:15.0Z,1,REGULAR,steal,,[],1641710,,,1610612753,20,22,2026-01-27T00:30:17Z,890000,False,,,0,,A. Black STEAL (3 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT03M23.00S,2026-01-27T00:30:34.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628976,5.863994743758213,74.50980392156863,1610612753,20,24,2026-01-27T00:30:41Z,900000,False,-123.0,3.0,1,left,W. Carter Jr. 12' turnaround fadeaway Jump Shot (6 PTS) (N. Penda 1 AST),"[1628976, 1642869]",1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,12.25,Made,,,,,,,6.0,N. Penda,1642869.0,1.0,,,,,,,,
92,PT03M10.00S,2026-01-27T00:30:47.8Z,1,REGULAR,3pt,Jump Shot,[],1630596,69.99014454664915,26.225490196078432,1610612739,20,24,2026-01-27T00:32:40Z,920000,False,-119.0,230.0,1,right,MISS E. Mobley 25' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
93,PT03M08.00S,2026-01-27T00:30:49.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,20,24,2026-01-27T00:30:52Z,930000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,92.0,3.0,3.0,0.0,,,,,,,,,,,,,,
94,PT03M02.00S,2026-01-27T00:30:58.1Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612753,20,24,2026-01-27T00:31:05Z,940000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630596, 1631094]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,,,,,,1.0,0.0,Banchero,1631094.0
96,PT03M02.00S,2026-01-27T00:31:28.3Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,20,25,2026-01-27T00:31:28Z,960000,False,,,0,,P. Banchero Free Throw 1 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
97,PT03M02.00S,2026-01-27T00:31:29.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612753,20,25,2026-01-27T00:31:45Z,970000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M02.00S,2026-01-27T00:31:29.2Z,1,REGULAR,substitution,out,[],1642281,,,1610612753,20,25,2026-01-27T00:31:45Z,980000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M02.00S,2026-01-27T00:31:29.2Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,20,25,2026-01-27T00:31:45Z,990000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M02.00S,2026-01-27T00:31:29.2Z,1,REGULAR,substitution,in,[],1626204,,,1610612753,20,25,2026-01-27T00:31:45Z,1000000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M02.00S,2026-01-27T00:31:29.2Z,1,REGULAR,substitution,in,[],1642878,,,1610612753,20,25,2026-01-27T00:31:45Z,1010000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M02.00S,2026-01-27T00:31:29.2Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,20,25,2026-01-27T00:31:45Z,1020000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M02.00S,2026-01-27T00:31:57.3Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,20,26,2026-01-27T00:31:57Z,1030000,False,,,0,,P. Banchero Free Throw 2 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
104,PT02M47.00S,2026-01-27T00:32:15.5Z,1,REGULAR,3pt,Jump Shot,[],1641854,77.4802890932983,8.57843137254902,1610612739,20,26,2026-01-27T00:32:18Z,1040000,False,-207.0,159.0,1,right,MISS C. Porter Jr. 26' 3PT,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
105,PT02M44.00S,2026-01-27T00:32:18.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,20,26,2026-01-27T00:32:18Z,1050000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT02M30.00S,2026-01-27T00:32:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.652431011826544,51.225490196078425,1610612753,20,26,2026-01-27T00:32:36Z,1060000,False,-6.0,10.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
107,PT02M28.00S,2026-01-27T00:32:33.9Z,1,REGULAR,rebound,defensive,[],1641772,,,1610612739,20,26,2026-01-27T00:32:36Z,1070000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT02M27.00S,2026-01-27T00:32:35.9Z,1,REGULAR,turnover,bad pass,[],1641772,,,1610612739,20,26,2026-01-27T00:32:38Z,1080000,False,,,0,,N. Tomlin bad pass TURNOVER (2 TO),"[1641772, 1626145]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,Jones,1626145.0,,,,,,
109,PT02M27.00S,2026-01-27T00:32:35.9Z,1,REGULAR,steal,,[],1626145,,,1610612753,20,26,2026-01-27T00:32:37Z,1090000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
110,PT02M18.00S,2026-01-27T00:32:53.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,20,26,2026-01-27T00:32:53Z,1100000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M18.00S,2026-01-27T00:32:54.6Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,20,26,2026-01-27T00:34:34Z,1110000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M18.00S,2026-01-27T00:32:54.6Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,20,26,2026-01-27T00:34:34Z,1120000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M18.00S,2026-01-27T00:32:54.6Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,20,26,2026-01-27T00:34:34Z,1130000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M18.00S,2026-01-27T00:32:54.6Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,20,26,2026-01-27T00:34:34Z,1140000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M09.00S,2026-01-27T00:34:44.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630591,19.530223390275953,37.5,1610612753,20,26,2026-01-27T00:34:47Z,1150000,False,62.0,131.0,1,left,MISS J. Suggs 14' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,14.52,Missed,,,,,,,,,,,,,,,,,,
116,PT02M08.00S,2026-01-27T00:34:46.4Z,1,REGULAR,rebound,offensive,[],1642869,,,1610612753,20,26,2026-01-27T00:34:46Z,1160000,False,,,0,,N. Penda REBOUND (Off:1 Def:0),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,
117,PT02M00.00S,2026-01-27T00:34:54.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629021,7.835085413929041,2.696078431372549,1610612753,20,26,2026-01-27T00:35:01Z,1170000,False,237.0,21.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
118,PT01M57.00S,2026-01-27T00:34:57.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,26,2026-01-27T00:35:01Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,117.0,,,,,,,,,,,,,,,,,
120,PT01M44.00S,2026-01-27T00:35:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,8.229303547963205,50.245098039215684,1610612753,20,26,2026-01-27T00:36:10Z,1200000,False,-1.0,25.0,1,left,MISS D. Bane driving finger roll Layup,[1630217],1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
121,PT01M42.00S,2026-01-27T00:35:31.2Z,1,REGULAR,rebound,offensive,[],1642869,,,1610612753,20,26,2026-01-27T00:36:10Z,1210000,False,,,0,,N. Penda REBOUND (Off:2 Def:0),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,120.0,2.0,0.0,2.0,,,,,,,,,,,,,,
122,PT01M40.00S,2026-01-27T00:35:33.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630591,12.828515111695138,4.6568627450980395,1610612753,20,26,2026-01-27T00:35:38Z,1220000,False,227.0,68.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
123,PT01M36.00S,2026-01-27T00:35:37.9Z,1,REGULAR,rebound,defensive,[],1642878,,,1610612739,20,26,2026-01-27T00:35:38Z,1230000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Right Corner 3,24+ Right,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT01M28.00S,2026-01-27T00:35:45.8Z,1,REGULAR,3pt,Jump Shot,[],1641772,94.95729303547962,96.32352941176471,1610612739,20,26,2026-01-27T00:35:49Z,1240000,False,232.0,-5.0,1,right,MISS N. Tomlin 3PT,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
125,PT01M24.00S,2026-01-27T00:35:48.8Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612753,20,26,2026-01-27T00:35:48Z,1250000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,,
126,PT01M20.00S,2026-01-27T00:35:53.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630591,4.944152431011826,27.696078431372552,1610612753,20,28,2026-01-27T00:36:05Z,1260000,False,112.0,-6.0,1,left,J. Suggs 11' running pullup Jump Shot (2 PTS) (T. Jones 1 AST),"[1630591, 1626145]",1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,11.17,Made,,,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,
128,PT01M09.00S,2026-01-27T00:36:04.5Z,1,REGULAR,3pt,Jump Shot,[],1626204,77.34888304862024,89.2156862745098,1610612739,20,28,2026-01-27T00:36:08Z,1280000,False,196.0,160.0,1,right,MISS L. Nance Jr. 25' 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
129,PT01M08.00S,2026-01-27T00:36:06.2Z,1,REGULAR,rebound,offensive,[],1641854,,,1610612739,20,28,2026-01-27T00:36:06Z,1290000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,128.0,2.0,1.0,1.0,,,,,,,,,,,,,,
130,PT01M05.00S,2026-01-27T00:36:08.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,69.07030223390277,27.450980392156865,1610612739,20,28,2026-01-27T00:36:12Z,1300000,False,-113.0,238.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
131,PT01M02.00S,2026-01-27T00:36:11.2Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,20,28,2026-01-27T00:36:11Z,1310000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT00M58.10S,2026-01-27T00:36:17.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630591,8.360709592641262,48.529411764705884,1610612753,20,30,2026-01-27T00:39:12Z,1320000,False,7.0,26.0,1,left,J. Suggs driving DUNK (4 PTS) (T. Jones 2 AST),"[1630591, 1626145]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,4.0,T. Jones,1626145.0,2.0,,,,,,,,
134,PT00M51.40S,2026-01-27T00:36:26.7Z,1,REGULAR,foul,personal,[],1630591,,,1610612739,20,30,2026-01-27T00:36:31Z,1340000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1642878]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,1179.0,,,,,,,,,,1.0,0.0,Proctor,1642878.0
136,PT00M38.70S,2026-01-27T00:36:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,93.9060446780552,48.529411764705884,1610612739,22,30,2026-01-27T00:37:02Z,1360000,False,-7.0,5.0,1,right,L. Nance Jr. reverse Layup (2 PTS) (N. Tomlin 1 AST),"[1626204, 1641772]",1610612739.0,CLE,reverse,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,2.0,N. Tomlin,1641772.0,1.0,,,,,,,,
138,PT00M25.80S,2026-01-27T00:37:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,13.222733245729303,64.70588235294117,1610612753,22,30,2026-01-27T00:37:13Z,1380000,False,-74.0,72.0,1,left,MISS M. Wagner 10' fadeaway Shot,[1629021],1610612753.0,ORL,fadeaway,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Left,10.27,Missed,,,,,,,,,,,,,,,,,,
139,PT00M22.20S,2026-01-27T00:37:12.6Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,22,30,2026-01-27T00:37:13Z,1390000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,,
140,PT00M22.20S,2026-01-27T00:37:12.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630217,5.590000152587891,50.0,1610612753,22,30,2026-01-27T00:40:36Z,1400000,False,0.0,0.0,1,left,MISS D. Bane putback Layup,[1630217],1610612753.0,ORL,putback,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
141,PT00M22.20S,2026-01-27T00:37:12.6Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,22,30,2026-01-27T00:37:15Z,1410000,False,,,0,,D. Bane REBOUND (Off:2 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,140.0,2.0,0.0,2.0,,,,,,,,,,,,,,
142,PT00M21.00S,2026-01-27T00:37:14.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630217,5.590000152587891,50.0,1610612753,22,30,2026-01-27T00:40:39Z,1420000,False,0.0,0.0,1,left,MISS D. Bane putback Layup,[1630217],1610612753.0,ORL,putback,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
143,PT00M21.00S,2026-01-27T00:37:14.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,22,30,2026-01-27T00:37:16Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,142.0,,,,,,,,,,,,,,,,,
145,PT00M21.00S,2026-01-27T00:37:30.3Z,1,REGULAR,substitution,out,[],1641854,,,1610612753,22,30,2026-01-27T00:37:52Z,1450000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M21.00S,2026-01-27T00:37:30.3Z,1,REGULAR,substitution,out,[],1642878,,,1610612753,22,30,2026-01-27T00:37:52Z,1460000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M21.00S,2026-01-27T00:37:30.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612753,22,30,2026-01-27T00:37:52Z,1470000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M21.00S,2026-01-27T00:37:30.3Z,1,REGULAR,substitution,in,[],1629731,,,1610612753,22,30,2026-01-27T00:37:52Z,1480000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M13.20S,2026-01-27T00:37:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,10.33180026281209,48.03921568627451,1610612753,22,30,2026-01-27T00:40:09Z,1490000,False,10.0,45.0,1,left,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
150,PT00M11.10S,2026-01-27T00:37:56.5Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612739,22,30,2026-01-27T00:41:47Z,1500000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
154,PT00M10.50S,2026-01-27T00:38:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,93.64323258869908,44.6078431372549,1610612739,22,30,2026-01-27T00:42:56Z,1510000,False,-27.0,7.0,1,right,MISS N. Tomlin driving Layup - blocked,"[1641772, 1630591]",1610612739.0,CLE,driving,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,Suggs,1630591.0,,,,
155,PT00M10.50S,2026-01-27T00:38:11.2Z,1,REGULAR,block,,[],1630591,,,1610612739,22,30,2026-01-27T00:41:05Z,1515000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M10.50S,2026-01-27T00:38:11.2Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612753,22,30,2026-01-27T00:41:05Z,1517500,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,154.0,3.0,3.0,0.0,,,,,,,,,,,,,,
152,PT00M00.00S,2026-01-27T00:38:28.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,8.623521681997373,48.28431372549019,1610612753,22,32,2026-01-27T00:41:31Z,1520000,False,9.0,29.0,1,left,D. Bane running finger roll Layup (10 PTS) (T. Jones 3 AST),"[1630217, 1626145]",1610612753.0,ORL,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,10.0,T. Jones,1626145.0,3.0,,,,,,,,
153,PT00M00.00S,2026-01-27T00:39:11.1Z,1,REGULAR,period,end,[],0,,,1610612739,22,32,2026-01-27T00:39:11Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-27T00:39:57.6Z,2,REGULAR,substitution,out,['startperiod'],1628366,,,1610612739,22,32,2026-01-27T00:41:50Z,1540000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-01-27T00:39:57.6Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,22,32,2026-01-27T00:41:50Z,1550000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-01-27T00:39:57.6Z,2,REGULAR,substitution,out,['startperiod'],1626145,,,1610612739,22,32,2026-01-27T00:41:50Z,1560000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-01-27T00:39:57.6Z,2,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,22,32,2026-01-27T00:41:50Z,1570000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-01-27T00:39:57.6Z,2,REGULAR,substitution,in,['startperiod'],1642878,,,1610612739,22,32,2026-01-27T00:41:50Z,1580000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-01-27T00:39:57.6Z,2,REGULAR,substitution,in,['startperiod'],1642859,,,1610612739,22,32,2026-01-27T00:41:50Z,1590000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-01-27T00:41:51.0Z,2,REGULAR,period,start,[],0,,,1610612753,22,32,2026-01-27T00:41:51Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M37.00S,2026-01-27T00:42:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630591,12.959921156373195,3.9215686274509802,1610612753,22,32,2026-01-27T00:44:20Z,1610000,False,230.0,69.0,1,left,MISS J. Suggs 24' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
165,PT11M33.00S,2026-01-27T00:42:18.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,22,32,2026-01-27T00:42:17Z,1620000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
