actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT04M33.00S,2025-10-31T23:54:23.4Z,1,REGULAR,block,,[],1630534,,,1610612739,18,20,2025-10-31T23:54:26Z,840000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT04M30.00S,2025-10-31T23:54:26.4Z,1,REGULAR,rebound,defensive,[],1642347,,,1610612761,18,20,2025-11-01T00:10:06Z,850000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,
88,PT04M22.00S,2025-10-31T23:54:55.4Z,1,REGULAR,substitution,out,[],1628366,,,1610612761,18,20,2025-10-31T23:55:16Z,880000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M22.00S,2025-10-31T23:54:55.4Z,1,REGULAR,substitution,out,[],1642281,,,1610612761,18,20,2025-10-31T23:55:16Z,890000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M22.00S,2025-10-31T23:54:55.4Z,1,REGULAR,substitution,out,[],1642867,,,1610612761,18,20,2025-10-31T23:55:16Z,900000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M22.00S,2025-10-31T23:54:55.4Z,1,REGULAR,substitution,in,[],1629631,,,1610612761,18,20,2025-10-31T23:55:16Z,910000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M22.00S,2025-10-31T23:54:55.4Z,1,REGULAR,substitution,in,[],1642878,,,1610612761,18,20,2025-10-31T23:55:16Z,920000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M22.00S,2025-10-31T23:54:55.4Z,1,REGULAR,substitution,in,[],1630572,,,1610612761,18,20,2025-10-31T23:55:16Z,930000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M20.00S,2025-10-31T23:55:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.72339027595268,49.754901960784316,1610612761,18,22,2025-10-31T23:55:25Z,940000,False,-1.0,16.0,1,right,R. Barrett driving Layup (10 PTS) (J. Shead 2 AST),"[1629628, 1642347]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,,,,,,,,,10.0,J. Shead,1642347.0,2.0,,
96,PT04M20.00S,2025-10-31T23:55:22.1Z,1,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612761,18,22,2025-10-31T23:55:38Z,960000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Barrett 1 FT),"[1629631, 1629628]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,202035.0,1.0,0.0,Barrett,1629628.0,,,,,,
98,PT04M20.00S,2025-10-31T23:55:31.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612761,18,22,2025-10-31T23:55:37Z,980000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2025-10-31T23:55:31.0Z,1,REGULAR,substitution,in,[],1629731,,,1610612761,18,22,2025-10-31T23:55:37Z,990000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M20.00S,2025-10-31T23:55:45.4Z,1,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,18,23,2025-10-31T23:55:45Z,1000000,False,,,0,,R. Barrett Free Throw 1 of 1 (11 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Made,,,,,,,,,,11.0,,,,,
101,PT04M06.00S,2025-10-31T23:56:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642878,7.835085413929041,50.245098039215684,1610612739,18,23,2025-10-31T23:56:07Z,1010000,False,-1.0,21.0,1,left,MISS T. Proctor driving floating Shot,[1642878],1610612739.0,CLE,driving floating,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,,,2.11,Missed,,,,,,,,,,,,,,,
102,PT04M05.00S,2025-10-31T23:56:05.9Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612739,18,23,2025-10-31T23:56:05Z,1020000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,101.0,1.0,0.0,1.0,,,,,,,,,,,
103,PT04M05.00S,2025-10-31T23:56:05.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626204,5.590000152587891,50.0,1610612739,18,23,2025-10-31T23:56:08Z,1030000,False,0.0,0.0,1,left,MISS L. Nance Jr. tip Layup,[1626204],1610612739.0,CLE,tip,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
104,PT04M05.00S,2025-10-31T23:56:05.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,18,23,2025-10-31T23:56:08Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,103.0,,,,,,,,,,,,,,
106,PT03M53.00S,2025-10-31T23:56:32.0Z,1,REGULAR,turnover,lost ball,[],1642878,,,1610612739,18,23,2025-10-31T23:56:36Z,1060000,False,,,0,,T. Proctor lost ball TURNOVER (1 TO),"[1642878, 1630534]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Mid-Range,8-16 Center,1.0,Agbaji,1630534.0,,,,,,,,,,,,,,,,,
107,PT03M53.00S,2025-10-31T23:56:32.0Z,1,REGULAR,steal,,[],1630534,,,1610612761,18,23,2025-10-31T23:56:34Z,1070000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M49.00S,2025-10-31T23:56:34.8Z,1,REGULAR,turnover,bad pass,[],1630534,,,1610612761,18,23,2025-10-31T23:56:57Z,1080000,False,,,0,,O. Agbaji bad pass TURNOVER (1 TO),"[1630534, 1641854]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left Center,1.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,,,
109,PT03M49.00S,2025-10-31T23:56:34.8Z,1,REGULAR,steal,,[],1641854,,,1610612739,18,23,2025-10-31T23:56:39Z,1090000,False,,,0,,C. Porter Jr. STEAL (1 STL),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
110,PT03M42.00S,2025-10-31T23:56:41.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626204,9.543363994743759,49.26470588235294,1610612739,18,23,2025-11-01T02:40:33Z,1100000,False,4.0,37.0,1,left,MISS L. Nance Jr. floating Shot,[1626204],1610612739.0,CLE,floating,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,3.74,Missed,,,,,,,,,,,,,,,
111,PT03M39.00S,2025-10-31T23:56:44.7Z,1,REGULAR,rebound,defensive,[],1642347,,,1610612761,18,23,2025-11-01T00:09:50Z,1110000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,
112,PT03M33.00S,2025-10-31T23:56:51.8Z,1,REGULAR,turnover,bad pass,[],1630572,,,1610612761,18,23,2025-10-31T23:57:10Z,1120000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1629731]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Left Center,1.0,Wade,1629731.0,,,,,,,,,,,,,,,,,
113,PT03M33.00S,2025-10-31T23:56:51.8Z,1,REGULAR,steal,,[],1629731,,,1610612739,18,23,2025-10-31T23:56:54Z,1130000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2025-10-31T23:56:57.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642878,15.588042049934298,94.85294117647058,1610612739,18,23,2025-11-01T00:07:24Z,1140000,False,-224.0,94.0,1,left,MISS T. Proctor 24' running 3PT,[1642878],1610612739.0,CLE,running,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left,,,,24.32,Missed,,,,,,,,,,,,,,,
115,PT03M24.00S,2025-10-31T23:57:00.2Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,18,23,2025-10-31T23:57:00Z,1150000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,
116,PT03M04.00S,2025-10-31T23:57:23.7Z,1,REGULAR,turnover,traveling,[],1629628,,,1610612761,18,23,2025-10-31T23:57:34Z,1160000,False,,,0,,R. Barrett traveling TURNOVER (1 TO),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,203593.0,,,,,,,,,,
117,PT02M51.00S,2025-10-31T23:57:55.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,18,23,2025-10-31T23:58:05Z,1170000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612739.0,CLE,bad pass,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,202035.0,,,,,,,,,,
118,PT02M51.00S,2025-10-31T23:58:05.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,18,23,2025-10-31T23:58:05Z,1180000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M51.00S,2025-10-31T23:58:07.6Z,1,REGULAR,substitution,out,[],1627742,,,1610612761,18,23,2025-11-01T00:00:45Z,1190000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M51.00S,2025-10-31T23:58:07.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,18,23,2025-11-01T00:00:45Z,1200000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M51.00S,2025-10-31T23:58:07.6Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,18,23,2025-11-01T00:00:45Z,1210000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M51.00S,2025-10-31T23:58:07.6Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,18,23,2025-11-01T00:00:45Z,1220000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M27.00S,2025-11-01T00:01:15.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,62.5,70.58823529411765,1610612761,18,26,2025-11-01T00:01:20Z,1230000,False,103.0,300.0,1,right,S. Barnes 31' 3PT  (7 PTS) (S. Mamukelashvili 1 AST),"[1630567, 1630572]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,31.72,Made,,,,,,,,,,7.0,S. Mamukelashvili,1630572.0,1.0,,
125,PT02M04.00S,2025-11-01T00:01:39.6Z,1,REGULAR,3pt,Jump Shot,[],1626204,18.74178712220762,93.38235294117648,1610612739,18,26,2025-11-01T00:02:21Z,1250000,False,-217.0,124.0,1,left,MISS L. Nance Jr. 24' 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.97,Missed,,,,,,,,,,,,,,,
126,PT02M03.00S,2025-11-01T00:01:40.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,18,26,2025-11-01T00:02:21Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,125.0,,,,,,,,,,,,,,
127,PT02M03.00S,2025-11-01T00:01:47.2Z,1,REGULAR,foul,personal,[],1642347,,,1610612739,18,26,2025-11-01T00:01:58Z,1270000,False,,,0,,J. Shead loose ball personal FOUL (1 PF),"[1642347, 1641854]",1610612761.0,TOR,loose ball,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Porter Jr.,1641854.0,,,,,,
129,PT01M55.00S,2025-11-01T00:02:14.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,29.38567674113009,25.49019607843137,1610612739,21,26,2025-11-01T00:11:59Z,1290000,False,123.0,224.0,1,left,D. Hunter 25' 3PT pullup (5 PTS),[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,25.5,Made,,,,,,,,,,5.0,,,,,
131,PT01M46.00S,2025-11-01T00:02:35.3Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612761,21,26,2025-11-01T00:02:40Z,1310000,False,,,0,,TOR 8-second-violation Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,202053.0,,,,,,,,,,
132,PT01M46.00S,2025-11-01T00:02:45.2Z,1,REGULAR,substitution,out,[],1642347,,,1610612739,21,26,2025-11-01T00:02:59Z,1320000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M46.00S,2025-11-01T00:02:45.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612739,21,26,2025-11-01T00:02:59Z,1330000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M39.00S,2025-11-01T00:03:16.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612739,21,26,2025-11-01T00:03:37Z,1340000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630534, 1629631]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,202053.0,1.0,0.0,Hunter,1629631.0,,,,,,
136,PT01M39.00S,2025-11-01T00:03:38.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612739,21,26,2025-11-01T00:03:38Z,1360000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
137,PT01M39.00S,2025-11-01T00:03:38.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,21,26,2025-11-01T00:03:38Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,
138,PT01M39.00S,2025-11-01T00:03:52.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612739,22,26,2025-11-01T00:03:52Z,1380000,False,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
139,PT01M22.00S,2025-11-01T00:04:09.3Z,1,REGULAR,2pt,Jump Shot,[],1630567,87.07293035479631,33.33333333333333,1610612761,22,28,2025-11-01T00:04:14Z,1390000,False,-83.0,69.0,1,right,S. Barnes 10' driving floating bank Jump Shot (9 PTS),[1630567],1610612761.0,TOR,driving floating bank,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,10.82,Made,,,,,,,,,,9.0,,,,,
140,PT01M04.00S,2025-11-01T00:04:28.3Z,1,REGULAR,2pt,Jump Shot,[],1641854,17.0335085413929,30.14705882352941,1610612739,22,28,2025-11-01T00:04:32Z,1400000,False,99.0,108.0,1,left,MISS C. Porter Jr. 14' pullup Shot,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,14.64,Missed,,,,,,,,,,,,,,,
141,PT01M01.00S,2025-11-01T00:04:31.3Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,22,28,2025-11-01T00:04:32Z,1410000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,
142,PT00M50.90S,2025-11-01T00:04:42.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,92.9862023653088,49.754901960784316,1610612761,22,30,2025-11-01T00:15:58Z,1420000,False,-1.0,13.0,1,right,S. Mamukelashvili turnaround Hook (2 PTS) (O. Agbaji 1 AST),"[1630572, 1630534]",1610612761.0,TOR,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,1.35,Made,,,,,,,,,,2.0,O. Agbaji,1630534.0,1.0,,
144,PT00M33.60S,2025-11-01T00:05:01.6Z,1,REGULAR,3pt,Jump Shot,[],1641854,26.757555847568987,5.147058823529411,1610612739,22,30,2025-11-01T00:05:06Z,1440000,False,224.0,199.0,1,left,MISS C. Porter Jr. 29' 3PT,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,29.99,Missed,,,,,,,,,,,,,,,
145,PT00M30.50S,2025-11-01T00:05:04.5Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,22,30,2025-11-01T00:05:04Z,1450000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:3),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,,144.0,3.0,3.0,0.0,,,,,,,,,,,
146,PT00M18.80S,2025-11-01T00:05:16.2Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,22,30,2025-11-01T00:05:22Z,1460000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1629731]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,1.0,Wade,1629731.0,,,,,,,,,,,,,,,,,
147,PT00M18.80S,2025-11-01T00:05:16.2Z,1,REGULAR,steal,,[],1629731,,,1610612739,22,30,2025-11-01T00:05:18Z,1470000,False,,,0,,D. Wade STEAL (2 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2025-11-01T00:05:36.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626204,16.376478318002626,98.77450980392157,1610612739,22,30,2025-11-01T00:05:44Z,1480000,False,-244.0,101.0,1,left,MISS L. Nance Jr. 26' 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.41,Missed,,,,,,,,,,,,,,,
149,PT00M00.00S,2025-11-01T00:05:36.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,22,30,2025-11-01T00:05:44Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,148.0,,,,,,,,,,,,,,
150,PT00M00.00S,2025-11-01T00:05:42.2Z,1,REGULAR,period,end,[],0,,,1610612739,22,30,2025-11-01T00:05:42Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,out,['startperiod'],1641854,,,1610612739,22,30,2025-11-01T00:08:17Z,1510000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,out,['startperiod'],1629631,,,1610612739,22,30,2025-11-01T00:08:17Z,1520000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612739,22,30,2025-11-01T00:08:17Z,1530000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,22,30,2025-11-01T00:08:17Z,1540000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,out,['startperiod'],1630534,,,1610612739,22,30,2025-11-01T00:08:17Z,1550000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612739,22,30,2025-11-01T00:08:17Z,1560000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,22,30,2025-11-01T00:08:17Z,1570000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,in,['startperiod'],1642281,,,1610612739,22,30,2025-11-01T00:08:17Z,1580000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,in,['startperiod'],1631247,,,1610612739,22,30,2025-11-01T00:08:17Z,1590000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-11-01T00:05:54.4Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612739,22,30,2025-11-01T00:08:17Z,1600000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-11-01T00:08:20.3Z,2,REGULAR,period,start,[],0,,,1610612761,22,30,2025-11-01T00:08:20Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M44.00S,2025-11-01T00:08:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612761,22,30,2025-11-01T00:08:45Z,1620000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1630596, 1630572]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,
164,PT11M44.00S,2025-11-01T00:09:03.1Z,2,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,22,31,2025-11-01T00:09:17Z,1640000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (3 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
166,PT11M44.00S,2025-11-01T00:09:18.9Z,2,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,22,32,2025-11-01T00:09:18Z,1660000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (4 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,,,,,,,,,,4.0,,,,,
167,PT11M35.00S,2025-11-01T00:09:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630596,32.53942181340342,47.549019607843135,1610612739,22,32,2025-11-01T00:09:34Z,1670000,False,12.0,253.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,25.37,Missed,,,,,,,,,,,,,,,
168,PT11M31.00S,2025-11-01T00:09:33.1Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612739,22,32,2025-11-01T00:09:33Z,1680000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,167.0,1.0,0.0,1.0,,,,,,,,,,,
