actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
361,PT07M27.00S,2022-02-04T04:30:00.9Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,74,64,2022-02-04T04:30:00Z,3580000,,,0,,A. Davis Free Throw 1 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
362,PT07M27.00S,2022-02-04T04:30:19.3Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,74,65,2022-02-04T04:30:19Z,3590000,,,0,,A. Davis Free Throw 2 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
363,PT07M13.00S,2022-02-04T04:30:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.90210249671485,46.07843137254902,1610612746,74,65,2022-02-04T04:30:40Z,3600000,-20.0,24.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 203076]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,3.07,Missed,,,,,,,,,,,,,Davis,203076.0,,,,,
364,PT07M13.00S,2022-02-04T04:30:36.1Z,3,REGULAR,block,,[],203076,,,1610612746,74,65,2022-02-04T04:30:39Z,3610000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M13.00S,2022-02-04T04:30:36.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,74,65,2022-02-04T04:30:40Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,
366,PT07M13.00S,2022-02-04T04:30:47.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,74,65,2022-02-04T04:30:47Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M10.00S,2022-02-04T04:30:53.6Z,3,REGULAR,turnover,bad pass,[],201587,,,1610612746,74,65,2022-02-04T04:31:34Z,3640000,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1626169]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,1.0,Johnson,1626169.0,,,,,,,
368,PT07M10.00S,2022-02-04T04:30:53.6Z,3,REGULAR,steal,,[],1626169,,,1610612747,74,65,2022-02-04T04:30:55Z,3650000,,,0,,S. Johnson STEAL (2 STL),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M08.00S,2022-02-04T04:30:58.9Z,3,REGULAR,foul,offensive,[],1626169,,,1610612747,74,65,2022-02-04T04:31:13Z,3660000,,,0,,S. Johnson charge offensive FOUL (2 PF),"[1626169, 202704]",1610612747.0,LAL,charge,,,Johnson,S. Johnson,,,,,,,,,,,,,,,1626302.0,,,,,,2.0,0.0,Jackson,202704.0,
371,PT07M08.00S,2022-02-04T04:30:58.9Z,3,REGULAR,turnover,offensive foul,[],1626169,,,1610612747,74,65,2022-02-04T04:30:58Z,3680000,,,0,,S. Johnson offensive foul TURNOVER (1 TO),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,1626302.0,1.0,,,,,,,,,
372,PT06M49.00S,2022-02-04T04:31:37.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,92.42772667542707,60.049019607843135,1610612746,76,65,2022-02-04T04:31:41Z,3690000,50.0,19.0,1,right,R. Jackson driving floating bank Jump Shot (10 PTS),[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,5.36,Made,10.0,,,,,,,,,,,,,,,,,,
373,PT06M32.00S,2022-02-04T04:31:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,11.744415243101187,49.754901960784316,1610612747,76,67,2022-02-04T04:31:58Z,3700000,1.0,58.0,1,left,S. Johnson driving floating Jump Shot (2 PTS),[1626169],1610612747.0,LAL,driving floating,,,Johnson,S. Johnson,,,,,5.79,Made,2.0,,,,,,,,,,,,,,,,,,
374,PT06M18.00S,2022-02-04T04:32:08.1Z,3,REGULAR,3pt,Jump Shot,[],201586,70.48291721419186,78.43137254901961,1610612746,76,67,2022-02-04T04:32:13Z,3710000,142.0,225.0,1,right,MISS S. Ibaka 26' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
375,PT06M13.00S,2022-02-04T04:32:13.1Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,76,67,2022-02-04T04:32:13Z,3720000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,374.0,5.0,4.0,1.0,,,,,,,,,,,,,,
376,PT06M08.00S,2022-02-04T04:32:17.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,31.84954007884363,35.5392156862745,1610612747,76,67,2022-02-04T04:32:24Z,3730000,72.0,247.0,1,left,MISS M. Monk 25' running pullup 3PT,[1628370],1610612747.0,LAL,running pullup,,,Monk,M. Monk,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
377,PT06M05.00S,2022-02-04T04:32:20.3Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,76,67,2022-02-04T04:32:24Z,3740000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,376.0,6.0,6.0,0.0,,,,,,,,,,,,,,
378,PT05M56.00S,2022-02-04T04:32:37.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,76,67,2022-02-04T04:32:37Z,3750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M56.00S,2022-02-04T04:32:37.9Z,3,REGULAR,substitution,out,[],201566,,,1610612746,76,67,2022-02-04T04:32:45Z,3760000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M56.00S,2022-02-04T04:32:37.9Z,3,REGULAR,substitution,in,[],1629659,,,1610612746,76,67,2022-02-04T04:32:45Z,3770000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M53.00S,2022-02-04T04:33:00.4Z,3,REGULAR,3pt,Jump Shot,[],202704,72.32260183968462,15.686274509803923,1610612746,79,67,2022-02-04T04:33:04Z,3780000,-172.0,208.0,1,right,R. Jackson 26' 3PT  (13 PTS) (N. Batum 3 AST),"[202704, 201587]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.94,Made,13.0,,,,,N. Batum,201587.0,3.0,,,,,,,,,,,
383,PT05M38.00S,2022-02-04T04:33:16.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,16.343626806833115,50.98039215686275,1610612747,79,67,2022-02-04T04:33:20Z,3800000,-5.0,101.0,1,left,MISS A. Davis 10' driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,,
384,PT05M36.00S,2022-02-04T04:33:18.3Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,79,67,2022-02-04T04:33:20Z,3810000,,,0,,S. Ibaka REBOUND (Off:1 Def:5),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,383.0,6.0,5.0,1.0,,,,,,,,,,,,,,
385,PT05M27.00S,2022-02-04T04:33:27.2Z,3,REGULAR,3pt,Jump Shot,[],202694,72.32260183968462,21.568627450980387,1610612746,82,67,2022-02-04T04:33:32Z,3820000,-142.0,208.0,1,right,M. Morris Sr. 25' 3PT  (19 PTS) (R. Jackson 6 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.17,Made,19.0,,,,,R. Jackson,202704.0,6.0,,,,,,,,,,,
387,PT05M26.00S,2022-02-04T04:33:34.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,82,67,2022-02-04T04:33:34Z,3840000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M26.00S,2022-02-04T04:36:32.2Z,3,REGULAR,substitution,out,[],1626169,,,1610612747,82,67,2022-02-04T04:37:06Z,3850000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M26.00S,2022-02-04T04:36:32.2Z,3,REGULAR,substitution,out,[],202340,,,1610612747,82,67,2022-02-04T04:37:06Z,3860000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M26.00S,2022-02-04T04:36:32.2Z,3,REGULAR,substitution,in,[],2772,,,1610612747,82,67,2022-02-04T04:37:06Z,3870000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M26.00S,2022-02-04T04:36:32.2Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,82,67,2022-02-04T04:37:06Z,3880000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M04.00S,2022-02-04T04:37:17.7Z,3,REGULAR,foul,personal,[],202704,,,1610612747,82,67,2022-02-04T04:37:24Z,3890000,,,0,,R. Jackson personal FOUL (2 PF),"[202704, 1630559]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1626302.0,,,,,,2.0,0.0,Reaves,1630559.0,
394,PT04M55.00S,2022-02-04T04:37:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,10.167542706964511,50.73529411764706,1610612747,82,67,2022-02-04T04:37:52Z,3910000,-4.0,43.0,1,left,MISS M. Monk driving Layup - blocked,"[1628370, 201586]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,4.33,Missed,,,,,,,,,,,,,Ibaka,201586.0,,,,,
395,PT04M55.00S,2022-02-04T04:37:48.0Z,3,REGULAR,block,,[],201586,,,1610612747,82,67,2022-02-04T04:37:51Z,3920000,,,0,,S. Ibaka BLOCK (2 BLK),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M51.00S,2022-02-04T04:37:52.0Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,82,67,2022-02-04T04:37:52Z,3930000,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,394.0,4.0,4.0,0.0,,,,,,,,,,,,,,
397,PT04M35.00S,2022-02-04T04:38:07.9Z,3,REGULAR,3pt,Jump Shot,[],201587,84.28055190538765,3.1862745098039227,1610612746,82,67,2022-02-04T04:38:11Z,3940000,-234.0,95.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
398,PT04M33.00S,2022-02-04T04:38:09.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,82,67,2022-02-04T04:38:11Z,3950000,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,397.0,8.0,5.0,3.0,,,,,,,,,,,,,,
399,PT04M23.00S,2022-02-04T04:38:20.7Z,3,REGULAR,3pt,Jump Shot,[],1629659,18.05190538764782,93.38235294117646,1610612747,82,67,2022-02-04T04:38:25Z,3960000,-217.0,117.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
400,PT04M19.00S,2022-02-04T04:38:24.7Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,82,67,2022-02-04T04:38:25Z,3970000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,399.0,4.0,4.0,0.0,,,,,,,,,,,,,,
402,PT04M14.00S,2022-02-04T04:38:41.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,82,67,2022-02-04T04:38:41Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M00.00S,2022-02-04T04:39:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201587,93.61038107752957,50.73529411764706,1610612746,84,67,2022-02-04T04:39:11Z,3990000,4.0,8.0,1,right,N. Batum driving Layup (4 PTS) (S. Ibaka 2 AST),"[201587, 201586]",1610612746.0,LAC,driving,,,Batum,N. Batum,,,,,0.85,Made,4.0,,,,,S. Ibaka,201586.0,2.0,,,,,,,,,,,
405,PT03M49.00S,2022-02-04T04:39:17.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,34.477660972404735,76.9607843137255,1610612747,84,67,2022-02-04T04:39:22Z,4010000,-135.0,272.0,1,left,MISS M. Monk 30' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,30.32,Missed,,,,,,,,,,,,,,,,,,,
406,PT03M46.00S,2022-02-04T04:39:20.8Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,84,67,2022-02-04T04:39:20Z,4020000,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,405.0,1.0,0.0,1.0,,,,,,,,,,,,,,
407,PT03M37.00S,2022-02-04T04:39:29.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,14.635348226018394,95.58823529411765,1610612747,84,70,2022-02-04T04:39:33Z,4030000,-228.0,85.0,1,left,M. Monk 24' 3PT pullup (12 PTS) (T. Horton-Tucker 1 AST),"[1628370, 1629659]",1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,24.33,Made,12.0,,,,,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,
409,PT03M13.00S,2022-02-04T04:39:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,81.38961892247043,34.803921568627445,1610612746,84,70,2022-02-04T04:39:56Z,4050000,-76.0,122.0,1,right,MISS M. Morris Sr. 14' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,14.41,Missed,,,,,,,,,,,,,,,,,,,
410,PT03M11.00S,2022-02-04T04:39:54.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,84,70,2022-02-04T04:39:56Z,4060000,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,409.0,9.0,6.0,3.0,,,,,,,,,,,,,,
411,PT03M03.00S,2022-02-04T04:40:04.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612747,84,70,2022-02-04T04:40:10Z,4070000,,,0,,R. Jackson shooting personal FOUL (3 PF) (Davis 2 FT),"[202704, 203076]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,2534.0,,,,,,3.0,0.0,Davis,203076.0,
413,PT03M03.00S,2022-02-04T04:40:34.4Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,84,71,2022-02-04T04:40:34Z,4090000,,,0,,A. Davis Free Throw 1 of 2 (18 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
414,PT03M03.00S,2022-02-04T04:40:42.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,84,71,2022-02-04T04:40:42Z,4100000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M03.00S,2022-02-04T04:42:21.7Z,3,REGULAR,substitution,out,[],201587,,,1610612747,84,71,2022-02-04T04:42:30Z,4110000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M03.00S,2022-02-04T04:42:21.7Z,3,REGULAR,substitution,in,[],1628379,,,1610612747,84,71,2022-02-04T04:42:30Z,4120000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M03.00S,2022-02-04T04:42:32.0Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,84,72,2022-02-04T04:42:32Z,4130000,,,0,,A. Davis Free Throw 2 of 2 (19 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
418,PT02M43.00S,2022-02-04T04:42:55.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,88.87976346911958,56.86274509803921,1610612746,86,72,2022-02-04T04:43:00Z,4140000,34.0,52.0,1,right,M. Morris Sr. 6' fadeaway Jump Shot (21 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,6.23,Made,21.0,,,,,,,,,,,,,,,,,,
420,PT02M18.00S,2022-02-04T04:43:20.0Z,3,REGULAR,3pt,Jump Shot,[],1628370,13.978318002628114,96.32352941176471,1610612747,86,72,2022-02-04T04:43:27Z,4160000,-232.0,79.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
421,PT02M13.00S,2022-02-04T04:43:25.0Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,86,72,2022-02-04T04:43:27Z,4170000,,,0,,A. Davis REBOUND (Off:4 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,420.0,10.0,6.0,4.0,,,,,,,,,,,,,,
422,PT02M13.00S,2022-02-04T04:43:29.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,7.933639947437584,50.49019607843137,1610612747,86,72,2022-02-04T04:43:33Z,4180000,-2.0,22.0,1,left,MISS A. Davis putback Layup,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
423,PT02M13.00S,2022-02-04T04:43:31.0Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,86,72,2022-02-04T04:43:31Z,4190000,,,0,,A. Davis REBOUND (Off:5 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,422.0,11.0,6.0,5.0,,,,,,,,,,,,,,
424,PT02M13.00S,2022-02-04T04:43:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,6.356767411300922,50.49019607843137,1610612747,86,74,2022-02-04T04:43:37Z,4200000,-2.0,7.0,1,left,A. Davis putback Layup (21 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,0.77,Made,21.0,,,,,,,,,,,,,,,,,,
425,PT02M13.00S,2022-02-04T04:43:35.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201586,,,1610612747,86,74,2022-02-04T04:43:48Z,4210000,,,0,,S. Ibaka shooting personal FOUL (4 PF) (Davis 1 FT),"[201586, 203076]",1610612746.0,LAC,shooting,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1627962.0,,,,,,4.0,0.0,Davis,203076.0,
427,PT02M13.00S,2022-02-04T04:43:44.2Z,3,REGULAR,substitution,out,[],201586,,,1610612747,86,74,2022-02-04T04:43:47Z,4230000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M13.00S,2022-02-04T04:43:44.2Z,3,REGULAR,substitution,in,[],1628392,,,1610612747,86,74,2022-02-04T04:43:47Z,4240000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M13.00S,2022-02-04T04:44:08.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203076,,,1610612747,86,74,2022-02-04T04:44:12Z,4250000,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
430,PT02M09.00S,2022-02-04T04:44:12.5Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,86,74,2022-02-04T04:44:12Z,4260000,,,0,,A. Davis REBOUND (Off:6 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,429.0,12.0,6.0,6.0,,,,,,,,,,,,,,
431,PT02M09.00S,2022-02-04T04:44:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,9.247700394218143,50.98039215686275,1610612747,86,74,2022-02-04T04:46:48Z,4270000,-5.0,34.0,1,left,MISS A. Davis putback Layup,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,,
432,PT02M08.00S,2022-02-04T04:44:12.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612746,86,74,2022-02-04T04:44:16Z,4280000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,431.0,2.0,2.0,0.0,,,,,,,,,,,,,,
434,PT01M54.00S,2022-02-04T04:44:25.7Z,3,REGULAR,3pt,Jump Shot,[],202694,92.95335085413929,4.656862745098039,1610612746,89,74,2022-02-04T04:47:34Z,4300000,-227.0,14.0,1,right,M. Morris Sr. 3PT step back (24 PTS) (I. Hartenstein 2 AST),"[202694, 1628392]",1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,22.71,Made,24.0,,,,,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,
436,PT01M43.00S,2022-02-04T04:44:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.408015768725363,52.94117647058824,1610612747,89,76,2022-02-04T04:48:18Z,4320000,-15.0,17.0,1,left,M. Monk driving finger roll Layup (14 PTS),[1628370],1610612747.0,LAL,driving finger roll,,,Monk,M. Monk,,,,,2.25,Made,14.0,,,,,,,,,,,,,,,,,,
437,PT01M17.00S,2022-02-04T04:45:03.6Z,3,REGULAR,3pt,Jump Shot,[],1629599,87.30289093298292,97.30392156862744,1610612746,92,76,2022-02-04T04:45:08Z,4330000,237.0,67.0,1,right,A. Coffey 24' 3PT  (3 PTS) (L. Kennard 2 AST),"[1629599, 1628379]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,24.58,Made,3.0,,,,,L. Kennard,1628379.0,2.0,,,,,,,,,,,
439,PT01M05.00S,2022-02-04T04:45:16.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.408015768725363,50.0,1610612747,92,78,2022-02-04T04:45:21Z,4350000,0.0,17.0,1,left,A. Davis cutting DUNK (23 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,1.71,Made,23.0,,,,,A. Reaves,1630559.0,2.0,,,,,,,,,,,
441,PT00M44.00S,2022-02-04T04:45:38.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202704,87.56570302233902,57.1078431372549,1610612746,94,78,2022-02-04T04:45:42Z,4370000,36.0,64.0,1,right,R. Jackson 7' turnaround Hook (15 PTS) (M. Morris Sr. 3 AST),"[202704, 202694]",1610612746.0,LAC,turnaround,,,Jackson,R. Jackson,,,,,7.35,Made,15.0,,,,,M. Morris Sr.,202694.0,3.0,,,,,,,,,,,
443,PT00M27.90S,2022-02-04T04:45:58.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612747,94,78,2022-02-04T04:46:04Z,4390000,,,0,,L. Kennard shooting personal FOUL (1 PF) (Ariza 2 FT),"[1628379, 2772]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1626302.0,,,,,,1.0,0.0,Ariza,2772.0,
445,PT00M27.90S,2022-02-04T04:46:29.3Z,3,REGULAR,freethrow,1 of 2,[],2772,,,1610612747,94,79,2022-02-04T04:46:29Z,4410000,,,0,,T. Ariza Free Throw 1 of 2 (1 PTS),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
446,PT00M27.90S,2022-02-04T04:46:30.2Z,3,REGULAR,substitution,out,[],1628370,,,1610612747,94,79,2022-02-04T04:46:37Z,4420000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT00M27.90S,2022-02-04T04:46:30.2Z,3,REGULAR,substitution,in,[],201566,,,1610612747,94,79,2022-02-04T04:46:37Z,4430000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT00M27.90S,2022-02-04T04:46:51.5Z,3,REGULAR,freethrow,2 of 2,[],2772,,,1610612747,94,80,2022-02-04T04:46:51Z,4440000,,,0,,T. Ariza Free Throw 2 of 2 (2 PTS),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
449,PT00M06.80S,2022-02-04T04:47:15.0Z,3,REGULAR,3pt,Jump Shot,[],202704,66.40932982917215,53.67647058823529,1610612746,94,80,2022-02-04T04:47:19Z,4450000,18.0,263.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
450,PT00M04.30S,2022-02-04T04:47:17.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,94,80,2022-02-04T04:47:17Z,4460000,,,0,,A. Davis REBOUND (Off:6 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,449.0,13.0,7.0,6.0,,,,,,,,,,,,,,
451,PT00M00.60S,2022-02-04T04:47:22.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203076,8.196452036793687,50.49019607843137,1610612747,94,82,2022-02-04T04:50:59Z,4470000,-2.0,25.0,1,left,A. Davis running finger roll Layup (25 PTS) (T. Horton-Tucker 2 AST),"[203076, 1629659]",1610612747.0,LAL,running finger roll,,,Davis,A. Davis,,,,,2.46,Made,25.0,,,,,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,
