actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
90,PT03M24.00S,2022-03-10T03:54:30.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203526,,,1610612764,21,20,2022-03-10T03:54:30Z,900000,,,0,,MISS R. Neto Free Throw 1 of 2,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
91,PT03M24.00S,2022-03-10T03:54:30.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,21,20,2022-03-10T03:54:30Z,910000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,
92,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,out,[],1629599,,,1610612764,21,20,2022-03-10T03:54:55Z,920000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,out,[],201587,,,1610612764,21,20,2022-03-10T03:54:55Z,930000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612764,21,20,2022-03-10T03:54:55Z,940000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,out,[],203484,,,1610612764,21,20,2022-03-10T03:54:55Z,950000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612764,21,20,2022-03-10T03:54:55Z,960000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612764,21,20,2022-03-10T03:54:55Z,970000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,in,[],1628392,,,1610612764,21,20,2022-03-10T03:54:55Z,980000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M24.00S,2022-03-10T03:54:31.7Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,21,20,2022-03-10T03:54:55Z,990000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M24.00S,2022-03-10T03:55:00.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203526,,,1610612764,21,21,2022-03-10T03:55:00Z,1000000,,,0,,R. Neto Free Throw 2 of 2 (5 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
101,PT03M05.00S,2022-03-10T03:55:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,92.16491458607096,53.92156862745098,1610612746,23,21,2022-03-10T03:55:29Z,1010000,20.0,21.0,1,right,T. Mann driving floating bank Jump Shot (2 PTS) (R. Jackson 3 AST),"[1629611, 202704]",1610612746.0,LAC,driving floating bank,,,Mann,T. Mann,,,,,2.88,Made,,,,,2.0,R. Jackson,202704.0,3.0,,,,,,,,,,,
103,PT02M52.00S,2022-03-10T03:55:33.8Z,1,REGULAR,3pt,Jump Shot,[],203526,28.95860709592641,75.0,1610612764,23,24,2022-03-10T03:55:38Z,1030000,-125.0,220.0,1,left,R. Neto 25' 3PT  (8 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,25.28,Made,,,,,8.0,,,,,,,,,,,,,,
104,PT02M22.00S,2022-03-10T03:56:03.4Z,1,REGULAR,3pt,Jump Shot,[],202704,74.55650459921156,12.990196078431367,1610612746,23,24,2022-03-10T03:56:07Z,1040000,-185.0,187.0,1,right,MISS R. Jackson 26' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
105,PT02M20.00S,2022-03-10T03:56:05.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,23,24,2022-03-10T03:56:05Z,1050000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT02M16.00S,2022-03-10T03:56:10.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,6.750985545335084,49.01960784313726,1610612764,23,26,2022-03-10T03:56:21Z,1060000,5.0,11.0,1,left,R. Hachimura cutting Layup (2 PTS) (K. Kuzma 3 AST),"[1629060, 1628398]",1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,1.2,Made,,,,,2.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,
108,PT01M59.00S,2022-03-10T03:56:26.2Z,1,REGULAR,2pt,Jump Shot,[],202704,76.26478318002628,77.94117647058823,1610612746,25,26,2022-03-10T03:56:32Z,1080000,140.0,171.0,1,right,R. Jackson 22' step back Jump Shot (8 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,22.05,Made,,,,,8.0,,,,,,,,,,,,,,
109,PT01M58.00S,2022-03-10T03:56:33.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,25,26,2022-03-10T03:56:33Z,1090000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M58.00S,2022-03-10T03:59:34.7Z,1,REGULAR,substitution,out,[],203526,,,1610612764,25,26,2022-03-10T03:59:55Z,1100000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M58.00S,2022-03-10T03:59:34.7Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,25,26,2022-03-10T03:59:55Z,1110000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M58.00S,2022-03-10T03:59:34.7Z,1,REGULAR,substitution,in,[],202397,,,1610612764,25,26,2022-03-10T03:59:55Z,1120000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M58.00S,2022-03-10T03:59:34.7Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,25,26,2022-03-10T03:59:55Z,1130000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M49.00S,2022-03-10T04:00:04.3Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612764,25,26,2022-03-10T04:00:14Z,1140000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Hachimura 2 FT),"[202694, 1629060]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,200834.0,1.0,0.0,Hachimura,1629060.0,,,,,,
116,PT01M49.00S,2022-03-10T04:00:27.6Z,1,REGULAR,freethrow,1 of 2,[],1629060,,,1610612764,25,27,2022-03-10T04:00:27Z,1160000,,,0,,R. Hachimura Free Throw 1 of 2 (3 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
117,PT01M49.00S,2022-03-10T04:00:45.4Z,1,REGULAR,freethrow,2 of 2,[],1629060,,,1610612764,25,27,2022-03-10T04:00:45Z,1170000,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Missed,,,,,,,,,,,,,,,,,,,
118,PT01M47.00S,2022-03-10T04:00:46.5Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,25,27,2022-03-10T04:00:46Z,1180000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,117.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
119,PT01M28.00S,2022-03-10T04:01:05.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,79.81274638633377,8.088235294117652,1610612746,28,27,2022-03-10T04:01:11Z,1190000,-210.0,137.0,1,right,L. Kennard 25' 3PT  (3 PTS) (R. Jackson 4 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.06,Made,,,,,3.0,R. Jackson,202704.0,4.0,,,,,,,,,,,
121,PT01M13.00S,2022-03-10T04:01:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,10.82457293035479,49.01960784313726,1610612764,28,27,2022-03-10T04:01:26Z,1210000,5.0,49.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1628379]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,4.95,Missed,,,,,,,,,,,,,,,Kennard,1628379.0,,,
122,PT01M13.00S,2022-03-10T04:01:21.0Z,1,REGULAR,block,,[],1628379,,,1610612764,28,27,2022-03-10T04:01:23Z,1220000,,,0,,L. Kennard BLOCK (1 BLK),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M13.00S,2022-03-10T04:01:21.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,28,27,2022-03-10T04:01:26Z,1230000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,
124,PT01M13.00S,2022-03-10T04:01:27.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,28,27,2022-03-10T04:01:27Z,1240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M13.00S,2022-03-10T04:01:28.0Z,1,REGULAR,substitution,out,[],202704,,,1610612764,28,27,2022-03-10T04:01:35Z,1250000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M13.00S,2022-03-10T04:01:28.0Z,1,REGULAR,substitution,out,[],202694,,,1610612764,28,27,2022-03-10T04:01:35Z,1260000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M13.00S,2022-03-10T04:01:28.0Z,1,REGULAR,substitution,in,[],201587,,,1610612764,28,27,2022-03-10T04:01:35Z,1270000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M13.00S,2022-03-10T04:01:28.0Z,1,REGULAR,substitution,in,[],1629599,,,1610612764,28,27,2022-03-10T04:01:35Z,1280000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M08.00S,2022-03-10T04:01:54.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,6.093955321944804,52.205882352941174,1610612764,28,29,2022-03-10T04:02:15Z,1290000,-11.0,5.0,1,left,D. Gafford alley-oop DUNK (4 PTS) (I. Smith 1 AST),"[1629655, 202397]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,1.2,Made,,,,,4.0,I. Smith,202397.0,1.0,,,,,,,,,,,
131,PT00M52.30S,2022-03-10T04:02:09.5Z,1,REGULAR,3pt,Jump Shot,[],1628379,66.80354796320631,44.36274509803921,1610612746,28,29,2022-03-10T04:02:17Z,1310000,-28.0,260.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M52.30S,2022-03-10T04:02:09.5Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,28,29,2022-03-10T04:02:17Z,1320000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
133,PT00M38.10S,2022-03-10T04:02:24.6Z,1,REGULAR,3pt,Jump Shot,[],1629060,20.811432325886997,4.901960784313729,1610612764,28,29,2022-03-10T04:02:29Z,1330000,225.0,143.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M35.40S,2022-03-10T04:02:27.4Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,28,29,2022-03-10T04:02:27Z,1340000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
135,PT00M22.10S,2022-03-10T04:02:40.6Z,1,REGULAR,2pt,Jump Shot,[],1629599,77.44743758212877,40.68627450980392,1610612746,28,29,2022-03-10T04:02:45Z,1350000,-47.0,159.0,1,right,MISS A. Coffey 16' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,16.62,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M19.30S,2022-03-10T04:02:43.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,28,29,2022-03-10T04:02:43Z,1360000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
137,PT00M03.50S,2022-03-10T04:02:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,20.285808147174762,63.23529411764706,1610612764,28,29,2022-03-10T04:04:57Z,1370000,-66.0,138.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M00.80S,2022-03-10T04:03:01.9Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,28,29,2022-03-10T04:03:01Z,1380000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,137.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
139,PT00M00.00S,2022-03-10T04:03:07.7Z,1,REGULAR,period,end,[],0,,,1610612746,28,29,2022-03-10T04:03:07Z,1390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-03-10T04:05:23.6Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612746,28,29,2022-03-10T04:05:45Z,1400000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-03-10T04:05:23.6Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612746,28,29,2022-03-10T04:05:45Z,1410000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-03-10T04:05:23.6Z,2,REGULAR,substitution,in,['startperiod'],203107,,,1610612746,28,29,2022-03-10T04:05:45Z,1420000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-03-10T04:05:23.6Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612746,28,29,2022-03-10T04:05:45Z,1430000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-10T04:05:50.6Z,2,REGULAR,period,start,[],0,,,1610612746,28,29,2022-03-10T04:05:50Z,1440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M49.00S,2022-03-10T04:06:00.8Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612746,28,29,2022-03-10T04:06:11Z,1450000,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1629060]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1.0,,,Hachimura,1629060.0,
146,PT11M49.00S,2022-03-10T04:06:00.8Z,2,REGULAR,steal,,[],1629060,,,1610612764,28,29,2022-03-10T04:06:02Z,1460000,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M45.00S,2022-03-10T04:06:05.6Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612764,28,29,2022-03-10T04:06:13Z,1470000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1628392, 1629060]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Hachimura,1629060.0,,,,,,
149,PT11M45.00S,2022-03-10T04:06:38.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629060,,,1610612764,28,30,2022-03-10T04:06:38Z,1490000,,,0,,R. Hachimura Free Throw 1 of 2 (4 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
150,PT11M45.00S,2022-03-10T04:06:50.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629060,,,1610612764,28,31,2022-03-10T04:06:50Z,1500000,,,0,,R. Hachimura Free Throw 2 of 2 (5 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
151,PT11M31.00S,2022-03-10T04:07:04.1Z,2,REGULAR,3pt,Jump Shot,[],201587,66.14651773981603,60.049019607843135,1610612746,31,31,2022-03-10T04:07:09Z,1510000,50.0,266.0,1,right,N. Batum 27' 3PT  (3 PTS) (T. Mann 1 AST),"[201587, 1629611]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,27.04,Made,,,,,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,
153,PT11M15.00S,2022-03-10T04:07:20.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,8.459264126149804,49.754901960784316,1610612764,31,33,2022-03-10T04:07:26Z,1530000,1.0,27.0,1,left,R. Hachimura DUNK (7 PTS) (K. Porzingis 1 AST),"[1629060, 204001]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,2.7,Made,,,,,7.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,
155,PT10M51.00S,2022-03-10T04:07:44.6Z,2,REGULAR,3pt,Jump Shot,[],201587,88.09132720105124,3.1862745098039227,1610612746,31,33,2022-03-10T04:07:51Z,1550000,-234.0,59.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
156,PT10M49.00S,2022-03-10T04:07:46.6Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,31,33,2022-03-10T04:07:51Z,1560000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
157,PT10M45.00S,2022-03-10T04:07:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629060,8.327858081471746,52.94117647058824,1610612764,31,35,2022-03-10T04:08:00Z,1570000,-15.0,26.0,1,left,R. Hachimura running finger roll Layup (9 PTS) (I. Smith 2 AST),"[1629060, 202397]",1610612764.0,WAS,running finger roll,,,Hachimura,R. Hachimura,,,,,2.97,Made,,,,,9.0,I. Smith,202397.0,2.0,,,,,,,,,,,
159,PT10M25.00S,2022-03-10T04:08:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629599,88.09132720105124,2.205882352941174,1610612746,31,35,2022-03-10T04:08:14Z,1590000,-239.0,59.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M22.00S,2022-03-10T04:08:13.8Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,31,35,2022-03-10T04:08:14Z,1600000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
161,PT10M19.00S,2022-03-10T04:08:16.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629060,7.670827858081481,51.470588235294116,1610612764,31,37,2022-03-10T04:08:29Z,1610000,-7.0,20.0,1,left,R. Hachimura running DUNK (11 PTS) (I. Smith 3 AST),"[1629060, 202397]",1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,2.1,Made,,,,,11.0,I. Smith,202397.0,3.0,,,,,,,,,,,
163,PT10M19.00S,2022-03-10T04:08:22.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,31,37,2022-03-10T04:08:22Z,1630000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M02.00S,2022-03-10T04:11:35.7Z,2,REGULAR,2pt,Jump Shot,[],1628379,76.13337713534823,52.450980392156865,1610612746,33,37,2022-03-10T04:11:41Z,1640000,12.0,172.0,1,right,L. Kennard 17' pullup Jump Shot (5 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,17.22,Made,,,,,5.0,,,,,,,,,,,,,,
165,PT10M02.00S,2022-03-10T04:11:40.0Z,2,REGULAR,foul,personal,['1freethrow'],202397,,,1610612746,33,37,2022-03-10T04:11:51Z,1650000,,,0,,I. Smith shooting personal FOUL (1 PF) (Kennard 1 FT),"[202397, 1628379]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,201639.0,1.0,0.0,Kennard,1628379.0,,,,,,
167,PT10M02.00S,2022-03-10T04:12:05.1Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,34,37,2022-03-10T04:12:05Z,1670000,,,0,,L. Kennard Free Throw 1 of 1 (6 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
168,PT09M48.00S,2022-03-10T04:12:20.9Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612764,34,37,2022-03-10T04:12:30Z,1680000,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1628392]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,1.0,,,Hartenstein,1628392.0,
169,PT09M48.00S,2022-03-10T04:12:20.9Z,2,REGULAR,steal,,[],1628392,,,1610612746,34,37,2022-03-10T04:12:23Z,1690000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT09M45.00S,2022-03-10T04:12:23.9Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,34,37,2022-03-10T04:13:37Z,1700000,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 202397]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,1.0,,,Smith,202397.0,
171,PT09M45.00S,2022-03-10T04:12:23.9Z,2,REGULAR,steal,,[],202397,,,1610612764,34,37,2022-03-10T04:12:25Z,1710000,,,0,,I. Smith STEAL (1 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M42.00S,2022-03-10T04:12:28.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,34,37,2022-03-10T04:12:28Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M29.00S,2022-03-10T04:12:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203107,6.4881734559789805,51.470588235294116,1610612764,34,37,2022-03-10T04:13:05Z,1730000,-7.0,8.0,1,left,MISS T. Satoransky reverse Layup,[203107],1610612764.0,WAS,reverse,,,Satoransky,T. Satoransky,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M27.00S,2022-03-10T04:12:56.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,34,37,2022-03-10T04:13:05Z,1740000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
175,PT09M15.00S,2022-03-10T04:13:09.4Z,2,REGULAR,turnover,out-of-bounds,[],1628379,,,1610612746,34,37,2022-03-10T04:13:16Z,1750000,,,0,,L. Kennard bad pass out-of-bounds TURNOVER (1 TO),[1628379],1610612746.0,LAC,bad pass,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1628487.0,,,,,1.0,,,,,
176,PT09M05.00S,2022-03-10T04:13:27.2Z,2,REGULAR,foul,personal,[],1628392,,,1610612764,34,37,2022-03-10T04:13:39Z,1760000,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 204001]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,200834.0,2.0,0.0,Porzingis,204001.0,,,,,,
178,PT08M57.00S,2022-03-10T04:14:08.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204001,18.183311432325894,37.99019607843137,1610612764,34,39,2022-03-10T04:14:14Z,1780000,60.0,118.0,1,left,K. Porzingis 13' Jump Shot (7 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,13.27,Made,,,,,7.0,,,,,,,,,,,,,,
