actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
96,PT04M17.00S,2021-12-27T02:23:54.9Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,21,19,2021-12-27T02:23:54Z,960000,,,0,,N. Jokic Free Throw 2 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
97,PT04M05.00S,2021-12-27T02:24:10.9Z,1,REGULAR,foul,personal,[],1630267,,,1610612746,21,19,2021-12-27T02:24:18Z,970000,,,0,,F. Campazzo personal FOUL (1 PF),"[1630267, 202339]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Bledsoe,202339.0,,,
99,PT04M01.00S,2021-12-27T02:24:30.6Z,1,REGULAR,2pt,Jump Shot,[],1630527,77.973061760841,59.55882352941176,1610612746,23,19,2021-12-27T02:24:35Z,990000,48.0,155.0,1,right,B. Boston Jr. 16' pullup Jump Shot (2 PTS) (S. Ibaka 1 AST),"[1630527, 201586]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,16.18,Made,,,,,2.0,S. Ibaka,201586.0,1.0,,,,,,,,,,
101,PT03M42.00S,2021-12-27T02:24:48.4Z,1,REGULAR,3pt,Jump Shot,[],1630538,7.802233902759525,3.1862745098039227,1610612743,23,19,2021-12-27T02:24:53Z,1010000,234.0,21.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,
102,PT03M40.00S,2021-12-27T02:24:50.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,23,19,2021-12-27T02:24:53Z,1020000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M29.00S,2021-12-27T02:25:02.0Z,1,REGULAR,3pt,Jump Shot,[],1630527,93.2161629434954,3.4313725490196134,1610612746,26,19,2021-12-27T02:25:08Z,1030000,-233.0,11.0,1,right,B. Boston Jr. 3PT  (5 PTS) (T. Mann 4 AST),"[1630527, 1629611]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,23.31,Made,,,,,5.0,T. Mann,1629611.0,4.0,,,,,,,,,,
105,PT03M13.00S,2021-12-27T02:25:19.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612743,26,19,2021-12-27T02:25:24Z,1050000,,,0,,E. Bledsoe personal FOUL (1 PF) (Campazzo 2 FT),"[202339, 1630267]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Campazzo,1630267.0,,,
107,PT03M13.00S,2021-12-27T02:25:41.4Z,1,REGULAR,freethrow,1 of 2,[],1630267,,,1610612743,26,20,2021-12-27T02:25:41Z,1070000,,,0,,F. Campazzo Free Throw 1 of 2 (1 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
108,PT03M13.00S,2021-12-27T02:25:42.2Z,1,REGULAR,substitution,out,[],202339,,,1610612743,26,20,2021-12-27T02:26:02Z,1080000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M13.00S,2021-12-27T02:25:42.2Z,1,REGULAR,substitution,out,[],203115,,,1610612743,26,20,2021-12-27T02:26:02Z,1090000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M13.00S,2021-12-27T02:25:42.2Z,1,REGULAR,substitution,in,[],1630553,,,1610612743,26,20,2021-12-27T02:26:02Z,1100000,,,0,,SUB in: K. Johnson,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M13.00S,2021-12-27T02:25:42.2Z,1,REGULAR,substitution,in,[],1628432,,,1610612743,26,20,2021-12-27T02:26:02Z,1110000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M13.00S,2021-12-27T02:26:05.3Z,1,REGULAR,freethrow,2 of 2,[],1630267,,,1610612743,26,21,2021-12-27T02:26:05Z,1120000,,,0,,F. Campazzo Free Throw 2 of 2 (2 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
113,PT02M58.00S,2021-12-27T02:26:22.5Z,1,REGULAR,turnover,bad pass,[],1630527,,,1610612746,26,21,2021-12-27T02:26:30Z,1130000,,,0,,B. Boston Jr. bad pass TURNOVER (1 TO),"[1630527, 1630267]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0
114,PT02M58.00S,2021-12-27T02:26:22.5Z,1,REGULAR,steal,,[],1630267,,,1610612743,26,21,2021-12-27T02:26:24Z,1140000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M55.00S,2021-12-27T02:26:25.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630267,22.2568988173456,89.2156862745098,1610612743,26,21,2021-12-27T02:26:35Z,1150000,-196.0,157.0,1,left,MISS F. Campazzo 25' running pullup 3PT,[1630267],1610612743.0,DEN,running pullup,,,Campazzo,F. Campazzo,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,
116,PT02M51.00S,2021-12-27T02:26:28.3Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,26,21,2021-12-27T02:26:28Z,1160000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M31.00S,2021-12-27T02:26:48.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201586,90.98226018396846,40.931372549019606,1610612746,28,21,2021-12-27T02:26:52Z,1170000,-45.0,32.0,1,right,S. Ibaka Hook (2 PTS) (A. Coffey 1 AST),"[201586, 1629599]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,5.56,Made,,,,,2.0,A. Coffey,1629599.0,1.0,,,,,,,,,,
119,PT02M14.00S,2021-12-27T02:27:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630538,32.92132063074902,66.68964460784314,1610612743,28,21,2021-12-27T02:27:12Z,1190000,-83.0,257.0,1,left,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2021-12-27T02:27:07.3Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,28,21,2021-12-27T02:27:12Z,1200000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT01M54.00S,2021-12-27T02:27:25.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,83.49211563731932,38.48039215686274,1610612746,28,21,2021-12-27T02:27:30Z,1210000,-58.0,103.0,1,right,MISS T. Mann 11' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,11.77,Missed,,,,,,,,,,,,,,,,,,
122,PT01M51.00S,2021-12-27T02:27:28.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,28,21,2021-12-27T02:27:30Z,1220000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT01M34.00S,2021-12-27T02:27:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.196452036793687,54.65686274509804,1610612743,28,21,2021-12-27T02:27:49Z,1230000,-23.0,25.0,1,left,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,
124,PT01M30.00S,2021-12-27T02:27:50.2Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,28,21,2021-12-27T02:27:49Z,1240000,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,123.0,3.0,2.0,1.0,,,,,,,,,,,,,,
125,PT01M30.00S,2021-12-27T02:27:49.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,28,23,2021-12-27T02:27:49Z,1250000,0.0,0.0,1,left,N. Jokic tip Layup (6 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,
126,PT01M21.00S,2021-12-27T02:28:00.9Z,1,REGULAR,foul,personal,['3freethrow'],1628427,,,1610612746,28,23,2021-12-27T02:31:19Z,1260000,,,0,,V. Cancar shooting personal FOUL (1 PF) (Boston Jr. 3 FT),"[1628427, 1630527]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Boston Jr.,1630527.0,,,
128,PT01M21.00S,2021-12-27T02:28:13.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,28,23,2021-12-27T02:28:13Z,1280000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M21.00S,2021-12-27T02:30:51.6Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,28,23,2021-12-27T02:31:03Z,1290000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M21.00S,2021-12-27T02:30:51.6Z,1,REGULAR,substitution,out,[],203999,,,1610612746,28,23,2021-12-27T02:31:03Z,1300000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M21.00S,2021-12-27T02:30:51.6Z,1,REGULAR,substitution,in,[],1626159,,,1610612746,28,23,2021-12-27T02:31:03Z,1310000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M21.00S,2021-12-27T02:30:51.6Z,1,REGULAR,substitution,in,[],203210,,,1610612746,28,23,2021-12-27T02:31:03Z,1320000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M21.00S,2021-12-27T02:31:22.5Z,1,REGULAR,freethrow,1 of 3,[],1630527,,,1610612746,28,23,2021-12-27T02:31:22Z,1330000,,,0,,MISS B. Boston Jr. Free Throw 1 of 3,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT01M21.00S,2021-12-27T02:31:22.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,28,23,2021-12-27T02:31:22Z,1340000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,
135,PT01M21.00S,2021-12-27T02:31:31.4Z,1,REGULAR,freethrow,2 of 3,[],1630527,,,1610612746,29,23,2021-12-27T02:31:31Z,1350000,,,0,,B. Boston Jr. Free Throw 2 of 3 (6 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
136,PT01M21.00S,2021-12-27T02:31:44.1Z,1,REGULAR,freethrow,3 of 3,[],1630527,,,1610612746,30,23,2021-12-27T02:31:44Z,1360000,,,0,,B. Boston Jr. Free Throw 3 of 3 (7 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
137,PT00M58.40S,2021-12-27T02:32:08.7Z,1,REGULAR,3pt,Jump Shot,[],1630538,22.2568988173456,10.294117647058826,1610612743,30,23,2021-12-27T02:32:13Z,1370000,199.0,157.0,1,left,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
138,PT00M56.00S,2021-12-27T02:32:11.1Z,1,REGULAR,rebound,offensive,[],1628427,,,1610612743,30,23,2021-12-27T02:32:13Z,1380000,,,0,,V. Cancar REBOUND (Off:1 Def:0),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
139,PT00M54.60S,2021-12-27T02:32:13.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628432,34.477660972404735,51.470588235294116,1610612743,30,26,2021-12-27T02:32:17Z,1390000,-7.0,272.0,1,left,D. Reed 27' 3PT  (3 PTS) (F. Campazzo 1 AST),"[1628432, 1630267]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,27.17,Made,,,,,3.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,
141,PT00M39.00S,2021-12-27T02:32:32.6Z,1,REGULAR,3pt,Jump Shot,[],1629599,83.36070959264126,96.07843137254902,1610612746,30,26,2021-12-27T02:32:37Z,1410000,230.0,104.0,1,right,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
142,PT00M35.30S,2021-12-27T02:32:36.3Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,30,26,2021-12-27T02:32:37Z,1420000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M31.50S,2021-12-27T02:32:40.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630267,16.737844940867276,96.56862745098039,1610612743,30,29,2021-12-27T02:32:46Z,1430000,-233.0,105.0,1,left,F. Campazzo 25' 3PT running (5 PTS) (D. Reed 1 AST),"[1630267, 1628432]",1610612743.0,DEN,running,,,Campazzo,F. Campazzo,,,,,25.53,Made,,,,,5.0,D. Reed,1628432.0,1.0,,,,,,,,,,
145,PT00M17.10S,2021-12-27T02:32:57.1Z,1,REGULAR,turnover,out-of-bounds,[],201586,,,1610612746,30,29,2021-12-27T02:33:01Z,1450000,,,0,,S. Ibaka bad pass out-of-bounds TURNOVER (1 TO),[201586],1610612746.0,LAC,bad pass,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,
146,PT00M00.20S,2021-12-27T02:33:19.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,21.0742444152431,8.333333333333343,1610612743,30,32,2021-12-27T02:34:20Z,1460000,208.0,146.0,1,left,B. Hyland 25' 3PT step back (3 PTS) (F. Campazzo 2 AST),"[1630538, 1630267]",1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,25.41,Made,,,,,3.0,F. Campazzo,1630267.0,2.0,,,,,,,,,,
148,PT00M00.00S,2021-12-27T02:33:24.3Z,1,REGULAR,instantreplay,request,[],0,,,1610612746,30,32,2021-12-27T02:33:41Z,1480000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,
149,PT00M00.00S,2021-12-27T02:33:31.4Z,1,REGULAR,period,end,[],0,,,1610612746,30,32,2021-12-27T02:33:31Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-27T02:36:14.7Z,2,REGULAR,period,start,[],0,,,1610612746,30,32,2021-12-27T02:36:16Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M44.00S,2021-12-27T02:36:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,93.74178712220763,47.05882352941176,1610612746,32,32,2021-12-27T02:36:34Z,1510000,-15.0,6.0,1,right,J. Winslow driving Layup (2 PTS) (B. Boston Jr. 1 AST),"[1626159, 1630527]",1610612746.0,LAC,driving,,,Winslow,J. Winslow,,,,,1.6,Made,,,,,2.0,B. Boston Jr.,1630527.0,1.0,,,,,,,,,,
153,PT11M29.00S,2021-12-27T02:36:44.7Z,2,REGULAR,3pt,Jump Shot,[],203210,24.753613666228645,86.51960784313725,1610612743,32,35,2021-12-27T02:36:49Z,1530000,-183.0,180.0,1,left,J. Green 25' 3PT  (3 PTS) (F. Campazzo 3 AST),"[203210, 1630267]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.65,Made,,,,,3.0,F. Campazzo,1630267.0,3.0,,,,,,,,,,
155,PT11M14.00S,2021-12-27T02:36:59.2Z,2,REGULAR,2pt,Jump Shot,[],201586,77.973061760841,74.50980392156863,1610612746,34,35,2021-12-27T02:37:06Z,1550000,123.0,155.0,1,right,S. Ibaka 19' Jump Shot (4 PTS) (K. Johnson 1 AST),"[201586, 1630553]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,19.72,Made,,,,,4.0,K. Johnson,1630553.0,1.0,,,,,,,,,,
156,PT10M59.00S,2021-12-27T02:37:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,6.750985545335084,52.94117647058824,1610612743,34,37,2021-12-27T02:37:20Z,1560000,-15.0,11.0,1,left,V. Cancar Layup (2 PTS) (B. Hyland 1 AST),"[1628427, 1630538]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,1.84,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
158,PT10M47.00S,2021-12-27T02:37:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630527,69.69448094612352,28.431372549019613,1610612746,34,37,2021-12-27T02:37:31Z,1580000,-108.0,232.0,1,right,MISS B. Boston Jr. 25' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
159,PT10M44.00S,2021-12-27T02:37:30.6Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,34,37,2021-12-27T02:37:31Z,1590000,,,0,,V. Cancar REBOUND (Off:1 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,,
161,PT10M28.00S,2021-12-27T02:37:46.0Z,2,REGULAR,turnover,bad pass,[],203210,,,1610612743,34,37,2021-12-27T02:37:52Z,1600000,,,0,,J. Green bad pass TURNOVER (1 TO),"[203210, 1629599]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Coffey,1629599.0
162,PT10M28.00S,2021-12-27T02:37:46.0Z,2,REGULAR,steal,,[],1629599,,,1610612746,34,37,2021-12-27T02:39:49Z,1610000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M28.00S,2021-12-27T02:37:50.4Z,2,REGULAR,foul,personal,[],1630267,,,1610612746,34,37,2021-12-27T02:38:12Z,1620000,,,0,,F. Campazzo personal FOUL (2 PF),"[1630267, 1629599]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Coffey,1629599.0,,,
165,PT10M22.00S,2021-12-27T02:38:10.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630553,80.86399474375821,72.30392156862744,1610612746,34,37,2021-12-27T02:38:16Z,1640000,112.0,127.0,1,right,MISS K. Johnson 16' Jump Shot,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,16.93,Missed,,,,,,,,,,,,,,,,,,
166,PT10M17.00S,2021-12-27T02:38:15.2Z,2,REGULAR,rebound,offensive,[],201586,,,1610612746,34,37,2021-12-27T02:38:15Z,1650000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,165.0,2.0,1.0,1.0,,,,,,,,,,,,,,
167,PT10M11.00S,2021-12-27T02:38:20.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630553,91.50788436268068,56.86274509803921,1610612746,34,37,2021-12-27T02:38:25Z,1660000,34.0,27.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 1628432]",1610612746.0,LAC,driving,,,Johnson,K. Johnson,,,,,4.38,Missed,,,,,,,,,Reed,1628432.0,,,,,,,,
168,PT10M11.00S,2021-12-27T02:38:20.8Z,2,REGULAR,block,,[],1628432,,,1610612746,34,37,2021-12-27T02:38:23Z,1670000,,,0,,D. Reed BLOCK (1 BLK),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M09.00S,2021-12-27T02:38:22.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,34,37,2021-12-27T02:38:25Z,1680000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT10M04.00S,2021-12-27T02:38:29.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203210,8.984888304862025,48.774509803921575,1610612743,34,37,2021-12-27T02:38:35Z,1690000,6.0,32.0,1,left,MISS J. Green running Layup - blocked,"[203210, 1630553]",1610612743.0,DEN,running,,,Green,J. Green,,,,,3.26,Missed,,,,,,,,,Johnson,1630553.0,,,,,,,,
171,PT10M04.00S,2021-12-27T02:38:29.2Z,2,REGULAR,block,,[],1630553,,,1610612743,34,37,2021-12-27T02:41:09Z,1700000,,,0,,K. Johnson BLOCK (1 BLK),[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M01.00S,2021-12-27T02:38:32.2Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612746,34,37,2021-12-27T02:38:35Z,1710000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT09M59.00S,2021-12-27T02:38:34.7Z,2,REGULAR,foul,personal,[],1628427,,,1610612746,34,37,2021-12-27T02:38:48Z,1720000,,,0,,V. Cancar take personal FOUL (2 PF),"[1628427, 1630527]",1610612743.0,DEN,take,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Boston Jr.,1630527.0,,,
175,PT09M59.00S,2021-12-27T02:38:48.2Z,2,REGULAR,substitution,out,[],1630553,,,1610612746,34,37,2021-12-27T02:38:54Z,1740000,,,0,,SUB out: K. Johnson,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M59.00S,2021-12-27T02:38:48.2Z,2,REGULAR,substitution,in,[],202339,,,1610612746,34,37,2021-12-27T02:38:54Z,1750000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M52.00S,2021-12-27T02:39:08.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201586,83.88633377135349,48.529411764705884,1610612746,34,37,2021-12-27T02:39:13Z,1760000,-7.0,99.0,1,right,MISS S. Ibaka 9' Hook,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,
178,PT09M47.00S,2021-12-27T02:39:13.5Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,34,37,2021-12-27T02:39:13Z,1770000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT09M38.00S,2021-12-27T02:39:22.7Z,2,REGULAR,3pt,Jump Shot,[],1630538,37.89421813403416,53.18627450980392,1610612743,34,37,2021-12-27T02:39:27Z,1780000,-16.0,304.0,1,left,MISS B. Hyland 30' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,30.41,Missed,,,,,,,,,,,,,,,,,,
180,PT09M34.00S,2021-12-27T02:39:26.7Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,34,37,2021-12-27T02:39:27Z,1790000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,,,,,,,
181,PT09M28.00S,2021-12-27T02:39:34.7Z,2,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612746,34,37,2021-12-27T02:40:08Z,1800000,,,0,,D. Reed shooting personal FOUL (1 PF) (Ibaka 2 FT),"[1628432, 201586]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Ibaka,201586.0,,,
183,PT09M28.00S,2021-12-27T02:40:17.5Z,2,REGULAR,freethrow,1 of 2,[],201586,,,1610612746,34,37,2021-12-27T02:40:17Z,1820000,,,0,,MISS S. Ibaka Free Throw 1 of 2,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT09M28.00S,2021-12-27T02:40:17.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,34,37,2021-12-27T02:40:17Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,
185,PT09M28.00S,2021-12-27T02:40:38.0Z,2,REGULAR,freethrow,2 of 2,[],201586,,,1610612746,35,37,2021-12-27T02:40:38Z,1840000,,,0,,S. Ibaka Free Throw 2 of 2 (5 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
186,PT09M16.00S,2021-12-27T02:40:55.9Z,2,REGULAR,2pt,Jump Shot,[],1628432,22.651116951379763,48.0392156862745,1610612743,35,39,2021-12-27T02:41:02Z,1850000,10.0,160.0,1,left,D. Reed 16' fadeaway Jump Shot (5 PTS),[1628432],1610612743.0,DEN,fadeaway,,,Reed,D. Reed,,,,,16.07,Made,,,,,5.0,,,,,,,,,,,,,
