actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
86,PT04M24.00S,2022-02-07T02:24:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,89.01116951379764,62.99019607843137,1610612749,18,17,2022-02-07T02:33:18Z,850000,65.0,51.0,1,right,MISS B. Portis 8' running Layup,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,8.25,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M19.00S,2022-02-07T02:24:31.3Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,18,17,2022-02-07T02:24:31Z,860000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,86.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
88,PT04M16.00S,2022-02-07T02:24:34.7Z,1,REGULAR,turnover,lost ball,[],202694,,,1610612746,18,17,2022-02-07T02:25:12Z,870000,,,0,,M. Morris Sr. lost ball TURNOVER (2 TO),"[202694, 201950]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,2.0,Holiday,201950.0,,,,,,,,,,,
89,PT04M16.00S,2022-02-07T02:24:34.7Z,1,REGULAR,steal,,[],201950,,,1610612749,18,17,2022-02-07T02:24:37Z,880000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M15.00S,2022-02-07T02:24:39.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201950,91.77069645203679,52.450980392156865,1610612749,18,19,2022-02-07T02:24:48Z,890000,12.0,25.0,1,right,J. Holiday running Layup (6 PTS),[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,2.78,Made,,,,,6.0,,,,,,,,,,,,,,
91,PT04M15.00S,2022-02-07T02:24:50.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,18,19,2022-02-07T02:24:50Z,900000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M15.00S,2022-02-07T02:27:23.3Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,18,19,2022-02-07T02:27:44Z,910000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M15.00S,2022-02-07T02:27:23.3Z,1,REGULAR,substitution,out,[],201587,,,1610612746,18,19,2022-02-07T02:27:44Z,920000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M15.00S,2022-02-07T02:27:23.3Z,1,REGULAR,substitution,out,[],1626192,,,1610612746,18,19,2022-02-07T02:27:44Z,930000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M15.00S,2022-02-07T02:27:23.3Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,18,19,2022-02-07T02:27:44Z,940000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M15.00S,2022-02-07T02:27:23.3Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,18,19,2022-02-07T02:27:44Z,950000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2022-02-07T02:27:23.3Z,1,REGULAR,substitution,in,[],1628978,,,1610612746,18,19,2022-02-07T02:27:44Z,960000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M00.00S,2022-02-07T02:27:59.0Z,1,REGULAR,2pt,Jump Shot,[],202694,7.013797634691201,24.75490196078431,1610612746,18,19,2022-02-07T02:28:04Z,970000,126.0,13.0,1,left,MISS M. Morris Sr. 12' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,12.69,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M57.00S,2022-02-07T02:28:02.0Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612749,18,19,2022-02-07T02:28:04Z,980000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
103,PT03M46.00S,2022-02-07T02:28:16.1Z,1,REGULAR,turnover,out-of-bounds,[],202328,,,1610612749,18,19,2022-02-07T02:28:23Z,990000,,,0,,G. Monroe bad pass out-of-bounds TURNOVER (1 TO),[202328],1610612749.0,MIL,bad pass,,,Monroe,G. Monroe,,,,,,,,,,,,1.0,,,202035.0,,,,,,,,,,
104,PT03M46.00S,2022-02-07T02:28:27.0Z,1,REGULAR,substitution,out,[],202704,,,1610612746,18,19,2022-02-07T02:28:43Z,1000000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M46.00S,2022-02-07T02:28:27.0Z,1,REGULAR,substitution,out,[],1626171,,,1610612746,18,19,2022-02-07T02:28:43Z,1010000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M46.00S,2022-02-07T02:28:27.0Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,18,19,2022-02-07T02:28:43Z,1020000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M46.00S,2022-02-07T02:28:27.0Z,1,REGULAR,substitution,in,[],1629670,,,1610612746,18,19,2022-02-07T02:28:43Z,1030000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2022-02-07T02:29:00.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,32.90078843626807,65.19607843137254,1610612746,21,19,2022-02-07T02:34:51Z,1040000,-76.0,257.0,1,left,N. Powell 26' 3PT step back (3 PTS),[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,26.78,Made,,,,,3.0,,,,,,,,,,,,,,
109,PT03M16.00S,2022-02-07T02:29:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202328,91.77069645203679,47.79411764705882,1610612749,21,21,2022-02-07T02:29:26Z,1050000,-11.0,25.0,1,right,G. Monroe cutting Layup (2 PTS) (J. Holiday 3 AST),"[202328, 201950]",1610612749.0,MIL,cutting,,,Monroe,G. Monroe,,,,,2.72,Made,,,,,2.0,,,,,,,,,J. Holiday,201950.0,3.0,,,
111,PT03M00.00S,2022-02-07T02:29:32.8Z,1,REGULAR,2pt,Jump Shot,[],1629611,19.49737187910644,69.6078431372549,1610612746,21,21,2022-02-07T02:29:41Z,1070000,-98.0,131.0,1,left,MISS T. Mann 16' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,16.34,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M55.00S,2022-02-07T02:29:37.8Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,21,21,2022-02-07T02:29:41Z,1090000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
114,PT02M50.00S,2022-02-07T02:29:42.5Z,1,REGULAR,2pt,Jump Shot,[],201950,79.94415243101183,32.1078431372549,1610612749,21,23,2022-02-07T02:29:52Z,1100000,-89.0,136.0,1,right,J. Holiday 16' pullup Jump Shot (8 PTS) (J. Nwora 1 AST),"[201950, 1629670]",1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,16.28,Made,,,,,8.0,,,,,,,,,J. Nwora,1629670.0,1.0,,,
115,PT02M28.00S,2022-02-07T02:30:05.4Z,1,REGULAR,3pt,Jump Shot,[],1628379,27.77595269382391,18.137254901960787,1610612746,21,23,2022-02-07T02:37:41Z,1110000,159.0,209.0,1,left,MISS L. Kennard 26' step back 3PT,[1628379],1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M26.00S,2022-02-07T02:30:07.4Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,21,23,2022-02-07T02:30:10Z,1120000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT02M18.00S,2022-02-07T02:30:15.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,71.27135348226018,19.85294117647058,1610612749,21,23,2022-02-07T02:30:19Z,1130000,-151.0,218.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M16.00S,2022-02-07T02:30:17.3Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,21,23,2022-02-07T02:30:19Z,1140000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
119,PT02M10.00S,2022-02-07T02:30:22.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202694,32.11235216819975,69.6078431372549,1610612746,24,23,2022-02-07T02:30:33Z,1150000,-98.0,249.0,1,left,M. Morris Sr. 26' 3PT running (11 PTS) (T. Mann 1 AST),"[202694, 1629611]",1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,26.8,Made,,,,,11.0,,,,,,,,,T. Mann,1629611.0,1.0,,,
121,PT01M49.00S,2022-02-07T02:30:43.6Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,24,23,2022-02-07T02:30:48Z,1170000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 202694]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,1.0,Morris Sr.,202694.0,,,,,,,,,,,
122,PT01M49.00S,2022-02-07T02:30:43.6Z,1,REGULAR,steal,,[],202694,,,1610612746,24,23,2022-02-07T02:30:45Z,1180000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M47.00S,2022-02-07T02:30:47.8Z,1,REGULAR,foul,personal,['2freethrow'],202083,,,1610612746,24,23,2022-02-07T02:31:02Z,1190000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Powell 2 FT),"[202083, 1626181]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,,,,,202035.0,1.0,0.0,Powell,1626181.0,,,,,,
125,PT01M47.00S,2022-02-07T02:31:18.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626181,,,1610612746,25,23,2022-02-07T02:31:18Z,1210000,,,0,,N. Powell Free Throw 1 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
126,PT01M47.00S,2022-02-07T02:31:20.0Z,1,REGULAR,substitution,out,[],202694,,,1610612746,25,23,2022-02-07T02:31:33Z,1220000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M47.00S,2022-02-07T02:31:20.0Z,1,REGULAR,substitution,out,[],201950,,,1610612746,25,23,2022-02-07T02:31:33Z,1230000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M47.00S,2022-02-07T02:31:20.0Z,1,REGULAR,substitution,out,[],202328,,,1610612746,25,23,2022-02-07T02:31:33Z,1240000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2022-02-07T02:31:20.0Z,1,REGULAR,substitution,in,[],203496,,,1610612746,25,23,2022-02-07T02:31:33Z,1250000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M47.00S,2022-02-07T02:31:20.0Z,1,REGULAR,substitution,in,[],203114,,,1610612746,25,23,2022-02-07T02:31:33Z,1260000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2022-02-07T02:31:20.0Z,1,REGULAR,substitution,in,[],203507,,,1610612746,25,23,2022-02-07T02:31:33Z,1270000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M47.00S,2022-02-07T02:31:43.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626181,,,1610612746,26,23,2022-02-07T02:31:43Z,1280000,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
134,PT01M32.00S,2022-02-07T02:31:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,92.16491458607096,61.27450980392157,1610612749,26,23,2022-02-07T02:32:09Z,1290000,56.0,21.0,1,right,MISS K. Middleton 6' driving bank Shot,[203114],1610612749.0,MIL,driving bank,,,Middleton,K. Middleton,,,,,6.02,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M30.00S,2022-02-07T02:32:00.8Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,26,23,2022-02-07T02:32:00Z,1300000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,134.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
136,PT01M25.00S,2022-02-07T02:32:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,92.16491458607096,53.18627450980392,1610612749,26,25,2022-02-07T03:11:11Z,1310000,16.0,21.0,1,right,G. Antetokounmpo Layup (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.64,Made,,,,,8.0,,,,,,,,,,,,,,
137,PT01M00.00S,2022-02-07T02:32:30.6Z,1,REGULAR,2pt,Jump Shot,[],201586,10.693166885676746,78.43137254901961,1610612746,28,25,2022-02-07T02:32:36Z,1320000,-142.0,48.0,1,left,S. Ibaka 15' turnaround fadeaway Jump Shot (2 PTS) (T. Mann 2 AST),"[201586, 1629611]",1610612746.0,LAC,turnaround fadeaway,,,Ibaka,S. Ibaka,,,,,15.01,Made,,,,,2.0,,,,,,,,,T. Mann,1629611.0,2.0,,,
139,PT00M53.40S,2022-02-07T02:32:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612749,28,25,2022-02-07T02:33:01Z,1340000,,,0,,N. Powell shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[1626181, 1628978]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,202035.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
141,PT00M53.40S,2022-02-07T02:33:11.8Z,1,REGULAR,freethrow,1 of 2,[],1628978,,,1610612749,28,25,2022-02-07T02:33:11Z,1360000,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M53.40S,2022-02-07T02:33:11.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,28,25,2022-02-07T02:33:11Z,1370000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,,
143,PT00M53.40S,2022-02-07T02:33:12.5Z,1,REGULAR,substitution,out,[],202083,,,1610612749,28,25,2022-02-07T02:33:17Z,1380000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M53.40S,2022-02-07T02:33:12.5Z,1,REGULAR,substitution,in,[],203918,,,1610612749,28,25,2022-02-07T02:33:17Z,1390000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M53.40S,2022-02-07T02:33:28.8Z,1,REGULAR,freethrow,2 of 2,[],1628978,,,1610612749,28,26,2022-02-07T02:33:28Z,1400000,,,0,,D. DiVincenzo Free Throw 2 of 2 (1 PTS),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
146,PT00M43.10S,2022-02-07T02:33:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.4881734559789805,47.549019607843135,1610612746,30,26,2022-02-07T02:33:44Z,1410000,12.0,8.0,1,left,N. Powell driving Layup (7 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,1.5,Made,,,,,7.0,,,,,,,,,,,,,,
147,PT00M32.60S,2022-02-07T02:33:53.1Z,1,REGULAR,2pt,Jump Shot,[],1629670,74.4250985545335,50.0,1610612749,30,26,2022-02-07T02:33:56Z,1420000,0.0,188.0,1,right,MISS J. Nwora 18' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,18.79,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M30.50S,2022-02-07T02:33:55.2Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,30,26,2022-02-07T02:33:55Z,1430000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
149,PT00M21.50S,2022-02-07T02:34:04.7Z,1,REGULAR,2pt,Jump Shot,[],1628379,14.109724047306173,31.372549019607845,1610612746,32,26,2022-02-07T02:34:08Z,1440000,93.0,80.0,1,left,L. Kennard 12' step back Jump Shot (2 PTS) (T. Mann 3 AST),"[1628379, 1629611]",1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,12.28,Made,,,,,2.0,,,,,,,,,T. Mann,1629611.0,3.0,,,
151,PT00M00.80S,2022-02-07T02:34:32.3Z,1,REGULAR,2pt,Jump Shot,[],203114,76.7904073587385,66.42156862745098,1610612749,32,28,2022-02-07T02:35:04Z,1460000,82.0,166.0,1,right,K. Middleton 18' turnaround fadeaway Jump Shot (6 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,18.49,Made,,,,,6.0,,,,,,,,,,,,,,
153,PT00M00.00S,2022-02-07T02:34:33.6Z,1,REGULAR,instantreplay,request,[],0,,,1610612746,32,28,2022-02-07T03:07:09Z,1465000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,End Period - Good Basket
152,PT00M00.00S,2022-02-07T02:34:34.9Z,1,REGULAR,period,end,[],0,,,1610612746,32,28,2022-02-07T02:34:34Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-02-07T02:37:13.4Z,2,REGULAR,period,start,[],0,,,1610612746,32,28,2022-02-07T02:37:13Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M46.00S,2022-02-07T02:37:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,18.577529566360056,47.30392156862745,1610612746,34,28,2022-02-07T02:37:29Z,1490000,13.0,122.0,1,left,N. Powell 12' floating Jump Shot (9 PTS) (T. Mann 4 AST),"[1626181, 1629611]",1610612746.0,LAC,floating,,,Powell,N. Powell,,,,,12.28,Made,,,,,9.0,,,,,,,,,T. Mann,1629611.0,4.0,,,
157,PT11M32.00S,2022-02-07T02:37:40.6Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612749,34,28,2022-02-07T02:37:44Z,1510000,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1628379]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,1.0,Kennard,1628379.0,,,,,,,,,,,
158,PT11M32.00S,2022-02-07T02:37:40.6Z,2,REGULAR,steal,,[],1628379,,,1610612746,34,28,2022-02-07T02:37:42Z,1520000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M24.00S,2022-02-07T02:37:48.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203496,26.987516425755587,15.441176470588232,1610612746,37,28,2022-02-07T02:37:54Z,1530000,173.0,201.0,1,left,R. Covington 26' 3PT  (3 PTS) (N. Powell 1 AST),"[203496, 1626181]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.52,Made,,,,,3.0,,,,,,,,,N. Powell,1626181.0,1.0,,,
161,PT11M10.00S,2022-02-07T02:38:01.6Z,2,REGULAR,2pt,Jump Shot,[],203114,77.84165571616295,47.549019607843135,1610612749,37,30,2022-02-07T02:38:06Z,1550000,-12.0,156.0,1,right,K. Middleton 15' pullup Jump Shot (8 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,15.63,Made,,,,,8.0,,,,,,,,,,,,,,
162,PT10M53.00S,2022-02-07T02:38:23.3Z,2,REGULAR,foul,offensive,[],1626181,,,1610612746,37,30,2022-02-07T02:38:31Z,1560000,,,0,,N. Powell offensive FOUL (2 PF),"[1626181, 1628978]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,1626300.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,
164,PT10M53.00S,2022-02-07T02:38:23.3Z,2,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,37,30,2022-02-07T02:38:23Z,1580000,,,0,,N. Powell offensive foul TURNOVER (1 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,1.0,,,1626300.0,,,,,,,,,,
165,PT10M40.00S,2022-02-07T02:38:46.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,89.6681997371879,25.24509803921569,1610612749,37,30,2022-02-07T02:38:52Z,1590000,-124.0,45.0,1,right,MISS G. Antetokounmpo 13' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,13.16,Missed,,,,,,,,,,,,,,,,,,,
166,PT10M37.00S,2022-02-07T02:38:49.3Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,37,30,2022-02-07T02:38:52Z,1600000,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,165.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
167,PT10M35.00S,2022-02-07T02:38:53.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629670,89.4053876478318,55.3921568627451,1610612749,37,32,2022-02-07T02:43:29Z,1610000,27.0,47.0,1,right,J. Nwora driving floating bank Jump Shot (2 PTS),[1629670],1610612749.0,MIL,driving floating bank,,,Nwora,J. Nwora,,,,,5.43,Made,,,,,2.0,,,,,,,,,,,,,,
168,PT10M23.00S,2022-02-07T02:39:03.4Z,2,REGULAR,3pt,Jump Shot,[],1626181,34.346254927726676,68.38235294117646,1610612746,37,32,2022-02-07T02:43:57Z,1620000,-92.0,270.0,1,left,MISS N. Powell 28' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,,
169,PT10M20.00S,2022-02-07T02:39:07.4Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612746,37,32,2022-02-07T02:39:07Z,1630000,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,168.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
170,PT10M14.00S,2022-02-07T02:39:12.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,26.856110381077528,14.950980392156865,1610612746,37,32,2022-02-07T02:39:18Z,1640000,175.0,200.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
171,PT10M10.00S,2022-02-07T02:39:16.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,37,32,2022-02-07T02:39:18Z,1650000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
172,PT10M05.00S,2022-02-07T02:39:24.0Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612749,37,32,2022-02-07T02:39:29Z,1660000,,,0,,R. Covington shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203496, 203507]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
174,PT10M05.00S,2022-02-07T02:40:01.6Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,37,33,2022-02-07T02:40:01Z,1680000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
175,PT10M05.00S,2022-02-07T02:40:02.1Z,2,REGULAR,substitution,out,[],201586,,,1610612749,37,33,2022-02-07T02:40:07Z,1690000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M05.00S,2022-02-07T02:40:02.1Z,2,REGULAR,substitution,in,[],1628392,,,1610612749,37,33,2022-02-07T02:40:07Z,1700000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
