actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
276,PT03M13.00S,2021-10-26T03:29:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,11.48160315374507,35.5392156862745,1610612746,52,38,2021-10-26T03:29:07Z,2730000,72.0,55.0,1,left,MISS R. Jackson 9' fadeaway Shot,[202704],1610612746.0,LAC,fadeaway,,,Jackson,R. Jackson,,,,,,,,9.11,Missed,,,,,,,,,,,,,,,
277,PT03M11.00S,2021-10-26T03:29:04.4Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,52,38,2021-10-26T03:29:07Z,2740000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,276.0,3.0,3.0,0.0,,,,,,,
278,PT03M03.00S,2021-10-26T03:29:14.3Z,2,REGULAR,3pt,Jump Shot,[],203081,64.78112680683311,44.19806985294118,1610612757,52,38,2021-10-26T03:29:20Z,2750000,-29.0,279.0,1,right,MISS D. Lillard 28' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,28.01,Missed,,,,,,,,,,,,,,,
279,PT03M03.00S,2021-10-26T03:29:14.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,52,38,2021-10-26T03:29:20Z,2760000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,
280,PT03M03.00S,2021-10-26T03:29:17.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,52,38,2021-10-26T03:29:17Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M51.00S,2021-10-26T03:29:38.1Z,2,REGULAR,3pt,Jump Shot,[],202331,23.570959264126145,88.97058823529412,1610612746,52,38,2021-10-26T03:29:44Z,2780000,-195.0,169.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,25.8,Missed,,,,,,,,,,,,,,,
282,PT02M46.00S,2021-10-26T03:29:43.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,52,38,2021-10-26T03:29:44Z,2790000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,281.0,6.0,5.0,1.0,,,,,,,
283,PT02M35.00S,2021-10-26T03:29:52.9Z,2,REGULAR,3pt,Jump Shot,[],203468,71.27135348226018,79.90196078431373,1610612757,52,38,2021-10-26T03:29:58Z,2800000,150.0,218.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,26.39,Missed,,,,,,,,,,,,,,,
284,PT02M33.00S,2021-10-26T03:29:55.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,52,38,2021-10-26T03:29:55Z,2810000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,
285,PT02M24.00S,2021-10-26T03:30:08.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,7.933639947437584,3.67647058823529,1610612746,55,38,2021-10-26T03:31:17Z,2820000,232.0,22.0,1,left,L. Kennard 3PT pullup (16 PTS) (R. Jackson 3 AST),"[1628379, 202704]",1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,,,,23.27,Made,16.0,R. Jackson,202704.0,3.0,,,,,,,,,,,
287,PT02M24.00S,2021-10-26T03:30:11.5Z,2,REGULAR,foul,personal,['1freethrow'],1629642,,,1610612746,55,38,2021-10-26T03:30:23Z,2840000,,,0,,N. Little shooting personal FOUL (1 PF) (Kennard 1 FT),"[1629642, 1628379]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,1627541.0,,,1.0,0.0,Kennard,1628379.0
289,PT02M24.00S,2021-10-26T03:30:24.8Z,2,REGULAR,substitution,out,[],1629642,,,1610612746,55,38,2021-10-26T03:30:59Z,2860000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M24.00S,2021-10-26T03:30:24.8Z,2,REGULAR,substitution,in,[],1629014,,,1610612746,55,38,2021-10-26T03:30:59Z,2870000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M24.00S,2021-10-26T03:30:37.2Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,56,38,2021-10-26T03:30:37Z,2880000,,,0,,L. Kennard Free Throw 1 of 1 (17 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
292,PT02M05.00S,2021-10-26T03:30:57.3Z,2,REGULAR,3pt,Jump Shot,[],203468,69.4316688567674,26.470588235294116,1610612757,56,38,2021-10-26T03:31:01Z,2890000,-118.0,235.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,,,,26.26,Missed,,,,,,,,,,,,,,,
293,PT02M03.00S,2021-10-26T03:30:59.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,56,38,2021-10-26T03:31:01Z,2900000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,292.0,3.0,3.0,0.0,,,,,,,
294,PT01M55.00S,2021-10-26T03:31:07.2Z,2,REGULAR,3pt,Jump Shot,[],202331,29.48423127463863,84.06862745098039,1610612746,56,38,2021-10-26T03:31:12Z,2910000,-170.0,225.0,1,left,MISS P. George 28' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,28.19,Missed,,,,,,,,,,,,,,,
295,PT01M53.00S,2021-10-26T03:31:09.2Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,56,38,2021-10-26T03:31:12Z,2920000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,294.0,1.0,1.0,0.0,,,,,,,
296,PT01M47.00S,2021-10-26T03:31:16.6Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612757,56,38,2021-10-26T03:31:21Z,2930000,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 202331]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,2.0,George,202331.0,,,,,,,,,,,,,,,,,
297,PT01M47.00S,2021-10-26T03:31:16.6Z,2,REGULAR,steal,,[],202331,,,1610612746,56,38,2021-10-26T03:31:18Z,2940000,,,0,,P. George STEAL (4 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M41.00S,2021-10-26T03:31:21.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202704,30.929697766097235,19.85294117647058,1610612746,56,38,2021-10-26T03:31:29Z,2950000,151.0,238.0,1,left,MISS R. Jackson 28' running 3PT,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,28.19,Missed,,,,,,,,,,,,,,,
299,PT01M40.00S,2021-10-26T03:31:22.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,56,38,2021-10-26T03:31:29Z,2960000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,
300,PT01M40.00S,2021-10-26T03:31:28.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,56,38,2021-10-26T03:31:28Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M24.00S,2021-10-26T03:31:51.1Z,2,REGULAR,2pt,Jump Shot,[],1629014,82.30946123521682,77.69607843137254,1610612757,56,40,2021-10-26T03:31:55Z,2980000,138.0,114.0,1,right,A. Simons 17' pullup Jump Shot (10 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,17.93,Made,10.0,,,,,,,,,,,,,,
302,PT01M06.00S,2021-10-26T03:32:13.2Z,2,REGULAR,turnover,traveling,[],201587,,,1610612746,56,40,2021-10-26T03:32:23Z,2990000,,,0,,N. Batum traveling TURNOVER (2 TO),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,2.0,,,,,,,,,,,,,,,,,,,
303,PT00M51.20S,2021-10-26T03:32:42.2Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612757,56,40,2021-10-26T03:32:48Z,3000000,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 201587]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,3.0,Batum,201587.0,,,,,,,,,,,,,,,,,
304,PT00M51.20S,2021-10-26T03:32:42.2Z,2,REGULAR,steal,,[],201587,,,1610612746,56,40,2021-10-26T03:33:40Z,3010000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M39.20S,2021-10-26T03:32:57.1Z,2,REGULAR,foul,personal,[],203468,,,1610612746,56,40,2021-10-26T03:33:24Z,3020000,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 202331]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,2715.0,,,1.0,0.0,George,202331.0
307,PT00M38.10S,2021-10-26T03:33:24.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,56,40,2021-10-26T03:33:24Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M33.10S,2021-10-26T03:33:44.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202704,29.61563731931669,20.09803921568627,1610612746,56,40,2021-10-26T03:33:49Z,3050000,150.0,226.0,1,left,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,27.09,Missed,,,,,,,,,,,,,,,
309,PT00M30.30S,2021-10-26T03:33:47.0Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,56,40,2021-10-26T03:33:47Z,3060000,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,
310,PT00M20.40S,2021-10-26T03:33:58.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612757,56,40,2021-10-26T03:38:23Z,3070000,,,0,,P. George personal FOUL (1 PF) (Lillard 2 FT),"[202331, 203081]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,1627541.0,,,1.0,0.0,Lillard,203081.0
312,PT00M20.40S,2021-10-26T03:34:30.5Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,56,41,2021-10-26T03:38:23Z,3090000,,,0,,D. Lillard Free Throw 1 of 2 (7 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
317,PT00M20.40S,2021-10-26T03:34:30.5Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,56,42,2021-10-26T03:38:23Z,3095000,,,0,,D. Lillard Free Throw 2 of 2 (8 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
313,PT00M20.40S,2021-10-26T03:34:37.9Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,56,42,2021-10-26T03:38:09Z,3100000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M20.40S,2021-10-26T03:34:37.9Z,2,REGULAR,substitution,out,[],203994,,,1610612746,56,42,2021-10-26T03:38:09Z,3110000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M20.40S,2021-10-26T03:34:37.9Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,56,42,2021-10-26T03:38:09Z,3120000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M20.40S,2021-10-26T03:34:37.9Z,2,REGULAR,substitution,in,[],203496,,,1610612746,56,42,2021-10-26T03:38:09Z,3130000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M03.20S,2021-10-26T03:36:06.0Z,2,REGULAR,3pt,Jump Shot,[],202331,28.827201051248352,20.34313725490196,1610612746,56,42,2021-10-26T03:36:21Z,3135000,148.0,218.0,1,left,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,26.41,Missed,,,,,,,,,,,,,,,
319,PT00M01.30S,2021-10-26T03:36:07.9Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612746,56,42,2021-10-26T03:36:28Z,3137500,,,0,,L. Kennard REBOUND (Off:1 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,318.0,4.0,3.0,1.0,,,,,,,
320,PT00M00.00S,2021-10-26T03:36:11.1Z,2,REGULAR,period,end,[],0,,,1610612746,56,42,2021-10-26T03:36:11Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612746,56,42,2021-10-26T03:51:24Z,3180000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612746,56,42,2021-10-26T03:51:24Z,3190000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,out,['startperiod'],1629014,,,1610612746,56,42,2021-10-26T03:51:24Z,3200000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612746,56,42,2021-10-26T03:51:24Z,3210000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,56,42,2021-10-26T03:51:24Z,3220000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,in,['startperiod'],202339,,,1610612746,56,42,2021-10-26T03:51:24Z,3230000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,in,['startperiod'],1629642,,,1610612746,56,42,2021-10-26T03:51:24Z,3240000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-10-26T03:51:00.3Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612746,56,42,2021-10-26T03:51:24Z,3250000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-10-26T03:51:29.7Z,3,REGULAR,period,start,[],0,,,1610612746,56,42,2021-10-26T03:51:29Z,3260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M48.00S,2021-10-26T03:51:41.5Z,3,REGULAR,2pt,Jump Shot,[],202331,89.14257555847568,14.950980392156865,1610612746,58,42,2021-10-26T03:51:47Z,3270000,-175.0,50.0,1,right,P. George 18' turnaround Jump Shot (12 PTS) (N. Batum 1 AST),"[202331, 201587]",1610612746.0,LAC,turnaround,,,George,P. George,,,,,,,,18.21,Made,12.0,N. Batum,201587.0,1.0,,,,,,,,,,,
332,PT11M30.00S,2021-10-26T03:51:59.2Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612757,58,42,2021-10-26T03:52:04Z,3290000,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 201587]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,1.0,Batum,201587.0,,,,,,,,,,,,,,,,,
333,PT11M30.00S,2021-10-26T03:51:59.2Z,3,REGULAR,steal,,[],201587,,,1610612746,58,42,2021-10-26T03:53:59Z,3300000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M19.00S,2021-10-26T03:52:10.0Z,3,REGULAR,turnover,lost ball,[],202704,,,1610612746,58,42,2021-10-26T03:52:17Z,3310000,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 203496]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,1.0,Covington,203496.0,,,,,,,,,,,,,,,,,
335,PT11M19.00S,2021-10-26T03:52:10.0Z,3,REGULAR,steal,,[],203496,,,1610612757,58,42,2021-10-26T03:52:12Z,3320000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M17.00S,2021-10-26T03:52:13.2Z,3,REGULAR,turnover,bad pass,[],203496,,,1610612757,58,42,2021-10-26T03:52:21Z,3330000,,,0,,R. Covington bad pass TURNOVER (4 TO),"[203496, 202331]",1610612757.0,POR,,,,Covington,R. Covington,,,,,4.0,George,202331.0,,,,,,,,,,,,,,,,,
337,PT11M17.00S,2021-10-26T03:52:13.2Z,3,REGULAR,steal,,[],202331,,,1610612746,58,42,2021-10-26T03:52:16Z,3340000,,,0,,P. George STEAL (5 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M17.00S,2021-10-26T03:52:25.8Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612746,58,42,2021-10-26T03:52:29Z,3350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M59.00S,2021-10-26T03:52:58.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,95.84428383705651,47.549019607843135,1610612746,60,42,2021-10-26T03:53:06Z,3370000,-12.0,-13.0,1,right,I. Zubac alley-oop DUNK (6 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,,,1.82,Made,6.0,P. George,202331.0,2.0,,,,,,,,,,,
342,PT10M53.00S,2021-10-26T03:53:03.7Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,60,42,2021-10-26T03:53:09Z,3390000,,,0,,J. Nurkic lost ball TURNOVER (4 TO),"[203994, 202331]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,4.0,George,202331.0,,,,,,,,,,,,,,,,,
343,PT10M53.00S,2021-10-26T03:53:03.7Z,3,REGULAR,steal,,[],202331,,,1610612746,60,42,2021-10-26T03:53:07Z,3400000,,,0,,P. George STEAL (6 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
344,PT10M47.00S,2021-10-26T03:53:09.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202704,94.53022339027595,4.656862745098039,1610612746,60,42,2021-10-26T03:53:18Z,3410000,-227.0,-1.0,1,right,MISS R. Jackson running 3PT,[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,22.67,Missed,,,,,,,,,,,,,,,
345,PT10M44.00S,2021-10-26T03:53:12.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,60,42,2021-10-26T03:53:18Z,3420000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,344.0,7.0,6.0,1.0,,,,,,,
346,PT10M43.00S,2021-10-26T03:53:20.9Z,3,REGULAR,foul,personal,[],201587,,,1610612757,60,42,2021-10-26T03:53:27Z,3430000,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1629642]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,2715.0,,,2.0,0.0,Little,1629642.0
348,PT10M35.00S,2021-10-26T03:53:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.802233902759525,50.0,1610612757,60,44,2021-10-26T03:54:43Z,3450000,0.0,21.0,1,left,D. Lillard driving Layup (10 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,,,,2.08,Made,10.0,,,,,,,,,,,,,,
349,PT10M16.00S,2021-10-26T03:54:02.9Z,3,REGULAR,2pt,Jump Shot,[],202339,78.49868593955321,24.019607843137265,1610612746,60,44,2021-10-26T03:54:07Z,3460000,-130.0,150.0,1,right,MISS E. Bledsoe 19' Jump Shot,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,19.81,Missed,,,,,,,,,,,,,,,
350,PT10M14.00S,2021-10-26T03:54:04.9Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,60,44,2021-10-26T03:54:07Z,3470000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,
351,PT10M05.00S,2021-10-26T03:54:14.4Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612757,60,44,2021-10-26T03:54:28Z,3480000,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 202331]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,2.0,George,202331.0,,,,,,,,,,,,,,,,,
352,PT10M05.00S,2021-10-26T03:54:14.4Z,3,REGULAR,steal,,[],202331,,,1610612746,60,44,2021-10-26T03:54:16Z,3490000,,,0,,P. George STEAL (7 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M59.00S,2021-10-26T03:54:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,92.82194480946123,49.754901960784316,1610612746,62,44,2021-10-26T03:54:32Z,3500000,-1.0,15.0,1,right,R. Jackson cutting Layup (13 PTS) (P. George 3 AST),"[202704, 202331]",1610612746.0,LAC,cutting,,,Jackson,R. Jackson,,,,,,,,1.5,Made,13.0,P. George,202331.0,3.0,,,,,,,,,,,
355,PT09M43.00S,2021-10-26T03:54:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.401445466491452,52.94117647058824,1610612757,62,46,2021-10-26T03:54:42Z,3520000,-15.0,64.0,1,left,C. McCollum 6' floating Jump Shot (18 PTS),[203468],1610612757.0,POR,floating,,,McCollum,C. McCollum,,,,,,,,6.58,Made,18.0,,,,,,,,,,,,,,
356,PT09M27.00S,2021-10-26T03:54:52.7Z,3,REGULAR,3pt,Jump Shot,[],202704,93.08475689881735,4.901960784313729,1610612746,65,46,2021-10-26T03:54:57Z,3530000,-225.0,13.0,1,right,R. Jackson 3PT  (16 PTS) (E. Bledsoe 5 AST),"[202704, 202339]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,22.58,Made,16.0,E. Bledsoe,202339.0,5.0,,,,,,,,,,,
358,PT09M15.00S,2021-10-26T03:55:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.802233902759525,47.30392156862745,1610612757,65,48,2021-10-26T03:55:09Z,3550000,13.0,21.0,1,left,J. Nurkic cutting Layup (2 PTS) (D. Lillard 3 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,2.48,Made,2.0,D. Lillard,203081.0,3.0,,,,,,,,,,,
360,PT09M08.00S,2021-10-26T03:55:11.2Z,3,REGULAR,3pt,Jump Shot,[],202704,72.58541392904074,14.705882352941174,1610612746,65,48,2021-10-26T03:55:20Z,3570000,-176.0,205.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,27.07,Missed,,,,,,,,,,,,,,,
361,PT09M04.00S,2021-10-26T03:55:16.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,65,48,2021-10-26T03:55:16Z,3580000,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,360.0,8.0,7.0,1.0,,,,,,,
362,PT09M00.00S,2021-10-26T03:55:19.9Z,3,REGULAR,3pt,Jump Shot,[],203081,37.10578186596584,85.04901960784314,1610612757,65,48,2021-10-26T03:55:26Z,3590000,-175.0,296.0,1,left,MISS D. Lillard 34' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,34.42,Missed,,,,,,,,,,,,,,,
363,PT08M58.00S,2021-10-26T03:55:21.9Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,65,48,2021-10-26T03:55:26Z,3600000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,362.0,3.0,3.0,0.0,,,,,,,
364,PT08M44.00S,2021-10-26T03:55:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.2161629434954,50.0,1610612746,67,48,2021-10-26T03:57:41Z,3610000,0.0,11.0,1,right,I. Zubac Layup (8 PTS) (P. George 4 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,1.13,Made,8.0,P. George,202331.0,4.0,,,,,,,,,,,
366,PT08M44.00S,2021-10-26T03:55:45.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,67,48,2021-10-26T03:55:45Z,3630000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M32.00S,2021-10-26T03:58:48.1Z,3,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,67,48,2021-10-26T03:58:54Z,3640000,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (5 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,5.0,,,,,,,,,,,,,201638.0,,,,,,
