actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
178,PT08M47.00S,2021-12-09T04:14:21.8Z,2,REGULAR,foul,technical,['1freethrow'],1630527,,,1610612738,33,32,2021-12-09T04:14:58Z,1740000,,,0,,B. Boston Jr. technical FOUL (1 Tech),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,202027.0,1.0,1.0,,,
179,PT08M47.00S,2021-12-09T04:14:59.1Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,33,33,2021-12-09T04:14:59Z,1750000,,,0,,J. Tatum technical Free Throw 1 of 1 (4 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
180,PT08M37.00S,2021-12-09T04:15:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,87.43429697766098,50.0,1610612738,33,35,2021-12-09T04:18:00Z,1760000,0.0,66.0,1,right,M. Smart 6' driving floating Jump Shot (4 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,6.56,Made,,,,,,,4.0,,,,,,,,,,,,
181,PT08M26.00S,2021-12-09T04:15:32.2Z,2,REGULAR,3pt,Jump Shot,[],1628379,26.72470433639947,12.990196078431367,1610612746,33,35,2021-12-09T04:15:36Z,1770000,185.0,199.0,1,left,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
182,PT08M24.00S,2021-12-09T04:15:34.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,33,35,2021-12-09T04:15:36Z,1780000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,181.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
183,PT08M18.00S,2021-12-09T04:15:41.2Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,33,35,2021-12-09T04:15:55Z,1790000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 202339]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2.0,Bledsoe,202339.0,,,,,,
184,PT08M18.00S,2021-12-09T04:15:41.2Z,2,REGULAR,steal,,[],202339,,,1610612746,33,35,2021-12-09T04:15:43Z,1800000,,,0,,E. Bledsoe STEAL (2 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M10.00S,2021-12-09T04:15:48.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630527,8.196452036793687,47.549019607843135,1610612746,35,35,2021-12-09T04:19:08Z,1810000,12.0,25.0,1,left,B. Boston Jr. running reverse Layup (7 PTS),[1630527],1610612746.0,LAC,running reverse,,,Boston Jr.,B. Boston Jr.,,,,,2.74,Made,,,,,,,7.0,,,,,,,,,,,,
186,PT08M01.00S,2021-12-09T04:15:58.4Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,35,35,2021-12-09T04:16:02Z,1820000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1628392]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2.0,Hartenstein,1628392.0,,,,,,
187,PT08M01.00S,2021-12-09T04:15:58.4Z,2,REGULAR,steal,,[],1628392,,,1610612746,35,35,2021-12-09T04:17:36Z,1830000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M56.00S,2021-12-09T04:16:03.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628379,26.330486202365307,14.705882352941174,1610612746,35,35,2021-12-09T04:16:11Z,1840000,176.0,195.0,1,left,MISS L. Kennard 26' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
189,PT07M53.00S,2021-12-09T04:16:06.3Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,35,35,2021-12-09T04:16:11Z,1850000,,,0,,E. Freedom REBOUND (Off:0 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
190,PT07M50.00S,2021-12-09T04:16:09.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630174,91.37647831800263,44.85294117647059,1610612738,35,37,2021-12-09T04:16:17Z,1860000,-26.0,29.0,1,right,A. Nesmith running DUNK (2 PTS) (M. Smart 2 AST),"[1630174, 203935]",1610612738.0,BOS,running,,,Nesmith,A. Nesmith,,,,,3.85,Made,,,,,,,2.0,M. Smart,203935.0,2.0,,,,,,,,,
192,PT07M32.00S,2021-12-09T04:16:40.9Z,2,REGULAR,3pt,Jump Shot,[],202339,11.350197109067011,2.941176470588232,1610612746,38,37,2021-12-09T04:17:20Z,1880000,235.0,54.0,1,left,E. Bledsoe 24' 3PT  (5 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,24.15,Made,,,,,,,5.0,,,,,,,,,,,,
193,PT07M20.00S,2021-12-09T04:16:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,89.01116951379764,53.18627450980392,1610612738,38,37,2021-12-09T04:21:06Z,1890000,16.0,51.0,1,right,MISS M. Smart driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,5.32,Missed,,,,,,,,,,,,,,,,,,,
194,PT07M20.00S,2021-12-09T04:16:52.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,38,37,2021-12-09T04:17:11Z,1900000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,,
195,PT07M20.00S,2021-12-09T04:16:58.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,38,37,2021-12-09T04:16:58Z,1910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M20.00S,2021-12-09T04:17:01.5Z,2,REGULAR,substitution,out,[],1629641,,,1610612746,38,37,2021-12-09T04:17:08Z,1920000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M20.00S,2021-12-09T04:17:01.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612746,38,37,2021-12-09T04:17:08Z,1930000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M10.00S,2021-12-09T04:17:16.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,18.05190538764782,41.42156862745098,1610612746,38,37,2021-12-09T04:21:24Z,1940000,43.0,117.0,1,left,MISS R. Jackson 12' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,12.48,Missed,,,,,,,,,,,,,,,,,,,
199,PT07M10.00S,2021-12-09T04:17:16.8Z,2,REGULAR,rebound,offensive,[],202704,,,1610612746,38,37,2021-12-09T04:17:24Z,1950000,,,0,,R. Jackson REBOUND (Off:1 Def:0),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,198.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
200,PT07M04.00S,2021-12-09T04:17:23.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,12.66425755584757,49.754901960784316,1610612746,40,37,2021-12-09T04:17:27Z,1960000,1.0,67.0,1,left,I. Hartenstein 6' floating Jump Shot (4 PTS) (R. Jackson 1 AST),"[1628392, 202704]",1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,6.65,Made,,,,,,,4.0,R. Jackson,202704.0,1.0,,,,,,,,,
202,PT06M48.00S,2021-12-09T04:17:41.6Z,2,REGULAR,turnover,traveling,[],1630174,,,1610612738,40,37,2021-12-09T04:22:58Z,1980000,,,0,,A. Nesmith traveling TURNOVER (1 TO),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1.0,,,202027.0,,,,,
203,PT06M48.00S,2021-12-09T04:17:52.0Z,2,REGULAR,substitution,out,[],202683,,,1610612746,40,37,2021-12-09T04:17:55Z,1990000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M48.00S,2021-12-09T04:17:52.0Z,2,REGULAR,substitution,in,[],1629057,,,1610612746,40,37,2021-12-09T04:17:55Z,2000000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M42.00S,2021-12-09T04:18:06.9Z,2,REGULAR,foul,personal,[],203935,,,1610612746,40,37,2021-12-09T04:18:13Z,2010000,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1630527]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Boston Jr.,1630527.0,
207,PT06M42.00S,2021-12-09T04:18:16.7Z,2,REGULAR,substitution,out,[],202339,,,1610612746,40,37,2021-12-09T04:18:22Z,2030000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M42.00S,2021-12-09T04:18:16.7Z,2,REGULAR,substitution,in,[],202694,,,1610612746,40,37,2021-12-09T04:18:22Z,2040000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M31.00S,2021-12-09T04:18:42.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,31.84954007884363,65.68627450980392,1610612746,43,37,2021-12-09T04:18:47Z,2050000,-78.0,247.0,1,left,B. Boston Jr. 25' 3PT step back (10 PTS),[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,25.9,Made,,,,,,,10.0,,,,,,,,,,,,
210,PT06M07.00S,2021-12-09T04:19:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,88.87976346911958,54.65686274509804,1610612738,43,37,2021-12-09T04:19:11Z,2060000,23.0,52.0,1,right,MISS M. Smart finger roll Layup,[203935],1610612738.0,BOS,finger roll,,,Smart,M. Smart,,,,,5.7,Missed,,,,,,,,,,,,,,,,,,,
211,PT06M04.00S,2021-12-09T04:19:08.6Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,43,37,2021-12-09T04:19:08Z,2070000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,210.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
212,PT05M56.00S,2021-12-09T04:19:16.3Z,2,REGULAR,3pt,Jump Shot,[],202704,31.061103810775293,69.11764705882354,1610612746,43,37,2021-12-09T04:23:29Z,2080000,-96.0,239.0,1,left,MISS R. Jackson 25' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
213,PT05M53.00S,2021-12-09T04:19:19.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,43,37,2021-12-09T04:19:21Z,2090000,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
214,PT05M48.00S,2021-12-09T04:19:26.5Z,2,REGULAR,foul,personal,[],1628392,,,1610612738,43,37,2021-12-09T04:19:36Z,2100000,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 1628369]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Tatum,1628369.0,
216,PT05M48.00S,2021-12-09T04:19:35.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612738,43,37,2021-12-09T04:19:38Z,2120000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M48.00S,2021-12-09T04:19:35.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612738,43,37,2021-12-09T04:19:38Z,2130000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M48.00S,2021-12-09T04:19:40.9Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,43,37,2021-12-09T04:19:51Z,2140000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M48.00S,2021-12-09T04:19:40.9Z,2,REGULAR,substitution,out,[],203935,,,1610612738,43,37,2021-12-09T04:19:51Z,2150000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M48.00S,2021-12-09T04:19:40.9Z,2,REGULAR,substitution,in,[],203471,,,1610612738,43,37,2021-12-09T04:19:51Z,2160000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M48.00S,2021-12-09T04:19:40.9Z,2,REGULAR,substitution,in,[],1626196,,,1610612738,43,37,2021-12-09T04:19:51Z,2170000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M35.00S,2021-12-09T04:20:15.3Z,2,REGULAR,3pt,Jump Shot,[],1626196,76.92181340341656,89.70588235294117,1610612738,43,37,2021-12-09T04:20:20Z,2180000,199.0,164.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
223,PT05M31.00S,2021-12-09T04:20:19.3Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,43,37,2021-12-09T04:20:20Z,2190000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
224,PT05M31.00S,2021-12-09T04:20:21.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,43,37,2021-12-09T04:20:27Z,2200000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,
225,PT05M15.00S,2021-12-09T04:21:05.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202704,24.096583442838366,50.245098039215684,1610612746,45,37,2021-12-09T04:21:10Z,2210000,-1.0,174.0,1,left,R. Jackson 17' pullup Jump Shot (8 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,17.4,Made,,,,,,,8.0,,,,,,,,,,,,
226,PT05M15.00S,2021-12-09T04:21:11.5Z,2,REGULAR,foul,personal,['1freethrow'],203471,,,1610612746,45,37,2021-12-09T04:21:22Z,2220000,,,0,,D. Schroder shooting personal FOUL (1 PF) (Jackson 1 FT),"[203471, 202704]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Jackson,202704.0,
228,PT05M15.00S,2021-12-09T04:21:24.0Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,45,37,2021-12-09T04:21:27Z,2240000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M15.00S,2021-12-09T04:21:24.0Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,45,37,2021-12-09T04:21:27Z,2250000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M15.00S,2021-12-09T04:21:47.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202704,,,1610612746,46,37,2021-12-09T04:21:47Z,2260000,,,0,,R. Jackson Free Throw 1 of 1 (9 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
231,PT05M04.00S,2021-12-09T04:22:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.08475689881735,47.79411764705882,1610612738,46,37,2021-12-09T04:22:04Z,2270000,-11.0,13.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1627826]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.67,Missed,,,,,Zubac,1627826.0,,,,,,,,,,,,,
232,PT05M04.00S,2021-12-09T04:22:00.3Z,2,REGULAR,block,,[],1627826,,,1610612738,46,37,2021-12-09T04:22:02Z,2280000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M01.00S,2021-12-09T04:22:03.3Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,46,37,2021-12-09T04:22:04Z,2290000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
234,PT05M01.00S,2021-12-09T04:22:04.4Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,46,37,2021-12-09T04:22:07Z,2300000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1626196]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0,,,,,,
235,PT05M01.00S,2021-12-09T04:22:04.4Z,2,REGULAR,steal,,[],1626196,,,1610612738,46,37,2021-12-09T04:22:06Z,2310000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M46.00S,2021-12-09T04:22:20.1Z,2,REGULAR,foul,personal,['3freethrow'],202704,,,1610612738,46,37,2021-12-09T04:22:27Z,2320000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Tatum 3 FT),"[202704, 1628369]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Tatum,1628369.0,
238,PT04M46.00S,2021-12-09T04:22:49.8Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1628369,,,1610612738,46,38,2021-12-09T04:22:49Z,2340000,,,0,,J. Tatum Free Throw 1 of 3 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
239,PT04M46.00S,2021-12-09T04:23:06.2Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1628369,,,1610612738,46,38,2021-12-09T04:23:06Z,2350000,,,0,,MISS J. Tatum Free Throw 2 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
240,PT04M46.00S,2021-12-09T04:23:06.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,46,38,2021-12-09T04:23:06Z,2360000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,
241,PT04M46.00S,2021-12-09T04:23:07.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,46,38,2021-12-09T04:23:11Z,2370000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M46.00S,2021-12-09T04:23:07.2Z,2,REGULAR,substitution,in,[],201143,,,1610612738,46,38,2021-12-09T04:23:11Z,2380000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M46.00S,2021-12-09T04:23:22.9Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1628369,,,1610612738,46,39,2021-12-09T04:23:22Z,2390000,,,0,,J. Tatum Free Throw 3 of 3 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
244,PT04M33.00S,2021-12-09T04:23:42.3Z,2,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612746,46,39,2021-12-09T04:23:47Z,2400000,,,0,,B. Boston Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630527],1610612746.0,LAC,bad pass,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,1.0,,,202027.0,,,,,
245,PT04M21.00S,2021-12-09T04:23:57.3Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,46,39,2021-12-09T04:24:01Z,2410000,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 1630527]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,3.0,Boston Jr.,1630527.0,,,,,,
246,PT04M21.00S,2021-12-09T04:23:57.3Z,2,REGULAR,steal,,[],1630527,,,1610612746,46,39,2021-12-09T04:23:59Z,2420000,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M14.00S,2021-12-09T04:24:05.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,27.90735873850197,81.61764705882354,1610612746,49,39,2021-12-09T04:26:19Z,2430000,-158.0,210.0,1,left,B. Boston Jr. 26' 3PT running pullup (13 PTS),[1630527],1610612746.0,LAC,running pullup,,,Boston Jr.,B. Boston Jr.,,,,,26.27,Made,,,,,,,13.0,,,,,,,,,,,,
248,PT03M53.00S,2021-12-09T04:24:25.6Z,2,REGULAR,turnover,lost ball,[],1629057,,,1610612738,49,39,2021-12-09T04:24:30Z,2440000,,,0,,R. Williams III lost ball TURNOVER (3 TO),"[1629057, 1627826]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,3.0,Zubac,1627826.0,,,,,,
249,PT03M53.00S,2021-12-09T04:24:25.6Z,2,REGULAR,steal,,[],1627826,,,1610612746,49,39,2021-12-09T04:24:28Z,2450000,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M48.00S,2021-12-09T04:24:31.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,27.513140604467807,79.41176470588235,1610612746,49,39,2021-12-09T04:27:23Z,2460000,-147.0,206.0,1,left,MISS B. Boston Jr. 25' running 3PT,[1630527],1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
251,PT03M47.00S,2021-12-09T04:24:32.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,49,39,2021-12-09T04:24:41Z,2470000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,
252,PT03M47.00S,2021-12-09T04:24:43.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,49,39,2021-12-09T04:24:43Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M30.00S,2021-12-09T04:25:04.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,89.01116951379764,98.52941176470588,1610612738,49,42,2021-12-09T04:25:08Z,2490000,243.0,51.0,1,right,J. Tatum 24' 3PT  (9 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.79,Made,,,,,,,9.0,A. Horford,201143.0,3.0,,,,,,,,,
255,PT03M10.00S,2021-12-09T04:25:33.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,49,42,2021-12-09T04:25:33Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M06.00S,2021-12-09T04:25:53.1Z,2,REGULAR,3pt,Jump Shot,[],202704,32.50657030223391,70.34313725490196,1610612746,52,42,2021-12-09T04:26:02Z,2520000,-102.0,253.0,1,left,R. Jackson 27' 3PT step back (12 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,27.28,Made,,,,,,,12.0,,,,,,,,,,,,
257,PT02M48.00S,2021-12-09T04:26:11.1Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,52,42,2021-12-09T04:26:15Z,2530000,,,0,,J. Tatum bad pass TURNOVER (4 TO),"[1628369, 1630527]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,4.0,Boston Jr.,1630527.0,,,,,,
258,PT02M48.00S,2021-12-09T04:26:11.1Z,2,REGULAR,steal,,[],1630527,,,1610612746,52,42,2021-12-09T04:26:13Z,2540000,,,0,,B. Boston Jr. STEAL (2 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M44.00S,2021-12-09T04:26:14.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,7.539421813403408,50.49019607843137,1610612746,54,42,2021-12-09T04:26:20Z,2550000,-2.0,18.0,1,left,B. Boston Jr. running DUNK (15 PTS),[1630527],1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,1.86,Made,,,,,,,15.0,,,,,,,,,,,,
260,PT02M44.00S,2021-12-09T04:26:27.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,54,42,2021-12-09T04:26:27Z,2560000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M44.00S,2021-12-09T04:29:01.6Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,54,42,2021-12-09T04:29:17Z,2570000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
