actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
91,PT04M15.00S,2021-11-08T02:24:07.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,6.093955321944804,48.28431372549019,1610612766,19,30,2021-11-08T02:24:15Z,910000,9.0,5.0,1,left,N. Richards putback DUNK (4 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,0.98,Made,4.0,,,,,,,,,,,,,,,,,,
92,PT04M07.00S,2021-11-08T02:24:15.9Z,1,REGULAR,3pt,Jump Shot,[],202331,66.67214191852825,34.55882352941177,1610612746,19,30,2021-11-08T02:24:19Z,920000,-77.0,261.0,1,right,MISS P. George 27' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2021-11-08T02:24:17.9Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,19,30,2021-11-08T02:24:19Z,930000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,92.0,4.0,4.0,0.0,,,,,,,,,,,
94,PT03M53.00S,2021-11-08T02:24:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,11.875821287779246,49.754901960784316,1610612766,19,30,2021-11-08T02:25:10Z,940000,1.0,59.0,1,left,MISS L. Ball floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,5.91,Missed,,,,,,,,,,,,,,,,,,,
95,PT03M52.00S,2021-11-08T02:24:32.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,19,30,2021-11-08T02:28:34Z,950000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,
98,PT03M52.00S,2021-11-08T02:24:42.9Z,1,REGULAR,foul,personal,[],1627826,,,1610612766,19,30,2021-11-08T02:28:44Z,980000,,,0,,I. Zubac loose ball personal FOUL (2 PF),"[1627826, 1630208]",1610612746.0,LAC,loose ball,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Richards,1630208.0,,,
100,PT03M52.00S,2021-11-08T02:24:50.1Z,1,REGULAR,substitution,out,[],201587,,,1610612766,19,30,2021-11-08T02:24:59Z,1000000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M52.00S,2021-11-08T02:24:50.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612766,19,30,2021-11-08T02:24:59Z,1010000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M52.00S,2021-11-08T02:24:50.1Z,1,REGULAR,substitution,in,[],201586,,,1610612766,19,30,2021-11-08T02:24:59Z,1020000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2021-11-08T02:24:50.1Z,1,REGULAR,substitution,in,[],1628379,,,1610612766,19,30,2021-11-08T02:24:59Z,1030000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M43.00S,2021-11-08T02:25:12.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,8.065045992115643,45.09803921568627,1610612766,19,32,2021-11-08T02:27:36Z,1040000,25.0,23.0,1,left,L. Ball driving Layup (10 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.38,Made,10.0,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2021-11-08T02:25:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.55913272010513,53.92156862745098,1610612746,21,32,2021-11-08T02:28:18Z,1050000,20.0,17.0,1,right,R. Jackson driving reverse Layup (4 PTS),[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,2.62,Made,4.0,,,,,,,,,,,,,,,,,,
106,PT03M25.00S,2021-11-08T02:25:31.3Z,1,REGULAR,foul,offensive,[],1630208,,,1610612766,21,32,2021-11-08T02:25:42Z,1060000,,,0,,N. Richards offensive FOUL (1 PF),"[1630208, 202704]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Jackson,202704.0,,,
108,PT03M25.00S,2021-11-08T02:25:31.3Z,1,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,21,32,2021-11-08T02:25:31Z,1080000,,,0,,N. Richards offensive foul TURNOVER (2 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,2.0,,,2714.0,,,,,,,
109,PT03M09.00S,2021-11-08T02:26:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,92.95335085413929,50.98039215686275,1610612746,23,32,2021-11-08T02:26:05Z,1090000,5.0,14.0,1,right,P. George Layup (5 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,1.45,Made,5.0,,,,,,,,,,,,,,,,,,
110,PT03M06.00S,2021-11-08T02:26:07.1Z,1,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612766,23,32,2021-11-08T02:29:31Z,1100000,,,0,,T. Mann away-from-play personal FOUL (1 PF) (Ball 1 FT),"[1629611, 1630163]",1610612746.0,LAC,away-from-play,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Ball,1630163.0,,,
112,PT03M06.00S,2021-11-08T02:26:22.1Z,1,REGULAR,instantreplay,request,[],0,,,1610612766,23,32,2021-11-08T02:29:49Z,1120000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,Off-Ball - Foul Occurred Before Inbounds,,
113,PT03M06.00S,2021-11-08T02:29:11.5Z,1,REGULAR,substitution,out,[],202330,,,1610612766,23,32,2021-11-08T02:29:22Z,1130000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M06.00S,2021-11-08T02:29:11.5Z,1,REGULAR,substitution,in,[],1628970,,,1610612766,23,32,2021-11-08T02:29:22Z,1140000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M06.00S,2021-11-08T02:29:32.6Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,23,33,2021-11-08T02:29:32Z,1150000,,,0,,L. Ball away-from-play Free Throw 1 of 1 (11 PTS),[1630163],1610612766.0,CHA,away-from-play,,,Ball,L. Ball,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2021-11-08T02:29:55.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,7.670827858081481,52.205882352941174,1610612766,23,35,2021-11-08T02:30:00Z,1160000,-11.0,20.0,1,left,K. Oubre Jr. floating Jump Shot (2 PTS) (M. Bridges 2 AST),"[1626162, 1628970]",1610612766.0,CHA,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,2.25,Made,2.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,,
118,PT02M32.00S,2021-11-08T02:30:16.7Z,1,REGULAR,foul,personal,[],1630208,,,1610612746,23,35,2021-11-08T02:30:22Z,1180000,,,0,,N. Richards personal FOUL (2 PF),"[1630208, 202704]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Jackson,202704.0,,,
120,PT02M32.00S,2021-11-08T02:30:26.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,23,35,2021-11-08T02:30:26Z,1200000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M32.00S,2021-11-08T02:32:41.3Z,1,REGULAR,substitution,out,[],202331,,,1610612746,23,35,2021-11-08T02:33:10Z,1210000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M32.00S,2021-11-08T02:32:41.3Z,1,REGULAR,substitution,out,[],1630163,,,1610612746,23,35,2021-11-08T02:33:10Z,1220000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2021-11-08T02:32:41.3Z,1,REGULAR,substitution,in,[],1626159,,,1610612746,23,35,2021-11-08T02:33:10Z,1230000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M32.00S,2021-11-08T02:32:41.3Z,1,REGULAR,substitution,in,[],202397,,,1610612746,23,35,2021-11-08T02:33:10Z,1240000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M22.00S,2021-11-08T02:33:30.7Z,1,REGULAR,2pt,Jump Shot,[],201586,76.65900131406045,33.08823529411765,1610612746,23,35,2021-11-08T02:33:35Z,1250000,-85.0,167.0,1,right,MISS S. Ibaka 18' Jump Shot,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,18.71,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M19.00S,2021-11-08T02:33:33.7Z,1,REGULAR,rebound,defensive,[],202397,,,1610612766,23,35,2021-11-08T02:33:35Z,1260000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,
127,PT02M08.00S,2021-11-08T02:33:46.0Z,1,REGULAR,3pt,Jump Shot,[],1626162,26.593298291721425,13.235294117647058,1610612766,23,35,2021-11-08T02:33:50Z,1270000,184.0,197.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M05.00S,2021-11-08T02:33:49.0Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612746,23,35,2021-11-08T02:33:50Z,1280000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,
129,PT01M56.00S,2021-11-08T02:34:01.2Z,1,REGULAR,foul,personal,[],1626162,,,1610612746,23,35,2021-11-08T02:34:08Z,1290000,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1626159]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Winslow,1626159.0,,,
131,PT01M56.00S,2021-11-08T02:34:08.0Z,1,REGULAR,substitution,out,[],1630208,,,1610612746,23,35,2021-11-08T02:34:13Z,1310000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M56.00S,2021-11-08T02:34:08.0Z,1,REGULAR,substitution,in,[],1626179,,,1610612746,23,35,2021-11-08T02:34:13Z,1320000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M43.00S,2021-11-08T02:34:30.3Z,1,REGULAR,3pt,Jump Shot,[],1629611,76.26478318002628,88.48039215686275,1610612746,23,35,2021-11-08T02:34:55Z,1330000,192.0,171.0,1,right,MISS T. Mann 25' step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M40.00S,2021-11-08T02:34:33.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,23,35,2021-11-08T02:34:34Z,1340000,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,,
135,PT01M29.00S,2021-11-08T02:34:44.8Z,1,REGULAR,turnover,lost ball,[],1626162,,,1610612766,23,35,2021-11-08T02:34:48Z,1350000,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1628379]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1.0,Kennard,1628379.0,,,,,,,,
136,PT01M29.00S,2021-11-08T02:34:44.8Z,1,REGULAR,steal,,[],1628379,,,1610612746,23,35,2021-11-08T02:34:47Z,1360000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M25.00S,2021-11-08T02:34:50.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612746,23,35,2021-11-08T02:35:03Z,1370000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Mann 2 FT),"[1628970, 1629611]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Mann,1629611.0,,,
139,PT01M25.00S,2021-11-08T02:35:17.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629611,,,1610612746,24,35,2021-11-08T02:35:49Z,1390000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
140,PT01M25.00S,2021-11-08T02:35:20.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612746,24,35,2021-11-08T02:35:23Z,1400000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M25.00S,2021-11-08T02:35:20.1Z,1,REGULAR,substitution,in,[],1630208,,,1610612746,24,35,2021-11-08T02:35:23Z,1410000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M25.00S,2021-11-08T02:35:17.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629611,,,1610612746,25,35,2021-11-08T02:35:49Z,1420000,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
143,PT01M09.00S,2021-11-08T02:35:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,7.933639947437584,51.470588235294116,1610612766,25,37,2021-11-08T02:37:09Z,1430000,-7.0,22.0,1,left,K. Oubre Jr. floating Jump Shot (4 PTS) (I. Smith 1 AST),"[1626162, 202397]",1610612766.0,CHA,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,2.33,Made,4.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,,
145,PT00M58.60S,2021-11-08T02:36:08.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,71.7969776609724,22.794117647058826,1610612746,28,37,2021-11-08T02:36:11Z,1450000,-136.0,213.0,1,right,L. Kennard 25' 3PT  (3 PTS) (S. Ibaka 1 AST),"[1628379, 201586]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.24,Made,3.0,S. Ibaka,201586.0,1.0,,,,,,,,,,,,,,,
147,PT00M42.60S,2021-11-08T02:36:25.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,33.295006570302235,58.088235294117645,1610612766,28,37,2021-11-08T02:36:29Z,1470000,-40.0,260.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M40.30S,2021-11-08T02:36:27.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,28,37,2021-11-08T02:36:27Z,1480000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,
149,PT00M33.80S,2021-11-08T02:36:36.6Z,1,REGULAR,turnover,out-of-bounds,[],201586,,,1610612746,28,37,2021-11-08T02:36:41Z,1490000,,,0,,S. Ibaka bad pass out-of-bounds TURNOVER (1 TO),[201586],1610612746.0,LAC,bad pass,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1.0,,,1627962.0,,,,,,,
150,PT00M33.80S,2021-11-08T02:36:43.2Z,1,REGULAR,substitution,out,[],1630208,,,1610612766,28,37,2021-11-08T02:36:51Z,1500000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M33.80S,2021-11-08T02:36:43.2Z,1,REGULAR,substitution,in,[],1628970,,,1610612766,28,37,2021-11-08T02:36:51Z,1510000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M22.80S,2021-11-08T02:37:06.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628998,8.196452036793687,47.30392156862745,1610612766,28,37,2021-11-08T02:40:48Z,1520000,13.0,25.0,1,left,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M22.70S,2021-11-08T02:37:06.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,28,37,2021-11-08T02:37:13Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,
154,PT00M22.70S,2021-11-08T02:37:10.5Z,1,REGULAR,foul,personal,[],201586,,,1610612766,28,37,2021-11-08T02:37:22Z,1540000,,,0,,S. Ibaka loose ball personal FOUL (1 PF),"[201586, 1626162]",1610612746.0,LAC,loose ball,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Oubre Jr.,1626162.0,,,
156,PT00M22.70S,2021-11-08T02:37:31.7Z,1,REGULAR,substitution,out,[],202397,,,1610612766,28,37,2021-11-08T02:37:38Z,1560000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M22.70S,2021-11-08T02:37:31.7Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,28,37,2021-11-08T02:37:38Z,1570000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M22.70S,2021-11-08T02:37:43.5Z,1,REGULAR,substitution,out,[],201586,,,1610612766,28,37,2021-11-08T02:37:46Z,1580000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M22.70S,2021-11-08T02:37:43.5Z,1,REGULAR,substitution,in,[],201587,,,1610612766,28,37,2021-11-08T02:37:46Z,1590000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M12.90S,2021-11-08T02:38:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630163,7.408015768725363,50.49019607843137,1610612766,28,39,2021-11-08T02:38:08Z,1600000,-2.0,17.0,1,left,L. Ball driving Layup (13 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.73,Made,13.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-11-08T02:38:18.9Z,1,REGULAR,3pt,Jump Shot,[],1628379,67.85479632063075,56.61764705882353,1610612746,31,39,2021-11-08T02:38:22Z,1610000,33.0,250.0,1,right,L. Kennard 25' 3PT  (6 PTS) (R. Jackson 1 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.19,Made,6.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,,
164,PT00M00.00S,2021-11-08T02:38:20.4Z,1,REGULAR,instantreplay,request,[],0,,,1610612766,31,39,2021-11-08T02:39:44Z,1625000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,End Period - Good Basket,,
163,PT00M00.00S,2021-11-08T02:38:21.9Z,1,REGULAR,period,end,[],0,,,1610612766,31,39,2021-11-08T02:38:21Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,out,['startperiod'],202704,,,1610612766,31,39,2021-11-08T02:41:07Z,1640000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,out,['startperiod'],1626159,,,1610612766,31,39,2021-11-08T02:41:07Z,1650000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,31,39,2021-11-08T02:41:07Z,1660000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,out,['startperiod'],1630163,,,1610612766,31,39,2021-11-08T02:41:07Z,1670000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,in,['startperiod'],202339,,,1610612766,31,39,2021-11-08T02:41:07Z,1680000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,in,['startperiod'],201586,,,1610612766,31,39,2021-11-08T02:41:07Z,1690000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,in,['startperiod'],202397,,,1610612766,31,39,2021-11-08T02:41:07Z,1700000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-08T02:40:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,31,39,2021-11-08T02:41:07Z,1710000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-08T02:41:22.4Z,2,REGULAR,period,start,[],0,,,1610612746,31,39,2021-11-08T02:41:22Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M47.00S,2021-11-08T02:41:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628379,66.80354796320631,58.088235294117645,1610612746,31,39,2021-11-08T02:41:40Z,1730000,40.0,260.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M43.00S,2021-11-08T02:41:38.4Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,31,39,2021-11-08T02:41:38Z,1740000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,
176,PT11M28.00S,2021-11-08T02:41:53.0Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612766,31,39,2021-11-08T02:41:56Z,1750000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 201587]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,1.0,Batum,201587.0,,,,,,,,
177,PT11M28.00S,2021-11-08T02:41:53.0Z,2,REGULAR,steal,,[],201587,,,1610612746,31,39,2021-11-08T02:41:54Z,1760000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M23.00S,2021-11-08T02:41:58.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202339,91.11366622864652,50.73529411764706,1610612746,33,39,2021-11-08T02:42:06Z,1770000,4.0,31.0,1,right,E. Bledsoe floating Jump Shot (4 PTS) (L. Kennard 1 AST),"[202339, 1628379]",1610612746.0,LAC,floating,,,Bledsoe,E. Bledsoe,,,,,3.12,Made,4.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,,
180,PT11M05.00S,2021-11-08T02:42:16.6Z,2,REGULAR,3pt,Jump Shot,[],1626179,25.279237844940866,16.666666666666657,1610612766,33,39,2021-11-08T02:42:20Z,1790000,167.0,185.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M03.00S,2021-11-08T02:42:18.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,33,39,2021-11-08T02:42:20Z,1800000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,
182,PT10M56.00S,2021-11-08T02:42:25.0Z,2,REGULAR,3pt,Jump Shot,[],201587,70.22010512483574,71.81372549019608,1610612746,33,39,2021-11-08T02:42:29Z,1810000,109.0,227.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M54.00S,2021-11-08T02:42:27.0Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,33,39,2021-11-08T02:42:29Z,1820000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,
