actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
360,PT08M44.00S,2021-11-14T04:50:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,8.065045992115643,48.774509803921575,1610612746,80,50,2021-11-14T04:50:15Z,3580000,6.0,23.0,1,left,I. Zubac Layup (8 PTS) (P. George 3 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,2.41,Made,8.0,,,,,,,,,,,,P. George,202331.0,3.0
362,PT08M37.00S,2021-11-14T04:50:17.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.11760840998686,75.49019607843138,1610612750,80,53,2021-11-14T04:50:21Z,3600000,127.0,247.0,1,right,A. Edwards 27' 3PT  (17 PTS) (D. Russell 6 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,27.81,Made,17.0,,,,,,,,,,,,D. Russell,1626156.0,6.0
363,PT08M36.00S,2021-11-14T04:50:26.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,80,53,2021-11-14T04:50:26Z,3610000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M36.00S,2021-11-14T04:52:48.6Z,3,REGULAR,substitution,out,[],1629020,,,1610612746,80,53,2021-11-14T04:53:17Z,3620000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M36.00S,2021-11-14T04:52:48.6Z,3,REGULAR,substitution,in,[],1627736,,,1610612746,80,53,2021-11-14T04:53:17Z,3630000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M23.00S,2021-11-14T04:53:28.7Z,3,REGULAR,3pt,Jump Shot,[],201587,8.065045992115643,1.9607843137254974,1610612746,80,53,2021-11-14T04:53:32Z,3640000,240.0,23.0,1,left,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,24.13,Missed,,,,,,,,,,,,,,,
368,PT08M21.00S,2021-11-14T04:53:30.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,80,53,2021-11-14T04:53:32Z,3650000,,,0,,A. Edwards REBOUND (Off:1 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,367.0,7.0,6.0,1.0,,,,,,,,,,
369,PT08M14.00S,2021-11-14T04:53:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.29632063074901,46.81372549019608,1610612750,80,53,2021-11-14T04:54:05Z,3660000,-16.0,20.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,2.55,Missed,,,,,,,,,,,,,,,
370,PT08M13.00S,2021-11-14T04:53:40.1Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,80,53,2021-11-14T04:54:05Z,3670000,,,0,,E. Bledsoe REBOUND (Off:0 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,369.0,4.0,4.0,0.0,,,,,,,,,,
371,PT08M12.00S,2021-11-14T04:53:43.3Z,3,REGULAR,foul,personal,[],201976,,,1610612746,80,53,2021-11-14T04:53:50Z,3680000,,,0,,P. Beverley take personal FOUL (2 PF),"[201976, 202339]",1610612750.0,MIN,take,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Bledsoe,202339.0,,,
373,PT07M59.00S,2021-11-14T04:54:18.3Z,3,REGULAR,3pt,Jump Shot,[],202339,24.6222076215506,87.74509803921569,1610612746,80,53,2021-11-14T04:54:24Z,3700000,-189.0,179.0,1,left,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,
374,PT07M54.00S,2021-11-14T04:54:23.3Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,80,53,2021-11-14T04:54:24Z,3710000,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,373.0,10.0,7.0,3.0,,,,,,,,,,
375,PT07M52.00S,2021-11-14T04:54:24.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201587,32.90078843626807,48.774509803921575,1610612746,80,53,2021-11-14T04:54:30Z,3720000,6.0,257.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,25.69,Missed,,,,,,,,,,,,,,,
376,PT07M48.00S,2021-11-14T04:54:28.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,80,53,2021-11-14T04:54:30Z,3730000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,375.0,6.0,5.0,1.0,,,,,,,,,,
377,PT07M38.00S,2021-11-14T04:54:38.6Z,3,REGULAR,3pt,Jump Shot,[],1626157,61.94152431011827,60.294117647058826,1610612750,80,53,2021-11-14T04:54:43Z,3740000,51.0,305.0,1,right,MISS K. Towns 30' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,30.95,Missed,,,,,,,,,,,,,,,
378,PT07M35.00S,2021-11-14T04:54:41.6Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,80,53,2021-11-14T04:54:43Z,3750000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,,,,,,,
379,PT07M26.00S,2021-11-14T04:54:51.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.619579500657039,49.26470588235294,1610612746,82,53,2021-11-14T04:54:55Z,3760000,4.0,10.0,1,left,I. Zubac cutting DUNK (10 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,1.04,Made,10.0,,,,,,,,,,,,N. Batum,201587.0,1.0
381,PT07M11.00S,2021-11-14T04:55:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,84.67477003942182,50.98039215686275,1610612750,82,55,2021-11-14T04:55:09Z,3780000,5.0,92.0,1,right,M. Beasley 9' pullup Jump Shot (5 PTS) (A. Edwards 2 AST),"[1627736, 1630162]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,9.17,Made,5.0,,,,,,,,,,,,A. Edwards,1630162.0,2.0
383,PT06M57.00S,2021-11-14T04:55:19.3Z,3,REGULAR,3pt,Jump Shot,[],201587,7.802233902759525,3.4313725490196134,1610612746,85,55,2021-11-14T04:55:23Z,3800000,233.0,21.0,1,left,N. Batum 3PT  (5 PTS) (P. George 4 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,23.37,Made,5.0,,,,,,,,,,,,P. George,202331.0,4.0
385,PT06M33.00S,2021-11-14T04:55:43.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,78.76149802890933,92.15686274509804,1610612750,85,58,2021-11-14T04:55:48Z,3820000,211.0,147.0,1,right,D. Russell 25' 3PT  (10 PTS) (K. Towns 3 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,25.71,Made,10.0,,,,,,,,,,,,K. Towns,1626157.0,3.0
387,PT06M13.00S,2021-11-14T04:56:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,18.31471747700394,52.94117647058824,1610612746,85,58,2021-11-14T04:56:06Z,3840000,-15.0,120.0,1,left,MISS R. Jackson 12' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,12.06,Missed,,,,,,,,,,,,,,,
388,PT06M12.00S,2021-11-14T04:56:04.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,85,58,2021-11-14T04:56:06Z,3850000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,387.0,7.0,6.0,1.0,,,,,,,,,,
389,PT06M05.00S,2021-11-14T04:56:11.9Z,3,REGULAR,3pt,Jump Shot,[],1626156,63.38699080157687,68.38235294117646,1610612750,85,61,2021-11-14T04:56:15Z,3860000,92.0,292.0,1,right,D. Russell 30' 3PT  (13 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,30.58,Made,13.0,,,,,,,,,,,,,,
390,PT05M41.00S,2021-11-14T04:56:35.2Z,3,REGULAR,3pt,Jump Shot,[],202704,27.644546649145866,86.51960784313725,1610612746,85,61,2021-11-14T04:56:40Z,3870000,-183.0,207.0,1,left,MISS R. Jackson 27' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,27.63,Missed,,,,,,,,,,,,,,,
391,PT05M39.00S,2021-11-14T04:56:37.2Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,85,61,2021-11-14T04:56:40Z,3880000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,390.0,2.0,2.0,0.0,,,,,,,,,,
392,PT05M24.00S,2021-11-14T04:56:53.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,71.92838370565046,79.16666666666666,1610612750,85,61,2021-11-14T04:56:58Z,3890000,146.0,211.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.68,Missed,,,,,,,,,,,,,,,
393,PT05M20.00S,2021-11-14T04:56:57.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,85,61,2021-11-14T04:56:58Z,3900000,,,0,,I. Zubac REBOUND (Off:3 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,392.0,11.0,8.0,3.0,,,,,,,,,,
400,PT05M03.00S,2021-11-14T04:57:07.1Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,85,61,2021-11-14T04:59:46Z,3905000,,,0,,P. George lost ball out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,lost ball,,,George,P. George,,,,,3.0,,,,,,,,,,,,2530.0,,,,,,,
395,PT05M03.00S,2021-11-14T04:57:21.9Z,3,REGULAR,substitution,out,[],202704,,,1610612750,85,61,2021-11-14T04:59:46Z,3920000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M03.00S,2021-11-14T04:57:21.9Z,3,REGULAR,substitution,in,[],1628379,,,1610612750,85,61,2021-11-14T04:59:46Z,3930000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M03.00S,2021-11-14T04:57:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,85,61,2021-11-14T05:02:21Z,3940000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M03.00S,2021-11-14T04:58:03.1Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612750,85,61,2021-11-14T05:13:52Z,3960000,,,0,,,[],1610612750.0,MIN,overturned,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,
401,PT05M03.00S,2021-11-14T04:59:45.7Z,3,REGULAR,substitution,out,[],201976,,,1610612750,85,61,2021-11-14T05:00:29Z,3970000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M03.00S,2021-11-14T04:59:45.7Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,85,61,2021-11-14T05:00:29Z,3980000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M47.00S,2021-11-14T05:00:43.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,89.53679369250986,55.14705882352941,1610612750,85,61,2021-11-14T05:00:50Z,3990000,26.0,46.0,1,right,MISS D. Russell floating Shot - blocked,"[1626156, 201587]",1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,,,,5.26,Missed,,,,,,Batum,201587.0,,,,,,,,
404,PT04M47.00S,2021-11-14T05:00:43.4Z,3,REGULAR,block,,[],201587,,,1610612750,85,61,2021-11-14T05:00:45Z,4000000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M47.00S,2021-11-14T05:00:43.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,85,61,2021-11-14T05:00:50Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,
406,PT04M47.00S,2021-11-14T05:00:49.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,85,61,2021-11-14T05:00:49Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M42.00S,2021-11-14T05:01:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,91.90210249671485,43.38235294117647,1610612750,85,61,2021-11-14T05:01:09Z,4030000,-33.0,24.0,1,right,MISS J. McDaniels Layup,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,4.07,Missed,,,,,,,,,,,,,,,
408,PT04M36.00S,2021-11-14T05:01:08.2Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,85,61,2021-11-14T05:01:09Z,4040000,,,0,,A. Edwards REBOUND (Off:2 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,407.0,8.0,6.0,2.0,,,,,,,,,,
409,PT04M36.00S,2021-11-14T05:01:07.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,94.40999984741211,50.0,1610612750,85,63,2021-11-14T05:01:07Z,4050000,0.0,0.0,1,right,A. Edwards putback Layup (19 PTS),[1630162],1610612750.0,MIN,putback,,,Edwards,A. Edwards,,,,,,,,0.0,Made,19.0,,,,,,,,,,,,,,
410,PT04M15.00S,2021-11-14T05:01:28.6Z,3,REGULAR,3pt,Jump Shot,[],202339,31.586727989487514,68.87254901960785,1610612746,85,63,2021-11-14T05:01:33Z,4060000,-94.0,244.0,1,left,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,26.2,Missed,,,,,,,,,,,,,,,
411,PT04M11.00S,2021-11-14T05:01:32.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,85,63,2021-11-14T05:01:33Z,4070000,,,0,,I. Zubac REBOUND (Off:4 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,410.0,12.0,8.0,4.0,,,,,,,,,,
412,PT04M07.00S,2021-11-14T05:01:36.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,10.95597897503285,41.42156862745098,1610612746,85,63,2021-11-14T05:01:48Z,4080000,43.0,50.0,1,left,MISS L. Kennard 6' floating Shot,[1628379],1610612746.0,LAC,floating,,,Kennard,L. Kennard,,,,,,,,6.63,Missed,,,,,,,,,,,,,,,
413,PT04M05.00S,2021-11-14T05:01:38.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,85,63,2021-11-14T05:01:38Z,4090000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,412.0,2.0,1.0,1.0,,,,,,,,,,
414,PT04M01.00S,2021-11-14T05:01:43.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,63.78120893561104,49.01960784313726,1610612750,85,63,2021-11-14T05:01:53Z,4100000,-5.0,288.0,1,right,MISS D. Russell 28' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,,,,28.8,Missed,,,,,,,,,,,,,,,
415,PT03M56.00S,2021-11-14T05:01:48.2Z,3,REGULAR,rebound,defensive,[],202339,,,1610612746,85,63,2021-11-14T05:01:53Z,4110000,,,0,,E. Bledsoe REBOUND (Off:0 Def:5),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,414.0,5.0,5.0,0.0,,,,,,,,,,
416,PT03M51.00S,2021-11-14T05:01:53.1Z,3,REGULAR,3pt,Jump Shot,[],202331,31.586727989487514,31.862745098039213,1610612746,88,63,2021-11-14T05:01:58Z,4120000,91.0,244.0,1,left,P. George 26' 3PT  (20 PTS) (E. Bledsoe 8 AST),"[202331, 202339]",1610612746.0,LAC,,,,George,P. George,,,,,,,,26.07,Made,20.0,,,,,,,,,,,,E. Bledsoe,202339.0,8.0
418,PT03M28.00S,2021-11-14T05:02:17.7Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612750,88,63,2021-11-14T05:02:28Z,4140000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Towns 2 FT),"[1627826, 1626157]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Towns,1626157.0,,,
420,PT03M28.00S,2021-11-14T05:02:52.3Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,88,64,2021-11-14T05:03:16Z,4160000,,,0,,K. Towns Free Throw 1 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
421,PT03M28.00S,2021-11-14T05:02:52.3Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,88,64,2021-11-14T05:03:16Z,4170000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,
422,PT03M25.00S,2021-11-14T05:02:55.3Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,88,64,2021-11-14T05:03:16Z,4180000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,
423,PT03M15.00S,2021-11-14T05:03:24.0Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,88,64,2021-11-14T05:03:28Z,4190000,,,0,,P. George bad pass TURNOVER (4 TO),"[202331, 1630183]",1610612746.0,LAC,,,,George,P. George,,,,,4.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,
424,PT03M15.00S,2021-11-14T05:03:24.0Z,3,REGULAR,steal,,[],1630183,,,1610612750,88,64,2021-11-14T05:03:26Z,4200000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M03.00S,2021-11-14T05:03:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,91.11366622864652,44.36274509803921,1610612750,88,66,2021-11-14T05:03:41Z,4210000,-28.0,31.0,1,right,A. Edwards driving Layup (21 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,4.19,Made,21.0,,,,,,,,,,,,,,
426,PT02M38.00S,2021-11-14T05:04:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202339,7.013797634691201,45.09803921568627,1610612746,90,66,2021-11-14T05:04:04Z,4220000,25.0,13.0,1,left,E. Bledsoe driving Layup (14 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,,,,2.79,Made,14.0,,,,,,,,,,,,,,
427,PT02M26.00S,2021-11-14T05:04:17.8Z,3,REGULAR,foul,personal,[],201587,,,1610612750,90,66,2021-11-14T05:04:26Z,4230000,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1626157]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Towns,1626157.0,,,
429,PT02M26.00S,2021-11-14T05:04:23.7Z,3,REGULAR,substitution,out,[],201587,,,1610612750,90,66,2021-11-14T05:04:33Z,4250000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M26.00S,2021-11-14T05:04:23.7Z,3,REGULAR,substitution,out,[],1627826,,,1610612750,90,66,2021-11-14T05:04:33Z,4260000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M26.00S,2021-11-14T05:04:23.7Z,3,REGULAR,substitution,in,[],1628392,,,1610612750,90,66,2021-11-14T05:04:33Z,4270000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M26.00S,2021-11-14T05:04:23.7Z,3,REGULAR,substitution,in,[],1629611,,,1610612750,90,66,2021-11-14T05:04:33Z,4280000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M26.00S,2021-11-14T05:04:40.6Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,90,66,2021-11-14T05:04:43Z,4290000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M26.00S,2021-11-14T05:04:40.6Z,3,REGULAR,substitution,in,[],1629006,,,1610612750,90,66,2021-11-14T05:04:43Z,4300000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M16.00S,2021-11-14T05:04:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,90.5880420499343,50.245098039215684,1610612750,90,68,2021-11-14T05:04:55Z,4310000,1.0,36.0,1,right,J. Okogie driving Layup (2 PTS) (A. Edwards 3 AST),"[1629006, 1630162]",1610612750.0,MIN,driving,,,Okogie,J. Okogie,,,,,,,,3.6,Made,2.0,,,,,,,,,,,,A. Edwards,1630162.0,3.0
436,PT02M10.00S,2021-11-14T05:04:57.0Z,3,REGULAR,2pt,Jump Shot,[],202331,25.410643889618925,53.18627450980392,1610612746,90,68,2021-11-14T05:05:02Z,4320000,-16.0,186.0,1,left,MISS P. George 18' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,,,,18.71,Missed,,,,,,,,,,,,,,,
437,PT02M05.00S,2021-11-14T05:05:01.2Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612746,90,68,2021-11-14T05:05:01Z,4330000,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,436.0,5.0,4.0,1.0,,,,,,,,,,
438,PT02M04.00S,2021-11-14T05:05:02.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,21.73127463863338,4.656862745098039,1610612746,93,68,2021-11-14T05:05:14Z,4340000,227.0,152.0,1,left,T. Mann 27' 3PT  (12 PTS) (I. Hartenstein 3 AST),"[1629611, 1628392]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,27.28,Made,12.0,,,,,,,,,,,,I. Hartenstein,1628392.0,3.0
440,PT01M39.00S,2021-11-14T05:05:26.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,66.27792378449408,58.088235294117645,1610612750,93,68,2021-11-14T05:05:30Z,4360000,40.0,264.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,26.76,Missed,,,,,,,,,,,,,,,
441,PT01M37.00S,2021-11-14T05:05:28.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,93,68,2021-11-14T05:05:28Z,4370000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,,
442,PT01M22.00S,2021-11-14T05:05:44.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.093955321944804,49.50980392156863,1610612746,95,68,2021-11-14T05:05:48Z,4380000,2.0,5.0,1,left,I. Hartenstein alley-oop DUNK (8 PTS) (E. Bledsoe 9 AST),"[1628392, 202339]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,,,,0.54,Made,8.0,,,,,,,,,,,,E. Bledsoe,202339.0,9.0
444,PT01M09.00S,2021-11-14T05:05:57.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,80.86399474375821,5.14705882352942,1610612750,95,68,2021-11-14T05:06:03Z,4400000,-224.0,127.0,1,right,MISS M. Beasley 25' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,,,,25.8,Missed,,,,,,,,,,,,,,,
445,PT01M06.00S,2021-11-14T05:06:00.2Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,95,68,2021-11-14T05:06:00Z,4410000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,444.0,2.0,2.0,0.0,,,,,,,,,,
446,PT00M59.00S,2021-11-14T05:06:08.0Z,3,REGULAR,3pt,Jump Shot,[],1628379,32.769382391590014,47.30392156862745,1610612746,95,68,2021-11-14T05:06:12Z,4420000,13.0,256.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,
447,PT00M56.60S,2021-11-14T05:06:10.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,95,68,2021-11-14T05:06:12Z,4430000,,,0,,A. Edwards REBOUND (Off:2 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,446.0,9.0,7.0,2.0,,,,,,,,,,
448,PT00M47.10S,2021-11-14T05:06:20.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,68.9060446780552,75.98039215686275,1610612750,95,71,2021-11-14T05:06:24Z,4440000,130.0,240.0,1,right,J. McDaniels 27' 3PT  (7 PTS) (K. Towns 4 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,27.27,Made,7.0,,,,,,,,,,,,K. Towns,1626157.0,4.0
