actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT10M16.00S,2022-04-04T02:09:06.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612746,39,31,2022-04-04T02:09:09Z,1770000,0.0,0.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
178,PT10M16.00S,2022-04-04T02:09:06.5Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,39,31,2022-04-04T02:09:09Z,1780000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,
179,PT09M55.00S,2022-04-04T02:09:27.6Z,2,REGULAR,2pt,Jump Shot,[],1628984,76.39618922470433,45.09803921568627,1610612740,39,31,2022-04-04T02:09:34Z,1790000,-25.0,169.0,1,right,MISS D. Graham 17' pullup Shot - blocked,"[1628984, 203496]",1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,17.12,Missed,,,,,,,,,,,,,,Covington,203496.0
180,PT09M55.00S,2022-04-04T02:09:27.6Z,2,REGULAR,block,,[],203496,,,1610612740,39,31,2022-04-04T02:09:30Z,1800000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M55.00S,2022-04-04T02:09:27.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,39,31,2022-04-04T02:09:52Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,
182,PT09M55.00S,2022-04-04T02:09:32.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,39,31,2022-04-04T02:09:45Z,1820000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,1193.0,,,,,,
183,PT09M42.00S,2022-04-04T02:09:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628379,9.116294349540084,50.245098039215684,1610612746,41,31,2022-04-04T02:10:04Z,1830000,-1.0,33.0,1,left,L. Kennard finger roll Layup (5 PTS),[1628379],1610612746.0,LAC,finger roll,,,Kennard,L. Kennard,,,,,,,,3.32,Made,,,,,5.0,,,,,,,,,,
184,PT09M26.00S,2022-04-04T02:10:16.9Z,2,REGULAR,foul,personal,[],1629611,,,1610612740,41,31,2022-04-04T02:10:24Z,1840000,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1626204]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Nance Jr.,1626204.0,,
187,PT09M15.00S,2022-04-04T02:10:50.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.53679369250986,50.0,1610612740,41,33,2022-04-04T02:14:19Z,1870000,0.0,46.0,1,right,N. Marshall driving floating Jump Shot (4 PTS) (J. Hayes 2 AST),"[1630230, 1629637]",1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,,,,4.59,Made,,,,,4.0,J. Hayes,1629637.0,2.0,,,,,,,
189,PT09M05.00S,2022-04-04T02:11:00.0Z,2,REGULAR,3pt,Jump Shot,[],203496,27.513140604467807,17.40196078431373,1610612746,44,33,2022-04-04T02:11:05Z,1890000,163.0,206.0,1,left,R. Covington 26' 3PT  (5 PTS) (P. George 6 AST),"[203496, 202331]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,26.28,Made,,,,,5.0,P. George,202331.0,6.0,,,,,,,
191,PT08M48.00S,2022-04-04T02:11:17.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,90.98226018396846,57.35294117647059,1610612740,44,33,2022-04-04T02:11:23Z,1910000,37.0,32.0,1,right,MISS L. Nance Jr. turnaround Hook,[1626204],1610612740.0,NOP,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,,,,4.9,Missed,,,,,,,,,,,,,,,
192,PT08M46.00S,2022-04-04T02:11:19.8Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,44,33,2022-04-04T02:11:23Z,1920000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,
193,PT08M42.00S,2022-04-04T02:11:23.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,4.12286465177398,96.56862745098039,1610612746,44,33,2022-04-04T02:11:31Z,1930000,-233.0,-14.0,1,left,MISS L. Kennard running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,,,,23.32,Missed,,,,,,,,,,,,,,,
194,PT08M39.00S,2022-04-04T02:11:26.7Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,44,33,2022-04-04T02:11:31Z,1940000,,,0,,J. Hayes REBOUND (Off:3 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,193.0,4.0,1.0,3.0,,,,,,,,,,,
195,PT08M32.00S,2022-04-04T02:11:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,89.93101182654402,40.44117647058824,1610612740,44,33,2022-04-04T02:11:40Z,1950000,-48.0,42.0,1,right,MISS C. McCollum 6' driving bank Shot,[203468],1610612740.0,NOP,driving bank,,,McCollum,C. McCollum,,,,,,,,6.37,Missed,,,,,,,,,,,,,,,
196,PT08M31.00S,2022-04-04T02:11:35.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,44,33,2022-04-04T02:11:40Z,1960000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,,
197,PT08M31.00S,2022-04-04T02:11:39.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,44,33,2022-04-04T02:11:39Z,1970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M31.00S,2022-04-04T02:11:40.3Z,2,REGULAR,substitution,out,[],1628984,,,1610612746,44,33,2022-04-04T02:11:47Z,1980000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2022-04-04T02:11:40.3Z,2,REGULAR,substitution,out,[],1629637,,,1610612746,44,33,2022-04-04T02:11:47Z,1990000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M31.00S,2022-04-04T02:11:40.3Z,2,REGULAR,substitution,in,[],1630631,,,1610612746,44,33,2022-04-04T02:11:47Z,2000000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M31.00S,2022-04-04T02:11:40.3Z,2,REGULAR,substitution,in,[],202685,,,1610612746,44,33,2022-04-04T02:11:47Z,2010000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M14.00S,2022-04-04T02:12:11.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,5.699737187910642,50.49019607843137,1610612746,46,33,2022-04-04T02:12:18Z,2020000,-2.0,1.0,1,left,I. Hartenstein alley-oop DUNK (2 PTS) (P. George 7 AST),"[1628392, 202331]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,,,,0.27,Made,,,,,2.0,P. George,202331.0,7.0,,,,,,,
204,PT08M14.00S,2022-04-04T02:12:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,46,33,2022-04-04T02:12:18Z,2040000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M14.00S,2022-04-04T02:14:51.4Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,46,33,2022-04-04T02:15:12Z,2050000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M14.00S,2022-04-04T02:14:51.4Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,46,33,2022-04-04T02:15:12Z,2060000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M50.00S,2022-04-04T02:15:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.37647831800263,56.61764705882353,1610612740,46,33,2022-04-04T02:16:06Z,2070000,33.0,29.0,1,right,MISS C. McCollum finger roll Layup,[203468],1610612740.0,NOP,finger roll,,,McCollum,C. McCollum,,,,,,,,4.37,Missed,,,,,,,,,,,,,,,
208,PT07M47.00S,2022-04-04T02:15:36.5Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,46,33,2022-04-04T02:15:37Z,2080000,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,207.0,4.0,3.0,1.0,,,,,,,,,,,
209,PT07M44.00S,2022-04-04T02:15:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,6.4881734559789805,44.607843137254896,1610612746,46,33,2022-04-04T02:15:46Z,2090000,27.0,8.0,1,left,MISS T. Mann running Layup,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,,,,2.83,Missed,,,,,,,,,,,,,,,
210,PT07M41.00S,2022-04-04T02:15:41.8Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612746,46,33,2022-04-04T02:15:41Z,2100000,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,209.0,1.0,0.0,1.0,,,,,,,,,,,
211,PT07M40.00S,2022-04-04T02:15:43.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,6.4881734559789805,4.901960784313729,1610612746,49,33,2022-04-04T02:15:50Z,2110000,225.0,8.0,1,left,L. Kennard 3PT  (8 PTS) (R. Covington 1 AST),"[1628379, 203496]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,22.57,Made,,,,,8.0,R. Covington,203496.0,1.0,,,,,,,
213,PT07M22.00S,2022-04-04T02:16:06.9Z,2,REGULAR,turnover,3-second-violation,[],202685,,,1610612740,49,33,2022-04-04T02:16:21Z,2130000,,,0,,J. Valanciunas 3-second-violation TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.0,,,,,,,,,,,,,,,,,,,
214,PT07M22.00S,2022-04-04T02:16:17.6Z,2,REGULAR,substitution,out,[],202331,,,1610612746,49,33,2022-04-04T02:16:19Z,2140000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M22.00S,2022-04-04T02:16:17.6Z,2,REGULAR,substitution,in,[],202704,,,1610612746,49,33,2022-04-04T02:16:19Z,2150000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M08.00S,2022-04-04T02:16:46.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,49,33,2022-04-04T02:16:46Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M08.00S,2022-04-04T02:16:47.3Z,2,REGULAR,substitution,out,[],1630230,,,1610612746,49,33,2022-04-04T02:16:50Z,2170000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M08.00S,2022-04-04T02:16:47.3Z,2,REGULAR,substitution,in,[],1630529,,,1610612746,49,33,2022-04-04T02:16:50Z,2180000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M07.00S,2022-04-04T02:17:05.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629611,6.356767411300922,49.50980392156863,1610612746,51,33,2022-04-04T02:17:08Z,2190000,2.0,7.0,1,left,T. Mann alley-oop DUNK (4 PTS) (R. Jackson 4 AST),"[1629611, 202704]",1610612746.0,LAC,alley-oop,,,Mann,T. Mann,,,,,,,,0.77,Made,,,,,4.0,R. Jackson,202704.0,4.0,,,,,,,
229,PT06M57.00S,2022-04-04T02:17:22.9Z,2,REGULAR,turnover,bad pass,[],1627742,,,1610612740,51,33,2022-04-04T02:18:38Z,2215000,,,0,,B. Ingram bad pass TURNOVER (2 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,2.0,,,,,,,,,,,,,,,,,,,
223,PT06M55.00S,2022-04-04T02:17:40.7Z,2,REGULAR,foul,personal,[],1627742,,,1610612746,51,33,2022-04-04T02:18:25Z,2230000,,,0,,B. Ingram loose ball personal FOUL (1 PF),"[1627742, 203496]",1610612740.0,NOP,loose ball,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Covington,203496.0,,
226,PT06M39.00S,2022-04-04T02:18:01.0Z,2,REGULAR,foul,offensive,[],1628392,,,1610612746,51,33,2022-04-04T02:19:37Z,2260000,,,0,,I. Hartenstein charge offensive FOUL (1 PF),"[1628392, 1630529]",1610612746.0,LAC,charge,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Jones,1630529.0,,
228,PT06M39.00S,2022-04-04T02:18:01.0Z,2,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,51,33,2022-04-04T02:18:01Z,2280000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,1.0,,,,,,,,,,,,,2005.0,,,,,,
230,PT06M22.00S,2022-04-04T02:18:30.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,83.09789750328515,40.68627450980392,1610612740,51,33,2022-04-04T02:18:35Z,2290000,-47.0,106.0,1,right,MISS B. Ingram 11' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,,,,11.62,Missed,,,,,,,,,,,,,,,
231,PT06M16.00S,2022-04-04T02:18:36.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,51,33,2022-04-04T02:18:35Z,2300000,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,230.0,5.0,4.0,1.0,,,,,,,,,,,
232,PT05M58.00S,2022-04-04T02:18:52.9Z,2,REGULAR,3pt,Jump Shot,[],202704,36.711563731931676,54.90196078431372,1610612746,51,33,2022-04-04T02:18:57Z,2310000,-25.0,293.0,1,left,MISS R. Jackson 29' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,29.36,Missed,,,,,,,,,,,,,,,
233,PT05M56.00S,2022-04-04T02:18:54.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,51,33,2022-04-04T02:18:57Z,2320000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,232.0,3.0,3.0,0.0,,,,,,,,,,,
234,PT05M44.00S,2022-04-04T02:19:07.4Z,2,REGULAR,turnover,bad pass,[],1627742,,,1610612740,51,33,2022-04-04T02:19:11Z,2330000,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 1628392]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,3.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
235,PT05M44.00S,2022-04-04T02:19:07.4Z,2,REGULAR,steal,,[],1628392,,,1610612746,51,33,2022-04-04T02:19:09Z,2340000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M30.00S,2022-04-04T02:19:21.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203496,33.295006570302235,53.431372549019606,1610612746,51,33,2022-04-04T02:19:26Z,2350000,-17.0,260.0,1,left,MISS R. Covington 26' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,26.11,Missed,,,,,,,,,,,,,,,
237,PT05M26.00S,2022-04-04T02:19:25.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,51,33,2022-04-04T02:19:26Z,2360000,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,236.0,4.0,4.0,0.0,,,,,,,,,,,
238,PT05M23.00S,2022-04-04T02:19:29.7Z,2,REGULAR,foul,offensive,[],1627742,,,1610612740,51,33,2022-04-04T02:19:45Z,2370000,,,0,,B. Ingram charge offensive FOUL (2 PF),"[1627742, 203496]",1610612740.0,NOP,charge,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Covington,203496.0,,
240,PT05M23.00S,2022-04-04T02:19:29.7Z,2,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,51,33,2022-04-04T02:19:29Z,2390000,,,0,,B. Ingram offensive foul TURNOVER (4 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,4.0,,,,,,,,,,,,,1193.0,,,,,,
241,PT05M23.00S,2022-04-04T02:19:37.8Z,2,REGULAR,substitution,out,[],203468,,,1610612746,51,33,2022-04-04T02:19:40Z,2400000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M23.00S,2022-04-04T02:19:37.8Z,2,REGULAR,substitution,in,[],1630230,,,1610612746,51,33,2022-04-04T02:19:40Z,2410000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M23.00S,2022-04-04T02:19:43.4Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,51,33,2022-04-04T02:19:58Z,2430000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M23.00S,2022-04-04T02:19:43.4Z,2,REGULAR,substitution,in,[],202694,,,1610612746,51,33,2022-04-04T02:19:58Z,2440000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M23.00S,2022-04-04T02:19:43.4Z,2,REGULAR,substitution,in,[],201587,,,1610612746,51,33,2022-04-04T02:19:58Z,2450000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M23.00S,2022-04-04T02:19:43.4Z,2,REGULAR,substitution,out,[],203496,,,1610612746,51,33,2022-04-04T02:20:12Z,2460000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M09.00S,2022-04-04T02:20:21.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,14.898160315374511,42.40196078431373,1610612746,53,33,2022-04-04T02:20:26Z,2470000,38.0,88.0,1,left,R. Jackson 9' turnaround Jump Shot (2 PTS),[202704],1610612746.0,LAC,turnaround,,,Jackson,R. Jackson,,,,,,,,9.54,Made,,,,,2.0,,,,,,,,,,
249,PT04M51.00S,2022-04-04T02:20:39.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,70.87713534822602,21.07843137254902,1610612740,53,33,2022-04-04T02:20:46Z,2480000,-145.0,221.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,26.44,Missed,,,,,,,,,,,,,,,
250,PT04M51.00S,2022-04-04T02:20:39.1Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,53,33,2022-04-04T02:22:05Z,2490000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,249.0,5.0,4.0,1.0,,,,,,,,,,,
251,PT04M49.00S,2022-04-04T02:20:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,90.06241787122208,50.245098039215684,1610612740,53,35,2022-04-04T02:20:53Z,2500000,1.0,41.0,1,right,J. Valanciunas reverse Layup (4 PTS),[202685],1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,,,,4.09,Made,,,,,4.0,,,,,,,,,,
252,PT04M49.00S,2022-04-04T02:20:47.4Z,2,REGULAR,foul,personal,['1freethrow'],202694,,,1610612740,53,35,2022-04-04T02:20:51Z,2510000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Valanciunas 1 FT),"[202694, 202685]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Valanciunas,202685.0,,
254,PT04M49.00S,2022-04-04T02:21:14.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],202685,,,1610612740,53,35,2022-04-04T02:21:25Z,2530000,,,0,,MISS J. Valanciunas Free Throw 1 of 1,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,Missed,,,,,,,,,,,,,,,
255,PT04M38.00S,2022-04-04T02:21:25.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,53,35,2022-04-04T02:21:25Z,2540000,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,254.0,6.0,5.0,1.0,,,,,,,,,,,
256,PT04M36.00S,2022-04-04T02:21:26.4Z,2,REGULAR,3pt,Jump Shot,[],201587,22.519710906701704,91.17647058823529,1610612746,56,35,2022-04-04T02:21:30Z,2550000,-206.0,159.0,1,left,N. Batum 26' 3PT  (6 PTS) (R. Jackson 5 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,26.03,Made,,,,,6.0,R. Jackson,202704.0,5.0,,,,,,,
258,PT04M16.00S,2022-04-04T02:21:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,90.06241787122208,57.59803921568628,1610612740,56,37,2022-04-04T02:22:12Z,2570000,38.0,41.0,1,right,J. Alvarado driving floating Jump Shot (2 PTS) (N. Marshall 1 AST),"[1630631, 1630230]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,,,,5.58,Made,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,,,
260,PT03M52.00S,2022-04-04T02:22:09.6Z,2,REGULAR,3pt,Jump Shot,[],202704,30.929697766097235,88.48039215686275,1610612746,56,37,2022-04-04T02:23:30Z,2590000,-192.0,238.0,1,left,MISS R. Jackson 30' turnaround 3PT,[202704],1610612746.0,LAC,turnaround,,,Jackson,R. Jackson,,,,,,,,30.62,Missed,,,,,,,,,,,,,,,
261,PT03M52.00S,2022-04-04T02:22:09.6Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,56,37,2022-04-04T02:22:14Z,2600000,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,260.0,7.0,5.0,2.0,,,,,,,,,,,
262,PT03M37.00S,2022-04-04T02:22:25.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202704,31.980946123521676,75.24509803921569,1610612746,59,37,2022-04-04T02:22:28Z,2610000,-126.0,248.0,1,left,R. Jackson 27' 3PT step back (5 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,27.84,Made,,,,,5.0,,,,,,,,,,
263,PT03M23.00S,2022-04-04T02:22:41.2Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612740,59,37,2022-04-04T02:22:53Z,2620000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Marshall 2 FT),"[1628392, 1630230]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Marshall,1630230.0,,
265,PT03M23.00S,2022-04-04T02:23:18.8Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,59,38,2022-04-04T02:25:37Z,2640000,,,0,,N. Marshall Free Throw 1 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
272,PT03M23.00S,2022-04-04T02:23:18.8Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,59,39,2022-04-04T02:25:37Z,2645000,,,0,,N. Marshall Free Throw 2 of 2 (6 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
266,PT03M23.00S,2022-04-04T02:23:19.5Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,59,39,2022-04-04T02:25:37Z,2650000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M23.00S,2022-04-04T02:23:19.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,59,39,2022-04-04T02:25:37Z,2660000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M23.00S,2022-04-04T02:23:19.5Z,2,REGULAR,substitution,out,[],1630631,,,1610612746,59,39,2022-04-04T02:25:37Z,2670000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M23.00S,2022-04-04T02:23:19.5Z,2,REGULAR,substitution,in,[],202331,,,1610612746,59,39,2022-04-04T02:25:37Z,2680000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M23.00S,2022-04-04T02:23:19.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,59,39,2022-04-04T02:25:37Z,2690000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
