actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
91,PT04M38.00S,2021-11-21T20:54:42.6Z,1,REGULAR,steal,,[],1626161,,,1610612742,12,12,2021-11-21T20:55:02Z,890000,,,0,,W. Cauley-Stein STEAL (1 STL),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M38.00S,2021-11-21T20:54:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,9.116294349540084,50.98039215686275,1610612742,12,12,2021-11-21T20:54:54Z,900000,-5.0,33.0,1,left,MISS T. Hardaway Jr. driving Layup - blocked,"[203501, 1628379]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,3.36,Missed,,,,,Kennard,1628379.0,,,,,,,,,,,,,
93,PT04M38.00S,2021-11-21T20:54:46.7Z,1,REGULAR,block,,[],1628379,,,1610612742,12,12,2021-11-21T20:55:12Z,910000,,,0,,L. Kennard BLOCK (1 BLK),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2021-11-21T20:54:46.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,12,12,2021-11-21T20:54:54Z,920000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2021-11-21T20:54:53.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,12,12,2021-11-21T20:54:53Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M38.00S,2021-11-21T20:54:54.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,12,12,2021-11-21T20:54:57Z,940000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2021-11-21T20:54:54.1Z,1,REGULAR,substitution,in,[],201586,,,1610612746,12,12,2021-11-21T20:54:57Z,950000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2021-11-21T20:55:21.1Z,1,REGULAR,3pt,Jump Shot,[],202704,70.22010512483574,78.92156862745098,1610612746,12,12,2021-11-21T20:55:26Z,960000,145.0,227.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M17.00S,2021-11-21T20:55:24.1Z,1,REGULAR,rebound,offensive,[],1628379,,,1610612746,12,12,2021-11-21T20:55:26Z,970000,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
100,PT04M06.00S,2021-11-21T20:55:35.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,69.1688567674113,74.50980392156863,1610612746,15,12,2021-11-21T20:55:39Z,980000,123.0,237.0,1,right,L. Kennard 26' 3PT  (3 PTS) (P. George 2 AST),"[1628379, 202331]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.71,Made,,,,,,,,,,,,3.0,P. George,202331.0,2.0,,,,
102,PT03M55.00S,2021-11-21T20:55:48.6Z,1,REGULAR,turnover,out-of-bounds,[],1626161,,,1610612742,15,12,2021-11-21T20:55:53Z,1000000,,,0,,W. Cauley-Stein bad pass out-of-bounds TURNOVER (1 TO),[1626161],1610612742.0,DAL,bad pass,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,1155.0,,,,,,,,,1.0,,,
103,PT03M55.00S,2021-11-21T20:55:53.0Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,15,12,2021-11-21T20:55:57Z,1010000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M55.00S,2021-11-21T20:55:53.0Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,15,12,2021-11-21T20:55:57Z,1020000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M41.00S,2021-11-21T20:56:19.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201586,92.42772667542707,47.549019607843135,1610612746,15,12,2021-11-21T20:58:02Z,1030000,-12.0,19.0,1,right,MISS S. Ibaka turnaround Hook - blocked,"[201586, 1628467]",1610612746.0,LAC,turnaround,,,Ibaka,S. Ibaka,,,,,2.24,Missed,,,,,Kleber,1628467.0,,,,,,,,,,,,,
106,PT03M41.00S,2021-11-21T20:56:19.2Z,1,REGULAR,block,,[],1628467,,,1610612746,15,12,2021-11-21T20:56:21Z,1040000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2021-11-21T20:56:19.2Z,1,REGULAR,rebound,offensive,[],201586,,,1610612746,15,12,2021-11-21T20:58:02Z,1050000,,,0,,S. Ibaka REBOUND (Off:1 Def:0),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
108,PT03M36.00S,2021-11-21T20:56:23.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201586,93.61038107752957,48.0392156862745,1610612746,17,12,2021-11-21T20:58:04Z,1060000,-10.0,8.0,1,right,S. Ibaka putback DUNK (2 PTS),[201586],1610612746.0,LAC,putback,,,Ibaka,S. Ibaka,,,,,1.24,Made,,,,,,,,,,,,2.0,,,,,,,
109,PT03M31.00S,2021-11-21T20:56:28.7Z,1,REGULAR,turnover,lost ball,[],1626161,,,1610612742,17,12,2021-11-21T20:56:32Z,1070000,,,0,,W. Cauley-Stein lost ball TURNOVER (2 TO),"[1626161, 201586]",1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,2.0,Ibaka,201586.0,
110,PT03M31.00S,2021-11-21T20:56:28.7Z,1,REGULAR,steal,,[],201586,,,1610612746,17,12,2021-11-21T20:56:31Z,1080000,,,0,,S. Ibaka STEAL (1 STL),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M31.00S,2021-11-21T20:56:32.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626161,,,1610612746,17,12,2021-11-21T21:00:07Z,1090000,,,0,,W. Cauley-Stein take personal FOUL (1 PF) (Ibaka 2 FT),"[1626161, 201586]",1610612742.0,DAL,take,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,1627524.0,1.0,0.0,Ibaka,201586.0,,,,,,,,
113,PT03M31.00S,2021-11-21T20:57:07.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201586,,,1610612746,18,12,2021-11-21T20:57:07Z,1110000,,,0,,S. Ibaka Free Throw 1 of 2 (3 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,,,,,,,,,,,,3.0,,,,,,,
114,PT03M31.00S,2021-11-21T20:57:14.4Z,1,REGULAR,substitution,out,[],202331,,,1610612746,18,12,2021-11-21T20:57:20Z,1120000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M31.00S,2021-11-21T20:57:14.4Z,1,REGULAR,substitution,in,[],1626159,,,1610612746,18,12,2021-11-21T20:57:20Z,1130000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M31.00S,2021-11-21T20:57:40.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201586,,,1610612746,19,12,2021-11-21T20:57:40Z,1140000,,,0,,S. Ibaka Free Throw 2 of 2 (4 PTS),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Made,,,,,,,,,,,,4.0,,,,,,,
117,PT03M16.00S,2021-11-21T20:57:56.8Z,1,REGULAR,2pt,Jump Shot,[],203504,24.359395532194483,26.715686274509807,1610612742,19,14,2021-11-21T21:01:02Z,1150000,116.0,176.0,1,left,T. Burke 21' pullup Jump Shot (2 PTS),[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,21.14,Made,,,,,,,,,,,,2.0,,,,,,,
118,PT03M01.00S,2021-11-21T20:58:14.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626161,,,1610612746,19,14,2021-11-21T20:58:58Z,1160000,,,0,,W. Cauley-Stein shooting personal FOUL (2 PF) (Ibaka 2 FT),"[1626161, 201586]",1610612742.0,DAL,shooting,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,202058.0,2.0,0.0,Ibaka,201586.0,,,,,,,,
120,PT03M01.00S,2021-11-21T20:58:43.5Z,1,REGULAR,freethrow,1 of 2,[],201586,,,1610612746,19,14,2021-11-21T20:59:08Z,1180000,,,0,,MISS S. Ibaka Free Throw 1 of 2,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M01.00S,2021-11-21T20:58:43.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,19,14,2021-11-21T20:59:08Z,1190000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,
122,PT03M01.00S,2021-11-21T20:58:43.5Z,1,REGULAR,freethrow,2 of 2,[],201586,,,1610612746,19,14,2021-11-21T20:59:08Z,1200000,,,0,,MISS S. Ibaka Free Throw 2 of 2,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,Missed,,,,,,,,,,,,,,,,,,,
123,PT02M57.00S,2021-11-21T20:58:47.5Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,19,14,2021-11-21T20:59:08Z,1210000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
124,PT02M57.00S,2021-11-21T20:59:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,19,14,2021-11-21T20:59:14Z,1220000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M43.00S,2021-11-21T21:02:22.0Z,1,REGULAR,3pt,Jump Shot,[],203504,27.11892247043363,83.08823529411765,1610612742,19,14,2021-11-21T21:02:28Z,1230000,-165.0,202.0,1,left,MISS T. Burke 26' pullup 3PT,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M36.00S,2021-11-21T21:02:29.0Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,19,14,2021-11-21T21:08:03Z,1240000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
127,PT02M23.00S,2021-11-21T21:02:40.5Z,1,REGULAR,3pt,Jump Shot,[],201586,66.93495400788436,44.11764705882353,1610612746,19,14,2021-11-21T21:02:44Z,1250000,-29.0,258.0,1,right,MISS S. Ibaka 26' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M21.00S,2021-11-21T21:02:42.5Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,19,14,2021-11-21T21:02:44Z,1260000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
129,PT02M12.00S,2021-11-21T21:02:52.5Z,1,REGULAR,3pt,Jump Shot,[],1628467,28.695795006570307,20.833333333333343,1610612742,19,17,2021-11-21T21:02:57Z,1270000,146.0,217.0,1,left,M. Kleber 26' 3PT  (3 PTS) (T. Hardaway Jr. 3 AST),"[1628467, 203501]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.16,Made,,,,,,,,,,,,3.0,T. Hardaway Jr.,203501.0,3.0,,,,
131,PT01M58.00S,2021-11-21T21:03:12.7Z,1,REGULAR,foul,offensive,[],201586,,,1610612746,19,17,2021-11-21T21:03:21Z,1290000,,,0,,S. Ibaka offensive FOUL (1 PF),"[201586, 203504]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,202058.0,1.0,0.0,Burke,203504.0,,,,,,,,
133,PT01M58.00S,2021-11-21T21:03:12.7Z,1,REGULAR,turnover,offensive foul,[],201586,,,1610612746,19,17,2021-11-21T21:03:12Z,1310000,,,0,,S. Ibaka offensive foul TURNOVER (1 TO),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,202058.0,,,,,,,,,1.0,,,
134,PT01M58.00S,2021-11-21T21:03:20.1Z,1,REGULAR,substitution,out,[],203504,,,1610612742,19,17,2021-11-21T21:03:29Z,1320000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M58.00S,2021-11-21T21:03:20.1Z,1,REGULAR,substitution,out,[],203501,,,1610612742,19,17,2021-11-21T21:03:29Z,1330000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2021-11-21T21:03:20.1Z,1,REGULAR,substitution,out,[],1626161,,,1610612742,19,17,2021-11-21T21:03:29Z,1340000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M58.00S,2021-11-21T21:03:20.1Z,1,REGULAR,substitution,in,[],204001,,,1610612742,19,17,2021-11-21T21:03:29Z,1350000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M58.00S,2021-11-21T21:03:20.1Z,1,REGULAR,substitution,in,[],1628973,,,1610612742,19,17,2021-11-21T21:03:29Z,1360000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M58.00S,2021-11-21T21:03:20.1Z,1,REGULAR,substitution,in,[],1628373,,,1610612742,19,17,2021-11-21T21:03:29Z,1370000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M42.00S,2021-11-21T21:03:45.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,20.41721419185282,50.49019607843137,1610612742,19,19,2021-11-21T21:03:52Z,1380000,-2.0,139.0,1,left,J. Brunson 13' turnaround fadeaway Jump Shot (5 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,13.94,Made,,,,,,,,,,,,5.0,,,,,,,
141,PT01M25.00S,2021-11-21T21:04:04.1Z,1,REGULAR,turnover,out-of-bounds,[],201586,,,1610612746,19,19,2021-11-21T21:04:09Z,1390000,,,0,,S. Ibaka bad pass out-of-bounds TURNOVER (2 TO),[201586],1610612746.0,LAC,bad pass,,,Ibaka,S. Ibaka,,,,,,,,,,,,,1155.0,,,,,,,,,2.0,,,
142,PT01M05.00S,2021-11-21T21:04:29.0Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612742,19,19,2021-11-21T21:04:36Z,1400000,,,0,,T. Mann shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1629611, 204001]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,1155.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
144,PT01M05.00S,2021-11-21T21:04:59.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],204001,,,1610612742,19,19,2021-11-21T21:04:59Z,1420000,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2021-11-21T21:04:59.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,19,19,2021-11-21T21:04:59Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,
146,PT01M05.00S,2021-11-21T21:05:01.4Z,1,REGULAR,substitution,out,[],202704,,,1610612742,19,19,2021-11-21T21:05:06Z,1440000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M05.00S,2021-11-21T21:05:01.4Z,1,REGULAR,substitution,in,[],202339,,,1610612742,19,19,2021-11-21T21:05:06Z,1450000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M05.00S,2021-11-21T21:05:22.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612742,19,20,2021-11-21T21:05:22Z,1460000,,,0,,K. Porzingis Free Throw 2 of 2 (7 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,,,,,,7.0,,,,,,,
150,PT00M40.90S,2021-11-21T21:05:41.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201586,85.3318002628121,54.16666666666667,1610612746,19,20,2021-11-21T21:05:46Z,1480000,21.0,85.0,1,right,MISS S. Ibaka 8' Jump Shot,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,8.79,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M37.30S,2021-11-21T21:05:44.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,19,20,2021-11-21T21:05:44Z,1490000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
152,PT00M28.70S,2021-11-21T21:05:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,5.568331143232584,62.00980392156863,1610612742,19,22,2021-11-21T21:05:58Z,1500000,-60.0,0.0,1,left,J. Brunson 6' pullup Jump Shot (7 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,6.0,Made,,,,,,,,,,,,7.0,,,,,,,
153,PT00M04.50S,2021-11-21T21:06:20.2Z,1,REGULAR,2pt,Jump Shot,[],202339,93.74178712220763,32.59803921568627,1610612746,19,22,2021-11-21T21:06:23Z,1510000,-87.0,6.0,1,right,MISS E. Bledsoe 8' fadeaway Shot,[202339],1610612746.0,LAC,fadeaway,,,Bledsoe,E. Bledsoe,,,,,8.72,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M02.00S,2021-11-21T21:06:22.7Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,19,22,2021-11-21T21:06:22Z,1520000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT00M00.70S,2021-11-21T21:06:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.196452036793687,44.36274509803921,1610612742,19,22,2021-11-21T21:07:42Z,1530000,28.0,25.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,3.74,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2021-11-21T21:06:26.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,19,22,2021-11-21T21:07:42Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-11-21T21:06:28.9Z,1,REGULAR,period,end,[],0,,,1610612742,19,22,2021-11-21T21:06:28Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-21T21:08:40.4Z,2,REGULAR,substitution,out,['startperiod'],201586,,,1610612742,19,22,2021-11-21T21:09:22Z,1560000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-21T21:08:40.4Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612742,19,22,2021-11-21T21:09:22Z,1570000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-11-21T21:09:22.6Z,2,REGULAR,period,start,[],0,,,1610612746,19,22,2021-11-21T21:09:23Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M44.00S,2021-11-21T21:09:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.0335085413929,52.205882352941174,1610612746,21,22,2021-11-21T21:09:42Z,1590000,11.0,22.0,1,right,T. Mann Layup (2 PTS) (I. Hartenstein 1 AST),"[1629611, 1628392]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,2.5,Made,,,,,,,,,,,,2.0,I. Hartenstein,1628392.0,1.0,,,,
163,PT11M21.00S,2021-11-21T21:10:00.3Z,2,REGULAR,3pt,Jump Shot,[],204001,31.192509855453352,76.7156862745098,1610612742,21,22,2021-11-21T21:10:06Z,1610000,-134.0,241.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M16.00S,2021-11-21T21:10:05.3Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612746,21,22,2021-11-21T21:10:06Z,1620000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
165,PT11M12.00S,2021-11-21T21:10:08.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,67.32917214191853,68.13725490196079,1610612746,21,22,2021-11-21T21:11:05Z,1630000,91.0,255.0,1,right,MISS L. Kennard 27' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
166,PT11M09.00S,2021-11-21T21:10:11.9Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,21,22,2021-11-21T21:10:18Z,1640000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,165.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
167,PT11M04.00S,2021-11-21T21:10:18.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204001,31.586727989487514,68.87254901960785,1610612742,21,22,2021-11-21T21:10:26Z,1650000,-94.0,244.0,1,left,MISS K. Porzingis 26' running 3PT,[204001],1610612742.0,DAL,running,,,Porzingis,K. Porzingis,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M01.00S,2021-11-21T21:10:21.1Z,2,REGULAR,rebound,offensive,[],204001,,,1610612742,21,22,2021-11-21T21:10:26Z,1660000,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,167.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
169,PT10M59.00S,2021-11-21T21:10:22.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628373,9.247700394218143,94.8529411764706,1610612742,21,22,2021-11-21T21:10:36Z,1670000,-224.0,34.0,1,left,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M59.00S,2021-11-21T21:10:22.5Z,2,REGULAR,rebound,offensive,[],204001,,,1610612742,21,22,2021-11-21T21:10:36Z,1680000,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,169.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
171,PT10M57.00S,2021-11-21T21:10:30.2Z,2,REGULAR,foul,personal,[],202339,,,1610612742,21,22,2021-11-21T21:10:50Z,1690000,,,0,,E. Bledsoe personal FOUL (2 PF),"[202339, 204001]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,202058.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
173,PT10M57.00S,2021-11-21T21:10:39.7Z,2,REGULAR,substitution,out,[],1626159,,,1610612742,21,22,2021-11-21T21:10:45Z,1710000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M57.00S,2021-11-21T21:10:39.7Z,2,REGULAR,substitution,in,[],202331,,,1610612742,21,22,2021-11-21T21:10:45Z,1720000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M47.00S,2021-11-21T21:11:06.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,35.26609724047306,82.35294117647058,1610612742,21,22,2021-11-21T21:11:14Z,1730000,-162.0,279.0,1,left,MISS M. Kleber 32' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,32.25,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M44.00S,2021-11-21T21:11:09.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,21,22,2021-11-21T21:11:14Z,1740000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,
177,PT10M44.00S,2021-11-21T21:11:13.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,21,22,2021-11-21T21:11:13Z,1750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
