actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
92,PT03M53.00S,2022-01-12T03:54:30.9Z,1,REGULAR,2pt,Jump Shot,[],1628420,7.933639947437584,25.0,1610612743,10,14,2022-01-12T03:54:37Z,920000,125.0,22.0,1,left,MISS M. Morris 12' fadeaway Shot - blocked,"[1628420, 201586]",1610612743.0,DEN,fadeaway,,,Morris,M. Morris,,,,,,,,,,12.69,Missed,,,,,,,,,,,,Ibaka,201586.0,
93,PT03M53.00S,2022-01-12T03:54:30.9Z,1,REGULAR,block,,[],201586,,,1610612743,10,14,2022-01-12T03:54:34Z,930000,,,0,,S. Ibaka BLOCK (1 BLK),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M49.00S,2022-01-12T03:54:34.9Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,10,14,2022-01-12T03:54:37Z,940000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,92.0,2.0,2.0,0.0,,,,,,
95,PT03M48.00S,2022-01-12T03:54:37.7Z,1,REGULAR,foul,personal,[],203932,,,1610612746,10,14,2022-01-12T03:54:45Z,950000,,,0,,A. Gordon take personal FOUL (2 PF),"[203932, 202704]",1610612743.0,DEN,take,,,Gordon,A. Gordon,,,,,203593.0,2.0,0.0,Jackson,202704.0,,,,,,,,,,,,,,,,
97,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,out,[],202704,,,1610612746,10,14,2022-01-12T03:55:04Z,970000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,out,[],201587,,,1610612746,10,14,2022-01-12T03:55:04Z,980000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,out,[],1628420,,,1610612746,10,14,2022-01-12T03:55:04Z,990000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,out,[],203932,,,1610612746,10,14,2022-01-12T03:55:04Z,1000000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,in,[],202339,,,1610612746,10,14,2022-01-12T03:55:04Z,1010000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,10,14,2022-01-12T03:55:04Z,1020000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,in,[],1630267,,,1610612746,10,14,2022-01-12T03:55:04Z,1030000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M48.00S,2022-01-12T03:54:43.8Z,1,REGULAR,substitution,in,[],1628432,,,1610612746,10,14,2022-01-12T03:55:04Z,1040000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M38.00S,2022-01-12T03:55:18.9Z,1,REGULAR,3pt,Jump Shot,[],202694,82.9664914586071,5.882352941176478,1610612746,10,14,2022-01-12T03:55:23Z,1050000,-221.0,108.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,24.54,Missed,,,,,,,,,,,,,,
106,PT03M36.00S,2022-01-12T03:55:20.9Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,10,14,2022-01-12T03:55:23Z,1060000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,
107,PT03M20.00S,2022-01-12T03:55:39.3Z,1,REGULAR,turnover,out-of-bounds,[],203085,,,1610612743,10,14,2022-01-12T03:55:44Z,1070000,,,0,,A. Rivers bad pass out-of-bounds TURNOVER (1 TO),[203085],1610612743.0,DEN,bad pass,,,Rivers,A. Rivers,,,,,202037.0,,,,,,,,,,,,,,,1.0,,,,,
108,PT03M20.00S,2022-01-12T03:55:43.0Z,1,REGULAR,substitution,out,[],203085,,,1610612746,10,14,2022-01-12T03:56:07Z,1080000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M20.00S,2022-01-12T03:55:43.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612746,10,14,2022-01-12T03:56:07Z,1090000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M04.00S,2022-01-12T03:56:08.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201586,68.9060446780552,69.8529411764706,1610612746,10,14,2022-01-12T03:56:12Z,1100000,99.0,240.0,1,right,MISS S. Ibaka 25' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,25.95,Missed,,,,,,,,,,,,,,
111,PT03M02.00S,2022-01-12T03:56:10.6Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,10,14,2022-01-12T03:56:12Z,1110000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,
112,PT02M51.00S,2022-01-12T03:56:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628432,9.773324572930349,4.411764705882348,1610612743,10,14,2022-01-12T03:56:25Z,1120000,228.0,39.0,1,left,MISS D. Reed 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,23.13,Missed,,,,,,,,,,,,,,
113,PT02M47.00S,2022-01-12T03:56:25.5Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,10,14,2022-01-12T03:56:25Z,1130000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,
114,PT02M43.00S,2022-01-12T03:56:29.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],202339,78.49868593955321,71.07843137254902,1610612746,10,14,2022-01-12T03:56:41Z,1140000,105.0,150.0,1,right,MISS E. Bledsoe 18' running pullup Shot,[202339],1610612746.0,LAC,running pullup,,,Bledsoe,E. Bledsoe,,,,,,,,,,18.3,Missed,,,,,,,,,,,,,,
115,PT02M38.00S,2022-01-12T03:56:34.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,14,2022-01-12T03:56:41Z,1150000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,114.0,5.0,4.0,1.0,,,,,,
116,PT02M26.00S,2022-01-12T03:56:46.2Z,1,REGULAR,3pt,Jump Shot,[],201145,8.984888304862025,96.32352941176471,1610612743,10,14,2022-01-12T03:56:50Z,1160000,-232.0,32.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,23.38,Missed,,,,,,,,,,,,,,
117,PT02M23.00S,2022-01-12T03:56:49.2Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,10,14,2022-01-12T03:56:50Z,1170000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,116.0,2.0,2.0,0.0,,,,,,
118,PT02M08.00S,2022-01-12T03:57:05.7Z,1,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,10,14,2022-01-12T03:57:11Z,1180000,,,0,,E. Bledsoe bad pass out-of-bounds TURNOVER (1 TO),[202339],1610612746.0,LAC,bad pass,,,Bledsoe,E. Bledsoe,,,,,202037.0,,,,,,,,,,,,,,,1.0,,,,,
119,PT02M08.00S,2022-01-12T03:57:13.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,10,14,2022-01-12T03:57:13Z,1190000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M08.00S,2022-01-12T03:59:57.6Z,1,REGULAR,substitution,out,[],203999,,,1610612743,10,14,2022-01-12T03:59:59Z,1200000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M08.00S,2022-01-12T03:59:57.6Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,10,14,2022-01-12T03:59:59Z,1210000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M52.00S,2022-01-12T04:00:15.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201145,10.82457293035479,50.49019607843137,1610612743,10,14,2022-01-12T04:00:24Z,1220000,-2.0,49.0,1,left,MISS J. Green driving Hook,[201145],1610612743.0,DEN,driving,,,Green,J. Green,,,,,,,,,,4.94,Missed,,,,,,,,,,,,,,
123,PT01M52.00S,2022-01-12T04:00:15.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,10,14,2022-01-12T04:00:24Z,1230000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,
124,PT01M52.00S,2022-01-12T04:00:25.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,10,14,2022-01-12T04:00:25Z,1240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M36.00S,2022-01-12T04:00:46.3Z,1,REGULAR,2pt,Jump Shot,[],202694,86.90867279894876,22.058823529411768,1610612746,10,14,2022-01-12T04:00:50Z,1250000,-140.0,71.0,1,right,MISS M. Morris Sr. 15' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,15.65,Missed,,,,,,,,,,,,,,
126,PT01M33.00S,2022-01-12T04:00:49.3Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,10,14,2022-01-12T04:00:50Z,1260000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,
127,PT01M27.00S,2022-01-12T04:00:55.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630192,5.699737187910642,52.205882352941174,1610612743,10,16,2022-01-12T04:01:04Z,1270000,-11.0,1.0,1,left,Z. Nnaji cutting Layup (2 PTS) (F. Campazzo 1 AST),"[1630192, 1630267]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,,,,,,1.11,Made,2.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,
129,PT01M12.00S,2022-01-12T04:01:09.5Z,1,REGULAR,3pt,Jump Shot,[],1629599,86.25164257555848,96.81372549019608,1610612746,13,16,2022-01-12T04:01:14Z,1290000,234.0,77.0,1,right,A. Coffey 24' 3PT  (7 PTS) (E. Bledsoe 1 AST),"[1629599, 202339]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,24.63,Made,7.0,E. Bledsoe,202339.0,1.0,,,,,,,,,,
131,PT00M57.10S,2022-01-12T04:01:25.8Z,1,REGULAR,3pt,Jump Shot,[],1630267,22.913929040735866,11.029411764705884,1610612743,13,16,2022-01-12T04:01:29Z,1310000,195.0,163.0,1,left,MISS F. Campazzo 25' pullup 3PT,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,,,,,,25.4,Missed,,,,,,,,,,,,,,
132,PT00M54.20S,2022-01-12T04:01:28.7Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,13,16,2022-01-12T04:01:29Z,1320000,,,0,,S. Ibaka REBOUND (Off:0 Def:3),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,131.0,3.0,3.0,0.0,,,,,,
133,PT00M50.50S,2022-01-12T04:01:33.9Z,1,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612746,13,16,2022-01-12T04:01:39Z,1330000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Mann 2 FT),"[1630538, 1629611]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,2004.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,,
135,PT00M50.50S,2022-01-12T04:02:02.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612746,14,16,2022-01-12T04:02:32Z,1350000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
136,PT00M50.50S,2022-01-12T04:02:03.3Z,1,REGULAR,substitution,out,[],202694,,,1610612746,14,16,2022-01-12T04:02:08Z,1360000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M50.50S,2022-01-12T04:02:03.3Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,14,16,2022-01-12T04:02:08Z,1370000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M50.50S,2022-01-12T04:02:02.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612746,14,16,2022-01-12T04:02:32Z,1380000,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,Missed,,,,,,,,,,,,,,
139,PT00M49.20S,2022-01-12T04:02:03.9Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,14,16,2022-01-12T04:02:32Z,1390000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,
140,PT00M31.30S,2022-01-12T04:02:48.7Z,1,REGULAR,2pt,Jump Shot,[],1630267,9.510512483574246,31.127450980392155,1610612743,14,16,2022-01-12T04:02:53Z,1400000,94.0,37.0,1,left,MISS F. Campazzo 10' fadeaway bank Shot,[1630267],1610612743.0,DEN,fadeaway bank,,,Campazzo,F. Campazzo,,,,,,,,,,10.14,Missed,,,,,,,,,,,,,,
141,PT00M28.50S,2022-01-12T04:02:51.5Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,14,16,2022-01-12T04:02:53Z,1410000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,
142,PT00M14.40S,2022-01-12T04:03:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,90.71944809461235,60.78431372549019,1610612746,14,16,2022-01-12T04:03:10Z,1420000,54.0,35.0,1,right,MISS E. Bledsoe 6' driving floating Shot,[202339],1610612746.0,LAC,driving floating,,,Bledsoe,E. Bledsoe,,,,,,,,,,6.41,Missed,,,,,,,,,,,,,,
143,PT00M11.70S,2022-01-12T04:03:08.3Z,1,REGULAR,rebound,defensive,[],1630267,,,1610612743,14,16,2022-01-12T04:03:08Z,1430000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,
144,PT00M09.20S,2022-01-12T04:03:11.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,7.408015768725363,50.0,1610612743,14,18,2022-01-12T04:03:20Z,1440000,0.0,17.0,1,left,J. Green running DUNK (4 PTS) (F. Campazzo 2 AST),"[201145, 1630267]",1610612743.0,DEN,running,,,Green,J. Green,,,,,,,,,,1.71,Made,4.0,F. Campazzo,1630267.0,2.0,,,,,,,,,,
146,PT00M02.30S,2022-01-12T04:03:25.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612746,14,18,2022-01-12T04:03:59Z,1460000,,,0,,B. Hyland personal FOUL (2 PF) (Boston Jr. 2 FT),"[1630538, 1630527]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,203593.0,2.0,0.0,Boston Jr.,1630527.0,,,,,,,,,,,,,,,,
148,PT00M02.30S,2022-01-12T04:04:00.3Z,1,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,15,18,2022-01-12T04:04:00Z,1480000,,,0,,B. Boston Jr. Free Throw 1 of 2 (1 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
149,PT00M02.30S,2022-01-12T04:04:16.0Z,1,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,16,18,2022-01-12T04:04:16Z,1490000,,,0,,B. Boston Jr. Free Throw 2 of 2 (2 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
150,PT00M02.30S,2022-01-12T04:04:30.8Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612743,16,18,2022-01-12T04:04:30Z,1500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M00.60S,2022-01-12T04:04:40.3Z,1,REGULAR,3pt,Jump Shot,[],1630538,52.08607095926413,91.91176470588235,1610612743,16,18,2022-01-12T04:05:02Z,1510000,-210.0,437.0,1,left,MISS B. Hyland 48' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,48.48,Missed,,,,,,,,,,,,,,
152,PT00M00.10S,2022-01-12T04:04:40.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,16,18,2022-01-12T04:05:02Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,
153,PT00M00.00S,2022-01-12T04:04:43.5Z,1,REGULAR,period,end,[],0,,,1610612743,16,18,2022-01-12T04:04:43Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-01-12T04:07:25.5Z,2,REGULAR,period,start,[],0,,,1610612746,16,18,2022-01-12T04:07:25Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M48.00S,2022-01-12T04:07:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201586,81.65243101182654,48.529411764705884,1610612746,18,18,2022-01-12T04:07:41Z,1550000,-7.0,120.0,1,right,S. Ibaka 12' Jump Shot (4 PTS) (E. Bledsoe 2 AST),"[201586, 202339]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,12.02,Made,4.0,E. Bledsoe,202339.0,2.0,,,,,,,,,,
157,PT11M34.00S,2022-01-12T04:07:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,13.452693823915894,52.69607843137255,1610612743,18,18,2022-01-12T04:07:58Z,1570000,-13.0,74.0,1,left,MISS J. Green 7' cutting Layup,[201145],1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,,,,7.52,Missed,,,,,,,,,,,,,,
158,PT11M30.00S,2022-01-12T04:07:54.1Z,2,REGULAR,rebound,offensive,[],201145,,,1610612743,18,18,2022-01-12T04:07:54Z,1580000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,157.0,2.0,1.0,1.0,,,,,,
159,PT11M30.00S,2022-01-12T04:07:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,5.590000152587891,50.0,1610612743,18,18,2022-01-12T04:07:54Z,1590000,0.0,0.0,1,left,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
160,PT11M29.00S,2022-01-12T04:07:55.4Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,18,18,2022-01-12T04:07:55Z,1600000,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,159.0,1.0,0.0,1.0,,,,,,
161,PT11M29.00S,2022-01-12T04:07:55.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,5.590000152587891,50.0,1610612743,18,18,2022-01-12T04:07:55Z,1610000,0.0,0.0,1,left,MISS Z. Nnaji tip Layup,[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
162,PT11M27.00S,2022-01-12T04:07:56.9Z,2,REGULAR,rebound,offensive,[],201145,,,1610612743,18,18,2022-01-12T04:07:56Z,1620000,,,0,,J. Green REBOUND (Off:2 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,161.0,3.0,1.0,2.0,,,,,,
163,PT11M27.00S,2022-01-12T04:07:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,5.590000152587891,50.0,1610612743,18,18,2022-01-12T04:07:56Z,1630000,0.0,0.0,1,left,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
164,PT11M26.00S,2022-01-12T04:07:57.7Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,18,18,2022-01-12T04:07:57Z,1640000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,
165,PT11M25.00S,2022-01-12T04:07:59.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,78.36727989487517,89.95098039215686,1610612746,18,18,2022-01-12T04:08:05Z,1650000,200.0,151.0,1,right,MISS A. Coffey 25' running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,,,,,,25.03,Missed,,,,,,,,,,,,,,
166,PT11M21.00S,2022-01-12T04:08:03.7Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,18,18,2022-01-12T04:08:05Z,1660000,,,0,,D. Reed REBOUND (Off:0 Def:3),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,165.0,3.0,3.0,0.0,,,,,,
167,PT11M03.00S,2022-01-12T04:08:25.1Z,2,REGULAR,violation,kicked ball,[],1629611,,,1610612743,18,18,2022-01-12T04:50:44Z,1670000,,,0,,T. Mann kicked ball VIOLATION,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,202037.0,,,,,,,,,,,,,,,,,,,,
168,PT10M57.00S,2022-01-12T04:08:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630538,27.11892247043363,90.44117647058823,1610612743,18,18,2022-01-12T04:08:47Z,1680000,-202.0,202.0,1,left,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,28.61,Missed,,,,,,,,,,,,,,
169,PT10M55.00S,2022-01-12T04:08:46.0Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,18,18,2022-01-12T04:08:47Z,1690000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,168.0,3.0,3.0,0.0,,,,,,
170,PT10M39.00S,2022-01-12T04:09:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,92.95335085413929,47.79411764705882,1610612746,20,18,2022-01-12T04:10:30Z,1700000,-11.0,14.0,1,right,B. Boston Jr. driving Layup (4 PTS) (A. Coffey 2 AST),"[1630527, 1629599]",1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,1.76,Made,4.0,A. Coffey,1629599.0,2.0,,,,,,,,,,
172,PT10M23.00S,2022-01-12T04:09:18.6Z,2,REGULAR,2pt,Jump Shot,[],1630538,6.4881734559789805,77.20588235294117,1610612743,20,18,2022-01-12T04:09:25Z,1720000,-136.0,8.0,1,left,MISS B. Hyland 13' fadeaway Shot,[1630538],1610612743.0,DEN,fadeaway,,,Hyland,B. Hyland,,,,,,,,,,13.63,Missed,,,,,,,,,,,,,,
173,PT10M20.00S,2022-01-12T04:09:21.6Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,20,18,2022-01-12T04:09:25Z,1730000,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,172.0,4.0,4.0,0.0,,,,,,
174,PT10M09.00S,2022-01-12T04:09:32.1Z,2,REGULAR,3pt,Jump Shot,[],202339,77.973061760841,12.5,1610612746,20,18,2022-01-12T04:09:36Z,1740000,-188.0,155.0,1,right,MISS E. Bledsoe 24' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,24.3,Missed,,,,,,,,,,,,,,
175,PT10M06.00S,2022-01-12T04:09:35.1Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,20,18,2022-01-12T04:09:36Z,1750000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,
