actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
178,PT10M10.00S,2021-11-12T04:15:18.0Z,2,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,32,42,2021-11-12T04:15:18Z,1780000,,,0,,D. Dedmon Free Throw 2 of 2 (2 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,,,,,,,,2.0,,,,,,,
179,PT09M46.00S,2021-11-12T04:15:41.9Z,2,REGULAR,3pt,Jump Shot,[],202704,70.48291721419186,77.69607843137254,1610612746,32,42,2021-11-12T04:15:51Z,1790000,138.0,225.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
180,PT09M45.00S,2021-11-12T04:15:42.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,32,42,2021-11-12T04:16:28Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,
182,PT09M45.00S,2021-11-12T04:16:02.4Z,2,REGULAR,foul,personal,[],203473,,,1610612746,32,42,2021-11-12T04:16:51Z,1820000,,,0,,D. Dedmon loose ball personal FOUL (1 PF),"[203473, 1628392]",1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,,,,,,,,,1628159.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,
185,PT09M45.00S,2021-11-12T04:16:17.4Z,2,REGULAR,substitution,out,[],202704,,,1610612746,32,42,2021-11-12T04:16:22Z,1850000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M45.00S,2021-11-12T04:16:17.4Z,2,REGULAR,substitution,out,[],203473,,,1610612746,32,42,2021-11-12T04:16:22Z,1860000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M45.00S,2021-11-12T04:16:17.4Z,2,REGULAR,substitution,in,[],201587,,,1610612746,32,42,2021-11-12T04:16:22Z,1870000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M45.00S,2021-11-12T04:16:17.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612746,32,42,2021-11-12T04:16:22Z,1880000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M35.00S,2021-11-12T04:16:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201587,83.75492772667542,96.81372549019608,1610612746,32,42,2021-11-12T04:16:51Z,1890000,234.0,100.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M35.00S,2021-11-12T04:16:38.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,32,42,2021-11-12T04:16:38Z,1900000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,
191,PT09M35.00S,2021-11-12T04:16:41.0Z,2,REGULAR,foul,personal,[],1629130,,,1610612746,32,42,2021-11-12T04:16:50Z,1910000,,,0,,D. Robinson loose ball personal FOUL (3 PF),"[1629130, 1628392]",1610612748.0,MIA,loose ball,,,Robinson,D. Robinson,,,,,,,,,,,,,1148.0,3.0,0.0,Hartenstein,1628392.0,,,,,,,,
193,PT09M35.00S,2021-11-12T04:16:53.7Z,2,REGULAR,substitution,out,[],1629130,,,1610612746,32,42,2021-11-12T04:16:56Z,1930000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M35.00S,2021-11-12T04:16:53.7Z,2,REGULAR,substitution,in,[],1629622,,,1610612746,32,42,2021-11-12T04:16:56Z,1940000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M19.00S,2021-11-12T04:17:15.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,90.19382391590013,96.32352941176471,1610612746,32,42,2021-11-12T04:17:20Z,1950000,232.0,40.0,1,right,MISS T. Mann fadeaway 3PT,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M17.00S,2021-11-12T04:17:17.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,32,42,2021-11-12T04:17:17Z,1960000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,195.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
197,PT09M09.00S,2021-11-12T04:17:25.0Z,2,REGULAR,3pt,Jump Shot,[],200768,22.651116951379763,86.51960784313725,1610612748,32,42,2021-11-12T04:17:30Z,1970000,-183.0,160.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
198,PT09M05.00S,2021-11-12T04:17:29.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,32,42,2021-11-12T04:17:30Z,1980000,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,197.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
199,PT08M42.00S,2021-11-12T04:17:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,83.36070959264126,45.58823529411765,1610612746,32,42,2021-11-12T04:18:00Z,1990000,-22.0,104.0,1,right,MISS I. Hartenstein 10' floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,10.62,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M40.00S,2021-11-12T04:17:54.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,32,42,2021-11-12T04:17:54Z,2000000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,199.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
201,PT08M31.00S,2021-11-12T04:18:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.750985545335084,48.774509803921575,1610612748,32,44,2021-11-12T04:18:07Z,2010000,6.0,11.0,1,left,B. Adebayo alley-oop Layup (21 PTS) (G. Vincent 4 AST),"[1628389, 1629216]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,1.26,Made,,,,,,,,,,,,21.0,G. Vincent,1629216.0,4.0,,,,
203,PT08M13.00S,2021-11-12T04:18:20.6Z,2,REGULAR,3pt,Jump Shot,[],202339,72.7168199737188,82.59803921568627,1610612746,32,44,2021-11-12T04:18:25Z,2030000,163.0,204.0,1,right,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M11.00S,2021-11-12T04:18:22.6Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,32,44,2021-11-12T04:18:25Z,2040000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
205,PT08M06.00S,2021-11-12T04:18:29.0Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612748,32,44,2021-11-12T04:18:39Z,2050000,,,0,,L. Kennard shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1628379, 1628389]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,201246.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,
207,PT08M06.00S,2021-11-12T04:18:58.4Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,32,44,2021-11-12T04:18:58Z,2070000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M06.00S,2021-11-12T04:18:58.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,32,44,2021-11-12T04:18:58Z,2080000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,
209,PT08M06.00S,2021-11-12T04:19:17.4Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,32,45,2021-11-12T04:19:17Z,2090000,,,0,,B. Adebayo Free Throw 2 of 2 (22 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,,,22.0,,,,,,,
210,PT07M57.00S,2021-11-12T04:19:30.7Z,2,REGULAR,turnover,lost ball,[],1629611,,,1610612746,32,45,2021-11-12T04:19:36Z,2100000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1629216]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,1.0,Vincent,1629216.0,
211,PT07M57.00S,2021-11-12T04:19:30.7Z,2,REGULAR,steal,,[],1629216,,,1610612748,32,45,2021-11-12T04:19:33Z,2110000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M54.00S,2021-11-12T04:19:34.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629216,5.699737187910642,50.98039215686275,1610612748,32,47,2021-11-12T04:20:47Z,2120000,-5.0,1.0,1,left,G. Vincent running Layup (2 PTS),[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,0.5,Made,,,,,,,,,,,,2.0,,,,,,,
213,PT07M54.00S,2021-11-12T04:19:39.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,32,47,2021-11-12T04:19:39Z,2130000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M54.00S,2021-11-12T04:22:02.4Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,32,47,2021-11-12T04:22:15Z,2140000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M54.00S,2021-11-12T04:22:02.4Z,2,REGULAR,substitution,in,[],202331,,,1610612746,32,47,2021-11-12T04:22:15Z,2150000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M39.00S,2021-11-12T04:22:40.4Z,2,REGULAR,3pt,Jump Shot,[],202331,66.14651773981603,61.76470588235294,1610612746,32,47,2021-11-12T04:22:45Z,2160000,59.0,266.0,1,right,MISS P. George 27' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M36.00S,2021-11-12T04:22:43.4Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,32,47,2021-11-12T04:22:45Z,2170000,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,216.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
218,PT07M35.00S,2021-11-12T04:22:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.13600525624179,49.50980392156863,1610612746,34,47,2021-11-12T04:22:49Z,2180000,-2.0,3.0,1,right,I. Hartenstein putback Layup (4 PTS),[1628392],1610612746.0,LAC,putback,,,Hartenstein,I. Hartenstein,,,,,0.36,Made,,,,,,,,,,,,4.0,,,,,,,
219,PT07M25.00S,2021-11-12T04:22:53.9Z,2,REGULAR,3pt,Jump Shot,[],200768,27.38173455978975,20.833333333333343,1610612748,34,50,2021-11-12T04:22:59Z,2190000,146.0,205.0,1,left,K. Lowry 25' 3PT  (3 PTS) (G. Vincent 5 AST),"[200768, 1629216]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,25.15,Made,,,,,,,,,,,,3.0,G. Vincent,1629216.0,5.0,,,,
221,PT07M00.00S,2021-11-12T04:23:19.6Z,2,REGULAR,3pt,Jump Shot,[],201587,93.87319316688567,1.7156862745098067,1610612746,37,50,2021-11-12T04:23:23Z,2210000,-241.0,5.0,1,right,N. Batum 24' 3PT  (6 PTS) (L. Kennard 1 AST),"[201587, 1628379]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.15,Made,,,,,,,,,,,,6.0,L. Kennard,1628379.0,1.0,,,,
223,PT06M51.00S,2021-11-12T04:23:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,18.31471747700394,64.2156862745098,1610612748,37,52,2021-11-12T04:23:32Z,2230000,-71.0,120.0,1,left,G. Vincent 13' fadeaway Jump Shot (4 PTS) (K. Lowry 3 AST),"[1629216, 200768]",1610612748.0,MIA,fadeaway,,,Vincent,G. Vincent,,,,,13.92,Made,,,,,,,,,,,,4.0,K. Lowry,200768.0,3.0,,,,
225,PT06M37.00S,2021-11-12T04:23:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,89.93101182654402,47.79411764705882,1610612746,37,52,2021-11-12T04:23:48Z,2250000,-11.0,42.0,1,right,MISS I. Hartenstein floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
226,PT06M35.00S,2021-11-12T04:23:44.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,37,52,2021-11-12T04:23:48Z,2260000,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
227,PT06M30.00S,2021-11-12T04:23:50.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,9.379106438896187,96.56862745098039,1610612748,37,52,2021-11-12T04:24:02Z,2270000,-233.0,36.0,1,left,MISS G. Vincent running 3PT,[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
228,PT06M27.00S,2021-11-12T04:23:53.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,37,52,2021-11-12T04:24:02Z,2280000,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,227.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
229,PT06M19.00S,2021-11-12T04:24:00.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,88.48554533508542,98.52941176470588,1610612746,37,52,2021-11-12T04:24:26Z,2290000,243.0,56.0,1,right,MISS L. Kennard 24' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
230,PT06M19.00S,2021-11-12T04:24:00.0Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,37,52,2021-11-12T04:24:26Z,2300000,,,0,,I. Hartenstein REBOUND (Off:3 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,229.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
231,PT06M14.00S,2021-11-12T04:24:05.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,93.61038107752957,48.0392156862745,1610612746,39,52,2021-11-12T04:24:11Z,2310000,-10.0,8.0,1,right,I. Hartenstein putback Layup (6 PTS),[1628392],1610612746.0,LAC,putback,,,Hartenstein,I. Hartenstein,,,,,1.24,Made,,,,,,,,,,,,6.0,,,,,,,
232,PT05M57.00S,2021-11-12T04:24:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629622,35.00328515111694,65.93137254901961,1610612748,39,52,2021-11-12T04:24:29Z,2320000,-80.0,277.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,28.78,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M57.00S,2021-11-12T04:24:22.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,39,52,2021-11-12T04:24:29Z,2330000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
234,PT05M45.00S,2021-11-12T04:24:34.8Z,2,REGULAR,2pt,Jump Shot,[],202331,83.49211563731932,74.75490196078431,1610612746,39,52,2021-11-12T04:24:42Z,2340000,124.0,103.0,1,right,MISS P. George 16' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,16.09,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M45.00S,2021-11-12T04:24:34.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,39,52,2021-11-12T04:24:42Z,2350000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,,,,
236,PT05M45.00S,2021-11-12T04:24:45.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,39,52,2021-11-12T04:24:45Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M45.00S,2021-11-12T04:24:46.3Z,2,REGULAR,substitution,out,[],1628392,,,1610612748,39,52,2021-11-12T04:24:55Z,2370000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M45.00S,2021-11-12T04:24:46.3Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,39,52,2021-11-12T04:24:55Z,2380000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M45.00S,2021-11-12T04:24:46.3Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,39,52,2021-11-12T04:24:55Z,2390000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M45.00S,2021-11-12T04:24:46.3Z,2,REGULAR,substitution,in,[],1627826,,,1610612748,39,52,2021-11-12T04:24:55Z,2400000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M45.00S,2021-11-12T04:24:46.3Z,2,REGULAR,substitution,in,[],200782,,,1610612748,39,52,2021-11-12T04:24:55Z,2410000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M45.00S,2021-11-12T04:24:46.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,39,52,2021-11-12T04:24:55Z,2420000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M32.00S,2021-11-12T04:25:17.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,23.4395532194481,88.72549019607843,1610612748,39,52,2021-11-12T04:25:21Z,2430000,-194.0,168.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
244,PT05M30.00S,2021-11-12T04:25:19.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,39,52,2021-11-12T04:25:21Z,2440000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
245,PT05M16.00S,2021-11-12T04:25:32.4Z,2,REGULAR,3pt,Jump Shot,[],202331,69.03745072273324,77.20588235294117,1610612746,42,52,2021-11-12T04:25:40Z,2450000,136.0,239.0,1,right,P. George 27' 3PT pullup (14 PTS) (L. Kennard 2 AST),"[202331, 1628379]",1610612746.0,LAC,pullup,,,George,P. George,,,,,27.46,Made,,,,,,,,,,,,14.0,L. Kennard,1628379.0,2.0,,,,
246,PT05M11.00S,2021-11-12T04:25:48.2Z,2,REGULAR,foul,personal,['2freethrow'],201587,,,1610612748,42,52,2021-11-12T04:25:53Z,2460000,,,0,,N. Batum shooting personal FOUL (1 PF) (Adebayo 2 FT),"[201587, 1628389]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,,,1628159.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
249,PT05M11.00S,2021-11-12T04:26:11.5Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,42,53,2021-11-12T04:26:11Z,2480000,,,0,,B. Adebayo Free Throw 1 of 2 (23 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,,,23.0,,,,,,,
250,PT05M11.00S,2021-11-12T04:26:32.1Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,42,54,2021-11-12T04:26:32Z,2490000,,,0,,B. Adebayo Free Throw 2 of 2 (24 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,,,24.0,,,,,,,
251,PT05M02.00S,2021-11-12T04:26:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.82194480946123,57.84313725490196,1610612746,42,54,2021-11-12T04:26:50Z,2500000,39.0,15.0,1,right,MISS P. George driving Layup - blocked,"[202331, 1628389]",1610612746.0,LAC,driving,,,George,P. George,,,,,4.2,Missed,,,,,Adebayo,1628389.0,,,,,,,,,,,,,
252,PT05M02.00S,2021-11-12T04:26:43.0Z,2,REGULAR,block,,[],1628389,,,1610612746,42,54,2021-11-12T04:26:45Z,2510000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M02.00S,2021-11-12T04:26:43.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,42,54,2021-11-12T04:26:50Z,2520000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,
254,PT05M02.00S,2021-11-12T04:26:50.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,42,54,2021-11-12T04:26:50Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M59.00S,2021-11-12T04:27:00.9Z,2,REGULAR,turnover,bad pass,[],202339,,,1610612746,42,54,2021-11-12T04:27:07Z,2540000,,,0,,E. Bledsoe bad pass TURNOVER (1 TO),"[202339, 1629639]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,1.0,Herro,1629639.0,
256,PT04M59.00S,2021-11-12T04:27:00.9Z,2,REGULAR,steal,,[],1629639,,,1610612748,42,54,2021-11-12T04:27:03Z,2550000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M51.00S,2021-11-12T04:27:08.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,17.789093298291732,5.637254901960787,1610612748,42,54,2021-11-12T04:27:16Z,2560000,222.0,115.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M48.00S,2021-11-12T04:27:11.5Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,42,54,2021-11-12T04:27:11Z,2570000,,,0,,P. Tucker REBOUND (Off:2 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,257.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
259,PT04M43.00S,2021-11-12T04:27:17.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,24.6222076215506,8.57843137254902,1610612748,42,54,2021-11-12T04:27:21Z,2580000,207.0,179.0,1,left,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
260,PT04M38.00S,2021-11-12T04:27:22.0Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,42,54,2021-11-12T04:27:21Z,2590000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
261,PT04M34.00S,2021-11-12T04:27:25.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,72.58541392904074,86.51960784313725,1610612746,45,54,2021-11-12T04:27:32Z,2600000,183.0,205.0,1,right,L. Kennard 27' 3PT running (9 PTS) (E. Bledsoe 1 AST),"[1628379, 202339]",1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,27.47,Made,,,,,,,,,,,,9.0,E. Bledsoe,202339.0,1.0,,,,
263,PT04M15.00S,2021-11-12T04:27:45.3Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612748,45,54,2021-11-12T04:27:50Z,2620000,,,0,,M. Strus bad pass TURNOVER (2 TO),"[1629622, 202331]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,2.0,George,202331.0,
264,PT04M15.00S,2021-11-12T04:27:45.3Z,2,REGULAR,steal,,[],202331,,,1610612746,45,54,2021-11-12T04:27:47Z,2630000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M08.00S,2021-11-12T04:27:52.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,76.52759526938239,90.93137254901961,1610612746,48,54,2021-11-12T04:27:56Z,2640000,205.0,168.0,1,right,L. Kennard 26' 3PT  (12 PTS) (N. Batum 2 AST),"[1628379, 201587]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.49,Made,,,,,,,,,,,,12.0,N. Batum,201587.0,2.0,,,,
267,PT03M53.00S,2021-11-12T04:28:13.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612748,48,54,2021-11-12T04:28:13Z,2660000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
