actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
182,PT08M26.00S,2022-01-09T21:12:46.6Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,39,32,2022-01-09T21:12:53Z,1810000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,
183,PT08M13.00S,2022-01-09T21:12:59.3Z,2,REGULAR,3pt,Jump Shot,[],202339,69.56307490144546,75.49019607843138,1610612746,39,32,2022-01-09T21:13:05Z,1820000,127.0,234.0,1,right,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
184,PT08M10.00S,2022-01-09T21:13:02.3Z,2,REGULAR,rebound,defensive,[],1627789,,,1610612737,39,32,2022-01-09T21:13:05Z,1830000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,
185,PT07M56.00S,2022-01-09T21:13:19.3Z,2,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612737,39,32,2022-01-09T21:13:25Z,1840000,,,0,,J. Collins lost ball out-of-bounds TURNOVER (1 TO),[1628381],1610612737.0,ATL,lost ball,,,Collins,J. Collins,,,,,203593.0,,,,,,,,,,,,,,,,,1.0,,,
186,PT07M56.00S,2022-01-09T21:13:32.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612746,39,32,2022-01-09T21:13:38Z,1850000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M56.00S,2022-01-09T21:13:32.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612746,39,32,2022-01-09T21:13:38Z,1860000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M56.00S,2022-01-09T21:13:32.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612746,39,32,2022-01-09T21:13:38Z,1870000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M56.00S,2022-01-09T21:13:32.0Z,2,REGULAR,substitution,in,[],203992,,,1610612746,39,32,2022-01-09T21:13:38Z,1880000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M44.00S,2022-01-09T21:13:58.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202694,92.95335085413929,25.980392156862735,1610612746,39,32,2022-01-09T21:14:04Z,1890000,-120.0,14.0,1,right,MISS M. Morris Sr. 12' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,
191,PT07M39.00S,2022-01-09T21:14:03.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,39,32,2022-01-09T21:14:04Z,1900000,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,190.0,4.0,4.0,0.0,,,,,,,,,,,,,
192,PT07M32.00S,2022-01-09T21:14:09.6Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,39,32,2022-01-09T21:14:13Z,1910000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 202339]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,1.0,Bledsoe,202339.0,
193,PT07M32.00S,2022-01-09T21:14:09.6Z,2,REGULAR,steal,,[],202339,,,1610612746,39,32,2022-01-09T21:14:11Z,1920000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M27.00S,2022-01-09T21:14:33.3Z,2,REGULAR,foul,offensive,[],201586,,,1610612746,39,32,2022-01-09T21:15:19Z,1950000,,,0,,S. Ibaka offensive FOUL (2 PF),"[201586, 1627789]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,203593.0,,,,,,,,2.0,0.0,Luwawu-Cabarrot,1627789.0,,,,,,,,,
198,PT07M27.00S,2022-01-09T21:14:33.3Z,2,REGULAR,turnover,offensive foul,[],201586,,,1610612746,39,32,2022-01-09T21:14:33Z,1970000,,,0,,S. Ibaka offensive foul TURNOVER (1 TO),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,203593.0,,,,,,,,,,,,,,,,,1.0,,,
199,PT07M27.00S,2022-01-09T21:14:44.0Z,2,REGULAR,substitution,out,[],202339,,,1610612737,39,32,2022-01-09T21:14:47Z,1980000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M27.00S,2022-01-09T21:14:44.0Z,2,REGULAR,substitution,in,[],202704,,,1610612737,39,32,2022-01-09T21:14:47Z,1990000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M09.00S,2022-01-09T21:14:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,10.298948751642584,52.205882352941174,1610612737,39,32,2022-01-09T21:18:49Z,2010000,-11.0,44.0,1,left,MISS J. Collins driving Layup - blocked,"[1628381, 1630527]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,,4.56,Missed,,,,,,,,,,Boston Jr.,1630527.0,,,,,,,
203,PT07M09.00S,2022-01-09T21:14:54.2Z,2,REGULAR,block,,[],1630527,,,1610612737,39,32,2022-01-09T21:14:59Z,2020000,,,0,,B. Boston Jr. BLOCK (1 BLK),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M03.00S,2022-01-09T21:15:00.2Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,39,32,2022-01-09T21:15:25Z,2030000,,,0,,B. Boston Jr. REBOUND (Off:1 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,,,,,,
205,PT07M01.00S,2022-01-09T21:15:02.5Z,2,REGULAR,2pt,Jump Shot,[],1629611,81.86596583442838,86.74172794117646,1610612746,39,32,2022-01-09T21:15:34Z,2040000,184.0,118.0,1,right,MISS T. Mann 21' Jump Shot,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,21.83,Missed,,,,,,,,,,,,,,,,,,
206,PT06M58.00S,2022-01-09T21:15:05.5Z,2,REGULAR,rebound,offensive,[],201586,,,1610612746,39,32,2022-01-09T21:15:34Z,2050000,,,0,,S. Ibaka REBOUND (Off:1 Def:0),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,205.0,1.0,0.0,1.0,,,,,,,,,,,,,
207,PT06M54.00S,2022-01-09T21:15:08.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630527,76.08409986859395,14.43780637254902,1610612746,39,32,2022-01-09T21:16:37Z,2060000,-178.0,172.0,1,right,MISS B. Boston Jr. 24' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,
208,PT06M51.00S,2022-01-09T21:15:11.6Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,39,32,2022-01-09T21:16:37Z,2070000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,
209,PT06M37.00S,2022-01-09T21:15:25.4Z,2,REGULAR,3pt,Jump Shot,[],203992,26.593298291721425,87.25490196078431,1610612737,39,35,2022-01-09T21:20:36Z,2080000,-186.0,197.0,1,left,B. Bogdanovic 27' 3PT pullup (12 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,27.15,Made,12.0,,,,,,,,,,,,,,,,,
210,PT06M30.00S,2022-01-09T21:15:38.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,35,2022-01-09T21:15:38Z,2090000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M30.00S,2022-01-09T21:18:03.5Z,2,REGULAR,substitution,out,[],1630527,,,1610612746,39,35,2022-01-09T21:18:31Z,2100000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M30.00S,2022-01-09T21:18:03.5Z,2,REGULAR,substitution,out,[],201586,,,1610612746,39,35,2022-01-09T21:18:31Z,2110000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M30.00S,2022-01-09T21:18:03.5Z,2,REGULAR,substitution,out,[],1628381,,,1610612746,39,35,2022-01-09T21:18:31Z,2120000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M30.00S,2022-01-09T21:18:03.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,39,35,2022-01-09T21:18:31Z,2130000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M30.00S,2022-01-09T21:18:03.5Z,2,REGULAR,substitution,in,[],201587,,,1610612746,39,35,2022-01-09T21:18:31Z,2140000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M30.00S,2022-01-09T21:18:03.5Z,2,REGULAR,substitution,in,[],1626153,,,1610612746,39,35,2022-01-09T21:18:31Z,2150000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M11.00S,2022-01-09T21:18:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,92.82194480946123,42.64705882352941,1610612746,41,35,2022-01-09T21:18:56Z,2160000,-37.0,15.0,1,right,R. Jackson driving floating bank Jump Shot (2 PTS),[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,,3.97,Made,2.0,,,,,,,,,,,,,,,,,
218,PT05M59.00S,2022-01-09T21:19:02.5Z,2,REGULAR,3pt,Jump Shot,[],203992,26.72470433639947,84.31372549019608,1610612737,41,38,2022-01-09T21:19:09Z,2170000,-172.0,199.0,1,left,B. Bogdanovic 26' 3PT  (15 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,26.25,Made,15.0,,,,,,,,,,,T. Young,1629027.0,3.0,,,,
220,PT05M41.00S,2022-01-09T21:19:23.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,41,38,2022-01-09T21:19:23Z,2190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M37.00S,2022-01-09T21:19:36.8Z,2,REGULAR,2pt,Jump Shot,[],201587,95.0065703022339,9.78094362745098,1610612746,43,38,2022-01-09T21:19:43Z,2200000,-201.0,-6.0,1,right,N. Batum 20' Jump Shot (7 PTS) (R. Jackson 3 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,20.12,Made,7.0,,,,,,,,,,,R. Jackson,202704.0,3.0,,,,
223,PT05M19.00S,2022-01-09T21:19:54.4Z,2,REGULAR,2pt,Jump Shot,[],1629027,26.593298291721425,33.08823529411765,1610612737,43,38,2022-01-09T21:22:59Z,2220000,85.0,197.0,1,left,MISS T. Young 21' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,21.49,Missed,,,,,,,,,,,,,,,,,,
224,PT05M18.00S,2022-01-09T21:19:56.4Z,2,REGULAR,rebound,offensive,[],1627789,,,1610612737,43,38,2022-01-09T21:19:56Z,2230000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:1 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,223.0,2.0,1.0,1.0,,,,,,,,,,,,,
225,PT05M08.00S,2022-01-09T21:20:06.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,7.539421813403408,44.36274509803921,1610612737,43,38,2022-01-09T21:20:12Z,2240000,28.0,18.0,1,left,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,3.37,Missed,,,,,,,,,,,,,,,,,,
226,PT05M04.00S,2022-01-09T21:20:10.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,43,38,2022-01-09T21:20:12Z,2250000,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,225.0,5.0,4.0,1.0,,,,,,,,,,,,,
227,PT05M04.00S,2022-01-09T21:20:09.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,5.590000152587891,50.0,1610612737,43,40,2022-01-09T21:20:14Z,2260000,0.0,0.0,1,left,O. Okongwu tip Layup (4 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
228,PT04M53.00S,2022-01-09T21:20:26.2Z,2,REGULAR,foul,personal,[],1627789,,,1610612746,43,40,2022-01-09T21:20:34Z,2270000,,,0,,T. Luwawu-Cabarrot personal FOUL (1 PF),"[1627789, 202704]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,203593.0,,,,,,,,1.0,0.0,Jackson,202704.0,,,,,,,,,
230,PT04M43.00S,2022-01-09T21:20:49.8Z,2,REGULAR,3pt,Jump Shot,[],202704,68.11760840998686,28.67647058823529,1610612746,46,40,2022-01-09T21:23:47Z,2290000,-107.0,247.0,1,right,R. Jackson 26' 3PT pullup (5 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,26.92,Made,5.0,,,,,,,,,,,,,,,,,
231,PT04M25.00S,2022-01-09T21:21:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627789,16.475032851511173,60.294117647058826,1610612737,46,42,2022-01-09T21:21:16Z,2300000,-51.0,102.0,1,left,T. Luwawu-Cabarrot 11' pullup Jump Shot (5 PTS) (B. Bogdanovic 1 AST),"[1627789, 203992]",1610612737.0,ATL,pullup,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,11.46,Made,5.0,,,,,,,,,,,B. Bogdanovic,203992.0,1.0,,,,
233,PT04M13.00S,2022-01-09T21:21:19.7Z,2,REGULAR,3pt,Jump Shot,[],201587,70.74572930354796,27.941176470588232,1610612746,46,42,2022-01-09T21:21:23Z,2320000,-110.0,222.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,
234,PT04M11.00S,2022-01-09T21:21:21.7Z,2,REGULAR,rebound,defensive,[],1627789,,,1610612737,46,42,2022-01-09T21:21:23Z,2330000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:1 Def:2),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,
235,PT04M07.00S,2022-01-09T21:21:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626153,7.933639947437584,51.96078431372549,1610612737,46,44,2022-01-09T21:21:35Z,2340000,-10.0,22.0,1,left,D. Wright running reverse Layup (4 PTS) (T. Young 4 AST),"[1626153, 1629027]",1610612737.0,ATL,running reverse,,,Wright,D. Wright,,,,,,2.42,Made,4.0,,,,,,,,,,,T. Young,1629027.0,4.0,,,,
237,PT03M38.00S,2022-01-09T21:21:54.0Z,2,REGULAR,2pt,Jump Shot,[],202694,85.06898817345598,33.57843137254902,1610612746,48,44,2022-01-09T21:21:57Z,2360000,-82.0,88.0,1,right,M. Morris Sr. 12' turnaround fadeaway Jump Shot (5 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,12.03,Made,5.0,,,,,,,,,,,,,,,,,
238,PT03M28.00S,2022-01-09T21:22:04.7Z,2,REGULAR,2pt,Jump Shot,[],1629027,23.570959264126145,50.73529411764706,1610612737,48,46,2022-01-09T21:22:09Z,2370000,-4.0,169.0,1,left,T. Young 16' Jump Shot (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,16.91,Made,8.0,,,,,,,,,,,,,,,,,
239,PT03M14.00S,2022-01-09T21:22:20.6Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612746,48,46,2022-01-09T21:22:28Z,2380000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630168, 1627826]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,2530.0,,,,,,,,1.0,0.0,Zubac,1627826.0,,,,,,,,,
241,PT03M14.00S,2022-01-09T21:22:43.8Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,49,46,2022-01-09T21:22:43Z,2400000,,,0,,I. Zubac Free Throw 1 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
242,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,out,[],202704,,,1610612746,49,46,2022-01-09T21:22:59Z,2410000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,49,46,2022-01-09T21:22:59Z,2420000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,out,[],1627789,,,1610612746,49,46,2022-01-09T21:22:59Z,2430000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,out,[],1626153,,,1610612746,49,46,2022-01-09T21:22:59Z,2440000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,49,46,2022-01-09T21:22:59Z,2450000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,in,[],202339,,,1610612746,49,46,2022-01-09T21:22:59Z,2460000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612746,49,46,2022-01-09T21:22:59Z,2470000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M14.00S,2022-01-09T21:22:45.9Z,2,REGULAR,substitution,in,[],1628381,,,1610612746,49,46,2022-01-09T21:22:59Z,2480000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M14.00S,2022-01-09T21:23:15.8Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,50,46,2022-01-09T21:23:15Z,2490000,,,0,,I. Zubac Free Throw 2 of 2 (4 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
251,PT03M02.00S,2022-01-09T21:23:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.526281208935615,63.72549019607843,1610612737,50,46,2022-01-09T21:25:57Z,2500000,-69.0,112.0,1,left,MISS T. Young 13' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,13.15,Missed,,,,,,,,,,,,,,,,,,
252,PT03M00.00S,2022-01-09T21:23:30.5Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,50,46,2022-01-09T21:23:34Z,2510000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,,,,
253,PT02M49.00S,2022-01-09T21:23:41.8Z,2,REGULAR,2pt,Jump Shot,[],202694,77.973061760841,74.26470588235294,1610612746,50,46,2022-01-09T21:26:24Z,2520000,121.0,155.0,1,right,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,19.65,Missed,,,,,,,,,,,,,,,,,,
254,PT02M45.00S,2022-01-09T21:23:45.8Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,50,46,2022-01-09T21:23:46Z,2530000,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,253.0,8.0,6.0,2.0,,,,,,,,,,,,,
255,PT02M45.00S,2022-01-09T21:23:46.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,52,46,2022-01-09T21:23:46Z,2540000,0.0,0.0,1,right,I. Zubac tip Layup (6 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
256,PT02M28.00S,2022-01-09T21:24:02.8Z,2,REGULAR,3pt,Jump Shot,[],203992,26.067674113009204,87.5,1610612737,52,46,2022-01-09T21:24:08Z,2550000,-188.0,193.0,1,left,MISS B. Bogdanovic 26' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,
257,PT02M24.00S,2022-01-09T21:24:06.8Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,52,46,2022-01-09T21:24:08Z,2560000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,256.0,3.0,3.0,0.0,,,,,,,,,,,,,
258,PT02M03.00S,2022-01-09T21:24:27.7Z,2,REGULAR,2pt,Jump Shot,[],1629599,92.29632063074901,32.35294117647058,1610612746,52,46,2022-01-09T21:24:31Z,2570000,-88.0,20.0,1,right,MISS A. Coffey 9' Jump Shot - blocked,"[1629599, 1628989]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,9.04,Missed,,,,,,,,,,Huerter,1628989.0,,,,,,,
259,PT02M03.00S,2022-01-09T21:24:27.7Z,2,REGULAR,block,,[],1628989,,,1610612746,52,46,2022-01-09T21:24:30Z,2580000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M00.00S,2022-01-09T21:24:30.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,52,46,2022-01-09T21:24:31Z,2590000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,258.0,1.0,1.0,0.0,,,,,,,,,,,,,
261,PT01M56.00S,2022-01-09T21:24:35.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,33.820630749014455,56.86274509803921,1610612737,52,49,2022-01-09T21:27:24Z,2600000,-34.0,265.0,1,left,T. Young 26' 3PT  (11 PTS) (K. Huerter 1 AST),"[1629027, 1628989]",1610612737.0,ATL,,,,Young,T. Young,,,,,,26.76,Made,11.0,,,,,,,,,,,K. Huerter,1628989.0,1.0,,,,
263,PT01M38.00S,2022-01-09T21:24:53.7Z,2,REGULAR,3pt,Jump Shot,[],1629599,72.9796320630749,18.627450980392155,1610612746,55,49,2022-01-09T21:24:58Z,2620000,-157.0,201.0,1,right,A. Coffey 25' 3PT  (16 PTS) (M. Morris Sr. 1 AST),"[1629599, 202694]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,25.54,Made,16.0,,,,,,,,,,,M. Morris Sr.,202694.0,1.0,,,,
265,PT01M20.00S,2022-01-09T21:25:12.6Z,2,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,55,49,2022-01-09T21:30:53Z,2640000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,1627541.0,,,,,,,,,,,,,,,,,2.0,,,
266,PT01M20.00S,2022-01-09T21:25:22.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,55,49,2022-01-09T21:25:29Z,2650000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT01M20.00S,2022-01-09T21:27:47.5Z,2,REGULAR,substitution,out,[],202694,,,1610612746,55,49,2022-01-09T21:28:15Z,2660000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT01M20.00S,2022-01-09T21:27:47.5Z,2,REGULAR,substitution,in,[],202704,,,1610612746,55,49,2022-01-09T21:28:15Z,2670000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
