actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
182,PT08M12.00S,2022-02-15T04:16:35.8Z,2,REGULAR,foul,personal,[],1629599,,,1610612744,42,43,2022-02-15T04:16:41Z,1820000,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 201939]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Curry,201939.0,,,
184,PT08M12.00S,2022-02-15T04:16:40.1Z,2,REGULAR,substitution,out,[],202357,,,1610612744,42,43,2022-02-15T04:16:55Z,1840000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M12.00S,2022-02-15T04:16:40.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,42,43,2022-02-15T04:16:55Z,1850000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M04.00S,2022-02-15T04:16:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,14.898160315374511,49.50980392156863,1610612744,42,45,2022-02-15T04:17:06Z,1860000,2.0,88.0,1,left,S. Curry 8' driving floating Jump Shot (18 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,8.75,Made,18.0,,,,,,,,,,,,,,,,,,
187,PT07M42.00S,2022-02-15T04:17:20.5Z,2,REGULAR,2pt,Jump Shot,[],203918,73.50525624178712,50.49019607843137,1610612746,42,45,2022-02-15T04:17:25Z,1870000,2.0,197.0,1,right,MISS R. Hood 19' pullup Shot,[203918],1610612746.0,LAC,pullup,,,Hood,R. Hood,,,,,19.66,Missed,,,,,,,,,,,,,,,,,,,
188,PT07M38.00S,2022-02-15T04:17:24.5Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,42,45,2022-02-15T04:17:25Z,1880000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,,,
189,PT07M31.00S,2022-02-15T04:17:32.0Z,2,REGULAR,3pt,Jump Shot,[],201939,27.77595269382391,16.17647058823529,1610612744,42,48,2022-02-15T04:17:37Z,1890000,169.0,209.0,1,left,S. Curry 26' 3PT  (21 PTS) (D. Lee 1 AST),"[201939, 1627814]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.85,Made,21.0,D. Lee,1627814.0,1.0,,,,,,,,,,,,,,,
191,PT07M30.00S,2022-02-15T04:17:37.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,48,2022-02-15T04:17:37Z,1910000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M30.00S,2022-02-15T04:20:01.3Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,42,48,2022-02-15T04:20:26Z,1920000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M30.00S,2022-02-15T04:20:01.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,42,48,2022-02-15T04:20:26Z,1930000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M14.00S,2022-02-15T04:20:48.9Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612746,42,48,2022-02-15T04:20:54Z,1940000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Covington 2 FT),"[1630228, 203496]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Covington,203496.0,,,
196,PT07M14.00S,2022-02-15T04:21:19.5Z,2,REGULAR,freethrow,1 of 2,[],203496,,,1610612746,43,48,2022-02-15T04:21:19Z,1960000,,,0,,R. Covington Free Throw 1 of 2 (4 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
197,PT07M14.00S,2022-02-15T04:21:20.0Z,2,REGULAR,substitution,out,[],203918,,,1610612746,43,48,2022-02-15T04:21:26Z,1970000,,,0,,SUB out: R. Hood,[203918],1610612746.0,LAC,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M14.00S,2022-02-15T04:21:20.0Z,2,REGULAR,substitution,in,[],201587,,,1610612746,43,48,2022-02-15T04:21:26Z,1980000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M14.00S,2022-02-15T04:21:40.0Z,2,REGULAR,freethrow,2 of 2,[],203496,,,1610612746,44,48,2022-02-15T04:21:40Z,1990000,,,0,,R. Covington Free Throw 2 of 2 (5 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
200,PT07M03.00S,2022-02-15T04:21:54.0Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612744,44,48,2022-02-15T04:22:00Z,2000000,,,0,,R. Covington shooting personal FOUL (2 PF) (Kuminga 2 FT),"[203496, 1630228]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Kuminga,1630228.0,,,
202,PT07M03.00S,2022-02-15T04:22:16.3Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,44,49,2022-02-15T04:22:16Z,2020000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
203,PT07M03.00S,2022-02-15T04:22:23.2Z,2,REGULAR,substitution,out,[],201939,,,1610612744,44,49,2022-02-15T04:22:27Z,2030000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M03.00S,2022-02-15T04:22:23.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,44,49,2022-02-15T04:22:27Z,2040000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M03.00S,2022-02-15T04:22:36.7Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,44,50,2022-02-15T04:22:36Z,2050000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
206,PT06M50.00S,2022-02-15T04:22:50.9Z,2,REGULAR,3pt,Jump Shot,[],202704,86.12023653088042,3.1862745098039227,1610612746,44,50,2022-02-15T04:22:56Z,2060000,-234.0,78.0,1,right,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
207,PT06M47.00S,2022-02-15T04:22:53.9Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,44,50,2022-02-15T04:22:56Z,2070000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,,,,
208,PT06M42.00S,2022-02-15T04:22:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,7.539421813403408,50.49019607843137,1610612744,44,52,2022-02-15T04:23:07Z,2080000,-2.0,18.0,1,left,J. Poole running Layup (2 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,1.86,Made,2.0,,,,,,,,,,,,,,,,,,
209,PT06M23.00S,2022-02-15T04:23:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,93.74178712220763,51.71568627450981,1610612746,46,52,2022-02-15T04:23:28Z,2090000,9.0,6.0,1,right,R. Covington reverse Layup (7 PTS) (N. Batum 1 AST),"[203496, 201587]",1610612746.0,LAC,reverse,,,Covington,R. Covington,,,,,1.07,Made,7.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,,
211,PT06M13.00S,2022-02-15T04:23:27.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,34.21484888304862,55.14705882352941,1610612744,46,52,2022-02-15T04:23:35Z,2110000,-26.0,269.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
212,PT06M07.00S,2022-02-15T04:23:33.7Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,46,52,2022-02-15T04:23:35Z,2120000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,211.0,4.0,2.0,2.0,,,,,,,,,,,
213,PT06M07.00S,2022-02-15T04:23:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,5.590000152587891,50.0,1610612744,46,54,2022-02-15T04:23:33Z,2130000,0.0,0.0,1,left,O. Porter Jr. tip Layup (4 PTS),[203490],1610612744.0,GSW,tip,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
214,PT05M50.00S,2022-02-15T04:23:50.4Z,2,REGULAR,3pt,Jump Shot,[],201587,93.47897503285151,96.07843137254902,1610612746,49,54,2022-02-15T04:23:55Z,2140000,230.0,9.0,1,right,N. Batum 3PT  (9 PTS) (R. Jackson 2 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.06,Made,9.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,,
216,PT05M37.00S,2022-02-15T04:24:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.013797634691201,46.32352941176471,1610612744,49,54,2022-02-15T04:24:08Z,2160000,18.0,13.0,1,left,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
217,PT05M35.00S,2022-02-15T04:24:05.9Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,49,54,2022-02-15T04:24:08Z,2170000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,216.0,4.0,4.0,0.0,,,,,,,,,,,
218,PT05M25.00S,2022-02-15T04:24:15.3Z,2,REGULAR,3pt,Jump Shot,[],1628392,91.37647831800263,2.6960784313725554,1610612746,52,54,2022-02-15T04:24:22Z,2180000,-237.0,29.0,1,right,I. Hartenstein 3PT  (5 PTS) (R. Jackson 3 AST),"[1628392, 202704]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,23.82,Made,5.0,R. Jackson,202704.0,3.0,,,,,,,,,,,,,,,
220,PT05M07.00S,2022-02-15T04:24:33.3Z,2,REGULAR,2pt,Jump Shot,[],202691,7.408015768725363,70.09803921568627,1610612744,52,54,2022-02-15T04:24:38Z,2200000,-100.0,17.0,1,left,MISS K. Thompson 10' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,,
221,PT05M05.00S,2022-02-15T04:24:35.0Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,52,54,2022-02-15T04:24:35Z,2210000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,220.0,5.0,5.0,0.0,,,,,,,,,,,
223,PT04M55.00S,2022-02-15T04:24:45.7Z,2,REGULAR,2pt,Jump Shot,[],201587,92.24704336399475,91.15349264705883,1610612746,54,54,2022-02-15T04:24:53Z,2230000,206.0,20.0,1,right,N. Batum 20' Jump Shot (11 PTS) (R. Jackson 4 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,20.68,Made,11.0,R. Jackson,202704.0,4.0,,,,,,,,,,,,,,,
225,PT04M51.00S,2022-02-15T04:24:56.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,54,54,2022-02-15T04:24:56Z,2250000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT04M51.00S,2022-02-15T04:25:56.2Z,2,REGULAR,substitution,out,[],202691,,,1610612744,54,54,2022-02-15T04:26:41Z,2260000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M51.00S,2022-02-15T04:25:56.2Z,2,REGULAR,substitution,out,[],203490,,,1610612744,54,54,2022-02-15T04:26:41Z,2270000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M51.00S,2022-02-15T04:25:56.2Z,2,REGULAR,substitution,in,[],201939,,,1610612744,54,54,2022-02-15T04:26:41Z,2280000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M51.00S,2022-02-15T04:25:56.2Z,2,REGULAR,substitution,in,[],203952,,,1610612744,54,54,2022-02-15T04:26:41Z,2290000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M42.00S,2022-02-15T04:26:48.1Z,2,REGULAR,2pt,Jump Shot,[],201939,24.359395532194483,58.088235294117645,1610612744,54,54,2022-02-15T04:27:13Z,2300000,-40.0,176.0,1,left,MISS S. Curry 18' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,18.11,Missed,,,,,,,,,,,,,,,,,,,
231,PT04M40.00S,2022-02-15T04:26:50.1Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,54,54,2022-02-15T04:26:54Z,2310000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,,
232,PT04M33.00S,2022-02-15T04:26:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,83.75492772667542,55.3921568627451,1610612746,54,54,2022-02-15T04:27:05Z,2320000,27.0,100.0,1,right,MISS R. Jackson 10' floating Shot,[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,,
233,PT04M32.00S,2022-02-15T04:27:01.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,54,54,2022-02-15T04:27:01Z,2330000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,
234,PT04M32.00S,2022-02-15T04:27:02.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,54,54,2022-02-15T04:27:02Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M20.00S,2022-02-15T04:27:16.1Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,54,54,2022-02-15T04:27:24Z,2350000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1.0,,,2530.0,,,,,,,
236,PT04M04.00S,2022-02-15T04:27:41.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612746,54,54,2022-02-15T04:27:46Z,2360000,,,0,,S. Curry shooting personal FOUL (1 PF) (Mann 2 FT),"[201939, 1629611]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Mann,1629611.0,,,
238,PT04M04.00S,2022-02-15T04:28:07.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629611,,,1610612746,54,54,2022-02-15T04:28:07Z,2380000,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Missed,,,,,,,,,,,,,,,,,,,
239,PT04M04.00S,2022-02-15T04:28:07.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,54,54,2022-02-15T04:28:07Z,2390000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,
240,PT04M04.00S,2022-02-15T04:28:14.0Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,54,54,2022-02-15T04:28:17Z,2400000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M04.00S,2022-02-15T04:28:14.0Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,54,54,2022-02-15T04:28:17Z,2410000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M04.00S,2022-02-15T04:28:29.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629611,,,1610612746,55,54,2022-02-15T04:28:29Z,2420000,,,0,,T. Mann Free Throw 2 of 2 (5 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
243,PT03M52.00S,2022-02-15T04:28:45.7Z,2,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,55,54,2022-02-15T04:28:52Z,2430000,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (1 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,1.0,,,2530.0,,,,,,,
244,PT03M36.00S,2022-02-15T04:29:08.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,91.77069645203679,43.627450980392155,1610612746,57,54,2022-02-15T04:29:19Z,2440000,-32.0,25.0,1,right,I. Zubac turnaround Hook (11 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,4.05,Made,11.0,,,,,,,,,,,,,,,,,,
245,PT03M36.00S,2022-02-15T04:29:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630228,,,1610612746,57,54,2022-02-15T04:29:18Z,2450000,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Zubac 1 FT),"[1630228, 1627826]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Zubac,1627826.0,,,
247,PT03M36.00S,2022-02-15T04:29:21.1Z,2,REGULAR,substitution,out,[],1627814,,,1610612746,57,54,2022-02-15T04:29:44Z,2470000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M36.00S,2022-02-15T04:29:21.1Z,2,REGULAR,substitution,in,[],203490,,,1610612746,57,54,2022-02-15T04:29:44Z,2480000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M36.00S,2022-02-15T04:29:42.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627826,,,1610612746,57,54,2022-02-15T04:29:45Z,2490000,,,0,,MISS I. Zubac Free Throw 1 of 1,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
250,PT03M33.00S,2022-02-15T04:29:45.3Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,57,54,2022-02-15T04:29:45Z,2500000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,249.0,5.0,3.0,2.0,,,,,,,,,,,
251,PT03M26.00S,2022-02-15T04:29:52.9Z,2,REGULAR,foul,offensive,['inpenalty'],201939,,,1610612744,57,54,2022-02-15T04:30:03Z,2510000,,,0,,S. Curry charge offensive FOUL (2 PF),"[201939, 202704]",1610612744.0,GSW,charge,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Jackson,202704.0,,,
253,PT03M26.00S,2022-02-15T04:29:52.9Z,2,REGULAR,turnover,offensive foul,[],201939,,,1610612744,57,54,2022-02-15T04:29:52Z,2530000,,,0,,S. Curry offensive foul TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,2.0,,,203591.0,,,,,,,
254,PT03M18.00S,2022-02-15T04:30:18.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201587,69.4316688567674,25.980392156862735,1610612746,57,54,2022-02-15T04:30:23Z,2540000,-120.0,235.0,1,right,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
255,PT03M15.00S,2022-02-15T04:30:21.6Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,57,54,2022-02-15T04:30:23Z,2550000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,,,
256,PT03M04.00S,2022-02-15T04:30:34.8Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,57,54,2022-02-15T04:30:40Z,2560000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,,,,,,,,,,,1.0,,,2005.0,,,,,,,
257,PT03M04.00S,2022-02-15T04:30:39.6Z,2,REGULAR,substitution,out,[],1629673,,,1610612746,57,54,2022-02-15T04:30:43Z,2570000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M04.00S,2022-02-15T04:30:39.6Z,2,REGULAR,substitution,in,[],1626172,,,1610612746,57,54,2022-02-15T04:30:43Z,2580000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M54.00S,2022-02-15T04:31:04.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,87.0400788436268,52.69607843137255,1610612746,57,54,2022-02-15T04:31:09Z,2590000,13.0,69.0,1,right,MISS I. Zubac 7' cutting DUNK - blocked,"[1627826, 1630228]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,Kuminga,1630228.0
260,PT02M54.00S,2022-02-15T04:31:04.0Z,2,REGULAR,block,,[],1630228,,,1610612746,57,54,2022-02-15T04:31:06Z,2600000,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M51.00S,2022-02-15T04:31:07.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,57,54,2022-02-15T04:31:09Z,2610000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,259.0,1.0,1.0,0.0,,,,,,,,,,,
262,PT02M49.00S,2022-02-15T04:31:09.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630228,9.116294349540084,51.96078431372549,1610612744,57,54,2022-02-15T04:31:20Z,2620000,-10.0,33.0,1,left,MISS J. Kuminga running Layup - blocked,"[1630228, 1629611]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,Mann,1629611.0
263,PT02M49.00S,2022-02-15T04:31:09.0Z,2,REGULAR,block,,[],1629611,,,1610612744,57,54,2022-02-15T04:31:11Z,2630000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M46.00S,2022-02-15T04:31:12.0Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,57,54,2022-02-15T04:31:20Z,2640000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,,
265,PT02M45.00S,2022-02-15T04:31:18.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,57,54,2022-02-15T04:31:18Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M45.00S,2022-02-15T04:31:24.6Z,2,REGULAR,substitution,out,[],203496,,,1610612746,57,54,2022-02-15T04:31:27Z,2660000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M45.00S,2022-02-15T04:31:24.6Z,2,REGULAR,substitution,in,[],202694,,,1610612746,57,54,2022-02-15T04:31:27Z,2670000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M22.00S,2022-02-15T04:31:56.0Z,2,REGULAR,turnover,lost ball,[],202704,,,1610612746,57,54,2022-02-15T04:32:00Z,2680000,,,0,,R. Jackson lost ball TURNOVER (2 TO),"[202704, 1626172]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,2.0,Looney,1626172.0,,,,,,,,
269,PT02M22.00S,2022-02-15T04:31:56.0Z,2,REGULAR,steal,,[],1626172,,,1610612744,57,54,2022-02-15T04:31:57Z,2690000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M05.00S,2022-02-15T04:32:13.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203490,17.394875164257556,77.45098039215686,1610612744,57,54,2022-02-15T04:32:18Z,2700000,-137.0,111.0,1,left,MISS O. Porter Jr. 17' pullup Shot,[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,17.66,Missed,,,,,,,,,,,,,,,,,,,
