actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
180,PT08M32.00S,2021-11-30T04:11:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,9.116294349540084,48.774509803921575,1610612746,33,44,2021-11-30T04:11:38Z,1780000,6.0,33.0,1,left,E. Bledsoe driving floating bank Jump Shot (4 PTS),[202339],1610612746.0,LAC,driving floating bank,,,Bledsoe,E. Bledsoe,,,,,,,3.38,Made,4.0,,,,,,,,,,,,,,,,
181,PT08M15.00S,2021-11-30T04:11:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.42772667542707,52.205882352941174,1610612740,33,44,2021-11-30T04:11:57Z,1790000,11.0,19.0,1,right,MISS J. Hart driving Layup,[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,2.17,Missed,,,,,,,,,,,,,,,,,
182,PT08M14.00S,2021-11-30T04:11:52.5Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,33,44,2021-11-30T04:11:57Z,1800000,,,0,,J. Valanciunas REBOUND (Off:3 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,181.0,5.0,2.0,3.0,,,,,,,,,
183,PT08M14.00S,2021-11-30T04:11:56.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,33,46,2021-11-30T04:11:56Z,1810000,0.0,0.0,1,right,J. Valanciunas tip DUNK (15 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,
184,PT08M14.00S,2021-11-30T04:12:01.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,33,46,2021-11-30T04:12:01Z,1820000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M14.00S,2021-11-30T04:14:42.1Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,33,46,2021-11-30T04:14:55Z,1830000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M14.00S,2021-11-30T04:14:42.1Z,2,REGULAR,substitution,out,[],202066,,,1610612746,33,46,2021-11-30T04:14:55Z,1840000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M14.00S,2021-11-30T04:14:42.1Z,2,REGULAR,substitution,out,[],1628984,,,1610612746,33,46,2021-11-30T04:14:55Z,1850000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M14.00S,2021-11-30T04:14:42.1Z,2,REGULAR,substitution,in,[],202331,,,1610612746,33,46,2021-11-30T04:14:55Z,1860000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M14.00S,2021-11-30T04:14:42.1Z,2,REGULAR,substitution,in,[],203107,,,1610612746,33,46,2021-11-30T04:14:55Z,1870000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M14.00S,2021-11-30T04:14:42.1Z,2,REGULAR,substitution,in,[],1627742,,,1610612746,33,46,2021-11-30T04:14:55Z,1880000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M57.00S,2021-11-30T04:15:12.5Z,2,REGULAR,foul,personal,['3freethrow'],203107,,,1610612746,33,46,2021-11-30T04:15:21Z,1890000,,,0,,T. Satoransky shooting personal FOUL (1 PF) (Kennard 3 FT),"[203107, 1628379]",1610612740.0,NOP,shooting,,,Satoransky,T. Satoransky,,,,,2534.0,,,,,,,,,,,,1.0,0.0,Kennard,1628379.0,,,,,
193,PT07M57.00S,2021-11-30T04:15:41.1Z,2,REGULAR,freethrow,1 of 3,[],1628379,,,1610612746,34,46,2021-11-30T04:15:41Z,1910000,,,0,,L. Kennard Free Throw 1 of 3 (6 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
194,PT07M57.00S,2021-11-30T04:15:41.1Z,2,REGULAR,freethrow,2 of 3,[],1628379,,,1610612746,35,46,2021-11-30T04:16:26Z,1920000,,,0,,L. Kennard Free Throw 2 of 3 (7 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
195,PT07M57.00S,2021-11-30T04:15:41.1Z,2,REGULAR,freethrow,3 of 3,[],1628379,,,1610612746,35,46,2021-11-30T04:16:26Z,1930000,,,0,,MISS L. Kennard Free Throw 3 of 3,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,Missed,,,,,,,,,,,,,,,,,
196,PT07M54.00S,2021-11-30T04:15:44.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,35,46,2021-11-30T04:16:26Z,1940000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,195.0,6.0,3.0,3.0,,,,,,,,,
197,PT07M40.00S,2021-11-30T04:16:24.5Z,2,REGULAR,3pt,Jump Shot,[],202685,68.38042049934297,29.65686274509804,1610612740,35,49,2021-11-30T04:16:29Z,1950000,-102.0,245.0,1,right,J. Valanciunas 26' 3PT  (18 PTS) (J. Hart 4 AST),"[202685, 1628404]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,26.5,Made,18.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,,
199,PT07M18.00S,2021-11-30T04:16:46.3Z,2,REGULAR,2pt,Jump Shot,[],201586,22.519710906701704,77.69607843137254,1610612746,35,49,2021-11-30T04:16:57Z,1970000,-138.0,159.0,1,left,MISS S. Ibaka 21' Jump Shot,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,21.1,Missed,,,,,,,,,,,,,,,,,
200,PT07M15.00S,2021-11-30T04:16:49.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,35,49,2021-11-30T04:16:49Z,1980000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,199.0,6.0,6.0,0.0,,,,,,,,,
201,PT07M15.00S,2021-11-30T04:16:52.8Z,2,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612740,35,49,2021-11-30T04:17:02Z,1990000,,,0,,J. Hart bad pass out-of-bounds TURNOVER (3 TO),[1628404],1610612740.0,NOP,bad pass,,,Hart,J. Hart,,,,,2534.0,3.0,,,,,,,,,,,,,,,,,,,
202,PT07M15.00S,2021-11-30T04:16:57.4Z,2,REGULAR,substitution,out,[],201586,,,1610612746,35,49,2021-11-30T04:17:02Z,2000000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M15.00S,2021-11-30T04:16:57.4Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,35,49,2021-11-30T04:17:02Z,2010000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M58.00S,2021-11-30T04:17:21.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,21.337056504599218,50.49019607843137,1610612746,37,49,2021-11-30T04:17:26Z,2020000,-2.0,148.0,1,left,P. George 14' pullup Jump Shot (6 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,14.81,Made,6.0,,,,,,,,,,,,,,,,
205,PT06M31.00S,2021-11-30T04:17:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.47897503285151,50.245098039215684,1610612740,37,51,2021-11-30T04:17:52Z,2030000,1.0,9.0,1,right,J. Valanciunas driving finger roll Layup (20 PTS) (N. Alexander-Walker 2 AST),"[202685, 1629638]",1610612740.0,NOP,driving finger roll,,,Valanciunas,J. Valanciunas,,,,,,,0.89,Made,20.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,
207,PT06M04.00S,2021-11-30T04:18:14.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,9.510512483574246,50.73529411764706,1610612746,39,51,2021-11-30T04:18:18Z,2050000,-4.0,37.0,1,left,P. George pullup Jump Shot (8 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,3.71,Made,8.0,,,,,,,,,,,,,,,,
208,PT05M52.00S,2021-11-30T04:18:26.4Z,2,REGULAR,3pt,Jump Shot,[],202685,78.10446780551905,90.44117647058823,1610612740,39,54,2021-11-30T04:18:31Z,2060000,202.0,153.0,1,right,J. Valanciunas 25' 3PT  (23 PTS) (T. Satoransky 1 AST),"[202685, 203107]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,25.37,Made,23.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,,,
210,PT05M34.00S,2021-11-30T04:18:45.0Z,2,REGULAR,2pt,Jump Shot,[],202331,22.78252299605782,68.87254901960785,1610612746,39,54,2021-11-30T04:18:49Z,2080000,-94.0,162.0,1,left,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,18.72,Missed,,,,,,,,,,,,,,,,,
211,PT05M32.00S,2021-11-30T04:18:47.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,39,54,2021-11-30T04:18:49Z,2090000,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,210.0,7.0,7.0,0.0,,,,,,,,,
212,PT05M25.00S,2021-11-30T04:18:53.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202685,67.32917214191853,72.30392156862744,1610612740,39,57,2021-11-30T04:19:02Z,2100000,112.0,255.0,1,right,J. Valanciunas 27' 3PT running pullup (26 PTS) (J. Hart 5 AST),"[202685, 1628404]",1610612740.0,NOP,running pullup,,,Valanciunas,J. Valanciunas,,,,,,,27.79,Made,26.0,J. Hart,1628404.0,5.0,,,,,,,,,,,,,
214,PT05M02.00S,2021-11-30T04:19:17.8Z,2,REGULAR,3pt,Jump Shot,[],1628379,27.90735873850197,15.931372549019613,1610612746,39,57,2021-11-30T04:19:26Z,2120000,170.0,210.0,1,left,MISS L. Kennard 27' step back 3PT,[1628379],1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,,,27.02,Missed,,,,,,,,,,,,,,,,,
215,PT05M00.00S,2021-11-30T04:19:19.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,39,57,2021-11-30T04:19:22Z,2130000,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,214.0,8.0,8.0,0.0,,,,,,,,,
216,PT04M46.00S,2021-11-30T04:19:33.4Z,2,REGULAR,3pt,Jump Shot,[],202685,67.59198423127464,42.64705882352941,1610612740,39,60,2021-11-30T04:19:53Z,2140000,-37.0,252.0,1,right,J. Valanciunas 25' 3PT  (29 PTS) (B. Ingram 3 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,25.48,Made,29.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,
218,PT04M46.00S,2021-11-30T04:19:40.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,60,2021-11-30T04:19:40Z,2160000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT04M46.00S,2021-11-30T04:22:23.5Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,39,60,2021-11-30T04:22:42Z,2170000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT04M46.00S,2021-11-30T04:22:23.5Z,2,REGULAR,substitution,out,[],1628404,,,1610612746,39,60,2021-11-30T04:22:42Z,2180000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT04M46.00S,2021-11-30T04:22:23.5Z,2,REGULAR,substitution,in,[],202704,,,1610612746,39,60,2021-11-30T04:22:42Z,2190000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT04M46.00S,2021-11-30T04:22:23.5Z,2,REGULAR,substitution,in,[],1630529,,,1610612746,39,60,2021-11-30T04:22:42Z,2200000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT04M32.00S,2021-11-30T04:22:52.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.8823915900131425,49.754901960784316,1610612746,41,60,2021-11-30T04:22:56Z,2210000,1.0,12.0,1,left,I. Zubac alley-oop DUNK (4 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,,1.23,Made,4.0,P. George,202331.0,2.0,,,,,,,,,,,,,
225,PT04M08.00S,2021-11-30T04:23:19.0Z,2,REGULAR,foul,personal,[],202339,,,1610612740,41,60,2021-11-30T04:23:24Z,2230000,,,0,,E. Bledsoe personal FOUL (1 PF),"[202339, 202685]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,1201.0,,,,,,,,,,,,1.0,0.0,Valanciunas,202685.0,,,,,
227,PT04M08.00S,2021-11-30T04:23:23.9Z,2,REGULAR,substitution,out,[],202339,,,1610612740,41,60,2021-11-30T04:23:27Z,2250000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M08.00S,2021-11-30T04:23:23.9Z,2,REGULAR,substitution,in,[],1629599,,,1610612740,41,60,2021-11-30T04:23:27Z,2260000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M00.00S,2021-11-30T04:23:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,65.88370565045992,66.42156862745098,1610612740,41,60,2021-11-30T04:23:50Z,2270000,82.0,268.0,1,right,MISS N. Alexander-Walker 28' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,28.05,Missed,,,,,,,,,,,,,,,,,
230,PT03M57.00S,2021-11-30T04:23:48.1Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,41,60,2021-11-30T04:23:50Z,2280000,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,
231,PT03M46.00S,2021-11-30T04:24:11.0Z,2,REGULAR,foul,personal,[],1629638,,,1610612746,41,60,2021-11-30T04:24:18Z,2290000,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 202331]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,1201.0,,,,,,,,,,,,1.0,0.0,George,202331.0,,,,,
233,PT03M46.00S,2021-11-30T04:24:18.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,41,60,2021-11-30T04:24:26Z,2310000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT03M46.00S,2021-11-30T04:24:18.2Z,2,REGULAR,substitution,out,[],203107,,,1610612746,41,60,2021-11-30T04:24:26Z,2320000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT03M46.00S,2021-11-30T04:24:18.2Z,2,REGULAR,substitution,in,[],201586,,,1610612746,41,60,2021-11-30T04:24:26Z,2330000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT03M46.00S,2021-11-30T04:24:18.2Z,2,REGULAR,substitution,in,[],1628984,,,1610612746,41,60,2021-11-30T04:24:26Z,2340000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT03M40.00S,2021-11-30T04:24:34.6Z,2,REGULAR,3pt,Jump Shot,[],202331,35.39750328515112,56.86274509803921,1610612746,44,60,2021-11-30T04:24:39Z,2350000,-34.0,280.0,1,left,P. George 28' 3PT pullup (11 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,28.23,Made,11.0,,,,,,,,,,,,,,,,
238,PT03M17.00S,2021-11-30T04:25:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,87.9599211563732,62.00980392156863,1610612740,44,62,2021-11-30T04:25:08Z,2360000,60.0,61.0,1,right,B. Ingram 8' fadeaway Jump Shot (13 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,,,8.53,Made,13.0,,,,,,,,,,,,,,,,
239,PT03M17.00S,2021-11-30T04:25:06.6Z,2,REGULAR,foul,personal,['1freethrow'],201586,,,1610612740,44,62,2021-11-30T04:25:12Z,2370000,,,0,,S. Ibaka shooting personal FOUL (2 PF) (Ingram 1 FT),"[201586, 1627742]",1610612746.0,LAC,shooting,,,Ibaka,S. Ibaka,,,,,1363.0,,,,,,,,,,,,2.0,0.0,Ingram,1627742.0,,,,,
241,PT03M17.00S,2021-11-30T04:25:22.4Z,2,REGULAR,substitution,out,[],202685,,,1610612740,44,62,2021-11-30T04:25:41Z,2390000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT03M17.00S,2021-11-30T04:25:22.4Z,2,REGULAR,substitution,in,[],1626195,,,1610612740,44,62,2021-11-30T04:25:41Z,2400000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M17.00S,2021-11-30T04:25:39.6Z,2,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,44,62,2021-11-30T04:25:42Z,2410000,,,0,,MISS B. Ingram Free Throw 1 of 1,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,
244,PT03M13.00S,2021-11-30T04:25:43.6Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,44,62,2021-11-30T04:25:42Z,2420000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,
245,PT03M04.00S,2021-11-30T04:25:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,17.000657030223394,60.294117647058826,1610612746,44,62,2021-11-30T04:25:54Z,2430000,-51.0,107.0,1,left,MISS R. Jackson 11' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,11.9,Missed,,,,,,,,,,,,,,,,,
246,PT03M02.00S,2021-11-30T04:25:52.0Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,44,62,2021-11-30T04:25:54Z,2440000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,
247,PT02M59.00S,2021-11-30T04:25:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,92.16491458607096,50.0,1610612740,44,62,2021-11-30T04:26:01Z,2450000,0.0,21.0,1,right,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,,,2.11,Missed,,,,,,,,,,,,,,,,,
248,PT02M56.00S,2021-11-30T04:25:58.7Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,44,62,2021-11-30T04:26:01Z,2460000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,
249,PT02M38.00S,2021-11-30T04:26:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201586,9.247700394218143,52.94117647058824,1610612746,46,62,2021-11-30T04:26:28Z,2470000,-15.0,34.0,1,left,S. Ibaka finger roll Layup (10 PTS),[201586],1610612746.0,LAC,finger roll,,,Ibaka,S. Ibaka,,,,,,,3.74,Made,10.0,,,,,,,,,,,,,,,,
251,PT02M16.00S,2021-11-30T04:26:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629638,73.89947437582128,82.35294117647058,1610612740,46,65,2021-11-30T04:26:41Z,2490000,162.0,193.0,1,right,N. Alexander-Walker 25' 3PT step back (5 PTS),[1629638],1610612740.0,NOP,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,,,25.17,Made,5.0,,,,,,,,,,,,,,,,
252,PT02M06.00S,2021-11-30T04:26:52.5Z,2,REGULAR,foul,personal,[],1630529,,,1610612746,46,65,2021-11-30T04:27:00Z,2500000,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 202331]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1201.0,,,,,,,,,,,,2.0,0.0,George,202331.0,,,,,
254,PT01M53.00S,2021-11-30T04:27:26.6Z,2,REGULAR,3pt,Jump Shot,[],202331,31.45532194480947,77.20588235294117,1610612746,49,65,2021-11-30T04:27:30Z,2520000,-136.0,243.0,1,left,P. George 27' 3PT pullup (14 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,27.86,Made,14.0,,,,,,,,,,,,,,,,
255,PT01M39.00S,2021-11-30T04:27:41.0Z,2,REGULAR,3pt,Jump Shot,[],1628984,76.65900131406045,88.23529411764706,1610612740,49,65,2021-11-30T04:27:46Z,2530000,191.0,167.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,25.38,Missed,,,,,,,,,,,,,,,,,
256,PT01M35.00S,2021-11-30T04:27:45.0Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,49,65,2021-11-30T04:27:46Z,2540000,,,0,,S. Ibaka REBOUND (Off:0 Def:5),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,255.0,5.0,5.0,0.0,,,,,,,,,
257,PT01M16.00S,2021-11-30T04:28:04.0Z,2,REGULAR,3pt,Jump Shot,[],1629599,14.109724047306173,2.6960784313725554,1610612746,49,65,2021-11-30T04:28:07Z,2550000,237.0,80.0,1,left,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,24.97,Missed,,,,,,,,,,,,,,,,,
258,PT01M14.00S,2021-11-30T04:28:06.0Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,49,65,2021-11-30T04:28:07Z,2560000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,
259,PT01M00.00S,2021-11-30T04:28:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.95335085413929,50.0,1610612740,49,67,2021-11-30T04:28:24Z,2570000,0.0,14.0,1,right,B. Ingram driving Layup (15 PTS) (D. Graham 3 AST),"[1627742, 1628984]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,1.37,Made,15.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,,
261,PT00M53.80S,2021-11-30T04:28:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628984,,,1610612746,49,67,2021-11-30T04:28:43Z,2590000,,,0,,D. Graham shooting personal FOUL (2 PF) (George 3 FT),"[1628984, 202331]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,1201.0,,,,,,,,,,,,2.0,0.0,George,202331.0,,,,,
263,PT00M53.80S,2021-11-30T04:29:02.7Z,2,REGULAR,freethrow,1 of 3,[],202331,,,1610612746,50,67,2021-11-30T04:29:02Z,2610000,,,0,,P. George Free Throw 1 of 3 (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
264,PT00M53.80S,2021-11-30T04:29:31.5Z,2,REGULAR,freethrow,2 of 3,[],202331,,,1610612746,51,67,2021-11-30T04:29:31Z,2620000,,,0,,P. George Free Throw 2 of 3 (16 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
265,PT00M53.80S,2021-11-30T04:29:43.2Z,2,REGULAR,substitution,out,[],202704,,,1610612746,51,67,2021-11-30T04:29:46Z,2630000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT00M53.80S,2021-11-30T04:29:43.2Z,2,REGULAR,substitution,in,[],202339,,,1610612746,51,67,2021-11-30T04:29:46Z,2640000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT00M53.80S,2021-11-30T04:29:43.2Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,51,67,2021-11-30T04:30:43Z,2645000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT00M53.80S,2021-11-30T04:29:43.2Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,51,67,2021-11-30T04:30:43Z,2647500,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT00M53.80S,2021-11-30T04:29:50.5Z,2,REGULAR,freethrow,3 of 3,[],202331,,,1610612746,52,67,2021-11-30T04:29:50Z,2650000,,,0,,P. George Free Throw 3 of 3 (17 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
