actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
177,PT09M42.00S,2021-10-24T03:13:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,5.962549277266746,48.774509803921575,1610612746,43,30,2021-10-24T03:13:26Z,1760000,6.0,4.0,1,left,I. Hartenstein Layup (9 PTS) (T. Mann 2 AST),"[1628392, 1629611]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,Made,9.0,0.7,,,,,T. Mann,1629611.0,2.0,,,,,,
179,PT09M28.00S,2021-10-24T03:13:33.8Z,2,REGULAR,2pt,Jump Shot,[],1626145,75.73915900131406,37.99019607843137,1610612763,43,30,2021-10-24T03:13:40Z,1780000,-60.0,176.0,1,right,MISS T. Jones 18' Jump Shot,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,Missed,,18.56,,,,,,,,,,,,,
180,PT09M23.00S,2021-10-24T03:13:38.8Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,43,30,2021-10-24T03:13:40Z,1790000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,,
181,PT09M22.00S,2021-10-24T03:13:40.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,93.34756898817345,47.79411764705882,1610612763,43,32,2021-10-24T03:13:46Z,1800000,-11.0,10.0,1,right,J. Jackson Jr. putback Layup (10 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,10.0,1.49,,,,,,,,,,,,,
182,PT09M06.00S,2021-10-24T03:13:55.8Z,2,REGULAR,turnover,lost ball,[],202339,,,1610612746,43,32,2021-10-24T03:14:04Z,1810000,,,0,,E. Bledsoe lost ball TURNOVER (1 TO),"[202339, 1628991]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,
183,PT09M06.00S,2021-10-24T03:13:55.8Z,2,REGULAR,steal,,[],1628991,,,1610612763,43,32,2021-10-24T03:14:00Z,1820000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M54.00S,2021-10-24T03:14:08.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,95.45006570302233,4.901960784313729,1610612763,43,35,2021-10-24T03:14:15Z,1830000,-225.0,-10.0,1,right,Z. Williams 3PT  (3 PTS) (T. Jones 2 AST),"[1630533, 1626145]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Made,3.0,22.57,,,,,T. Jones,1626145.0,2.0,,,,,,
186,PT08M29.00S,2021-10-24T03:14:32.8Z,2,REGULAR,3pt,Jump Shot,[],201587,32.637976346911955,55.63725490196079,1610612746,43,35,2021-10-24T03:14:43Z,1850000,-28.0,254.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,Missed,,25.59,,,,,,,,,,,,,
187,PT08M28.00S,2021-10-24T03:14:33.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,43,35,2021-10-24T03:14:43Z,1860000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,
188,PT08M28.00S,2021-10-24T03:14:40.6Z,2,REGULAR,foul,personal,[],1628379,,,1610612763,43,35,2021-10-24T03:14:49Z,1870000,,,0,,L. Kennard loose ball personal FOUL (2 PF),"[1628379, 1626145]",1610612746.0,LAC,loose ball,,,Kennard,L. Kennard,,,,,1146.0,2.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,,,
190,PT08M28.00S,2021-10-24T03:14:47.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612763,43,35,2021-10-24T03:14:51Z,1890000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M28.00S,2021-10-24T03:14:47.6Z,2,REGULAR,substitution,in,[],202331,,,1610612763,43,35,2021-10-24T03:14:51Z,1900000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M12.00S,2021-10-24T03:15:08.6Z,2,REGULAR,foul,personal,['2freethrow'],202331,,,1610612763,43,35,2021-10-24T03:15:24Z,1910000,,,0,,P. George shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[202331, 1628991]",1610612746.0,LAC,shooting,,,George,P. George,,,,,1146.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
194,PT08M12.00S,2021-10-24T03:15:37.6Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,43,36,2021-10-24T03:15:37Z,1930000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
195,PT08M12.00S,2021-10-24T03:15:52.5Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,43,37,2021-10-24T03:15:52Z,1940000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
196,PT07M58.00S,2021-10-24T03:16:12.1Z,2,REGULAR,3pt,Jump Shot,[],1629611,6.225361366622863,5.882352941176478,1610612746,43,37,2021-10-24T03:16:18Z,1950000,221.0,6.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Missed,,22.07,,,,,,,,,,,,,
197,PT07M54.00S,2021-10-24T03:16:16.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,43,37,2021-10-24T03:16:18Z,1960000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,
198,PT07M46.00S,2021-10-24T03:16:23.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,82.57227332457293,44.36274509803921,1610612763,43,37,2021-10-24T03:16:28Z,1970000,-28.0,111.0,1,right,MISS B. Clarke 11' turnaround Hook,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,,,,,,Missed,,11.48,,,,,,,,,,,,,
199,PT07M43.00S,2021-10-24T03:16:26.0Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,43,37,2021-10-24T03:16:28Z,1980000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,
200,PT07M29.00S,2021-10-24T03:16:39.8Z,2,REGULAR,3pt,Jump Shot,[],202339,11.350197109067011,5.392156862745097,1610612746,46,37,2021-10-24T03:16:45Z,1990000,223.0,54.0,1,left,E. Bledsoe 3PT  (5 PTS) (P. George 1 AST),"[202339, 202331]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Made,5.0,22.95,,,,,P. George,202331.0,1.0,,,,,,
202,PT07M14.00S,2021-10-24T03:16:55.6Z,2,REGULAR,turnover,lost ball,[],1630533,,,1610612763,46,37,2021-10-24T03:17:00Z,2010000,,,0,,Z. Williams lost ball TURNOVER (1 TO),"[1630533, 202331]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,1.0,George,202331.0,,,
203,PT07M14.00S,2021-10-24T03:16:55.6Z,2,REGULAR,steal,,[],202331,,,1610612746,46,37,2021-10-24T03:16:57Z,2020000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M13.00S,2021-10-24T03:17:00.8Z,2,REGULAR,foul,personal,[],1626145,,,1610612746,46,37,2021-10-24T03:17:12Z,2030000,,,0,,T. Jones take personal FOUL (2 PF),"[1626145, 202331]",1610612763.0,MEM,take,,,Jones,T. Jones,,,,,1146.0,2.0,0.0,George,202331.0,,,,,,,,,,,,,,,,
206,PT07M13.00S,2021-10-24T03:17:06.5Z,2,REGULAR,substitution,out,[],201587,,,1610612746,46,37,2021-10-24T03:17:28Z,2050000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M13.00S,2021-10-24T03:17:06.5Z,2,REGULAR,substitution,out,[],1626145,,,1610612746,46,37,2021-10-24T03:17:28Z,2060000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M13.00S,2021-10-24T03:17:06.5Z,2,REGULAR,substitution,in,[],202694,,,1610612746,46,37,2021-10-24T03:17:28Z,2070000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M13.00S,2021-10-24T03:17:06.5Z,2,REGULAR,substitution,in,[],1629630,,,1610612746,46,37,2021-10-24T03:17:28Z,2080000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M00.00S,2021-10-24T03:17:44.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,31.061103810775293,68.87254901960785,1610612746,46,37,2021-10-24T03:17:49Z,2090000,-94.0,239.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,Missed,,25.74,,,,,,,,,,,,,
211,PT06M57.00S,2021-10-24T03:17:47.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,46,37,2021-10-24T03:17:49Z,2100000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,210.0,4.0,3.0,1.0,,,,,,,,,
212,PT06M50.00S,2021-10-24T03:17:56.6Z,2,REGULAR,foul,personal,[],1629611,,,1610612763,46,37,2021-10-24T03:18:06Z,2110000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1629634]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,202007.0,2.0,0.0,Clarke,1629634.0,,,,,,,,,,,,,,,,
214,PT06M50.00S,2021-10-24T03:18:05.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,46,37,2021-10-24T03:18:05Z,2130000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M50.00S,2021-10-24T03:20:15.1Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,46,37,2021-10-24T03:21:19Z,2140000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M50.00S,2021-10-24T03:20:15.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,46,37,2021-10-24T03:21:19Z,2150000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M50.00S,2021-10-24T03:20:15.1Z,2,REGULAR,substitution,in,[],203937,,,1610612763,46,37,2021-10-24T03:21:19Z,2160000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M50.00S,2021-10-24T03:20:15.1Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,46,37,2021-10-24T03:21:19Z,2170000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M43.00S,2021-10-24T03:21:25.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,64.96386333771353,77.94117647058823,1610612763,46,40,2021-10-24T03:27:18Z,2180000,140.0,277.0,1,right,D. Melton 31' 3PT pullup (8 PTS) (J. Morant 4 AST),"[1629001, 1629630]",1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,,,,,,Made,8.0,31.01,,,,,J. Morant,1629630.0,4.0,,,,,,
220,PT06M24.00S,2021-10-24T03:21:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202339,6.619579500657039,51.470588235294116,1610612746,46,40,2021-10-24T03:21:52Z,2190000,-7.0,10.0,1,left,MISS E. Bledsoe driving reverse Layup,[202339],1610612746.0,LAC,driving reverse,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,1.22,,,,,,,,,,,,,
221,PT06M23.00S,2021-10-24T03:21:45.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,46,40,2021-10-24T03:21:52Z,2200000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,
222,PT06M19.00S,2021-10-24T03:21:49.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,72.45400788436268,20.34313725490196,1610612763,46,40,2021-10-24T03:25:14Z,2210000,-148.0,206.0,1,right,MISS D. Melton 25' running 3PT,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,,,,,,Missed,,25.42,,,,,,,,,,,,,
223,PT06M17.00S,2021-10-24T03:21:51.4Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,46,40,2021-10-24T03:21:51Z,2220000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,
224,PT06M16.00S,2021-10-24T03:21:52.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,93.47897503285151,48.774509803921575,1610612763,46,40,2021-10-24T03:22:09Z,2230000,-6.0,9.0,1,right,MISS K. Anderson putback Layup,[203937],1610612763.0,MEM,putback,,,Anderson,K. Anderson,,,,,,,,,,Missed,,1.07,,,,,,,,,,,,,
225,PT06M14.00S,2021-10-24T03:21:54.7Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,46,40,2021-10-24T03:24:01Z,2240000,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,224.0,1.0,0.0,1.0,,,,,,,,,
226,PT06M13.00S,2021-10-24T03:21:59.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629001,94.40999984741211,50.0,1610612763,46,42,2021-10-24T03:24:07Z,2250000,0.0,0.0,1,right,D. Melton tip Layup (10 PTS),[1629001],1610612763.0,MEM,tip,,,Melton,D. Melton,,,,,,,,,,Made,10.0,0.0,,,,,,,,,,,,,
227,PT06M04.00S,2021-10-24T03:22:03.9Z,2,REGULAR,3pt,Jump Shot,[],1629611,28.301576872536145,25.490196078431367,1610612746,46,42,2021-10-24T03:22:14Z,2260000,123.0,214.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,Missed,,24.61,,,,,,,,,,,,,
228,PT06M01.00S,2021-10-24T03:22:07.7Z,2,REGULAR,rebound,offensive,[],202339,,,1610612746,46,42,2021-10-24T03:22:07Z,2270000,,,0,,E. Bledsoe REBOUND (Off:2 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,227.0,2.0,0.0,2.0,,,,,,,,,
229,PT05M59.00S,2021-10-24T03:22:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202339,5.962549277266746,50.49019607843137,1610612746,46,42,2021-10-24T03:26:11Z,2280000,-2.0,4.0,1,left,MISS E. Bledsoe putback Layup,[202339],1610612746.0,LAC,putback,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,0.43,,,,,,,,,,,,,
230,PT05M59.00S,2021-10-24T03:22:09.6Z,2,REGULAR,rebound,offensive,[],202339,,,1610612746,46,42,2021-10-24T03:22:27Z,2290000,,,0,,E. Bledsoe REBOUND (Off:3 Def:0),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,229.0,3.0,0.0,3.0,,,,,,,,,
231,PT05M55.00S,2021-10-24T03:22:12.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629611,6.750985545335084,50.98039215686275,1610612746,48,42,2021-10-24T03:26:23Z,2300000,-5.0,11.0,1,left,T. Mann cutting DUNK (2 PTS) (E. Bledsoe 4 AST),"[1629611, 202339]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,,,,,,Made,2.0,1.2,,,,,E. Bledsoe,202339.0,4.0,,,,,,
233,PT05M53.00S,2021-10-24T03:22:22.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612763,48,42,2021-10-24T03:22:40Z,2320000,,,0,,E. Bledsoe personal FOUL (1 PF) (Morant 2 FT),"[202339, 1629630]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,202007.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
235,PT05M53.00S,2021-10-24T03:22:47.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,48,42,2021-10-24T03:22:47Z,2340000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Missed,,,,,,,,,,,,,,,
236,PT05M53.00S,2021-10-24T03:22:47.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,48,42,2021-10-24T03:22:47Z,2350000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,
237,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612763,48,42,2021-10-24T03:23:06Z,2360000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612763,48,42,2021-10-24T03:23:06Z,2370000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,48,42,2021-10-24T03:23:06Z,2380000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,48,42,2021-10-24T03:23:06Z,2390000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,in,[],202704,,,1610612763,48,42,2021-10-24T03:23:06Z,2400000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,in,[],1627826,,,1610612763,48,42,2021-10-24T03:23:06Z,2410000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,in,[],203500,,,1610612763,48,42,2021-10-24T03:23:06Z,2420000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M53.00S,2021-10-24T03:22:50.6Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,48,42,2021-10-24T03:23:06Z,2430000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M53.00S,2021-10-24T03:23:08.9Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,48,43,2021-10-24T03:23:08Z,2440000,,,0,,J. Morant Free Throw 2 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
246,PT05M32.00S,2021-10-24T03:23:31.6Z,2,REGULAR,2pt,Jump Shot,[],202694,8.722076215505908,17.892156862745097,1610612746,50,43,2021-10-24T03:23:38Z,2450000,161.0,29.0,1,left,M. Morris Sr. 16' Jump Shot (6 PTS) (I. Zubac 3 AST),"[202694, 1627826]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Made,6.0,16.32,,,,,I. Zubac,1627826.0,3.0,,,,,,
248,PT05M13.00S,2021-10-24T03:23:54.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,50,43,2021-10-24T03:23:54Z,2470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M11.00S,2021-10-24T03:24:10.7Z,2,REGULAR,3pt,Jump Shot,[],1630217,73.63666228646518,16.42156862745098,1610612763,50,43,2021-10-24T03:24:15Z,2480000,-168.0,195.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Missed,,25.76,,,,,,,,,,,,,
250,PT05M07.00S,2021-10-24T03:24:14.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,43,2021-10-24T03:24:15Z,2490000,,,0,,I. Zubac REBOUND (Off:4 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,249.0,8.0,4.0,4.0,,,,,,,,,
251,PT04M59.00S,2021-10-24T03:24:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,14.898160315374511,48.774509803921575,1610612746,52,43,2021-10-24T03:24:29Z,2500000,6.0,88.0,1,left,R. Jackson 8' driving floating Jump Shot (10 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,,,Made,10.0,8.77,,,,,,,,,,,,,
253,PT04M41.00S,2021-10-24T03:24:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.42772667542707,43.38235294117647,1610612763,52,45,2021-10-24T03:24:49Z,2520000,-33.0,19.0,1,right,J. Morant driving Layup (10 PTS) (S. Adams 4 AST),"[1629630, 203500]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,Made,10.0,3.8,,,,,S. Adams,203500.0,4.0,,,,,,
255,PT04M20.00S,2021-10-24T03:25:00.6Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,52,45,2021-10-24T03:25:19Z,2540000,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 203500]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,,,
256,PT04M20.00S,2021-10-24T03:25:00.6Z,2,REGULAR,steal,,[],203500,,,1610612763,52,45,2021-10-24T03:25:03Z,2550000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M19.00S,2021-10-24T03:25:07.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612763,52,45,2021-10-24T03:26:40Z,2560000,,,0,,R. Jackson clear-path personal FOUL (1 PF) (Anderson 2 FT),"[202704, 203937]",1610612746.0,LAC,clear-path,,,Jackson,R. Jackson,,,,,1146.0,1.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,,
259,PT04M19.00S,2021-10-24T03:25:25.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,52,45,2021-10-24T03:26:45Z,2580000,,,0,,,[],,,stands,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Clear Path - Supported Call
260,PT04M19.00S,2021-10-24T03:26:45.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203937,,,1610612763,52,46,2021-10-24T03:27:08Z,2590000,,,0,,K. Anderson clear-path Free Throw 1 of 2 (1 PTS),[203937],1610612763.0,MEM,clear-path,,,Anderson,K. Anderson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
261,PT04M19.00S,2021-10-24T03:26:45.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203937,,,1610612763,52,47,2021-10-24T03:27:08Z,2600000,,,0,,K. Anderson clear-path Free Throw 2 of 2 (2 PTS),[203937],1610612763.0,MEM,clear-path,,,Anderson,K. Anderson,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
263,PT04M19.00S,2021-10-24T03:27:13.7Z,2,REGULAR,substitution,out,[],202339,,,1610612746,52,47,2021-10-24T03:27:20Z,2610000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M19.00S,2021-10-24T03:27:13.7Z,2,REGULAR,substitution,in,[],201587,,,1610612746,52,47,2021-10-24T03:27:20Z,2620000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M06.00S,2021-10-24T03:27:27.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,66.40932982917215,73.77450980392157,1610612763,52,47,2021-10-24T03:27:34Z,2630000,119.0,263.0,1,right,MISS J. Morant 28' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Missed,,28.89,,,,,,,,,,,,,
266,PT04M05.00S,2021-10-24T03:27:28.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,52,47,2021-10-24T03:27:34Z,2640000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,
267,PT04M04.00S,2021-10-24T03:27:35.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,52,47,2021-10-24T03:27:35Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
