actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
187,PT09M22.00S,2022-03-04T03:52:48.2Z,2,REGULAR,steal,,[],203496,,,1610612746,47,38,2022-03-04T03:52:50Z,1870000,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M08.00S,2022-03-04T03:53:02.5Z,2,REGULAR,turnover,lost ball,[],1628379,,,1610612746,47,38,2022-03-04T03:53:06Z,1880000,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 201571]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,1.0,Augustin,201571.0,
189,PT09M08.00S,2022-03-04T03:53:02.5Z,2,REGULAR,steal,,[],201571,,,1610612747,47,38,2022-03-04T03:53:04Z,1890000,,,0,,D. Augustin STEAL (1 STL),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M58.00S,2022-03-04T03:53:12.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201571,11.744415243101187,2.6960784313725554,1610612747,47,38,2022-03-04T03:53:17Z,1900000,237.0,58.0,1,left,MISS D. Augustin 24' 3PT,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
191,PT08M56.00S,2022-03-04T03:53:14.1Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,47,38,2022-03-04T03:53:17Z,1910000,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,190.0,2.0,2.0,0.0,,,,
192,PT08M43.00S,2022-03-04T03:53:27.1Z,2,REGULAR,3pt,Jump Shot,[],202704,65.75229960578187,39.21568627450981,1610612746,47,38,2022-03-04T03:53:31Z,1920000,-54.0,269.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,,
193,PT08M40.00S,2022-03-04T03:53:30.1Z,2,REGULAR,rebound,defensive,[],203145,,,1610612747,47,38,2022-03-04T03:53:31Z,1930000,,,0,,K. Bazemore REBOUND (Off:0 Def:1),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,192.0,1.0,1.0,0.0,,,,
194,PT08M39.00S,2022-03-04T03:53:34.1Z,2,REGULAR,foul,personal,[],202704,,,1610612747,47,38,2022-03-04T03:53:40Z,1940000,,,0,,R. Jackson personal FOUL (2 PF),"[202704, 2544]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,2714.0,2.0,0.0,James,2544.0,,,,,,,,,,
196,PT08M39.00S,2022-03-04T03:53:45.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,38,2022-03-04T03:53:45Z,1960000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M39.00S,2022-03-04T03:54:37.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612747,47,38,2022-03-04T03:55:18Z,1970000,,,0,,,[],,,support,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,Common Foul Upheld
198,PT08M39.00S,2022-03-04T03:56:52.5Z,2,REGULAR,substitution,out,[],2546,,,1610612747,47,38,2022-03-04T03:57:09Z,1980000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M39.00S,2022-03-04T03:56:52.5Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,47,38,2022-03-04T03:57:09Z,1990000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M25.00S,2022-03-04T03:57:30.2Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612747,47,38,2022-03-04T03:57:37Z,2000000,,,0,,R. Covington shooting personal FOUL (1 PF) (James 2 FT),"[203496, 2544]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,201246.0,1.0,0.0,James,2544.0,,,,,,,,,,
202,PT08M25.00S,2022-03-04T03:57:49.1Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,47,39,2022-03-04T03:57:49Z,2020000,,,0,,L. James Free Throw 1 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
203,PT08M25.00S,2022-03-04T03:58:01.5Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,47,40,2022-03-04T03:58:01Z,2030000,,,0,,L. James Free Throw 2 of 2 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
204,PT08M17.00S,2022-03-04T03:58:14.4Z,2,REGULAR,foul,personal,[],1626169,,,1610612746,47,40,2022-03-04T03:58:20Z,2040000,,,0,,S. Johnson personal FOUL (2 PF),"[1626169, 1628392]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,201246.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,,
206,PT08M08.00S,2022-03-04T03:58:52.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,47,40,2022-03-04T03:58:52Z,2060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M02.00S,2022-03-04T03:59:15.3Z,2,REGULAR,3pt,Jump Shot,[],202704,79.02431011826545,8.57843137254902,1610612746,50,40,2022-03-04T03:59:37Z,2070000,-207.0,145.0,1,right,R. Jackson 25' 3PT  (13 PTS) (I. Hartenstein 4 AST),"[202704, 1628392]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.26,Made,13.0,I. Hartenstein,1628392.0,4.0,,,,,,,,,,,,,,,
208,PT07M40.00S,2022-03-04T03:59:37.7Z,2,REGULAR,3pt,Jump Shot,[],203145,9.773324572930349,2.6960784313725554,1610612747,50,40,2022-03-04T03:59:44Z,2080000,237.0,39.0,1,left,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M37.00S,2022-03-04T03:59:40.7Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,50,40,2022-03-04T03:59:44Z,2090000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,,,
210,PT07M34.00S,2022-03-04T03:59:42.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,94.00459921156373,43.872549019607845,1610612746,50,40,2022-03-04T03:59:50Z,2100000,-31.0,4.0,1,right,MISS A. Coffey running Layup - blocked,"[1629599, 1630559]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,3.08,Missed,,,,,,,,,,Reaves,1630559.0,,,,,,,,
211,PT07M34.00S,2022-03-04T03:59:42.9Z,2,REGULAR,block,,[],1630559,,,1610612746,50,40,2022-03-04T03:59:45Z,2110000,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M34.00S,2022-03-04T03:59:42.9Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,50,40,2022-03-04T03:59:50Z,2120000,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,210.0,2.0,0.0,2.0,,,,
213,PT07M31.00S,2022-03-04T03:59:48.5Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612746,50,40,2022-03-04T03:59:57Z,2130000,,,0,,A. Reaves shooting personal FOUL (1 PF) (Covington 2 FT),"[1630559, 203496]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,2005.0,1.0,0.0,Covington,203496.0,,,,,,,,,,
215,PT07M31.00S,2022-03-04T04:00:22.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203496,,,1610612746,51,40,2022-03-04T04:00:22Z,2150000,,,0,,R. Covington Free Throw 1 of 2 (9 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,out,[],201571,,,1610612746,51,40,2022-03-04T04:00:41Z,2160000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,out,[],2544,,,1610612746,51,40,2022-03-04T04:00:41Z,2170000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,out,[],203145,,,1610612746,51,40,2022-03-04T04:00:41Z,2180000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,out,[],1626169,,,1610612746,51,40,2022-03-04T04:00:41Z,2190000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,in,[],201566,,,1610612746,51,40,2022-03-04T04:00:41Z,2200000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,in,[],2546,,,1610612746,51,40,2022-03-04T04:00:41Z,2210000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,in,[],2730,,,1610612746,51,40,2022-03-04T04:00:41Z,2220000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M31.00S,2022-03-04T04:00:24.7Z,2,REGULAR,substitution,in,[],1628370,,,1610612746,51,40,2022-03-04T04:00:41Z,2230000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M31.00S,2022-03-04T04:00:50.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203496,,,1610612746,52,40,2022-03-04T04:00:50Z,2240000,,,0,,R. Covington Free Throw 2 of 2 (10 PTS),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
226,PT07M14.00S,2022-03-04T04:01:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.984888304862025,44.85294117647059,1610612747,52,40,2022-03-04T04:01:35Z,2250000,26.0,32.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.1,Missed,,,,,,,,,,,,,,,,,,,
228,PT07M11.00S,2022-03-04T04:01:10.4Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,52,40,2022-03-04T04:01:14Z,2270000,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,226.0,3.0,2.0,1.0,,,,
229,PT07M07.00S,2022-03-04T04:01:14.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202704,91.37647831800263,49.26470588235294,1610612746,54,40,2022-03-04T04:01:24Z,2280000,-4.0,29.0,1,right,R. Jackson running Layup (15 PTS),[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,2.88,Made,15.0,,,,,,,,,,,,,,,,,,
230,PT07M07.00S,2022-03-04T04:01:19.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,54,40,2022-03-04T04:01:24Z,2290000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M53.00S,2022-03-04T04:03:04.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,27.90735873850197,84.06862745098039,1610612747,54,43,2022-03-04T04:03:09Z,2300000,-170.0,210.0,1,left,M. Monk 27' 3PT  (7 PTS) (R. Westbrook 2 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,27.02,Made,7.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,,
233,PT06M34.00S,2022-03-04T04:03:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,90.06241787122208,60.78431372549019,1610612746,54,43,2022-03-04T04:03:28Z,2320000,54.0,41.0,1,right,MISS R. Jackson 6' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,6.77,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M31.00S,2022-03-04T04:03:26.5Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,54,43,2022-03-04T04:03:26Z,2330000,,,0,,I. Hartenstein REBOUND (Off:3 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,233.0,3.0,0.0,3.0,,,,
235,PT06M31.00S,2022-03-04T04:03:26.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612746,56,43,2022-03-04T04:03:36Z,2340000,0.0,0.0,1,right,I. Hartenstein tip DUNK (10 PTS),[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
236,PT06M20.00S,2022-03-04T04:03:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2546,8.984888304862025,50.49019607843137,1610612747,56,45,2022-03-04T04:03:45Z,2350000,-2.0,32.0,1,left,C. Anthony Layup (8 PTS) (R. Westbrook 3 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,3.21,Made,8.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
238,PT06M20.00S,2022-03-04T04:03:43.7Z,2,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612747,56,45,2022-03-04T04:03:51Z,2370000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Anthony 1 FT),"[1628392, 2546]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,2714.0,2.0,0.0,Anthony,2546.0,,,,,,,,,,
240,PT06M20.00S,2022-03-04T04:03:52.0Z,2,REGULAR,substitution,out,[],1628392,,,1610612747,56,45,2022-03-04T04:04:34Z,2390000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M20.00S,2022-03-04T04:03:52.0Z,2,REGULAR,substitution,in,[],1627826,,,1610612747,56,45,2022-03-04T04:04:34Z,2400000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M20.00S,2022-03-04T04:04:17.3Z,2,REGULAR,freethrow,1 of 1,[],2546,,,1610612747,56,46,2022-03-04T04:04:17Z,2410000,,,0,,C. Anthony Free Throw 1 of 1 (9 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
243,PT06M07.00S,2022-03-04T04:04:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.77069645203679,50.98039215686275,1610612746,56,46,2022-03-04T04:04:36Z,2420000,5.0,25.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M03.00S,2022-03-04T04:04:35.7Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,56,46,2022-03-04T04:04:36Z,2430000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,243.0,4.0,2.0,2.0,,,,
245,PT06M03.00S,2022-03-04T04:04:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,56,46,2022-03-04T04:04:34Z,2440000,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M02.00S,2022-03-04T04:04:35.5Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,56,46,2022-03-04T04:04:35Z,2450000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,245.0,5.0,2.0,3.0,,,,
247,PT06M02.00S,2022-03-04T04:04:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.55913272010513,49.50980392156863,1610612746,58,46,2022-03-04T04:04:42Z,2460000,-2.0,17.0,1,right,I. Zubac putback Layup (10 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,1.76,Made,10.0,,,,,,,,,,,,,,,,,,
248,PT05M49.00S,2022-03-04T04:04:48.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201566,10.95597897503285,53.92156862745098,1610612747,58,48,2022-03-04T04:04:55Z,2470000,-20.0,50.0,1,left,R. Westbrook turnaround bank Hook (8 PTS),[201566],1610612747.0,LAL,turnaround bank,,,Westbrook,R. Westbrook,,,,,5.42,Made,8.0,,,,,,,,,,,,,,,,,,
249,PT05M32.00S,2022-03-04T04:05:06.6Z,2,REGULAR,3pt,Jump Shot,[],203496,94.13600525624179,3.1862745098039227,1610612746,58,48,2022-03-04T04:05:11Z,2480000,-234.0,3.0,1,right,MISS R. Covington 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M29.00S,2022-03-04T04:05:09.6Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,58,48,2022-03-04T04:05:11Z,2490000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,249.0,1.0,1.0,0.0,,,,
251,PT05M18.00S,2022-03-04T04:05:19.8Z,2,REGULAR,turnover,lost ball,[],2730,,,1610612747,58,48,2022-03-04T04:05:25Z,2500000,,,0,,D. Howard lost ball TURNOVER (1 TO),"[2730, 202704]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0,
252,PT05M18.00S,2022-03-04T04:05:19.8Z,2,REGULAR,steal,,[],202704,,,1610612746,58,48,2022-03-04T04:05:21Z,2510000,,,0,,R. Jackson STEAL (2 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M13.00S,2022-03-04T04:05:25.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,70.74572930354796,21.07843137254902,1610612746,61,48,2022-03-04T04:05:31Z,2520000,-145.0,222.0,1,right,L. Kennard 26' 3PT running pullup (6 PTS) (R. Covington 1 AST),"[1628379, 203496]",1610612746.0,LAC,running pullup,,,Kennard,L. Kennard,,,,,26.54,Made,6.0,R. Covington,203496.0,1.0,,,,,,,,,,,,,,,
255,PT05M00.00S,2022-03-04T04:05:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,16.212220762155056,61.029411764705884,1610612747,61,48,2022-03-04T04:05:44Z,2540000,-55.0,100.0,1,left,MISS R. Westbrook 11' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,11.41,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M00.00S,2022-03-04T04:05:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,61,48,2022-03-04T04:05:44Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,255.0,,,,,,,
257,PT05M00.00S,2022-03-04T04:05:43.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612747,61,48,2022-03-04T04:05:50Z,2560000,,,0,,R. Jackson loose ball personal FOUL (3 PF) (Howard 2 FT),"[202704, 2730]",1610612746.0,LAC,loose ball,,,Jackson,R. Jackson,,,,,,,,,,,2714.0,3.0,0.0,Howard,2730.0,,,,,,,,,,
259,PT05M00.00S,2022-03-04T04:06:16.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2730,,,1610612747,61,48,2022-03-04T04:06:16Z,2580000,,,0,,MISS D. Howard Free Throw 1 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M00.00S,2022-03-04T04:06:16.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,61,48,2022-03-04T04:06:16Z,2590000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,259.0,,,,,,,
261,PT05M00.00S,2022-03-04T04:06:19.7Z,2,REGULAR,substitution,out,[],202704,,,1610612747,61,48,2022-03-04T04:06:27Z,2600000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M00.00S,2022-03-04T04:06:19.7Z,2,REGULAR,substitution,out,[],2546,,,1610612747,61,48,2022-03-04T04:06:27Z,2610000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M00.00S,2022-03-04T04:06:19.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612747,61,48,2022-03-04T04:06:27Z,2620000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M00.00S,2022-03-04T04:06:19.7Z,2,REGULAR,substitution,in,[],2544,,,1610612747,61,48,2022-03-04T04:06:27Z,2630000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M00.00S,2022-03-04T04:06:39.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2730,,,1610612747,61,49,2022-03-04T04:06:39Z,2640000,,,0,,D. Howard Free Throw 2 of 2 (1 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
266,PT04M48.00S,2022-03-04T04:06:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,90.71944809461235,50.0,1610612746,63,49,2022-03-04T04:06:57Z,2650000,0.0,35.0,1,right,A. Coffey driving Layup (5 PTS) (T. Mann 2 AST),"[1629599, 1629611]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,3.47,Made,5.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,,,
268,PT04M30.00S,2022-03-04T04:07:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,17.526281208935615,62.99019607843137,1610612747,63,49,2022-03-04T04:07:17Z,2670000,-65.0,112.0,1,left,MISS A. Reaves 12' turnaround Shot,[1630559],1610612747.0,LAL,turnaround,,,Reaves,A. Reaves,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M27.00S,2022-03-04T04:07:14.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,63,49,2022-03-04T04:07:17Z,2680000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,268.0,4.0,3.0,1.0,,,,
270,PT04M10.00S,2022-03-04T04:07:30.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,67.19776609724047,73.2843137254902,1610612746,66,49,2022-03-04T04:07:37Z,2690000,116.0,256.0,1,right,L. Kennard 28' 3PT step back (9 PTS),[1628379],1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,28.1,Made,9.0,,,,,,,,,,,,,,,,,,
271,PT03M54.00S,2022-03-04T04:07:46.5Z,2,REGULAR,3pt,Jump Shot,[],2544,28.301576872536145,19.362745098039213,1610612747,66,49,2022-03-04T04:07:51Z,2700000,153.0,214.0,1,left,MISS L. James 26' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M52.00S,2022-03-04T04:07:48.5Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,66,49,2022-03-04T04:07:48Z,2710000,,,0,,D. Howard REBOUND (Off:1 Def:0),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,271.0,1.0,0.0,1.0,,,,
273,PT03M49.00S,2022-03-04T04:07:51.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,16.606438896189218,4.656862745098039,1610612747,66,52,2022-03-04T04:07:56Z,2720000,227.0,104.0,1,left,M. Monk 24' 3PT  (10 PTS) (D. Howard 1 AST),"[1628370, 2730]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,24.93,Made,10.0,D. Howard,2730.0,1.0,,,,,,,,,,,,,,,
275,PT03M36.00S,2022-03-04T04:08:04.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,71.27135348226018,85.29411764705883,1610612746,66,52,2022-03-04T04:08:09Z,2740000,176.0,218.0,1,right,MISS A. Coffey 28' 3PT - blocked,"[1629599, 1628370]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,28.01,Missed,,,,,,,,,,Monk,1628370.0,,,,,,,,
276,PT03M36.00S,2022-03-04T04:08:04.2Z,2,REGULAR,block,,[],1628370,,,1610612746,66,52,2022-03-04T04:08:07Z,2750000,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
