actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,officialId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
181,PT10M19.00S,2022-03-30T02:35:46.7Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,17,38,2022-03-30T02:36:01Z,1760000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,179.0,1.0,0.0,1.0,,,,,,,,,,,,,,
182,PT10M19.00S,2022-03-30T02:35:53.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,17,38,2022-03-30T02:35:53Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M14.00S,2022-03-30T02:36:06.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,65.75229960578187,50.73529411764706,1610612762,17,38,2022-03-30T02:38:01Z,1780000,4.0,269.0,1,right,MISS M. Conley 26' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,
184,PT10M13.00S,2022-03-30T02:36:07.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,17,38,2022-03-30T02:36:11Z,1790000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,
185,PT10M13.00S,2022-03-30T02:36:10.9Z,2,REGULAR,foul,personal,[],203497,,,1610612746,17,38,2022-03-30T02:36:31Z,1800000,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 1628392]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,1162.0,,,2.0,0.0,Hartenstein,1628392.0
187,PT10M05.00S,2022-03-30T02:36:39.4Z,2,REGULAR,3pt,Jump Shot,[],202331,35.134691195795014,40.68627450980392,1610612746,20,38,2022-03-30T02:37:26Z,1820000,47.0,278.0,1,left,P. George 28' 3PT pullup (6 PTS) (T. Mann 1 AST),"[202331, 1629611]",1610612746.0,LAC,pullup,,,George,P. George,,,,,28.17,Made,,,,,6.0,T. Mann,1629611.0,1.0,,,,,,,,,,
188,PT09M51.00S,2022-03-30T02:36:55.9Z,2,REGULAR,foul,personal,[],203496,,,1610612762,20,38,2022-03-30T02:38:24Z,1830000,,,0,,R. Covington personal FOUL (1 PF),"[203496, 203903]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Clarkson,203903.0
191,PT09M45.00S,2022-03-30T02:37:27.6Z,2,REGULAR,foul,personal,['3freethrow'],1629611,,,1610612762,20,38,2022-03-30T03:37:12Z,1850000,,,0,,T. Mann shooting personal FOUL (1 PF) (Clarkson 3 FT),"[1629611, 203903]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Clarkson,203903.0
193,PT09M45.00S,2022-03-30T02:38:05.2Z,2,REGULAR,freethrow,1 of 3,[],203903,,,1610612762,20,38,2022-03-30T02:38:45Z,1870000,,,0,,MISS J. Clarkson Free Throw 1 of 3,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT09M45.00S,2022-03-30T02:38:05.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,20,38,2022-03-30T02:38:45Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,
195,PT09M45.00S,2022-03-30T02:38:05.2Z,2,REGULAR,freethrow,2 of 3,[],203903,,,1610612762,20,38,2022-03-30T02:38:45Z,1890000,,,0,,MISS J. Clarkson Free Throw 2 of 3,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT09M45.00S,2022-03-30T02:38:05.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,20,38,2022-03-30T02:38:45Z,1900000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,
197,PT09M45.00S,2022-03-30T02:38:05.2Z,2,REGULAR,freethrow,3 of 3,[],203903,,,1610612762,20,39,2022-03-30T02:38:45Z,1910000,,,0,,J. Clarkson Free Throw 3 of 3 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
198,PT09M19.00S,2022-03-30T02:39:04.1Z,2,REGULAR,3pt,Jump Shot,[],1628379,26.19908015768725,87.00980392156862,1610612746,23,39,2022-03-30T02:39:12Z,1920000,-185.0,194.0,1,left,L. Kennard 26' 3PT step back (3 PTS) (P. George 2 AST),"[1628379, 202331]",1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,26.79,Made,,,,,3.0,P. George,202331.0,2.0,,,,,,,,,,
200,PT09M03.00S,2022-03-30T02:39:19.8Z,2,REGULAR,3pt,Jump Shot,[],201144,71.00854139290408,78.67647058823529,1610612762,23,42,2022-03-30T02:39:25Z,1940000,143.0,220.0,1,right,M. Conley 26' 3PT  (12 PTS) (J. Clarkson 4 AST),"[201144, 203903]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,26.26,Made,,,,,12.0,J. Clarkson,203903.0,4.0,,,,,,,,,,
202,PT08M57.00S,2022-03-30T02:39:28.9Z,2,REGULAR,foul,personal,[],1627823,,,1610612746,23,42,2022-03-30T02:39:38Z,1960000,,,0,,J. Hernangomez take personal FOUL (1 PF),"[1627823, 1629611]",1610612762.0,UTA,take,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Mann,1629611.0
204,PT08M57.00S,2022-03-30T02:39:50.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,23,42,2022-03-30T02:39:50Z,1980000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M57.00S,2022-03-30T02:42:46.9Z,2,REGULAR,substitution,out,[],1630235,,,1610612746,23,42,2022-03-30T02:43:04Z,1990000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M57.00S,2022-03-30T02:42:46.9Z,2,REGULAR,substitution,out,[],203497,,,1610612746,23,42,2022-03-30T02:43:04Z,2000000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M57.00S,2022-03-30T02:42:46.9Z,2,REGULAR,substitution,in,[],202328,,,1610612746,23,42,2022-03-30T02:43:04Z,2010000,,,0,,SUB in: G. Monroe,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M57.00S,2022-03-30T02:42:46.9Z,2,REGULAR,substitution,in,[],1626220,,,1610612746,23,42,2022-03-30T02:43:04Z,2020000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M46.00S,2022-03-30T02:43:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,11.744415243101187,42.40196078431373,1610612746,23,42,2022-03-30T02:43:46Z,2030000,38.0,58.0,1,left,MISS P. George 6' pullup bank Shot,[202331],1610612746.0,LAC,pullup bank,,,George,P. George,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,
210,PT08M46.00S,2022-03-30T02:43:29.4Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612762,23,42,2022-03-30T02:43:46Z,2040000,,,0,,J. Hernangomez REBOUND (Off:1 Def:3),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,209.0,4.0,3.0,1.0,,,,,,,,,,,,,,
211,PT08M32.00S,2022-03-30T02:43:46.8Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612762,23,42,2022-03-30T02:44:19Z,2050000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Monroe 2 FT),"[1628392, 202328]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Monroe,202328.0
213,PT08M32.00S,2022-03-30T02:44:20.6Z,2,REGULAR,freethrow,1 of 2,[],202328,,,1610612762,23,43,2022-03-30T02:44:20Z,2070000,,,0,,G. Monroe Free Throw 1 of 2 (3 PTS),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
214,PT08M32.00S,2022-03-30T02:44:38.1Z,2,REGULAR,freethrow,2 of 2,[],202328,,,1610612762,23,44,2022-03-30T02:44:38Z,2080000,,,0,,G. Monroe Free Throw 2 of 2 (4 PTS),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
215,PT08M18.00S,2022-03-30T02:44:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,8.065045992115643,49.754901960784316,1610612746,25,44,2022-03-30T02:45:12Z,2090000,1.0,23.0,1,left,P. George driving Layup (8 PTS) (I. Hartenstein 1 AST),"[202331, 1628392]",1610612746.0,LAC,driving,,,George,P. George,,,,,2.33,Made,,,,,8.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
216,PT08M02.00S,2022-03-30T02:45:11.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201144,90.19382391590013,48.28431372549019,1610612762,25,44,2022-03-30T02:45:45Z,2100000,-9.0,40.0,1,right,MISS M. Conley driving Hook,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,
218,PT08M02.00S,2022-03-30T02:45:11.0Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,25,44,2022-03-30T02:45:15Z,2110000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT07M54.00S,2022-03-30T02:45:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,16.869250985545335,50.98039215686275,1610612746,27,44,2022-03-30T02:45:54Z,2120000,-5.0,106.0,1,left,L. Kennard 10' fadeaway Jump Shot (5 PTS),[1628379],1610612746.0,LAC,fadeaway,,,Kennard,L. Kennard,,,,,10.62,Made,,,,,5.0,,,,,,,,,,,,,
220,PT07M54.00S,2022-03-30T02:45:25.1Z,2,REGULAR,foul,personal,['1freethrow'],1627823,,,1610612746,27,44,2022-03-30T02:45:31Z,2130000,,,0,,J. Hernangomez shooting personal FOUL (2 PF) (Kennard 1 FT),"[1627823, 1628379]",1610612762.0,UTA,shooting,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,1626301.0,,,2.0,0.0,Kennard,1628379.0
222,PT07M54.00S,2022-03-30T02:45:32.2Z,2,REGULAR,substitution,out,[],201144,,,1610612746,27,44,2022-03-30T02:45:54Z,2150000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M54.00S,2022-03-30T02:45:32.2Z,2,REGULAR,substitution,in,[],1628378,,,1610612746,27,44,2022-03-30T02:45:54Z,2160000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M54.00S,2022-03-30T02:45:55.6Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,28,44,2022-03-30T02:45:55Z,2170000,,,0,,L. Kennard Free Throw 1 of 1 (6 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
225,PT07M36.00S,2022-03-30T02:46:14.4Z,2,REGULAR,3pt,Jump Shot,[],203903,71.66557161629436,80.63725490196079,1610612762,28,44,2022-03-30T02:46:19Z,2180000,153.0,214.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
226,PT07M36.00S,2022-03-30T02:46:14.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,28,44,2022-03-30T02:46:19Z,2190000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,,
227,PT07M36.00S,2022-03-30T02:46:24.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,28,44,2022-03-30T02:46:41Z,2200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M14.00S,2022-03-30T02:46:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,8.196452036793687,49.26470588235294,1610612746,30,44,2022-03-30T02:46:57Z,2210000,4.0,25.0,1,left,R. Covington driving Layup (2 PTS) (P. George 3 AST),"[203496, 202331]",1610612746.0,LAC,driving,,,Covington,R. Covington,,,,,2.48,Made,,,,,2.0,P. George,202331.0,3.0,,,,,,,,,,
233,PT07M04.00S,2022-03-30T02:47:27.6Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612762,30,44,2022-03-30T02:48:04Z,2260000,,,0,,D. Mitchell lost ball TURNOVER (3 TO),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,3.0,,,,,,,,,
234,PT07M03.00S,2022-03-30T02:47:37.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202328,,,1610612746,30,44,2022-03-30T02:47:46Z,2270000,,,0,,G. Monroe loose ball personal FOUL (2 PF) (Hartenstein 2 FT),"[202328, 1628392]",1610612762.0,UTA,loose ball,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,1626301.0,,,2.0,0.0,Hartenstein,1628392.0
236,PT07M03.00S,2022-03-30T02:47:52.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628392,,,1610612746,31,44,2022-03-30T02:47:52Z,2290000,,,0,,I. Hartenstein Free Throw 1 of 2 (1 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
237,PT07M03.00S,2022-03-30T02:48:07.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628392,,,1610612746,32,44,2022-03-30T02:48:07Z,2300000,,,0,,I. Hartenstein Free Throw 2 of 2 (2 PTS),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
238,PT06M37.00S,2022-03-30T02:48:36.0Z,2,REGULAR,3pt,Jump Shot,[],1626220,67.32917214191853,37.5,1610612762,32,47,2022-03-30T02:48:40Z,2310000,-62.0,255.0,1,right,R. O'Neale 26' 3PT  (3 PTS) (J. Clarkson 5 AST),"[1626220, 203903]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.22,Made,,,,,3.0,J. Clarkson,203903.0,5.0,,,,,,,,,,
240,PT06M18.00S,2022-03-30T02:48:54.2Z,2,REGULAR,3pt,Jump Shot,[],203496,30.14126149802891,28.431372549019613,1610612746,35,47,2022-03-30T02:48:58Z,2330000,108.0,231.0,1,left,R. Covington 25' 3PT  (5 PTS) (P. George 4 AST),"[203496, 202331]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,25.47,Made,,,,,5.0,P. George,202331.0,4.0,,,,,,,,,,
242,PT06M04.00S,2022-03-30T02:49:14.9Z,2,REGULAR,foul,personal,[],202331,,,1610612762,35,47,2022-03-30T02:49:25Z,2350000,,,0,,P. George personal FOUL (1 PF),"[202331, 1628378]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,1162.0,,,1.0,0.0,Mitchell,1628378.0
244,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,out,[],202331,,,1610612762,35,47,2022-03-30T02:49:32Z,2370000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,out,[],202328,,,1610612762,35,47,2022-03-30T02:49:32Z,2380000,,,0,,SUB out: G. Monroe,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,in,[],202704,,,1610612762,35,47,2022-03-30T02:49:32Z,2390000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,in,[],203497,,,1610612762,35,47,2022-03-30T02:49:32Z,2400000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,out,[],1629611,,,1610612762,35,47,2022-03-30T02:49:45Z,2410000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,out,[],1627823,,,1610612762,35,47,2022-03-30T02:49:45Z,2420000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,in,[],202694,,,1610612762,35,47,2022-03-30T02:49:45Z,2430000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M04.00S,2022-03-30T02:49:26.1Z,2,REGULAR,substitution,in,[],200752,,,1610612762,35,47,2022-03-30T02:49:45Z,2440000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M49.00S,2022-03-30T02:50:10.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626220,93.61038107752957,50.98039215686275,1610612762,35,49,2022-03-30T02:50:16Z,2450000,5.0,8.0,1,right,R. O'Neale driving DUNK (5 PTS) (D. Mitchell 3 AST),"[1626220, 1628378]",1610612762.0,UTA,driving,,,O'Neale,R. O'Neale,,,,,0.9,Made,,,,,5.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,
254,PT05M37.00S,2022-03-30T02:50:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,31.84954007884363,22.549019607843135,1610612746,35,49,2022-03-30T02:50:27Z,2470000,137.0,247.0,1,left,MISS L. Kennard 28' pullup 3PT,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,28.25,Missed,,,,,,,,,,,,,,,,,,
255,PT05M34.00S,2022-03-30T02:50:26.5Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,35,49,2022-03-30T02:50:27Z,2480000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,,,
256,PT05M29.00S,2022-03-30T02:50:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.64586070959264,64.4607843137255,1610612762,35,51,2022-03-30T02:50:40Z,2490000,72.0,73.0,1,right,J. Clarkson 10' fadeaway Jump Shot (8 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,10.27,Made,,,,,8.0,,,,,,,,,,,,,
257,PT05M29.00S,2022-03-30T02:50:36.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203496,,,1610612762,35,51,2022-03-30T02:51:07Z,2500000,,,0,,R. Covington shooting personal FOUL (2 PF) (Clarkson 1 FT),"[203496, 203903]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Clarkson,203903.0
259,PT05M29.00S,2022-03-30T02:50:56.5Z,2,REGULAR,substitution,out,[],203496,,,1610612762,35,51,2022-03-30T02:51:05Z,2520000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M29.00S,2022-03-30T02:50:56.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612762,35,51,2022-03-30T02:51:05Z,2530000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M29.00S,2022-03-30T02:50:56.5Z,2,REGULAR,substitution,in,[],201587,,,1610612762,35,51,2022-03-30T02:51:05Z,2540000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M29.00S,2022-03-30T02:50:56.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612762,35,51,2022-03-30T02:51:05Z,2550000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M29.00S,2022-03-30T02:51:08.2Z,2,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,35,52,2022-03-30T02:51:08Z,2560000,,,0,,J. Clarkson Free Throw 1 of 1 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
264,PT05M08.00S,2022-03-30T02:51:29.3Z,2,REGULAR,3pt,Jump Shot,[],201587,9.904730617608408,4.166666666666657,1610612746,38,52,2022-03-30T02:51:34Z,2570000,229.0,41.0,1,left,N. Batum 3PT  (6 PTS) (M. Morris Sr. 1 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.28,Made,,,,,6.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,
266,PT04M50.00S,2022-03-30T02:51:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612762,38,52,2022-03-30T02:51:56Z,2590000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Gobert 2 FT),"[1627826, 203497]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Gobert,203497.0
268,PT04M50.00S,2022-03-30T02:52:26.6Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,38,52,2022-03-30T02:52:26Z,2610000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
269,PT04M50.00S,2022-03-30T02:52:26.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,38,52,2022-03-30T02:52:26Z,2620000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,
270,PT04M50.00S,2022-03-30T02:52:26.6Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,38,52,2022-03-30T02:52:48Z,2630000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT04M50.00S,2022-03-30T02:52:26.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,38,52,2022-03-30T02:52:48Z,2640000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,
272,PT04M50.00S,2022-03-30T02:52:50.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,38,52,2022-03-30T02:52:50Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M40.00S,2022-03-30T02:53:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,17.526281208935615,53.18627450980392,1610612746,38,52,2022-03-30T02:54:08Z,2660000,-16.0,112.0,1,left,MISS R. Jackson 11' driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,11.33,Missed,,,,,,,,,,,,,,,,,,
276,PT04M39.00S,2022-03-30T02:53:11.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,38,52,2022-03-30T02:54:08Z,2665000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,273.0,3.0,1.0,2.0,,,,,,,,,,,,,,
278,PT04M39.00S,2022-03-30T02:53:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,7.013797634691201,49.754901960784316,1610612746,40,52,2022-03-30T02:54:02Z,2667500,1.0,13.0,1,left,I. Zubac tip Layup (8 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,1.35,Made,,,,,8.0,,,,,,,,,,,,,
274,PT04M28.00S,2022-03-30T02:53:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612762,40,52,2022-03-30T02:54:02Z,2670000,,,0,,R. Jackson personal FOUL (1 PF) (Mitchell 2 FT),"[202704, 1628378]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Mitchell,1628378.0
277,PT04M28.00S,2022-03-30T02:54:00.0Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,40,53,2022-03-30T02:54:21Z,2690000,,,0,,D. Mitchell Free Throw 1 of 2 (7 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
279,PT04M28.00S,2022-03-30T02:54:00.0Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,40,53,2022-03-30T02:54:21Z,2700000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
280,PT04M25.00S,2022-03-30T02:54:03.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,40,53,2022-03-30T02:54:21Z,2710000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,279.0,4.0,2.0,2.0,,,,,,,,,,,,,,
