actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
84,PT04M20.00S,2025-04-11T23:53:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,82.7365308804205,39.705882352941174,1610612766,16,16,2025-04-11T23:53:41Z,840000,False,-51.0,110.0,1,right,MISS M. Williams 12' Jump Shot,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
85,PT04M19.00S,2025-04-11T23:53:36.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,16,2025-04-11T23:53:41Z,850000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,84.0,3.0,2.0,1.0,,,,,,,,,,,,
86,PT04M10.00S,2025-04-11T23:53:46.2Z,1,REGULAR,3pt,Jump Shot,[],201143,26.757555847568987,80.88235294117648,1610612738,16,16,2025-04-11T23:53:53Z,860000,False,-154.0,199.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
87,PT04M08.00S,2025-04-11T23:53:48.2Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,16,16,2025-04-11T23:53:53Z,870000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,
88,PT03M52.00S,2025-04-11T23:54:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,87.59855453350855,41.42156862745098,1610612766,16,16,2025-04-11T23:54:17Z,880000,False,-43.0,64.0,1,right,MISS K. Simpson 7' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
89,PT03M51.00S,2025-04-11T23:54:04.3Z,1,REGULAR,rebound,offensive,[],1642354,,,1610612766,16,16,2025-04-11T23:54:17Z,890000,False,,,0,,K. Simpson REBOUND (Off:1 Def:0),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,,88.0,1.0,0.0,1.0,,,,,,,,,,,,
90,PT03M51.00S,2025-04-11T23:54:07.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642354,94.40999984741211,50.0,1610612766,16,18,2025-04-11T23:54:21Z,900000,False,0.0,0.0,1,right,K. Simpson tip Layup (7 PTS),[1642354],1610612766.0,CHA,tip,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,7.0,,,,,,,,,,,
91,PT03M28.00S,2025-04-11T23:54:26.7Z,1,REGULAR,3pt,Jump Shot,[],201950,22.28975032851511,91.42156862745098,1610612738,16,18,2025-04-11T23:54:33Z,910000,False,-207.0,157.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
92,PT03M27.00S,2025-04-11T23:54:27.7Z,1,REGULAR,rebound,defensive,[],1642354,,,1610612766,16,18,2025-04-11T23:54:33Z,920000,False,,,0,,K. Simpson REBOUND (Off:1 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,,,,,91.0,2.0,1.0,1.0,,,,,,,,,,,,
93,PT03M20.00S,2025-04-11T23:54:34.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642354,92.32917214191852,47.549019607843135,1610612766,16,18,2025-04-11T23:54:47Z,930000,False,-12.0,20.0,1,right,MISS K. Simpson running Layup - blocked,"[1642354, 1628401]",1610612766.0,CHA,running,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,2.31,Missed,White,1628401.0,,,,,,,,,,,,,,,,
94,PT03M20.00S,2025-04-11T23:54:34.8Z,1,REGULAR,block,,[],1628401,,,1610612766,16,18,2025-04-11T23:55:20Z,940000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT03M18.00S,2025-04-11T23:54:36.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,16,18,2025-04-11T23:54:47Z,950000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:4),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,93.0,4.0,4.0,0.0,,,,,,,,,,,,
96,PT03M12.00S,2025-04-11T23:54:42.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201143,9.017739816031538,40.68627450980392,1610612738,16,18,2025-04-11T23:57:37Z,960000,False,47.0,32.0,1,left,MISS A. Horford running Layup - blocked,"[201143, 1629610]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,Jeffries,1629610.0,,,,,,,,,,,,,,,,
97,PT03M12.00S,2025-04-11T23:54:42.3Z,1,REGULAR,block,,[],1629610,,,1610612738,16,18,2025-04-11T23:54:44Z,970000,False,,,0,,D. Jeffries BLOCK (1 BLK),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT03M10.00S,2025-04-11T23:54:44.3Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,16,18,2025-04-11T23:54:52Z,980000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,
99,PT03M07.00S,2025-04-11T23:54:47.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,26.757555847568987,87.5,1610612738,16,18,2025-04-11T23:54:55Z,990000,False,-188.0,199.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
100,PT03M05.00S,2025-04-11T23:54:49.7Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,16,18,2025-04-11T23:54:55Z,1000000,False,,,0,,T. Salaün REBOUND (Off:0 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,
101,PT02M41.00S,2025-04-11T23:55:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,89.30683311432325,60.29411764705882,1610612766,16,18,2025-04-11T23:55:23Z,1010000,False,51.0,48.0,1,right,MISS M. Williams 7' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
102,PT02M39.00S,2025-04-11T23:55:16.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,16,18,2025-04-11T23:55:16Z,1020000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,101.0,3.0,2.0,1.0,,,,,,,,,,,,
103,PT02M31.00S,2025-04-11T23:55:23.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,7.178055190538765,97.30392156862744,1610612738,16,18,2025-04-11T23:55:31Z,1030000,False,-237.0,15.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
104,PT02M30.00S,2025-04-11T23:55:24.6Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,16,18,2025-04-11T23:55:31Z,1040000,False,,,0,,T. Salaün REBOUND (Off:0 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,,,,,103.0,3.0,3.0,0.0,,,,,,,,,,,,
105,PT02M21.00S,2025-04-11T23:55:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,91.5407358738502,54.65686274509803,1610612766,16,18,2025-04-11T23:55:48Z,1050000,False,23.0,27.0,1,right,MISS T. Salaün driving Layup - blocked,"[1642275, 1628401]",1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,3.57,Missed,White,1628401.0,,,,,,,,,,,,,,,,
106,PT02M21.00S,2025-04-11T23:55:34.2Z,1,REGULAR,block,,[],1628401,,,1610612766,16,18,2025-04-11T23:55:37Z,1060000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT02M20.00S,2025-04-11T23:55:35.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,16,18,2025-04-11T23:55:48Z,1070000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,105.0,4.0,3.0,1.0,,,,,,,,,,,,
108,PT02M16.00S,2025-04-11T23:55:39.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,34.247700394218136,56.86274509803921,1610612738,19,18,2025-04-11T23:55:55Z,1080000,False,-34.0,269.0,1,left,J. Tatum 27' 3PT running pullup (5 PTS),[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.16,Made,,,,,,,5.0,,,,,,,,,,,
110,PT01M56.00S,2025-04-11T23:55:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,87.59855453350855,50.73529411764706,1610612766,19,20,2025-04-11T23:56:04Z,1100000,False,4.0,64.0,1,right,K. Simpson 6' driving floating Jump Shot (9 PTS) (M. Williams 2 AST),"[1642354, 1631109]",1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,,,,,,,9.0,M. Williams,1631109.0,2.0,,,,,,,,
112,PT01M55.00S,2025-04-11T23:56:05.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,20,2025-04-11T23:56:05Z,1120000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],204001,,,1610612738,19,20,2025-04-11T23:58:50Z,1130000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,19,20,2025-04-11T23:58:50Z,1140000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],201143,,,1610612738,19,20,2025-04-11T23:58:50Z,1150000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],1629610,,,1610612738,19,20,2025-04-11T23:58:50Z,1160000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],1631109,,,1610612738,19,20,2025-04-11T23:58:50Z,1170000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],1641733,,,1610612738,19,20,2025-04-11T23:58:50Z,1180000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,out,[],1642354,,,1610612738,19,20,2025-04-11T23:58:50Z,1190000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,19,20,2025-04-11T23:58:50Z,1200000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,19,20,2025-04-11T23:58:50Z,1210000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,19,20,2025-04-11T23:58:50Z,1220000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],1641878,,,1610612738,19,20,2025-04-11T23:58:50Z,1230000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],203994,,,1610612738,19,20,2025-04-11T23:58:50Z,1240000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],1629006,,,1610612738,19,20,2025-04-11T23:58:50Z,1250000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M55.00S,2025-04-11T23:58:08.3Z,1,REGULAR,substitution,in,[],203552,,,1610612738,19,20,2025-04-11T23:58:50Z,1260000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M41.00S,2025-04-11T23:59:10.0Z,1,REGULAR,2pt,Jump Shot,[],1628369,10.5946123521682,83.82352941176471,1610612738,19,20,2025-04-11T23:59:16Z,1270000,False,-169.0,47.0,1,left,MISS J. Tatum 17' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left,17.55,Missed,,,,,,,,,,,,,,,,,,
128,PT01M40.00S,2025-04-11T23:59:11.0Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612766,19,20,2025-04-11T23:59:16Z,1280000,False,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,
129,PT01M30.00S,2025-04-11T23:59:22.9Z,1,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612766,19,20,2025-04-11T23:59:30Z,1290000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Okogie 2 FT),"[1630573, 1629006]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,,1.0,0.0,Okogie,1629006.0,,
131,PT01M30.00S,2025-04-11T23:59:50.3Z,1,REGULAR,freethrow,1 of 2,[],1629006,,,1610612766,19,20,2025-04-11T23:59:50Z,1310000,False,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M30.00S,2025-04-11T23:59:50.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,19,20,2025-04-11T23:59:50Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,
133,PT01M30.00S,2025-04-12T00:00:08.4Z,1,REGULAR,freethrow,2 of 2,[],1629006,,,1610612766,19,21,2025-04-12T00:00:08Z,1330000,False,,,0,,J. Okogie Free Throw 2 of 2 (1 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
134,PT01M14.00S,2025-04-12T00:00:26.8Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612738,19,21,2025-04-12T00:00:35Z,1340000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Kornet 2 FT),"[203994, 1628436]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627519.0,,1.0,0.0,Kornet,1628436.0,,
136,PT01M14.00S,2025-04-12T00:00:53.6Z,1,REGULAR,freethrow,1 of 2,[],1628436,,,1610612738,20,21,2025-04-12T00:01:17Z,1360000,False,,,0,,L. Kornet Free Throw 1 of 2 (1 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
137,PT01M14.00S,2025-04-12T00:00:53.6Z,1,REGULAR,freethrow,2 of 2,[],1628436,,,1610612738,20,21,2025-04-12T00:01:17Z,1370000,False,,,0,,MISS L. Kornet Free Throw 2 of 2,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT01M14.00S,2025-04-12T00:00:53.6Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,20,21,2025-04-12T00:01:17Z,1380000,False,,,0,,T. Salaün REBOUND (Off:0 Def:4),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,137.0,4.0,4.0,0.0,,,,,,,,,,,,
139,PT00M51.20S,2025-04-12T00:01:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,91.67214191852825,43.872549019607845,1610612766,20,23,2025-04-12T00:01:38Z,1390000,False,-31.0,26.0,1,right,J. Nurkić driving finger roll Layup (2 PTS),[203994],1610612766.0,CHA,driving finger roll,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,4.0,Made,,,,,,,2.0,,,,,,,,,,,
140,PT00M32.20S,2025-04-12T00:01:57.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.521024967148489,42.40196078431372,1610612738,20,23,2025-04-12T00:02:04Z,1400000,False,38.0,9.0,1,left,MISS J. Tatum driving DUNK,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
141,PT00M31.70S,2025-04-12T00:01:58.3Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,20,23,2025-04-12T00:02:04Z,1410000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,
142,PT00M30.00S,2025-04-12T00:02:00.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,26.757555847568987,78.67647058823529,1610612738,23,23,2025-04-12T00:02:06Z,1420000,False,-143.0,199.0,1,left,S. Hauser 24' 3PT  (3 PTS) (J. Holiday 3 AST),"[1630573, 201950]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,24.53,Made,,,,,,,3.0,J. Holiday,201950.0,3.0,,,,,,,,
144,PT00M10.10S,2025-04-12T00:02:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.85479632063075,46.32352941176471,1610612766,23,25,2025-04-12T00:02:49Z,1440000,False,-18.0,15.0,1,right,J. Nurkić reverse Layup (4 PTS) (D. Baugh 1 AST),"[203994, 1641878]",1610612766.0,CHA,reverse,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,4.0,D. Baugh,1641878.0,1.0,,,,,,,,
146,PT00M01.30S,2025-04-12T00:02:36.5Z,1,REGULAR,2pt,Jump Shot,[],1630202,23.99802890932983,47.549019607843135,1610612738,25,25,2025-04-12T00:02:40Z,1460000,False,12.0,173.0,1,left,P. Pritchard 17' fadeaway Jump Shot (2 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,17.35,Made,,,,,,,2.0,,,,,,,,,,,
149,PT00M00.00S,2025-04-12T00:02:49.8Z,1,REGULAR,period,end,[],0,,,1610612766,25,25,2025-04-12T00:02:49Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612766,25,25,2025-04-12T00:05:21Z,1500000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612766,25,25,2025-04-12T00:05:21Z,1510000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612766,25,25,2025-04-12T00:05:21Z,1520000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,out,['startperiod'],1642275,,,1610612766,25,25,2025-04-12T00:05:21Z,1530000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612766,25,25,2025-04-12T00:05:21Z,1540000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612766,25,25,2025-04-12T00:05:21Z,1550000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612766,25,25,2025-04-12T00:05:21Z,1560000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-04-12T00:04:53.6Z,2,REGULAR,substitution,in,['startperiod'],1631301,,,1610612766,25,25,2025-04-12T00:05:21Z,1570000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-04-12T00:05:31.2Z,2,REGULAR,period,start,[],0,,,1610612738,25,25,2025-04-12T00:05:31Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M43.00S,2025-04-12T00:05:47.7Z,2,REGULAR,2pt,Jump Shot,[],204001,23.209592641261498,57.59803921568627,1610612738,25,25,2025-04-12T00:06:10Z,1590000,False,-38.0,166.0,1,left,MISS K. Porziņģis 17' turnaround fadeaway Shot,[204001],1610612738.0,BOS,turnaround fadeaway,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Center,17.0,Missed,,,,,,,,,,,,,,,,,,
160,PT11M41.00S,2025-04-12T00:05:49.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612766,25,25,2025-04-12T00:05:54Z,1600000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Center,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,
161,PT11M33.00S,2025-04-12T00:05:57.1Z,2,REGULAR,3pt,Jump Shot,[],203552,67.88764783180025,30.14705882352941,1610612766,25,28,2025-04-12T00:06:01Z,1610000,False,-99.0,249.0,1,right,S. Curry 26' 3PT pullup (3 PTS) (J. Nurkić 1 AST),"[203552, 203994]",1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,,,3.0,J. Nurkić,203994.0,1.0,,,,,,,,
163,PT11M18.00S,2025-04-12T00:06:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630202,31.09395532194481,20.34313725490196,1610612738,28,28,2025-04-12T00:06:17Z,1630000,False,148.0,240.0,1,left,P. Pritchard 28' 3PT pullup (5 PTS) (D. White 3 AST),"[1630202, 1628401]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,28.2,Made,,,,,,,5.0,D. White,1628401.0,3.0,,,,,,,,
164,PT10M57.00S,2025-04-12T00:06:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,87.86136662286465,46.568627450980394,1610612766,28,28,2025-04-12T00:07:19Z,1640000,False,-17.0,62.0,1,right,MISS J. Nurkić 6' driving floating Shot,[203994],1610612766.0,CHA,driving floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
165,PT10M56.00S,2025-04-12T00:06:34.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,28,28,2025-04-12T00:06:38Z,1650000,False,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,164.0,5.0,4.0,1.0,,,,,,,,,,,,
