actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612739,18,8,2024-11-20T00:18:49Z,840000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,18,8,2024-11-20T00:18:49Z,850000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612739,18,8,2024-11-20T00:18:49Z,870000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612739,18,8,2024-11-20T00:18:49Z,880000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,in,[],1629660,,,1610612739,18,8,2024-11-20T00:18:49Z,890000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,18,8,2024-11-20T00:18:49Z,900000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M13.00S,2024-11-20T00:18:29.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,18,8,2024-11-20T00:18:57Z,910000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M53.00S,2024-11-20T00:19:14.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,91.93495400788436,54.90196078431373,1610612739,18,8,2024-11-20T00:20:41Z,920000,False,25.0,23.0,1,right,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
93,PT04M51.00S,2024-11-20T00:19:16.7Z,1,REGULAR,rebound,offensive,[],1627777,,,1610612739,18,8,2024-11-20T00:20:41Z,930000,False,,,0,,G. Niang REBOUND (Off:1 Def:0),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,
94,PT04M43.00S,2024-11-20T00:19:24.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,87.46714848883047,97.05882352941177,1610612739,18,8,2024-11-20T00:21:21Z,940000,False,235.0,65.0,1,right,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,24.42,Missed,,,,,,,,,,,,,,,,,,
95,PT04M41.00S,2024-11-20T00:19:26.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,18,8,2024-11-20T00:21:21Z,950000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,94.0,4.0,4.0,0.0,,,,,,,,,,,,,
96,PT04M28.00S,2024-11-20T00:19:41.2Z,1,REGULAR,foul,personal,[],1627777,,,1610612738,18,8,2024-11-20T00:19:46Z,960000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1630573]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Hauser,1630573.0,,
98,PT04M28.00S,2024-11-20T00:19:45.8Z,1,REGULAR,substitution,out,[],201143,,,1610612738,18,8,2024-11-20T00:19:51Z,980000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M28.00S,2024-11-20T00:19:45.8Z,1,REGULAR,substitution,out,[],1630241,,,1610612738,18,8,2024-11-20T00:19:51Z,990000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M28.00S,2024-11-20T00:19:45.8Z,1,REGULAR,substitution,in,[],1629674,,,1610612738,18,8,2024-11-20T00:19:51Z,1000000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M28.00S,2024-11-20T00:19:45.8Z,1,REGULAR,substitution,in,[],1641854,,,1610612738,18,8,2024-11-20T00:19:51Z,1010000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M23.00S,2024-11-20T00:20:12.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.915243101182654,53.67647058823529,1610612738,20,8,2024-11-20T00:20:16Z,1020000,False,-18.0,13.0,1,left,J. Holiday cutting Layup (5 PTS) (S. Hauser 1 AST),"[201950, 1630573]",1610612738.0,BOS,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.22,Made,5.0,,,,,,,,S. Hauser,1630573.0,1.0,,,,,,,
104,PT04M12.00S,2024-11-20T00:20:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,71.40275952693824,27.673100490196077,1610612739,20,8,2024-11-20T00:22:30Z,1040000,False,-112.0,216.0,1,right,MISS D. Garland 24' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,24.34,Missed,,,,,,,,,,,,,,,,,,
105,PT04M10.00S,2024-11-20T00:20:25.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,20,8,2024-11-20T00:22:30Z,1050000,False,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,104.0,5.0,3.0,2.0,,,,,,,,,,,,,
106,PT04M08.00S,2024-11-20T00:20:30.5Z,1,REGULAR,foul,personal,[],201950,,,1610612739,20,8,2024-11-20T00:20:55Z,1060000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1628386]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Allen,1628386.0,,
108,PT03M56.00S,2024-11-20T00:21:02.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629660,77.21747700394218,54.41176470588235,1610612739,20,10,2024-11-20T00:23:08Z,1080000,False,22.0,162.0,1,right,T. Jerome 16' step back Jump Shot (2 PTS) (D. Garland 1 AST),"[1629660, 1629636]",1610612739.0,CLE,step back,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,16.32,Made,2.0,,,,,,,,D. Garland,1629636.0,1.0,,,,,,,
110,PT03M48.00S,2024-11-20T00:21:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630573,28.203022339027594,78.92156862745098,1610612738,20,10,2024-11-20T00:21:17Z,1100000,False,-145.0,213.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
111,PT03M46.00S,2024-11-20T00:21:13.7Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,20,10,2024-11-20T00:21:17Z,1110000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,110.0,6.0,4.0,2.0,,,,,,,,,,,,,
112,PT03M36.00S,2024-11-20T00:21:23.5Z,1,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612739,20,10,2024-11-20T00:21:30Z,1120000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Garland 2 FT),"[1630202, 1629636]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Garland,1629636.0,,
114,PT03M36.00S,2024-11-20T00:21:52.8Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,20,11,2024-11-20T00:21:52Z,1140000,False,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
115,PT03M36.00S,2024-11-20T00:22:11.5Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,20,12,2024-11-20T00:22:11Z,1150000,False,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
116,PT03M21.00S,2024-11-20T00:22:29.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,30.56833114323259,32.59803921568628,1610612738,20,12,2024-11-20T00:24:14Z,1160000,False,87.0,235.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
117,PT03M19.00S,2024-11-20T00:22:31.4Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,20,12,2024-11-20T00:24:14Z,1170000,False,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,116.0,2.0,1.0,1.0,,,,,,,,,,,,,
118,PT03M05.00S,2024-11-20T00:22:43.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,84.70762155059133,50.0,1610612739,20,14,2024-11-20T00:22:48Z,1180000,False,0.0,91.0,1,right,G. Niang 9' driving Hook (2 PTS) (D. Garland 2 AST),"[1627777, 1629636]",1610612739.0,CLE,driving,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,2.0,,,,,,,,D. Garland,1629636.0,2.0,,,,,,,
120,PT03M04.00S,2024-11-20T00:22:49.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,20,14,2024-11-20T00:22:49Z,1200000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2024-11-20T00:25:39.3Z,1,REGULAR,substitution,out,[],201950,,,1610612738,20,14,2024-11-20T00:26:00Z,1210000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M04.00S,2024-11-20T00:25:39.3Z,1,REGULAR,substitution,out,[],1629636,,,1610612738,20,14,2024-11-20T00:26:00Z,1220000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M04.00S,2024-11-20T00:25:39.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612738,20,14,2024-11-20T00:26:00Z,1230000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M04.00S,2024-11-20T00:25:39.3Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,20,14,2024-11-20T00:26:00Z,1240000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M04.00S,2024-11-20T00:25:39.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612738,20,14,2024-11-20T00:26:00Z,1250000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M04.00S,2024-11-20T00:25:39.3Z,1,REGULAR,substitution,in,[],1628378,,,1610612738,20,14,2024-11-20T00:26:00Z,1260000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M48.00S,2024-11-20T00:26:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,38.48039215686275,1610612738,20,14,2024-11-20T00:26:57Z,1270000,False,58.0,31.0,1,left,MISS J. Tatum 6' driving Layup - blocked,"[1628369, 1630596]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
128,PT02M48.00S,2024-11-20T00:26:29.2Z,1,REGULAR,block,,[],1630596,,,1610612738,20,14,2024-11-20T00:26:31Z,1280000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT02M47.00S,2024-11-20T00:26:30.2Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,20,14,2024-11-20T00:26:57Z,1290000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
130,PT02M39.00S,2024-11-20T00:26:36.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,93.38042049934296,51.225490196078425,1610612739,20,16,2024-11-20T00:27:16Z,1300000,False,6.0,10.0,1,right,E. Mobley running alley-oop DUNK (2 PTS) (G. Niang 1 AST),"[1630596, 1627777]",1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.15,Made,2.0,,,,,,,,G. Niang,1627777.0,1.0,,,,,,,
132,PT02M17.00S,2024-11-20T00:26:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.521024967148489,41.42156862745098,1610612738,22,16,2024-11-20T00:27:02Z,1320000,False,43.0,9.0,1,left,J. Tatum driving Layup (8 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,8.0,,,,,,,,,,,,,,,,,
133,PT02M06.00S,2024-11-20T00:27:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.9060446780552,51.470588235294116,1610612739,22,18,2024-11-20T00:27:40Z,1330000,False,7.0,5.0,1,right,E. Mobley cutting DUNK (4 PTS) (T. Jerome 1 AST),"[1630596, 1629660]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,,,,,,,,T. Jerome,1629660.0,1.0,,,,,,,
135,PT01M52.00S,2024-11-20T00:27:23.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,18.873193166885677,31.862745098039213,1610612738,22,18,2024-11-20T00:28:21Z,1350000,False,91.0,125.0,1,left,MISS J. Tatum 15' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,15.44,Missed,,,,,,,,,,,,,,,,,,
136,PT01M49.00S,2024-11-20T00:27:26.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,22,18,2024-11-20T00:28:21Z,1360000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,135.0,3.0,2.0,1.0,,,,,,,,,,,,,
137,PT01M39.00S,2024-11-20T00:27:36.2Z,1,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612739,22,18,2024-11-20T00:27:50Z,1370000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1629674, 1628378]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Mitchell,1628378.0,,
139,PT01M39.00S,2024-11-20T00:28:09.1Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,22,19,2024-11-20T00:28:09Z,1390000,False,,,0,,D. Mitchell Free Throw 1 of 2 (3 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
140,PT01M39.00S,2024-11-20T00:28:30.6Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,22,20,2024-11-20T00:28:30Z,1400000,False,,,0,,D. Mitchell Free Throw 2 of 2 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
141,PT01M22.00S,2024-11-20T00:28:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,15.982260183968464,46.07843137254902,1610612738,24,20,2024-11-20T00:28:53Z,1410000,False,20.0,98.0,1,left,P. Pritchard 9' fadeaway Jump Shot (2 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,9.96,Made,2.0,,,,,,,,,,,,,,,,,
142,PT01M06.00S,2024-11-20T00:29:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.9862023653088,54.41176470588235,1610612739,24,20,2024-11-20T00:29:25Z,1420000,False,22.0,13.0,1,right,MISS D. Mitchell driving reverse Layup,[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
143,PT01M04.00S,2024-11-20T00:29:08.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,24,20,2024-11-20T00:29:25Z,1430000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,142.0,5.0,5.0,0.0,,,,,,,,,,,,,
144,PT00M54.80S,2024-11-20T00:29:18.5Z,1,REGULAR,turnover,traveling,[],1629674,,,1610612738,24,20,2024-11-20T00:29:23Z,1440000,False,,,0,,N. Queta traveling TURNOVER (1 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,1628487.0,,,,,,
145,PT00M30.30S,2024-11-20T00:29:58.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630596,79.84559789750328,18.872549019607842,1610612739,24,20,2024-11-20T00:30:05Z,1450000,False,-156.0,137.0,1,right,MISS E. Mobley 20' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,20.73,Missed,,,,,,,,,,,,,,,,,,
146,PT00M28.50S,2024-11-20T00:30:00.6Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,24,20,2024-11-20T00:30:41Z,1460000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,
147,PT00M07.00S,2024-11-20T00:30:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630573,7.178055190538765,96.81372549019608,1610612738,24,20,2024-11-20T00:30:34Z,1470000,False,-234.0,15.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
148,PT00M05.50S,2024-11-20T00:30:23.7Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,24,20,2024-11-20T00:30:34Z,1480000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,,147.0,1.0,0.0,1.0,,,,,,,,,,,,,
149,PT00M00.00S,2024-11-20T00:30:30.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630573,7.178055190538765,48.529411764705884,1610612738,26,20,2024-11-20T00:31:06Z,1490000,False,7.0,15.0,1,left,S. Hauser cutting Layup (2 PTS) (N. Queta 1 AST),"[1630573, 1629674]",1610612738.0,BOS,cutting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,N. Queta,1629674.0,1.0,,,,,,,
151,PT00M00.00S,2024-11-20T00:30:41.6Z,1,REGULAR,period,end,[],0,,,1610612739,26,20,2024-11-20T00:30:41Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-20T00:33:36.8Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612739,26,20,2024-11-20T00:33:58Z,1520000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-11-20T00:33:36.8Z,2,REGULAR,substitution,out,['startperiod'],1629660,,,1610612739,26,20,2024-11-20T00:33:58Z,1530000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-11-20T00:33:36.8Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612739,26,20,2024-11-20T00:33:58Z,1540000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-11-20T00:33:36.8Z,2,REGULAR,substitution,in,['startperiod'],1630241,,,1610612739,26,20,2024-11-20T00:33:58Z,1550000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-11-20T00:34:07.5Z,2,REGULAR,period,start,[],0,,,1610612738,26,20,2024-11-20T00:34:07Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M39.00S,2024-11-20T00:34:28.3Z,2,REGULAR,2pt,Jump Shot,[],1628401,20.581471747700395,55.88235294117647,1610612738,26,20,2024-11-20T00:34:35Z,1570000,False,-29.0,141.0,1,left,MISS D. White 14' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Center,14.4,Missed,,,,,,,,,,,,,,,,,,
159,PT11M36.00S,2024-11-20T00:34:31.3Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,26,20,2024-11-20T00:34:35Z,1580000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,
160,PT11M33.00S,2024-11-20T00:34:33.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,29.911300919842315,24.754901960784316,1610612738,29,20,2024-11-20T00:34:37Z,1590000,False,126.0,229.0,1,left,D. White 26' 3PT pullup (3 PTS) (P. Pritchard 1 AST),"[1628401, 1630202]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.12,Made,3.0,,,,,,,,P. Pritchard,1630202.0,1.0,,,,,,,
162,PT11M07.00S,2024-11-20T00:35:01.0Z,2,REGULAR,2pt,Jump Shot,[],1641854,93.69250985545335,19.630821078431374,1610612739,29,20,2024-11-20T00:35:42Z,1610000,False,-152.0,7.0,1,right,MISS C. Porter Jr. 15' turnaround fadeaway Shot,[1641854],1610612739.0,CLE,turnaround fadeaway,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Left,15.2,Missed,,,,,,,,,,,,,,,,,,
163,PT11M05.00S,2024-11-20T00:35:03.0Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,29,20,2024-11-20T00:35:42Z,1620000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,
164,PT10M56.00S,2024-11-20T00:35:13.3Z,2,REGULAR,foul,offensive,[],1629674,,,1610612738,29,20,2024-11-20T00:36:14Z,1630000,False,,,0,,N. Queta offensive FOUL (2 PF),"[1629674, 1630596]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1146.0,2.0,0.0,Mobley,1630596.0,,
166,PT10M56.00S,2024-11-20T00:35:13.3Z,2,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,29,20,2024-11-20T00:35:13Z,1650000,False,,,0,,N. Queta offensive foul TURNOVER (2 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,1146.0,,,,,,
167,PT10M43.00S,2024-11-20T00:35:47.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641854,68.15045992115637,69.11764705882352,1610612739,29,23,2024-11-20T00:37:44Z,1660000,False,96.0,247.0,1,right,C. Porter Jr. 26' 3PT pullup (3 PTS) (S. Merrill 1 AST),"[1641854, 1630241]",1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.48,Made,3.0,,,,,,,,S. Merrill,1630241.0,1.0,,,,,,,
168,PT10M24.00S,2024-11-20T00:36:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.409986859395532,58.111213235294116,1610612738,29,23,2024-11-20T00:38:06Z,1670000,False,-41.0,27.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
