actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT09M43.00S,2025-02-07T01:05:45.9Z,2,REGULAR,2pt,Jump Shot,[],1630230,20.844283837056505,59.55882352941176,1610612742,25,42,2025-02-07T01:06:36Z,1680000,False,-48.0,143.0,1,left,N. Marshall 15' driving floating Jump Shot (4 PTS) (D. Exum 3 AST),"[1630230, 203957]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,,,,,,Made,4.0,,,,,15.12,D. Exum,203957.0,3.0,,,,,
173,PT09M42.00S,2025-02-07T01:05:51.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,25,42,2025-02-07T01:05:51Z,1700000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M25.00S,2025-02-07T01:09:30.2Z,2,REGULAR,3pt,Jump Shot,[],201143,90.22667542706965,3.9215686274509802,1610612738,28,42,2025-02-07T01:09:34Z,1710000,False,-230.0,39.0,1,right,A. Horford 3PT  (3 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,,,,,23.37,J. Tatum,1628369.0,2.0,,,,,
176,PT09M02.00S,2025-02-07T01:09:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630230,16.770696452036795,5.637254901960785,1610612742,28,42,2025-02-07T01:10:04Z,1730000,False,222.0,105.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.54,,,,,,,,
177,PT08M58.00S,2025-02-07T01:09:56.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,28,42,2025-02-07T01:10:04Z,1740000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,176.0,3.0,3.0,0.0,,,,,,,,,
178,PT08M35.00S,2025-02-07T01:10:19.1Z,2,REGULAR,2pt,Jump Shot,[],201143,91.93495400788436,22.794117647058822,1610612738,28,42,2025-02-07T01:10:24Z,1750000,False,-136.0,23.0,1,right,MISS A. Horford 13' fadeaway Shot,[201143],1610612738.0,BOS,fadeaway,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,13.8,,,,,,,,
179,PT08M34.00S,2025-02-07T01:10:20.1Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,28,42,2025-02-07T01:10:24Z,1760000,False,,,0,,D. Gafford REBOUND (Off:0 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,178.0,5.0,5.0,0.0,,,,,,,,,
180,PT08M30.00S,2025-02-07T01:10:25.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631108,7.5722733245729295,43.38235294117647,1610612742,28,44,2025-02-07T01:10:55Z,1770000,False,33.0,19.0,1,left,M. Christie running reverse Layup (2 PTS) (K. Thompson 2 AST),"[1631108, 202691]",1610612742.0,DAL,running reverse,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.8,K. Thompson,202691.0,2.0,,,,,
194,PT08M17.00S,2025-02-07T01:10:35.2Z,2,REGULAR,2pt,Jump Shot,[],1628369,77.7431011826544,34.55882352941176,1610612738,28,44,2025-02-07T01:11:31Z,1785000,False,-77.0,157.0,1,right,MISS J. Tatum 17' pullup Shot - blocked,"[1628369, 1631108]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,17.47,,,,,,,Christie,1631108.0
195,PT08M17.00S,2025-02-07T01:10:35.2Z,2,REGULAR,block,,[],1631108,,,1610612738,28,44,2025-02-07T01:11:31Z,1787500,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
196,PT08M15.00S,2025-02-07T01:10:37.2Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,28,44,2025-02-07T01:11:31Z,1788750,False,,,0,,J. Tatum REBOUND (Off:2 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,194.0,3.0,1.0,2.0,,,,,,,,,
182,PT08M11.00S,2025-02-07T01:10:45.3Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612738,28,44,2025-02-07T01:10:54Z,1790000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Kornet 2 FT),"[1630230, 1628436]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1628487.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
184,PT08M11.00S,2025-02-07T01:11:13.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628436,,,1610612738,28,44,2025-02-07T01:11:31Z,1810000,False,,,0,,MISS L. Kornet Free Throw 1 of 2,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
185,PT08M11.00S,2025-02-07T01:11:13.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,28,44,2025-02-07T01:11:13Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,
186,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,28,44,2025-02-07T01:11:24Z,1830000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,out,[],201143,,,1610612738,28,44,2025-02-07T01:11:24Z,1840000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,out,[],203957,,,1610612738,28,44,2025-02-07T01:11:24Z,1850000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,out,[],1630230,,,1610612738,28,44,2025-02-07T01:11:24Z,1860000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,in,[],204001,,,1610612738,28,44,2025-02-07T01:11:24Z,1870000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,28,44,2025-02-07T01:11:24Z,1880000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,in,[],202681,,,1610612738,28,44,2025-02-07T01:11:24Z,1890000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M11.00S,2025-02-07T01:11:14.3Z,2,REGULAR,substitution,in,[],1630556,,,1610612738,28,44,2025-02-07T01:11:24Z,1900000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M11.00S,2025-02-07T01:11:45.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628436,,,1610612738,29,44,2025-02-07T01:11:45Z,1910000,False,,,0,,L. Kornet Free Throw 2 of 2 (1 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
198,PT08M00.00S,2025-02-07T01:11:58.3Z,2,REGULAR,2pt,Jump Shot,[],1631108,18.74178712220762,30.88235294117647,1610612742,29,46,2025-02-07T01:12:01Z,1920000,False,96.0,124.0,1,left,M. Christie 15' driving floating bank Jump Shot (4 PTS),[1631108],1610612742.0,DAL,driving floating bank,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,Made,4.0,,,,,15.63,,,,,,,,
199,PT07M44.00S,2025-02-07T01:12:14.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,92.46057818659659,49.754901960784316,1610612738,31,46,2025-02-07T01:12:18Z,1930000,False,-1.0,18.0,1,right,K. Porziņģis cutting DUNK (8 PTS) (L. Kornet 3 AST),"[204001, 1628436]",1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,1.84,L. Kornet,1628436.0,3.0,,,,,
201,PT07M27.00S,2025-02-07T01:12:30.8Z,2,REGULAR,3pt,Jump Shot,[],202691,24.655059132720105,86.27450980392157,1610612742,31,49,2025-02-07T01:12:47Z,1950000,False,-181.0,179.0,1,left,K. Thompson 25' 3PT  (21 PTS) (K. Edwards 2 AST),"[202691, 1630556]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,21.0,,,,,25.51,K. Edwards,1630556.0,2.0,,,,,
203,PT07M11.00S,2025-02-07T01:12:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,86.81011826544021,96.81372549019608,1610612738,34,49,2025-02-07T01:12:51Z,1970000,False,234.0,71.0,1,right,P. Pritchard 24' 3PT  (3 PTS) (L. Kornet 4 AST),"[1630202, 1628436]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,24.48,L. Kornet,1628436.0,4.0,,,,,
205,PT06M59.00S,2025-02-07T01:12:59.2Z,2,REGULAR,3pt,Jump Shot,[],202691,28.203022339027594,18.38235294117647,1610612742,34,49,2025-02-07T01:13:04Z,1990000,False,158.0,213.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.49,,,,,,,,
206,PT06M58.00S,2025-02-07T01:13:00.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,49,2025-02-07T01:13:04Z,2000000,False,,,0,,J. Tatum REBOUND (Off:2 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,205.0,4.0,2.0,2.0,,,,,,,,,
207,PT06M48.00S,2025-02-07T01:13:10.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,84.83902759526939,95.83333333333334,1610612738,34,49,2025-02-07T01:13:17Z,2010000,False,229.0,90.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right,,,,,,Missed,,,,,,24.62,,,,,,,,
208,PT06M46.00S,2025-02-07T01:13:12.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,34,49,2025-02-07T01:13:17Z,2020000,False,,,0,,D. Gafford REBOUND (Off:0 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right,,,,,,,,207.0,6.0,6.0,0.0,,,,,,,,,
209,PT06M41.00S,2025-02-07T01:13:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630556,9.543363994743759,59.55882352941176,1610612742,34,51,2025-02-07T01:13:32Z,2030000,False,-48.0,37.0,1,left,K. Edwards 6' running Layup (2 PTS) (D. Gafford 4 AST),"[1630556, 1629655]",1610612742.0,DAL,running,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,6.06,D. Gafford,1629655.0,4.0,,,,,
210,PT06M41.00S,2025-02-07T01:13:26.7Z,2,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612742,34,51,2025-02-07T01:13:36Z,2040000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Edwards 1 FT),"[1627759, 1630556]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,1.0,0.0,Edwards,1630556.0,,,,,,,,,,,,,,,
212,PT06M41.00S,2025-02-07T01:13:33.1Z,2,REGULAR,substitution,out,[],1628369,,,1610612742,34,51,2025-02-07T01:14:27Z,2060000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M41.00S,2025-02-07T01:13:33.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612742,34,51,2025-02-07T01:14:27Z,2070000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M41.00S,2025-02-07T01:13:59.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630556,,,1610612742,34,52,2025-02-07T01:13:59Z,2080000,False,,,0,,K. Edwards Free Throw 1 of 1 (3 PTS),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
215,PT06M31.00S,2025-02-07T01:14:12.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,69.99014454664915,73.52941176470588,1610612738,37,52,2025-02-07T01:14:17Z,2090000,False,118.0,230.0,1,right,J. Brown 25' 3PT pullup (9 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,,,,,25.8,P. Pritchard,1630202.0,2.0,,,,,
217,PT06M19.00S,2025-02-07T01:14:24.3Z,2,REGULAR,2pt,Jump Shot,[],202681,22.026938239159,32.59803921568628,1610612742,37,52,2025-02-07T01:14:33Z,2110000,False,87.0,155.0,1,left,MISS K. Irving 17' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,17.74,,,,,,,,
218,PT06M16.00S,2025-02-07T01:14:27.3Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,37,52,2025-02-07T01:14:33Z,2120000,False,,,0,,D. Gafford REBOUND (Off:1 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,217.0,7.0,6.0,1.0,,,,,,,,,
219,PT06M14.00S,2025-02-07T01:14:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,7.046649145860711,50.49019607843137,1610612742,37,54,2025-02-07T01:14:47Z,2130000,False,-2.0,14.0,1,left,D. Gafford putback Layup (4 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,1.39,,,,,,,,
220,PT06M14.00S,2025-02-07T01:14:32.0Z,2,REGULAR,foul,personal,['1freethrow'],204001,,,1610612742,37,54,2025-02-07T01:14:41Z,2140000,False,,,0,,K. Porziņģis shooting personal FOUL (2 PF) (Gafford 1 FT),"[204001, 1629655]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,
225,PT06M14.00S,2025-02-07T01:14:47.8Z,2,REGULAR,substitution,out,[],1631108,,,1610612742,37,54,2025-02-07T01:15:23Z,2155000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M14.00S,2025-02-07T01:14:47.8Z,2,REGULAR,substitution,in,[],203915,,,1610612742,37,54,2025-02-07T01:15:23Z,2157500,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M14.00S,2025-02-07T01:15:03.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629655,,,1610612742,37,54,2025-02-07T01:15:03Z,2160000,False,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
223,PT06M10.00S,2025-02-07T01:15:07.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,37,54,2025-02-07T01:15:09Z,2170000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,
224,PT05M58.00S,2025-02-07T01:15:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,90.09526938239159,62.00980392156863,1610612738,39,54,2025-02-07T01:15:45Z,2180000,False,60.0,41.0,1,right,K. Porziņģis 7' fadeaway Jump Shot (10 PTS),[204001],1610612738.0,BOS,fadeaway,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,10.0,,,,,7.24,,,,,,,,
227,PT05M41.00S,2025-02-07T01:15:37.1Z,2,REGULAR,2pt,Jump Shot,[],202691,8.623521681997373,77.69607843137256,1610612742,39,56,2025-02-07T01:15:41Z,2190000,False,-138.0,29.0,1,left,K. Thompson 14' fadeaway Jump Shot (23 PTS) (K. Edwards 3 AST),"[202691, 1630556]",1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,Made,23.0,,,,,14.14,K. Edwards,1630556.0,3.0,,,,,
229,PT05M26.00S,2025-02-07T01:15:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,87.72996057818659,54.41176470588235,1610612738,39,56,2025-02-07T01:15:57Z,2210000,False,22.0,63.0,1,right,MISS J. Brown 6' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.66,,,,,,,,
230,PT05M25.00S,2025-02-07T01:15:52.6Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,39,56,2025-02-07T01:15:57Z,2220000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,229.0,1.0,0.0,1.0,,,,,,,,,
231,PT05M22.00S,2025-02-07T01:15:54.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204001,63.288436268068324,34.31372549019608,1610612738,39,56,2025-02-07T01:15:59Z,2230000,False,-78.0,293.0,1,right,MISS K. Porziņģis 30' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,30.29,,,,,,,,
232,PT05M20.00S,2025-02-07T01:15:56.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,39,56,2025-02-07T01:15:59Z,2240000,False,,,0,,D. Gafford REBOUND (Off:1 Def:7),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,231.0,8.0,7.0,1.0,,,,,,,,,
233,PT05M10.00S,2025-02-07T01:16:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.09789750328515,53.18627450980392,1610612742,39,56,2025-02-07T01:17:01Z,2250000,False,-16.0,24.0,1,left,MISS D. Gafford cutting Layup,[1629655],1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.85,,,,,,,,
234,PT05M09.00S,2025-02-07T01:16:08.6Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,39,56,2025-02-07T01:16:14Z,2260000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,
235,PT04M55.00S,2025-02-07T01:16:22.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,93.77463863337714,50.0,1610612738,41,56,2025-02-07T01:16:28Z,2270000,False,0.0,6.0,1,right,J. Brown driving DUNK (11 PTS) (P. Pritchard 3 AST),"[1627759, 1630202]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,0.6,P. Pritchard,1630202.0,3.0,,,,,
237,PT04M55.00S,2025-02-07T01:16:25.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,41,56,2025-02-07T01:16:25Z,2290000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M55.00S,2025-02-07T01:19:16.3Z,2,REGULAR,substitution,out,[],1629655,,,1610612742,41,56,2025-02-07T01:19:42Z,2300000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M55.00S,2025-02-07T01:19:16.3Z,2,REGULAR,substitution,in,[],1641765,,,1610612742,41,56,2025-02-07T01:19:42Z,2310000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M40.00S,2025-02-07T01:20:04.9Z,2,REGULAR,2pt,Jump Shot,[],202681,17.0335085413929,74.26470588235294,1610612742,41,56,2025-02-07T01:20:10Z,2320000,False,-121.0,108.0,1,left,MISS K. Irving 16' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,16.21,,,,,,,,
242,PT04M39.00S,2025-02-07T01:20:05.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,41,56,2025-02-07T01:20:10Z,2330000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:4),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,,,,,,241.0,5.0,4.0,1.0,,,,,,,,,
243,PT04M30.00S,2025-02-07T01:20:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,86.94152431011827,52.94117647058824,1610612738,43,56,2025-02-07T01:20:21Z,2340000,False,15.0,70.0,1,right,D. White 7' driving floating Jump Shot (10 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,10.0,,,,,7.17,,,,,,,,
244,PT04M30.00S,2025-02-07T01:20:19.4Z,2,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612738,43,56,2025-02-07T01:20:32Z,2350000,False,,,0,,K. Edwards shooting personal FOUL (2 PF) (White 1 FT),"[1630556, 1628401]",1610612742.0,DAL,shooting,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
246,PT04M30.00S,2025-02-07T01:20:27.4Z,2,REGULAR,substitution,out,[],1630556,,,1610612738,43,56,2025-02-07T01:20:30Z,2370000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M30.00S,2025-02-07T01:20:27.4Z,2,REGULAR,substitution,in,[],1630230,,,1610612738,43,56,2025-02-07T01:20:30Z,2380000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M30.00S,2025-02-07T01:20:54.0Z,2,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,44,56,2025-02-07T01:20:54Z,2390000,False,,,0,,D. White Free Throw 1 of 1 (11 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
249,PT04M13.00S,2025-02-07T01:21:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.256241787122208,45.24356617647059,1610612742,44,58,2025-02-07T01:21:23Z,2400000,False,24.0,-3.0,1,left,N. Marshall driving reverse Layup (6 PTS) (O. Prosper 1 AST),"[1630230, 1641765]",1610612742.0,DAL,driving reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,2.4,O. Prosper,1641765.0,1.0,,,,,
251,PT03M57.00S,2025-02-07T01:21:32.9Z,2,REGULAR,turnover,out-of-bounds,[],204001,,,1610612738,44,58,2025-02-07T01:21:44Z,2420000,False,,,0,,K. Porziņģis lost ball out-of-bounds TURNOVER (2 TO),[204001],1610612738.0,BOS,lost ball,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,,,,
252,PT03M37.00S,2025-02-07T01:22:00.8Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612742,44,58,2025-02-07T01:22:12Z,2430000,False,,,0,,D. White shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1628401, 203915]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,8-16 Right,1151.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
254,PT03M37.00S,2025-02-07T01:22:21.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203915,,,1610612742,44,59,2025-02-07T01:22:21Z,2450000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (9 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
255,PT03M37.00S,2025-02-07T01:22:36.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203915,,,1610612742,44,60,2025-02-07T01:22:36Z,2460000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (10 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
