actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT05M08.00S,2025-03-02T18:25:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,90.62089356110381,54.90196078431373,1610612738,15,13,2025-03-02T18:25:37Z,840000,False,25.0,36.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
91,PT05M07.00S,2025-03-02T18:25:32.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,15,13,2025-03-02T18:25:37Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,90.0,,,,,,,,,,,
93,PT04M48.00S,2025-03-02T18:26:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.30946123521682,41.42156862745098,1610612743,15,13,2025-03-02T18:26:09Z,870000,False,43.0,16.0,1,left,MISS R. Westbrook cutting Layup,[201566],1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
94,PT04M47.00S,2025-03-02T18:26:03.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,15,13,2025-03-02T18:26:09Z,880000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,
95,PT04M40.00S,2025-03-02T18:26:10.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,91.93495400788436,4.6568627450980395,1610612738,18,13,2025-03-02T18:26:15Z,890000,False,-227.0,23.0,1,right,P. Pritchard 3PT  (3 PTS) (D. White 1 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,22.79,Made,3.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
97,PT04M30.00S,2025-03-02T18:26:21.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,27.677398160315374,19.11764705882353,1610612743,18,13,2025-03-02T18:26:27Z,910000,False,154.0,208.0,1,left,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
98,PT04M28.00S,2025-03-02T18:26:23.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,18,13,2025-03-02T18:26:27Z,920000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,
99,PT04M19.00S,2025-03-02T18:26:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,89.17542706964521,42.8921568627451,1610612738,20,13,2025-03-02T18:26:36Z,930000,False,-36.0,49.0,1,right,J. Brown 6' driving Layup (10 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,10.0,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2025-03-02T18:26:36.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,20,13,2025-03-02T18:26:36Z,940000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M19.00S,2025-03-02T18:28:09.4Z,1,REGULAR,substitution,out,[],201566,,,1610612743,20,13,2025-03-02T18:29:35Z,950000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M19.00S,2025-03-02T18:28:09.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,20,13,2025-03-02T18:29:35Z,960000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M59.00S,2025-03-02T18:30:21.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.828515111695138,50.73529411764706,1610612743,20,13,2025-03-02T18:30:29Z,970000,False,-4.0,68.0,1,left,MISS N. Jokić 6' driving Hook,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
104,PT03M58.00S,2025-03-02T18:30:22.7Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,20,13,2025-03-02T18:30:29Z,980000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,
105,PT03M41.00S,2025-03-02T18:30:41.8Z,1,REGULAR,3pt,Jump Shot,[],201143,68.67608409986859,71.07843137254902,1610612738,23,13,2025-03-02T18:38:03Z,990000,False,105.0,242.0,1,right,A. Horford 26' 3PT  (7 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.39,Made,7.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
107,PT03M25.00S,2025-03-02T18:30:55.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.329829172141919,47.771139705882355,1610612743,23,15,2025-03-02T18:31:02Z,1010000,False,11.0,35.0,1,left,N. Jokić turnaround Hook (9 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.69,Made,9.0,,,,,,,,,,,,,,,,,
108,PT03M00.00S,2025-03-02T18:31:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612738,23,15,2025-03-02T18:31:34Z,1020000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Brown 2 FT),"[1627750, 1627759]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1151.0,,,,2.0,0.0,Brown,1627759.0
110,PT03M00.00S,2025-03-02T18:31:58.3Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,24,15,2025-03-02T18:31:58Z,1040000,False,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
111,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,out,[],201143,,,1610612738,24,15,2025-03-02T18:32:10Z,1050000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,24,15,2025-03-02T18:32:10Z,1060000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,out,[],1629008,,,1610612738,24,15,2025-03-02T18:32:10Z,1070000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612738,24,15,2025-03-02T18:32:10Z,1080000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,24,15,2025-03-02T18:32:10Z,1090000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,24,15,2025-03-02T18:32:10Z,1100000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,in,[],201566,,,1610612738,24,15,2025-03-02T18:32:10Z,1110000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2025-03-02T18:32:00.9Z,1,REGULAR,substitution,in,[],1630192,,,1610612738,24,15,2025-03-02T18:32:10Z,1120000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2025-03-02T18:32:31.5Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,25,15,2025-03-02T18:32:31Z,1130000,False,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2025-03-02T18:32:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,15.850854139290407,48.77450980392157,1610612743,25,15,2025-03-02T18:33:26Z,1140000,False,6.0,96.0,1,left,MISS N. Jokić 9' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,9.67,Missed,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2025-03-02T18:32:45.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,25,15,2025-03-02T18:32:49Z,1150000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,120.0,3.0,3.0,0.0,,,,,,,,
122,PT02M40.00S,2025-03-02T18:32:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,85.49605781865965,53.18627450980392,1610612738,25,15,2025-03-02T18:32:58Z,1160000,False,16.0,84.0,1,right,MISS D. White 8' driving floating Shot - blocked,"[1628401, 1631128]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,8.53,Missed,,,,,Braun,1631128.0,,,,,,,,,,,,
148,PT02M40.00S,2025-03-02T18:32:52.4Z,1,REGULAR,block,,[],1631128,,,1610612738,25,15,2025-03-02T18:37:39Z,1165000,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
123,PT02M39.00S,2025-03-02T18:32:53.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,25,15,2025-03-02T18:32:58Z,1170000,False,,,0,,N. Jokić REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,122.0,4.0,2.0,2.0,,,,,,,,
124,PT02M37.00S,2025-03-02T18:32:58.0Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,25,15,2025-03-02T18:33:04Z,1180000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628172.0,1.0,,,,,,
127,PT02M37.00S,2025-03-02T18:33:15.9Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,25,15,2025-03-02T18:33:19Z,1210000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M37.00S,2025-03-02T18:33:15.9Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,25,15,2025-03-02T18:33:19Z,1220000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2025-03-02T18:33:40.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,78.13731931668858,51.470588235294116,1610612738,25,15,2025-03-02T18:33:49Z,1230000,False,7.0,153.0,1,right,MISS J. Brown 15' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.32,Missed,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2025-03-02T18:33:41.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,25,15,2025-03-02T18:33:49Z,1240000,False,,,0,,N. Jokić REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,,,,,,,,,129.0,5.0,3.0,2.0,,,,,,,,
131,PT02M10.00S,2025-03-02T18:33:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.703679369250986,45.83333333333333,1610612743,25,17,2025-03-02T18:33:56Z,1250000,False,21.0,20.0,1,left,C. Braun cutting Layup (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.88,Made,2.0,N. Jokić,203999.0,1.0,,,,,,,,,,,,,,
133,PT01M48.00S,2025-03-02T18:34:13.8Z,1,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612738,25,17,2025-03-02T18:34:25Z,1270000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631124, 1628369]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1628172.0,,,,1.0,0.0,Tatum,1628369.0
135,PT01M48.00S,2025-03-02T18:34:39.3Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,26,17,2025-03-02T18:34:39Z,1290000,False,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
136,PT01M48.00S,2025-03-02T18:34:54.7Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,27,17,2025-03-02T18:34:54Z,1300000,False,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
137,PT01M35.00S,2025-03-02T18:35:10.4Z,1,REGULAR,3pt,Jump Shot,[],1631128,30.962549277266753,29.411764705882355,1610612743,27,17,2025-03-02T18:35:19Z,1310000,False,103.0,239.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
138,PT01M33.00S,2025-03-02T18:35:12.4Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,27,17,2025-03-02T18:35:19Z,1320000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,
139,PT01M16.00S,2025-03-02T18:35:29.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,88.64980289093299,49.01960784313725,1610612738,27,17,2025-03-02T18:36:40Z,1330000,False,-5.0,54.0,1,right,MISS L. Kornet Hook,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
140,PT01M15.00S,2025-03-02T18:35:30.5Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,27,17,2025-03-02T18:35:35Z,1340000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,139.0,1.0,0.0,1.0,,,,,,,,
141,PT01M10.00S,2025-03-02T18:35:35.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,95.3515111695138,94.85294117647058,1610612738,30,17,2025-03-02T18:37:05Z,1350000,False,224.0,-9.0,1,right,P. Pritchard 3PT step back (6 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,22.45,Made,6.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,,,
143,PT00M45.70S,2025-03-02T18:36:00.7Z,1,REGULAR,3pt,Jump Shot,[],1631128,5.601182654402102,96.56862745098039,1610612743,30,20,2025-03-02T18:36:04Z,1370000,False,-233.0,0.0,1,left,C. Braun 3PT  (5 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,23.28,Made,5.0,N. Jokić,203999.0,2.0,,,,,,,,,,,,,,
145,PT00M36.40S,2025-03-02T18:36:13.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612738,30,20,2025-03-02T18:36:29Z,1390000,False,,,0,,C. Braun personal FOUL (1 PF) (Tatum 2 FT),"[1631128, 1628369]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Tatum,1628369.0
149,PT00M36.40S,2025-03-02T18:37:42.5Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,31,20,2025-03-02T18:37:42Z,1420000,False,,,0,,J. Tatum Free Throw 1 of 2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
150,PT00M36.40S,2025-03-02T18:37:43.5Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,31,20,2025-03-02T18:37:48Z,1430000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M36.40S,2025-03-02T18:37:43.5Z,1,REGULAR,substitution,in,[],201143,,,1610612738,31,20,2025-03-02T18:37:48Z,1440000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M36.40S,2025-03-02T18:38:09.1Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,32,20,2025-03-02T18:38:09Z,1450000,False,,,0,,J. Tatum Free Throw 2 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
153,PT00M25.70S,2025-03-02T18:38:21.0Z,1,REGULAR,3pt,Jump Shot,[],201566,24.52365308804205,89.2156862745098,1610612743,32,20,2025-03-02T18:38:49Z,1460000,False,-196.0,178.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
154,PT00M23.50S,2025-03-02T18:38:23.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,32,20,2025-03-02T18:38:29Z,1470000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,153.0,2.0,1.0,1.0,,,,,,,,
155,PT00M00.80S,2025-03-02T18:38:47.1Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,32,20,2025-03-02T18:39:15Z,1480000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1630192]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,Nnaji,1630192.0,,,,
156,PT00M00.80S,2025-03-02T18:38:47.1Z,1,REGULAR,steal,,[],1630192,,,1610612743,32,20,2025-03-02T18:38:49Z,1490000,False,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-03-02T18:38:53.6Z,1,REGULAR,period,end,[],0,,,1610612743,32,20,2025-03-02T18:38:53Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612743,32,20,2025-03-02T18:42:10Z,1510000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612743,32,20,2025-03-02T18:42:10Z,1520000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612743,32,20,2025-03-02T18:42:10Z,1530000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,32,20,2025-03-02T18:42:10Z,1540000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,out,['startperiod'],1630192,,,1610612743,32,20,2025-03-02T18:42:10Z,1550000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,in,['startperiod'],1628470,,,1610612743,32,20,2025-03-02T18:42:10Z,1560000,False,,,0,,SUB in: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,in,['startperiod'],1630573,,,1610612743,32,20,2025-03-02T18:42:10Z,1570000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612743,32,20,2025-03-02T18:42:10Z,1580000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612743,32,20,2025-03-02T18:42:10Z,1590000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-02T18:41:57.4Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612743,32,20,2025-03-02T18:42:10Z,1600000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-02T18:42:34.3Z,2,REGULAR,period,start,[],0,,,1610612743,32,20,2025-03-02T18:42:34Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M43.00S,2025-03-02T18:42:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629008,33.065045992115635,54.90196078431373,1610612743,32,23,2025-03-02T18:42:56Z,1620000,False,-25.0,258.0,1,left,M. Porter Jr. 25' 3PT step back (4 PTS),[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.95,Made,4.0,,,,,,,,,,,,,,,,,
170,PT11M22.00S,2025-03-02T18:43:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,62.76281208935611,50.98039215686274,1610612738,32,23,2025-03-02T18:43:59Z,1630000,False,5.0,298.0,1,right,MISS P. Pritchard 29' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,29.75,Missed,,,,,,,,,,,,,,,,,,
171,PT11M20.00S,2025-03-02T18:43:13.4Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612738,32,23,2025-03-02T18:43:22Z,1640000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,170.0,1.0,0.0,1.0,,,,,,,,
172,PT11M15.00S,2025-03-02T18:43:18.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629674,87.59855453350855,48.03921568627451,1610612738,34,23,2025-03-02T18:43:25Z,1650000,False,-10.0,64.0,1,right,N. Queta 6' Hook (2 PTS) (P. Pritchard 1 AST),"[1629674, 1630202]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,2.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,
174,PT11M07.00S,2025-03-02T18:43:26.6Z,2,REGULAR,3pt,Jump Shot,[],1629008,24.78646517739816,13.480392156862745,1610612743,34,23,2025-03-02T18:43:54Z,1670000,False,183.0,180.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
175,PT11M05.00S,2025-03-02T18:43:28.6Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,34,23,2025-03-02T18:43:54Z,1680000,False,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,174.0,1.0,0.0,1.0,,,,,,,,
