actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
60,PT07M43.00S,2025-01-19T00:20:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,15.062417871222076,45.83333333333333,1610612737,14,6,2025-01-19T00:20:33Z,590000,False,21.0,89.0,1,left,MISS V. Krejčí 9' driving floating Shot,[1630249],1610612737.0,ATL,driving floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
61,PT07M40.00S,2025-01-19T00:20:30.5Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,14,6,2025-01-19T00:20:59Z,600000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,,,
62,PT07M39.00S,2025-01-19T00:20:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,7.30946123521682,47.05882352941176,1610612737,14,8,2025-01-19T00:20:37Z,610000,False,15.0,16.0,1,left,J. Johnson putback Layup (4 PTS),[1630552],1610612737.0,ATL,putback,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,4.0,,,,,,,,,,,
63,PT07M39.00S,2025-01-19T00:20:33.5Z,1,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612737,14,8,2025-01-19T00:20:41Z,620000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Johnson 1 FT),"[1628436, 1630552]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Johnson,1630552.0
65,PT07M39.00S,2025-01-19T00:20:56.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630552,,,1610612737,14,9,2025-01-19T00:20:56Z,640000,False,,,0,,J. Johnson Free Throw 1 of 1 (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
66,PT07M21.00S,2025-01-19T00:21:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.24901445466492,53.92156862745098,1610612738,16,9,2025-01-19T00:21:19Z,650000,False,20.0,11.0,1,right,L. Kornet cutting Layup (4 PTS) (J. Tatum 2 AST),"[1628436, 1628369]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,4.0,J. Tatum,1628369.0,2.0,,,,,,,,
68,PT07M12.00S,2025-01-19T00:21:23.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,12.565703022339028,54.90196078431373,1610612737,16,9,2025-01-19T00:21:30Z,670000,False,-25.0,66.0,1,left,MISS C. Capela 7' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
69,PT07M09.00S,2025-01-19T00:21:26.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,9,2025-01-19T00:21:30Z,680000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT07M04.00S,2025-01-19T00:21:31.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,68.54467805519053,70.34313725490196,1610612738,19,9,2025-01-19T00:27:10Z,690000,False,102.0,243.0,1,right,J. Holiday 26' 3PT step back (6 PTS),[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.36,Made,,,,,,,6.0,,,,,,,,,,,
71,PT06M52.00S,2025-01-19T00:21:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,19.530223390275953,43.38235294117647,1610612737,19,11,2025-01-19T00:21:47Z,700000,False,33.0,131.0,1,left,T. Young 13' driving floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,13.52,Made,,,,,,,2.0,,,,,,,,,,,
72,PT06M46.00S,2025-01-19T00:21:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.9060446780552,51.470588235294116,1610612738,19,11,2025-01-19T00:28:10Z,710000,False,7.0,5.0,1,right,MISS J. Brown cutting Layup - blocked,"[1627759, 1630552]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,Johnson,1630552.0,,,,,,,,,,,,
73,PT06M46.00S,2025-01-19T00:21:51.7Z,1,REGULAR,block,,[],1630552,,,1610612738,19,11,2025-01-19T00:21:53Z,720000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M45.00S,2025-01-19T00:21:52.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,19,11,2025-01-19T00:22:24Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,72.0,,,,,,,,,,,,,,,,,
76,PT06M45.00S,2025-01-19T00:21:57.1Z,1,REGULAR,substitution,out,[],1630552,,,1610612738,19,11,2025-01-19T00:22:07Z,750000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M45.00S,2025-01-19T00:21:57.1Z,1,REGULAR,substitution,out,[],1629027,,,1610612738,19,11,2025-01-19T00:22:07Z,760000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M45.00S,2025-01-19T00:21:57.1Z,1,REGULAR,substitution,in,[],203992,,,1610612738,19,11,2025-01-19T00:22:07Z,770000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M45.00S,2025-01-19T00:21:57.1Z,1,REGULAR,substitution,in,[],1629631,,,1610612738,19,11,2025-01-19T00:22:07Z,780000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M38.00S,2025-01-19T00:22:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,72.09264126149803,19.362745098039216,1610612738,19,11,2025-01-19T00:29:02Z,790000,False,-153.0,210.0,1,right,MISS J. Brown 25' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
81,PT06M35.00S,2025-01-19T00:22:25.9Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,19,11,2025-01-19T00:22:27Z,800000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,80.0,1.0,0.0,1.0,,,,,,,,,,,,,,
82,PT06M33.00S,2025-01-19T00:22:27.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201950,86.5473061760841,24.509803921568626,1610612738,21,11,2025-01-19T00:29:08Z,810000,False,-127.0,74.0,1,right,J. Holiday 14' step back Jump Shot (8 PTS),[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,14.74,Made,,,,,,,8.0,,,,,,,,,,,
