actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
246,PT05M52.00S,2025-02-13T00:53:59.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630577,92.9862023653088,51.225490196078425,1610612759,49,31,2025-02-13T00:54:04Z,2340000,False,6.0,13.0,1,right,J. Champagnie running DUNK (7 PTS) (C. Paul 4 AST),"[1630577, 101108]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.47,Made,,7.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,
248,PT05M52.00S,2025-02-13T00:54:05.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,49,31,2025-02-13T00:54:05Z,2360000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M52.00S,2025-02-13T00:56:43.9Z,2,REGULAR,substitution,out,[],204001,,,1610612738,49,31,2025-02-13T00:57:20Z,2370000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M52.00S,2025-02-13T00:56:43.9Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,49,31,2025-02-13T00:57:20Z,2380000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M52.00S,2025-02-13T00:56:43.9Z,2,REGULAR,substitution,out,[],201143,,,1610612738,49,31,2025-02-13T00:57:20Z,2390000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M52.00S,2025-02-13T00:56:43.9Z,2,REGULAR,substitution,in,[],1628470,,,1610612738,49,31,2025-02-13T00:57:20Z,2400000,False,,,0,,SUB in: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M52.00S,2025-02-13T00:56:43.9Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,49,31,2025-02-13T00:57:20Z,2410000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M52.00S,2025-02-13T00:56:43.9Z,2,REGULAR,substitution,in,[],1631248,,,1610612738,49,31,2025-02-13T00:57:20Z,2420000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M30.00S,2025-02-13T00:57:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,10.463206307490145,62.5,1610612738,49,31,2025-02-13T00:58:09Z,2430000,False,-62.0,46.0,1,left,MISS J. Tatum 7' floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
256,PT05M28.00S,2025-02-13T00:57:49.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,49,31,2025-02-13T00:58:18Z,2440000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,255.0,,,,,,,3.0,3.0,0.0,,,,,,,,
257,PT05M15.00S,2025-02-13T00:58:03.6Z,2,REGULAR,3pt,Jump Shot,[],1641705,67.88764783180025,69.11764705882352,1610612759,49,31,2025-02-13T00:58:09Z,2450000,False,96.0,249.0,1,right,MISS V. Wembanyama 26' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
258,PT05M13.00S,2025-02-13T00:58:05.6Z,2,REGULAR,rebound,defensive,[],1631248,,,1610612738,49,31,2025-02-13T00:58:09Z,2460000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,257.0,,,,,,,1.0,1.0,0.0,,,,,,,,
259,PT04M50.00S,2025-02-13T00:58:27.9Z,2,REGULAR,3pt,Jump Shot,[],1628470,10.5946123521682,3.6764705882352944,1610612738,52,31,2025-02-13T00:58:31Z,2470000,False,232.0,47.0,1,left,T. Craig 3PT  (3 PTS) (J. Tatum 4 AST),"[1628470, 1628369]",1610612738.0,BOS,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,23.63,Made,,3.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,
261,PT04M39.00S,2025-02-13T00:58:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.38042049934296,47.794117647058826,1610612759,52,33,2025-02-13T00:58:42Z,2490000,False,-11.0,10.0,1,right,H. Barnes driving Layup (4 PTS) (C. Paul 5 AST),"[203084, 101108]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.47,Made,,4.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,
263,PT04M26.00S,2025-02-13T00:58:51.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,27.020367936925098,82.1078431372549,1610612738,55,33,2025-02-13T00:58:54Z,2510000,False,-161.0,201.0,1,left,J. Tatum 25' 3PT  (17 PTS) (P. Pritchard 3 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.76,Made,,17.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,
265,PT04M09.00S,2025-02-13T00:59:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,82.47371879106439,40.19607843137255,1610612759,55,35,2025-02-13T00:59:12Z,2530000,False,-49.0,112.0,1,right,V. Wembanyama 12' driving floating bank Jump Shot (10 PTS) (H. Barnes 1 AST),"[1641705, 203084]",1610612759.0,SAS,driving floating bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,,10.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,
267,PT03M53.00S,2025-02-13T00:59:26.4Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,55,35,2025-02-13T00:59:54Z,2550000,False,,,0,,J. Tatum offensive FOUL (1 PF),"[1628369, 101108]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202041.0,1.0,0.0,Paul,101108.0,,,
269,PT03M53.00S,2025-02-13T00:59:26.4Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,55,35,2025-02-13T00:59:26Z,2570000,False,,,0,,J. Tatum offensive foul TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202041.0,,,,,1.0,,
270,PT03M53.00S,2025-02-13T00:59:43.3Z,2,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612759,55,35,2025-02-13T00:59:49Z,2580000,False,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202041.0,1.0,1.0,,,,,
271,PT03M53.00S,2025-02-13T00:59:57.1Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612759,55,35,2025-02-13T00:59:57Z,2590000,False,,,0,,MISS C. Paul technical Free Throw 1 of 1,[101108],1610612759.0,SAS,technical,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT03M53.00S,2025-02-13T00:59:57.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,55,35,2025-02-13T00:59:57Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,
273,PT03M53.00S,2025-02-13T01:00:04.0Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,55,35,2025-02-13T01:00:19Z,2610000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M53.00S,2025-02-13T01:00:04.0Z,2,REGULAR,substitution,out,[],101108,,,1610612759,55,35,2025-02-13T01:00:19Z,2620000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M53.00S,2025-02-13T01:00:04.0Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,55,35,2025-02-13T01:00:19Z,2630000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M53.00S,2025-02-13T01:00:04.0Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,55,35,2025-02-13T01:00:19Z,2640000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M53.00S,2025-02-13T01:00:04.0Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,55,35,2025-02-13T01:00:19Z,2650000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M53.00S,2025-02-13T01:00:04.0Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,55,35,2025-02-13T01:00:19Z,2660000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M39.00S,2025-02-13T01:00:35.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642264,69.85873850197109,71.07843137254902,1610612759,55,38,2025-02-13T01:00:39Z,2670000,False,105.0,231.0,1,right,S. Castle 25' 3PT  (7 PTS) (D. Fox 2 AST),"[1642264, 1628368]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.37,Made,,7.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,
281,PT03M21.00S,2025-02-13T01:00:53.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,29.77989487516426,74.75490196078431,1610612738,58,38,2025-02-13T01:00:57Z,2690000,False,-124.0,227.0,1,left,J. Tatum 25' 3PT  (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.89,Made,,20.0,,,,,,,,,,,,,,,,
283,PT03M08.00S,2025-02-13T01:01:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,82.9993429697766,46.568627450980394,1610612759,58,40,2025-02-13T01:01:51Z,2710000,False,-17.0,107.0,1,right,H. Barnes 10' floating Jump Shot (6 PTS),[203084],1610612759.0,SAS,floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.87,Made,,6.0,,,,,,,,,,,,,,,,
285,PT02M48.00S,2025-02-13T01:01:30.3Z,2,REGULAR,foul,personal,[],1628368,,,1610612738,58,40,2025-02-13T01:01:37Z,2730000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1628369]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Tatum,1628369.0,,,
287,PT02M48.00S,2025-02-13T01:01:37.6Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,58,40,2025-02-13T01:02:03Z,2750000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M48.00S,2025-02-13T01:01:37.6Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,58,40,2025-02-13T01:02:03Z,2760000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M48.00S,2025-02-13T01:01:37.6Z,2,REGULAR,substitution,out,[],1631248,,,1610612738,58,40,2025-02-13T01:02:03Z,2770000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M48.00S,2025-02-13T01:01:37.6Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,58,40,2025-02-13T01:02:03Z,2780000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M48.00S,2025-02-13T01:01:37.6Z,2,REGULAR,substitution,in,[],1630573,,,1610612738,58,40,2025-02-13T01:02:03Z,2790000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M48.00S,2025-02-13T01:01:37.6Z,2,REGULAR,substitution,in,[],204001,,,1610612738,58,40,2025-02-13T01:02:03Z,2800000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M36.00S,2025-02-13T01:02:20.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,33.722076215505915,77.94117647058823,1610612738,58,40,2025-02-13T01:02:29Z,2810000,False,-140.0,264.0,1,left,MISS J. Tatum 29' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,29.91,Missed,,,,,,,,,,,,,,,,,,
294,PT02M33.00S,2025-02-13T01:02:23.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,58,40,2025-02-13T01:02:29Z,2820000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,293.0,,,,,,,4.0,4.0,0.0,,,,,,,,
295,PT02M24.00S,2025-02-13T01:02:32.4Z,2,REGULAR,3pt,Jump Shot,[],1630170,89.30683311432325,3.6764705882352944,1610612759,58,40,2025-02-13T01:02:40Z,2830000,False,-232.0,48.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
296,PT02M23.00S,2025-02-13T01:02:33.4Z,2,REGULAR,rebound,offensive,[],203084,,,1610612759,58,40,2025-02-13T01:02:40Z,2840000,False,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,295.0,,,,,,,5.0,4.0,1.0,,,,,,,,
297,PT02M19.00S,2025-02-13T01:02:37.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203084,91.93495400788436,30.14705882352941,1610612759,58,40,2025-02-13T01:02:44Z,2850000,False,-99.0,23.0,1,right,MISS H. Barnes 10' fadeaway Shot,[203084],1610612759.0,SAS,fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,10.2,Missed,,,,,,,,,,,,,,,,,,
298,PT02M18.00S,2025-02-13T01:02:38.9Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,58,40,2025-02-13T01:02:44Z,2860000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,297.0,,,,,,,2.0,1.0,1.0,,,,,,,,
299,PT02M16.00S,2025-02-13T01:02:39.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,94.30026281208936,50.245098039215684,1610612759,58,42,2025-02-13T01:02:47Z,2870000,False,1.0,1.0,1,right,J. Sochan putback Layup (2 PTS),[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.16,Made,,2.0,,,,,,,,,,,,,,,,
300,PT02M03.00S,2025-02-13T01:02:56.2Z,2,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612738,58,42,2025-02-13T01:03:04Z,2880000,False,,,0,,J. Sochan shooting personal FOUL (2 PF) (Tatum 2 FT),"[1631110, 1628369]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,2.0,0.0,Tatum,1628369.0,,,
302,PT02M03.00S,2025-02-13T01:03:23.0Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,58,42,2025-02-13T01:03:23Z,2900000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT02M03.00S,2025-02-13T01:03:23.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,58,42,2025-02-13T01:03:23Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,
304,PT02M03.00S,2025-02-13T01:03:38.9Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,59,42,2025-02-13T01:03:38Z,2920000,False,,,0,,J. Tatum Free Throw 2 of 2 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
305,PT01M49.00S,2025-02-13T01:03:54.2Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612759,59,42,2025-02-13T01:03:58Z,2930000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 204001]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Porziņģis,204001.0
306,PT01M49.00S,2025-02-13T01:03:54.2Z,2,REGULAR,steal,,[],204001,,,1610612738,59,42,2025-02-13T01:03:56Z,2940000,False,,,0,,K. Porziņģis STEAL (1 STL),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
307,PT01M34.00S,2025-02-13T01:04:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,33.459264126149804,24.264705882352942,1610612738,59,42,2025-02-13T01:04:14Z,2950000,False,129.0,262.0,1,left,MISS D. White 29' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,29.19,Missed,,,,,,,,,,,,,,,,,,
308,PT01M33.00S,2025-02-13T01:04:09.8Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,59,42,2025-02-13T01:04:14Z,2960000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,307.0,,,,,,,7.0,6.0,1.0,,,,,,,,
309,PT01M29.00S,2025-02-13T01:04:14.8Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630573,14.668199737187912,80.63725490196079,1610612738,61,42,2025-02-13T01:04:18Z,2970000,False,-153.0,85.0,1,left,S. Hauser 17' pullup Jump Shot (5 PTS) (K. Porziņģis 1 AST),"[1630573, 204001]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left,17.54,Made,,5.0,K. Porziņģis,204001.0,1.0,,,,,,,,,,,,,
311,PT01M18.00S,2025-02-13T01:04:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.07293035479631,38.48039215686275,1610612759,61,42,2025-02-13T01:05:13Z,2990000,False,-58.0,69.0,1,right,MISS D. Fox 8' driving floating Shot,[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,8.99,Missed,,,,,,,,,,,,,,,,,,
312,PT01M17.00S,2025-02-13T01:04:26.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,61,42,2025-02-13T01:04:32Z,3000000,False,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,311.0,,,,,,,8.0,7.0,1.0,,,,,,,,
313,PT01M04.00S,2025-02-13T01:04:39.0Z,2,REGULAR,2pt,Jump Shot,[],204001,12.040078843626807,69.6078431372549,1610612738,63,42,2025-02-13T01:04:48Z,3010000,False,-98.0,61.0,1,left,K. Porziņģis 11' fadeaway bank Jump Shot (15 PTS),[204001],1610612738.0,BOS,fadeaway bank,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,8-16 Left,11.53,Made,,15.0,,,,,,,,,,,,,,,,
315,PT00M49.60S,2025-02-13T01:04:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,93.38042049934296,54.90196078431373,1610612759,63,42,2025-02-13T01:06:10Z,3030000,False,25.0,10.0,1,right,MISS S. Castle driving Layup - blocked,"[1642264, 1628470]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,Craig,1628470.0,,,,,,,,,,,
316,PT00M49.60S,2025-02-13T01:04:55.4Z,2,REGULAR,block,,[],1628470,,,1610612759,63,42,2025-02-13T01:06:44Z,3040000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT00M49.60S,2025-02-13T01:04:55.4Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,63,42,2025-02-13T01:06:44Z,3050000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,315.0,,,,,,,4.0,3.0,1.0,,,,,,,,
318,PT00M40.10S,2025-02-13T01:05:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628470,27.94021024967148,80.14705882352942,1610612738,66,42,2025-02-13T01:05:08Z,3060000,False,-151.0,210.0,1,left,T. Craig 25' 3PT  (6 PTS) (D. White 5 AST),"[1628470, 1628401]",1610612738.0,BOS,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,25.86,Made,,6.0,D. White,1628401.0,5.0,,,,,,,,,,,,,
320,PT00M32.80S,2025-02-13T01:05:20.7Z,2,REGULAR,3pt,Jump Shot,[],203084,93.51182654402102,95.83333333333334,1610612759,66,42,2025-02-13T01:05:27Z,3080000,False,229.0,8.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
321,PT00M31.80S,2025-02-13T01:05:21.7Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,66,42,2025-02-13T01:05:50Z,3090000,False,,,0,,S. Castle REBOUND (Off:1 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,320.0,,,,,,,2.0,1.0,1.0,,,,,,,,
322,PT00M28.10S,2025-02-13T01:05:27.5Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612759,66,42,2025-02-13T01:05:48Z,3100000,False,,,0,,J. Tatum shooting personal FOUL (2 PF) (Castle 2 FT),"[1628369, 1642264]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,2.0,1.0,Castle,1642264.0,,,
324,PT00M28.10S,2025-02-13T01:05:51.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642264,,,1610612759,66,43,2025-02-13T01:05:51Z,3120000,False,,,0,,S. Castle Free Throw 1 of 2 (8 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
325,PT00M28.10S,2025-02-13T01:06:15.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642264,,,1610612759,66,44,2025-02-13T01:06:15Z,3130000,False,,,0,,S. Castle Free Throw 2 of 2 (9 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
326,PT00M09.60S,2025-02-13T01:06:39.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,31.750985545335087,72.05882352941177,1610612738,66,44,2025-02-13T01:06:48Z,3140000,False,-110.0,246.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
327,PT00M07.90S,2025-02-13T01:06:41.6Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,66,44,2025-02-13T01:06:48Z,3150000,False,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,326.0,,,,,,,6.0,5.0,1.0,,,,,,,,
328,PT00M02.00S,2025-02-13T01:06:47.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642264,71.30420499342969,73.52941176470588,1610612759,66,47,2025-02-13T01:08:08Z,3160000,False,118.0,217.0,1,right,S. Castle 24' 3PT running (12 PTS) (H. Barnes 2 AST),"[1642264, 203084]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,24.7,Made,,12.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,
331,PT00M00.50S,2025-02-13T01:06:55.8Z,2,REGULAR,3pt,Jump Shot,[],1630573,62.23718791064389,26.47058823529412,1610612738,66,47,2025-02-13T01:08:38Z,3175000,False,118.0,533.0,1,left,MISS S. Hauser 54' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,54.53,Missed,,,,,,,,,,,,,,,,,,
332,PT00M00.10S,2025-02-13T01:06:56.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,66,47,2025-02-13T01:08:38Z,3177500,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,331.0,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2025-02-13T01:07:04.2Z,2,REGULAR,period,end,[],0,,,1610612738,66,47,2025-02-13T01:07:04Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
