actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
168,PT12M00.00S,2024-12-05T01:11:47.8Z,2,REGULAR,substitution,in,['startperiod'],1630573,,,1610612738,39,24,2024-12-05T01:12:04Z,1650000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-12-05T01:11:47.8Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,39,24,2024-12-05T01:12:04Z,1660000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-05T01:12:02.2Z,2,REGULAR,period,start,[],0,,,1610612738,39,24,2024-12-05T01:12:04Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M41.00S,2024-12-05T01:12:59.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,88.91261498028909,56.61764705882353,1610612738,39,24,2024-12-05T01:13:05Z,1690000,False,33.0,52.0,1,right,MISS D. White 6' driving Layup - blocked,"[1628401, 1641842]",1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,Holland II,1641842.0,,,,,,,,,,,,,,,,
173,PT11M41.00S,2024-12-05T01:12:59.5Z,2,REGULAR,block,,[],1641842,,,1610612738,39,24,2024-12-05T01:13:01Z,1700000,False,,,0,,R. Holland II BLOCK (1 BLK),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT11M40.00S,2024-12-05T01:13:00.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,39,24,2024-12-05T01:13:05Z,1710000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,172.0,,,,,,,,,,,,,,,
176,PT11M17.00S,2024-12-05T01:13:29.8Z,2,REGULAR,2pt,Jump Shot,[],1631323,21.107095926412615,66.66666666666666,1610612765,39,26,2024-12-05T01:13:34Z,1730000,False,-83.0,146.0,1,left,S. Fontecchio 16' pullup Jump Shot (4 PTS) (R. Holland II 2 AST),"[1631323, 1641842]",1610612765.0,DET,pullup,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,16.8,Made,,,,,,,,,4.0,R. Holland II,1641842.0,2.0,,,,,,
178,PT11M00.00S,2024-12-05T01:13:45.8Z,2,REGULAR,3pt,Jump Shot,[],1630573,72.35545335085413,20.34313725490196,1610612738,42,26,2024-12-05T01:13:49Z,1750000,False,-148.0,207.0,1,right,S. Hauser 25' 3PT  (6 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,,,6.0,P. Pritchard,1630202.0,1.0,,,,,,
180,PT10M33.00S,2024-12-05T01:14:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,5.732588699080158,58.333333333333336,1610612765,42,26,2024-12-05T01:14:18Z,1770000,False,-42.0,1.0,1,left,MISS M. Sasser driving Layup,[1631204],1610612765.0,DET,driving,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
181,PT10M32.00S,2024-12-05T01:14:14.6Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,42,26,2024-12-05T01:14:18Z,1780000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,
182,PT10M28.00S,2024-12-05T01:14:18.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,67.7562417871222,17.647058823529413,1610612738,42,26,2024-12-05T01:14:26Z,1790000,False,-162.0,251.0,1,right,MISS P. Pritchard 29' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,29.83,Missed,,,,,,,,,,,,,,,,,,
183,PT10M26.00S,2024-12-05T01:14:20.0Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612765,42,26,2024-12-05T01:14:26Z,1800000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,
184,PT10M18.00S,2024-12-05T01:14:27.8Z,2,REGULAR,3pt,Jump Shot,[],1641842,8.492115637319317,2.696078431372549,1610612765,42,29,2024-12-05T01:14:33Z,1810000,False,237.0,27.0,1,left,R. Holland II 3PT  (3 PTS) (I. Stewart 1 AST),"[1641842, 1630191]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,23.81,Made,,,,,,,,,3.0,I. Stewart,1630191.0,1.0,,,,,,
186,PT09M54.00S,2024-12-05T01:14:52.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.85479632063075,52.69607843137255,1610612738,44,29,2024-12-05T01:14:56Z,1830000,False,13.0,15.0,1,right,L. Kornet cutting DUNK (2 PTS) (D. White 2 AST),"[1628436, 1628401]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,2.0,D. White,1628401.0,2.0,,,,,,
189,PT09M39.00S,2024-12-05T01:15:17.8Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,44,29,2024-12-05T01:15:27Z,1860000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M39.00S,2024-12-05T01:15:17.8Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,44,29,2024-12-05T01:15:27Z,1870000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M39.00S,2024-12-05T01:15:17.8Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,44,29,2024-12-05T01:15:27Z,1880000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M39.00S,2024-12-05T01:15:17.8Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,44,29,2024-12-05T01:15:27Z,1890000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M33.00S,2024-12-05T01:15:44.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,32.802233902759525,48.529411764705884,1610612765,44,29,2024-12-05T01:15:51Z,1900000,False,7.0,256.0,1,left,MISS M. Beasley 25' pullup 3PT,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
194,PT09M31.00S,2024-12-05T01:15:46.0Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,44,29,2024-12-05T01:15:51Z,1910000,False,,,0,,L. Kornet REBOUND (Off:0 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,
195,PT09M18.00S,2024-12-05T01:15:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.46057818659659,56.127450980392155,1610612738,46,29,2024-12-05T01:16:02Z,1920000,False,31.0,18.0,1,right,A. Horford alley-oop Layup (5 PTS) (P. Pritchard 2 AST),"[201143, 1630202]",1610612738.0,BOS,alley-oop,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,,,5.0,P. Pritchard,1630202.0,2.0,,,,,,
197,PT09M02.00S,2024-12-05T01:16:14.0Z,2,REGULAR,2pt,Jump Shot,[],1631204,25.312089356110377,60.29411764705882,1610612765,46,31,2024-12-05T01:18:57Z,1940000,False,-51.0,185.0,1,left,M. Sasser 19' step back Jump Shot (9 PTS) (J. Duren 1 AST),"[1631204, 1631105]",1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,19.24,Made,,,,,,,,,9.0,J. Duren,1631105.0,1.0,,,,,,
198,PT08M43.00S,2024-12-05T01:16:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,92.59198423127464,50.98039215686274,1610612738,48,31,2024-12-05T01:16:37Z,1950000,False,5.0,17.0,1,right,L. Kornet cutting Layup (4 PTS) (D. White 3 AST),"[1628436, 1628401]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,4.0,D. White,1628401.0,3.0,,,,,,
200,PT08M35.00S,2024-12-05T01:16:47.7Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,48,31,2024-12-05T01:17:29Z,1970000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,200834.0,2.0,,,,,,,,,,
201,PT08M35.00S,2024-12-05T01:16:50.9Z,2,REGULAR,substitution,out,[],1641842,,,1610612738,48,31,2024-12-05T01:16:54Z,1980000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M35.00S,2024-12-05T01:16:50.9Z,2,REGULAR,substitution,in,[],202699,,,1610612738,48,31,2024-12-05T01:16:54Z,1990000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M26.00S,2024-12-05T01:17:14.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,72.22404730617609,14.950980392156863,1610612738,48,31,2024-12-05T01:19:51Z,2000000,False,-175.0,209.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
204,PT08M22.00S,2024-12-05T01:17:18.1Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,48,31,2024-12-05T01:17:23Z,2010000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,
205,PT08M18.00S,2024-12-05T01:17:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,8.09789750328515,39.21568627450981,1610612765,48,33,2024-12-05T01:17:26Z,2020000,False,54.0,24.0,1,left,J. Ivey running Layup (4 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,,,,,,,,,4.0,,,,,,,,,
211,PT07M56.00S,2024-12-05T01:17:45.4Z,2,REGULAR,turnover,bad pass,[],201143,,,1610612738,48,33,2024-12-05T01:18:15Z,2045000,False,,,0,,A. Horford bad pass TURNOVER (2 TO),"[201143, 202699]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,,,,2.0,,,,,,,,,Harris,202699.0
212,PT07M56.00S,2024-12-05T01:17:45.4Z,2,REGULAR,steal,,[],202699,,,1610612765,48,33,2024-12-05T01:18:10Z,2047500,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
208,PT07M51.00S,2024-12-05T01:17:49.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,32.670827858081466,59.55882352941176,1610612765,48,36,2024-12-05T01:21:19Z,2050000,False,-48.0,255.0,1,left,M. Beasley 25' 3PT  (9 PTS) (T. Harris 1 AST),"[1627736, 202699]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.9,Made,,,,,,,,,9.0,T. Harris,202699.0,1.0,,,,,,
210,PT07M49.00S,2024-12-05T01:17:54.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,48,36,2024-12-05T01:17:54Z,2070000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M49.00S,2024-12-05T01:20:17.7Z,2,REGULAR,substitution,out,[],201143,,,1610612738,48,36,2024-12-05T01:20:37Z,2080000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M49.00S,2024-12-05T01:20:17.7Z,2,REGULAR,substitution,in,[],1641775,,,1610612738,48,36,2024-12-05T01:20:37Z,2090000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2024-12-05T01:21:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.32917214191852,58.08823529411765,1610612738,50,36,2024-12-05T01:21:07Z,2100000,False,40.0,20.0,1,right,D. White driving Layup (8 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,,,,,,,,,8.0,,,,,,,,,
219,PT07M20.00S,2024-12-05T01:21:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,5.590000152587891,50.0,1610612765,50,36,2024-12-05T01:35:10Z,2115000,False,0.0,0.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
220,PT07M19.00S,2024-12-05T01:21:21.1Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,50,36,2024-12-05T01:25:29Z,2117500,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,219.0,1.0,0.0,1.0,,,,,,,,,,,,
221,PT07M18.00S,2024-12-05T01:21:24.8Z,2,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612765,50,36,2024-12-05T01:21:38Z,2160000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Duren 2 FT),"[1630202, 1631105]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627526.0,,,,,,1.0,0.0,Duren,1631105.0,,
224,PT07M18.00S,2024-12-05T01:21:50.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,50,37,2024-12-05T01:22:02Z,2180000,False,,,0,,J. Duren Free Throw 1 of 2 (1 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
225,PT07M18.00S,2024-12-05T01:21:52.9Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,50,37,2024-12-05T01:21:57Z,2190000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M18.00S,2024-12-05T01:21:52.9Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,50,37,2024-12-05T01:21:57Z,2200000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M18.00S,2024-12-05T01:21:50.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,50,37,2024-12-05T01:22:19Z,2210000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT07M18.00S,2024-12-05T01:21:50.5Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,50,37,2024-12-05T01:22:19Z,2220000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,
229,PT07M03.00S,2024-12-05T01:22:27.7Z,2,REGULAR,3pt,Jump Shot,[],1630573,65.78515111695138,38.72549019607843,1610612738,50,37,2024-12-05T01:22:32Z,2230000,False,-56.0,269.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.49,Missed,,,,,,,,,,,,,,,,,,
230,PT07M00.00S,2024-12-05T01:22:30.7Z,2,REGULAR,rebound,offensive,[],1641775,,,1610612738,50,37,2024-12-05T01:22:32Z,2240000,False,,,0,,J. Walsh REBOUND (Off:1 Def:0),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,229.0,1.0,0.0,1.0,,,,,,,,,,,,
231,PT06M58.00S,2024-12-05T01:22:32.3Z,2,REGULAR,turnover,bad pass,[],1641775,,,1610612738,50,37,2024-12-05T01:22:35Z,2250000,False,,,0,,J. Walsh bad pass TURNOVER (1 TO),"[1641775, 1627736]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,,,,,,,,,Beasley,1627736.0
232,PT06M58.00S,2024-12-05T01:22:32.3Z,2,REGULAR,steal,,[],1627736,,,1610612765,50,37,2024-12-05T01:22:33Z,2260000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
233,PT06M41.00S,2024-12-05T01:22:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,7.046649145860711,45.09803921568628,1610612765,50,37,2024-12-05T01:22:56Z,2270000,False,25.0,14.0,1,left,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
235,PT06M39.00S,2024-12-05T01:22:51.3Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,50,37,2024-12-05T01:22:56Z,2290000,False,,,0,,L. Kornet REBOUND (Off:0 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,
236,PT06M35.00S,2024-12-05T01:22:55.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641775,92.72339027595268,41.66666666666667,1610612738,50,37,2024-12-05T01:25:11Z,2300000,False,-42.0,16.0,1,right,MISS J. Walsh running alley-oop Layup - blocked,"[1641775, 1630595]",1610612738.0,BOS,running alley-oop,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,Cunningham,1630595.0,,,,,,,,,,,,,,,,
237,PT06M35.00S,2024-12-05T01:22:55.5Z,2,REGULAR,block,,[],1630595,,,1610612738,50,37,2024-12-05T01:22:58Z,2310000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT06M31.00S,2024-12-05T01:22:59.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,50,37,2024-12-05T01:23:00Z,2320000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,
239,PT06M29.00S,2024-12-05T01:23:28.1Z,2,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,50,37,2024-12-05T01:23:35Z,2330000,False,,,0,,J. Duren bad pass out-of-bounds TURNOVER (2 TO),[1631105],1610612765.0,DET,bad pass,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,1162.0,2.0,,,,,,,,,,
240,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,out,[],1641775,,,1610612738,50,37,2024-12-05T01:23:56Z,2340000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,50,37,2024-12-05T01:23:56Z,2350000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,50,37,2024-12-05T01:23:56Z,2360000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,out,[],1627736,,,1610612738,50,37,2024-12-05T01:23:56Z,2370000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,50,37,2024-12-05T01:23:56Z,2380000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,in,[],204001,,,1610612738,50,37,2024-12-05T01:23:56Z,2390000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,in,[],201143,,,1610612738,50,37,2024-12-05T01:23:56Z,2400000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M29.00S,2024-12-05T01:23:31.9Z,2,REGULAR,substitution,in,[],203501,,,1610612738,50,37,2024-12-05T01:23:56Z,2410000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M11.00S,2024-12-05T01:24:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204001,66.3107752956636,39.21568627450981,1610612738,50,37,2024-12-05T01:24:15Z,2420000,False,-54.0,264.0,1,right,MISS K. Porziņģis 26' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
249,PT06M09.00S,2024-12-05T01:24:10.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,50,37,2024-12-05T01:24:15Z,2430000,False,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,248.0,1.0,0.0,1.0,,,,,,,,,,,,
250,PT06M06.00S,2024-12-05T01:24:13.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630202,93.9060446780552,95.34313725490196,1610612738,50,37,2024-12-05T01:24:21Z,2440000,False,227.0,5.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
251,PT06M04.00S,2024-12-05T01:24:15.7Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,50,37,2024-12-05T01:24:21Z,2450000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,
252,PT05M57.00S,2024-12-05T01:24:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,6.652431011826544,53.67647058823529,1610612765,50,39,2024-12-05T01:24:27Z,2460000,False,-18.0,10.0,1,left,J. Ivey running Layup (6 PTS) (T. Harris 2 AST),"[1631093, 202699]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,6.0,T. Harris,202699.0,2.0,,,,,,
253,PT05M39.00S,2024-12-05T01:24:43.5Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612738,50,39,2024-12-05T01:24:51Z,2470000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Porziņģis 2 FT),"[202699, 204001]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627526.0,,,,,,2.0,0.0,Porziņģis,204001.0,,
255,PT05M39.00S,2024-12-05T01:25:09.6Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,51,39,2024-12-05T01:25:09Z,2490000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (7 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
256,PT05M39.00S,2024-12-05T01:25:29.6Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,52,39,2024-12-05T01:25:29Z,2500000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (8 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
257,PT05M24.00S,2024-12-05T01:25:46.2Z,2,REGULAR,3pt,Jump Shot,[],202699,9.806176084099869,3.6764705882352944,1610612765,52,42,2024-12-05T01:25:51Z,2510000,False,232.0,40.0,1,left,T. Harris 3PT  (3 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.5,Made,,,,,,,,,3.0,C. Cunningham,1630595.0,1.0,,,,,,
