actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
333,PT09M01.00S,2025-02-23T19:28:32.2Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,71,50,2025-02-23T19:28:36Z,3310000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT09M01.00S,2025-02-23T19:28:32.2Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,71,50,2025-02-23T19:28:36Z,3320000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT08M55.00S,2025-02-23T19:28:51.3Z,3,REGULAR,2pt,Jump Shot,[],1630540,75.77201051248358,55.63725490196079,1610612752,71,50,2025-02-23T19:28:56Z,3330000,False,28.0,175.0,1,right,MISS M. McBride 17' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.75,,,,,,,,,,,,
336,PT08M54.00S,2025-02-23T19:28:52.3Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,71,50,2025-02-23T19:28:56Z,3340000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Center,,,,,,,,,335.0,,,,5.0,3.0,2.0,,,,,
337,PT08M44.00S,2025-02-23T19:29:02.6Z,3,REGULAR,2pt,Jump Shot,[],1627759,7.30946123521682,75.24509803921569,1610612738,71,50,2025-02-23T19:29:10Z,3350000,False,-126.0,16.0,1,left,MISS J. Brown 12' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.72,,,,,,,,,,,,
338,PT08M43.00S,2025-02-23T19:29:03.6Z,3,REGULAR,rebound,offensive,[],201950,,,1610612738,71,50,2025-02-23T19:29:10Z,3360000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,337.0,,,,2.0,1.0,1.0,,,,,
340,PT08M39.00S,2025-02-23T19:29:05.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,4.812746386333772,97.54901960784314,1610612738,74,50,2025-02-23T19:29:13Z,3380000,False,-238.0,-7.0,1,left,J. Brown 3PT  (13 PTS) (J. Holiday 2 AST),"[1627759, 201950]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,Made,13.0,23.78,,J. Holiday,201950.0,2.0,,,,,,,,
342,PT08M28.00S,2025-02-23T19:29:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.5407358738502,56.127450980392155,1610612752,74,50,2025-02-23T19:29:24Z,3400000,False,31.0,27.0,1,right,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.08,,,,,,,,,,,,
343,PT08M27.00S,2025-02-23T19:29:18.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,74,50,2025-02-23T19:29:24Z,3410000,False,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,342.0,,,,8.0,8.0,0.0,,,,,
344,PT08M20.00S,2025-02-23T19:29:24.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,29.38567674113009,85.04901960784314,1610612738,77,50,2025-02-23T19:29:28Z,3420000,False,-175.0,224.0,1,left,J. Tatum 28' 3PT running pullup (20 PTS),[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,20.0,28.41,,,,,,,,,,,,
345,PT08M13.00S,2025-02-23T19:29:35.0Z,3,REGULAR,foul,personal,[],204001,,,1610612752,77,50,2025-02-23T19:29:45Z,3430000,False,,,0,,K. Porziņģis personal FOUL (1 PF),"[204001, 1628973]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Right Center,202053.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
347,PT08M03.00S,2025-02-23T19:30:03.8Z,3,REGULAR,3pt,Jump Shot,[],1626157,80.76544021024968,2.941176470588235,1610612752,77,53,2025-02-23T19:30:13Z,3450000,False,-235.0,128.0,1,right,K. Towns 26' 3PT  (10 PTS) (J. Hart 2 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,26.8,,J. Hart,1628404.0,2.0,,,,,,,,
350,PT07M43.00S,2025-02-23T19:30:24.4Z,3,REGULAR,3pt,Jump Shot,[],1628401,30.17411300919842,80.3921568627451,1610612738,77,53,2025-02-23T19:30:32Z,3480000,False,-152.0,231.0,1,left,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.66,,,,,,,,,,,,
351,PT07M42.00S,2025-02-23T19:30:25.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,77,53,2025-02-23T19:30:32Z,3490000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,350.0,,,,6.0,5.0,1.0,,,,,
352,PT07M38.00S,2025-02-23T19:30:33.0Z,3,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,77,53,2025-02-23T19:30:39Z,3500000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,202053.0,,,,,,,,,,,,,,,,,1.0,,
353,PT07M25.00S,2025-02-23T19:30:53.1Z,3,REGULAR,turnover,traveling,[],201950,,,1610612738,77,53,2025-02-23T19:30:58Z,3510000,False,,,0,,J. Holiday traveling TURNOVER (1 TO),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,1146.0,,,,,,,,,,,,,,,,,1.0,,
354,PT07M13.00S,2025-02-23T19:31:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612752,77,53,2025-02-23T19:31:32Z,3520000,False,,,0,,J. Tatum shooting personal FOUL (2 PF) (Towns 2 FT),"[1628369, 1626157]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
356,PT07M13.00S,2025-02-23T19:31:44.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,77,53,2025-02-23T19:31:48Z,3540000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,
357,PT07M13.00S,2025-02-23T19:31:58.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612752,77,54,2025-02-23T19:31:58Z,3550000,False,,,0,,K. Towns Free Throw 1 of 2 (11 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
358,PT07M13.00S,2025-02-23T19:32:20.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612752,77,55,2025-02-23T19:32:20Z,3560000,False,,,0,,K. Towns Free Throw 2 of 2 (12 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
359,PT07M00.00S,2025-02-23T19:32:38.0Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,77,55,2025-02-23T19:32:43Z,3570000,False,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (1 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,1146.0,,,,,,,,,,,,,,,,,1.0,,
360,PT06M53.00S,2025-02-23T19:32:48.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,63.81406044678055,28.431372549019606,1610612752,77,58,2025-02-23T19:32:52Z,3580000,False,-108.0,288.0,1,right,K. Towns 30' 3PT  (15 PTS) (J. Hart 3 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,Made,15.0,30.71,,J. Hart,1628404.0,3.0,,,,,,,,
362,PT06M28.00S,2025-02-23T19:33:12.1Z,3,REGULAR,3pt,Jump Shot,[],201950,28.203022339027594,83.57843137254902,1610612738,80,58,2025-02-23T19:33:15Z,3600000,False,-168.0,213.0,1,left,J. Holiday 27' 3PT  (12 PTS) (K. Porziņģis 1 AST),"[201950, 204001]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,27.09,,K. Porziņģis,204001.0,1.0,,,,,,,,
364,PT06M17.00S,2025-02-23T19:33:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,90.75229960578186,59.31372549019608,1610612752,80,58,2025-02-23T19:33:32Z,3620000,False,47.0,34.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.79,,,,,,,,,,,,
365,PT06M16.00S,2025-02-23T19:33:24.8Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,80,58,2025-02-23T19:34:11Z,3630000,False,,,0,,K. Towns REBOUND (Off:4 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,364.0,,,,12.0,8.0,4.0,,,,,
366,PT06M15.00S,2025-02-23T19:33:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,90.88370565045992,53.431372549019606,1610612752,80,58,2025-02-23T19:34:37Z,3640000,False,17.0,33.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 204001]",1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.74,,,,,,,,Porziņģis,204001.0,,,
374,PT06M15.00S,2025-02-23T19:33:27.4Z,3,REGULAR,block,,[],204001,,,1610612752,80,58,2025-02-23T19:34:37Z,3645000,False,,,0,,K. Porziņģis BLOCK (3 BLK),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT06M14.00S,2025-02-23T19:33:28.4Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,80,58,2025-02-23T19:34:37Z,3650000,False,,,0,,K. Towns REBOUND (Off:5 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,366.0,,,,13.0,8.0,5.0,,,,,
368,PT06M13.00S,2025-02-23T19:33:34.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612752,80,60,2025-02-23T19:34:46Z,3660000,False,0.0,0.0,1,right,K. Towns putback Layup (17 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,0.0,,,,,,,,,,,,
369,PT05M57.00S,2025-02-23T19:33:45.6Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612738,80,60,2025-02-23T19:35:12Z,3670000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630540]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,McBride,1630540.0
370,PT05M57.00S,2025-02-23T19:33:45.6Z,3,REGULAR,steal,,[],1630540,,,1610612752,80,60,2025-02-23T19:33:48Z,3680000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
371,PT05M53.00S,2025-02-23T19:33:51.6Z,3,REGULAR,foul,personal,[],1628401,,,1610612752,80,60,2025-02-23T19:35:45Z,3690000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1628973]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,202053.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
375,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,out,[],201950,,,1610612752,80,60,2025-02-23T19:36:02Z,3720000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612752,80,60,2025-02-23T19:36:02Z,3730000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,out,[],204001,,,1610612752,80,60,2025-02-23T19:36:02Z,3740000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,out,[],1628401,,,1610612752,80,60,2025-02-23T19:36:02Z,3750000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,in,[],1630202,,,1610612752,80,60,2025-02-23T19:36:02Z,3760000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,in,[],1628436,,,1610612752,80,60,2025-02-23T19:36:02Z,3770000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,in,[],201143,,,1610612752,80,60,2025-02-23T19:36:02Z,3780000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M53.00S,2025-02-23T19:35:46.2Z,3,REGULAR,substitution,in,[],1630573,,,1610612752,80,60,2025-02-23T19:36:02Z,3790000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M42.00S,2025-02-23T19:36:26.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,90.3580814717477,34.80392156862745,1610612752,80,62,2025-02-23T19:36:29Z,3800000,False,-76.0,38.0,1,right,J. Brunson 8' driving floating bank Jump Shot (9 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,9.0,8.5,,,,,,,,,,,,
384,PT05M28.00S,2025-02-23T19:36:43.0Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,80,62,2025-02-23T19:36:50Z,3810000,False,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,,
385,PT05M19.00S,2025-02-23T19:37:00.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,67.49342969776609,31.372549019607842,1610612752,80,65,2025-02-23T19:37:03Z,3820000,False,-93.0,253.0,1,right,J. Brunson 26' 3PT pullup (12 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,26.97,,,,,,,,,,,,
386,PT04M56.00S,2025-02-23T19:37:23.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.14520367936925,24.754901960784316,1610612738,80,65,2025-02-23T19:37:40Z,3830000,False,126.0,250.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.98,,,,,,,,,,,,
387,PT04M54.00S,2025-02-23T19:37:25.1Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,80,65,2025-02-23T19:37:40Z,3840000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,386.0,,,,2.0,2.0,0.0,,,,,
388,PT04M47.00S,2025-02-23T19:37:33.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628384,88.25558475689881,55.88235294117647,1610612752,80,65,2025-02-23T19:39:21Z,3850000,False,29.0,58.0,1,right,MISS O. Anunoby 6' running Layup,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.49,,,,,,,,,,,,
389,PT04M46.00S,2025-02-23T19:37:34.3Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,80,65,2025-02-23T19:37:49Z,3860000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,388.0,,,,7.0,5.0,2.0,,,,,
390,PT04M46.00S,2025-02-23T19:37:42.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628404,94.40999984741211,50.0,1610612752,80,67,2025-02-23T19:37:56Z,3870000,False,0.0,0.0,1,right,J. Hart tip Layup (15 PTS),[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,0.0,,,,,,,,,,,,
391,PT04M16.00S,2025-02-23T19:38:04.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,19.267411300919843,48.77450980392157,1610612738,82,67,2025-02-23T19:38:14Z,3880000,False,6.0,129.0,1,left,A. Horford 12' pullup Jump Shot (4 PTS),[201143],1610612738.0,BOS,pullup,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,12.87,,,,,,,,,,,,
392,PT04M07.00S,2025-02-23T19:38:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.40932982917214,47.30392156862745,1610612752,82,69,2025-02-23T19:38:16Z,3890000,False,-13.0,28.0,1,right,J. Brunson cutting Layup (14 PTS) (J. Hart 4 AST),"[1628973, 1628404]",1610612752.0,NYK,cutting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,3.14,,J. Hart,1628404.0,4.0,,,,,,,,
394,PT04M03.00S,2025-02-23T19:38:20.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,82,69,2025-02-23T19:38:20Z,3910000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M47.00S,2025-02-23T19:41:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630202,32.670827858081466,71.56862745098039,1610612738,82,69,2025-02-23T19:42:05Z,3920000,False,-108.0,255.0,1,left,MISS P. Pritchard 27' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.65,,,,,,,,,,,,
396,PT03M46.00S,2025-02-23T19:41:58.2Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,82,69,2025-02-23T19:42:05Z,3930000,False,,,0,,K. Towns REBOUND (Off:5 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,395.0,,,,14.0,9.0,5.0,,,,,
397,PT03M37.00S,2025-02-23T19:42:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.9862023653088,55.14705882352941,1610612752,82,69,2025-02-23T19:42:15Z,3940000,False,26.0,13.0,1,right,MISS J. Hart cutting Layup,[1628404],1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.9,,,,,,,,,,,,
398,PT03M36.00S,2025-02-23T19:42:08.8Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,82,69,2025-02-23T19:42:15Z,3950000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,397.0,,,,1.0,1.0,0.0,,,,,
399,PT03M21.00S,2025-02-23T19:42:23.8Z,3,REGULAR,2pt,Jump Shot,[],1630573,17.296320630749015,72.54901960784314,1610612738,82,69,2025-02-23T19:42:31Z,3960000,False,-113.0,110.0,1,left,MISS S. Hauser 15' pullup Shot,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,,,Missed,,15.76,,,,,,,,,,,,
400,PT03M20.00S,2025-02-23T19:42:24.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,82,69,2025-02-23T19:42:31Z,3970000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,399.0,,,,1.0,1.0,0.0,,,,,
401,PT03M07.00S,2025-02-23T19:42:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.5473061760841,39.950980392156865,1610612752,82,71,2025-02-23T19:42:40Z,3980000,False,-50.0,74.0,1,right,J. Brunson 8' pullup Jump Shot (16 PTS) (J. Hart 5 AST),"[1628973, 1628404]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,16.0,8.94,,J. Hart,1628404.0,5.0,,,,,,,,
403,PT02M53.00S,2025-02-23T19:42:51.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,26.231931668856767,84.06862745098039,1610612738,82,71,2025-02-23T19:42:59Z,4000000,False,-170.0,194.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.82,,,,,,,,,,,,
404,PT02M52.00S,2025-02-23T19:42:52.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,82,71,2025-02-23T19:42:59Z,4010000,False,,,0,,K. Towns REBOUND (Off:5 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,403.0,,,,15.0,10.0,5.0,,,,,
405,PT02M35.00S,2025-02-23T19:43:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.67017082785807,53.08670343137255,1610612752,82,73,2025-02-23T19:43:14Z,4020000,False,15.0,35.0,1,right,K. Towns driving Layup (19 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,3.84,,,,,,,,,,,,
406,PT02M17.00S,2025-02-23T19:43:35.2Z,3,REGULAR,substitution,out,[],1630573,,,1610612738,82,73,2025-02-23T19:43:37Z,4030000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M17.00S,2025-02-23T19:43:35.2Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,82,73,2025-02-23T19:43:37Z,4040000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M10.00S,2025-02-23T19:44:01.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,35.955978975032856,23.03921568627451,1610612738,82,73,2025-02-23T19:44:50Z,4050000,False,135.0,285.0,1,left,MISS J. Tatum 31' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,31.57,,,,,,,,,,,,
409,PT02M09.00S,2025-02-23T19:44:02.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,82,73,2025-02-23T19:44:10Z,4060000,False,,,0,,K. Towns REBOUND (Off:5 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,408.0,,,,16.0,11.0,5.0,,,,,
410,PT01M53.00S,2025-02-23T19:44:18.6Z,3,REGULAR,turnover,lost ball,[],1628973,,,1610612752,82,73,2025-02-23T19:44:22Z,4070000,False,,,0,,J. Brunson lost ball TURNOVER (3 TO),"[1628973, 1627759]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Brown,1627759.0
411,PT01M53.00S,2025-02-23T19:44:18.6Z,3,REGULAR,steal,,[],1627759,,,1610612738,82,73,2025-02-23T19:44:20Z,4080000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
412,PT01M44.00S,2025-02-23T19:44:27.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,22.552562417871222,7.107843137254902,1610612738,85,73,2025-02-23T19:44:30Z,4090000,False,214.0,159.0,1,left,P. Pritchard 26' 3PT  (3 PTS) (J. Tatum 7 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.73,,J. Tatum,1628369.0,7.0,,,,,,,,
414,PT01M34.00S,2025-02-23T19:44:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.85479632063075,54.90196078431373,1610612752,85,75,2025-02-23T19:44:47Z,4110000,False,25.0,15.0,1,right,J. Hart driving Layup (17 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,2.86,,,,,,,,,,,,
