actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
167,PT11M24.00S,2025-01-30T01:09:14.8Z,2,REGULAR,3pt,Jump Shot,[],1630202,34.247700394218136,17.892156862745097,1610612738,26,23,2025-01-30T01:09:20Z,1660000,False,161.0,269.0,1,left,MISS P. Pritchard 31' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,31.36,Missed,,,,,,,,,,,,,,,,
168,PT11M22.00S,2025-01-30T01:09:16.8Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,26,23,2025-01-30T01:09:20Z,1670000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,
169,PT11M19.00S,2025-01-30T01:09:22.5Z,2,REGULAR,turnover,bad pass,[],1628366,,,1610612741,26,23,2025-01-30T01:09:41Z,1680000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1630202]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Pritchard,1630202.0,,
170,PT11M19.00S,2025-01-30T01:09:22.5Z,2,REGULAR,steal,,[],1630202,,,1610612738,26,23,2025-01-30T01:09:24Z,1690000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
171,PT11M06.00S,2025-01-30T01:09:33.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,26.363337713534822,12.745098039215685,1610612738,29,23,2025-01-30T01:09:38Z,1700000,False,186.0,195.0,1,left,D. White 26' 3PT  (3 PTS) (P. Pritchard 2 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,26.99,Made,,,,,3.0,P. Pritchard,1630202.0,2.0,,,,,,,,
173,PT10M50.00S,2025-01-30T01:09:49.0Z,2,REGULAR,2pt,Jump Shot,[],1630172,76.03482260183968,73.77450980392157,1610612741,29,25,2025-01-30T01:09:57Z,1720000,False,119.0,173.0,1,right,P. Williams 20' pullup Jump Shot (2 PTS) (C. White 2 AST),"[1630172, 1629632]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,20.98,Made,,,,,2.0,C. White,1629632.0,2.0,,,,,,,,
175,PT10M29.00S,2025-01-30T01:10:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,8.360709592641262,45.83333333333333,1610612738,31,25,2025-01-30T01:10:14Z,1740000,False,21.0,26.0,1,left,L. Kornet cutting Layup (2 PTS) (J. Brown 2 AST),"[1628436, 1627759]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,3.34,Made,,,,,2.0,J. Brown,1627759.0,2.0,,,,,,,,
177,PT10M22.00S,2025-01-30T01:10:17.6Z,2,REGULAR,3pt,Jump Shot,[],1630188,64.86530880420499,57.35294117647059,1610612741,31,28,2025-01-30T01:10:23Z,1760000,False,37.0,278.0,1,right,J. Smith 28' 3PT  (3 PTS) (L. Ball 1 AST),"[1630188, 1628366]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,28.02,Made,,,,,3.0,L. Ball,1628366.0,1.0,,,,,,,,
179,PT10M06.00S,2025-01-30T01:10:33.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,29.517082785808146,23.52941176470588,1610612738,34,28,2025-01-30T01:10:36Z,1780000,False,132.0,225.0,1,left,D. White 26' 3PT  (6 PTS) (P. Pritchard 3 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,26.11,Made,,,,,6.0,P. Pritchard,1630202.0,3.0,,,,,,,,
181,PT09M54.00S,2025-01-30T01:10:48.5Z,2,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612741,34,28,2025-01-30T01:10:58Z,1800000,False,,,0,,J. Smith lost ball out-of-bounds TURNOVER (1 TO),[1630188],1610612741.0,CHI,lost ball,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,,,,,,,,,,,,,,,,,,
182,PT09M54.00S,2025-01-30T01:10:54.7Z,2,REGULAR,substitution,out,[],1628366,,,1610612738,34,28,2025-01-30T01:10:59Z,1810000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M54.00S,2025-01-30T01:10:54.7Z,2,REGULAR,substitution,in,[],1641824,,,1610612738,34,28,2025-01-30T01:10:59Z,1820000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M33.00S,2025-01-30T01:11:26.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630531,7.046649145860711,96.81372549019608,1610612738,37,28,2025-01-30T01:11:30Z,1830000,False,-234.0,14.0,1,left,J. Springer 3PT  (3 PTS) (P. Pritchard 4 AST),"[1630531, 1630202]",1610612738.0,BOS,,,,Springer,J. Springer,,,,,Left Corner 3,24+ Left,,,23.45,Made,,,,,3.0,P. Pritchard,1630202.0,4.0,,,,,,,,
186,PT09M26.00S,2025-01-30T01:11:38.8Z,2,REGULAR,violation,kicked ball,[],1628436,,,1610612741,37,28,2025-01-30T01:11:59Z,1850000,False,,,0,,L. Kornet kicked ball VIOLATION,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,200833.0,,,,,,,,,,,,,,,,,,,
187,PT09M11.00S,2025-01-30T01:12:04.6Z,2,REGULAR,3pt,Jump Shot,[],1630188,91.80354796320631,4.6568627450980395,1610612741,37,28,2025-01-30T01:12:10Z,1860000,False,-227.0,25.0,1,right,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,22.8,Missed,,,,,,,,,,,,,,,,
188,PT09M07.00S,2025-01-30T01:12:08.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,37,28,2025-01-30T01:12:10Z,1870000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,,
189,PT09M02.00S,2025-01-30T01:12:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,9.543363994743759,35.53921568627451,1610612738,37,28,2025-01-30T01:12:21Z,1880000,False,72.0,37.0,1,left,MISS J. Brown 8' running Layup - blocked,"[1627759, 1641824]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,8.13,Missed,,,,,,,,,,,,,,,Buzelis,1641824.0
190,PT09M02.00S,2025-01-30T01:12:13.0Z,2,REGULAR,block,,[],1641824,,,1610612738,37,28,2025-01-30T01:12:37Z,1890000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT08M59.00S,2025-01-30T01:12:16.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,37,28,2025-01-30T01:12:21Z,1900000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,189.0,4.0,4.0,0.0,,,,,,,,,,,,
192,PT08M54.00S,2025-01-30T01:12:21.8Z,2,REGULAR,3pt,Jump Shot,[],1630245,65.1281208935611,46.81372549019608,1610612741,37,31,2025-01-30T01:13:50Z,1910000,False,-16.0,275.0,1,right,A. Dosunmu 27' 3PT  (3 PTS) (P. Williams 1 AST),"[1630245, 1630172]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,27.58,Made,,,,,3.0,P. Williams,1630172.0,1.0,,,,,,,,
194,PT08M30.00S,2025-01-30T01:12:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.411957950065702,45.83333333333333,1610612738,37,31,2025-01-30T01:12:52Z,1930000,False,21.0,36.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,4.16,Missed,,,,,,,,,,,,,,,,
195,PT08M27.00S,2025-01-30T01:12:47.7Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,37,31,2025-01-30T01:14:37Z,1940000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,
196,PT08M19.00S,2025-01-30T01:12:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,90.75229960578186,45.34313725490196,1610612741,37,31,2025-01-30T01:13:00Z,1950000,False,-23.0,34.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,4.15,Missed,,,,,,,,,,,,,,,,
197,PT08M17.00S,2025-01-30T01:12:59.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,37,31,2025-01-30T01:13:00Z,1960000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT08M12.00S,2025-01-30T01:13:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612738,37,31,2025-01-30T01:13:20Z,1970000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Brown 2 FT),"[1641824, 1627759]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,2.0,0.0,Brown,1627759.0,,,,
200,PT08M12.00S,2025-01-30T01:13:46.1Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,38,31,2025-01-30T01:13:46Z,1990000,False,,,0,,J. Brown Free Throw 1 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
201,PT08M12.00S,2025-01-30T01:14:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,38,31,2025-01-30T02:57:27Z,2000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M12.00S,2025-01-30T01:15:37.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,38,31,2025-01-30T01:16:21Z,2010000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M12.00S,2025-01-30T01:15:37.8Z,2,REGULAR,substitution,out,[],1630531,,,1610612738,38,31,2025-01-30T01:16:21Z,2020000,False,,,0,,SUB out: J. Springer,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M12.00S,2025-01-30T01:15:37.8Z,2,REGULAR,substitution,in,[],201950,,,1610612738,38,31,2025-01-30T01:16:21Z,2030000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M12.00S,2025-01-30T01:15:37.8Z,2,REGULAR,substitution,in,[],204001,,,1610612738,38,31,2025-01-30T01:16:21Z,2040000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M12.00S,2025-01-30T01:16:56.3Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,39,31,2025-01-30T01:16:56Z,2050000,False,,,0,,J. Brown Free Throw 2 of 2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
216,PT07M56.00S,2025-01-30T01:16:27.5Z,2,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,39,31,2025-01-30T01:21:05Z,2055000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,201638.0,1.0,,,,,,,,,,,,,,,,,,
208,PT07M56.00S,2025-01-30T01:17:27.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,39,31,2025-01-30T01:21:05Z,2070000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M56.00S,2025-01-30T01:20:19.3Z,2,REGULAR,substitution,out,[],1630172,,,1610612738,39,31,2025-01-30T01:21:05Z,2090000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M56.00S,2025-01-30T01:20:19.3Z,2,REGULAR,substitution,in,[],1630581,,,1610612738,39,31,2025-01-30T01:21:05Z,2100000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M44.00S,2025-01-30T01:20:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,17.16491458607096,40.931372549019606,1610612738,41,31,2025-01-30T01:22:09Z,2110000,False,45.0,109.0,1,left,J. Brown 11' driving floating Jump Shot (8 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,11.79,Made,,,,,8.0,,,,,,,,,,,
312,PT07M28.00S,2025-01-30T01:20:46.4Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,41,31,2025-01-30T01:34:55Z,2115000,False,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 1630202]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Right,,2.0,,,,,,,,,,,,,,,Pritchard,1630202.0,,
313,PT07M28.00S,2025-01-30T01:20:46.4Z,2,REGULAR,steal,,[],1630202,,,1610612738,41,31,2025-01-30T01:34:55Z,2117500,False,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
217,PT07M19.00S,2025-01-30T01:21:04.4Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612738,41,31,2025-01-30T01:21:20Z,2150000,False,,,0,,M. Buzelis shooting personal FOUL (3 PF) (White 2 FT),"[1641824, 1628401]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Right,200833.0,,,,,,,,,,,,3.0,0.0,White,1628401.0,,,,
219,PT07M19.00S,2025-01-30T01:21:32.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,42,31,2025-01-30T01:35:04Z,2170000,False,,,0,,D. White Free Throw 1 of 2 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
220,PT07M19.00S,2025-01-30T01:21:37.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612738,42,31,2025-01-30T01:21:41Z,2180000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M19.00S,2025-01-30T01:21:37.3Z,2,REGULAR,substitution,in,[],202696,,,1610612738,42,31,2025-01-30T01:21:41Z,2190000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M19.00S,2025-01-30T01:21:55.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,43,31,2025-01-30T01:35:04Z,2200000,False,,,0,,D. White Free Throw 2 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
223,PT07M10.00S,2025-01-30T01:22:06.9Z,2,REGULAR,3pt,Jump Shot,[],1629632,90.62089356110381,96.32352941176471,1610612741,43,31,2025-01-30T01:22:13Z,2210000,False,232.0,36.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,23.43,Missed,,,,,,,,,,,,,,,,
224,PT07M07.00S,2025-01-30T01:22:09.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,43,31,2025-01-30T01:23:33Z,2220000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Right Corner 3,24+ Right,,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,
226,PT06M52.00S,2025-01-30T01:22:45.9Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612738,43,31,2025-01-30T01:22:55Z,2240000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Brown 2 FT),"[1630245, 1627759]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,,,1.0,0.0,Brown,1627759.0,,,,
228,PT06M52.00S,2025-01-30T01:23:17.2Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,43,31,2025-01-30T01:23:17Z,2260000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
229,PT06M52.00S,2025-01-30T01:23:17.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,43,31,2025-01-30T01:23:17Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,
230,PT06M52.00S,2025-01-30T01:23:19.4Z,2,REGULAR,substitution,out,[],1629632,,,1610612738,43,31,2025-01-30T01:23:27Z,2280000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M52.00S,2025-01-30T01:23:19.4Z,2,REGULAR,substitution,out,[],1641824,,,1610612738,43,31,2025-01-30T01:23:27Z,2290000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M52.00S,2025-01-30T01:23:19.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612738,43,31,2025-01-30T01:23:27Z,2300000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M52.00S,2025-01-30T01:23:19.4Z,2,REGULAR,substitution,in,[],1628366,,,1610612738,43,31,2025-01-30T01:23:27Z,2310000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M52.00S,2025-01-30T01:23:44.0Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,44,31,2025-01-30T01:23:44Z,2320000,False,,,0,,J. Brown Free Throw 2 of 2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
235,PT06M40.00S,2025-01-30T01:23:57.6Z,2,REGULAR,turnover,bad pass,[],1630172,,,1610612741,44,31,2025-01-30T01:24:03Z,2330000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 204001]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,Porziņģis,204001.0,,
236,PT06M40.00S,2025-01-30T01:23:57.6Z,2,REGULAR,steal,,[],204001,,,1610612738,44,31,2025-01-30T01:24:00Z,2340000,False,,,0,,K. Porziņģis STEAL (1 STL),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
237,PT06M32.00S,2025-01-30T01:24:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,9.674770039421814,53.67647058823529,1610612738,46,31,2025-01-30T01:25:28Z,2350000,False,-18.0,38.0,1,left,J. Brown driving Layup (11 PTS) (P. Pritchard 5 AST),"[1627759, 1630202]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,4.26,Made,,,,,11.0,P. Pritchard,1630202.0,5.0,,,,,,,,
239,PT06M32.00S,2025-01-30T01:24:10.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,46,31,2025-01-30T01:24:10Z,2370000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M23.00S,2025-01-30T01:25:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630581,65.65374507227332,32.84313725490196,1610612741,46,31,2025-01-30T01:25:51Z,2380000,False,-86.0,270.0,1,right,MISS J. Giddey 28' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,28.37,Missed,,,,,,,,,,,,,,,,
241,PT06M19.00S,2025-01-30T01:25:49.1Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,46,31,2025-01-30T01:25:51Z,2390000,False,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,240.0,4.0,2.0,2.0,,,,,,,,,,,,
242,PT06M00.00S,2025-01-30T01:26:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.623521681997373,38.72549019607843,1610612738,48,31,2025-01-30T01:26:11Z,2400000,False,56.0,29.0,1,left,J. Holiday 6' driving Layup (2 PTS) (P. Pritchard 6 AST),"[201950, 1630202]",1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,6.32,Made,,,,,2.0,P. Pritchard,1630202.0,6.0,,,,,,,,
244,PT05M44.00S,2025-01-30T01:26:23.5Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,48,31,2025-01-30T01:26:27Z,2420000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1627759]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,Brown,1627759.0,,
245,PT05M44.00S,2025-01-30T01:26:23.5Z,2,REGULAR,steal,,[],1627759,,,1610612738,48,31,2025-01-30T01:26:25Z,2430000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
246,PT05M39.00S,2025-01-30T01:26:28.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,12.040078843626807,55.14705882352941,1610612738,50,31,2025-01-30T01:26:35Z,2440000,False,-26.0,61.0,1,left,J. Brown 6' turnaround Hook (13 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,6.59,Made,,,,,13.0,,,,,,,,,,,
247,PT05M19.00S,2025-01-30T01:26:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,90.09526938239159,56.127450980392155,1610612741,50,33,2025-01-30T01:26:53Z,2450000,False,31.0,41.0,1,right,A. Dosunmu cutting Layup (5 PTS) (P. Williams 2 AST),"[1630245, 1630172]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,5.08,Made,,,,,5.0,P. Williams,1630172.0,2.0,,,,,,,,
249,PT05M09.00S,2025-01-30T01:26:58.4Z,2,REGULAR,3pt,Jump Shot,[],201950,32.40801576872536,30.88235294117647,1610612738,50,33,2025-01-30T01:29:40Z,2470000,False,96.0,252.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,26.96,Missed,,,,,,,,,,,,,,,,
250,PT05M07.00S,2025-01-30T01:27:00.4Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,50,33,2025-01-30T01:27:02Z,2480000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,,
251,PT04M54.00S,2025-01-30T01:27:14.1Z,2,REGULAR,2pt,Jump Shot,[],1628366,74.58935611038108,35.294117647058826,1610612741,50,33,2025-01-30T01:27:19Z,2490000,False,-74.0,186.0,1,right,MISS L. Ball 20' step back Shot,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,20.04,Missed,,,,,,,,,,,,,,,,
252,PT04M52.00S,2025-01-30T01:27:16.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,50,33,2025-01-30T01:27:19Z,2500000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,251.0,2.0,2.0,0.0,,,,,,,,,,,,
253,PT04M44.00S,2025-01-30T01:27:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,8.492115637319317,40.931372549019606,1610612738,52,33,2025-01-30T01:27:29Z,2510000,False,45.0,27.0,1,left,P. Pritchard driving Layup (2 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,5.29,Made,,,,,2.0,,,,,,,,,,,
