actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
165,PT00M00.00S,2024-11-07T01:12:36.6Z,1,REGULAR,period,end,[],0,,,1610612744,24,19,2024-11-07T01:12:36Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-11-07T01:15:35.4Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612744,24,19,2024-11-07T01:16:20Z,1600000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-11-07T01:15:35.4Z,2,REGULAR,substitution,out,['startperiod'],1641775,,,1610612744,24,19,2024-11-07T01:16:20Z,1610000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-11-07T01:15:35.4Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,24,19,2024-11-07T01:16:20Z,1620000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-11-07T01:15:35.4Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612744,24,19,2024-11-07T01:16:20Z,1630000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-11-07T01:15:35.4Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612744,24,19,2024-11-07T01:16:20Z,1640000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-11-07T01:15:35.4Z,2,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,24,19,2024-11-07T01:16:20Z,1650000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-11-07T01:16:21.0Z,2,REGULAR,period,start,[],0,,,1610612744,24,19,2024-11-07T01:16:21Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M50.00S,2024-11-07T01:16:30.7Z,2,REGULAR,2pt,Jump Shot,[],203937,76.69185282522996,55.63725490196079,1610612744,24,19,2024-11-07T01:16:38Z,1670000,False,28.0,167.0,1,right,MISS K. Anderson 16' pullup Shot,[203937],1610612744.0,GSW,pullup,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,16.9,Missed,,,,,,,,,,,,,,,,,,
174,PT11M46.00S,2024-11-07T01:16:34.7Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,24,19,2024-11-07T01:16:38Z,1680000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,173.0,3.0,3.0,0.0,,,,,,,,,,
175,PT11M39.00S,2024-11-07T01:16:40.7Z,2,REGULAR,3pt,Jump Shot,[],1628401,30.962549277266753,70.09803921568627,1610612738,24,19,2024-11-07T02:16:36Z,1690000,False,-100.0,239.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
176,PT11M37.00S,2024-11-07T01:16:42.7Z,2,REGULAR,rebound,defensive,[],203937,,,1610612744,24,19,2024-11-07T01:16:52Z,1700000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,
177,PT11M29.00S,2024-11-07T01:16:50.2Z,2,REGULAR,3pt,Jump Shot,[],1630228,64.99671484888306,34.55882352941176,1610612744,24,19,2024-11-07T01:17:46Z,1710000,False,-77.0,277.0,1,right,MISS J. Kuminga 28' pullup 3PT,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,28.71,Missed,,,,,,,,,,,,,,,,,,
178,PT11M28.00S,2024-11-07T01:16:51.2Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,24,19,2024-11-07T01:16:57Z,1720000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,
179,PT11M18.00S,2024-11-07T01:17:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.440867279894875,48.77450980392157,1610612738,26,19,2024-11-07T01:17:06Z,1730000,False,6.0,17.0,1,left,P. Pritchard driving Layup (2 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
180,PT10M50.00S,2024-11-07T01:17:30.7Z,2,REGULAR,3pt,Jump Shot,[],1630228,79.97700394218134,8.088235294117647,1610612744,26,22,2024-11-07T01:17:35Z,1740000,False,-210.0,136.0,1,right,J. Kuminga 24' 3PT fadeaway (5 PTS) (B. Hield 1 AST),"[1630228, 1627741]",1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,24.97,Made,5.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
182,PT10M32.00S,2024-11-07T01:17:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,11.12023653088042,51.470588235294116,1610612738,26,22,2024-11-07T01:17:55Z,1760000,False,-7.0,52.0,1,left,MISS J. Holiday driving floating Shot,[201950],1610612738.0,BOS,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
183,PT10M31.00S,2024-11-07T01:17:50.5Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,26,22,2024-11-07T01:17:55Z,1770000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,,,
184,PT10M24.00S,2024-11-07T01:17:55.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631218,93.11760840998686,51.9607843137255,1610612744,26,24,2024-11-07T01:18:03Z,1780000,False,10.0,12.0,1,right,T. Jackson-Davis running alley-oop DUNK (2 PTS) (J. Kuminga 1 AST),"[1631218, 1630228]",1610612744.0,GSW,running alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
186,PT10M03.00S,2024-11-07T01:18:23.9Z,2,REGULAR,turnover,backcourt,[],1630202,,,1610612738,26,24,2024-11-07T01:18:40Z,1800000,False,,,0,,P. Pritchard backcourt TURNOVER (2 TO),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,101283.0,,,,,,,,
187,PT09M48.00S,2024-11-07T01:18:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,92.85479632063075,55.392156862745104,1610612744,26,24,2024-11-07T01:18:57Z,1810000,False,27.0,15.0,1,right,MISS J. Kuminga driving reverse Layup,[1630228],1610612744.0,GSW,driving reverse,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
188,PT09M47.00S,2024-11-07T01:18:52.8Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,26,24,2024-11-07T01:18:57Z,1820000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,187.0,4.0,4.0,0.0,,,,,,,,,,
189,PT09M40.00S,2024-11-07T01:19:04.2Z,2,REGULAR,foul,personal,[],203937,,,1610612738,26,24,2024-11-07T01:19:10Z,1830000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1630573]",1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627526.0,,,1.0,0.0,Hauser,1630573.0,,
191,PT09M38.00S,2024-11-07T01:19:20.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,30.56833114323259,24.754901960784316,1610612738,26,24,2024-11-07T01:19:25Z,1850000,False,126.0,235.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
192,PT09M36.00S,2024-11-07T01:19:22.2Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,26,24,2024-11-07T01:19:25Z,1860000,False,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,191.0,4.0,4.0,0.0,,,,,,,,,,
193,PT09M21.00S,2024-11-07T01:19:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,86.02168199737189,39.21568627450981,1610612744,26,24,2024-11-07T01:19:44Z,1870000,False,-54.0,79.0,1,right,MISS J. Kuminga 9' turnaround fadeaway Shot,[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Left,9.56,Missed,,,,,,,,,,,,,,,,,,
194,PT09M18.00S,2024-11-07T01:19:39.6Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,26,24,2024-11-07T01:19:44Z,1880000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,
195,PT09M00.00S,2024-11-07T01:19:57.3Z,2,REGULAR,2pt,Jump Shot,[],1628401,20.71287779237845,31.862745098039213,1610612738,26,24,2024-11-07T01:20:59Z,1890000,False,91.0,142.0,1,left,MISS D. White 16' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,16.87,Missed,,,,,,,,,,,,,,,,,,
196,PT08M58.00S,2024-11-07T01:19:59.3Z,2,REGULAR,rebound,defensive,[],203937,,,1610612744,26,24,2024-11-07T01:20:05Z,1900000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,
197,PT08M45.00S,2024-11-07T01:20:12.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,68.54467805519053,24.509803921568626,1610612744,26,24,2024-11-07T01:20:19Z,1910000,False,-127.0,243.0,1,right,MISS B. Hield 27' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
198,PT08M44.00S,2024-11-07T01:20:13.9Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,26,24,2024-11-07T01:20:19Z,1920000,False,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,197.0,5.0,5.0,0.0,,,,,,,,,,
199,PT08M29.00S,2024-11-07T01:20:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,9.806176084099869,95.83333333333334,1610612738,26,24,2024-11-07T01:20:35Z,1930000,False,-229.0,40.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,,
200,PT08M27.00S,2024-11-07T01:20:31.2Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,26,24,2024-11-07T01:20:35Z,1940000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,
201,PT08M20.00S,2024-11-07T01:20:37.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203937,86.41590013140605,4.411764705882353,1610612744,26,27,2024-11-07T01:22:34Z,1950000,False,-228.0,75.0,1,right,K. Anderson 24' 3PT running pullup (3 PTS) (L. Waters III 1 AST),"[203937, 1630322]",1610612744.0,GSW,running pullup,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,24.0,Made,3.0,L. Waters III,1630322.0,1.0,,,,,,,,,,,,,,
203,PT08M00.00S,2024-11-07T01:20:57.3Z,2,REGULAR,3pt,Jump Shot,[],1630202,8.09789750328515,4.166666666666666,1610612738,29,27,2024-11-07T01:21:01Z,1970000,False,229.0,24.0,1,left,P. Pritchard 3PT  (5 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.04,Made,5.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,,,
205,PT07M44.00S,2024-11-07T01:21:13.3Z,2,REGULAR,3pt,Jump Shot,[],203937,71.56701708278581,21.07843137254902,1610612744,29,30,2024-11-07T01:21:18Z,1990000,False,-145.0,215.0,1,right,K. Anderson 25' 3PT  (6 PTS) (T. Jackson-Davis 1 AST),"[203937, 1631218]",1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,25.89,Made,6.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
207,PT07M29.00S,2024-11-07T01:21:28.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,7.30946123521682,96.32352941176471,1610612738,29,30,2024-11-07T01:23:21Z,2010000,False,-232.0,16.0,1,left,MISS S. Hauser pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
208,PT07M27.00S,2024-11-07T01:21:30.5Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,29,30,2024-11-07T01:21:36Z,2020000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,,207.0,3.0,3.0,0.0,,,,,,,,,,
209,PT07M20.00S,2024-11-07T01:21:38.6Z,2,REGULAR,3pt,Jump Shot,[],203937,67.36202365308804,26.96078431372549,1610612744,29,33,2024-11-07T02:25:27Z,2030000,False,-115.0,254.0,1,right,K. Anderson 27' 3PT pullup (9 PTS),[203937],1610612744.0,GSW,pullup,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,27.92,Made,9.0,,,,,,,,,,,,,,,,,
210,PT07M18.00S,2024-11-07T01:21:52.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,29,33,2024-11-07T01:21:52Z,2040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,29,33,2024-11-07T01:25:04Z,2050000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,29,33,2024-11-07T01:25:04Z,2060000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612738,29,33,2024-11-07T01:25:04Z,2070000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,out,[],1630322,,,1610612738,29,33,2024-11-07T01:25:04Z,2080000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,29,33,2024-11-07T01:25:04Z,2090000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,in,[],201143,,,1610612738,29,33,2024-11-07T01:25:04Z,2100000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,in,[],203952,,,1610612738,29,33,2024-11-07T01:25:04Z,2110000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M18.00S,2024-11-07T01:24:20.9Z,2,REGULAR,substitution,in,[],201939,,,1610612738,29,33,2024-11-07T01:25:04Z,2120000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M04.00S,2024-11-07T01:25:23.0Z,2,REGULAR,2pt,Jump Shot,[],201950,10.068988173455978,28.921568627450984,1610612738,29,33,2024-11-07T01:25:31Z,2130000,False,105.0,42.0,1,left,MISS J. Holiday 11' turnaround Shot,[201950],1610612738.0,BOS,turnaround,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,11.35,Missed,,,,,,,,,,,,,,,,,,
220,PT07M02.00S,2024-11-07T01:25:25.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612744,29,33,2024-11-07T01:25:31Z,2140000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,
221,PT06M43.00S,2024-11-07T01:25:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,85.10183968462549,34.80392156862745,1610612744,29,35,2024-11-07T01:25:50Z,2150000,False,-76.0,88.0,1,right,A. Wiggins 11' driving floating bank Jump Shot (2 PTS),[203952],1610612744.0,GSW,driving floating bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,11.59,Made,2.0,,,,,,,,,,,,,,,,,
222,PT06M20.00S,2024-11-07T01:26:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,17.821944809461236,41.911764705882355,1610612738,31,35,2024-11-07T01:26:11Z,2160000,False,40.0,115.0,1,left,P. Pritchard 12' fadeaway Jump Shot (7 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,12.19,Made,7.0,,,,,,,,,,,,,,,,,
223,PT06M08.00S,2024-11-07T01:26:21.3Z,2,REGULAR,foul,offensive,[],1631218,,,1610612744,31,35,2024-11-07T01:26:33Z,2170000,False,,,0,,T. Jackson-Davis charge offensive FOUL (1 PF),"[1631218, 1628401]",1610612744.0,GSW,charge,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627526.0,,,1.0,0.0,White,1628401.0,,
225,PT06M08.00S,2024-11-07T01:26:21.3Z,2,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,31,35,2024-11-07T01:26:21Z,2190000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1627526.0,,,,,,,,
226,PT06M08.00S,2024-11-07T01:26:34.0Z,2,REGULAR,substitution,out,[],201950,,,1610612738,31,35,2024-11-07T01:26:50Z,2200000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M08.00S,2024-11-07T01:26:34.0Z,2,REGULAR,substitution,out,[],1630228,,,1610612738,31,35,2024-11-07T01:26:50Z,2210000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M08.00S,2024-11-07T01:26:34.0Z,2,REGULAR,substitution,out,[],1631218,,,1610612738,31,35,2024-11-07T01:26:50Z,2220000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M08.00S,2024-11-07T01:26:34.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,31,35,2024-11-07T01:26:50Z,2230000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M08.00S,2024-11-07T01:26:34.0Z,2,REGULAR,substitution,in,[],203110,,,1610612738,31,35,2024-11-07T01:26:50Z,2240000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M08.00S,2024-11-07T01:26:34.0Z,2,REGULAR,substitution,in,[],1627780,,,1610612738,31,35,2024-11-07T01:26:50Z,2250000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M51.00S,2024-11-07T01:27:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629674,6.652431011826544,58.08823529411765,1610612738,33,35,2024-11-07T01:27:07Z,2260000,False,-40.0,10.0,1,left,N. Queta cutting Layup (4 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,4.16,Made,4.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
234,PT05M39.00S,2024-11-07T01:27:15.3Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,33,35,2024-11-07T01:27:18Z,2280000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1628401]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,White,1628401.0,,,,,,
235,PT05M39.00S,2024-11-07T01:27:15.3Z,2,REGULAR,steal,,[],1628401,,,1610612738,33,35,2024-11-07T01:27:17Z,2290000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
236,PT05M26.00S,2024-11-07T01:27:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,9.149145860709593,43.627450980392155,1610612738,33,35,2024-11-07T01:27:32Z,2300000,False,32.0,34.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 203937]",1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0
246,PT05M26.00S,2024-11-07T01:27:27.9Z,2,REGULAR,block,,[],203937,,,1610612738,33,35,2024-11-07T01:28:34Z,2305000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT05M24.00S,2024-11-07T01:27:29.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,33,35,2024-11-07T01:27:32Z,2310000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,
238,PT05M21.00S,2024-11-07T01:27:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627780,93.38042049934296,51.470588235294116,1610612744,33,37,2024-11-07T01:27:38Z,2320000,False,7.0,10.0,1,right,G. Payton II running Layup (6 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.22,Made,6.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
240,PT04M59.00S,2024-11-07T01:27:54.8Z,2,REGULAR,3pt,Jump Shot,[],1628401,27.151773981603156,14.460784313725492,1610612738,33,37,2024-11-07T01:28:01Z,2340000,False,178.0,203.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
241,PT04M56.00S,2024-11-07T01:27:57.8Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,33,37,2024-11-07T01:28:01Z,2350000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,,,
242,PT04M51.00S,2024-11-07T01:28:03.3Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,33,37,2024-11-07T01:28:08Z,2360000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1628401]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,,White,1628401.0,,,,,,
243,PT04M51.00S,2024-11-07T01:28:03.3Z,2,REGULAR,steal,,[],1628401,,,1610612738,33,37,2024-11-07T01:28:06Z,2370000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
