actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
81,PT05M15.00S,2024-12-31T20:26:56.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,10,6,2024-12-31T20:27:18Z,800000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2024-12-31T20:26:56.4Z,1,REGULAR,substitution,out,[],1630558,,,1610612761,10,6,2024-12-31T20:27:18Z,810000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M15.00S,2024-12-31T20:26:56.4Z,1,REGULAR,substitution,in,[],1630202,,,1610612761,10,6,2024-12-31T20:27:18Z,820000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M15.00S,2024-12-31T20:26:56.4Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,10,6,2024-12-31T20:27:18Z,830000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M15.00S,2024-12-31T20:26:56.4Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,10,6,2024-12-31T20:27:18Z,840000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M50.00S,2024-12-31T20:27:57.4Z,1,REGULAR,2pt,Jump Shot,[],1628449,81.553876478318,72.30392156862744,1610612761,10,8,2024-12-31T20:28:01Z,850000,False,112.0,121.0,1,right,C. Boucher 16' pullup Jump Shot (2 PTS) (O. Agbaji 1 AST),"[1628449, 1630534]",1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right Center,16.45,Made,,,,,,,,,,2.0,,,,,,O. Agbaji,1630534.0,1.0
88,PT04M30.00S,2024-12-31T20:28:16.3Z,1,REGULAR,3pt,Jump Shot,[],201143,26.62614980289093,81.61764705882352,1610612738,10,8,2024-12-31T20:28:21Z,870000,False,-158.0,198.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
89,PT04M28.00S,2024-12-31T20:28:18.3Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,10,8,2024-12-31T20:28:21Z,880000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,88.0,1.0,0.0,1.0,,,,,,,,,,,,,,
90,PT04M26.00S,2024-12-31T20:28:20.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,25.837713534822605,19.607843137254903,1610612738,13,8,2024-12-31T20:28:26Z,890000,False,152.0,190.0,1,left,D. White 24' 3PT  (8 PTS) (J. Holiday 1 AST),"[1628401, 201950]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,24.36,Made,,,,,,,,,,8.0,,,,,,J. Holiday,201950.0,1.0
92,PT04M10.00S,2024-12-31T20:28:35.5Z,1,REGULAR,3pt,Jump Shot,[],1642347,66.44218134034165,48.77450980392157,1610612761,13,8,2024-12-31T20:28:43Z,910000,False,-6.0,263.0,1,right,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
93,PT04M08.00S,2024-12-31T20:28:37.5Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,13,8,2024-12-31T20:28:43Z,920000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,92.0,2.0,1.0,1.0,,,,,,,,,,,,,,
94,PT03M59.00S,2024-12-31T20:28:47.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,88.51839684625493,94.85294117647058,1610612761,13,8,2024-12-31T20:28:54Z,930000,False,224.0,55.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
95,PT03M57.00S,2024-12-31T20:28:49.9Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612761,13,8,2024-12-31T20:28:54Z,940000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,94.0,1.0,0.0,1.0,,,,,,,,,,,,,,
96,PT03M52.00S,2024-12-31T20:28:53.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,67.49342969776609,29.65686274509804,1610612761,13,8,2024-12-31T20:29:01Z,950000,False,-102.0,253.0,1,right,MISS J. Shead 27' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
97,PT03M50.00S,2024-12-31T20:28:55.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,8,2024-12-31T20:29:01Z,960000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT03M46.00S,2024-12-31T20:29:00.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,27.94021024967148,18.627450980392158,1610612738,16,8,2024-12-31T20:29:06Z,970000,False,157.0,210.0,1,left,P. Pritchard 26' 3PT running pullup (3 PTS) (D. White 1 AST),"[1630202, 1628401]",1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.22,Made,,,,,,,,,,3.0,,,,,,D. White,1628401.0,1.0
100,PT03M18.00S,2024-12-31T20:29:28.3Z,1,REGULAR,3pt,Jump Shot,[],1628449,88.64980289093299,3.9215686274509802,1610612761,16,8,2024-12-31T20:29:35Z,990000,False,-230.0,54.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
101,PT03M17.00S,2024-12-31T20:29:29.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,16,8,2024-12-31T20:29:35Z,1000000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,100.0,4.0,4.0,0.0,,,,,,,,,,,,,,
102,PT02M59.00S,2024-12-31T20:29:53.8Z,1,REGULAR,foul,personal,[],1628449,,,1610612738,16,8,2024-12-31T20:29:59Z,1010000,False,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 1628369]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628172.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
104,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,out,[],201950,,,1610612738,16,8,2024-12-31T20:30:10Z,1030000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,out,[],201143,,,1610612738,16,8,2024-12-31T20:30:10Z,1040000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,out,[],1627751,,,1610612738,16,8,2024-12-31T20:30:10Z,1050000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,out,[],1630534,,,1610612738,16,8,2024-12-31T20:30:10Z,1060000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,16,8,2024-12-31T20:30:10Z,1070000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,16,8,2024-12-31T20:30:10Z,1080000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612738,16,8,2024-12-31T20:30:10Z,1090000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M59.00S,2024-12-31T20:29:58.8Z,1,REGULAR,substitution,in,[],203482,,,1610612738,16,8,2024-12-31T20:30:10Z,1100000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M49.00S,2024-12-31T20:30:29.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,5.601182654402102,95.58823529411765,1610612738,16,8,2024-12-31T20:30:38Z,1110000,False,-228.0,0.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
113,PT02M47.00S,2024-12-31T20:30:31.6Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,16,8,2024-12-31T20:30:38Z,1120000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT02M36.00S,2024-12-31T20:30:43.2Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,16,8,2024-12-31T20:30:48Z,1130000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1628401]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,2.0,White,1628401.0,,,
115,PT02M36.00S,2024-12-31T20:30:43.2Z,1,REGULAR,steal,,[],1628401,,,1610612738,16,8,2024-12-31T20:30:44Z,1140000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2024-12-31T20:30:46.0Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612738,16,8,2024-12-31T20:32:26Z,1150000,False,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 1630567]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,,
117,PT02M35.00S,2024-12-31T20:30:46.0Z,1,REGULAR,steal,,[],1630567,,,1610612761,16,8,2024-12-31T20:30:48Z,1160000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
118,PT02M34.00S,2024-12-31T20:30:48.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642347,92.24704336399473,45.53462009803921,1610612761,16,8,2024-12-31T20:32:42Z,1170000,False,-22.0,20.0,1,right,MISS J. Shead cutting Layup,[1642347],1610612761.0,TOR,cutting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
119,PT02M33.00S,2024-12-31T20:30:49.7Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,16,8,2024-12-31T20:32:42Z,1180000,False,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,118.0,5.0,4.0,1.0,,,,,,,,,,,,,,
120,PT02M31.00S,2024-12-31T20:30:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,93.11760840998686,45.83333333333333,1610612761,16,10,2024-12-31T20:32:50Z,1190000,False,-21.0,12.0,1,right,S. Barnes putback Layup (4 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,,,,4.0,,,,,,,,
121,PT02M10.00S,2024-12-31T20:31:09.5Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,16,10,2024-12-31T20:31:16Z,1200000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1628971]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,,
122,PT02M10.00S,2024-12-31T20:31:09.5Z,1,REGULAR,steal,,[],1628971,,,1610612761,16,10,2024-12-31T20:33:55Z,1210000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT02M05.00S,2024-12-31T20:31:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,89.96386333771353,44.6078431372549,1610612761,16,10,2024-12-31T20:31:22Z,1220000,False,-27.0,42.0,1,right,MISS C. Boucher running finger roll Layup - blocked,"[1628449, 1628401]",1610612761.0,TOR,running finger roll,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,White,1628401.0,,,,,,
124,PT02M05.00S,2024-12-31T20:31:13.6Z,1,REGULAR,block,,[],1628401,,,1610612761,16,10,2024-12-31T20:31:15Z,1230000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M04.00S,2024-12-31T20:31:14.6Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,16,10,2024-12-31T20:31:22Z,1240000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT02M00.00S,2024-12-31T20:31:18.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,29.517082785808146,25.245098039215684,1610612738,16,10,2024-12-31T20:31:26Z,1250000,False,124.0,225.0,1,left,MISS P. Pritchard 25' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
127,PT02M00.00S,2024-12-31T20:31:18.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,16,10,2024-12-31T20:31:26Z,1260000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,126.0,6.0,5.0,1.0,,,,,,,,,,,,,,
128,PT01M48.00S,2024-12-31T20:31:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.80354796320631,47.05882352941176,1610612761,16,10,2024-12-31T20:31:40Z,1270000,False,-15.0,25.0,1,right,MISS B. Brown driving finger roll Layup,[1628971],1610612761.0,TOR,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2024-12-31T20:31:32.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,10,2024-12-31T20:31:40Z,1280000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,
130,PT01M47.00S,2024-12-31T20:31:37.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612738,16,10,2024-12-31T20:31:37Z,1290000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2024-12-31T20:32:36.3Z,1,REGULAR,substitution,out,[],1628971,,,1610612738,16,10,2024-12-31T20:32:59Z,1300000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2024-12-31T20:32:36.3Z,1,REGULAR,substitution,in,[],1642266,,,1610612738,16,10,2024-12-31T20:32:59Z,1310000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2024-12-31T20:33:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,29.77989487516426,73.77450980392157,1610612738,16,10,2024-12-31T20:33:23Z,1320000,False,-119.0,227.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
134,PT01M32.00S,2024-12-31T20:33:17.7Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,16,10,2024-12-31T20:33:23Z,1330000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
135,PT01M23.00S,2024-12-31T20:33:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,92.06636005256242,45.83333333333333,1610612761,16,10,2024-12-31T20:33:35Z,1340000,False,-21.0,22.0,1,right,MISS C. Boucher driving Layup - blocked,"[1628449, 1628401]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,White,1628401.0,,,,,,
136,PT01M23.00S,2024-12-31T20:33:28.5Z,1,REGULAR,block,,[],1628401,,,1610612761,16,10,2024-12-31T20:33:30Z,1350000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT01M22.00S,2024-12-31T20:33:29.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,10,2024-12-31T20:33:35Z,1360000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,135.0,3.0,3.0,0.0,,,,,,,,,,,,,,
138,PT01M15.00S,2024-12-31T20:33:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,5.601182654402102,39.46078431372549,1610612738,16,10,2024-12-31T20:33:42Z,1370000,False,53.0,0.0,1,left,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
139,PT01M14.00S,2024-12-31T20:33:36.1Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,16,10,2024-12-31T20:33:36Z,1380000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT01M08.00S,2024-12-31T20:33:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,6.652431011826544,53.431372549019606,1610612738,18,10,2024-12-31T20:33:45Z,1390000,False,-17.0,10.0,1,left,J. Tatum cutting Layup (2 PTS) (L. Kornet 1 AST),"[1628369, 1628436]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,2.0,,,,,,L. Kornet,1628436.0,1.0
142,PT00M50.80S,2024-12-31T20:33:59.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,79.45137976346912,92.15686274509804,1610612761,18,10,2024-12-31T20:34:06Z,1410000,False,211.0,141.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
143,PT00M50.00S,2024-12-31T20:34:00.4Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,18,10,2024-12-31T20:34:06Z,1420000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,142.0,3.0,2.0,1.0,,,,,,,,,,,,,,
144,PT00M44.90S,2024-12-31T20:34:06.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,25.312089356110377,85.7843137254902,1610612738,21,10,2024-12-31T20:35:29Z,1430000,False,-179.0,185.0,1,left,P. Pritchard 25' 3PT step back (6 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,,,,,,6.0,,,,,,,,
145,PT00M35.80S,2024-12-31T20:34:18.1Z,1,REGULAR,3pt,Jump Shot,[],203482,73.66951379763469,85.7843137254902,1610612761,21,10,2024-12-31T20:34:28Z,1440000,False,179.0,195.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
146,PT00M34.00S,2024-12-31T20:34:19.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,21,10,2024-12-31T20:34:28Z,1450000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,145.0,4.0,4.0,0.0,,,,,,,,,,,,,,
147,PT00M27.70S,2024-12-31T20:34:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,7.30946123521682,41.66666666666667,1610612738,21,10,2024-12-31T20:34:31Z,1460000,False,42.0,16.0,1,left,MISS P. Pritchard running Layup,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
148,PT00M25.80S,2024-12-31T20:34:28.0Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,21,10,2024-12-31T20:34:31Z,1470000,False,,,0,,S. Barnes REBOUND (Off:1 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,147.0,7.0,6.0,1.0,,,,,,,,,,,,,,
149,PT00M05.70S,2024-12-31T20:34:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,95.3515111695138,62.00980392156863,1610612761,21,12,2024-12-31T20:34:53Z,1480000,False,60.0,-9.0,1,right,K. Olynyk 6' driving reverse Layup (2 PTS) (S. Barnes 1 AST),"[203482, 1630567]",1610612761.0,TOR,driving reverse,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,,,,,,2.0,,,,,,S. Barnes,1630567.0,1.0
150,PT00M00.10S,2024-12-31T20:34:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,14.4053876478318,44.36274509803921,1610612738,23,12,2024-12-31T20:35:01Z,1490000,False,28.0,83.0,1,left,D. White 8' driving floating Jump Shot (10 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,,,,,,,,,,10.0,,,,,,,,
151,PT00M00.00S,2024-12-31T20:35:03.7Z,1,REGULAR,period,end,[],0,,,1610612761,23,12,2024-12-31T20:35:03Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612761,23,12,2024-12-31T20:37:48Z,1510000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612761,23,12,2024-12-31T20:37:48Z,1520000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612761,23,12,2024-12-31T20:37:48Z,1530000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,23,12,2024-12-31T20:37:48Z,1540000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612761,23,12,2024-12-31T20:37:48Z,1550000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-31T20:37:15.3Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612761,23,12,2024-12-31T20:37:48Z,1560000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
