actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
79,PT05M33.00S,2024-11-26T00:52:24.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612746,10,10,2024-11-26T00:52:32Z,780000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M33.00S,2024-11-26T00:52:24.8Z,1,REGULAR,substitution,in,[],1630573,,,1610612746,10,10,2024-11-26T00:52:32Z,790000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M33.00S,2024-11-26T00:52:40.5Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,10,10,2024-11-26T00:52:45Z,800000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M33.00S,2024-11-26T00:52:40.5Z,1,REGULAR,substitution,in,[],1629645,,,1610612746,10,10,2024-11-26T00:52:45Z,810000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M33.00S,2024-11-26T00:52:23.6Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,10,10,2024-11-26T00:53:05Z,820000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT05M33.00S,2024-11-26T00:52:23.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,10,2024-11-26T00:53:05Z,830000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,83.0,5.0,5.0,0.0,,,,,,,,,,,,,,
85,PT05M14.00S,2024-11-26T00:53:16.6Z,1,REGULAR,3pt,Jump Shot,[],201950,5.601182654402102,97.30392156862744,1610612738,10,10,2024-11-26T00:53:31Z,840000,False,-237.0,0.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
86,PT05M12.00S,2024-11-26T00:53:18.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,10,10,2024-11-26T00:53:31Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,85.0,,,,,,,,,,,,,,,,,
88,PT05M12.00S,2024-11-26T00:53:26.4Z,1,REGULAR,substitution,out,[],204001,,,1610612738,10,10,2024-11-26T00:53:32Z,870000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M12.00S,2024-11-26T00:53:26.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612738,10,10,2024-11-26T00:53:32Z,880000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M12.00S,2024-11-26T00:53:26.4Z,1,REGULAR,substitution,in,[],1629674,,,1610612738,10,10,2024-11-26T00:53:32Z,890000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M12.00S,2024-11-26T00:53:26.4Z,1,REGULAR,substitution,in,[],1641738,,,1610612738,10,10,2024-11-26T00:53:32Z,900000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M09.00S,2024-11-26T00:53:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,5.995400788436268,55.14705882352941,1610612738,10,10,2024-11-26T00:53:59Z,910000,False,-26.0,4.0,1,left,MISS P. Pritchard driving Layup - blocked,"[1630202, 1629645]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629645.0
93,PT05M09.00S,2024-11-26T00:53:47.0Z,1,REGULAR,block,,[],1629645,,,1610612738,10,10,2024-11-26T00:53:51Z,920000,False,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M09.00S,2024-11-26T00:53:47.0Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,10,10,2024-11-26T00:53:59Z,930000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,,
95,PT05M09.00S,2024-11-26T00:53:53.6Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,10,10,2024-11-26T00:54:01Z,940000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Queta 2 FT),"[201935, 1629674]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,1627962.0,,,,,,,,1.0,0.0,Queta,1629674.0,,
97,PT05M09.00S,2024-11-26T00:54:13.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629674,,,1610612738,11,10,2024-11-26T00:54:13Z,960000,False,,,0,,N. Queta Free Throw 1 of 2 (1 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
98,PT05M09.00S,2024-11-26T00:54:33.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629674,,,1610612738,12,10,2024-11-26T00:54:33Z,970000,False,,,0,,N. Queta Free Throw 2 of 2 (2 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
99,PT04M46.00S,2024-11-26T00:54:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641738,93.24901445466492,47.30392156862745,1610612746,12,10,2024-11-26T00:55:07Z,980000,False,-13.0,11.0,1,right,MISS K. Brown driving Layup,[1641738],1610612746.0,LAC,driving,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
100,PT04M45.00S,2024-11-26T00:54:59.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,12,10,2024-11-26T00:55:07Z,990000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,99.0,6.0,6.0,0.0,,,,,,,,,,,,,,
101,PT04M34.00S,2024-11-26T00:55:09.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,32.276609724047304,33.57843137254902,1610612738,15,10,2024-11-26T00:55:18Z,1000000,False,82.0,251.0,1,left,J. Tatum 26' 3PT pullup (5 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.4,Made,,,,,,,5.0,,,,,,,,,,,
102,PT04M11.00S,2024-11-26T00:55:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,81.42247043363994,44.85294117647059,1610612746,15,10,2024-11-26T00:55:44Z,1010000,False,-26.0,122.0,1,right,MISS K. Porter Jr. 12' driving floating Shot,[1629645],1610612746.0,LAC,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.48,Missed,,,,,,,,,,,,,,,,,,
103,PT04M09.00S,2024-11-26T00:55:35.8Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,15,10,2024-11-26T00:55:44Z,1020000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,102.0,2.0,1.0,1.0,,,,,,,,,,,,,,
104,PT03M58.00S,2024-11-26T00:55:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,46.81372549019608,1610612738,17,10,2024-11-26T00:55:53Z,1030000,False,16.0,13.0,1,left,J. Tatum driving finger roll Layup (7 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,7.0,,,,,,,,,,,
105,PT03M44.00S,2024-11-26T00:56:00.9Z,1,REGULAR,3pt,Jump Shot,[],201935,67.49342969776609,28.676470588235293,1610612746,17,13,2024-11-26T00:56:09Z,1040000,False,-107.0,253.0,1,right,J. Harden 27' 3PT  (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,,,5.0,,,,,,,,,,,
106,PT03M23.00S,2024-11-26T00:56:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630202,9.017739816031538,2.941176470588235,1610612738,20,13,2024-11-26T00:56:32Z,1050000,False,235.0,32.0,1,left,P. Pritchard 3PT  (3 PTS) (J. Holiday 2 AST),"[1630202, 201950]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.75,Made,,,,,,,3.0,J. Holiday,201950.0,2.0,,,,,,,,
108,PT03M21.00S,2024-11-26T00:56:28.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,20,13,2024-11-26T00:56:28Z,1070000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M21.00S,2024-11-26T00:58:36.8Z,1,REGULAR,substitution,out,[],1627884,,,1610612746,20,13,2024-11-26T00:59:21Z,1090000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2024-11-26T00:58:36.8Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,20,13,2024-11-26T00:59:21Z,1100000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M21.00S,2024-11-26T00:58:36.8Z,1,REGULAR,substitution,in,[],201587,,,1610612746,20,13,2024-11-26T00:59:21Z,1110000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M21.00S,2024-11-26T00:58:36.8Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,20,13,2024-11-26T01:02:29Z,1115000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2024-11-26T00:59:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,94.43166885676742,61.029411764705884,1610612746,20,13,2024-11-26T00:59:50Z,1120000,False,55.0,0.0,1,right,MISS T. Mann fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,,,,,,,,,,,,
114,PT03M02.00S,2024-11-26T00:59:42.5Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,20,13,2024-11-26T00:59:50Z,1130000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,3.0,2.0,1.0,,,,,,,,,,,,,,
115,PT02M55.00S,2024-11-26T00:59:49.1Z,1,REGULAR,3pt,Jump Shot,[],201950,9.017739816031538,4.901960784313726,1610612738,20,13,2024-11-26T00:59:58Z,1140000,False,225.0,32.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,22.78,Missed,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2024-11-26T00:59:52.1Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,20,13,2024-11-26T00:59:58Z,1150000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M43.00S,2024-11-26T01:00:01.6Z,1,REGULAR,2pt,Jump Shot,[],1629645,74.85216819973719,69.6078431372549,1610612746,20,15,2024-11-26T01:00:14Z,1160000,False,98.0,184.0,1,right,K. Porter Jr. 20' turnaround Jump Shot (2 PTS),[1629645],1610612746.0,LAC,turnaround,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,20.84,Made,,,,,,,2.0,,,,,,,,,,,
118,PT02M30.00S,2024-11-26T01:00:12.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,7.703679369250986,53.431372549019606,1610612738,22,15,2024-11-26T01:00:20Z,1170000,False,-17.0,20.0,1,left,J. Holiday driving Hook (2 PTS),[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,2.0,,,,,,,,,,,
121,PT02M11.00S,2024-11-26T01:00:32.5Z,1,REGULAR,3pt,Jump Shot,[],1641738,69.72733245729303,72.30392156862744,1610612746,22,18,2024-11-26T01:00:46Z,1190000,False,112.0,232.0,1,right,K. Brown 25' 3PT  (3 PTS) (J. Harden 3 AST),"[1641738, 201935]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,,,,3.0,J. Harden,201935.0,3.0,,,,,,,,
123,PT01M56.00S,2024-11-26T01:00:46.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,27.677398160315374,18.872549019607842,1610612738,25,18,2024-11-26T01:00:52Z,1210000,False,156.0,208.0,1,left,S. Hauser 25' 3PT  (3 PTS) (J. Tatum 2 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,,,,
125,PT01M28.00S,2024-11-26T01:01:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.32917214191852,52.69607843137255,1610612746,25,20,2024-11-26T01:01:20Z,1230000,False,13.0,20.0,1,right,J. Harden driving Layup (7 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,7.0,,,,,,,,,,,
126,PT01M12.00S,2024-11-26T01:01:30.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.54599211563732,80.14705882352942,1610612738,25,20,2024-11-26T01:01:55Z,1240000,False,-151.0,206.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
127,PT01M08.00S,2024-11-26T01:01:33.9Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,25,20,2024-11-26T01:01:33Z,1250000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT00M53.40S,2024-11-26T01:01:49.3Z,1,REGULAR,2pt,Jump Shot,[],1629611,80.6340341655716,33.57843137254902,1610612746,25,20,2024-11-26T01:04:46Z,1260000,False,-82.0,130.0,1,right,MISS T. Mann 15' Jump Shot,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,15.33,Missed,,,,,,,,,,,,,,,,,,
129,PT00M51.40S,2024-11-26T01:01:51.3Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,25,20,2024-11-26T01:01:58Z,1270000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,,128.0,4.0,3.0,1.0,,,,,,,,,,,,,,
130,PT00M35.10S,2024-11-26T01:02:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.783837056504599,50.73529411764706,1610612738,27,20,2024-11-26T01:05:25Z,1280000,False,-4.0,11.0,1,left,J. Tatum driving Layup (9 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,,,9.0,,,,,,,,,,,
132,PT00M12.60S,2024-11-26T01:02:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.1688567674113,57.84313725490197,1610612746,27,20,2024-11-26T01:02:38Z,1290000,False,39.0,2.0,1,right,MISS J. Harden Layup - blocked,"[201935, 1629674]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,Queta,1629674.0
133,PT00M12.60S,2024-11-26T01:02:34.6Z,1,REGULAR,block,,[],1629674,,,1610612746,27,20,2024-11-26T01:02:36Z,1300000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT00M12.60S,2024-11-26T01:02:34.6Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,27,20,2024-11-26T01:02:38Z,1310000,False,,,0,,N. Queta REBOUND (Off:1 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,132.0,5.0,4.0,1.0,,,,,,,,,,,,,,
135,PT00M05.40S,2024-11-26T01:02:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,27.808804204993432,8.823529411764707,1610612738,27,20,2024-11-26T01:02:50Z,1320000,False,206.0,209.0,1,left,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,29.33,Missed,,,,,,,,,,,,,,,,,,
136,PT00M01.20S,2024-11-26T01:02:46.0Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,27,20,2024-11-26T01:02:46Z,1330000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,135.0,7.0,6.0,1.0,,,,,,,,,,,,,,
137,PT00M00.00S,2024-11-26T01:02:47.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,7.30946123521682,97.05882352941177,1610612738,27,20,2024-11-26T01:02:53Z,1340000,False,-235.0,16.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2024-11-26T01:02:49.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,27,20,2024-11-26T01:02:49Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,137.0,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2024-11-26T01:02:52.6Z,1,REGULAR,period,end,[],0,,,1610612738,27,20,2024-11-26T01:02:52Z,1360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,27,20,2024-11-26T01:05:31Z,1370000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612738,27,20,2024-11-26T01:05:31Z,1380000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612738,27,20,2024-11-26T01:05:31Z,1390000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,out,['startperiod'],1641738,,,1610612738,27,20,2024-11-26T01:05:31Z,1400000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,27,20,2024-11-26T01:05:31Z,1410000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,27,20,2024-11-26T01:05:31Z,1420000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612738,27,20,2024-11-26T01:05:31Z,1430000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-11-26T01:04:48.6Z,2,REGULAR,substitution,in,['startperiod'],1641757,,,1610612738,27,20,2024-11-26T01:05:31Z,1440000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-11-26T01:05:34.8Z,2,REGULAR,period,start,[],0,,,1610612738,27,20,2024-11-26T01:05:34Z,1450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M48.00S,2024-11-26T01:05:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,29.517082785808146,19.11764705882353,1610612738,30,20,2024-11-26T01:06:03Z,1460000,False,154.0,225.0,1,left,S. Hauser 27' 3PT turnaround (6 PTS) (N. Queta 1 AST),"[1630573, 1629674]",1610612738.0,BOS,turnaround,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.29,Made,,,,,,,6.0,N. Queta,1629674.0,1.0,,,,,,,,
151,PT11M30.00S,2024-11-26T01:06:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,88.12417871222075,49.01960784313725,1610612746,30,20,2024-11-26T01:06:10Z,1480000,False,-5.0,59.0,1,right,MISS K. Porter Jr. pullup Shot,[1629645],1610612746.0,LAC,pullup,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
152,PT11M27.00S,2024-11-26T01:06:06.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,30,20,2024-11-26T01:06:10Z,1490000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
153,PT11M23.00S,2024-11-26T01:06:11.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,9.280551905387648,3.6764705882352944,1610612738,33,20,2024-11-26T01:06:21Z,1500000,False,232.0,35.0,1,left,P. Pritchard 3PT  (6 PTS) (D. White 1 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,6.0,D. White,1628401.0,1.0,,,,,,,,
155,PT11M06.00S,2024-11-26T01:06:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,93.24901445466492,42.64705882352941,1610612746,33,20,2024-11-26T01:06:38Z,1520000,False,-37.0,11.0,1,right,MISS J. Miller driving Layup - blocked,"[1641757, 1629674]",1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,Queta,1629674.0
156,PT11M06.00S,2024-11-26T01:06:28.6Z,2,REGULAR,block,,[],1629674,,,1610612746,33,20,2024-11-26T01:06:30Z,1530000,False,,,0,,N. Queta BLOCK (2 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT11M06.00S,2024-11-26T01:06:28.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,33,20,2024-11-26T01:06:38Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,155.0,,,,,,,,,,,,,,,,,
159,PT11M00.00S,2024-11-26T01:06:51.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,88.25558475689881,39.46078431372549,1610612746,33,22,2024-11-26T01:06:59Z,1560000,False,-53.0,58.0,1,right,I. Zubac 7' driving Hook (6 PTS),[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,,,,,,,6.0,,,,,,,,,,,
160,PT10M53.00S,2024-11-26T01:06:58.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,10.726018396846255,3.6764705882352944,1610612738,36,22,2024-11-26T01:07:05Z,1570000,False,232.0,48.0,1,left,P. Pritchard 3PT  (9 PTS) (J. Brown 1 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,,,9.0,J. Brown,1627759.0,1.0,,,,,,,,
162,PT10M52.00S,2024-11-26T01:07:04.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,22,2024-11-26T01:07:04Z,1590000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
