actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
249,PT06M00.00S,2025-12-31T02:47:57.3Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,45,52,2025-12-31T02:47:57Z,2480000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Left Center,,,248.0,,,1.0,1.0,0.0,,,,,,,,,,,,
250,PT05M56.00S,2025-12-31T02:48:00.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,31.750985545335087,25.0,1610612738,45,52,2025-12-31T02:48:16Z,2490000,False,125.0,246.0,1,left,MISS D. White 27' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.59,Missed,,,,,,,,,,,,,,,,,,
251,PT05M52.00S,2025-12-31T02:48:04.8Z,2,REGULAR,rebound,defensive,[],1641707,,,1610612762,45,52,2025-12-31T02:48:07Z,2500000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,250.0,,,2.0,2.0,0.0,,,,,,,,,,,,
252,PT05M49.00S,2025-12-31T02:48:08.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642383,90.3580814717477,34.31372549019608,1610612762,47,52,2025-12-31T02:48:16Z,2510000,False,-78.0,38.0,1,right,W. Clayton Jr. 8' running DUNK (4 PTS) (T. Hendricks 2 AST),"[1642383, 1641707]",1610612762.0,UTA,running,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.72,Made,,,,,,,4.0,,,,,,T. Hendricks,1641707.0,2.0,,,
255,PT05M40.00S,2025-12-31T02:48:17.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,30.042706964520367,73.52941176470588,1610612738,47,52,2025-12-31T02:49:20Z,2540000,False,-118.0,230.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
256,PT05M40.00S,2025-12-31T02:48:17.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,47,52,2025-12-31T02:48:23Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,255.0,,,,,,,,,,,,,,,,,
257,PT05M40.00S,2025-12-31T02:48:27.4Z,2,REGULAR,substitution,out,[],1629014,,,1610612762,47,52,2025-12-31T02:48:34Z,2560000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M40.00S,2025-12-31T02:48:27.4Z,2,REGULAR,substitution,out,[],1628401,,,1610612762,47,52,2025-12-31T02:48:34Z,2570000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M40.00S,2025-12-31T02:48:27.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612762,47,52,2025-12-31T02:48:34Z,2580000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M40.00S,2025-12-31T02:48:27.4Z,2,REGULAR,substitution,in,[],1630202,,,1610612762,47,52,2025-12-31T02:48:34Z,2590000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M32.00S,2025-12-31T02:48:54.2Z,2,REGULAR,foul,personal,[],1642864,,,1610612762,47,52,2025-12-31T02:49:08Z,2600000,False,,,0,,H. González personal FOUL (1 PF),"[1642864, 1628374]",1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,1.0,0.0,Markkanen,1628374.0,,,,,,
263,PT05M32.00S,2025-12-31T02:49:01.5Z,2,REGULAR,substitution,out,[],1630568,,,1610612762,47,52,2025-12-31T02:49:09Z,2620000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M32.00S,2025-12-31T02:49:01.5Z,2,REGULAR,substitution,in,[],1629674,,,1610612762,47,52,2025-12-31T02:49:09Z,2630000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M30.00S,2025-12-31T02:49:18.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,70.64717477003943,27.696078431372552,1610612762,50,52,2025-12-31T02:49:23Z,2640000,False,-112.0,223.0,1,right,L. Markkanen 24' 3PT  (12 PTS) (K. George 4 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,,,12.0,,,,,,K. George,1641718.0,4.0,,,
267,PT05M14.00S,2025-12-31T02:49:34.2Z,2,REGULAR,turnover,bad pass,[],1631248,,,1610612738,50,52,2025-12-31T02:49:38Z,2660000,False,,,0,,B. Scheierman bad pass TURNOVER (1 TO),"[1631248, 1628374]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0
268,PT05M14.00S,2025-12-31T02:49:34.2Z,2,REGULAR,steal,,[],1628374,,,1610612762,50,52,2025-12-31T02:49:36Z,2670000,False,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
269,PT04M58.00S,2025-12-31T02:49:50.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,69.72733245729303,31.127450980392158,1610612762,50,52,2025-12-31T02:52:00Z,2680000,False,-94.0,232.0,1,right,MISS L. Markkanen 25' pullup 3PT,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
270,PT04M56.00S,2025-12-31T02:49:52.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,50,52,2025-12-31T02:50:03Z,2690000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,269.0,,,2.0,2.0,0.0,,,,,,,,,,,,
271,PT04M56.00S,2025-12-31T02:49:58.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,50,52,2025-12-31T02:49:58Z,2700000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M56.00S,2025-12-31T02:52:38.6Z,2,REGULAR,substitution,out,[],1642864,,,1610612738,50,52,2025-12-31T02:52:43Z,2710000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M56.00S,2025-12-31T02:52:38.6Z,2,REGULAR,substitution,out,[],1631248,,,1610612738,50,52,2025-12-31T02:52:43Z,2720000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M56.00S,2025-12-31T02:52:38.6Z,2,REGULAR,substitution,in,[],1641775,,,1610612738,50,52,2025-12-31T02:52:43Z,2730000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M56.00S,2025-12-31T02:52:38.6Z,2,REGULAR,substitution,in,[],1630573,,,1610612738,50,52,2025-12-31T02:52:43Z,2740000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M56.00S,2025-12-31T02:52:38.6Z,2,REGULAR,substitution,out,[],1641707,,,1610612738,50,52,2025-12-31T02:52:46Z,2750000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M56.00S,2025-12-31T02:52:38.6Z,2,REGULAR,substitution,in,[],1641729,,,1610612738,50,52,2025-12-31T02:52:46Z,2760000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M34.00S,2025-12-31T02:53:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612738,50,52,2025-12-31T02:53:36Z,2770000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Walsh 2 FT),"[1628374, 1641775]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202058.0,1.0,0.0,Walsh,1641775.0,,,,,,
282,PT04M34.00S,2025-12-31T02:53:36.9Z,2,REGULAR,freethrow,1 of 2,[],1641775,,,1610612738,50,52,2025-12-31T02:53:36Z,2790000,False,,,0,,MISS J. Walsh Free Throw 1 of 2,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT04M34.00S,2025-12-31T02:53:36.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,50,52,2025-12-31T02:53:36Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT04M34.00S,2025-12-31T02:53:49.4Z,2,REGULAR,freethrow,2 of 2,[],1641775,,,1610612738,50,53,2025-12-31T02:53:49Z,2810000,False,,,0,,J. Walsh Free Throw 2 of 2 (1 PTS),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
285,PT04M14.00S,2025-12-31T02:54:11.5Z,2,REGULAR,3pt,Jump Shot,[],1641718,67.49342969776609,56.61764705882353,1610612762,50,53,2025-12-31T02:54:16Z,2820000,False,33.0,253.0,1,right,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
286,PT04M11.00S,2025-12-31T02:54:14.5Z,2,REGULAR,rebound,defensive,[],1641775,,,1610612738,50,53,2025-12-31T02:54:16Z,2830000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,285.0,,,2.0,2.0,0.0,,,,,,,,,,,,
287,PT04M02.00S,2025-12-31T02:54:23.9Z,2,REGULAR,3pt,Jump Shot,[],1630573,11.514454664914586,95.34313725490196,1610612738,50,53,2025-12-31T02:54:30Z,2840000,False,-227.0,56.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
288,PT03M56.00S,2025-12-31T02:54:29.9Z,2,REGULAR,rebound,offensive,[],1641775,,,1610612738,50,53,2025-12-31T02:54:30Z,2850000,False,,,0,,J. Walsh REBOUND (Off:1 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,,,287.0,,,3.0,2.0,1.0,,,,,,,,,,,,
289,PT03M56.00S,2025-12-31T02:54:29.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641775,5.590000152587891,50.0,1610612738,50,55,2025-12-31T02:54:29Z,2860000,False,0.0,0.0,1,left,J. Walsh tip DUNK (3 PTS),[1641775],1610612738.0,BOS,tip,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,3.0,,,,,,,,,,,
290,PT03M42.00S,2025-12-31T02:54:43.4Z,2,REGULAR,3pt,Jump Shot,[],1642383,67.36202365308804,61.51960784313726,1610612762,53,55,2025-12-31T02:54:47Z,2870000,False,58.0,254.0,1,right,W. Clayton Jr. 26' 3PT  (7 PTS) (B. Sensabaugh 2 AST),"[1642383, 1641729]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,26.07,Made,,,,,,,7.0,,,,,,B. Sensabaugh,1641729.0,2.0,,,
292,PT03M31.00S,2025-12-31T02:54:54.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,21.895532194480946,43.13725490196079,1610612738,53,55,2025-12-31T03:11:45Z,2890000,False,34.0,153.0,1,left,MISS J. Brown 15' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
293,PT03M27.00S,2025-12-31T02:54:58.5Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,53,55,2025-12-31T02:54:59Z,2900000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,292.0,,,4.0,4.0,0.0,,,,,,,,,,,,
294,PT03M18.00S,2025-12-31T02:55:07.3Z,2,REGULAR,2pt,Jump Shot,[],203994,88.12417871222075,71.07843137254902,1610612762,53,55,2025-12-31T02:55:44Z,2910000,False,105.0,59.0,1,right,MISS J. Nurkić 12' driving floating Shot,[203994],1610612762.0,UTA,driving floating,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,12.08,Missed,,,,,,,,,,,,,,,,,,
295,PT03M16.00S,2025-12-31T02:55:09.3Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,53,55,2025-12-31T02:55:11Z,2920000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,294.0,,,3.0,2.0,1.0,,,,,,,,,,,,
296,PT03M09.00S,2025-12-31T02:55:17.8Z,2,REGULAR,turnover,out-of-bounds,[],1629674,,,1610612738,53,55,2025-12-31T02:55:23Z,2930000,False,,,0,,N. Queta bad pass out-of-bounds TURNOVER (1 TO),[1629674],1610612738.0,BOS,bad pass,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202053.0,,,,,,,,1.0,,
297,PT03M09.00S,2025-12-31T02:55:23.3Z,2,REGULAR,substitution,out,[],1642383,,,1610612762,53,55,2025-12-31T02:55:29Z,2940000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M09.00S,2025-12-31T02:55:23.3Z,2,REGULAR,substitution,in,[],1642268,,,1610612762,53,55,2025-12-31T02:55:29Z,2950000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M57.00S,2025-12-31T02:55:50.5Z,2,REGULAR,foul,personal,[],1641775,,,1610612762,53,55,2025-12-31T02:56:01Z,2960000,False,,,0,,J. Walsh personal FOUL (1 PF),"[1641775, 1628374]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,202053.0,1.0,0.0,Markkanen,1628374.0,,,,,,
301,PT02M54.00S,2025-12-31T02:56:10.4Z,2,REGULAR,turnover,out-of-bounds,[],203994,,,1610612762,53,55,2025-12-31T02:56:15Z,2980000,False,,,0,,J. Nurkić bad pass out-of-bounds TURNOVER (2 TO),[203994],1610612762.0,UTA,bad pass,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1193.0,,,,,,,,2.0,,
302,PT02M39.00S,2025-12-31T02:56:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,17.559132720105126,24.509803921568626,1610612738,53,55,2025-12-31T02:56:33Z,2990000,False,127.0,113.0,1,left,MISS J. Brown 17' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,17.01,Missed,,,,,,,,,,,,,,,,,,
303,PT02M36.00S,2025-12-31T02:56:32.7Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,53,55,2025-12-31T02:56:33Z,3000000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,302.0,,,5.0,5.0,0.0,,,,,,,,,,,,
304,PT02M29.00S,2025-12-31T02:56:41.4Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612762,53,55,2025-12-31T02:56:51Z,3010000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (George 2 FT),"[1629674, 1641718]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,2.0,0.0,George,1641718.0,,,,,,
306,PT02M29.00S,2025-12-31T02:57:12.9Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,54,55,2025-12-31T02:57:12Z,3030000,False,,,0,,K. George Free Throw 1 of 2 (16 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
307,PT02M29.00S,2025-12-31T02:57:14.3Z,2,REGULAR,substitution,out,[],1641775,,,1610612762,54,55,2025-12-31T02:57:20Z,3040000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M29.00S,2025-12-31T02:57:14.3Z,2,REGULAR,substitution,in,[],1628401,,,1610612762,54,55,2025-12-31T02:57:20Z,3050000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M29.00S,2025-12-31T02:57:37.4Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,55,55,2025-12-31T02:57:37Z,3060000,False,,,0,,K. George Free Throw 2 of 2 (17 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
310,PT02M18.00S,2025-12-31T02:57:51.2Z,2,REGULAR,3pt,Jump Shot,[],1630573,33.590670170827856,51.225490196078425,1610612738,55,55,2025-12-31T02:57:55Z,3070000,False,-6.0,263.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
311,PT02M15.00S,2025-12-31T02:57:54.6Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,55,55,2025-12-31T02:57:54Z,3080000,False,,,0,,D. White REBOUND (Off:1 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,310.0,,,5.0,4.0,1.0,,,,,,,,,,,,
312,PT02M10.00S,2025-12-31T02:57:59.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,15.193823915900131,42.40196078431372,1610612738,55,55,2025-12-31T02:58:05Z,3090000,False,38.0,90.0,1,left,MISS J. Brown 9' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,,,,,,,
313,PT02M07.00S,2025-12-31T02:58:02.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,55,55,2025-12-31T02:58:05Z,3100000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,312.0,,,,,,,,,,,,,,,,,
315,PT02M00.00S,2025-12-31T02:58:23.4Z,2,REGULAR,3pt,Jump Shot,[],1641718,72.48685939553219,14.215686274509803,1610612762,58,55,2025-12-31T02:58:27Z,3120000,False,-179.0,206.0,1,right,K. George 27' 3PT  (20 PTS) (L. Markkanen 1 AST),"[1641718, 1628374]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.29,Made,,,,,,,20.0,,,,,,L. Markkanen,1628374.0,1.0,,,
317,PT01M40.00S,2025-12-31T02:58:43.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,9.280551905387648,42.8921568627451,1610612738,58,57,2025-12-31T02:58:47Z,3140000,False,36.0,35.0,1,left,N. Queta alley-oop DUNK (10 PTS) (J. Brown 5 AST),"[1629674, 1627759]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,,,,,,,10.0,,,,,,J. Brown,1627759.0,5.0,,,
319,PT01M21.00S,2025-12-31T02:59:02.7Z,2,REGULAR,3pt,Jump Shot,[],1641729,73.53810775295663,14.950980392156863,1610612762,61,57,2025-12-31T02:59:07Z,3160000,False,-175.0,196.0,1,right,B. Sensabaugh 26' 3PT  (5 PTS) (J. Nurkić 5 AST),"[1641729, 203994]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,,5.0,,,,,,J. Nurkić,203994.0,5.0,,,
321,PT00M55.70S,2025-12-31T02:59:28.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,22.683968462549277,89.95098039215686,1610612738,61,57,2025-12-31T02:59:33Z,3180000,False,-200.0,161.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
322,PT00M53.00S,2025-12-31T02:59:31.6Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,61,57,2025-12-31T02:59:33Z,3190000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,321.0,,,4.0,3.0,1.0,,,,,,,,,,,,
323,PT00M33.30S,2025-12-31T02:59:51.3Z,2,REGULAR,3pt,Jump Shot,[],1641718,94.69448094612353,95.58823529411765,1610612762,64,57,2025-12-31T02:59:55Z,3200000,False,228.0,-3.0,1,right,K. George 3PT  (23 PTS) (I. Collier 3 AST),"[1641718, 1642268]",1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,,,23.0,,,,,,I. Collier,1642268.0,3.0,,,
325,PT00M26.60S,2025-12-31T03:00:04.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612738,64,57,2025-12-31T03:00:10Z,3220000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Brown 2 FT),"[1642268, 1627759]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,2.0,0.0,Brown,1627759.0,,,,,,
327,PT00M26.60S,2025-12-31T03:00:31.1Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,64,58,2025-12-31T03:00:31Z,3240000,False,,,0,,J. Brown Free Throw 1 of 2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
328,PT00M26.60S,2025-12-31T03:00:32.5Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,64,58,2025-12-31T03:00:36Z,3250000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M26.60S,2025-12-31T03:00:32.5Z,2,REGULAR,substitution,in,[],1642864,,,1610612738,64,58,2025-12-31T03:00:36Z,3260000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M26.60S,2025-12-31T03:00:52.4Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,64,59,2025-12-31T03:00:52Z,3270000,False,,,0,,J. Brown Free Throw 2 of 2 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
331,PT00M03.90S,2025-12-31T03:01:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,90.09526938239159,58.333333333333336,1610612762,64,59,2025-12-31T03:01:24Z,3280000,False,42.0,41.0,1,right,MISS K. George driving Layup - blocked,"[1641718, 1628401]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,White,1628401.0,,,,,,,,,,,,,,,
332,PT00M03.90S,2025-12-31T03:01:20.1Z,2,REGULAR,block,,[],1628401,,,1610612762,64,59,2025-12-31T03:01:22Z,3290000,False,,,0,,D. White BLOCK (4 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M00.70S,2025-12-31T03:01:23.3Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,64,59,2025-12-31T03:02:05Z,3300000,False,,,0,,H. González REBOUND (Off:0 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,331.0,,,2.0,2.0,0.0,,,,,,,,,,,,
334,PT00M00.00S,2025-12-31T03:01:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,38.18988173455979,17.647058823529413,1610612738,64,59,2025-12-31T03:01:29Z,3310000,False,162.0,306.0,1,left,MISS P. Pritchard 34' 3PT - blocked,"[1630202, 1642268]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,34.66,Missed,,Collier,1642268.0,,,,,,,,,,,,,,,
335,PT00M00.00S,2025-12-31T03:01:24.6Z,2,REGULAR,block,,[],1642268,,,1610612738,64,59,2025-12-31T03:01:27Z,3320000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2025-12-31T03:01:24.6Z,2,REGULAR,rebound,offensive,[],1642864,,,1610612738,64,59,2025-12-31T03:01:40Z,3330000,False,,,0,,H. González REBOUND (Off:1 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,334.0,,,3.0,2.0,1.0,,,,,,,,,,,,
