actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
175,PT00M27.90S,2026-03-01T03:11:12.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631255,9.937582128777924,50.0,1610612740,22,27,2026-03-01T03:11:21Z,1690000,False,0.0,41.0,1,left,K. Matković running finger roll Layup (2 PTS),[1631255],1610612740.0,NOP,running finger roll,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,,,,4.09,,,,,
176,PT00M03.80S,2026-03-01T03:11:40.7Z,1,REGULAR,2pt,Jump Shot,[],1641729,78.9257555847569,51.225490196078425,1610612762,22,27,2026-03-01T03:15:50Z,1700000,False,6.0,146.0,1,right,MISS B. Sensabaugh 14' step back Shot,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,,,,14.57,,,,,
177,PT00M01.90S,2026-03-01T03:11:42.6Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,22,27,2026-03-01T03:15:50Z,1710000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Center,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
178,PT00M00.30S,2026-03-01T03:11:45.0Z,1,REGULAR,3pt,Jump Shot,[],1642847,30.831143232588698,70.83333333333334,1610612740,22,27,2026-03-01T03:16:47Z,1720000,False,-104.0,237.0,1,left,MISS J. Fears 25' pullup bank 3PT,[1642847],1610612740.0,NOP,pullup bank,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.92,,,,,
179,PT00M00.10S,2026-03-01T03:11:45.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,22,27,2026-03-01T03:16:21Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,178.0,,,,,,,,,,,,
180,PT00M00.00S,2026-03-01T03:11:50.6Z,1,REGULAR,period,end,[],0,,,1610612740,22,27,2026-03-01T03:11:50Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-03-01T03:14:03.7Z,2,REGULAR,substitution,out,['startperiod'],1629723,,,1610612740,22,27,2026-03-01T03:14:22Z,1750000,False,,,0,,SUB out: J. Konchar,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-03-01T03:14:03.7Z,2,REGULAR,substitution,out,['startperiod'],1631255,,,1610612740,22,27,2026-03-01T03:14:22Z,1760000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-03-01T03:14:03.7Z,2,REGULAR,substitution,in,['startperiod'],1642396,,,1610612740,22,27,2026-03-01T03:14:22Z,1770000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-03-01T03:14:03.7Z,2,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,22,27,2026-03-01T03:14:22Z,1780000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-03-01T03:14:38.2Z,2,REGULAR,period,start,[],0,,,1610612762,22,27,2026-03-01T03:14:38Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M50.00S,2026-03-01T03:14:47.1Z,2,REGULAR,3pt,Jump Shot,[],1642396,70.64717477003943,23.52941176470588,1610612762,22,27,2026-03-01T03:17:06Z,1800000,False,-132.0,223.0,1,right,MISS B. Hinson 25' pullup 3PT,[1642396],1610612762.0,UTA,pullup,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.97,,,,,
187,PT11M48.00S,2026-03-01T03:14:49.1Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,22,27,2026-03-01T03:14:49Z,1810000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,,
188,PT11M38.00S,2026-03-01T03:14:59.0Z,2,REGULAR,3pt,Jump Shot,[],1642847,28.33442838370565,75.73529411764706,1610612740,22,27,2026-03-01T03:17:37Z,1820000,False,-129.0,214.0,1,left,MISS J. Fears 24' step back 3PT,[1642847],1610612740.0,NOP,step back,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,24.95,,,,,
189,PT11M35.00S,2026-03-01T03:15:02.0Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,22,27,2026-03-01T03:22:08Z,1830000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,,
190,PT11M34.00S,2026-03-01T03:15:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,8.623521681997373,42.40196078431372,1610612740,22,27,2026-03-01T03:18:10Z,1840000,False,38.0,29.0,1,left,MISS Y. Missi putback Layup,[1642274],1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,4.76,,,,,
191,PT11M31.00S,2026-03-01T03:15:06.4Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,22,27,2026-03-01T03:15:06Z,1850000,False,,,0,,D. Queen REBOUND (Off:1 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,190.0,3.0,2.0,1.0,,,,,,,,,
192,PT11M24.00S,2026-03-01T03:15:15.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642274,7.703679369250986,35.53921568627451,1610612740,22,29,2026-03-01T03:15:19Z,1860000,False,72.0,20.0,1,left,Y. Missi 7' cutting DUNK (2 PTS) (D. Queen 1 AST),"[1642274, 1642852]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,,,,7.5,D. Queen,1642852.0,1.0,,
194,PT11M24.00S,2026-03-01T03:15:17.0Z,2,REGULAR,foul,personal,['1freethrow'],1641729,,,1610612740,22,29,2026-03-01T03:15:28Z,1880000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Missi 1 FT),"[1641729, 1642274]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,1629178.0,1.0,0.0,Missi,1642274.0,,,,,,,,,,,,,,,
196,PT11M24.00S,2026-03-01T03:15:41.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1642274,,,1610612740,22,29,2026-03-01T03:15:44Z,1900000,False,,,0,,MISS Y. Missi Free Throw 1 of 1,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
197,PT11M21.00S,2026-03-01T03:15:44.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612762,22,29,2026-03-01T03:15:44Z,1910000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,
198,PT11M17.00S,2026-03-01T03:15:47.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,72.09264126149803,20.833333333333336,1610612762,22,29,2026-03-01T03:19:55Z,1920000,False,-146.0,210.0,1,right,MISS B. Sensabaugh 25' running 3PT - blocked,"[1641729, 1642274]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.55,,,,Missi,1642274.0
199,PT11M17.00S,2026-03-01T03:15:47.6Z,2,REGULAR,block,,[],1642274,,,1610612762,22,29,2026-03-01T03:15:50Z,1930000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
200,PT11M14.00S,2026-03-01T03:15:50.6Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,22,29,2026-03-01T03:15:52Z,1940000,False,,,0,,D. Queen REBOUND (Off:1 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,198.0,4.0,3.0,1.0,,,,,,,,,
201,PT11M11.00S,2026-03-01T03:15:53.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,30.436925098554536,81.37254901960785,1610612740,22,29,2026-03-01T03:21:06Z,1950000,False,-157.0,234.0,1,left,MISS J. Poole 28' running pullup 3PT,[1629673],1610612740.0,NOP,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,28.14,,,,,
202,PT11M08.00S,2026-03-01T03:15:56.9Z,2,REGULAR,rebound,defensive,[],1641989,,,1610612762,22,29,2026-03-01T03:15:58Z,1960000,False,,,0,,E. Harkless REBOUND (Off:0 Def:1),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Left Center,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,
203,PT10M59.00S,2026-03-01T03:16:06.6Z,2,REGULAR,2pt,Jump Shot,[],1641729,87.72996057818659,84.31372549019608,1610612762,22,29,2026-03-01T03:16:11Z,1970000,False,172.0,63.0,1,right,MISS B. Sensabaugh 18' pullup Shot,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,,,,18.27,,,,,
204,PT10M55.00S,2026-03-01T03:16:10.6Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,22,29,2026-03-01T03:16:11Z,1980000,False,,,0,,D. Queen REBOUND (Off:1 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right,,,,,,,,203.0,5.0,4.0,1.0,,,,,,,,,
205,PT10M49.00S,2026-03-01T03:16:16.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,30.305519053876477,11.76470588235294,1610612740,22,32,2026-03-01T03:23:24Z,1990000,False,191.0,232.0,1,left,J. Poole 30' 3PT  (3 PTS) (Z. Williamson 2 AST),"[1629673, 1629627]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,,,,,30.09,Z. Williamson,1629627.0,2.0,,
207,PT10M23.00S,2026-03-01T03:16:41.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641729,91.80354796320631,50.245098039215684,1610612762,24,32,2026-03-01T03:16:46Z,2010000,False,1.0,25.0,1,right,B. Sensabaugh cutting DUNK (4 PTS) (K. Love 2 AST),"[1641729, 201567]",1610612762.0,UTA,cutting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,,,,2.45,K. Love,201567.0,2.0,,
209,PT10M04.00S,2026-03-01T03:17:00.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,5.075558475689881,95.83333333333334,1610612740,24,32,2026-03-01T03:17:13Z,2030000,False,-229.0,-5.0,1,left,MISS J. Poole 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,22.93,,,,,
210,PT10M02.00S,2026-03-01T03:17:02.0Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,24,32,2026-03-01T03:17:50Z,2040000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,,,,,209.0,2.0,1.0,1.0,,,,,,,,,
211,PT09M53.00S,2026-03-01T03:17:12.5Z,2,REGULAR,3pt,Jump Shot,[],201567,65.1281208935611,46.568627450980394,1610612762,24,32,2026-03-01T03:17:16Z,2050000,False,-17.0,275.0,1,right,MISS K. Love 27' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,27.58,,,,,
212,PT09M51.00S,2026-03-01T03:17:14.5Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612740,24,32,2026-03-01T03:17:16Z,2060000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,
213,PT09M46.00S,2026-03-01T03:17:18.2Z,2,REGULAR,turnover,lost ball,[],1629673,,,1610612740,24,32,2026-03-01T03:17:22Z,2070000,False,,,0,,J. Poole lost ball TURNOVER (3 TO),"[1629673, 1641989]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,Harkless,1641989.0,,,,,,
214,PT09M46.00S,2026-03-01T03:17:18.2Z,2,REGULAR,steal,,[],1641989,,,1610612762,24,32,2026-03-01T03:17:20Z,2080000,False,,,0,,E. Harkless STEAL (1 STL),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
215,PT09M46.00S,2026-03-01T03:17:32.7Z,2,REGULAR,foul,personal,['1freethrow'],1642847,,,1610612762,24,32,2026-03-01T03:17:39Z,2090000,False,,,0,,J. Fears transition take personal FOUL (1 PF) (Collier 1 FT),"[1642847, 1642268]",1610612740.0,NOP,transition take,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,1629178.0,1.0,0.0,Collier,1642268.0,,,,,,,,,,,,,,,
217,PT09M46.00S,2026-03-01T03:17:54.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642268,,,1610612762,25,32,2026-03-01T03:17:54Z,2110000,False,,,0,,I. Collier transition take Free Throw 1 of 1 (1 PTS),[1642268],1610612762.0,UTA,transition take,,,Collier,I. Collier,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
218,PT09M39.00S,2026-03-01T03:18:15.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642396,92.9862023653088,39.705882352941174,1610612762,25,32,2026-03-01T03:26:03Z,2120000,False,-51.0,13.0,1,right,MISS B. Hinson cutting DUNK - blocked,"[1642396, 1642852]",1610612762.0,UTA,cutting,,,Hinson,B. Hinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,5.32,,,,Queen,1642852.0
219,PT09M39.00S,2026-03-01T03:18:15.7Z,2,REGULAR,block,,[],1642852,,,1610612762,25,32,2026-03-01T03:18:18Z,2130000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT09M39.00S,2026-03-01T03:18:15.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,25,32,2026-03-01T03:26:44Z,2140000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,218.0,,,,,,,,,,,,
220,PT09M39.00S,2026-03-01T03:18:36.1Z,2,REGULAR,jumpball,recovered,[],1642847,,,1610612740,25,32,2026-03-01T03:26:50Z,2150000,False,,,0,,Jump Ball D. Queen vs. B. Hinson: Tip to J. Fears,"[1642847, 1642852, 1642396]",1610612740.0,NOP,heldball,J. Fears,1642847.0,Fears,J. Fears,Queen,1642852.0,Hinson,1642396.0,,,,,,,,,,,,,,,,,,,,,,
224,PT09M33.00S,2026-03-01T03:18:44.0Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612740,25,32,2026-03-01T03:18:59Z,2180000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Fears 2 FT),"[201567, 1642847]",1610612762.0,UTA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
226,PT09M33.00S,2026-03-01T03:19:09.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642847,,,1610612740,25,33,2026-03-01T03:19:09Z,2200000,False,,,0,,J. Fears Free Throw 1 of 2 (3 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
227,PT09M33.00S,2026-03-01T03:19:09.9Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,25,33,2026-03-01T03:19:18Z,2210000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M33.00S,2026-03-01T03:19:09.9Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,25,33,2026-03-01T03:19:18Z,2220000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M33.00S,2026-03-01T03:19:32.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642847,,,1610612740,25,34,2026-03-01T03:19:32Z,2230000,False,,,0,,J. Fears Free Throw 2 of 2 (4 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
230,PT09M22.00S,2026-03-01T03:19:48.1Z,2,REGULAR,3pt,Jump Shot,[],1641729,72.22404730617609,77.20588235294117,1610612762,25,34,2026-03-01T03:19:51Z,2240000,False,136.0,209.0,1,right,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,24.9,,,,,
231,PT09M19.00S,2026-03-01T03:19:51.1Z,2,REGULAR,rebound,offensive,[],1642396,,,1610612762,25,34,2026-03-01T03:19:51Z,2250000,False,,,0,,B. Hinson REBOUND (Off:1 Def:1),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,,
232,PT09M19.00S,2026-03-01T03:19:50.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642396,94.40999984741211,50.0,1610612762,25,34,2026-03-01T03:19:53Z,2260000,False,0.0,0.0,1,right,MISS B. Hinson tip Layup - blocked,"[1642396, 1642274]",1610612762.0,UTA,tip,,,Hinson,B. Hinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,0.0,,,,Missi,1642274.0
233,PT09M19.00S,2026-03-01T03:19:50.9Z,2,REGULAR,block,,[],1642274,,,1610612762,25,34,2026-03-01T03:19:52Z,2270000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT09M19.00S,2026-03-01T03:19:50.9Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,25,34,2026-03-01T03:19:53Z,2280000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,232.0,2.0,1.0,1.0,,,,,,,,,
235,PT09M15.00S,2026-03-01T03:19:56.0Z,2,REGULAR,turnover,lost ball,[],1629673,,,1610612740,25,34,2026-03-01T03:20:02Z,2290000,False,,,0,,J. Poole lost ball TURNOVER (4 TO),"[1629673, 201567]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,4.0,Love,201567.0,,,,,,
236,PT09M15.00S,2026-03-01T03:19:56.0Z,2,REGULAR,steal,,[],201567,,,1610612762,25,34,2026-03-01T03:20:00Z,2300000,False,,,0,,K. Love STEAL (1 STL),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT09M11.00S,2026-03-01T03:20:01.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642396,92.32917214191852,48.77450980392157,1610612762,27,34,2026-03-01T03:20:13Z,2310000,False,-6.0,20.0,1,right,B. Hinson running DUNK (5 PTS) (E. Harkless 2 AST),"[1642396, 1641989]",1610612762.0,UTA,running,,,Hinson,B. Hinson,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,,,,2.05,E. Harkless,1641989.0,2.0,,
239,PT09M11.00S,2026-03-01T03:20:19.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,27,34,2026-03-01T03:20:19Z,2330000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M11.00S,2026-03-01T03:22:43.7Z,2,REGULAR,substitution,out,[],1629673,,,1610612740,27,34,2026-03-01T03:22:45Z,2340000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M11.00S,2026-03-01T03:22:43.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,27,34,2026-03-01T03:22:45Z,2350000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M01.00S,2026-03-01T03:23:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.1268068331143235,53.431372549019606,1610612740,27,36,2026-03-01T03:23:14Z,2360000,False,-17.0,5.0,1,left,S. Bey reverse Layup (10 PTS) (J. Fears 1 AST),"[1630180, 1642847]",1610612740.0,NOP,reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,,,,1.79,J. Fears,1642847.0,1.0,,
246,PT08M35.00S,2026-03-01T03:23:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641989,89.30683311432325,51.225490196078425,1610612762,27,36,2026-03-01T03:29:32Z,2380000,False,6.0,48.0,1,right,MISS E. Harkless driving finger roll Layup,[1641989],1610612762.0,UTA,driving finger roll,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,4.84,,,,,
247,PT08M33.00S,2026-03-01T03:23:37.3Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,27,36,2026-03-01T03:23:38Z,2390000,False,,,0,,D. Queen REBOUND (Off:1 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,246.0,6.0,5.0,1.0,,,,,,,,,
248,PT08M30.00S,2026-03-01T03:23:42.1Z,2,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,27,36,2026-03-01T03:23:49Z,2400000,False,,,0,,D. Queen lost ball out-of-bounds TURNOVER (2 TO),[1642852],1610612740.0,NOP,lost ball,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,2882.0,,,,,,,,,,,2.0,,,,,,,,
249,PT08M06.00S,2026-03-01T03:24:13.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,71.56701708278581,23.284313725490197,1610612762,27,36,2026-03-01T03:30:06Z,2410000,False,-134.0,215.0,1,right,MISS K. Love 25' pullup 3PT,[201567],1610612762.0,UTA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.3,,,,,
250,PT08M03.00S,2026-03-01T03:24:16.9Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,27,36,2026-03-01T03:24:17Z,2420000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,
251,PT07M55.00S,2026-03-01T03:24:25.6Z,2,REGULAR,3pt,Jump Shot,[],1630529,30.831143232588698,33.088235294117645,1610612740,27,36,2026-03-01T03:30:39Z,2430000,False,85.0,237.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,25.19,,,,,
252,PT07M53.00S,2026-03-01T03:24:27.6Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,27,36,2026-03-01T03:24:34Z,2440000,False,,,0,,Y. Missi REBOUND (Off:2 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,,251.0,3.0,1.0,2.0,,,,,,,,,
253,PT07M53.00S,2026-03-01T03:24:33.9Z,2,REGULAR,foul,personal,[],1642396,,,1610612740,27,36,2026-03-01T03:25:10Z,2450000,False,,,0,,B. Hinson personal FOUL (2 PF),"[1642396, 1642274]",1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Mid-Range,8-16 Left,101283.0,2.0,0.0,Missi,1642274.0,,,,,,,,,,,,,,,
255,PT07M53.00S,2026-03-01T03:24:38.8Z,2,REGULAR,substitution,out,[],1642396,,,1610612740,27,36,2026-03-01T03:24:45Z,2470000,False,,,0,,SUB out: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M53.00S,2026-03-01T03:24:38.8Z,2,REGULAR,substitution,out,[],1641989,,,1610612740,27,36,2026-03-01T03:24:45Z,2480000,False,,,0,,SUB out: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M53.00S,2026-03-01T03:24:38.8Z,2,REGULAR,substitution,out,[],201567,,,1610612740,27,36,2026-03-01T03:24:45Z,2490000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M53.00S,2026-03-01T03:24:38.8Z,2,REGULAR,substitution,in,[],1642271,,,1610612740,27,36,2026-03-01T03:24:45Z,2500000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
