actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
280,PT06M17.00S,2025-11-12T02:56:10.1Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612762,55,43,2025-11-12T02:56:14Z,2780000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Nurkić 2 FT),"[1627783, 203994]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628484.0,1.0,0.0,Nurkić,203994.0,,,,,,
282,PT06M17.00S,2025-11-12T02:56:37.5Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612762,55,43,2025-11-12T02:56:37Z,2800000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT06M17.00S,2025-11-12T02:56:37.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,55,43,2025-11-12T02:56:37Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT06M17.00S,2025-11-12T02:56:39.7Z,2,REGULAR,substitution,out,[],1642383,,,1610612762,55,43,2025-11-12T02:56:46Z,2820000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M17.00S,2025-11-12T02:56:39.7Z,2,REGULAR,substitution,out,[],1642846,,,1610612762,55,43,2025-11-12T02:56:46Z,2830000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M17.00S,2025-11-12T02:56:39.7Z,2,REGULAR,substitution,in,[],1642268,,,1610612762,55,43,2025-11-12T02:56:46Z,2840000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M17.00S,2025-11-12T02:56:39.7Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,55,43,2025-11-12T02:56:46Z,2850000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M17.00S,2025-11-12T02:56:39.7Z,2,REGULAR,substitution,out,[],204456,,,1610612762,55,43,2025-11-12T02:56:54Z,2860000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M17.00S,2025-11-12T02:56:39.7Z,2,REGULAR,substitution,in,[],1630526,,,1610612762,55,43,2025-11-12T02:56:54Z,2870000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT06M17.00S,2025-11-12T02:57:05.7Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612762,56,43,2025-11-12T02:57:05Z,2880000,False,,,0,,J. Nurkić Free Throw 2 of 2 (7 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
291,PT06M06.00S,2025-11-12T02:57:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628396,86.15308804204993,46.81372549019608,1610612754,56,45,2025-11-12T02:57:22Z,2890000,False,-16.0,78.0,1,right,T. Bradley 7' floating Jump Shot (4 PTS) (A. Nembhard 1 AST),"[1628396, 1629614]",1610612754.0,IND,floating,,,Bradley,T. Bradley,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,,,,,,,4.0,,,,,,,,,A. Nembhard,1629614.0,1.0
293,PT05M42.00S,2025-11-12T02:57:41.6Z,2,REGULAR,3pt,Jump Shot,[],1628374,33.196452036793694,22.794117647058822,1610612762,56,45,2025-11-12T02:57:45Z,2910000,False,136.0,260.0,1,left,MISS L. Markkanen 29' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,29.3,Missed,,,,,,,,,,,,,,,,,,
294,PT05M39.00S,2025-11-12T02:57:44.6Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,56,45,2025-11-12T02:57:45Z,2920000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,293.0,2.0,1.0,1.0,,,,,,,,,,,,,,
295,PT05M33.00S,2025-11-12T02:57:51.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,66.17936925098554,38.23529411764706,1610612754,56,45,2025-11-12T03:07:14Z,2930000,False,-59.0,265.0,1,right,MISS A. Nembhard 27' running pullup 3PT,[1629614],1610612754.0,IND,running pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
296,PT05M30.00S,2025-11-12T02:57:54.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,56,45,2025-11-12T02:57:55Z,2940000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,295.0,7.0,6.0,1.0,,,,,,,,,,,,,,
297,PT05M22.00S,2025-11-12T02:58:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629004,2.9730617608409986,96.32352941176471,1610612762,59,45,2025-11-12T02:58:06Z,2950000,False,-232.0,-25.0,1,left,S. Mykhailiuk 3PT  (6 PTS) (I. Collier 5 AST),"[1629004, 1642268]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,,,6.0,,,,,,,,,I. Collier,1642268.0,5.0
299,PT05M19.00S,2025-11-12T02:58:14.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,59,45,2025-11-12T02:58:14Z,2970000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M19.00S,2025-11-12T03:00:25.7Z,2,REGULAR,substitution,out,[],1630526,,,1610612754,59,45,2025-11-12T03:00:35Z,2980000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M19.00S,2025-11-12T03:00:25.7Z,2,REGULAR,substitution,in,[],204456,,,1610612754,59,45,2025-11-12T03:00:35Z,2990000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M19.00S,2025-11-12T03:00:25.7Z,2,REGULAR,substitution,out,[],1628396,,,1610612754,59,45,2025-11-12T03:00:56Z,3000000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M19.00S,2025-11-12T03:00:25.7Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,59,45,2025-11-12T03:00:56Z,3010000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M04.00S,2025-11-12T03:01:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,84.70762155059133,44.85294117647059,1610612754,59,45,2025-11-12T03:01:22Z,3020000,False,-26.0,91.0,1,right,MISS T. McConnell 9' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
305,PT05M01.00S,2025-11-12T03:01:21.6Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,59,45,2025-11-12T03:01:22Z,3030000,False,,,0,,I. Jackson REBOUND (Off:2 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,304.0,3.0,1.0,2.0,,,,,,,,,,,,,,
306,PT04M59.00S,2025-11-12T03:01:24.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,72.61826544021025,78.18627450980392,1610612754,59,45,2025-11-12T03:01:29Z,3040000,False,141.0,205.0,1,right,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
307,PT04M55.00S,2025-11-12T03:01:28.7Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,59,45,2025-11-12T03:01:29Z,3050000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,,
311,PT04M50.00S,2025-11-12T03:01:48.9Z,2,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,59,45,2025-11-12T03:03:35Z,3065000,False,,,0,,I. Collier lost ball out-of-bounds TURNOVER (2 TO),[1642268],1610612762.0,UTA,lost ball,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1148.0,,,,,2.0,,,,,
309,PT04M50.00S,2025-11-12T03:02:02.5Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612754,59,45,2025-11-12T03:03:35Z,3070000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M35.00S,2025-11-12T03:03:49.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,87.86136662286465,52.94117647058824,1610612754,59,47,2025-11-12T03:09:33Z,3090000,False,15.0,62.0,1,right,T. McConnell 6' driving floating Jump Shot (12 PTS) (A. Nesmith 5 AST),"[204456, 1630174]",1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.33,Made,,,,,,,12.0,,,,,,,,,A. Nesmith,1630174.0,5.0
314,PT04M16.00S,2025-11-12T03:04:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,9.017739816031538,56.61764705882353,1610612762,61,47,2025-11-12T03:04:13Z,3110000,False,-33.0,32.0,1,left,S. Mykhailiuk driving Layup (8 PTS) (K. George 4 AST),"[1629004, 1641718]",1610612762.0,UTA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,8.0,,,,,,,,,K. George,1641718.0,4.0
316,PT03M59.00S,2025-11-12T03:04:33.8Z,2,REGULAR,foul,personal,[],1641718,,,1610612754,61,47,2025-11-12T03:04:52Z,3130000,False,,,0,,K. George personal FOUL (3 PF),"[1641718, 1627783]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1148.0,3.0,0.0,Siakam,1627783.0,,,,,,
318,PT03M54.00S,2025-11-12T03:04:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,90.88370565045992,58.82352941176471,1610612754,61,47,2025-11-12T03:05:03Z,3150000,False,44.0,33.0,1,right,MISS T. McConnell driving Layup - blocked,"[204456, 1629004]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,Mykhailiuk,1629004.0,,,,,,,,,,,,
319,PT03M54.00S,2025-11-12T03:04:56.7Z,2,REGULAR,block,,[],1629004,,,1610612754,61,47,2025-11-12T03:04:59Z,3160000,False,,,0,,S. Mykhailiuk BLOCK (1 BLK),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT03M54.00S,2025-11-12T03:04:56.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,61,47,2025-11-12T03:05:03Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,318.0,,,,,,,,,,,,,,,,,
322,PT03M49.00S,2025-11-12T03:05:20.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,93.77463863337714,94.36274509803921,1610612754,61,47,2025-11-12T03:05:24Z,3190000,False,222.0,6.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
323,PT03M46.00S,2025-11-12T03:05:23.3Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,61,47,2025-11-12T03:05:24Z,3200000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,322.0,4.0,4.0,0.0,,,,,,,,,,,,,,
324,PT03M43.00S,2025-11-12T03:05:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641718,9.280551905387648,62.00980392156863,1610612762,61,47,2025-11-12T03:05:34Z,3210000,False,-60.0,35.0,1,left,MISS K. George 6' running Layup - blocked,"[1641718, 1627783]",1610612762.0,UTA,running,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,Siakam,1627783.0,,,,,,,,,,,,
325,PT03M43.00S,2025-11-12T03:05:26.7Z,2,REGULAR,block,,[],1627783,,,1610612762,61,47,2025-11-12T03:05:28Z,3220000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT03M39.00S,2025-11-12T03:05:30.7Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,61,47,2025-11-12T03:05:34Z,3230000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,4.0,2.0,2.0,,,,,,,,,,,,,,
327,PT03M34.00S,2025-11-12T03:05:35.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630543,91.01511169513797,50.73529411764706,1610612754,61,49,2025-11-12T03:11:59Z,3240000,False,4.0,32.0,1,right,I. Jackson running Layup (4 PTS) (A. Nesmith 6 AST),"[1630543, 1630174]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,,4.0,,,,,,,,,A. Nesmith,1630174.0,6.0
329,PT03M19.00S,2025-11-12T03:05:49.8Z,2,REGULAR,3pt,Jump Shot,[],1628374,32.14520367936925,32.84313725490196,1610612762,64,49,2025-11-12T03:05:55Z,3260000,False,86.0,250.0,1,left,L. Markkanen 26' 3PT  (15 PTS) (J. Nurkić 2 AST),"[1628374, 203994]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,,,15.0,,,,,,,,,J. Nurkić,203994.0,2.0
331,PT03M05.00S,2025-11-12T03:06:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,87.86136662286465,56.86274509803921,1610612754,64,51,2025-11-12T03:06:12Z,3280000,False,34.0,62.0,1,right,A. Nembhard 7' driving floating Jump Shot (12 PTS) (I. Jackson 1 AST),"[1629614, 1630543]",1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,,,12.0,,,,,,,,,I. Jackson,1630543.0,1.0
332,PT02M53.00S,2025-11-12T03:06:19.7Z,2,REGULAR,foul,personal,[],1629614,,,1610612762,64,51,2025-11-12T03:06:27Z,3290000,False,,,0,,A. Nembhard personal FOUL (3 PF),"[1629614, 1628374]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628484.0,3.0,0.0,Markkanen,1628374.0,,,,,,
334,PT02M53.00S,2025-11-12T03:06:27.0Z,2,REGULAR,substitution,out,[],1629004,,,1610612762,64,51,2025-11-12T03:06:31Z,3310000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M53.00S,2025-11-12T03:06:27.0Z,2,REGULAR,substitution,out,[],203994,,,1610612762,64,51,2025-11-12T03:06:31Z,3320000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M53.00S,2025-11-12T03:06:27.0Z,2,REGULAR,substitution,in,[],1642271,,,1610612762,64,51,2025-11-12T03:06:31Z,3330000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M53.00S,2025-11-12T03:06:27.0Z,2,REGULAR,substitution,in,[],1642846,,,1610612762,64,51,2025-11-12T03:06:31Z,3340000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M53.00S,2025-11-12T03:06:27.0Z,2,REGULAR,substitution,out,[],1629614,,,1610612762,64,51,2025-11-12T03:06:52Z,3350000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M53.00S,2025-11-12T03:06:27.0Z,2,REGULAR,substitution,in,[],1628998,,,1610612762,64,51,2025-11-12T03:06:52Z,3360000,False,,,0,,SUB in: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M45.00S,2025-11-12T03:07:06.6Z,2,REGULAR,3pt,Jump Shot,[],1642846,5.469776609724048,95.34313725490196,1610612762,64,51,2025-11-12T03:07:11Z,3370000,False,-227.0,-1.0,1,left,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
341,PT02M42.00S,2025-11-12T03:07:09.6Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,64,51,2025-11-12T03:07:11Z,3380000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,340.0,1.0,0.0,1.0,,,,,,,,,,,,,,
343,PT02M33.00S,2025-11-12T03:07:30.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641718,5.732588699080158,12.990196078431374,1610612762,66,51,2025-11-12T03:07:36Z,3400000,False,185.0,1.0,1,left,K. George 18' Jump Shot (2 PTS) (I. Collier 6 AST),"[1641718, 1642268]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right,18.5,Made,,,,,,,2.0,,,,,,,,,I. Collier,1642268.0,6.0
345,PT02M17.00S,2025-11-12T03:07:45.7Z,2,REGULAR,3pt,Jump Shot,[],1630174,67.49342969776609,47.05882352941176,1610612754,66,51,2025-11-12T03:07:50Z,3420000,False,-15.0,253.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
346,PT02M17.00S,2025-11-12T03:07:45.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,66,51,2025-11-12T03:07:50Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,345.0,,,,,,,,,,,,,,,,,
347,PT02M17.00S,2025-11-12T03:07:49.4Z,2,REGULAR,foul,personal,[],1642271,,,1610612754,66,51,2025-11-12T03:08:01Z,3440000,False,,,0,,K. Filipowski loose ball personal FOUL (1 PF),"[1642271, 1630543]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627524.0,1.0,0.0,Jackson,1630543.0,,,,,,
349,PT02M07.00S,2025-11-12T03:08:16.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204456,73.01248357424441,18.872549019607842,1610612754,66,51,2025-11-12T03:15:47Z,3460000,False,-156.0,201.0,1,right,MISS T. McConnell 25' pullup 3PT,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
350,PT02M04.00S,2025-11-12T03:08:19.5Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,66,51,2025-11-12T03:08:19Z,3470000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,349.0,4.0,2.0,2.0,,,,,,,,,,,,,,
351,PT02M03.00S,2025-11-12T03:08:20.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,71.30420499342969,76.9607843137255,1610612754,66,54,2025-11-12T03:08:25Z,3480000,False,135.0,217.0,1,right,A. Nesmith 25' 3PT  (6 PTS) (P. Siakam 4 AST),"[1630174, 1627783]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,,,6.0,,,,,,,,,P. Siakam,1627783.0,4.0
353,PT01M41.00S,2025-11-12T03:08:41.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,31.61957950065703,32.59803921568628,1610612762,66,54,2025-11-12T03:08:47Z,3500000,False,87.0,245.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
354,PT01M38.00S,2025-11-12T03:08:44.9Z,2,REGULAR,rebound,offensive,[],1641718,,,1610612762,66,54,2025-11-12T03:08:47Z,3510000,False,,,0,,K. George REBOUND (Off:1 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,353.0,3.0,2.0,1.0,,,,,,,,,,,,,,
355,PT01M34.00S,2025-11-12T03:08:49.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642271,6.915243101182654,37.00980392156863,1610612762,68,54,2025-11-12T03:08:53Z,3520000,False,65.0,13.0,1,left,K. Filipowski 6' floating Jump Shot (9 PTS) (L. Markkanen 2 AST),"[1642271, 1628374]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,,,,,,,9.0,,,,,,,,,L. Markkanen,1628374.0,2.0
357,PT01M23.00S,2025-11-12T03:09:02.5Z,2,REGULAR,foul,personal,[],1642846,,,1610612754,68,54,2025-11-12T03:09:17Z,3540000,False,,,0,,A. Bailey personal FOUL (1 PF),"[1642846, 1627783]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,,,,,,,,,,1627524.0,1.0,0.0,Siakam,1627783.0,,,,,,
359,PT01M23.00S,2025-11-12T03:09:14.6Z,2,REGULAR,substitution,out,[],204456,,,1610612754,68,54,2025-11-12T03:09:17Z,3560000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M23.00S,2025-11-12T03:09:14.6Z,2,REGULAR,substitution,in,[],1628420,,,1610612754,68,54,2025-11-12T03:09:17Z,3570000,False,,,0,,SUB in: M. Morris,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT01M08.00S,2025-11-12T03:09:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,91.01511169513797,57.59803921568627,1610612754,68,54,2025-11-12T03:09:48Z,3580000,False,38.0,32.0,1,right,MISS I. Jackson Layup,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
362,PT01M06.00S,2025-11-12T03:09:47.3Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,68,54,2025-11-12T03:09:48Z,3590000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,361.0,6.0,5.0,1.0,,,,,,,,,,,,,,
363,PT01M03.00S,2025-11-12T03:09:49.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,29.6484888304862,69.85294117647058,1610612762,68,54,2025-11-12T03:17:47Z,3600000,False,-99.0,226.0,1,left,MISS K. George 24' running pullup 3PT,[1641718],1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
364,PT01M00.00S,2025-11-12T03:09:52.8Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,68,54,2025-11-12T03:09:54Z,3610000,False,,,0,,I. Jackson REBOUND (Off:2 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,363.0,5.0,3.0,2.0,,,,,,,,,,,,,,
365,PT00M56.00S,2025-11-12T03:09:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612754,68,54,2025-11-12T03:10:04Z,3620000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Siakam 2 FT),"[1642268, 1627783]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,1148.0,2.0,0.0,Siakam,1627783.0,,,,,,
367,PT00M56.00S,2025-11-12T03:10:39.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612754,68,55,2025-11-12T03:10:39Z,3640000,False,,,0,,P. Siakam Free Throw 1 of 2 (15 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
368,PT00M56.00S,2025-11-12T03:10:59.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612754,68,56,2025-11-12T03:10:59Z,3650000,False,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
