actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
473,PT03M03.00S,2026-02-12T03:43:22.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612762,89,61,2026-02-12T03:43:49Z,4640000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612762.0,UTA,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
474,PT03M03.00S,2026-02-12T03:43:22.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,89,61,2026-02-12T03:43:49Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,
475,PT03M03.00S,2026-02-12T03:43:27.9Z,3,REGULAR,substitution,out,[],1630173,,,1610612762,89,61,2026-02-12T03:43:31Z,4660000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M03.00S,2026-02-12T03:43:27.9Z,3,REGULAR,substitution,in,[],201942,,,1610612762,89,61,2026-02-12T03:43:31Z,4670000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M03.00S,2026-02-12T03:43:22.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612762,90,61,2026-02-12T03:43:49Z,4680000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (23 PTS),[1628991],1610612762.0,UTA,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,,23.0,,,,,,,,
478,PT02M54.00S,2026-02-12T03:43:57.0Z,3,REGULAR,turnover,bad pass,[],203926,,,1610612758,90,61,2026-02-12T03:44:49Z,4690000,False,,,0,,D. McDermott bad pass TURNOVER (1 TO),"[203926, 1642262]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,1.0,Williams,1642262.0,,,,,,,,,,,,,,,,,
479,PT02M54.00S,2026-02-12T03:43:57.0Z,3,REGULAR,steal,,[],1642262,,,1610612762,90,61,2026-02-12T03:43:58Z,4700000,False,,,0,,C. Williams STEAL (2 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
480,PT02M49.00S,2026-02-12T03:44:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642262,9.543363994743759,42.8921568627451,1610612762,92,61,2026-02-12T03:44:04Z,4710000,False,36.0,37.0,1,left,C. Williams running Layup (7 PTS),[1642262],1610612762.0,UTA,running,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.14,Made,,,,,,,7.0,,,,,,,,
481,PT02M34.00S,2026-02-12T03:44:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,89.83245729303549,49.01960784313725,1610612758,92,61,2026-02-12T03:44:21Z,4720000,False,-5.0,43.0,1,right,MISS N. Clifford driving finger roll Layup,[1642363],1610612758.0,SAC,driving finger roll,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,4.34,Missed,,,,,,,,,,,,,,,
482,PT02M32.00S,2026-02-12T03:44:17.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,92,61,2026-02-12T03:44:21Z,4730000,False,,,0,,K. Love REBOUND (Off:0 Def:8),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,481.0,8.0,8.0,0.0,,,,,,,,,,,
483,PT02M24.00S,2026-02-12T03:44:24.8Z,3,REGULAR,3pt,Jump Shot,[],1641729,11.777266754270697,95.34313725490196,1610612762,92,61,2026-02-12T03:44:30Z,4740000,False,-227.0,58.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,23.41,Missed,,,,,,,,,,,,,,,
484,PT02M22.00S,2026-02-12T03:44:26.8Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,92,61,2026-02-12T03:44:30Z,4750000,False,,,0,,N. Clifford REBOUND (Off:2 Def:3),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,,,483.0,5.0,3.0,2.0,,,,,,,,,,,
486,PT02M03.00S,2026-02-12T03:44:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631342,89.83245729303549,47.794117647058826,1610612758,92,61,2026-02-12T03:44:55Z,4770000,False,-11.0,43.0,1,right,MISS D. Plowden Layup,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,,,,4.45,Missed,,,,,,,,,,,,,,,
487,PT02M02.00S,2026-02-12T03:44:52.8Z,3,REGULAR,rebound,offensive,[],1631342,,,1610612758,92,61,2026-02-12T03:44:55Z,4780000,False,,,0,,D. Plowden REBOUND (Off:2 Def:2),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,486.0,4.0,2.0,2.0,,,,,,,,,,,
488,PT01M52.00S,2026-02-12T03:45:02.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642363,78.53153745072274,90.44117647058823,1610612758,92,61,2026-02-12T03:45:07Z,4790000,False,202.0,149.0,1,right,MISS N. Clifford 25' 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,25.13,Missed,,,,,,,,,,,,,,,
489,PT01M48.00S,2026-02-12T03:45:06.7Z,3,REGULAR,rebound,defensive,[],1642262,,,1610612762,92,61,2026-02-12T03:45:07Z,4800000,False,,,0,,C. Williams REBOUND (Off:1 Def:3),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,488.0,4.0,3.0,1.0,,,,,,,,,,,
490,PT01M42.00S,2026-02-12T03:45:11.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,8.623521681997373,53.67647058823529,1610612762,94,61,2026-02-12T03:45:22Z,4810000,False,-18.0,29.0,1,left,I. Collier running Layup (12 PTS),[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,3.4,Made,,,,,,,12.0,,,,,,,,
491,PT01M26.00S,2026-02-12T03:45:27.8Z,3,REGULAR,3pt,Jump Shot,[],203926,93.64323258869908,2.2058823529411766,1610612758,94,64,2026-02-12T03:45:33Z,4820000,False,-239.0,7.0,1,right,D. McDermott 3PT  (6 PTS) (N. Clifford 3 AST),"[203926, 1642363]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,,,,23.91,Made,,,,,,,6.0,N. Clifford,1642363.0,3.0,,,,,
493,PT01M14.00S,2026-02-12T03:45:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,6.915243101182654,58.82352941176471,1610612762,94,64,2026-02-12T03:45:45Z,4840000,False,-44.0,13.0,1,left,MISS K. Love driving Layup,[201567],1610612762.0,UTA,driving,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,4.58,Missed,,,,,,,,,,,,,,,
494,PT01M12.00S,2026-02-12T03:45:43.1Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,94,64,2026-02-12T03:45:45Z,4850000,False,,,0,,N. Clifford REBOUND (Off:2 Def:4),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,493.0,6.0,4.0,2.0,,,,,,,,,,,
496,PT01M02.00S,2026-02-12T03:46:14.4Z,3,REGULAR,2pt,Jump Shot,[],201942,77.08607095926413,24.019607843137255,1610612758,94,64,2026-02-12T03:46:18Z,4870000,False,-130.0,163.0,1,right,MISS D. DeRozan 20' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,20.84,Missed,,,,,,,,,,,,,,,
497,PT00M59.40S,2026-02-12T03:46:17.0Z,3,REGULAR,rebound,defensive,[],1642262,,,1610612762,94,64,2026-02-12T03:46:18Z,4880000,False,,,0,,C. Williams REBOUND (Off:1 Def:4),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,496.0,5.0,4.0,1.0,,,,,,,,,,,
498,PT00M55.10S,2026-02-12T03:46:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642262,11.514454664914586,53.431372549019606,1610612762,96,64,2026-02-12T03:46:29Z,4890000,False,-17.0,56.0,1,left,C. Williams running Layup (9 PTS),[1642262],1610612762.0,UTA,running,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.83,Made,,,,,,,9.0,,,,,,,,
499,PT00M51.20S,2026-02-12T03:46:30.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642875,90.88370565045992,50.245098039215684,1610612758,96,66,2026-02-12T03:46:34Z,4900000,False,1.0,33.0,1,right,M. Raynaud DUNK (7 PTS) (N. Clifford 4 AST),"[1642875, 1642363]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,3.32,Made,,,,,,,7.0,N. Clifford,1642363.0,4.0,,,,,
501,PT00M49.10S,2026-02-12T03:46:33.1Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612762,96,66,2026-02-12T03:46:36Z,4920000,False,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 203926]",1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,2.0,McDermott,203926.0,,,,,,,,,,,,,,,,,
502,PT00M49.10S,2026-02-12T03:46:33.1Z,3,REGULAR,steal,,[],203926,,,1610612758,96,66,2026-02-12T03:46:34Z,4930000,False,,,0,,D. McDermott STEAL (1 STL),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
503,PT00M43.60S,2026-02-12T03:46:38.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631342,94.30026281208936,4.166666666666666,1610612758,96,66,2026-02-12T03:46:45Z,4940000,False,-229.0,1.0,1,right,MISS D. Plowden 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Left Corner 3,24+ Left,,,,22.92,Missed,,,,,,,,,,,,,,,
504,PT00M38.40S,2026-02-12T03:46:43.7Z,3,REGULAR,rebound,offensive,[],1642363,,,1610612758,96,66,2026-02-12T03:46:45Z,4950000,False,,,0,,N. Clifford REBOUND (Off:3 Def:4),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,,,,503.0,7.0,4.0,3.0,,,,,,,,,,,
505,PT00M37.60S,2026-02-12T03:46:44.7Z,3,REGULAR,turnover,bad pass,[],1642363,,,1610612758,96,66,2026-02-12T03:46:49Z,4960000,False,,,0,,N. Clifford bad pass TURNOVER (2 TO),"[1642363, 1642262]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,2.0,Williams,1642262.0,,,,,,,,,,,,,,,,,
506,PT00M37.60S,2026-02-12T03:46:44.7Z,3,REGULAR,steal,,[],1642262,,,1610612762,96,66,2026-02-12T03:46:46Z,4970000,False,,,0,,C. Williams STEAL (3 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT00M29.70S,2026-02-12T03:46:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641729,8.229303547963205,43.13725490196079,1610612762,98,66,2026-02-12T03:46:58Z,4980000,False,34.0,25.0,1,left,B. Sensabaugh driving Layup (12 PTS) (I. Collier 11 AST),"[1641729, 1642268]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,4.24,Made,,,,,,,12.0,I. Collier,1642268.0,11.0,,,,,
508,PT00M05.20S,2026-02-12T03:47:19.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.70762155059133,37.00980392156863,1610612758,98,66,2026-02-12T03:47:26Z,4990000,False,-65.0,91.0,1,right,MISS D. DeRozan 11' driving floating bank Shot,[201942],1610612758.0,SAC,driving floating bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,11.2,Missed,,,,,,,,,,,,,,,
509,PT00M03.60S,2026-02-12T03:47:21.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,98,66,2026-02-12T03:47:21Z,5000000,False,,,0,,K. Love REBOUND (Off:0 Def:9),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,,,,,,508.0,9.0,9.0,0.0,,,,,,,,,,,
511,PT00M00.00S,2026-02-12T03:47:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,9.280551905387648,59.31372549019608,1610612762,100,66,2026-02-12T03:47:49Z,5020000,False,-47.0,35.0,1,left,B. Sensabaugh driving finger roll Layup (14 PTS) (I. Collier 12 AST),"[1641729, 1642268]",1610612762.0,UTA,driving finger roll,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,5.81,Made,,,,,,,14.0,I. Collier,1642268.0,12.0,,,,,
513,PT00M00.00S,2026-02-12T03:47:58.0Z,3,REGULAR,period,end,[],0,,,1610612758,100,66,2026-02-12T03:47:58Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,out,['startperiod'],1642262,,,1610612758,100,66,2026-02-12T03:50:23Z,5050000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,out,['startperiod'],1628991,,,1610612758,100,66,2026-02-12T03:50:23Z,5060000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612762.0,UTA,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612758,100,66,2026-02-12T03:50:23Z,5070000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,out,['startperiod'],1642363,,,1610612758,100,66,2026-02-12T03:50:23Z,5080000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,out,['startperiod'],1642875,,,1610612758,100,66,2026-02-12T03:50:23Z,5090000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612758,100,66,2026-02-12T03:50:23Z,5100000,False,,,0,,SUB in: J. Konchar,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,in,['startperiod'],1642846,,,1610612758,100,66,2026-02-12T03:50:23Z,5110000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612758,100,66,2026-02-12T03:50:23Z,5120000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,in,['startperiod'],1641815,,,1610612758,100,66,2026-02-12T03:50:23Z,5130000,False,,,0,,SUB in: I. Stevens,[1641815],1610612758.0,SAC,,,,Stevens,I. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-02-12T03:50:05.0Z,4,REGULAR,substitution,in,['startperiod'],1642928,,,1610612758,100,66,2026-02-12T03:50:23Z,5140000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2026-02-12T03:50:24.6Z,4,REGULAR,period,start,[],0,,,1610612762,100,66,2026-02-12T03:50:24Z,5150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M38.00S,2026-02-12T03:50:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,12.697109067017081,49.754901960784316,1610612762,102,66,2026-02-12T03:50:58Z,5160000,False,1.0,67.0,1,left,J. Nurkić 6' floating Jump Shot (8 PTS) (I. Collier 13 AST),"[203994, 1642268]",1610612762.0,UTA,floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,6.69,Made,,,,,,,8.0,I. Collier,1642268.0,13.0,,,,,
529,PT11M15.00S,2026-02-12T03:51:08.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203926,91.93495400788436,50.98039215686274,1610612758,102,68,2026-02-12T03:51:16Z,5180000,False,5.0,23.0,1,right,D. McDermott cutting DUNK (8 PTS) (D. Cardwell 2 AST),"[203926, 1642928]",1610612758.0,SAC,cutting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,2.38,Made,,,,,,,8.0,D. Cardwell,1642928.0,2.0,,,,,
531,PT10M57.00S,2026-02-12T03:51:25.8Z,4,REGULAR,2pt,Jump Shot,[],1642846,12.302890932982917,14.215686274509803,1610612762,104,68,2026-02-12T03:51:31Z,5200000,False,179.0,63.0,1,left,A. Bailey 18' pullup Jump Shot (8 PTS),[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Right,,,,18.97,Made,,,,,,,8.0,,,,,,,,
532,PT10M37.00S,2026-02-12T03:51:46.1Z,4,REGULAR,3pt,Jump Shot,[],203926,71.96123521681997,7.352941176470589,1610612758,104,71,2026-02-12T03:51:50Z,5210000,False,-213.0,211.0,1,right,D. McDermott 30' 3PT  (11 PTS) (D. Plowden 3 AST),"[203926, 1631342]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,30.0,Made,,,,,,,11.0,D. Plowden,1631342.0,3.0,,,,,
534,PT10M20.00S,2026-02-12T03:52:04.5Z,4,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,104,71,2026-02-12T03:52:09Z,5230000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (4 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Mid-Range,16-24 Center,4.0,,,,,,,,,,,,,,,1629177.0,,,,
535,PT10M04.00S,2026-02-12T03:52:26.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203926,71.43561103810775,9.068627450980392,1610612758,104,71,2026-02-12T03:52:32Z,5240000,False,-205.0,216.0,1,right,MISS D. McDermott 29' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,29.76,Missed,,,,,,,,,,,,,,,
536,PT10M01.00S,2026-02-12T03:52:29.0Z,4,REGULAR,rebound,defensive,[],1642846,,,1610612762,104,71,2026-02-12T03:52:32Z,5250000,False,,,0,,A. Bailey REBOUND (Off:1 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,,,,535.0,3.0,2.0,1.0,,,,,,,,,,,
537,PT09M56.00S,2026-02-12T03:52:39.9Z,4,REGULAR,turnover,offensive-kicked-ball,[],203994,,,1610612762,104,71,2026-02-12T03:52:50Z,5260000,False,,,0,,J. Nurkić offensive-kicked-ball TURNOVER (2 TO),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,,,,,
538,PT09M35.00S,2026-02-12T03:53:10.8Z,4,REGULAR,turnover,bad pass,[],1641815,,,1610612758,104,71,2026-02-12T03:53:15Z,5270000,False,,,0,,I. Stevens bad pass TURNOVER (2 TO),"[1641815, 1641729]",1610612758.0,SAC,,,,Stevens,I. Stevens,,,,,In The Paint (Non-RA),0-8 Center,2.0,Sensabaugh,1641729.0,,,,,,,,,,,,,,,,,
539,PT09M35.00S,2026-02-12T03:53:10.8Z,4,REGULAR,steal,,[],1641729,,,1610612762,104,71,2026-02-12T03:53:12Z,5280000,False,,,0,,B. Sensabaugh STEAL (1 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT09M27.00S,2026-02-12T03:53:19.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,15.062417871222076,63.725490196078425,1610612762,106,71,2026-02-12T03:53:26Z,5290000,False,-69.0,89.0,1,left,B. Sensabaugh 11' driving floating Jump Shot (16 PTS) (I. Collier 14 AST),"[1641729, 1642268]",1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,,,,11.24,Made,,,,,,,16.0,I. Collier,1642268.0,14.0,,,,,
542,PT09M14.00S,2026-02-12T03:53:30.8Z,4,REGULAR,3pt,Jump Shot,[],201942,91.14651773981603,94.85294117647058,1610612758,106,71,2026-02-12T03:53:36Z,5310000,False,224.0,31.0,1,right,MISS D. DeRozan 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,22.64,Missed,,,,,,,,,,,,,,,
543,PT09M12.00S,2026-02-12T03:53:34.1Z,4,REGULAR,rebound,offensive,[],201942,,,1610612758,106,71,2026-02-12T03:53:34Z,5320000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,542.0,3.0,1.0,2.0,,,,,,,,,,,
544,PT09M11.00S,2026-02-12T03:53:35.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,93.24901445466492,60.5392156862745,1610612758,106,73,2026-02-12T03:53:42Z,5330000,False,53.0,11.0,1,right,D. DeRozan finger roll Layup (20 PTS),[201942],1610612758.0,SAC,finger roll,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,5.38,Made,,,,,,,20.0,,,,,,,,
545,PT08M55.00S,2026-02-12T03:53:50.5Z,4,REGULAR,3pt,Jump Shot,[],1641729,26.757555847568987,81.86274509803921,1610612762,109,73,2026-02-12T03:53:55Z,5340000,False,-159.0,199.0,1,left,B. Sensabaugh 25' 3PT  (19 PTS) (A. Bailey 4 AST),"[1641729, 1642846]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,25.49,Made,,,,,,,19.0,A. Bailey,1642846.0,4.0,,,,,
547,PT08M41.00S,2026-02-12T03:54:04.4Z,4,REGULAR,3pt,Jump Shot,[],203926,69.46452036793693,67.8921568627451,1610612758,109,73,2026-02-12T03:55:39Z,5360000,False,89.0,235.0,1,right,MISS D. McDermott 25' pullup 3PT,[203926],1610612758.0,SAC,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,25.1,Missed,,,,,,,,,,,,,,,
548,PT08M37.00S,2026-02-12T03:54:09.2Z,4,REGULAR,rebound,offensive,[],1642928,,,1610612758,109,73,2026-02-12T03:54:09Z,5370000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:4),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Right Center,,,,,,547.0,5.0,4.0,1.0,,,,,,,,,,,
549,PT08M33.00S,2026-02-12T03:54:12.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631342,83.13074901445466,94.36274509803921,1610612758,109,73,2026-02-12T03:54:19Z,5380000,False,222.0,106.0,1,right,MISS D. Plowden 24' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,,,,24.59,Missed,,,,,,,,,,,,,,,
550,PT08M30.00S,2026-02-12T03:54:15.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612762,109,73,2026-02-12T03:54:19Z,5390000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:9),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,549.0,9.0,9.0,0.0,,,,,,,,,,,
551,PT08M15.00S,2026-02-12T03:54:30.0Z,4,REGULAR,2pt,Jump Shot,[],1641729,6.1268068331143235,68.87254901960785,1610612762,109,73,2026-02-12T03:54:34Z,5400000,False,-94.0,5.0,1,left,MISS B. Sensabaugh 9' Jump Shot,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,,,,9.45,Missed,,,,,,,,,,,,,,,
552,PT08M14.00S,2026-02-12T03:54:31.0Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,109,73,2026-02-12T03:54:34Z,5410000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:5),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Left,,,,,,551.0,6.0,5.0,1.0,,,,,,,,,,,
553,PT08M09.00S,2026-02-12T03:54:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641815,93.11760840998686,53.431372549019606,1610612758,109,75,2026-02-12T03:54:45Z,5420000,False,17.0,12.0,1,right,I. Stevens running Layup (2 PTS),[1641815],1610612758.0,SAC,running,,,Stevens,I. Stevens,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,,,2.0,,,,,,,,
554,PT08M09.00S,2026-02-12T03:54:42.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,109,75,2026-02-12T03:54:42Z,5430000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
