actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
190,PT00M02.30S,2025-10-28T01:39:07.4Z,1,REGULAR,substitution,in,[],1641718,,,1610612756,39,26,2025-10-28T01:39:20Z,1890000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT00M02.30S,2025-10-28T01:39:31.4Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,39,27,2025-10-28T01:39:31Z,1900000,False,,,0,,D. Booker Free Throw 2 of 2 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
192,PT00M00.00S,2025-10-28T01:39:36.6Z,1,REGULAR,heave,,[],0,,,1610612762,39,27,2025-10-28T01:39:54Z,1910000,False,,,0,,UTA Heave,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,46.32,,,,,,,,,,,,,,,,,,,
193,PT00M00.00S,2025-10-28T01:39:36.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,39,27,2025-10-28T01:39:54Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,192.0,,,,,,,,,,,
194,PT00M00.00S,2025-10-28T01:39:43.3Z,1,REGULAR,period,end,[],0,,,1610612762,39,27,2025-10-28T01:39:43Z,1930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,out,['startperiod'],1641707,,,1610612762,39,27,2025-10-28T01:42:09Z,1940000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,39,27,2025-10-28T01:42:09Z,1950000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,out,['startperiod'],1631109,,,1610612762,39,27,2025-10-28T01:42:09Z,1960000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612762,39,27,2025-10-28T01:42:09Z,1970000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,out,['startperiod'],1642346,,,1610612762,39,27,2025-10-28T01:42:09Z,1980000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612762,39,27,2025-10-28T01:42:09Z,1990000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,in,['startperiod'],1642271,,,1610612762,39,27,2025-10-28T01:42:09Z,2000000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612762,39,27,2025-10-28T01:42:09Z,2010000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,in,['startperiod'],1631221,,,1610612762,39,27,2025-10-28T01:42:09Z,2020000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2025-10-28T01:41:46.9Z,2,REGULAR,substitution,in,['startperiod'],1626220,,,1610612762,39,27,2025-10-28T01:42:09Z,2030000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2025-10-28T01:42:18.1Z,2,REGULAR,period,start,[],0,,,1610612756,39,27,2025-10-28T01:42:18Z,2040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M45.00S,2025-10-28T01:42:34.3Z,2,REGULAR,foul,personal,[],1642383,,,1610612756,39,27,2025-10-28T01:42:43Z,2050000,False,,,0,,W. Clayton Jr. personal FOUL (2 PF),"[1642383, 1631221]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2002.0,,,,2.0,0.0,Gillespie,1631221.0
208,PT11M44.00S,2025-10-28T01:42:54.2Z,2,REGULAR,3pt,Jump Shot,[],1631221,30.831143232588698,69.36274509803921,1610612756,39,27,2025-10-28T01:43:05Z,2070000,False,-97.0,237.0,1,left,MISS C. Gillespie 25' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
209,PT11M41.00S,2025-10-28T01:42:57.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,39,27,2025-10-28T01:43:05Z,2080000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,208.0,,,,,,,,,,,
210,PT11M41.00S,2025-10-28T01:43:00.5Z,2,REGULAR,foul,personal,[],1642345,,,1610612762,39,27,2025-10-28T01:43:09Z,2090000,False,,,0,,O. Ighodaro loose ball personal FOUL (1 PF),"[1642345, 1642271]",1610612756.0,PHX,loose ball,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,,,,1.0,0.0,Filipowski,1642271.0
212,PT11M25.00S,2025-10-28T01:43:30.9Z,2,REGULAR,turnover,out-of-bounds,[],1629004,,,1610612762,39,27,2025-10-28T01:43:38Z,2110000,False,,,0,,S. Mykhailiuk bad pass out-of-bounds TURNOVER (1 TO),[1629004],1610612762.0,UTA,bad pass,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2002.0,1.0,,,,,,
213,PT11M15.00S,2025-10-28T01:43:44.5Z,2,REGULAR,turnover,bad pass,[],1631221,,,1610612756,39,27,2025-10-28T01:43:50Z,2120000,False,,,0,,C. Gillespie bad pass TURNOVER (1 TO),"[1631221, 1629004]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,,,,
214,PT11M15.00S,2025-10-28T01:43:44.5Z,2,REGULAR,steal,,[],1629004,,,1610612762,39,27,2025-10-28T01:43:46Z,2130000,False,,,0,,S. Mykhailiuk STEAL (3 STL),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
215,PT11M11.00S,2025-10-28T01:43:48.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642383,92.59198423127464,43.38235294117647,1610612762,39,27,2025-10-28T01:43:56Z,2140000,False,-33.0,17.0,1,right,MISS W. Clayton Jr. running Layup,[1642383],1610612762.0,UTA,running,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
216,PT11M06.00S,2025-10-28T01:43:53.5Z,2,REGULAR,rebound,offensive,[],203994,,,1610612762,39,27,2025-10-28T01:43:56Z,2150000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:4),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,215.0,6.0,4.0,2.0,,,,,,,,
217,PT11M06.00S,2025-10-28T01:43:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,94.40999984741211,50.0,1610612762,41,27,2025-10-28T01:43:53Z,2160000,False,0.0,0.0,1,right,J. Nurkić putback Layup (5 PTS),[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
218,PT10M58.00S,2025-10-28T01:44:03.5Z,2,REGULAR,foul,offensive,[],1630208,,,1610612756,41,27,2025-10-28T01:44:13Z,2170000,False,,,0,,N. Richards offensive FOUL (1 PF),"[1630208, 203994]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Nurkić,203994.0
220,PT10M58.00S,2025-10-28T01:44:03.5Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612756,41,27,2025-10-28T01:44:03Z,2190000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2002.0,1.0,,,,,,
221,PT10M58.00S,2025-10-28T01:44:09.3Z,2,REGULAR,substitution,out,[],1629004,,,1610612762,41,27,2025-10-28T01:44:13Z,2200000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT10M58.00S,2025-10-28T01:44:09.3Z,2,REGULAR,substitution,in,[],1641729,,,1610612762,41,27,2025-10-28T01:44:13Z,2210000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT10M44.00S,2025-10-28T01:44:37.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,68.67608409986859,32.1078431372549,1610612762,41,27,2025-10-28T01:44:43Z,2220000,False,-89.0,242.0,1,right,MISS B. Sensabaugh 25' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
224,PT10M39.00S,2025-10-28T01:44:42.7Z,2,REGULAR,rebound,offensive,[],1642271,,,1610612762,41,27,2025-10-28T01:44:43Z,2230000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,223.0,3.0,1.0,2.0,,,,,,,,
225,PT10M37.00S,2025-10-28T01:44:44.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641729,72.48685939553219,21.07843137254902,1610612762,41,27,2025-10-28T01:44:49Z,2240000,False,-145.0,206.0,1,right,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
226,PT10M34.00S,2025-10-28T01:44:47.4Z,2,REGULAR,rebound,offensive,[],203994,,,1610612762,41,27,2025-10-28T01:44:49Z,2250000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:4),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,225.0,7.0,4.0,3.0,,,,,,,,
227,PT10M31.00S,2025-10-28T01:44:51.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642383,68.41327201051249,63.970588235294116,1610612762,41,27,2025-10-28T01:45:56Z,2260000,False,70.0,244.0,1,right,MISS W. Clayton Jr. 25' pullup 3PT,[1642383],1610612762.0,UTA,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
228,PT10M27.00S,2025-10-28T01:44:55.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,41,27,2025-10-28T01:44:55Z,2270000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,
229,PT10M13.00S,2025-10-28T01:45:08.5Z,2,REGULAR,3pt,Jump Shot,[],1631221,28.33442838370565,79.16666666666666,1610612756,41,27,2025-10-28T01:45:13Z,2280000,False,-146.0,214.0,1,left,MISS C. Gillespie 25' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
230,PT10M10.00S,2025-10-28T01:45:11.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,41,27,2025-10-28T01:45:13Z,2290000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,229.0,8.0,5.0,3.0,,,,,,,,
231,PT10M07.00S,2025-10-28T01:45:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641729,93.9060446780552,55.63725490196079,1610612762,43,27,2025-10-28T01:45:24Z,2300000,False,28.0,5.0,1,right,B. Sensabaugh running Layup (2 PTS) (J. Nurkić 1 AST),"[1641729, 203994]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
233,PT10M07.00S,2025-10-28T01:45:18.2Z,2,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612762,43,27,2025-10-28T01:45:26Z,2320000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Sensabaugh 1 FT),"[1626220, 1641729]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,,,1.0,0.0,Sensabaugh,1641729.0
235,PT10M07.00S,2025-10-28T01:45:44.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641729,,,1610612762,44,27,2025-10-28T01:45:44Z,2340000,False,,,0,,B. Sensabaugh Free Throw 1 of 1 (3 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
236,PT09M59.00S,2025-10-28T01:45:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,19.92444152431012,6.61764705882353,1610612756,44,27,2025-10-28T01:46:06Z,2350000,False,217.0,135.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
237,PT09M56.00S,2025-10-28T01:46:03.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,44,27,2025-10-28T01:46:03Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,236.0,,,,,,,,,,,
238,PT09M56.00S,2025-10-28T01:46:04.5Z,2,REGULAR,foul,personal,[],1642383,,,1610612756,44,27,2025-10-28T01:46:14Z,2370000,False,,,0,,W. Clayton Jr. loose ball personal FOUL (3 PF),"[1642383, 1630208]",1610612762.0,UTA,loose ball,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,,,3.0,0.0,Richards,1630208.0
240,PT09M56.00S,2025-10-28T01:46:19.1Z,2,REGULAR,substitution,out,[],1642383,,,1610612756,44,27,2025-10-28T01:46:22Z,2390000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT09M56.00S,2025-10-28T01:46:19.1Z,2,REGULAR,substitution,in,[],1641718,,,1610612756,44,27,2025-10-28T01:46:22Z,2400000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M51.00S,2025-10-28T01:46:37.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642345,6.652431011826544,43.13725490196079,1610612756,44,29,2025-10-28T01:46:43Z,2410000,False,34.0,10.0,1,left,O. Ighodaro cutting DUNK (2 PTS) (C. Gillespie 5 AST),"[1642345, 1631221]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,3.57,Made,2.0,C. Gillespie,1631221.0,5.0,,,,,,,,,,,,,,
244,PT09M37.00S,2025-10-28T01:46:50.6Z,2,REGULAR,2pt,Jump Shot,[],1628374,82.34231274638634,33.57843137254902,1610612762,44,29,2025-10-28T01:46:57Z,2430000,False,-82.0,113.0,1,right,MISS L. Markkanen 14' step back Shot,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,14.01,Missed,,,,,,,,,,,,,,,,,,
245,PT09M35.00S,2025-10-28T01:46:52.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,44,29,2025-10-28T01:46:57Z,2440000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,244.0,5.0,2.0,3.0,,,,,,,,
246,PT09M24.00S,2025-10-28T01:47:03.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,8.886333771353483,55.392156862745104,1610612756,44,31,2025-10-28T01:47:07Z,2450000,False,-27.0,31.0,1,left,N. Richards Hook (2 PTS) (C. Gillespie 6 AST),"[1630208, 1631221]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,C. Gillespie,1631221.0,6.0,,,,,,,,,,,,,,
248,PT09M04.00S,2025-10-28T01:47:23.4Z,2,REGULAR,2pt,Jump Shot,[],1642271,79.45137976346912,51.225490196078425,1610612762,44,31,2025-10-28T01:49:17Z,2470000,False,6.0,141.0,1,right,MISS K. Filipowski 14' turnaround fadeaway Shot,[1642271],1610612762.0,UTA,turnaround fadeaway,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Center,14.08,Missed,,,,,,,,,,,,,,,,,,
249,PT08M59.00S,2025-10-28T01:47:28.4Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,44,31,2025-10-28T01:47:30Z,2480000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,,,,,,,248.0,4.0,2.0,2.0,,,,,,,,
250,PT08M59.00S,2025-10-28T01:47:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,44,31,2025-10-28T01:47:29Z,2490000,False,0.0,0.0,1,right,MISS L. Markkanen putback Layup,[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
251,PT08M58.00S,2025-10-28T01:47:30.5Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,44,31,2025-10-28T01:47:30Z,2500000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,
252,PT08M52.00S,2025-10-28T01:47:36.3Z,2,REGULAR,3pt,Jump Shot,[],1626220,20.18725361366623,5.637254901960785,1610612756,44,34,2025-10-28T01:48:43Z,2510000,False,222.0,137.0,1,left,R. O'Neale 26' 3PT pullup (3 PTS) (G. Allen 1 AST),"[1626220, 1628960]",1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.09,Made,3.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
254,PT08M49.00S,2025-10-28T01:47:41.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,44,34,2025-10-28T01:47:41Z,2530000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M49.00S,2025-10-28T01:49:49.0Z,2,REGULAR,substitution,out,[],203994,,,1610612762,44,34,2025-10-28T01:50:16Z,2540000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M49.00S,2025-10-28T01:49:49.0Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,44,34,2025-10-28T01:50:16Z,2550000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M43.00S,2025-10-28T01:50:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,92.9862023653088,54.65686274509803,1610612762,46,34,2025-10-28T01:50:54Z,2560000,False,23.0,13.0,1,right,K. George driving Layup (10 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,2.69,Made,10.0,,,,,,,,,,,,,,,,,
258,PT08M23.00S,2025-10-28T01:51:03.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642345,12.040078843626807,46.32352941176471,1610612756,46,34,2025-10-28T01:51:11Z,2570000,False,18.0,61.0,1,left,MISS O. Ighodaro 6' driving Hook,[1642345],1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
259,PT08M19.00S,2025-10-28T01:51:07.3Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,46,34,2025-10-28T01:51:11Z,2580000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,
260,PT08M19.00S,2025-10-28T01:51:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612756,46,34,2025-10-28T01:51:06Z,2590000,False,0.0,0.0,1,left,MISS N. Richards putback Layup - blocked,"[1630208, 1631117]",1610612756.0,PHX,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,Kessler,1631117.0,,,,,,,,,,,,
261,PT08M19.00S,2025-10-28T01:51:06.6Z,2,REGULAR,block,,[],1631117,,,1610612756,46,34,2025-10-28T01:51:07Z,2600000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
262,PT08M16.00S,2025-10-28T01:51:09.9Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,46,34,2025-10-28T01:51:09Z,2610000,False,,,0,,N. Richards REBOUND (Off:2 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,260.0,4.0,2.0,2.0,,,,,,,,
263,PT08M16.00S,2025-10-28T01:51:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612756,46,36,2025-10-28T01:51:09Z,2620000,False,0.0,0.0,1,left,N. Richards putback Layup (4 PTS),[1630208],1610612756.0,PHX,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
264,PT08M05.00S,2025-10-28T01:51:22.9Z,2,REGULAR,foul,personal,[],1626220,,,1610612762,46,36,2025-10-28T01:51:29Z,2630000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1631117]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2002.0,,,,2.0,0.0,Kessler,1631117.0
266,PT08M05.00S,2025-10-28T01:51:28.5Z,2,REGULAR,substitution,out,[],1628374,,,1610612762,46,36,2025-10-28T01:51:36Z,2650000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT08M05.00S,2025-10-28T01:51:28.5Z,2,REGULAR,substitution,in,[],1642846,,,1610612762,46,36,2025-10-28T01:51:36Z,2660000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M52.00S,2025-10-28T01:52:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,86.15308804204993,50.73529411764706,1610612762,46,36,2025-10-28T01:52:04Z,2670000,False,4.0,78.0,1,right,MISS K. Filipowski 7' pullup Shot - blocked,"[1642271, 1630208]",1610612762.0,UTA,pullup,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,Richards,1630208.0,,,,,,,,,,,,
269,PT07M52.00S,2025-10-28T01:52:00.3Z,2,REGULAR,block,,[],1630208,,,1610612762,46,36,2025-10-28T01:52:02Z,2680000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT07M49.00S,2025-10-28T01:52:03.3Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,46,36,2025-10-28T01:52:04Z,2690000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,
