actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
187,PT10M00.00S,2026-01-31T03:13:52.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,31,34,2026-01-31T03:13:54Z,1850000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,186.0,,,,,,5.0,3.0,2.0,,,,,,,,
188,PT09M45.00S,2026-01-31T03:14:08.0Z,2,REGULAR,3pt,Jump Shot,[],1642879,34.37910643889619,34.31372549019608,1610612751,31,34,2026-01-31T03:14:55Z,1860000,False,78.0,271.0,1,left,MISS B. Saraf 28' 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,28.18,Missed,,,,,,,,,,,,,,,,,,
192,PT09M42.00S,2026-01-31T03:14:11.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,31,34,2026-01-31T03:20:28Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,188.0,,,,,,,,,,,,,,,,
189,PT09M42.00S,2026-01-31T03:14:52.7Z,2,REGULAR,jumpball,recovered,[],1642879,,,1610612751,31,34,2026-01-31T03:20:21Z,1880000,False,,,0,,Jump Ball D. Sharpe vs. T. Hendricks: Tip to B. Saraf,"[1642879, 1630549, 1641707]",1610612751.0,BKN,heldball,B. Saraf,1642879.0,Saraf,B. Saraf,Sharpe,1630549.0,Hendricks,1641707.0,,,,,,,,,,,,,,,,,,,,,,
193,PT09M28.00S,2026-01-31T03:15:04.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,14.011169513797633,62.99019607843137,1610612751,31,36,2026-01-31T03:15:10Z,1910000,False,-65.0,79.0,1,left,C. Thomas 10' pullup Jump Shot (11 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,10.25,Made,11.0,,,,,,,,,,,,,,,,,
194,PT09M12.00S,2026-01-31T03:15:22.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,92.32917214191852,53.431372549019606,1610612762,33,36,2026-01-31T03:21:23Z,1920000,False,17.0,20.0,1,right,T. Hendricks driving Layup (2 PTS) (I. Collier 2 AST),"[1641707, 1642268]",1610612762.0,UTA,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,2.61,Made,2.0,,,,,,,,,,I. Collier,1642268.0,2.0,,,,,
196,PT09M12.00S,2026-01-31T03:15:26.1Z,2,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612762,33,36,2026-01-31T03:15:42Z,1940000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Hendricks 1 FT),"[1630549, 1641707]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,201246.0,2.0,0.0,Hendricks,1641707.0,,,,,,,,,,,
198,PT09M12.00S,2026-01-31T03:15:37.1Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,33,36,2026-01-31T03:15:54Z,1960000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M12.00S,2026-01-31T03:15:37.1Z,2,REGULAR,substitution,in,[],1629004,,,1610612762,33,36,2026-01-31T03:15:54Z,1970000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M12.00S,2026-01-31T03:15:52.9Z,2,REGULAR,freethrow,1 of 1,[],1641707,,,1610612762,33,36,2026-01-31T03:15:55Z,1980000,False,,,0,,MISS T. Hendricks Free Throw 1 of 1,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT09M09.00S,2026-01-31T03:15:55.9Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,33,36,2026-01-31T03:15:55Z,1990000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,200.0,,,,,,1.0,1.0,0.0,,,,,,,,
202,PT09M05.00S,2026-01-31T03:16:00.6Z,2,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612751,33,36,2026-01-31T03:16:07Z,2000000,False,,,0,,T. Hendricks shooting personal FOUL (1 PF) (Thomas 2 FT),"[1641707, 1630560]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Right,,,,,1628487.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,
204,PT09M05.00S,2026-01-31T03:16:28.6Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,33,37,2026-01-31T03:16:28Z,2020000,False,,,0,,C. Thomas Free Throw 1 of 2 (12 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
205,PT09M05.00S,2026-01-31T03:16:33.9Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,33,37,2026-01-31T03:16:37Z,2030000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M05.00S,2026-01-31T03:16:33.9Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,33,37,2026-01-31T03:16:37Z,2040000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M05.00S,2026-01-31T03:16:51.3Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,33,38,2026-01-31T03:16:51Z,2050000,False,,,0,,C. Thomas Free Throw 2 of 2 (13 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
208,PT08M49.00S,2026-01-31T03:17:08.8Z,2,REGULAR,3pt,Jump Shot,[],1641707,76.42904073587385,7.8431372549019605,1610612762,33,38,2026-01-31T03:17:14Z,2060000,False,-211.0,169.0,1,right,MISS T. Hendricks 27' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
209,PT08M46.00S,2026-01-31T03:17:11.8Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,33,38,2026-01-31T03:23:19Z,2070000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,208.0,,,,,,1.0,1.0,0.0,,,,,,,,
210,PT08M29.00S,2026-01-31T03:17:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,9.543363994743759,38.23529411764706,1610612751,33,40,2026-01-31T03:17:32Z,2080000,False,59.0,37.0,1,left,C. Thomas 6' driving floating bank Jump Shot (15 PTS),[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,15.0,,,,,,,,,,,,,,,,,
211,PT08M14.00S,2026-01-31T03:17:43.8Z,2,REGULAR,3pt,Jump Shot,[],1641707,74.32654402102497,13.480392156862745,1610612762,36,40,2026-01-31T03:17:47Z,2090000,False,-183.0,189.0,1,right,T. Hendricks 26' 3PT  (5 PTS) (W. Clayton Jr. 1 AST),"[1641707, 1642383]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,26.27,Made,5.0,,,,,,,,,,W. Clayton Jr.,1642383.0,1.0,,,,,
213,PT08M05.00S,2026-01-31T03:17:57.6Z,2,REGULAR,foul,personal,[],203937,,,1610612751,36,40,2026-01-31T03:18:04Z,2110000,False,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 1629651]",1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,201246.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,
215,PT08M05.00S,2026-01-31T03:18:06.3Z,2,REGULAR,substitution,out,[],1641707,,,1610612751,36,40,2026-01-31T03:18:11Z,2130000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M05.00S,2026-01-31T03:18:06.3Z,2,REGULAR,substitution,in,[],1641718,,,1610612751,36,40,2026-01-31T03:18:11Z,2140000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M56.00S,2026-01-31T03:18:32.0Z,2,REGULAR,2pt,Jump Shot,[],1630560,25.443495400788436,26.715686274509803,1610612751,36,42,2026-01-31T03:24:50Z,2150000,False,116.0,187.0,1,left,C. Thomas 22' pullup Jump Shot (17 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,22.0,Made,17.0,,,,,,,,,,,,,,,,,
218,PT07M44.00S,2026-01-31T03:18:54.4Z,2,REGULAR,foul,personal,[],1630592,,,1610612762,36,42,2026-01-31T03:19:02Z,2160000,False,,,0,,J. Wilson personal FOUL (1 PF),"[1630592, 203937]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right Center,,,,,1628159.0,1.0,0.0,Anderson,203937.0,,,,,,,,,,,
220,PT07M44.00S,2026-01-31T03:19:00.9Z,2,REGULAR,substitution,out,[],1642962,,,1610612762,36,42,2026-01-31T03:19:08Z,2180000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M44.00S,2026-01-31T03:19:00.9Z,2,REGULAR,substitution,in,[],1642856,,,1610612762,36,42,2026-01-31T03:19:08Z,2190000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M35.00S,2026-01-31T03:19:23.0Z,2,REGULAR,2pt,Jump Shot,[],1629004,92.59198423127464,74.01960784313727,1610612762,36,42,2026-01-31T03:19:29Z,2200000,False,120.0,17.0,1,right,MISS S. Mykhailiuk 12' step back Shot,[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,12.13,Missed,,,,,,,,,,,,,,,,,,
223,PT07M32.00S,2026-01-31T03:19:26.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,36,42,2026-01-31T03:19:29Z,2210000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,222.0,,,,,,3.0,2.0,1.0,,,,,,,,
224,PT07M26.00S,2026-01-31T03:19:32.2Z,2,REGULAR,3pt,Jump Shot,[],1630560,34.773324572930356,66.42156862745098,1610612751,36,42,2026-01-31T03:19:37Z,2220000,False,-82.0,274.0,1,left,MISS C. Thomas 28' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,28.64,Missed,,,,,,,,,,,,,,,,,,
225,PT07M23.00S,2026-01-31T03:19:35.4Z,2,REGULAR,rebound,offensive,[],1630560,,,1610612751,36,42,2026-01-31T03:19:35Z,2230000,False,,,0,,C. Thomas REBOUND (Off:1 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,224.0,,,,,,2.0,1.0,1.0,,,,,,,,
226,PT07M20.00S,2026-01-31T03:19:37.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,21.107095926412615,47.794117647058826,1610612751,36,44,2026-01-31T03:19:41Z,2240000,False,11.0,146.0,1,left,C. Thomas 14' pullup Jump Shot (19 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,14.63,Made,19.0,,,,,,,,,,,,,,,,,
227,PT07M06.00S,2026-01-31T03:19:51.5Z,2,REGULAR,turnover,lost ball,[],1642383,,,1610612762,36,44,2026-01-31T03:19:56Z,2250000,False,,,0,,W. Clayton Jr. lost ball TURNOVER (1 TO),"[1642383, 1642879]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Saraf,1642879.0
228,PT07M06.00S,2026-01-31T03:19:51.5Z,2,REGULAR,steal,,[],1642879,,,1610612751,36,44,2026-01-31T03:19:54Z,2260000,False,,,0,,B. Saraf STEAL (1 STL),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
229,PT07M04.00S,2026-01-31T03:19:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642879,9.280551905387648,56.372549019607845,1610612751,36,44,2026-01-31T03:26:52Z,2270000,False,-32.0,35.0,1,left,MISS B. Saraf running Layup - blocked,"[1642879, 1642383]",1610612751.0,BKN,running,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,Clayton Jr.,1642383.0,,,
230,PT07M04.00S,2026-01-31T03:19:55.7Z,2,REGULAR,block,,[],1642383,,,1610612751,36,44,2026-01-31T03:19:57Z,2280000,False,,,0,,W. Clayton Jr. BLOCK (1 BLK),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT07M04.00S,2026-01-31T03:19:55.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,36,44,2026-01-31T03:20:01Z,2290000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,229.0,,,,,,,,,,,,,,,,
233,PT07M04.00S,2026-01-31T03:20:07.9Z,2,REGULAR,substitution,out,[],1630560,,,1610612762,36,44,2026-01-31T03:20:10Z,2310000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M04.00S,2026-01-31T03:20:07.9Z,2,REGULAR,substitution,in,[],1629611,,,1610612762,36,44,2026-01-31T03:20:10Z,2320000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M56.00S,2026-01-31T03:20:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642383,93.24901445466492,45.83333333333333,1610612762,36,44,2026-01-31T03:27:49Z,2330000,False,-21.0,11.0,1,right,MISS W. Clayton Jr. driving Layup,[1642383],1610612762.0,UTA,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
236,PT06M53.00S,2026-01-31T03:20:27.0Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,36,44,2026-01-31T03:20:27Z,2340000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:4),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,235.0,,,,,,4.0,4.0,0.0,,,,,,,,
237,PT06M47.00S,2026-01-31T03:20:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.30946123521682,43.38235294117647,1610612751,36,46,2026-01-31T03:28:28Z,2350000,False,33.0,16.0,1,left,N. Claxton driving Layup (2 PTS) (J. Wilson 3 AST),"[1629651, 1630592]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.69,Made,2.0,,,,,,,,,,J. Wilson,1630592.0,3.0,,,,,
239,PT06M37.00S,2026-01-31T03:20:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,91.40932982917214,49.754901960784316,1610612762,36,46,2026-01-31T03:20:45Z,2370000,False,-1.0,28.0,1,right,MISS B. Sensabaugh driving Layup,[1641729],1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
240,PT06M35.00S,2026-01-31T03:20:44.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,36,46,2026-01-31T03:20:45Z,2380000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,239.0,,,,,,4.0,3.0,1.0,,,,,,,,
241,PT06M28.00S,2026-01-31T03:20:50.8Z,2,REGULAR,3pt,Jump Shot,[],1629611,32.14520367936925,27.696078431372552,1610612751,36,46,2026-01-31T03:29:10Z,2390000,False,112.0,250.0,1,left,MISS T. Mann 27' step back 3PT,[1629611],1610612751.0,BKN,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
242,PT06M25.00S,2026-01-31T03:20:53.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612762,36,46,2026-01-31T03:20:55Z,2400000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,241.0,,,,,,1.0,1.0,0.0,,,,,,,,
244,PT06M20.00S,2026-01-31T03:20:58.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,93.9060446780552,96.56862745098039,1610612762,36,46,2026-01-31T03:29:38Z,2420000,False,233.0,5.0,1,right,MISS B. Sensabaugh running 3PT,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
245,PT06M19.00S,2026-01-31T03:20:59.6Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,36,46,2026-01-31T03:29:51Z,2430000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:5),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Right Corner 3,24+ Right,,,,244.0,,,,,,5.0,5.0,0.0,,,,,,,,
246,PT06M05.00S,2026-01-31T03:21:14.1Z,2,REGULAR,3pt,Jump Shot,[],1642856,19.398817345597898,5.147058823529411,1610612751,36,46,2026-01-31T03:21:18Z,2440000,False,224.0,130.0,1,left,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
247,PT06M02.00S,2026-01-31T03:21:17.1Z,2,REGULAR,rebound,defensive,[],1642383,,,1610612762,36,46,2026-01-31T03:21:18Z,2450000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,,,,246.0,,,,,,1.0,1.0,0.0,,,,,,,,
248,PT05M49.00S,2026-01-31T03:21:30.3Z,2,REGULAR,turnover,bad pass,[],1641718,,,1610612762,36,46,2026-01-31T03:21:34Z,2460000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1629651]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Claxton,1629651.0
249,PT05M49.00S,2026-01-31T03:21:30.3Z,2,REGULAR,steal,,[],1629651,,,1610612751,36,46,2026-01-31T03:21:32Z,2470000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
251,PT05M46.00S,2026-01-31T03:21:35.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612751,36,46,2026-01-31T03:21:42Z,2490000,False,,,0,,S. Mykhailiuk shooting personal FOUL (2 PF) (Dëmin 2 FT),"[1629004, 1642856]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,1628159.0,2.0,0.0,Dëmin,1642856.0,,,,,,,,,,,
253,PT05M46.00S,2026-01-31T03:21:46.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,36,46,2026-01-31T03:21:46Z,2510000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,out,[],203937,,,1610612751,36,46,2026-01-31T03:24:42Z,2520000,False,,,0,,SUB out: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,out,[],1641729,,,1610612751,36,46,2026-01-31T03:24:42Z,2530000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,36,46,2026-01-31T03:24:42Z,2540000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,out,[],1642879,,,1610612751,36,46,2026-01-31T03:24:42Z,2550000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,in,[],1642262,,,1610612751,36,46,2026-01-31T03:24:42Z,2560000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,in,[],1642271,,,1610612751,36,46,2026-01-31T03:24:42Z,2570000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,in,[],1642849,,,1610612751,36,46,2026-01-31T03:24:42Z,2580000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M46.00S,2026-01-31T03:23:37.5Z,2,REGULAR,substitution,in,[],1642874,,,1610612751,36,46,2026-01-31T03:24:42Z,2590000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M46.00S,2026-01-31T03:24:49.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642856,,,1610612751,36,47,2026-01-31T03:31:18Z,2600000,False,,,0,,E. Dëmin Free Throw 1 of 2 (12 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
263,PT05M46.00S,2026-01-31T03:24:49.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642856,,,1610612751,36,48,2026-01-31T03:31:18Z,2610000,False,,,0,,E. Dëmin Free Throw 2 of 2 (13 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
264,PT05M35.00S,2026-01-31T03:25:20.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,90.09526938239159,52.94117647058824,1610612762,38,48,2026-01-31T03:25:26Z,2620000,False,15.0,41.0,1,right,K. Filipowski cutting DUNK (10 PTS) (S. Mykhailiuk 2 AST),"[1642271, 1629004]",1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,4.32,Made,10.0,,,,,,,,,,S. Mykhailiuk,1629004.0,2.0,,,,,
266,PT05M23.00S,2026-01-31T03:25:33.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,7.30946123521682,57.107843137254896,1610612751,38,48,2026-01-31T03:33:12Z,2640000,False,-36.0,16.0,1,left,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
267,PT05M21.00S,2026-01-31T03:25:35.9Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612751,38,48,2026-01-31T03:33:12Z,2650000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,266.0,,,,,,1.0,0.0,1.0,,,,,,,,
268,PT05M21.00S,2026-01-31T03:25:39.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,5.590000152587891,50.0,1610612751,38,50,2026-01-31T03:33:18Z,2660000,False,0.0,0.0,1,left,T. Mann tip Layup (2 PTS),[1629611],1610612751.0,BKN,tip,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
269,PT05M08.00S,2026-01-31T03:25:48.4Z,2,REGULAR,3pt,Jump Shot,[],1629004,79.31997371879106,90.44117647058823,1610612762,38,50,2026-01-31T03:33:47Z,2670000,False,202.0,142.0,1,right,MISS S. Mykhailiuk 24' step back 3PT,[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
270,PT05M05.00S,2026-01-31T03:25:51.4Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,38,50,2026-01-31T03:25:52Z,2680000,False,,,0,,D. Wolf REBOUND (Off:0 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,269.0,,,,,,1.0,1.0,0.0,,,,,,,,
