actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT05M33.00S,2025-12-08T01:26:24.1Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,9,18,2025-12-08T01:28:46Z,850000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,,,
90,PT05M24.00S,2025-12-08T01:26:33.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,5.995400788436268,56.372549019607845,1610612760,9,20,2025-12-08T01:26:38Z,860000,False,-32.0,4.0,1,left,C. Holmgren cutting DUNK (6 PTS) (J. Williams 3 AST),"[1631096, 1631119]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,,,,,6.0,J. Williams,1631119.0,3.0,,
92,PT05M08.00S,2025-12-08T01:26:47.9Z,1,REGULAR,3pt,Jump Shot,[],1641718,70.38436268068331,77.45098039215686,1610612762,9,20,2025-12-08T01:26:53Z,880000,False,137.0,226.0,1,right,MISS K. George 26' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
93,PT05M06.00S,2025-12-08T01:26:49.9Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,9,20,2025-12-08T01:26:53Z,890000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,
94,PT04M55.00S,2025-12-08T01:27:02.0Z,1,REGULAR,2pt,Jump Shot,[],1631096,23.47240473061761,58.57843137254902,1610612760,9,20,2025-12-08T01:27:05Z,900000,False,-43.0,168.0,1,left,MISS C. Holmgren 17' Jump Shot,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,17.35,Missed,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2025-12-08T01:27:04.0Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,9,20,2025-12-08T01:27:05Z,910000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Center,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,,,
96,PT04M45.00S,2025-12-08T01:27:13.3Z,1,REGULAR,turnover,out-of-bounds,[],1629004,,,1610612762,9,20,2025-12-08T01:27:22Z,920000,False,,,0,,S. Mykhailiuk bad pass out-of-bounds TURNOVER (1 TO),[1629004],1610612762.0,UTA,bad pass,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,,,,,,,1179.0,1.0,,,,,,,,,,,,
97,PT04M45.00S,2025-12-08T01:27:22.7Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,9,20,2025-12-08T01:27:30Z,930000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M45.00S,2025-12-08T01:27:22.7Z,1,REGULAR,substitution,in,[],1642382,,,1610612760,9,20,2025-12-08T01:27:30Z,940000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M45.00S,2025-12-08T01:27:22.7Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,9,20,2025-12-08T01:27:35Z,950000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M45.00S,2025-12-08T01:27:22.7Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,9,20,2025-12-08T01:27:35Z,960000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M36.00S,2025-12-08T01:27:46.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642382,8.623521681997373,51.225490196078425,1610612760,9,22,2025-12-08T01:30:41Z,970000,False,-6.0,29.0,1,left,B. Carlson cutting DUNK (2 PTS) (A. Mitchell 2 AST),"[1642382, 1642349]",1610612760.0,OKC,cutting,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,,,,,2.0,A. Mitchell,1642349.0,2.0,,
104,PT04M18.00S,2025-12-08T01:28:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,92.72339027595268,55.14705882352941,1610612762,11,22,2025-12-08T01:31:04Z,990000,False,26.0,16.0,1,right,B. Sensabaugh driving Layup (2 PTS) (I. Collier 1 AST),"[1641729, 1642268]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,,,,,,,,,2.0,I. Collier,1642268.0,1.0,,
106,PT04M06.00S,2025-12-08T01:28:15.6Z,1,REGULAR,3pt,Jump Shot,[],1642382,30.699737187910642,67.15686274509804,1610612760,11,25,2025-12-08T01:28:19Z,1010000,False,-86.0,236.0,1,left,B. Carlson 25' 3PT  (5 PTS) (K. Williams 1 AST),"[1642382, 1629026]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,,,,,,,,,,5.0,K. Williams,1629026.0,1.0,,
108,PT03M40.00S,2025-12-08T01:28:41.4Z,1,REGULAR,2pt,Jump Shot,[],1641718,77.4802890932983,66.66666666666666,1610612762,13,25,2025-12-08T01:28:47Z,1030000,False,83.0,159.0,1,right,K. George 17' step back Jump Shot (4 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Mid-Range,16-24 Right Center,17.97,Made,,,,,,,,,,,,,4.0,,,,,
109,PT03M26.00S,2025-12-08T01:28:55.5Z,1,REGULAR,3pt,Jump Shot,[],1642382,30.436925098554536,70.58823529411765,1610612760,13,28,2025-12-08T01:28:59Z,1040000,False,-103.0,234.0,1,left,B. Carlson 25' 3PT  (8 PTS) (A. Mitchell 3 AST),"[1642382, 1642349]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,25.53,Made,,,,,,,,,,,,,8.0,A. Mitchell,1642349.0,3.0,,
111,PT03M11.00S,2025-12-08T01:29:10.9Z,1,REGULAR,3pt,Jump Shot,[],1641729,70.64717477003943,24.264705882352942,1610612762,13,28,2025-12-08T01:32:16Z,1060000,False,-129.0,223.0,1,right,MISS B. Sensabaugh 25' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
112,PT03M09.00S,2025-12-08T01:29:12.9Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,13,28,2025-12-08T01:29:15Z,1070000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT03M02.00S,2025-12-08T01:29:19.7Z,1,REGULAR,3pt,Jump Shot,[],1631172,4.02431011826544,2.696078431372549,1610612760,13,31,2025-12-08T01:29:23Z,1080000,False,237.0,-15.0,1,left,O. Dieng 3PT  (3 PTS) (C. Wallace 2 AST),"[1631172, 1641717]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,23.7,Made,,,,,,,,,,,,,3.0,C. Wallace,1641717.0,2.0,,
115,PT02M37.00S,2025-12-08T01:29:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,93.51182654402102,55.392156862745104,1610612762,13,31,2025-12-08T01:33:26Z,1100000,False,27.0,8.0,1,right,MISS B. Sensabaugh cutting Layup,[1641729],1610612762.0,UTA,cutting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2025-12-08T01:29:46.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,13,31,2025-12-08T01:30:09Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,115.0,,,,,,,,,,,,,,,,,
117,PT02M35.00S,2025-12-08T01:29:49.8Z,1,REGULAR,foul,personal,[],1641729,,,1610612760,13,31,2025-12-08T01:30:04Z,1120000,False,,,0,,B. Sensabaugh loose ball personal FOUL (1 PF),"[1641729, 1642382]",1610612762.0,UTA,loose ball,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627539.0,,,,1.0,0.0,Carlson,1642382.0,,,,,,
119,PT02M35.00S,2025-12-08T01:29:55.2Z,1,REGULAR,substitution,out,[],1629004,,,1610612760,13,31,2025-12-08T01:30:00Z,1140000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M35.00S,2025-12-08T01:29:55.2Z,1,REGULAR,substitution,out,[],1642349,,,1610612760,13,31,2025-12-08T01:30:00Z,1150000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M35.00S,2025-12-08T01:29:55.2Z,1,REGULAR,substitution,in,[],1642271,,,1610612760,13,31,2025-12-08T01:30:00Z,1160000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M35.00S,2025-12-08T01:29:55.2Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,13,31,2025-12-08T01:30:00Z,1170000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M27.00S,2025-12-08T01:30:20.2Z,1,REGULAR,3pt,Jump Shot,[],1642382,33.459264126149804,54.166666666666664,1610612760,13,34,2025-12-08T01:30:26Z,1180000,False,-21.0,262.0,1,left,B. Carlson 26' 3PT  (11 PTS) (C. Wallace 3 AST),"[1642382, 1641717]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Center,26.28,Made,,,,,,,,,,,,,11.0,C. Wallace,1641717.0,3.0,,
125,PT02M25.00S,2025-12-08T01:30:29.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612762,13,34,2025-12-08T01:30:29Z,1200000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M25.00S,2025-12-08T01:31:25.9Z,1,REGULAR,substitution,out,[],1641717,,,1610612762,13,34,2025-12-08T01:31:46Z,1210000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M25.00S,2025-12-08T01:31:25.9Z,1,REGULAR,substitution,in,[],1631114,,,1610612762,13,34,2025-12-08T01:31:46Z,1220000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M09.00S,2025-12-08T01:32:10.6Z,1,REGULAR,3pt,Jump Shot,[],1642271,89.17542706964521,2.941176470588235,1610612762,16,34,2025-12-08T01:32:14Z,1230000,False,-235.0,49.0,1,right,K. Filipowski 24' 3PT  (5 PTS) (K. Love 2 AST),"[1642271, 201567]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,24.04,Made,,,,,,,,,,,,,5.0,K. Love,201567.0,2.0,,
130,PT01M50.00S,2025-12-08T01:32:29.0Z,1,REGULAR,2pt,Jump Shot,[],1631114,9.543363994743759,29.411764705882355,1610612760,16,34,2025-12-08T01:35:12Z,1250000,False,103.0,37.0,1,left,MISS J. Williams 10' turnaround fadeaway Shot - blocked,"[1631114, 1641718]",1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,10.94,Missed,,,,,,,,,,,,,,,,,George,1641718.0
131,PT01M50.00S,2025-12-08T01:32:29.0Z,1,REGULAR,block,,[],1641718,,,1610612760,16,34,2025-12-08T01:32:31Z,1260000,False,,,0,,K. George BLOCK (1 BLK),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
132,PT01M49.00S,2025-12-08T01:32:30.0Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,16,34,2025-12-08T01:36:40Z,1270000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,130.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT01M45.00S,2025-12-08T01:32:33.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631172,32.14520367936925,62.00980392156863,1610612760,16,37,2025-12-08T01:32:36Z,1280000,False,-60.0,250.0,1,left,O. Dieng 25' 3PT  (6 PTS) (J. Williams 2 AST),"[1631172, 1631114]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,,,,,,,,,6.0,J. Williams,1631114.0,2.0,,
135,PT01M34.00S,2025-12-08T01:32:44.5Z,1,REGULAR,3pt,Jump Shot,[],201567,66.5735873850197,49.754901960784316,1610612762,16,37,2025-12-08T01:32:48Z,1300000,False,-1.0,262.0,1,right,MISS K. Love 26' 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
136,PT01M32.00S,2025-12-08T01:32:46.5Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,16,37,2025-12-08T01:32:48Z,1310000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,135.0,2.0,2.0,0.0,,,,,,,,,,,,,,
137,PT01M26.00S,2025-12-08T01:32:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629026,32.013797634691194,60.29411764705882,1610612760,16,40,2025-12-08T01:37:18Z,1320000,False,-51.0,248.0,1,left,K. Williams 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1629026, 1630598]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,25.37,Made,,,,,,,,,,,,,3.0,A. Wiggins,1630598.0,1.0,,
139,PT01M12.00S,2025-12-08T01:33:09.5Z,1,REGULAR,foul,personal,[],1630598,,,1610612762,16,40,2025-12-08T01:33:34Z,1340000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1641729]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,,,,,,,2004.0,,,,1.0,0.0,Sensabaugh,1641729.0,,,,,,
141,PT01M02.00S,2025-12-08T01:33:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,91.14651773981603,42.8921568627451,1610612762,16,40,2025-12-08T01:33:43Z,1360000,False,-36.0,31.0,1,right,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
142,PT01M01.00S,2025-12-08T01:33:40.1Z,1,REGULAR,rebound,defensive,[],1642382,,,1610612760,16,40,2025-12-08T01:38:07Z,1370000,False,,,0,,B. Carlson REBOUND (Off:0 Def:1),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M57.20S,2025-12-08T01:33:44.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,26.757555847568987,85.29411764705883,1610612760,16,43,2025-12-08T01:34:01Z,1380000,False,-176.0,199.0,1,left,A. Wiggins 26' 3PT running (3 PTS) (K. Williams 2 AST),"[1630598, 1629026]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,,,,,,,,,3.0,K. Williams,1629026.0,2.0,,
145,PT00M34.90S,2025-12-08T01:34:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,87.46714848883047,59.31372549019608,1610612762,16,43,2025-12-08T01:34:18Z,1400000,False,47.0,65.0,1,right,MISS I. Collier 8' driving floating bank Shot,[1642268],1610612762.0,UTA,driving floating bank,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Right,8.02,Missed,,,,,,,,,,,,,,,,,,
146,PT00M33.00S,2025-12-08T01:34:13.6Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,16,43,2025-12-08T01:34:18Z,1410000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,
147,PT00M33.00S,2025-12-08T01:34:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,94.40999984741211,50.0,1610612762,18,43,2025-12-08T01:34:15Z,1420000,False,0.0,0.0,1,right,K. Filipowski tip Layup (7 PTS),[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,7.0,,,,,
148,PT00M22.20S,2025-12-08T01:34:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,17.0335085413929,40.931372549019606,1610612760,18,43,2025-12-08T01:34:31Z,1430000,False,45.0,108.0,1,left,MISS J. Williams 11' step back Shot,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.67,Missed,,,,,,,,,,,,,,,,,,
149,PT00M20.10S,2025-12-08T01:34:27.9Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,18,43,2025-12-08T01:34:27Z,1440000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,148.0,3.0,3.0,0.0,,,,,,,,,,,,,,
150,PT00M06.60S,2025-12-08T01:34:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,92.72339027595268,45.34313725490196,1610612762,20,43,2025-12-08T01:34:45Z,1450000,False,-23.0,16.0,1,right,K. Filipowski driving Layup (9 PTS) (K. George 1 AST),"[1642271, 1641718]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,,,,,,,9.0,K. George,1641718.0,1.0,,
152,PT00M00.50S,2025-12-08T01:34:50.3Z,1,REGULAR,2pt,Jump Shot,[],1631114,24.129434954007884,47.30392156862745,1610612760,20,45,2025-12-08T01:34:54Z,1470000,False,13.0,174.0,1,left,J. Williams 17' pullup Jump Shot (4 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,17.48,Made,,,,,,,,,,,,,4.0,,,,,
154,PT00M00.00S,2025-12-08T01:35:39.0Z,1,REGULAR,period,end,[],0,,,1610612762,20,45,2025-12-08T01:35:39Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,20,45,2025-12-08T01:37:30Z,1500000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,out,['startperiod'],1642268,,,1610612762,20,45,2025-12-08T01:37:30Z,1510000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,out,['startperiod'],1641729,,,1610612762,20,45,2025-12-08T01:37:30Z,1520000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612762,20,45,2025-12-08T01:37:30Z,1530000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,out,['startperiod'],1631172,,,1610612762,20,45,2025-12-08T01:37:30Z,1540000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612762,20,45,2025-12-08T01:37:30Z,1550000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,in,['startperiod'],1642383,,,1610612762,20,45,2025-12-08T01:37:30Z,1560000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,in,['startperiod'],1642846,,,1610612762,20,45,2025-12-08T01:37:30Z,1570000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612762,20,45,2025-12-08T01:37:30Z,1580000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612762,20,45,2025-12-08T01:37:30Z,1590000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,in,['startperiod'],1642964,,,1610612762,20,45,2025-12-08T01:37:30Z,1600000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-08T01:37:17.6Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612762,20,45,2025-12-08T01:37:30Z,1610000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-08T01:37:34.8Z,2,REGULAR,period,start,[],0,,,1610612762,20,45,2025-12-08T01:37:34Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M46.00S,2025-12-08T01:37:47.2Z,2,REGULAR,2pt,Jump Shot,[],1642846,81.94809461235218,71.56862745098039,1610612762,20,45,2025-12-08T01:37:51Z,1630000,False,108.0,117.0,1,right,MISS A. Bailey 15' Jump Shot,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Right,15.92,Missed,,,,,,,,,,,,,,,,,,
169,PT11M44.00S,2025-12-08T01:37:49.2Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,20,45,2025-12-08T01:37:51Z,1640000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,168.0,2.0,1.0,1.0,,,,,,,,,,,,,,
170,PT11M33.00S,2025-12-08T01:38:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,13.009198423127463,53.94454656862745,1610612760,20,45,2025-12-08T01:40:48Z,1650000,False,-20.0,70.0,1,left,MISS C. Holmgren 7' turnaround Shot,[1631096],1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,,
171,PT11M32.00S,2025-12-08T01:38:02.2Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,20,45,2025-12-08T01:40:48Z,1660000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
172,PT11M15.00S,2025-12-08T01:38:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.59198423127464,55.88235294117647,1610612762,22,45,2025-12-08T01:41:17Z,1670000,False,29.0,17.0,1,right,J. Nurkić cutting Layup (5 PTS) (S. Mykhailiuk 1 AST),"[203994, 1629004]",1610612762.0,UTA,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,,,,5.0,S. Mykhailiuk,1629004.0,1.0,,
174,PT11M03.00S,2025-12-08T01:38:30.8Z,2,REGULAR,turnover,lost ball,[],1631096,,,1610612760,22,45,2025-12-08T01:38:34Z,1690000,False,,,0,,C. Holmgren lost ball TURNOVER (1 TO),"[1631096, 1642271]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,Filipowski,1642271.0,,,,,,,,,,
175,PT11M03.00S,2025-12-08T01:38:30.8Z,2,REGULAR,steal,,[],1642271,,,1610612762,22,45,2025-12-08T01:38:32Z,1700000,False,,,0,,K. Filipowski STEAL (2 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
