actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
178,PT11M39.00S,2025-11-22T03:42:26.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,44,30,2025-11-22T03:42:30Z,1740000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:1),[203994],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Nurkić,J. Nurkić,,,,177.0,2.0,1.0,1.0,,,,,,,,,,,
179,PT11M36.00S,2025-11-22T03:42:30.7Z,2,REGULAR,foul,offensive,[],1642846,,,1610612762,44,30,2025-11-22T03:42:51Z,1750000,False,,,0,,A. Bailey charge offensive FOUL (1 PF),"[1642846, 1627936]",1610612762.0,UTA,charge,,,,,,Mid-Range,8-16 Right,,,,Bailey,A. Bailey,,,,,,,,202901.0,1.0,0.0,Caruso,1627936.0,,,,,,
181,PT11M36.00S,2025-11-22T03:42:30.7Z,2,REGULAR,turnover,offensive foul,[],1642846,,,1610612762,44,30,2025-11-22T03:42:30Z,1770000,False,,,0,,A. Bailey offensive foul TURNOVER (1 TO),[1642846],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Right,,,,Bailey,A. Bailey,,,,,,,,202901.0,,,,,1.0,,,,,
182,PT11M18.00S,2025-11-22T03:43:00.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627936,7.703679369250986,27.450980392156865,1610612760,44,32,2025-11-22T03:43:04Z,1780000,False,113.0,20.0,1,left,A. Caruso 11' pullup Jump Shot (2 PTS),[1627936],1610612760.0,OKC,pullup,,,,,,Mid-Range,8-16 Right,11.44,Made,2.0,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
184,PT10M56.00S,2025-11-22T03:43:23.1Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,44,32,2025-11-22T03:43:26Z,1800000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1641717]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,,Collier,I. Collier,,,,,,,,,,,,,1.0,Wallace,1641717.0,,,
185,PT10M56.00S,2025-11-22T03:43:23.1Z,2,REGULAR,steal,,[],1641717,,,1610612760,44,32,2025-11-22T03:43:24Z,1810000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
186,PT10M48.00S,2025-11-22T03:43:30.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642349,11.514454664914586,70.09803921568627,1610612760,44,34,2025-11-22T03:43:37Z,1820000,False,-100.0,56.0,1,left,A. Mitchell 11' pullup bank Jump Shot (5 PTS) (A. Caruso 1 AST),"[1642349, 1627936]",1610612760.0,OKC,pullup bank,,,,,,Mid-Range,8-16 Left,11.49,Made,5.0,Mitchell,A. Mitchell,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,,
188,PT10M48.00S,2025-11-22T03:43:34.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,44,34,2025-11-22T03:43:34Z,1840000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M34.00S,2025-11-22T03:46:38.5Z,2,REGULAR,3pt,Jump Shot,[],1642846,72.7496714848883,86.76470588235294,1610612762,44,34,2025-11-22T03:46:43Z,1850000,False,184.0,204.0,1,right,MISS A. Bailey 27' 3PT,[1642846],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
190,PT10M30.00S,2025-11-22T03:46:42.5Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,44,34,2025-11-22T03:46:43Z,1860000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,Wallace,C. Wallace,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,
191,PT10M22.00S,2025-11-22T03:46:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,17.821944809461236,47.794117647058826,1610612760,44,36,2025-11-22T03:46:55Z,1870000,False,11.0,115.0,1,left,I. Hartenstein 11' floating Jump Shot (4 PTS) (A. Caruso 2 AST),"[1628392, 1627936]",1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),8-16 Center,11.55,Made,4.0,Hartenstein,I. Hartenstein,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,,
193,PT10M05.00S,2025-11-22T03:47:06.4Z,2,REGULAR,3pt,Jump Shot,[],1628374,71.69842312746385,19.852941176470587,1610612762,44,36,2025-11-22T03:47:12Z,1890000,False,-151.0,214.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
194,PT10M01.00S,2025-11-22T03:47:10.4Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,44,36,2025-11-22T03:47:12Z,1900000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:2),[1642349],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Mitchell,A. Mitchell,,,,193.0,3.0,2.0,1.0,,,,,,,,,,,
195,PT09M44.00S,2025-11-22T03:47:28.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,7.440867279894875,44.11764705882353,1610612760,44,38,2025-11-22T03:47:33Z,1910000,False,29.0,17.0,1,left,C. Holmgren driving DUNK (6 PTS),[1631096],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.42,Made,6.0,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
196,PT09M43.00S,2025-11-22T03:47:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,44,38,2025-11-22T03:47:32Z,1920000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M31.00S,2025-11-22T03:51:08.2Z,2,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612762,44,38,2025-11-22T03:51:20Z,1940000,False,,,0,,C. Holmgren away-from-play personal FOUL (1 PF) (Bailey 1 FT),"[1631096, 1642846]",1610612760.0,OKC,away-from-play,,,,,,Above the Break 3,24+ Right Center,,,,Holmgren,C. Holmgren,,,,,,,,1628951.0,1.0,0.0,Bailey,1642846.0,,,,,,
200,PT09M31.00S,2025-11-22T03:51:35.6Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,45,38,2025-11-22T04:02:37Z,1960000,False,,,0,,L. Markkanen away-from-play Free Throw 1 of 1 (12 PTS),[1628374],1610612762.0,UTA,away-from-play,,,,,,,,,Made,12.0,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
201,PT09M16.00S,2025-11-22T03:52:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,82.47371879106439,53.67647058823529,1610612762,45,38,2025-11-22T03:52:05Z,1970000,False,18.0,112.0,1,right,MISS I. Collier 11' pullup Shot,[1642268],1610612762.0,UTA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,Collier,I. Collier,,,,,,,,,,,,,,,,,,
202,PT09M16.00S,2025-11-22T03:52:00.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,45,38,2025-11-22T03:52:05Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,201.0,,,,,,,,,,,,,,
203,PT09M16.00S,2025-11-22T03:52:04.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,45,38,2025-11-22T03:52:13Z,1990000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202901.0,,,,,,,,,,
204,PT08M57.00S,2025-11-22T03:52:30.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,32.802233902759525,38.72549019607843,1610612760,45,38,2025-11-22T03:53:22Z,2000000,False,56.0,256.0,1,left,MISS C. Wallace 26' pullup 3PT,[1641717],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Center,26.19,Missed,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
205,PT08M54.00S,2025-11-22T03:52:33.3Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,45,38,2025-11-22T03:52:34Z,2010000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:2),[203994],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,,Nurkić,J. Nurkić,,,,204.0,3.0,2.0,1.0,,,,,,,,,,,
206,PT08M48.00S,2025-11-22T03:52:39.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642846,92.46057818659659,43.38235294117647,1610612762,45,38,2025-11-22T04:20:39Z,2020000,False,-33.0,18.0,1,right,MISS A. Bailey alley-oop DUNK,[1642846],1610612762.0,UTA,alley-oop,,,,,,Restricted Area,0-8 Center,3.79,Missed,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
207,PT08M45.00S,2025-11-22T03:52:42.6Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,45,38,2025-11-22T03:53:06Z,2030000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:3),[1642349],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Mitchell,A. Mitchell,,,,206.0,4.0,3.0,1.0,,,,,,,,,,,
208,PT08M42.00S,2025-11-22T03:52:44.8Z,2,REGULAR,turnover,lost ball,[],1642349,,,1610612760,45,38,2025-11-22T03:52:50Z,2040000,False,,,0,,A. Mitchell lost ball TURNOVER (1 TO),"[1642349, 203994]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,1.0,Nurkić,203994.0,,,
209,PT08M42.00S,2025-11-22T03:52:44.8Z,2,REGULAR,steal,,[],203994,,,1610612762,45,38,2025-11-22T03:52:48Z,2050000,False,,,0,,J. Nurkić STEAL (1 STL),[203994],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Left Center,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,
210,PT08M37.00S,2025-11-22T03:52:49.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,73.14388961892247,82.1078431372549,1610612762,45,38,2025-11-22T03:52:56Z,2060000,False,161.0,200.0,1,right,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
211,PT08M32.00S,2025-11-22T03:52:54.7Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,45,38,2025-11-22T03:52:54Z,2070000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,,Markkanen,L. Markkanen,,,,210.0,5.0,3.0,2.0,,,,,,,,,,,
212,PT08M30.00S,2025-11-22T03:52:57.0Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612762,45,38,2025-11-22T03:53:02Z,2080000,False,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1631096]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,1.0,Holmgren,1631096.0,,,
213,PT08M30.00S,2025-11-22T03:52:57.0Z,2,REGULAR,steal,,[],1631096,,,1610612760,45,38,2025-11-22T03:52:59Z,2090000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
215,PT08M24.00S,2025-11-22T03:53:07.8Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612760,45,38,2025-11-22T03:53:13Z,2110000,False,,,0,,J. Nurkić shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[203994, 1628392]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,,Nurkić,J. Nurkić,,,,,,,,1628951.0,2.0,0.0,Hartenstein,1628392.0,,,,,,
217,PT08M24.00S,2025-11-22T03:53:31.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628392,,,1610612760,45,38,2025-11-22T03:54:13Z,2130000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,,,,,,,Missed,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
218,PT08M24.00S,2025-11-22T03:53:31.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,45,38,2025-11-22T03:54:13Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,
219,PT08M24.00S,2025-11-22T03:53:33.1Z,2,REGULAR,substitution,out,[],1642268,,,1610612760,45,38,2025-11-22T03:53:37Z,2150000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,,,,,,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,
220,PT08M24.00S,2025-11-22T03:53:33.1Z,2,REGULAR,substitution,out,[],1628374,,,1610612760,45,38,2025-11-22T03:53:37Z,2160000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
221,PT08M24.00S,2025-11-22T03:53:33.1Z,2,REGULAR,substitution,in,[],1641718,,,1610612760,45,38,2025-11-22T03:53:37Z,2170000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,,,,,,,,,George,K. George,,,,,,,,,,,,,,,,,,
222,PT08M24.00S,2025-11-22T03:53:33.1Z,2,REGULAR,substitution,in,[],1642271,,,1610612760,45,38,2025-11-22T03:53:37Z,2180000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,,,,,,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
223,PT08M24.00S,2025-11-22T03:53:33.1Z,2,REGULAR,substitution,out,[],1627936,,,1610612760,45,38,2025-11-22T03:53:55Z,2190000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
224,PT08M24.00S,2025-11-22T03:53:33.1Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,45,38,2025-11-22T03:53:55Z,2200000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
225,PT08M24.00S,2025-11-22T03:53:31.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628392,,,1610612760,45,38,2025-11-22T03:54:13Z,2210000,False,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612760.0,OKC,,,,,,,,,,Missed,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
226,PT08M24.00S,2025-11-22T03:53:31.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,45,38,2025-11-22T03:54:13Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,
227,PT08M24.00S,2025-11-22T03:54:10.7Z,2,REGULAR,foul,personal,[],1642271,,,1610612760,45,38,2025-11-22T03:54:31Z,2230000,False,,,0,,K. Filipowski loose ball personal FOUL (1 PF),"[1642271, 1631096]",1610612762.0,UTA,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Filipowski,K. Filipowski,,,,,,,,202901.0,1.0,0.0,Holmgren,1631096.0,,,,,,
229,PT08M18.00S,2025-11-22T03:54:30.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642349,10.068988173455978,61.76470588235294,1610612760,45,38,2025-11-22T03:54:34Z,2250000,False,-59.0,42.0,1,left,MISS A. Mitchell 7' driving floating bank Shot,[1642349],1610612760.0,OKC,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
230,PT08M16.00S,2025-11-22T03:54:32.0Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,45,38,2025-11-22T03:54:34Z,2260000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hartenstein,I. Hartenstein,,,,229.0,1.0,0.0,1.0,,,,,,,,,,,
231,PT08M13.00S,2025-11-22T03:54:35.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630198,5.075558475689881,95.34313725490196,1610612760,45,41,2025-11-22T03:54:40Z,2270000,False,-227.0,-5.0,1,left,I. Joe 3PT  (9 PTS) (I. Hartenstein 3 AST),"[1630198, 1628392]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,22.68,Made,9.0,Joe,I. Joe,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,,
233,PT07M58.00S,2025-11-22T03:54:49.4Z,2,REGULAR,3pt,Jump Shot,[],1642846,69.99014454664915,79.41176470588235,1610612762,48,41,2025-11-22T03:54:54Z,2290000,False,147.0,230.0,1,right,A. Bailey 27' 3PT  (5 PTS) (J. Nurkić 2 AST),"[1642846, 203994]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,27.27,Made,5.0,Bailey,A. Bailey,J. Nurkić,203994.0,2.0,,,,,,,,,,,,,,,
235,PT07M47.00S,2025-11-22T03:55:01.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,7.835085413929041,44.6078431372549,1610612760,48,43,2025-11-22T03:55:05Z,2310000,False,27.0,21.0,1,left,I. Hartenstein alley-oop DUNK (6 PTS) (A. Mitchell 1 AST),"[1628392, 1642349]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,3.43,Made,6.0,Hartenstein,I. Hartenstein,A. Mitchell,1642349.0,1.0,,,,,,,,,,,,,,,
237,PT07M32.00S,2025-11-22T03:55:15.7Z,2,REGULAR,turnover,bad pass,[],1641729,,,1610612762,48,43,2025-11-22T03:55:19Z,2330000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 1630198]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,1.0,Joe,1630198.0,,,
238,PT07M32.00S,2025-11-22T03:55:15.7Z,2,REGULAR,steal,,[],1630198,,,1610612760,48,43,2025-11-22T03:55:17Z,2340000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
239,PT07M28.00S,2025-11-22T03:55:23.3Z,2,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612760,48,43,2025-11-22T03:55:35Z,2350000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Joe 2 FT),"[1642271, 1630198]",1610612762.0,UTA,shooting,,,,,,Restricted Area,0-8 Center,,,,Filipowski,K. Filipowski,,,,,,,,2882.0,2.0,0.0,Joe,1630198.0,,,,,,
241,PT07M28.00S,2025-11-22T03:55:51.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630198,,,1610612760,48,44,2025-11-22T03:56:20Z,2370000,False,,,0,,I. Joe Free Throw 1 of 2 (10 PTS),[1630198],1610612760.0,OKC,,,,,,,,,,Made,10.0,Joe,I. Joe,,,,,,,,,,,,,,,,,,
242,PT07M28.00S,2025-11-22T03:55:51.9Z,2,REGULAR,substitution,out,[],1642846,,,1610612760,48,44,2025-11-22T03:55:55Z,2380000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,,,,,,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,
243,PT07M28.00S,2025-11-22T03:55:51.9Z,2,REGULAR,substitution,in,[],1629004,,,1610612760,48,44,2025-11-22T03:55:55Z,2390000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,
244,PT07M28.00S,2025-11-22T03:55:51.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630198,,,1610612760,48,45,2025-11-22T03:56:20Z,2400000,False,,,0,,I. Joe Free Throw 2 of 2 (11 PTS),[1630198],1610612760.0,OKC,,,,,,,,,,Made,11.0,Joe,I. Joe,,,,,,,,,,,,,,,,,,
245,PT07M15.00S,2025-11-22T03:56:31.4Z,2,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612762,48,45,2025-11-22T03:56:39Z,2410000,False,,,0,,A. Mitchell shooting personal FOUL (1 PF) (George 2 FT),"[1642349, 1641718]",1610612760.0,OKC,shooting,,,,,,Mid-Range,16-24 Center,,,,Mitchell,A. Mitchell,,,,,,,,2882.0,1.0,0.0,George,1641718.0,,,,,,
247,PT07M15.00S,2025-11-22T03:57:00.7Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,49,45,2025-11-22T03:57:00Z,2430000,False,,,0,,K. George Free Throw 1 of 2 (8 PTS),[1641718],1610612762.0,UTA,,,,,,,,,,Made,8.0,George,K. George,,,,,,,,,,,,,,,,,,
248,PT07M15.00S,2025-11-22T03:57:19.2Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,50,45,2025-11-22T03:57:19Z,2440000,False,,,0,,K. George Free Throw 2 of 2 (9 PTS),[1641718],1610612762.0,UTA,,,,,,,,,,Made,9.0,George,K. George,,,,,,,,,,,,,,,,,,
249,PT07M04.00S,2025-11-22T03:57:34.5Z,2,REGULAR,3pt,Jump Shot,[],1631096,27.414586070959263,20.833333333333336,1610612760,50,45,2025-11-22T03:57:38Z,2450000,False,146.0,205.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
250,PT07M00.00S,2025-11-22T03:57:38.5Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,50,45,2025-11-22T03:57:38Z,2460000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,,George,K. George,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,
251,PT06M51.00S,2025-11-22T03:57:46.6Z,2,REGULAR,turnover,bad pass,[],1641729,,,1610612762,50,45,2025-11-22T03:57:50Z,2470000,False,,,0,,B. Sensabaugh bad pass TURNOVER (2 TO),"[1641729, 1642349]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,2.0,Mitchell,1642349.0,,,
252,PT06M51.00S,2025-11-22T03:57:46.6Z,2,REGULAR,steal,,[],1642349,,,1610612760,50,45,2025-11-22T03:57:48Z,2480000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
253,PT06M47.00S,2025-11-22T03:57:50.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630198,26.231931668856767,81.37254901960785,1610612760,50,45,2025-11-22T03:57:59Z,2490000,False,-157.0,194.0,1,left,MISS I. Joe 24' running 3PT,[1630198],1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
254,PT06M45.00S,2025-11-22T03:57:52.6Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,50,45,2025-11-22T03:57:55Z,2500000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,Filipowski,K. Filipowski,,,,253.0,4.0,3.0,1.0,,,,,,,,,,,
255,PT06M45.00S,2025-11-22T03:58:17.1Z,2,REGULAR,substitution,out,[],1641729,,,1610612762,50,45,2025-11-22T03:58:25Z,2510000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,,,,,,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,
256,PT06M45.00S,2025-11-22T03:58:17.1Z,2,REGULAR,substitution,out,[],1631096,,,1610612762,50,45,2025-11-22T03:58:25Z,2520000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
257,PT06M45.00S,2025-11-22T03:58:17.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,50,45,2025-11-22T03:58:25Z,2530000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
258,PT06M45.00S,2025-11-22T03:58:17.1Z,2,REGULAR,substitution,in,[],1629652,,,1610612762,50,45,2025-11-22T03:58:25Z,2540000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
259,PT06M43.00S,2025-11-22T03:58:40.6Z,2,REGULAR,jumpball,recovered,[],1629004,,,1610612762,50,45,2025-11-22T03:58:40Z,2550000,False,,,0,,Jump Ball K. Filipowski vs. C. Wallace: Tip to S. Mykhailiuk,"[1629004, 1642271, 1641717]",1610612762.0,UTA,heldball,S. Mykhailiuk,Filipowski,1642271.0,Wallace,1641717.0,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,1629004.0
262,PT06M34.00S,2025-11-22T03:58:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,92.59198423127464,54.41176470588235,1610612762,52,45,2025-11-22T03:58:54Z,2580000,False,22.0,17.0,1,right,K. Filipowski driving finger roll Layup (5 PTS),[1642271],1610612762.0,UTA,driving finger roll,,,,,,Restricted Area,0-8 Center,2.79,Made,5.0,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
