actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
345,PT00M43.80S,2025-11-14T03:09:52.0Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612762,66,78,2025-11-14T03:10:04Z,3420000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Bailey 1 FT),"[1630168, 1642846]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,2.0,0.0,Bailey,1642846.0,,,,,,,
347,PT00M43.80S,2025-11-14T03:10:18.2Z,2,REGULAR,freethrow,1 of 1,[],1642846,,,1610612762,66,78,2025-11-14T03:10:21Z,3440000,False,,,0,,MISS A. Bailey Free Throw 1 of 1,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT00M43.40S,2025-11-14T03:10:18.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,66,78,2025-11-14T03:10:21Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
349,PT00M43.40S,2025-11-14T03:10:20.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612762,66,78,2025-11-14T03:10:26Z,3460000,False,,,0,,O. Okongwu loose ball personal FOUL (3 PF) (Nurkić 2 FT),"[1630168, 203994]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,,3.0,0.0,Nurkić,203994.0,,,,,,,
351,PT00M43.40S,2025-11-14T03:10:38.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612762,67,78,2025-11-14T03:10:38Z,3480000,False,,,0,,J. Nurkić Free Throw 1 of 2 (8 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
352,PT00M43.40S,2025-11-14T03:10:39.0Z,2,REGULAR,substitution,out,[],1630168,,,1610612762,67,78,2025-11-14T03:10:42Z,3490000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M43.40S,2025-11-14T03:10:39.0Z,2,REGULAR,substitution,in,[],1631243,,,1610612762,67,78,2025-11-14T03:10:42Z,3500000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M43.40S,2025-11-14T03:10:38.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612762,67,78,2025-11-14T03:10:56Z,3510000,False,,,0,,MISS J. Nurkić Free Throw 2 of 2,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
355,PT00M41.80S,2025-11-14T03:10:39.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,67,78,2025-11-14T03:10:56Z,3520000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,
356,PT00M28.60S,2025-11-14T03:11:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631243,13.354139290407357,55.63725490196079,1610612737,67,78,2025-11-14T03:11:13Z,3530000,False,-28.0,73.0,1,left,MISS M. Gueye 7' floating Shot,[1631243],1610612737.0,ATL,floating,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
357,PT00M26.10S,2025-11-14T03:11:10.9Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,67,78,2025-11-14T03:11:13Z,3540000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,356.0,6.0,5.0,1.0,,,,,,,,,,,,,,
358,PT00M11.20S,2025-11-14T03:11:27.6Z,2,REGULAR,foul,offensive,['inpenalty'],1628374,,,1610612762,67,78,2025-11-14T03:11:33Z,3550000,False,,,0,,L. Markkanen offensive FOUL (3 PF),"[1628374, 1629638]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,203592.0,,,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,
360,PT00M11.20S,2025-11-14T03:11:27.6Z,2,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,67,78,2025-11-14T03:11:27Z,3570000,False,,,0,,L. Markkanen offensive foul TURNOVER (3 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,203592.0,3.0,,,,,,,,,,,,
361,PT00M11.20S,2025-11-14T03:11:38.8Z,2,REGULAR,substitution,out,[],1628374,,,1610612737,67,78,2025-11-14T03:11:44Z,3580000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M11.20S,2025-11-14T03:11:38.8Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,67,78,2025-11-14T03:11:44Z,3590000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M11.20S,2025-11-14T03:11:38.8Z,2,REGULAR,substitution,in,[],1642262,,,1610612737,67,78,2025-11-14T03:11:44Z,3600000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M11.20S,2025-11-14T03:11:38.8Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,67,78,2025-11-14T03:11:44Z,3610000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2025-11-14T03:12:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642258,6.915243101182654,56.127450980392155,1610612737,67,80,2025-11-14T03:12:08Z,3620000,False,-31.0,13.0,1,left,Z. Risacher Layup (9 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,9.0,,,,,,,,,,,
366,PT00M00.00S,2025-11-14T03:12:10.4Z,2,REGULAR,period,end,[],0,,,1610612762,67,80,2025-11-14T03:12:10Z,3630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-11-14T03:26:11.4Z,3,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,67,80,2025-11-14T03:27:18Z,3640000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-11-14T03:26:11.4Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612762,67,80,2025-11-14T03:27:18Z,3650000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-11-14T03:26:11.4Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612762,67,80,2025-11-14T03:27:18Z,3660000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-11-14T03:26:11.4Z,3,REGULAR,substitution,in,['startperiod'],1630700,,,1610612762,67,80,2025-11-14T03:27:18Z,3670000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-11-14T03:27:23.2Z,3,REGULAR,period,start,[],0,,,1610612737,67,80,2025-11-14T03:27:23Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M47.00S,2025-11-14T03:27:35.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,91.27792378449409,49.754901960784316,1610612737,67,82,2025-11-14T03:27:42Z,3690000,False,-1.0,29.0,1,right,O. Okongwu driving DUNK (13 PTS),[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,13.0,,,,,,,,,,,
374,PT11M32.00S,2025-11-14T03:27:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629004,9.674770039421814,2.941176470588235,1610612762,67,82,2025-11-14T03:27:54Z,3700000,False,235.0,38.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,23.84,Missed,,,,,,,,,,,,,,,,,,
375,PT11M29.00S,2025-11-14T03:27:52.5Z,3,REGULAR,rebound,offensive,[],1641718,,,1610612762,67,82,2025-11-14T03:27:54Z,3710000,False,,,0,,K. George REBOUND (Off:3 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,374.0,5.0,2.0,3.0,,,,,,,,,,,,,,
376,PT11M27.00S,2025-11-14T03:27:55.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642846,4.944152431011826,95.58823529411765,1610612762,70,82,2025-11-14T03:27:59Z,3720000,False,-228.0,-6.0,1,left,A. Bailey 3PT  (15 PTS) (K. George 6 AST),"[1642846, 1641718]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,,,15.0,,,,,,,K. George,1641718.0,6.0,,
378,PT11M17.00S,2025-11-14T03:28:04.4Z,3,REGULAR,3pt,Jump Shot,[],1642258,75.1149802890933,14.950980392156863,1610612737,70,82,2025-11-14T03:28:09Z,3740000,False,-175.0,181.0,1,right,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
379,PT11M14.00S,2025-11-14T03:28:07.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,70,82,2025-11-14T03:28:09Z,3750000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,378.0,7.0,6.0,1.0,,,,,,,,,,,,,,
380,PT11M02.00S,2025-11-14T03:28:20.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,10.200394218134035,46.07843137254902,1610612762,72,82,2025-11-14T03:28:26Z,3760000,False,20.0,43.0,1,left,L. Markkanen cutting DUNK (27 PTS) (J. Nurkić 4 AST),"[1628374, 203994]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,,,,,,,27.0,,,,,,,J. Nurkić,203994.0,4.0,,
382,PT10M53.00S,2025-11-14T03:28:29.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,91.27792378449409,44.85294117647059,1610612737,72,84,2025-11-14T04:01:43Z,3780000,False,-26.0,29.0,1,right,J. Johnson driving DUNK (22 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,22.0,,,,,,,,,,,
384,PT10M51.00S,2025-11-14T03:28:34.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,72,84,2025-11-14T03:28:34Z,3800000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT10M40.00S,2025-11-14T03:31:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,8.754927726675426,58.08823529411765,1610612762,72,84,2025-11-14T03:31:43Z,3810000,False,-40.0,30.0,1,left,MISS K. George driving Layup - blocked,"[1641718, 1630168]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
386,PT10M40.00S,2025-11-14T03:31:37.4Z,3,REGULAR,block,,[],1630168,,,1610612762,72,84,2025-11-14T03:31:39Z,3820000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT10M37.00S,2025-11-14T03:31:40.4Z,3,REGULAR,rebound,offensive,[],1641718,,,1610612762,72,84,2025-11-14T03:31:43Z,3830000,False,,,0,,K. George REBOUND (Off:4 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,385.0,6.0,2.0,4.0,,,,,,,,,,,,,,
388,PT10M33.00S,2025-11-14T03:31:47.9Z,3,REGULAR,foul,offensive,[],203994,,,1610612762,72,84,2025-11-14T03:31:53Z,3840000,False,,,0,,J. Nurkić charge offensive FOUL (2 PF),"[203994, 1630168]",1610612762.0,UTA,charge,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,,2.0,0.0,Okongwu,1630168.0,,,,,,,
390,PT10M33.00S,2025-11-14T03:31:47.9Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612762,72,84,2025-11-14T03:31:47Z,3860000,False,,,0,,J. Nurkić offensive foul TURNOVER (3 TO),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,3.0,,,,,,,,,,,,
391,PT10M19.00S,2025-11-14T03:32:14.0Z,3,REGULAR,turnover,lost ball,[],1630168,,,1610612737,72,84,2025-11-14T03:32:17Z,3870000,False,,,0,,O. Okongwu lost ball TURNOVER (2 TO),"[1630168, 203994]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,,,,,,Nurkić,203994.0,,,,,
392,PT10M19.00S,2025-11-14T03:32:14.0Z,3,REGULAR,steal,,[],203994,,,1610612762,72,84,2025-11-14T03:32:15Z,3880000,False,,,0,,J. Nurkić STEAL (3 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
393,PT10M10.00S,2025-11-14T03:32:25.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,6.389618922470433,45.09803921568628,1610612762,74,84,2025-11-14T03:32:28Z,3890000,False,25.0,8.0,1,left,J. Nurkić Layup (10 PTS) (A. Bailey 1 AST),"[203994, 1642846]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,10.0,,,,,,,A. Bailey,1642846.0,1.0,,
395,PT10M10.00S,2025-11-14T03:32:27.2Z,3,REGULAR,foul,personal,['1freethrow'],1642258,,,1610612762,74,84,2025-11-14T03:32:32Z,3910000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (Nurkić 1 FT),"[1642258, 203994]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,2.0,0.0,Nurkić,203994.0,,,,,,,
397,PT10M10.00S,2025-11-14T03:32:50.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203994,,,1610612762,74,84,2025-11-14T03:32:50Z,3930000,False,,,0,,MISS J. Nurkić Free Throw 1 of 1,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
398,PT10M08.00S,2025-11-14T03:32:52.5Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,74,84,2025-11-14T03:32:53Z,3940000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,397.0,6.0,5.0,1.0,,,,,,,,,,,,,,
399,PT09M53.00S,2025-11-14T03:33:07.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,95.74572930354796,94.85294117647058,1610612737,74,87,2025-11-14T03:33:11Z,3950000,False,224.0,-13.0,1,right,N. Alexander-Walker 3PT  (9 PTS) (D. Daniels 3 AST),"[1629638, 1630700]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.46,Made,,,,,,,9.0,,,,,,,D. Daniels,1630700.0,3.0,,
401,PT09M35.00S,2025-11-14T03:33:25.3Z,3,REGULAR,3pt,Jump Shot,[],1642846,14.011169513797633,2.941176470588235,1610612762,77,87,2025-11-14T03:33:29Z,3970000,False,235.0,79.0,1,left,A. Bailey 24' 3PT  (18 PTS) (S. Mykhailiuk 2 AST),"[1642846, 1629004]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,24.83,Made,,,,,,,18.0,,,,,,,S. Mykhailiuk,1629004.0,2.0,,
403,PT09M24.00S,2025-11-14T03:33:35.8Z,3,REGULAR,3pt,Jump Shot,[],1630168,94.69448094612353,94.6078431372549,1610612737,77,87,2025-11-14T03:33:40Z,3990000,False,223.0,-3.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
404,PT09M20.00S,2025-11-14T03:33:39.8Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612737,77,87,2025-11-14T03:33:40Z,4000000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,403.0,2.0,1.0,1.0,,,,,,,,,,,,,,
405,PT09M20.00S,2025-11-14T03:33:40.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629638,94.40999984741211,50.0,1610612737,77,87,2025-11-14T03:33:43Z,4010000,False,0.0,0.0,1,right,MISS N. Alexander-Walker tip Layup,[1629638],1610612737.0,ATL,tip,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
406,PT09M20.00S,2025-11-14T03:33:40.3Z,3,REGULAR,rebound,offensive,[],1642258,,,1610612737,77,87,2025-11-14T03:33:43Z,4020000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,405.0,3.0,2.0,1.0,,,,,,,,,,,,,,
407,PT09M18.00S,2025-11-14T03:33:42.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642258,94.40999984741211,50.0,1610612737,77,89,2025-11-14T03:33:49Z,4030000,False,0.0,0.0,1,right,Z. Risacher putback Layup (11 PTS),[1642258],1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,11.0,,,,,,,,,,,
408,PT08M59.00S,2025-11-14T03:34:11.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,9.017739816031538,41.42156862745098,1610612762,77,89,2025-11-14T03:34:29Z,4040000,False,43.0,32.0,1,left,MISS L. Markkanen Hook,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
409,PT08M59.00S,2025-11-14T03:34:11.7Z,3,REGULAR,rebound,offensive,[],1642846,,,1610612762,77,89,2025-11-14T03:34:29Z,4050000,False,,,0,,A. Bailey REBOUND (Off:1 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,408.0,2.0,1.0,1.0,,,,,,,,,,,,,,
410,PT08M59.00S,2025-11-14T03:34:21.7Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612762,77,89,2025-11-14T03:34:26Z,4060000,False,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Bailey 2 FT),"[1630168, 1642846]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,4.0,0.0,Bailey,1642846.0,,,,,,,
412,PT08M59.00S,2025-11-14T03:34:38.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642846,,,1610612762,77,89,2025-11-14T03:34:38Z,4080000,False,,,0,,MISS A. Bailey Free Throw 1 of 2,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
413,PT08M59.00S,2025-11-14T03:34:38.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,77,89,2025-11-14T03:34:38Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,412.0,,,,,,,,,,,,,,,,,
414,PT08M59.00S,2025-11-14T03:34:39.3Z,3,REGULAR,substitution,out,[],1630168,,,1610612762,77,89,2025-11-14T03:34:43Z,4100000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M59.00S,2025-11-14T03:34:39.3Z,3,REGULAR,substitution,in,[],1631243,,,1610612762,77,89,2025-11-14T03:34:43Z,4110000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT08M59.00S,2025-11-14T03:34:59.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642846,,,1610612762,78,89,2025-11-14T03:34:59Z,4120000,False,,,0,,A. Bailey Free Throw 2 of 2 (19 PTS),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
417,PT08M45.00S,2025-11-14T03:35:16.0Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612737,78,89,2025-11-14T03:35:22Z,4130000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 203994]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,Nurkić,203994.0,,,,,
418,PT08M45.00S,2025-11-14T03:35:16.0Z,3,REGULAR,steal,,[],203994,,,1610612762,78,89,2025-11-14T03:35:18Z,4140000,False,,,0,,J. Nurkić STEAL (4 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
419,PT08M41.00S,2025-11-14T03:35:20.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641718,5.075558475689881,52.94117647058824,1610612762,80,89,2025-11-14T03:37:05Z,4150000,False,-15.0,-5.0,1,left,K. George running Layup (9 PTS) (J. Nurkić 5 AST),"[1641718, 203994]",1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,9.0,,,,,,,J. Nurkić,203994.0,5.0,,
420,PT08M30.00S,2025-11-14T03:35:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.93495400788436,42.8921568627451,1610612737,80,89,2025-11-14T03:35:35Z,4160000,False,-36.0,23.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
421,PT08M29.00S,2025-11-14T03:35:31.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,80,89,2025-11-14T03:35:35Z,4170000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,420.0,3.0,1.0,2.0,,,,,,,,,,,,,,
422,PT08M23.00S,2025-11-14T03:35:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,29.77989487516426,71.07843137254902,1610612762,83,89,2025-11-14T03:35:41Z,4180000,False,-105.0,227.0,1,left,L. Markkanen 25' 3PT  (30 PTS) (K. George 7 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,30.0,,,,,,,K. George,1641718.0,7.0,,
424,PT08M22.00S,2025-11-14T03:35:44.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,83,89,2025-11-14T03:35:44Z,4200000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M14.00S,2025-11-14T03:38:48.5Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612737,83,89,2025-11-14T03:38:51Z,4210000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 203994]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,Nurkić,203994.0,,,,,
427,PT08M14.00S,2025-11-14T03:38:48.5Z,3,REGULAR,steal,,[],203994,,,1610612762,83,89,2025-11-14T03:38:50Z,4220000,False,,,0,,J. Nurkić STEAL (5 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
428,PT08M11.00S,2025-11-14T03:38:51.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641718,12.565703022339028,46.32352941176471,1610612762,85,89,2025-11-14T03:38:58Z,4230000,False,18.0,66.0,1,left,K. George 6' running DUNK (11 PTS) (J. Nurkić 6 AST),"[1641718, 203994]",1610612762.0,UTA,running,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,11.0,,,,,,,J. Nurkić,203994.0,6.0,,
430,PT07M59.00S,2025-11-14T03:39:05.9Z,3,REGULAR,foul,personal,[],203994,,,1610612737,85,89,2025-11-14T03:39:20Z,4250000,False,,,0,,J. Nurkić personal FOUL (3 PF),"[203994, 1631243]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,1201.0,,,3.0,0.0,Gueye,1631243.0,,,,,,,
