actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,in,[],1631131,,,1610612762,15,10,2026-03-20T01:27:23Z,850000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,in,[],1627752,,,1610612762,15,10,2026-03-20T01:27:23Z,860000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M43.00S,2026-03-20T01:26:29.3Z,1,REGULAR,substitution,in,[],1626171,,,1610612762,15,10,2026-03-20T01:27:23Z,870000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M43.00S,2026-03-20T01:27:37.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641989,,,1610612762,16,10,2026-03-20T01:34:31Z,880000,False,,,0,,E. Harkless Free Throw 1 of 2 (4 PTS),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
90,PT05M43.00S,2026-03-20T01:27:37.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641989,,,1610612762,17,10,2026-03-20T01:34:31Z,890000,False,,,0,,E. Harkless Free Throw 2 of 2 (5 PTS),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
91,PT05M31.00S,2026-03-20T01:28:05.7Z,1,REGULAR,3pt,Jump Shot,[],1631172,33.065045992115635,52.69607843137255,1610612749,17,13,2026-03-20T01:28:09Z,900000,False,-13.0,258.0,1,left,O. Dieng 25' 3PT  (5 PTS) (M. Turner 1 AST),"[1631172, 1626167]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,25.87,Made,,,,,5.0,M. Turner,1626167.0,1.0,,,,,,,,,,
93,PT05M13.00S,2026-03-20T01:28:22.2Z,1,REGULAR,3pt,Jump Shot,[],1642396,75.1149802890933,5.147058823529411,1610612762,17,13,2026-03-20T01:28:26Z,920000,False,-224.0,181.0,1,right,MISS B. Hinson 28' 3PT,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Left Center,28.85,Missed,,,,,,,,,,,,,,,,,,
94,PT05M10.00S,2026-03-20T01:28:25.2Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,17,13,2026-03-20T01:28:26Z,930000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,,
95,PT04M54.00S,2026-03-20T01:28:41.5Z,1,REGULAR,3pt,Jump Shot,[],1626167,34.37910643889619,30.88235294117647,1610612749,17,13,2026-03-20T01:28:45Z,940000,False,96.0,271.0,1,left,MISS M. Turner 28' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,28.71,Missed,,,,,,,,,,,,,,,,,,
96,PT04M51.00S,2026-03-20T01:28:44.5Z,1,REGULAR,rebound,defensive,[],1631131,,,1610612762,17,13,2026-03-20T01:28:45Z,950000,False,,,0,,O. Tshiebwe REBOUND (Off:0 Def:1),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Right Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M43.00S,2026-03-20T01:28:52.3Z,1,REGULAR,3pt,Jump Shot,[],1641989,68.01905387647832,27.205882352941174,1610612762,20,13,2026-03-20T01:28:57Z,960000,False,-114.0,248.0,1,right,E. Harkless 27' 3PT pullup (8 PTS) (B. Mbeng 2 AST),"[1641989, 1643016]",1610612762.0,UTA,pullup,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Left Center,27.3,Made,,,,,8.0,B. Mbeng,1643016.0,2.0,,,,,,,,,,
99,PT04M26.00S,2026-03-20T01:29:16.1Z,1,REGULAR,foul,personal,[],1643158,,,1610612749,20,13,2026-03-20T01:29:44Z,980000,False,,,0,,A. Garcia personal FOUL (2 PF),"[1643158, 1626167]",1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Turner,1626167.0
101,PT04M26.00S,2026-03-20T01:29:20.6Z,1,REGULAR,substitution,out,[],1626167,,,1610612749,20,13,2026-03-20T01:29:32Z,1000000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M26.00S,2026-03-20T01:29:20.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612749,20,13,2026-03-20T01:29:32Z,1010000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M26.00S,2026-03-20T01:29:20.6Z,1,REGULAR,substitution,in,[],1630560,,,1610612749,20,13,2026-03-20T01:29:32Z,1020000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M26.00S,2026-03-20T01:29:20.6Z,1,REGULAR,substitution,in,[],1630579,,,1610612749,20,13,2026-03-20T01:29:32Z,1030000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M13.00S,2026-03-20T01:29:51.9Z,1,REGULAR,2pt,Jump Shot,[],1626171,3.892904073587385,15.931372549019606,1610612749,20,13,2026-03-20T01:29:57Z,1040000,False,170.0,-16.0,1,left,MISS B. Portis 17' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,17.1,Missed,,,,,,,,,,,,,,,,,,
106,PT04M12.00S,2026-03-20T01:29:52.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,20,13,2026-03-20T01:29:57Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Right,,,105.0,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2026-03-20T01:29:58.2Z,1,REGULAR,foul,personal,[],1627752,,,1610612762,20,13,2026-03-20T01:30:08Z,1060000,False,,,0,,T. Prince loose ball personal FOUL (1 PF),"[1627752, 1643158]",1610612749.0,MIL,loose ball,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,,,,,,1.0,0.0,Garcia,1643158.0
109,PT04M01.00S,2026-03-20T01:30:18.7Z,1,REGULAR,3pt,Jump Shot,[],1642396,71.43561103810775,19.607843137254903,1610612762,20,13,2026-03-20T01:30:22Z,1080000,False,-152.0,216.0,1,right,MISS B. Hinson 26' 3PT,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
110,PT03M58.00S,2026-03-20T01:30:21.9Z,1,REGULAR,rebound,offensive,[],1631131,,,1610612762,20,13,2026-03-20T01:30:21Z,1090000,False,,,0,,O. Tshiebwe REBOUND (Off:1 Def:1),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Left Center,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,
111,PT03M55.00S,2026-03-20T01:30:24.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641989,67.7562417871222,56.86274509803921,1610612762,20,13,2026-03-20T01:30:28Z,1100000,False,34.0,251.0,1,right,MISS E. Harkless 25' 3PT,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
112,PT03M52.00S,2026-03-20T01:30:27.5Z,1,REGULAR,rebound,offensive,[],1643158,,,1610612762,20,13,2026-03-20T01:30:28Z,1110000,False,,,0,,A. Garcia REBOUND (Off:2 Def:0),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Center,,,111.0,2.0,0.0,2.0,,,,,,,,,,,,,,
113,PT03M50.00S,2026-03-20T01:30:29.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641989,67.88764783180025,28.186274509803923,1610612762,23,13,2026-03-20T01:30:34Z,1120000,False,-109.0,249.0,1,right,E. Harkless 27' 3PT  (11 PTS) (B. Mbeng 3 AST),"[1641989, 1643016]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Left Center,27.22,Made,,,,,11.0,B. Mbeng,1643016.0,3.0,,,,,,,,,,
115,PT03M37.00S,2026-03-20T01:30:43.0Z,1,REGULAR,3pt,Jump Shot,[],1627752,4.418528252299605,96.56862745098039,1610612749,23,13,2026-03-20T01:30:48Z,1140000,False,-233.0,-11.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
116,PT03M34.00S,2026-03-20T01:30:46.0Z,1,REGULAR,rebound,defensive,[],1642396,,,1610612762,23,13,2026-03-20T01:30:48Z,1150000,False,,,0,,B. Hinson REBOUND (Off:0 Def:1),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Left Corner 3,24+ Left,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT03M17.00S,2026-03-20T01:31:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641989,80.23981603153744,36.029411764705884,1610612762,23,13,2026-03-20T01:31:07Z,1160000,False,-70.0,133.0,1,right,MISS E. Harkless 15' pullup Shot,[1641989],1610612762.0,UTA,pullup,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),8-16 Center,15.04,Missed,,,,,,,,,,,,,,,,,,
118,PT03M15.00S,2026-03-20T01:31:04.5Z,1,REGULAR,rebound,offensive,[],1631131,,,1610612762,23,13,2026-03-20T01:31:07Z,1170000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:1),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,117.0,3.0,1.0,2.0,,,,,,,,,,,,,,
119,PT03M11.00S,2026-03-20T01:31:09.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631131,92.19776609724047,45.09803921568628,1610612762,25,13,2026-03-20T01:31:13Z,1180000,False,-25.0,21.0,1,right,O. Tshiebwe DUNK (2 PTS) (E. Harkless 2 AST),"[1631131, 1641989]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,2.0,E. Harkless,1641989.0,2.0,,,,,,,,,,
121,PT02M48.00S,2026-03-20T01:31:41.0Z,1,REGULAR,foul,technical,['1freethrow'],1631131,,,1610612749,25,13,2026-03-20T01:31:48Z,1200000,False,,,0,,O. Tshiebwe defensive-3-second technical FOUL (1 Tech),[1631131],1610612762.0,UTA,defensive-3-second,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,1662.0,,,,,,0.0,1.0,,
122,PT02M48.00S,2026-03-20T01:32:00.1Z,1,REGULAR,freethrow,1 of 1,[],1626171,,,1610612749,25,14,2026-03-20T01:32:00Z,1210000,False,,,0,,B. Portis technical Free Throw 1 of 1 (1 PTS),[1626171],1610612749.0,MIL,technical,,,Portis,B. Portis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
123,PT02M48.00S,2026-03-20T01:32:02.1Z,1,REGULAR,substitution,out,[],1631172,,,1610612749,25,14,2026-03-20T01:32:04Z,1220000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M48.00S,2026-03-20T01:32:02.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,25,14,2026-03-20T01:32:04Z,1230000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2026-03-20T01:32:02.1Z,1,REGULAR,substitution,out,[],1641989,,,1610612749,25,14,2026-03-20T01:32:09Z,1240000,False,,,0,,SUB out: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M48.00S,2026-03-20T01:32:02.1Z,1,REGULAR,substitution,in,[],1642262,,,1610612749,25,14,2026-03-20T01:32:09Z,1250000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M39.00S,2026-03-20T01:32:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,17.69053876478318,60.5392156862745,1610612749,25,14,2026-03-20T01:32:30Z,1260000,False,-53.0,114.0,1,left,MISS C. Thomas 12' pullup Shot,[1630560],1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,12.54,Missed,,,,,,,,,,,,,,,,,,
128,PT02M36.00S,2026-03-20T01:32:28.6Z,1,REGULAR,rebound,defensive,[],1631131,,,1610612762,25,14,2026-03-20T01:32:30Z,1270000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,127.0,4.0,2.0,2.0,,,,,,,,,,,,,,
129,PT02M26.00S,2026-03-20T01:32:38.5Z,1,REGULAR,2pt,Jump Shot,[],1642262,82.9993429697766,69.85294117647058,1610612762,27,14,2026-03-20T01:32:42Z,1280000,False,99.0,107.0,1,right,C. Williams 14' pullup Jump Shot (9 PTS) (B. Mbeng 4 AST),"[1642262, 1643016]",1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,14.62,Made,,,,,9.0,B. Mbeng,1643016.0,4.0,,,,,,,,,,
131,PT02M07.00S,2026-03-20T01:32:57.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,12.697109067017081,55.88235294117647,1610612749,27,16,2026-03-20T01:41:44Z,1300000,False,-29.0,67.0,1,left,B. Portis 7' driving Hook (3 PTS),[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,,,,,3.0,,,,,,,,,,,,,
132,PT02M07.00S,2026-03-20T01:33:03.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612762,27,16,2026-03-20T01:33:03Z,1310000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M07.00S,2026-03-20T01:34:15.5Z,1,REGULAR,substitution,out,[],1631131,,,1610612762,27,16,2026-03-20T01:34:23Z,1320000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M07.00S,2026-03-20T01:34:15.5Z,1,REGULAR,substitution,in,[],1642846,,,1610612762,27,16,2026-03-20T01:34:23Z,1330000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M43.00S,2026-03-20T01:34:54.8Z,1,REGULAR,3pt,Jump Shot,[],1642846,65.78515111695138,82.35294117647058,1610612762,27,16,2026-03-20T01:42:14Z,1340000,False,162.0,269.0,1,right,MISS A. Bailey 31' pullup 3PT,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,31.4,Missed,,,,,,,,,,,,,,,,,,
136,PT01M43.00S,2026-03-20T01:34:54.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,27,16,2026-03-20T01:34:59Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,135.0,,,,,,,,,,,,,,,,,
137,PT01M43.00S,2026-03-20T01:34:59.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,27,16,2026-03-20T01:35:05Z,1360000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,,,,,,,,,
138,PT01M33.00S,2026-03-20T01:35:14.9Z,1,REGULAR,turnover,bad pass,[],1630560,,,1610612749,27,16,2026-03-20T01:35:18Z,1370000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1643158]",1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Garcia,1643158.0,,,,,,
139,PT01M33.00S,2026-03-20T01:35:14.9Z,1,REGULAR,steal,,[],1643158,,,1610612762,27,16,2026-03-20T01:35:16Z,1380000,False,,,0,,A. Garcia STEAL (2 STL),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
140,PT01M29.00S,2026-03-20T01:35:19.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642262,93.24901445466492,56.61764705882353,1610612762,29,16,2026-03-20T01:35:24Z,1390000,False,33.0,11.0,1,right,C. Williams running DUNK (11 PTS) (B. Mbeng 5 AST),"[1642262, 1643016]",1610612762.0,UTA,running,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,11.0,B. Mbeng,1643016.0,5.0,,,,,,,,,,
142,PT01M11.00S,2026-03-20T01:35:35.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,7.440867279894875,2.941176470588235,1610612749,29,16,2026-03-20T01:35:39Z,1410000,False,235.0,17.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
143,PT01M10.00S,2026-03-20T01:35:36.9Z,1,REGULAR,rebound,defensive,[],1643016,,,1610612762,29,16,2026-03-20T01:35:39Z,1420000,False,,,0,,B. Mbeng REBOUND (Off:0 Def:1),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Right Corner 3,24+ Right,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT01M04.00S,2026-03-20T01:35:44.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642396,93.77463863337714,4.166666666666666,1610612762,29,16,2026-03-20T01:44:11Z,1430000,False,-229.0,6.0,1,right,MISS B. Hinson running 3PT,[1642396],1610612762.0,UTA,running,,,Hinson,B. Hinson,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
145,PT01M00.00S,2026-03-20T01:35:48.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,29,16,2026-03-20T01:35:48Z,1440000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT00M49.10S,2026-03-20T01:36:01.5Z,1,REGULAR,foul,personal,[],1642396,,,1610612749,29,16,2026-03-20T01:36:07Z,1450000,False,,,0,,B. Hinson personal FOUL (1 PF),"[1642396, 1630560]",1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1148.0,,,,,,1.0,0.0,Thomas,1630560.0
148,PT00M41.40S,2026-03-20T01:36:31.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643016,,,1610612749,29,16,2026-03-20T01:36:39Z,1470000,False,,,0,,B. Mbeng shooting personal FOUL (1 PF) (Portis 2 FT),"[1643016, 1626171]",1610612762.0,UTA,shooting,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628484.0,,,,,,1.0,0.0,Portis,1626171.0
150,PT00M41.40S,2026-03-20T01:37:02.7Z,1,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,29,16,2026-03-20T01:37:02Z,1490000,False,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
151,PT00M41.40S,2026-03-20T01:37:02.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,29,16,2026-03-20T01:37:02Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,
152,PT00M41.40S,2026-03-20T01:37:24.5Z,1,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,29,17,2026-03-20T01:37:24Z,1510000,False,,,0,,B. Portis Free Throw 2 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
154,PT00M39.60S,2026-03-20T01:37:31.3Z,1,REGULAR,foul,personal,[],1629018,,,1610612762,29,17,2026-03-20T01:37:40Z,1530000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1642262]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1148.0,,,,,,1.0,0.0,Williams,1642262.0
156,PT00M31.30S,2026-03-20T01:37:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,81.15965834428384,52.94117647058824,1610612762,29,17,2026-03-20T01:38:00Z,1550000,False,15.0,125.0,1,right,MISS C. Williams 12' fadeaway Shot,[1642262],1610612762.0,UTA,fadeaway,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.55,Missed,,,,,,,,,,,,,,,,,,
157,PT00M28.10S,2026-03-20T01:37:58.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,29,17,2026-03-20T01:48:42Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,156.0,,,,,,,,,,,,,,,,,
160,PT00M28.10S,2026-03-20T01:38:01.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612762,29,17,2026-03-20T01:38:12Z,1590000,False,,,0,,J. Sims loose ball personal FOUL (1 PF) (Garcia 2 FT),"[1630579, 1643158]",1610612749.0,MIL,loose ball,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628484.0,,,,,,1.0,0.0,Garcia,1643158.0
162,PT00M28.10S,2026-03-20T01:38:37.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1643158,,,1610612762,30,17,2026-03-20T01:38:57Z,1610000,False,,,0,,A. Garcia Free Throw 1 of 2 (1 PTS),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
163,PT00M28.10S,2026-03-20T01:38:37.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1643158,,,1610612762,30,17,2026-03-20T01:38:57Z,1620000,False,,,0,,MISS A. Garcia Free Throw 2 of 2,[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT00M26.70S,2026-03-20T01:38:39.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,17,2026-03-20T01:38:57Z,1630000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,,,
165,PT00M06.50S,2026-03-20T01:39:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.222733245729303,40.68627450980392,1610612749,30,19,2026-03-20T01:39:22Z,1640000,False,47.0,72.0,1,left,C. Thomas 8' driving floating Jump Shot (2 PTS),[1630560],1610612749.0,MIL,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,8.56,Made,,,,,2.0,,,,,,,,,,,,,
166,PT00M00.70S,2026-03-20T01:39:24.6Z,1,REGULAR,3pt,Jump Shot,[],1643016,58.03219448094612,39.705882352941174,1610612762,30,19,2026-03-20T01:48:44Z,1650000,False,-51.0,342.0,1,right,MISS B. Mbeng 34' pullup 3PT,[1643016],1610612762.0,UTA,pullup,,,Mbeng,B. Mbeng,,,,,Above the Break 3,24+ Center,34.59,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.70S,2026-03-20T01:39:24.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,19,2026-03-20T01:39:30Z,1660000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,166.0,3.0,3.0,0.0,,,,,,,,,,,,,,
168,PT00M00.00S,2026-03-20T01:39:50.3Z,1,REGULAR,period,end,[],0,,,1610612749,30,19,2026-03-20T01:39:50Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-20T01:41:44.3Z,2,REGULAR,substitution,out,['startperiod'],1642396,,,1610612749,30,19,2026-03-20T01:41:59Z,1680000,False,,,0,,SUB out: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-20T01:41:44.3Z,2,REGULAR,substitution,in,['startperiod'],1642271,,,1610612749,30,19,2026-03-20T01:41:59Z,1690000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-20T01:42:04.2Z,2,REGULAR,period,start,[],0,,,1610612749,30,19,2026-03-20T01:42:04Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
