actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
177,PT11M13.00S,2023-02-15T03:41:03.2Z,2,REGULAR,substitution,in,[],202331,,,1610612746,33,25,2023-02-15T03:41:10Z,1750000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M54.00S,2023-02-15T03:41:40.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,78.49868593955321,64.2156862745098,1610612746,35,25,2023-02-15T03:41:45Z,1760000,False,71.0,150.0,1,right,P. George 16' pullup Jump Shot (6 PTS) (M. Plumlee 2 AST),"[202331, 203486]",1610612746.0,LAC,pullup,,,George,P. George,,,,,,Mid-Range,16-24 Right Center,16.56,Made,,,,,6.0,M. Plumlee,203486.0,2.0,,,,,,,,,
180,PT10M27.00S,2023-02-15T03:42:06.7Z,2,REGULAR,3pt,Jump Shot,[],1630237,29.221419185282528,28.67647058823529,1610612744,35,25,2023-02-15T03:42:17Z,1780000,False,107.0,222.0,1,left,MISS A. Lamb 24' 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,
181,PT10M25.00S,2023-02-15T03:42:08.7Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,35,25,2023-02-15T03:42:17Z,1790000,False,,,0,,B. Hyland REBOUND (Off:2 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,Above the Break 3,24+ Right Center,,,180.0,3.0,1.0,2.0,,,,,,,,,,,,,
182,PT10M18.00S,2023-02-15T03:42:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,88.87976346911958,44.11764705882353,1610612746,35,25,2023-02-15T03:42:24Z,1800000,False,-29.0,52.0,1,right,MISS N. Powell driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,
183,PT10M16.00S,2023-02-15T03:42:17.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,35,25,2023-02-15T03:42:24Z,1810000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,In The Paint (Non-RA),0-8 Center,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,
184,PT10M03.00S,2023-02-15T03:42:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.4881734559789805,47.05882352941176,1610612744,35,27,2023-02-15T03:42:34Z,1820000,False,15.0,8.0,1,left,D. Green cutting Layup (2 PTS) (K. Thompson 1 AST),"[203110, 202691]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,2.0,K. Thompson,202691.0,1.0,,,,,,,,,
186,PT09M46.00S,2023-02-15T03:42:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.08475689881735,46.568627450980394,1610612746,35,27,2023-02-15T03:42:52Z,1840000,False,-17.0,13.0,1,right,MISS E. Gordon driving reverse Layup,[201569],1610612746.0,LAC,driving reverse,,,Gordon,E. Gordon,,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,
187,PT09M44.00S,2023-02-15T03:42:50.0Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,35,27,2023-02-15T03:42:52Z,1850000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,Restricted Area,0-8 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT09M35.00S,2023-02-15T03:43:02.4Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612744,35,27,2023-02-15T03:43:07Z,1860000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Jerome 2 FT),"[203486, 1629660]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,2714.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Jerome,1629660.0,,,,
190,PT09M35.00S,2023-02-15T03:43:29.0Z,2,REGULAR,freethrow,1 of 2,[],1629660,,,1610612744,35,28,2023-02-15T03:43:29Z,1880000,False,,,0,,T. Jerome Free Throw 1 of 2 (4 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
191,PT09M35.00S,2023-02-15T03:43:29.8Z,2,REGULAR,substitution,out,[],203486,,,1610612744,35,28,2023-02-15T03:43:38Z,1890000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M35.00S,2023-02-15T03:43:29.8Z,2,REGULAR,substitution,out,[],1630237,,,1610612744,35,28,2023-02-15T03:43:38Z,1900000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M35.00S,2023-02-15T03:43:29.8Z,2,REGULAR,substitution,in,[],1627826,,,1610612744,35,28,2023-02-15T03:43:38Z,1910000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M35.00S,2023-02-15T03:43:29.8Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,35,28,2023-02-15T03:43:38Z,1920000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M35.00S,2023-02-15T03:43:49.7Z,2,REGULAR,freethrow,2 of 2,[],1629660,,,1610612744,35,29,2023-02-15T03:43:49Z,1930000,False,,,0,,T. Jerome Free Throw 2 of 2 (5 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
196,PT09M21.00S,2023-02-15T03:44:05.1Z,2,REGULAR,foul,personal,['3freethrow'],1630228,,,1610612746,35,29,2023-02-15T03:44:26Z,1940000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (George 3 FT),"[1630228, 202331]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,2714.0,Right Corner 3,24+ Right,,,,,,,,,,,,2.0,0.0,George,202331.0,,,,
198,PT09M21.00S,2023-02-15T03:44:40.4Z,2,REGULAR,freethrow,1 of 3,[],202331,,,1610612746,36,29,2023-02-15T03:44:40Z,1960000,False,,,0,,P. George Free Throw 1 of 3 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
199,PT09M21.00S,2023-02-15T03:44:59.7Z,2,REGULAR,freethrow,2 of 3,[],202331,,,1610612746,37,29,2023-02-15T03:44:59Z,1970000,False,,,0,,P. George Free Throw 2 of 3 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
200,PT09M21.00S,2023-02-15T03:45:16.9Z,2,REGULAR,freethrow,3 of 3,[],202331,,,1610612746,38,29,2023-02-15T03:45:17Z,1980000,False,,,0,,P. George Free Throw 3 of 3 (9 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
201,PT09M10.00S,2023-02-15T03:45:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,17.263469119579497,59.068627450980394,1610612744,38,31,2023-02-15T03:45:44Z,1990000,False,-45.0,110.0,1,left,T. Jerome 11' driving floating Jump Shot (7 PTS),[1629660],1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,,In The Paint (Non-RA),8-16 Center,11.88,Made,,,,,7.0,,,,,,,,,,,,
202,PT09M10.00S,2023-02-15T03:45:34.5Z,2,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612744,38,31,2023-02-15T03:45:41Z,2000000,False,,,0,,B. Hyland shooting personal FOUL (3 PF) (Jerome 1 FT),"[1630538, 1629660]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,2714.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,0.0,Jerome,1629660.0,,,,
204,PT09M10.00S,2023-02-15T03:45:44.8Z,2,REGULAR,substitution,out,[],1630538,,,1610612744,38,31,2023-02-15T03:46:17Z,2020000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M10.00S,2023-02-15T03:45:44.8Z,2,REGULAR,substitution,in,[],202695,,,1610612744,38,31,2023-02-15T03:46:17Z,2030000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M10.00S,2023-02-15T03:46:00.2Z,2,REGULAR,freethrow,1 of 1,[],1629660,,,1610612744,38,32,2023-02-15T03:46:00Z,2040000,False,,,0,,T. Jerome Free Throw 1 of 1 (8 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
207,PT08M57.00S,2023-02-15T03:46:15.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,87.17148488830486,51.22549019607843,1610612746,38,32,2023-02-15T03:46:18Z,2050000,False,6.0,68.0,1,right,MISS E. Gordon 6' driving floating Shot,[201569],1610612746.0,LAC,driving floating,,,Gordon,E. Gordon,,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,
208,PT08M55.00S,2023-02-15T03:46:17.7Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612744,38,32,2023-02-15T03:46:17Z,2060000,False,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,In The Paint (Non-RA),0-8 Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,
209,PT08M50.00S,2023-02-15T03:46:22.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630228,14.109724047306173,4.901960784313729,1610612744,38,35,2023-02-15T03:46:33Z,2070000,False,225.0,80.0,1,left,J. Kuminga 3PT running (9 PTS) (D. Green 3 AST),"[1630228, 203110]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,,Right Corner 3,24+ Right,23.93,Made,,,,,9.0,D. Green,203110.0,3.0,,,,,,,,,
211,PT08M26.00S,2023-02-15T03:46:46.4Z,2,REGULAR,2pt,Jump Shot,[],1626181,89.27398160315374,30.392156862745097,1610612746,40,35,2023-02-15T03:46:51Z,2090000,False,-98.0,48.0,1,right,N. Powell 10' fadeaway bank Jump Shot (7 PTS),[1626181],1610612746.0,LAC,fadeaway bank,,,Powell,N. Powell,,,,,,Mid-Range,8-16 Left,10.93,Made,,,,,7.0,,,,,,,,,,,,
213,PT08M11.00S,2023-02-15T03:47:06.4Z,2,REGULAR,substitution,out,[],203110,,,1610612744,40,35,2023-02-15T03:47:12Z,2110000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M11.00S,2023-02-15T03:47:06.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,40,35,2023-02-15T03:47:12Z,2120000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M05.00S,2023-02-15T03:47:28.4Z,2,REGULAR,3pt,Jump Shot,[],202691,23.702365308804204,10.784313725490193,1610612744,40,38,2023-02-15T03:47:33Z,2130000,False,196.0,170.0,1,left,K. Thompson 25' 3PT  (5 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,5.0,,,,,,,,,,,,
216,PT07M50.00S,2023-02-15T03:47:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.74178712220763,54.16666666666667,1610612746,42,38,2023-02-15T03:47:47Z,2140000,False,21.0,6.0,1,right,E. Gordon driving Layup (4 PTS),[201569],1610612746.0,LAC,driving,,,Gordon,E. Gordon,,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,4.0,,,,,,,,,,,,
217,PT07M33.00S,2023-02-15T03:47:59.7Z,2,REGULAR,3pt,Jump Shot,[],1629660,32.24375821287779,67.64705882352942,1610612744,42,41,2023-02-15T03:48:25Z,2150000,False,-88.0,251.0,1,left,T. Jerome 26' 3PT pullup (11 PTS) (K. Looney 1 AST),"[1629660, 1626172]",1610612744.0,GSW,pullup,,,Jerome,T. Jerome,,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,,11.0,K. Looney,1626172.0,1.0,,,,,,,,,
219,PT07M33.00S,2023-02-15T03:48:06.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,41,2023-02-15T03:48:06Z,2170000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M33.00S,2023-02-15T03:51:02.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612746,42,41,2023-02-15T03:52:00Z,2180000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M33.00S,2023-02-15T03:51:02.5Z,2,REGULAR,substitution,in,[],1628978,,,1610612746,42,41,2023-02-15T03:52:00Z,2190000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M12.00S,2023-02-15T03:52:01.2Z,2,REGULAR,foul,personal,[],1628978,,,1610612746,42,41,2023-02-15T03:52:10Z,2200000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1626181]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,2714.0,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,,,
224,PT07M12.00S,2023-02-15T03:52:16.9Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,42,41,2023-02-15T03:52:20Z,2220000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M12.00S,2023-02-15T03:52:16.9Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,42,41,2023-02-15T03:52:20Z,2230000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M07.00S,2023-02-15T03:52:34.3Z,2,REGULAR,3pt,Jump Shot,[],202695,70.61432325886992,74.50980392156863,1610612746,42,41,2023-02-15T03:52:43Z,2240000,False,123.0,224.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,
227,PT07M04.00S,2023-02-15T03:52:37.3Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,42,41,2023-02-15T03:52:43Z,2250000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Right Center,,,226.0,3.0,2.0,1.0,,,,,,,,,,,,,
228,PT07M03.00S,2023-02-15T03:52:38.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202695,93.34756898817345,79.16666666666666,1610612746,42,41,2023-02-15T03:52:45Z,2260000,False,146.0,10.0,1,right,MISS K. Leonard 14' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,,Mid-Range,8-16 Right,14.61,Missed,,,,,,,,,,,,,,,,,
229,PT07M00.00S,2023-02-15T03:52:41.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,42,41,2023-02-15T03:52:45Z,2270000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Mid-Range,8-16 Right,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,
230,PT06M46.00S,2023-02-15T03:52:56.9Z,2,REGULAR,foul,personal,['2freethrow'],202331,,,1610612744,42,41,2023-02-15T03:53:01Z,2280000,False,,,0,,P. George shooting personal FOUL (1 PF) (Kuminga 2 FT),"[202331, 1630228]",1610612746.0,LAC,shooting,,,George,P. George,,,,,1628159.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,0.0,Kuminga,1630228.0,,,,
232,PT06M46.00S,2023-02-15T03:53:23.9Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,42,42,2023-02-15T03:53:23Z,2300000,False,,,0,,J. Kuminga Free Throw 1 of 2 (10 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
233,PT06M46.00S,2023-02-15T03:53:25.1Z,2,REGULAR,substitution,out,[],202691,,,1610612744,42,42,2023-02-15T03:53:41Z,2310000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M46.00S,2023-02-15T03:53:25.1Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,42,42,2023-02-15T03:53:41Z,2320000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M46.00S,2023-02-15T03:53:42.2Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,42,43,2023-02-15T03:53:42Z,2330000,False,,,0,,J. Kuminga Free Throw 2 of 2 (11 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
236,PT06M35.00S,2023-02-15T03:53:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.74178712220763,53.92156862745098,1610612746,44,43,2023-02-15T03:53:59Z,2340000,False,20.0,6.0,1,right,T. Mann cutting Layup (7 PTS) (K. Leonard 2 AST),"[1629611, 202695]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,7.0,K. Leonard,202695.0,2.0,,,,,,,,,
238,PT06M19.00S,2023-02-15T03:54:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,16.343626806833115,58.82352941176471,1610612744,44,43,2023-02-15T03:54:15Z,2360000,False,-44.0,101.0,1,left,MISS T. Jerome 11' driving floating Shot,[1629660],1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,
239,PT06M14.00S,2023-02-15T03:54:14.8Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,44,43,2023-02-15T03:54:14Z,2370000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,In The Paint (Non-RA),8-16 Center,,,238.0,4.0,3.0,1.0,,,,,,,,,,,,,
240,PT06M14.00S,2023-02-15T03:54:14.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,5.590000152587891,50.0,1610612744,44,45,2023-02-15T03:54:18Z,2380000,False,0.0,0.0,1,left,K. Looney tip Layup (2 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,
241,PT06M05.00S,2023-02-15T03:54:25.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.47897503285151,47.30392156862745,1610612746,46,45,2023-02-15T03:54:29Z,2390000,False,-13.0,9.0,1,right,I. Zubac alley-oop DUNK (6 PTS) (T. Mann 3 AST),"[1627826, 1629611]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,6.0,T. Mann,1629611.0,3.0,,,,,,,,,
243,PT05M46.00S,2023-02-15T03:54:43.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,10.298948751642584,4.656862745098039,1610612744,46,45,2023-02-15T03:54:48Z,2410000,False,227.0,44.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,
244,PT05M43.00S,2023-02-15T03:54:46.3Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612744,46,45,2023-02-15T03:54:48Z,2420000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Right Corner 3,24+ Right,,,243.0,1.0,0.0,1.0,,,,,,,,,,,,,
245,PT05M41.00S,2023-02-15T03:54:48.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,5.305519053876466,3.9215686274509807,1610612744,46,48,2023-02-15T03:54:53Z,2430000,False,230.0,-3.0,1,left,J. Poole 3PT  (11 PTS) (D. DiVincenzo 3 AST),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,11.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,
247,PT05M28.00S,2023-02-15T03:55:01.4Z,2,REGULAR,3pt,Jump Shot,[],202695,77.31603153745073,89.2156862745098,1610612746,49,48,2023-02-15T03:55:05Z,2450000,False,196.0,161.0,1,right,K. Leonard 25' 3PT  (11 PTS) (P. George 2 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Right Center,25.35,Made,,,,,11.0,P. George,202331.0,2.0,,,,,,,,,
249,PT05M19.00S,2023-02-15T03:55:14.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,49,48,2023-02-15T03:55:14Z,2470000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M19.00S,2023-02-15T03:58:12.4Z,2,REGULAR,substitution,out,[],201569,,,1610612744,49,48,2023-02-15T03:58:29Z,2480000,False,,,0,,SUB out: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M19.00S,2023-02-15T03:58:12.4Z,2,REGULAR,substitution,out,[],1629660,,,1610612744,49,48,2023-02-15T03:58:29Z,2490000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M19.00S,2023-02-15T03:58:12.4Z,2,REGULAR,substitution,in,[],202694,,,1610612744,49,48,2023-02-15T03:58:29Z,2500000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M19.00S,2023-02-15T03:58:12.4Z,2,REGULAR,substitution,in,[],1630237,,,1610612744,49,48,2023-02-15T03:58:29Z,2510000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M13.00S,2023-02-15T03:58:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630237,6.750985545335084,46.32352941176471,1610612744,49,50,2023-02-15T03:58:45Z,2520000,False,18.0,11.0,1,left,A. Lamb driving Layup (5 PTS) (J. Poole 1 AST),"[1630237, 1629673]",1610612744.0,GSW,driving,,,Lamb,A. Lamb,,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,5.0,J. Poole,1629673.0,1.0,,,,,,,,,
256,PT05M13.00S,2023-02-15T03:58:44.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202331,,,1610612744,49,50,2023-02-15T03:58:52Z,2540000,False,,,0,,P. George shooting personal FOUL (2 PF) (Lamb 1 FT),"[202331, 1630237]",1610612746.0,LAC,shooting,,,George,P. George,,,,,204059.0,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,0.0,Lamb,1630237.0,,,,
258,PT05M13.00S,2023-02-15T03:59:03.8Z,2,REGULAR,freethrow,1 of 1,[],1630237,,,1610612744,49,50,2023-02-15T03:59:05Z,2560000,False,,,0,,MISS A. Lamb Free Throw 1 of 1,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
259,PT05M09.00S,2023-02-15T03:59:07.8Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,49,50,2023-02-15T03:59:05Z,2570000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,258.0,5.0,3.0,2.0,,,,,,,,,,,,,
260,PT05M01.00S,2023-02-15T03:59:12.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629673,11.875821287779246,50.49019607843137,1610612744,49,50,2023-02-15T03:59:16Z,2580000,False,-2.0,59.0,1,left,MISS J. Poole driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,
261,PT04M59.00S,2023-02-15T03:59:14.4Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,49,50,2023-02-15T03:59:16Z,2590000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,In The Paint (Non-RA),0-8 Center,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,
262,PT04M50.00S,2023-02-15T03:59:23.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.27398160315374,53.92156862745098,1610612746,49,50,2023-02-15T03:59:27Z,2600000,False,20.0,48.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,
263,PT04M48.00S,2023-02-15T03:59:25.3Z,2,REGULAR,rebound,defensive,[],1630237,,,1610612744,49,50,2023-02-15T03:59:27Z,2610000,False,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,In The Paint (Non-RA),0-8 Center,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,,
