actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT06M08.00S,2022-12-22T03:54:59.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,90.98226018396846,5.392156862745097,1610612746,18,8,2022-12-22T03:55:04Z,830000,False,-223.0,32.0,1,right,N. Batum 3PT  (3 PTS) (K. Leonard 3 AST),"[201587, 202695]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,22.53,Made,,,,,,,3.0,K. Leonard,202695.0,3.0,,,,,
86,PT05M40.00S,2022-12-22T03:55:26.5Z,1,REGULAR,2pt,Jump Shot,[],1626162,6.176084099868589,73.5064338235294,1610612766,18,8,2022-12-22T03:55:36Z,850000,False,-118.0,6.0,1,left,MISS K. Oubre Jr. 11' Jump Shot - blocked,"[1626162, 202694]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,11.76,Missed,,,,,Morris Sr.,202694.0,,,,,,,,,
123,PT05M40.00S,2022-12-22T03:55:26.5Z,1,REGULAR,block,,[],202694,,,1610612766,18,8,2022-12-22T04:03:09Z,855000,False,,,0,,M. Morris Sr. BLOCK (2 BLK),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
87,PT05M39.00S,2022-12-22T03:55:27.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,18,8,2022-12-22T03:55:43Z,860000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,,
89,PT05M39.00S,2022-12-22T03:55:34.4Z,1,REGULAR,substitution,out,[],202330,,,1610612746,18,8,2022-12-22T03:55:39Z,880000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M39.00S,2022-12-22T03:55:34.4Z,1,REGULAR,substitution,in,[],1629667,,,1610612746,18,8,2022-12-22T03:55:39Z,890000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M28.00S,2022-12-22T03:56:03.6Z,1,REGULAR,turnover,out-of-bounds,[],202322,,,1610612746,18,8,2022-12-22T03:56:24Z,900000,False,,,0,,J. Wall bad pass out-of-bounds TURNOVER (1 TO),[202322],1610612746.0,LAC,bad pass,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,,,,,,,1627541.0,,,,
92,PT05M21.00S,2022-12-22T03:56:26.1Z,1,REGULAR,turnover,traveling,[],203486,,,1610612766,18,8,2022-12-22T03:56:37Z,910000,False,,,0,,M. Plumlee traveling TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,,,1627541.0,,,,
93,PT05M09.00S,2022-12-22T03:56:59.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202331,80.46977660972405,64.2156862745098,1610612746,20,8,2022-12-22T03:57:05Z,920000,False,71.0,131.0,1,right,P. George 14' pullup Jump Shot (8 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,14.91,Made,,,,,,,8.0,,,,,,,,
94,PT05M09.00S,2022-12-22T03:57:06.3Z,1,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612746,20,8,2022-12-22T03:57:10Z,930000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (George 1 FT),"[1626162, 202331]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,George,202331.0
96,PT05M09.00S,2022-12-22T03:57:31.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],202331,,,1610612746,21,8,2022-12-22T03:57:31Z,950000,False,,,0,,P. George Free Throw 1 of 1 (9 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
97,PT04M58.00S,2022-12-22T03:57:46.2Z,1,REGULAR,foul,personal,[],201587,,,1610612766,21,8,2022-12-22T03:57:58Z,960000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 203486]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Plumlee,203486.0
99,PT04M50.00S,2022-12-22T03:58:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.196452036793687,57.1078431372549,1610612766,21,10,2022-12-22T03:58:19Z,980000,False,-36.0,25.0,1,left,L. Ball driving Layup (2 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,4.31,Made,,,,,,,2.0,,,,,,,,
100,PT04M36.00S,2022-12-22T03:58:27.4Z,1,REGULAR,2pt,Jump Shot,[],202694,79.15571616294349,71.32352941176471,1610612746,21,10,2022-12-22T03:58:31Z,990000,False,107.0,143.0,1,right,MISS M. Morris Sr. 17' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,,,,17.87,Missed,,,,,,,,,,,,,,,
101,PT04M33.00S,2022-12-22T03:58:30.4Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,21,10,2022-12-22T03:58:31Z,1000000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,
102,PT04M27.00S,2022-12-22T03:58:36.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,31.586727989487514,33.57843137254902,1610612766,21,10,2022-12-22T03:58:42Z,1010000,False,82.0,244.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,25.78,Missed,,,,,,,,,,,,,,,
103,PT04M23.00S,2022-12-22T03:58:40.8Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,21,10,2022-12-22T03:58:42Z,1020000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,,102.0,2.0,2.0,0.0,,,,,,,,,,,
104,PT04M18.00S,2022-12-22T03:58:45.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202322,93.47897503285151,48.774509803921575,1610612746,23,10,2022-12-22T03:59:21Z,1030000,False,-6.0,9.0,1,right,J. Wall running Layup (2 PTS),[202322],1610612746.0,LAC,running,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,1.07,Made,,,,,,,2.0,,,,,,,,
105,PT04M09.00S,2022-12-22T03:58:54.3Z,1,REGULAR,turnover,bad pass,[],1626162,,,1610612766,23,10,2022-12-22T03:59:01Z,1040000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 202331]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,1.0,George,202331.0,,,,,,,,,,,,,,,,,
106,PT04M09.00S,2022-12-22T03:58:54.3Z,1,REGULAR,steal,,[],202331,,,1610612746,23,10,2022-12-22T03:58:55Z,1050000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2022-12-22T03:58:58.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,93.34756898817345,49.50980392156863,1610612746,25,10,2022-12-22T03:59:07Z,1060000,False,-2.0,10.0,1,right,K. Leonard running alley-oop DUNK (4 PTS) (P. George 1 AST),"[202695, 202331]",1610612746.0,LAC,running alley-oop,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,1.03,Made,,,,,,,4.0,P. George,202331.0,1.0,,,,,
109,PT04M05.00S,2022-12-22T03:59:11.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,25,10,2022-12-22T03:59:11Z,1080000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,out,[],202695,,,1610612766,25,10,2022-12-22T04:01:50Z,1090000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,out,[],202331,,,1610612766,25,10,2022-12-22T04:01:50Z,1100000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,25,10,2022-12-22T04:01:50Z,1110000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,out,[],203486,,,1610612766,25,10,2022-12-22T04:01:50Z,1120000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612766,25,10,2022-12-22T04:01:50Z,1130000,False,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,in,[],1626181,,,1610612766,25,10,2022-12-22T04:01:50Z,1140000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,in,[],1630177,,,1610612766,25,10,2022-12-22T04:01:50Z,1150000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M05.00S,2022-12-22T04:01:29.9Z,1,REGULAR,substitution,in,[],202330,,,1610612766,25,10,2022-12-22T04:01:50Z,1160000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M50.00S,2022-12-22T04:02:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612766,25,10,2022-12-22T04:02:30Z,1170000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Maledon 2 FT),"[1628379, 1630177]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Maledon,1630177.0
120,PT03M50.00S,2022-12-22T04:02:40.1Z,1,REGULAR,freethrow,1 of 2,[],1630177,,,1610612766,25,11,2022-12-22T04:02:58Z,1190000,False,,,0,,T. Maledon Free Throw 1 of 2 (1 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
121,PT03M50.00S,2022-12-22T04:02:40.1Z,1,REGULAR,freethrow,2 of 2,[],1630177,,,1610612766,25,11,2022-12-22T04:02:58Z,1200000,False,,,0,,MISS T. Maledon Free Throw 2 of 2,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
122,PT03M48.00S,2022-12-22T04:02:42.1Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,25,11,2022-12-22T04:02:58Z,1210000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,121.0,3.0,3.0,0.0,,,,,,,,,,,
124,PT03M37.00S,2022-12-22T04:03:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612746,25,11,2022-12-22T04:03:15Z,1220000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Powell 2 FT),"[1629667, 1626181]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Powell,1626181.0
126,PT03M37.00S,2022-12-22T04:03:39.3Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,26,11,2022-12-22T04:03:39Z,1240000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
127,PT03M37.00S,2022-12-22T04:03:53.3Z,1,REGULAR,substitution,out,[],202694,,,1610612746,26,11,2022-12-22T04:03:55Z,1250000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M37.00S,2022-12-22T04:03:53.3Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,26,11,2022-12-22T04:03:55Z,1260000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M37.00S,2022-12-22T04:04:06.8Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,27,11,2022-12-22T04:04:06Z,1270000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
130,PT03M29.00S,2022-12-22T04:04:19.5Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612766,27,11,2022-12-22T04:04:24Z,1280000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Washington 2 FT),"[1626181, 1629023]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Washington,1629023.0
132,PT03M29.00S,2022-12-22T04:04:44.3Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,27,12,2022-12-22T04:04:44Z,1300000,False,,,0,,P. Washington Free Throw 1 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
133,PT03M29.00S,2022-12-22T04:04:58.9Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,27,13,2022-12-22T04:04:58Z,1310000,False,,,0,,P. Washington Free Throw 2 of 2 (5 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
134,PT03M16.00S,2022-12-22T04:05:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.55913272010513,56.127450980392155,1610612746,29,13,2022-12-22T04:05:19Z,1320000,False,31.0,17.0,1,right,N. Powell driving Layup (4 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,3.52,Made,,,,,,,4.0,,,,,,,,
135,PT03M02.00S,2022-12-22T04:05:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,15.029566360052556,60.049019607843135,1610612766,29,13,2022-12-22T04:05:33Z,1330000,False,-50.0,89.0,1,left,MISS J. McDaniels 10' fadeaway Shot,[1629667],1610612766.0,CHA,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,10.2,Missed,,,,,,,,,,,,,,,
136,PT03M00.00S,2022-12-22T04:05:30.0Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,29,13,2022-12-22T04:05:33Z,1340000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT02M50.00S,2022-12-22T04:05:39.5Z,1,REGULAR,3pt,Jump Shot,[],201587,69.30026281208936,77.94117647058823,1610612746,29,13,2022-12-22T04:05:44Z,1350000,False,140.0,236.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,27.43,Missed,,,,,,,,,,,,,,,
138,PT02M47.00S,2022-12-22T04:05:42.5Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,29,13,2022-12-22T04:05:44Z,1360000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,
139,PT02M34.00S,2022-12-22T04:05:55.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,10.561760840998687,46.32352941176471,1610612766,29,13,2022-12-22T04:06:00Z,1370000,False,18.0,47.0,1,left,MISS P. Washington driving Hook,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,5.03,Missed,,,,,,,,,,,,,,,
140,PT02M33.00S,2022-12-22T04:05:56.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,29,13,2022-12-22T04:06:00Z,1380000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,
141,PT02M29.00S,2022-12-22T04:06:00.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],202322,78.63009198423127,72.79411764705883,1610612746,29,13,2022-12-22T04:06:09Z,1390000,False,114.0,148.0,1,right,MISS J. Wall 18' running pullup Shot,[202322],1610612746.0,LAC,running pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,,,,18.71,Missed,,,,,,,,,,,,,,,
142,PT02M26.00S,2022-12-22T04:06:03.7Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,29,13,2022-12-22T04:06:09Z,1400000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,
143,PT02M22.00S,2022-12-22T04:06:08.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,34.60906701708278,51.22549019607843,1610612766,29,13,2022-12-22T04:06:43Z,1410000,False,-6.0,273.0,1,left,MISS K. Oubre Jr. 27' running 3PT,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,27.29,Missed,,,,,,,,,,,,,,,
144,PT02M18.00S,2022-12-22T04:06:12.2Z,1,REGULAR,rebound,defensive,[],202322,,,1610612746,29,13,2022-12-22T04:06:16Z,1420000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT02M09.00S,2022-12-22T04:06:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.77069645203679,54.65686274509804,1610612746,31,13,2022-12-22T04:06:27Z,1430000,False,23.0,25.0,1,right,N. Powell driving Layup (6 PTS) (J. Wall 1 AST),"[1626181, 202322]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,3.41,Made,,,,,,,6.0,J. Wall,202322.0,1.0,,,,,
147,PT02M02.00S,2022-12-22T04:06:32.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612766,31,13,2022-12-22T04:06:32Z,1450000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M55.00S,2022-12-22T04:08:09.2Z,1,REGULAR,turnover,out-of-bounds,[],1630177,,,1610612766,31,13,2022-12-22T04:08:14Z,1460000,False,,,0,,T. Maledon bad pass out-of-bounds TURNOVER (1 TO),[1630177],1610612766.0,CHA,bad pass,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,204058.0,,,,
149,PT01M46.00S,2022-12-22T04:08:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202322,92.16491458607096,46.568627450980394,1610612746,33,13,2022-12-22T04:08:34Z,1470000,False,-17.0,21.0,1,right,J. Wall driving Layup (4 PTS),[202322],1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,2.72,Made,,,,,,,4.0,,,,,,,,
150,PT01M29.00S,2022-12-22T04:08:45.6Z,1,REGULAR,3pt,Jump Shot,[],1626162,32.769382391590014,64.70588235294117,1610612766,33,13,2022-12-22T04:08:50Z,1480000,False,-74.0,256.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,26.59,Missed,,,,,,,,,,,,,,,
151,PT01M28.00S,2022-12-22T04:08:46.6Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,33,13,2022-12-22T04:08:50Z,1490000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,150.0,3.0,3.0,0.0,,,,,,,,,,,
152,PT01M20.00S,2022-12-22T04:08:54.9Z,1,REGULAR,turnover,lost ball,[],1629611,,,1610612746,33,13,2022-12-22T04:08:58Z,1500000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1626162]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
153,PT01M20.00S,2022-12-22T04:08:54.9Z,1,REGULAR,steal,,[],1626162,,,1610612766,33,13,2022-12-22T04:08:56Z,1510000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
154,PT01M18.00S,2022-12-22T04:08:57.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,6.225361366622863,49.754901960784316,1610612766,33,15,2022-12-22T04:09:02Z,1520000,False,1.0,6.0,1,left,J. McDaniels running DUNK (2 PTS) (K. Oubre Jr. 1 AST),"[1629667, 1626162]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,0.61,Made,,,,,,,2.0,K. Oubre Jr.,1626162.0,1.0,,,,,
157,PT01M12.00S,2022-12-22T04:09:59.5Z,1,REGULAR,foul,offensive,[],1629611,,,1610612746,33,15,2022-12-22T04:12:48Z,1550000,False,,,0,,T. Mann offensive FOUL (1 PF),"[1629611, 1626162]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Oubre Jr.,1626162.0
159,PT01M12.00S,2022-12-22T04:09:59.5Z,1,REGULAR,turnover,offensive foul,[],1629611,,,1610612746,33,15,2022-12-22T04:09:59Z,1570000,False,,,0,,T. Mann offensive foul TURNOVER (2 TO),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,,,,,,202041.0,,,,
160,PT01M12.00S,2022-12-22T04:12:53.4Z,1,REGULAR,foul,technical,[],1626162,,,1610612766,33,15,2022-12-22T04:13:00Z,1580000,False,,,0,,K. Oubre Jr. double technical FOUL (1 Tech),[1626162],1610612766.0,CHA,double,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,202041.0,1.0,1.0,,
161,PT01M12.00S,2022-12-22T04:12:53.4Z,1,REGULAR,foul,technical,[],1629611,,,1610612766,33,15,2022-12-22T04:13:01Z,1590000,False,,,0,,T. Mann double technical FOUL (1 Tech),[1629611],1610612746.0,LAC,double,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,202041.0,1.0,1.0,,
165,PT01M05.00S,2022-12-22T04:14:52.1Z,1,REGULAR,violation,kicked ball,[],1628379,,,1610612766,33,15,2022-12-22T04:15:20Z,1630000,False,,,0,,L. Kennard kicked ball VIOLATION,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,1627541.0,,,,
166,PT01M02.00S,2022-12-22T04:15:13.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202322,,,1610612766,33,15,2022-12-22T04:15:24Z,1640000,False,,,0,,J. Wall shooting personal FOUL (1 PF) (Washington 2 FT),"[202322, 1629023]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Washington,1629023.0
168,PT01M02.00S,2022-12-22T04:15:39.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,33,16,2022-12-22T04:15:39Z,1660000,False,,,0,,P. Washington Free Throw 1 of 2 (6 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
169,PT01M02.00S,2022-12-22T04:15:55.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,33,17,2022-12-22T04:15:55Z,1670000,False,,,0,,P. Washington Free Throw 2 of 2 (7 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
170,PT00M54.60S,2022-12-22T04:16:05.0Z,1,REGULAR,turnover,bad pass,[],1629611,,,1610612746,33,17,2022-12-22T04:16:27Z,1680000,False,,,0,,T. Mann bad pass TURNOVER (3 TO),"[1629611, 1630177]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,3.0,Maledon,1630177.0,,,,,,,,,,,,,,,,,
