actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
173,PT10M48.00S,2023-03-26T03:05:58.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,92.95335085413929,50.73529411764706,1610612740,28,44,2023-03-26T03:06:10Z,1690000,False,4.0,14.0,1,right,T. Murphy III running alley-oop DUNK (17 PTS) (N. Marshall 1 AST),"[1630530, 1630230]",1610612740.0,NOP,running alley-oop,,,,,,Restricted Area,0-8 Center,,,,Murphy III,T. Murphy III,,,1.42,Made,,,,,17.0,,,,N. Marshall,1630230.0,1.0,,,
175,PT10M33.00S,2023-03-26T03:06:12.9Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612746,28,44,2023-03-26T03:06:17Z,1710000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 202685]",1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,Westbrook,R. Westbrook,,,,,,,,,,1.0,Valanciunas,202685.0,,,,,,
176,PT10M33.00S,2023-03-26T03:06:12.9Z,2,REGULAR,steal,,[],202685,,,1610612740,28,44,2023-03-26T03:06:14Z,1720000,False,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
177,PT10M30.00S,2023-03-26T03:06:16.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630530,70.48291721419186,72.54901960784314,1610612740,28,44,2023-03-26T03:06:23Z,1730000,False,113.0,225.0,1,right,MISS T. Murphy III 25' running pullup 3PT,[1630530],1610612740.0,NOP,running pullup,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,25.16,Missed,,,,,,,,,,,,,,
178,PT10M28.00S,2023-03-26T03:06:18.6Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612740,28,44,2023-03-26T03:06:23Z,1740000,False,,,0,,J. Richardson REBOUND (Off:1 Def:0),[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Richardson,J. Richardson,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,
179,PT10M19.00S,2023-03-26T03:06:27.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630230,86.12023653088042,95.83333333333333,1610612740,28,47,2023-03-26T03:06:36Z,1750000,False,229.0,78.0,1,right,N. Marshall 24' 3PT step back (3 PTS),[1630230],1610612740.0,NOP,step back,,,,,,Right Corner 3,24+ Right,,,,Marshall,N. Marshall,,,24.21,Made,,,,,3.0,,,,,,,,,
180,PT10M18.00S,2023-03-26T03:06:36.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,28,47,2023-03-26T03:06:36Z,1760000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M18.00S,2023-03-26T03:07:57.4Z,2,REGULAR,substitution,out,[],1630538,,,1610612746,28,47,2023-03-26T03:09:06Z,1770000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,
182,PT10M18.00S,2023-03-26T03:07:57.4Z,2,REGULAR,substitution,in,[],201569,,,1610612746,28,47,2023-03-26T03:09:06Z,1780000,False,,,0,,SUB in: E. Gordon,[201569],1610612746.0,LAC,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
183,PT10M05.00S,2023-03-26T03:09:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,9.116294349540084,45.09803921568627,1610612746,28,47,2023-03-26T03:09:39Z,1790000,False,25.0,33.0,1,left,MISS T. Mann driving finger roll Layup,[1629611],1610612746.0,LAC,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Mann,T. Mann,,,4.13,Missed,,,,,,,,,,,,,,
184,PT10M03.00S,2023-03-26T03:09:37.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,28,47,2023-03-26T03:09:39Z,1800000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,,,183.0,7.0,5.0,2.0,,,,,,,,,,
185,PT09M50.00S,2023-03-26T03:09:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,93.47897503285151,50.73529411764706,1610612740,28,47,2023-03-26T03:09:54Z,1810000,False,4.0,9.0,1,right,MISS N. Marshall driving reverse Layup,[1630230],1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Marshall,N. Marshall,,,0.95,Missed,,,,,,,,,,,,,,
186,PT09M48.00S,2023-03-26T03:09:52.4Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,28,47,2023-03-26T03:09:54Z,1820000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Plumlee,M. Plumlee,,,,,185.0,4.0,3.0,1.0,,,,,,,,,,
187,PT09M39.00S,2023-03-26T03:10:00.9Z,2,REGULAR,3pt,Jump Shot,[],201587,5.568331143232584,3.9215686274509807,1610612746,31,47,2023-03-26T03:10:05Z,1830000,False,230.0,0.0,1,left,N. Batum 3PT  (3 PTS) (M. Plumlee 1 AST),"[201587, 203486]",1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Batum,N. Batum,,,23.04,Made,,,,,3.0,,,,M. Plumlee,203486.0,1.0,,,
190,PT09M14.00S,2023-03-26T03:10:43.5Z,2,REGULAR,3pt,Jump Shot,[],1626196,69.03745072273324,28.186274509803923,1610612740,31,47,2023-03-26T03:10:49Z,1860000,False,-109.0,239.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Richardson,J. Richardson,,,26.23,Missed,,,,,,,,,,,,,,
191,PT09M10.00S,2023-03-26T03:10:47.5Z,2,REGULAR,rebound,defensive,[],201569,,,1610612746,31,47,2023-03-26T03:10:49Z,1870000,False,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Gordon,E. Gordon,,,,,190.0,3.0,3.0,0.0,,,,,,,,,,
192,PT09M06.00S,2023-03-26T03:10:51.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201569,30.535479632063073,20.588235294117652,1610612746,34,47,2023-03-26T03:10:59Z,1880000,False,147.0,235.0,1,left,E. Gordon 27' 3PT running (8 PTS) (N. Batum 1 AST),"[201569, 201587]",1610612746.0,LAC,running,,,,,,Above the Break 3,24+ Right Center,,,,Gordon,E. Gordon,,,27.68,Made,,,,,8.0,,,,N. Batum,201587.0,1.0,,,
194,PT08M48.00S,2023-03-26T03:11:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,88.48554533508542,57.59803921568628,1610612740,34,47,2023-03-26T03:12:19Z,1900000,False,38.0,56.0,1,right,MISS J. Valanciunas 6' turnaround Shot - blocked,"[202685, 203486]",1610612740.0,NOP,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,6.74,Missed,,,,,,,,,,,,Plumlee,203486.0,
195,PT08M48.00S,2023-03-26T03:11:10.4Z,2,REGULAR,block,,[],203486,,,1610612740,34,47,2023-03-26T03:11:12Z,1910000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
196,PT08M48.00S,2023-03-26T03:11:10.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,34,47,2023-03-26T03:12:19Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,194.0,,,,,,,,,,,,,
198,PT08M40.00S,2023-03-26T03:11:34.8Z,2,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,34,47,2023-03-26T03:11:42Z,1940000,False,,,0,,C. McCollum step out-of-bounds TURNOVER (1 TO),[203468],1610612740.0,NOP,step,,,,,,Mid-Range,8-16 Right,1628953.0,,,McCollum,C. McCollum,,,,,,,,,,1.0,,,,,,,,
199,PT08M32.00S,2023-03-26T03:11:56.3Z,2,REGULAR,turnover,double dribble,[],201569,,,1610612746,34,47,2023-03-26T03:12:05Z,1950000,False,,,0,,E. Gordon double dribble TURNOVER (2 TO),[201569],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,1628953.0,,,Gordon,E. Gordon,,,,,,,,,,2.0,,,,,,,,
200,PT08M18.00S,2023-03-26T03:12:22.2Z,2,REGULAR,turnover,bad pass,[],1626196,,,1610612740,34,47,2023-03-26T03:12:26Z,1960000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 203486]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Richardson,J. Richardson,,,,,,,,,,1.0,Plumlee,203486.0,,,,,,
201,PT08M18.00S,2023-03-26T03:12:22.2Z,2,REGULAR,steal,,[],203486,,,1610612746,34,47,2023-03-26T03:12:24Z,1970000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
202,PT08M12.00S,2023-03-26T03:12:27.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201587,30.14126149802891,26.715686274509807,1610612746,34,47,2023-03-26T03:12:35Z,1980000,False,116.0,231.0,1,left,MISS N. Batum 25' running 3PT,[201587],1610612746.0,LAC,running,,,,,,Above the Break 3,24+ Right Center,,,,Batum,N. Batum,,,25.85,Missed,,,,,,,,,,,,,,
203,PT08M09.00S,2023-03-26T03:12:30.8Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,34,47,2023-03-26T03:12:35Z,1990000,False,,,0,,C. McCollum REBOUND (Off:2 Def:1),[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,,,202.0,3.0,1.0,2.0,,,,,,,,,,
204,PT08M02.00S,2023-03-26T03:12:38.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.71944809461235,53.92156862745098,1610612740,34,47,2023-03-26T03:23:14Z,2000000,False,20.0,35.0,1,right,MISS J. Valanciunas Hook,[202685],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,3.99,Missed,,,,,,,,,,,,,,
205,PT07M59.00S,2023-03-26T03:12:41.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,34,47,2023-03-26T03:12:41Z,2010000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Plumlee,M. Plumlee,,,,,204.0,5.0,4.0,1.0,,,,,,,,,,
206,PT07M59.00S,2023-03-26T03:12:45.3Z,2,REGULAR,foul,offensive,[],1629611,,,1610612746,34,47,2023-03-26T03:13:00Z,2020000,False,,,0,,T. Mann offensive FOUL (1 PF),"[1629611, 1626196]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,2005.0,1.0,0.0,Mann,T. Mann,Richardson,1626196.0,,,,,,,,,,,,,,,,
208,PT07M59.00S,2023-03-26T03:12:45.3Z,2,REGULAR,turnover,offensive foul,[],1629611,,,1610612746,34,47,2023-03-26T03:12:45Z,2040000,False,,,0,,T. Mann offensive foul TURNOVER (1 TO),[1629611],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,2005.0,,,Mann,T. Mann,,,,,,,,,,1.0,,,,,,,,
209,PT07M42.00S,2023-03-26T03:13:24.8Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,34,47,2023-03-26T03:13:31Z,2050000,False,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Valanciunas,J. Valanciunas,,,,,,,,,,1.0,,,,,,,,
210,PT07M42.00S,2023-03-26T03:13:30.1Z,2,REGULAR,violation,kicked ball,[],202685,,,1610612746,34,47,2023-03-26T03:13:37Z,2060000,False,,,0,,J. Valanciunas kicked ball VIOLATION,[202685],1610612740.0,NOP,,,,,,,,,1628953.0,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
211,PT07M33.00S,2023-03-26T03:13:49.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,32.769382391590014,68.38235294117646,1610612746,37,47,2023-03-26T03:13:53Z,2070000,False,-92.0,256.0,1,left,E. Gordon 27' 3PT  (11 PTS) (R. Westbrook 3 AST),"[201569, 201566]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Gordon,E. Gordon,,,27.15,Made,,,,,11.0,,,,R. Westbrook,201566.0,3.0,,,
213,PT07M31.00S,2023-03-26T03:13:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,37,47,2023-03-26T03:13:57Z,2090000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M31.00S,2023-03-26T03:15:30.2Z,2,REGULAR,substitution,out,[],1629611,,,1610612740,37,47,2023-03-26T03:16:49Z,2100000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
215,PT07M31.00S,2023-03-26T03:15:30.2Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,37,47,2023-03-26T03:16:49Z,2110000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2023-03-26T03:15:30.2Z,2,REGULAR,substitution,in,[],202695,,,1610612740,37,47,2023-03-26T03:16:49Z,2120000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
217,PT07M31.00S,2023-03-26T03:15:30.2Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,37,47,2023-03-26T03:16:49Z,2130000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
218,PT07M14.00S,2023-03-26T03:17:03.3Z,2,REGULAR,turnover,bad pass,[],1626196,,,1610612740,37,47,2023-03-26T03:17:07Z,2140000,False,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1626196, 202695]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Richardson,J. Richardson,,,,,,,,,,2.0,Leonard,202695.0,,,,,,
219,PT07M14.00S,2023-03-26T03:17:03.3Z,2,REGULAR,steal,,[],202695,,,1610612746,37,47,2023-03-26T03:17:05Z,2150000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
220,PT07M06.00S,2023-03-26T03:17:11.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203486,5.831143232588701,50.73529411764706,1610612746,39,47,2023-03-26T03:17:16Z,2160000,False,-4.0,2.0,1,left,M. Plumlee reverse DUNK (2 PTS) (E. Gordon 1 AST),"[203486, 201569]",1610612746.0,LAC,reverse,,,,,,Restricted Area,0-8 Center,,,,Plumlee,M. Plumlee,,,0.44,Made,,,,,2.0,,,,E. Gordon,201569.0,1.0,,,
222,PT06M46.00S,2023-03-26T03:17:30.5Z,2,REGULAR,3pt,Jump Shot,[],1626196,92.42772667542707,2.6960784313725554,1610612740,39,50,2023-03-26T03:17:35Z,2180000,False,-237.0,19.0,1,right,J. Richardson 3PT  (9 PTS) (B. Ingram 6 AST),"[1626196, 1627742]",1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Richardson,J. Richardson,,,23.72,Made,,,,,9.0,,,,B. Ingram,1627742.0,6.0,,,
224,PT06M22.00S,2023-03-26T03:17:55.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,13.584099868593952,61.51960784313725,1610612746,39,50,2023-03-26T03:18:01Z,2200000,False,-58.0,75.0,1,left,MISS R. Westbrook 9' fadeaway bank Shot,[201566],1610612746.0,LAC,fadeaway bank,,,,,,In The Paint (Non-RA),8-16 Left,,,,Westbrook,R. Westbrook,,,9.47,Missed,,,,,,,,,,,,,,
225,PT06M18.00S,2023-03-26T03:17:59.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,39,50,2023-03-26T03:18:01Z,2210000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Valanciunas,J. Valanciunas,,,,,224.0,8.0,6.0,2.0,,,,,,,,,,
226,PT06M11.00S,2023-03-26T03:18:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,93.61038107752957,50.0,1610612740,39,52,2023-03-26T03:18:13Z,2220000,False,0.0,8.0,1,right,N. Marshall driving reverse Layup (5 PTS),[1630230],1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Marshall,N. Marshall,,,0.76,Made,,,,,5.0,,,,,,,,,
227,PT06M02.00S,2023-03-26T03:18:17.4Z,2,REGULAR,foul,personal,[],203468,,,1610612746,39,52,2023-03-26T03:18:24Z,2230000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 201566]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,2005.0,1.0,0.0,McCollum,C. McCollum,Westbrook,201566.0,,,,,,,,,,,,,,,,
229,PT06M02.00S,2023-03-26T03:18:22.4Z,2,REGULAR,substitution,out,[],203486,,,1610612746,39,52,2023-03-26T03:18:34Z,2250000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
230,PT06M02.00S,2023-03-26T03:18:22.4Z,2,REGULAR,substitution,out,[],1626196,,,1610612746,39,52,2023-03-26T03:18:34Z,2260000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
231,PT06M02.00S,2023-03-26T03:18:22.4Z,2,REGULAR,substitution,in,[],202694,,,1610612746,39,52,2023-03-26T03:18:34Z,2270000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,
232,PT06M02.00S,2023-03-26T03:18:22.4Z,2,REGULAR,substitution,in,[],1630529,,,1610612746,39,52,2023-03-26T03:18:34Z,2280000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
233,PT05M59.00S,2023-03-26T03:18:42.9Z,2,REGULAR,3pt,Jump Shot,[],201587,9.641918528252305,3.67647058823529,1610612746,42,52,2023-03-26T03:18:48Z,2290000,False,232.0,38.0,1,left,N. Batum 3PT  (6 PTS) (R. Westbrook 4 AST),"[201587, 201566]",1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Batum,N. Batum,,,23.47,Made,,,,,6.0,,,,R. Westbrook,201566.0,4.0,,,
235,PT05M39.00S,2023-03-26T03:19:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,82.17805519053877,38.48039215686274,1610612740,42,52,2023-03-26T03:19:08Z,2310000,False,-58.0,115.0,1,right,MISS B. Ingram 12' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ingram,B. Ingram,,,12.86,Missed,,,,,,,,,,,,,,
236,PT05M35.00S,2023-03-26T03:19:06.8Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,42,52,2023-03-26T03:28:25Z,2320000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Morris Sr.,M. Morris Sr.,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,
237,PT05M29.00S,2023-03-26T03:19:12.7Z,2,REGULAR,3pt,Jump Shot,[],201566,5.962549277266746,97.05882352941177,1610612746,42,52,2023-03-26T03:19:19Z,2330000,False,-235.0,4.0,1,left,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Westbrook,R. Westbrook,,,23.53,Missed,,,,,,,,,,,,,,
238,PT05M25.00S,2023-03-26T03:19:16.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,42,52,2023-03-26T03:19:36Z,2340000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Marshall,N. Marshall,,,,,237.0,1.0,1.0,0.0,,,,,,,,,,
239,PT05M25.00S,2023-03-26T03:19:24.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,42,52,2023-03-26T03:19:24Z,2350000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M25.00S,2023-03-26T03:20:12.8Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,42,52,2023-03-26T03:20:59Z,2360000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
241,PT05M25.00S,2023-03-26T03:20:12.8Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,42,52,2023-03-26T03:20:59Z,2370000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
242,PT05M16.00S,2023-03-26T03:21:10.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,93.34756898817345,48.28431372549019,1610612740,42,54,2023-03-26T03:21:14Z,2380000,False,-9.0,10.0,1,right,J. Valanciunas cutting DUNK (4 PTS) (N. Marshall 2 AST),"[202685, 1630230]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Valanciunas,J. Valanciunas,,,1.32,Made,,,,,4.0,,,,N. Marshall,1630230.0,2.0,,,
244,PT04M57.00S,2023-03-26T03:21:31.3Z,2,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612746,42,54,2023-03-26T03:21:43Z,2400000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630530, 201569]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,2.0,0.0,Murphy III,T. Murphy III,Gordon,201569.0,,,,,,,,,,,,,,,,
246,PT04M57.00S,2023-03-26T03:21:56.3Z,2,REGULAR,freethrow,1 of 2,[],201569,,,1610612746,43,54,2023-03-26T03:21:56Z,2420000,False,,,0,,E. Gordon Free Throw 1 of 2 (12 PTS),[201569],1610612746.0,LAC,,,,,,,,,,,,Gordon,E. Gordon,,,,Made,,,,,12.0,,,,,,,,,
247,PT04M57.00S,2023-03-26T03:21:58.3Z,2,REGULAR,substitution,out,[],202685,,,1610612746,43,54,2023-03-26T03:22:02Z,2430000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
248,PT04M57.00S,2023-03-26T03:21:58.3Z,2,REGULAR,substitution,in,[],1626204,,,1610612746,43,54,2023-03-26T03:22:02Z,2440000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
249,PT04M57.00S,2023-03-26T03:22:15.1Z,2,REGULAR,freethrow,2 of 2,[],201569,,,1610612746,44,54,2023-03-26T03:22:15Z,2450000,False,,,0,,E. Gordon Free Throw 2 of 2 (13 PTS),[201569],1610612746.0,LAC,,,,,,,,,,,,Gordon,E. Gordon,,,,Made,,,,,13.0,,,,,,,,,
250,PT04M46.00S,2023-03-26T03:22:28.7Z,2,REGULAR,3pt,Jump Shot,[],203468,68.9060446780552,67.15686274509804,1610612740,44,54,2023-03-26T03:22:33Z,2460000,False,86.0,240.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,25.47,Missed,,,,,,,,,,,,,,
251,PT04M41.00S,2023-03-26T03:22:33.7Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,44,54,2023-03-26T03:22:33Z,2470000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Westbrook,R. Westbrook,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,
252,PT04M32.00S,2023-03-26T03:22:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.82457293035479,54.90196078431372,1610612746,44,54,2023-03-26T03:22:46Z,2480000,False,-25.0,49.0,1,left,MISS R. Westbrook Layup - blocked,"[201566, 203468]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Westbrook,R. Westbrook,,,5.51,Missed,,,,,,,,,,,,McCollum,203468.0,
253,PT04M32.00S,2023-03-26T03:22:41.2Z,2,REGULAR,block,,[],203468,,,1610612746,44,54,2023-03-26T03:22:43Z,2490000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
254,PT04M29.00S,2023-03-26T03:22:44.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,44,54,2023-03-26T03:22:46Z,2500000,False,,,0,,C. McCollum REBOUND (Off:2 Def:2),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,,,252.0,4.0,2.0,2.0,,,,,,,,,,
255,PT04M27.00S,2023-03-26T03:22:47.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,93.74178712220763,48.774509803921575,1610612740,44,54,2023-03-26T03:31:08Z,2510000,False,-6.0,6.0,1,right,MISS N. Marshall running finger roll Layup,[1630230],1610612740.0,NOP,running finger roll,,,,,,Restricted Area,0-8 Center,,,,Marshall,N. Marshall,,,0.88,Missed,,,,,,,,,,,,,,
